Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,18.332236169630296,18.411854925811475,18.073474737476232,18.113285064697266,31900,0.0,0
2021-04-19,18.22276023475715,18.22276023475715,17.645523759926434,17.963998794555664,27000,0.0,0
2021-04-20,17.914238245605226,17.99385700632192,17.65547679871072,17.844572067260742,15800,0.0,0
2021-04-21,17.884380035898356,18.20285696878853,17.605715329728252,17.963998794555664,23400,0.0,0
2021-04-22,17.940000534057617,18.059999465942383,17.770000457763672,17.850000381469727,12100,0.086,0
2021-04-23,17.920000076293945,17.979999542236328,17.81999969482422,17.920000076293945,21100,0.0,0
2021-04-26,18.0,18.219999313354492,17.950000762939453,18.049999237060547,24700,0.0,0
2021-04-27,18.0,18.170000076293945,18.0,18.020000457763672,19100,0.0,0
2021-04-28,18.040000915527344,18.43000030517578,18.020000457763672,18.209999084472656,11100,0.0,0
2021-04-29,18.170000076293945,18.43000030517578,18.100000381469727,18.350000381469727,8200,0.0,0
2021-04-30,18.399999618530273,18.510000228881836,18.100000381469727,18.450000762939453,7931,0.0,0
