,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,17.724393026469993,17.809231142453893,17.39157138986352,17.67218589782715,9149200,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.0029454959932832497,-0.001663276788966602,-0.008480971628525241
1,2011-04-19,17.580815698627646,18.13551771794951,17.469874750074002,18.102888107299805,14964100,0.0,0.0,VLO,Energy,Integrated oil Companies,0.029695573722037922,0.023920925528462388,0.02949629960978936
2,2011-04-20,18.35088042879686,18.56623567537678,18.24646617643197,18.514028549194336,11291800,0.0,0.0,VLO,Energy,Integrated oil Companies,0.008890479180577004,0.0052315242244187115,0.009024684420027063
3,2011-04-21,18.618439771264725,18.990416308644157,18.566231295674324,18.944734573364254,10948800,0.0,0.0,VLO,Energy,Integrated oil Companies,0.01752535691004167,0.018679480099289835,0.020026135415649963
4,2011-04-25,18.85990056360575,19.153567153407025,18.605390336145472,18.996944427490234,13438200,0.0,0.0,VLO,Energy,Integrated oil Companies,0.007266414975110829,0.0028494890401517246,0.009229663775105137
5,2011-04-26,19.12745716793189,19.284079846815388,18.168147685370847,18.285614013671875,23192800,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.04401228803541153,-0.006655651791887469,-0.025961296346833862
6,2011-04-27,18.67717748995901,18.67717748995901,17.88754109724112,18.279096603393555,15454100,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.021313760431921108,-0.014702476221288494,-0.012075513346028428
7,2011-04-28,18.239930435106302,18.546647637843755,18.004996458154032,18.363922119140625,8267600,0.0,0.0,VLO,Energy,Integrated oil Companies,0.006797815620813802,-0.001987411219897362,0.006896722576945082
8,2011-04-29,18.35087792207074,18.52707814037585,18.31172292321341,18.468345642089844,7315600,0.0,0.0,VLO,Energy,Integrated oil Companies,0.006401204373869444,0.0019016810606158998,-0.004809300701019063
9,2011-05-02,18.546653659970705,18.664120005726865,18.15509962802464,18.25951385498047,7995400,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.015482027661408845,-0.012012861345999373,0.004983757898261537
10,2011-05-03,18.266042788818947,18.272569530351177,17.613451700739667,17.757020950317383,8839100,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.02786711081248247,-0.02084660889722351,-0.022195595128573234
11,2011-05-04,17.743967376769,17.743967376769,17.065272153639178,17.41767120361328,14641700,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.01838913283750264,-0.019669476761989053,-0.006384994803277458
12,2011-05-05,17.202314979145555,17.46335190215373,16.810759594633293,17.16968536376953,12522300,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.001896815365581956,-0.004366052419589065,-0.007641610735314092
13,2011-05-06,17.430724019637875,17.965848675624887,17.326308423020198,17.48293113708496,10035200,0.0,0.0,VLO,Energy,Integrated oil Companies,0.002995120420027771,-0.013271596460775673,-0.01639572655881596
14,2011-05-09,17.522082762077726,18.109415784185096,17.522082762077726,18.06373405456543,10332000,0.0,0.0,VLO,Energy,Integrated oil Companies,0.03091249481254451,0.021781675420120987,0.017767818128702095
15,2011-05-10,18.26604080463308,18.729380848972447,18.148574448773303,18.585811614990234,14142300,0.0,0.0,VLO,Energy,Integrated oil Companies,0.017506301106917907,0.009875579880024575,0.014753546691185431
16,2011-05-11,18.409607921288465,18.57275598518516,17.61997183671775,17.659128189086914,16123000,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.04076565538007537,-0.03222364771462762,-0.025669091043201076
17,2011-05-12,17.52861242238676,17.5547152995738,17.084849892972436,17.313257217407227,12143400,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.012285924281404749,0.002699954495857005,-0.010504457216925082
18,2011-05-13,17.567767513071473,17.802700217629777,17.26757557261103,17.41114616394043,10199700,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.008915267635145323,-0.0075742568808764114,0.0007792016384585909
19,2011-05-16,17.3653738276652,17.679205942321552,17.103846838071597,17.149614334106445,8955100,0.0457,0.0,VLO,Energy,Integrated oil Companies,-0.012424696162602705,-0.006098329372886832,-0.004065110146918254
20,2011-05-17,17.02539060337981,17.280379995922054,16.7311740674711,16.933856964111328,13934800,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.005376301865891563,0.0025755705460870346,-0.00214734053162874
21,2011-05-18,17.071155909044258,17.52882813934973,17.071155909044258,17.378450393676758,11618600,0.0,0.0,VLO,Energy,Integrated oil Companies,0.018000801250353304,0.022914224940973605,0.028911724083427397
22,2011-05-19,17.509217049538606,17.554984557255068,17.13654208567072,17.332687377929688,7981700,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.010082099679812355,-0.010195884511032177,-0.015797147930498974
23,2011-05-20,17.33268647691254,17.365377357256307,16.940395912787313,17.031930923461914,11162300,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.017351929480247424,0.0011371340607596603,-0.007790057861411711
24,2011-05-23,16.8096282121473,16.973082573227583,16.48271948998673,16.953468322753906,8157300,0.0,0.0,VLO,Energy,Integrated oil Companies,0.008557007257463486,0.004904391731893026,0.0230008318337352
25,2011-05-24,17.169232194431032,17.371915108257948,16.822709133236565,16.894628524780273,8037600,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.015993940005064905,0.0038985521971907754,-0.00748897588234253
26,2011-05-25,16.75078525933095,17.332681959212724,16.73770863774579,17.169227600097656,10326700,0.0,0.0,VLO,Energy,Integrated oil Companies,0.024980461171730126,0.02992916996216324,-0.013378950804929549
27,2011-05-26,17.149615441054213,17.41114244752847,16.95347018619852,17.273839950561523,8994800,0.0,0.0,VLO,Energy,Integrated oil Companies,0.007243574057639314,0.003097226154959422,-0.022679543058067297
28,2011-05-27,17.37191570497503,17.764206285299643,17.35230144881484,17.600751876831055,7645600,0.0,0.0,VLO,Energy,Integrated oil Companies,0.013172765499344955,-0.017037163017807583,-0.0331971615026551
29,2011-05-31,17.91458154842128,18.032268433109127,17.554981900370635,17.979963302612305,8960700,0.0,0.0,VLO,Energy,Integrated oil Companies,0.0036496389276135894,-0.013228878839415915,-0.0222943612107543
30,2011-06-01,17.87534741569851,18.07803024418819,17.62035810889447,17.71189308166504,15786700,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.00914412068377042,-0.03537904080154359,-0.046719280917443935
31,2011-06-02,17.69228403193905,17.803431920310327,17.25422601518414,17.29999351501465,9919200,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.022172971913418157,0.021698215099983795,0.04025382383443633
32,2011-06-03,17.025386835558553,17.45036815289134,16.88154809650046,17.214994430541992,6412000,0.0,0.0,VLO,Energy,Integrated oil Companies,0.01113675693919812,0.011840387665429853,-0.0028399862971429067
33,2011-06-06,17.11038454266657,17.241148038040883,16.28657643180021,16.41080093383789,12833600,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.040886492473865346,-0.022465272405322503,-0.008035645958672899
34,2011-06-07,16.521952417120897,16.946933834688704,16.502338163012237,16.718097686767578,8813000,0.0,0.0,VLO,Energy,Integrated oil Companies,0.011871797272786333,-0.003510430686741301,0.005186303138705219
35,2011-06-08,16.70501928536218,16.894625540613823,16.37811053739739,16.450031280517578,7338900,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.015264155071526076,0.00703790815744711,0.0046692368680720355
36,2011-06-09,16.463106820768207,16.875011577397363,16.436954939051386,16.60694694519043,8189500,0.0,0.0,VLO,Energy,Integrated oil Companies,0.008737119061923865,0.012872943905144096,0.010643912851215758
37,2011-06-10,16.469645019472434,16.55464101843948,16.201580400204087,16.31926727294922,7580200,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.009130600346602518,-0.01549702303851637,-0.010938537484979772
38,2011-06-13,16.338883896072904,16.600410924260203,15.783138961174894,15.90736484527588,11010500,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.026410558612313784,-0.02883405302594348,-0.031657834433616985
39,2011-06-14,16.136204463744054,16.718101407983312,16.136204463744054,16.515417098999023,17345800,0.0,0.0,VLO,Energy,Integrated oil Companies,0.023500733156115537,0.012690813955399942,0.0069616412724032095
40,2011-06-15,16.31272849501287,16.430415369311895,15.82236674614691,15.913900375366213,10756600,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.024448890923954678,-0.025200103875059884,-0.05761694651424656
41,2011-06-16,15.887755619343704,16.149281366021405,15.59353761951575,15.80275821685791,8267700,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.005349868447265598,0.007921913314481778,0.025237538476941657
42,2011-06-17,15.985819461713016,16.096968704857318,15.53468622440476,15.75698471069336,11521400,0.0,0.0,VLO,Energy,Integrated oil Companies,-0.014314858964079321,-0.009365948935013312,0.006279214110235525
43,2011-06-20,15.645840207849533,15.913904906991093,15.560844183556862,15.848523139953612,6830700,0.0,0.0,VLO,Energy,Integrated oil Companies,0.012954429382603076,0.0029805363581939413,-0.017445679224917396
44,2011-06-21,15.985822069408496,16.325807483312595,15.940055930306844,16.273502349853516,8145900,0.0,0.0,VLO,Energy,Integrated oil Companies,0.0179959641234556,0.01371625536200439,0.01617928830738981
45,2011-06-22,16.286578904706793,16.613486328499384,16.181967273955507,16.31273078918457,9156500,0.0,0.0,VLO,Energy,Integrated oil Companies,0.0016057322185826872,0.0028678627454886683,0.007584652634280691
46,2011-06-23,16.03813308214173,16.221201782925334,15.606613904274631,16.18851089477539,14821400,0.0,0.0,VLO,Energy,Integrated oil Companies,0.009376266667914388,0.012613373299416777,0.008126120596897962
