,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change
0,2012-10-01,36.57705495395203,40.50696087996944,34.32288631580948,34.46749496459961,269000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.05767440795898437,-0.010570542159724588
1,2012-10-02,34.025152129244944,36.789695739746094,33.09796660392736,36.789695739746094,214000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.08124999999999995,0.024380927979059754
2,2012-10-03,36.52600880921377,37.21501948090718,35.428699843780514,35.76044464111328,184300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.02095942570947894,-0.0036885546099280557
3,2012-10-04,36.08368543408889,36.58555674080741,34.2037958721861,34.36541748046875,96100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.047618970538881374,-0.02240364310481664
4,2012-10-05,34.35691019509954,35.30110905280312,34.24632749913528,34.53554153442383,118600,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.005199284170488927,-0.0011961798298959717
5,2012-10-08,34.02516341980821,34.535539573148355,33.14050839211901,33.44673538208008,104200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.017000007629394392,0.0031590049159445485
6,2012-10-09,33.31912909207734,33.446724712153994,32.051693976157004,32.40045166015625,90900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.027572072168582998,0.0021474620290608997
7,2012-10-10,32.36642911826172,33.268096923828125,32.11974595755604,33.268096923828125,61800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.02785811812207814,-0.015034480622555815
8,2012-10-11,33.26809781695067,33.94009544730325,32.74921365287822,33.16602325439453,58900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.0030682416264909375,-0.0013712932713190313
9,2012-10-12,33.67640070950599,33.81250121352576,32.817266886298434,33.591339111328125,28200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.0025258518245940467,-0.019711844732353254
10,2012-10-15,33.940112559963055,34.8758035524369,33.940112559963055,34.7056770324707,83800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.022556332750962502,-0.00143334881630545
11,2012-10-16,35.00339056612298,35.39467919350564,34.52703707742279,34.612098693847656,57000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.011178684863003677,-0.0053195461566493945
12,2012-10-17,34.765211944696816,35.556297302246094,34.433467100219886,35.556297302246094,55700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.022755085135327428,0.0063904826455142595
13,2012-10-18,35.700908712117275,35.9220708772921,35.216050325674914,35.89655303955078,55700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.005480093770473186,-0.011422475956310345
14,2012-10-19,36.474970768937744,36.474970768937744,33.81250121151184,34.98637008666992,74400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.040811566147587484,0.005977587051981206
15,2012-10-22,35.30961221128315,35.30961221128315,34.05918965150354,34.66313552856445,75400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.018308801548155156,0.015713967314456793
16,2012-10-23,33.863549036188616,34.24632957367331,33.44673930762358,33.83802795410156,41100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.0007536446360001931,-0.019583991360700374
17,2012-10-24,33.83801580150191,34.101711922412,33.35315759958685,33.62535858154297,22200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.006284565300944831,0.010398748087071068
18,2012-10-25,34.01665013977072,34.178268457863375,33.59984056325898,33.92308044433594,22800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.0027507028190698595,-0.011238810896747149
19,2012-10-26,34.27184553304383,34.49300766041927,33.174533269211146,33.60835266113281,15400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.01935970653437087,-0.003954462903994673
20,2012-10-31,36.57705409552492,36.57705409552492,34.70566928351951,34.94384765625,136700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.04465112020803061,-0.009712276416007231
21,2012-11-01,35.726424263396744,36.45796585083008,35.46272805900554,36.45796585083008,68300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.020476205008370506,0.009616634602533423
22,2012-11-02,36.7641908696565,37.470211337795305,36.17725471186118,36.27082443237305,61800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.013419755082673611,-0.002415544927673802
23,2012-11-05,36.57704501621857,37.46169990701281,36.16023540107199,37.18949890136719,104200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.016744214434956422,0.004991046559641222
24,2012-11-06,37.17249057392018,37.43618350580994,36.90879439713807,37.34261703491211,34700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0045766764175680374,-0.010951206095883825
25,2012-11-07,36.91730725157584,37.30008778190883,36.05816997330329,36.1772575378418,57800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.020046145529816657,-0.013617028651492478
26,2012-11-08,36.543032774335146,36.577058724015565,35.72642945136404,36.19427490234375,52900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.009543758290262506,0.016787733828414617
27,2012-11-09,36.23680358082267,36.44946088644931,35.93908465090255,36.04966735839844,19100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.005164258541922437,0.024535712510394592
28,2012-11-12,36.38139286041505,37.24903459468038,36.11769677371273,36.874755859375,24900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.01356086065348967,0.022083775653116765
29,2012-11-13,36.87476704904615,37.08742430594928,36.577048187338654,36.73866653442383,28200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.003690884729964449,0.009583198896815961
30,2012-11-14,36.73865875491549,37.2575428710668,36.28782650411129,36.79820251464844,36400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0016207385285936637,-0.025626803649377295
31,2012-11-15,36.84926009513514,36.84926009513514,35.32663290742818,35.48825454711914,88500,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.036934406403337346,-0.006374789622565689
32,2012-11-16,35.51376208681049,35.615836662082984,34.90981625285084,35.08844757080078,49800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.011976047904191612,-0.0011665733547437573
33,2012-11-19,35.216043892406994,35.42019304682933,34.901308808259735,35.30110549926758,74000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0024154219911943268,-0.01770697898349506
34,2012-11-20,35.05442197158964,35.48824459927738,34.92682956248146,35.42019271850586,44000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.010434368229282547,-0.013902695699904332
35,2012-11-21,35.14799683871299,35.38617196655073,34.51002496495384,34.94384765625,101300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.005808273609440407,-0.013021505956457603
36,2012-11-23,34.96084683827323,34.96084683827323,34.544040490284814,34.85877227783203,35700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.002919682149388041,0.003597592194165113
37,2012-11-26,36.06666914602924,36.34737501505013,34.60358629873257,34.79072570800781,73900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.035377357217415896,-0.01263692044583633
38,2012-11-27,34.79073631039144,35.46273092642006,34.458988189697266,34.458988189697266,42100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.009535530312851823,-0.010385659278701876
39,2012-11-28,34.37338663247431,34.49321365356445,34.2107647131436,34.49321365356445,196900,0.25,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.003486040592140513,0.011412475280905866
40,2012-11-29,34.91261005682418,35.545982360839844,34.52744945841395,35.545982360839844,29900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.01814164861878792,-0.008938081391799982
41,2012-11-30,35.7342854565217,35.93114460136343,34.78422369203748,35.50318908691406,90300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.006467076832662899,-0.002135585597971405
42,2012-12-03,36.31630006237062,36.91543835056188,35.73428038413237,36.247825622558594,69900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,-0.001885501543230693,-0.010334059840113392
