Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
2011-04-18,52.32532219494545,52.49898164684986,52.00064826245741,52.27246856689453,1084000,0.0,0,CLX,Consumer Durables,Specialty Chemicals,-0.0010100965619285614,0.01561547574719445,-0.0008195436924105619
2011-04-19,52.325314808300135,52.55938001939555,51.759023547433735,51.94023513793945,1132200,0.0,0,CLX,Consumer Durables,Specialty Chemicals,-0.007359337861061436,0.0032730202541873276,-0.008875415393507693
2011-04-20,52.28755188831104,52.51407066283,52.08368959973336,52.30265045166016,902100,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.00028876018868451945,-0.0013198765300850978,0.0005817659676629819
2011-04-21,52.39327328539564,52.68019215153123,52.2573631360444,52.49142837524414,634000,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.0018734292342040826,0.009261893220641334,-0.004652733984521689
2011-04-25,52.33920595054572,53.00895670010684,51.966280250981264,52.164161682128906,888800,0.55,0,CLX,Consumer Durables,Specialty Chemicals,-0.003344419641792196,0.0007706058501485592,-0.0022669724715900607
2011-04-26,52.3392038027763,52.704522906323135,52.11088444379092,52.17937850952149,1000000,0.0,0,CLX,Consumer Durables,Specialty Chemicals,-0.0030536439541009445,-0.007621429346453832,0.0012671337140819654
2011-04-27,52.36204516646783,52.77302120693116,52.26310154373909,52.68930816650391,698400,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.006250004158463613,0.0032811496258586307,0.00995553613939212
2011-04-28,52.52946201336458,53.13071273925672,52.48379931228762,53.11549377441406,1160200,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.01115624905696511,0.008694227824283146,0.015315288882777412
2011-04-29,52.94806735753287,53.27533033327068,52.84912954870058,53.01656723022461,700000,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.0012937180922807205,0.010527506894074955,-0.003828832622228638
2011-05-02,53.10026637229095,53.46558538245462,52.98610962525419,53.267704010009766,957300,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.003153235363169207,-0.011177746437773388,-0.0006464707962362849
2011-05-03,51.357408680650806,51.63900307155107,50.77898932133189,51.349796295166016,2890400,0.0,0,CLX,Consumer Durables,Specialty Chemicals,-0.00014822370677083474,0.002079953910512204,-0.002312545882877747
2011-05-04,51.36502108535339,51.82927794125124,51.22802716383354,51.66945266723633,1166600,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.005926826767520698,-0.0043581321931784,0.009371061262304524
2011-05-05,51.39546879483126,52.514251605918375,51.26608724966402,52.08805084228516,1385900,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.013475546846720374,0.006077595237471463,0.011569750483144448
2011-05-06,52.36965233677584,52.47620254202772,51.88256402518134,52.23265838623047,965400,0.0,0,CLX,Consumer Durables,Specialty Chemicals,-0.002615903379774249,-0.0070862555352045,-0.0023588904548507766
2011-05-09,52.15654454070514,52.9252330325022,52.15654454070514,52.86434555053711,1291100,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.013570703658858586,0.02333422707553365,0.0147988540057002
2011-05-10,52.75018599709688,53.183999169501725,52.575141734601175,52.91001129150391,1144900,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.0030298527177862714,0.006871003114426634,-0.04819479887159789
2011-05-11,52.92523838316961,53.31338886175115,52.79585682582591,52.99373245239258,891100,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.0012941664754929656,-0.03076398342528704,-0.026467533480302494
2011-05-12,52.99372578165182,53.99073940283768,52.95567546127891,53.907020568847656,998000,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.0172340173053477,0.01509025794452974,0.011999396812566936
2011-05-13,53.84613540905771,54.03640443877169,53.70914147540164,53.99074172973633,823000,0.0,0,CLX,Consumer Durables,Specialty Chemicals,0.0026855468749999527,-0.02059884480864014,-0.07073148082305959
