,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change
0,2011-04-18,9.561755665412097,9.77250492310072,9.429061853769308,9.710060119628906,12300,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.01551016982720796,0.01561547574719445
1,2011-04-19,9.686642462920416,9.96764143486125,9.663226130055946,9.94422435760498,27000,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.026591452680385874,0.0032730202541873276
2,2011-04-20,9.983250179146498,10.06130559972507,9.913000449504114,10.037888526916504,41200,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.005473001957231992,-0.0013198765300850978
3,2011-04-21,10.123752205045884,10.123752205045884,9.73347649199206,10.006669044494627,13600,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.01156519422639564,0.009261893220641334
4,2011-04-25,9.936417511715456,10.045694959717151,9.772502456300476,9.827140808105469,46000,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.01099759581168421,0.0007706058501485592
5,2011-04-26,9.842752454572109,9.983251938618842,9.733475739772906,9.749086380004885,33100,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.00951624812261888,-0.007621429346453832
6,2011-04-27,9.756892583517052,9.756892583517052,9.36661688017637,9.522727012634276,62000,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.024000015258789215,0.0032811496258586307
7,2011-04-28,9.530530755727275,9.600780487060549,9.405642675308876,9.600780487060549,17000,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.007371019844939658,0.008694227824283146
8,2011-04-29,9.600783388435014,9.749087842651823,9.4524781898263,9.710060119628906,24000,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.01138206402255944,0.010527506894074955
9,2011-05-02,9.686641336205891,9.756891071019911,9.37442111968994,9.37442111968994,20000,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.0322320405679688,-0.011177746437773388
10,2011-05-03,9.366615428179117,9.413448832852364,9.35100404515746,9.37442111968994,43000,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.0008333524068192204,0.002079953910512204
11,2011-05-04,9.265146138029907,9.429061981431948,9.109035988216514,9.163674354553224,37800,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.010951989527739837,-0.0043581321931784
12,2011-05-05,9.1168417511506,9.148063781350764,8.632899910852116,8.695343971252441,33900,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.046232872238345414,0.006077595237471463
13,2011-05-06,8.843646257454566,8.906090302524627,8.453370603570809,8.50800895690918,19000,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.037952366113973374,-0.0070862555352045
14,2011-05-09,8.476788988852704,8.976342214879248,8.383122898546212,8.882676124572754,24000,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.047882179945001234,0.02333422707553365
15,2011-05-10,8.952923487150667,9.311977109621337,8.882673752085926,9.202699661254885,13800,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.02789883935260917,0.006871003114426634
16,2011-05-11,9.186956794220851,9.210573439365898,8.848448293850197,8.895682334899902,12300,0.1,0,HOFT,Consumer Durables,Home Furnishings,-0.031705217064281616,-0.03076398342528704
17,2011-05-12,8.840576401474086,9.08461758632036,8.761853995635683,9.068873405456545,11900,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.025823769131658868,0.01509025794452974
18,2011-05-13,9.06887042617716,9.16333773260491,9.06099796295166,9.06099796295166,15000,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.0008680753892762506,-0.02059884480864014
19,2011-05-16,9.03738409551512,9.03738409551512,8.557174912993608,8.572919845581055,15200,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.05139366049126542,-0.007294658697698187
20,2011-05-17,8.478450041512504,8.612278175864391,8.195047343272181,8.29738712310791,32200,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.021355662593760292,-0.01996079763098812
21,2011-05-18,8.352492915719445,8.517810907018298,8.171430747075673,8.509939193725586,23900,0.0,0,HOFT,Consumer Durables,Home Furnishings,0.018850213893606072,0.013300281200449779
22,2011-05-19,8.549298245399454,8.549298245399454,8.30525791629811,8.313130378723145,36000,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.027624240013312904,0.004995082650697312
23,2011-05-20,8.281644705366427,8.423345333832785,7.888030430413869,8.273772239685059,80200,0.0,0,HOFT,Consumer Durables,Home Furnishings,-0.0009505920576702271,-0.011993041848558027
