,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change
0,2011-04-18,5.360716240578346,5.360716240578346,5.263248920440674,5.263248920440674,9600,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.018181771943063443,0.01561547574719445
1,2011-04-19,5.2827416725438505,5.32172834838672,5.263248334622416,5.276243686676025,9300,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.0012300404355558977,0.0032730202541873276
2,2011-04-20,5.321731784004011,5.341225754192452,5.243757762297562,5.334727764129639,12600,0.0,0,BSET,Consumer Durables,Home Furnishings,0.0024420584601221357,-0.0013198765300850978
3,2011-04-21,5.334726913848499,5.380211597673692,5.185276574477498,5.360718250274658,7100,0.0,0,BSET,Consumer Durables,Home Furnishings,0.004872102517316856,0.009261893220641334
4,2011-04-25,5.646622378563038,5.802571000993787,5.510167721237555,5.692107677459717,69700,0.0,0,BSET,Consumer Durables,Home Furnishings,0.008055310918144726,0.0007706058501485592
5,2011-04-26,5.783076615190013,5.893539930688265,5.783076615190013,5.82206392288208,144300,0.0,0,BSET,Consumer Durables,Home Furnishings,0.006741620470609318,-0.007621429346453832
6,2011-04-27,5.854554151266258,5.913034812039053,5.822064826427781,5.887043476104736,223000,0.0,0,BSET,Consumer Durables,Home Furnishings,0.0055494105954167145,0.0032811496258586307
7,2011-04-28,5.8935404687036375,5.906536445681461,5.425696451783219,5.718099117279053,41000,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.029768413800877046,0.008694227824283146
8,2011-04-29,5.763581616010336,5.893538238192803,5.763581616010336,5.802568912506104,41000,0.0,0,BSET,Consumer Durables,Home Furnishings,0.00676442169005942,0.010527506894074955
9,2011-05-02,5.809067972486477,5.822063948334725,5.666115956249156,5.7505879402160645,33000,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.010067024959492944,-0.011177746437773388
10,2011-05-03,5.724596583175261,5.85455324267843,5.685609275483194,5.82206392288208,65000,0.0,0,BSET,Consumer Durables,Home Furnishings,0.01702606258636253,0.002079953910512204
11,2011-05-04,5.763584574426598,5.822065239347024,5.438692542364112,5.471181869506836,14400,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.050732786366521225,-0.0043581321931784
12,2011-05-05,5.471179978759381,5.471179978759381,5.308734018866721,5.399703979492188,23700,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.01306409212357889,0.006077595237471463
13,2011-05-06,5.380211811174128,5.685610491062248,5.315233777371407,5.5751471519470215,16000,0.0,0,BSET,Consumer Durables,Home Furnishings,0.03623190826205644,-0.0070862555352045
14,2011-05-09,5.6726143545656695,5.6726143545656695,5.354220324654099,5.614134311676025,9500,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.010309187128607783,0.02333422707553365
15,2011-05-10,5.666117450680952,5.731095488013369,5.601138793666136,5.653121471405029,13900,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.0022936304072484082,0.006871003114426634
16,2011-05-11,5.692109388377305,5.692109388377305,5.5621526803582375,5.640126705169678,28600,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.009132411143357565,-0.03076398342528704
17,2011-05-12,5.6401253840562005,5.705329397329734,5.614043903113098,5.633605480194092,8900,0.03,0,BSET,Consumer Durables,Home Furnishings,-0.0011559856241032263,0.01509025794452974
18,2011-05-13,5.61404354142312,5.672727025222251,5.61404354142312,5.646645545959473,8300,0.0,0,BSET,Consumer Durables,Home Furnishings,0.005807223313428034,-0.02059884480864014
19,2011-05-16,5.679247916386632,5.848777853432575,5.620564428806762,5.633605480194092,23500,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.008036704307421642,-0.007294658697698187
20,2011-05-17,5.666206864999302,5.705329397329734,5.601003473557325,5.633605480194092,37100,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.005753652413679478,-0.01996079763098812
21,2011-05-18,5.666205234604165,5.731409229115887,5.3532275533432045,5.496675968170166,30700,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.0299193656803436,0.013300281200449779
22,2011-05-19,5.698808332702546,5.705328857779568,5.49015650488983,5.6792473793029785,8800,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.003432463816569726,0.004995082650697312
23,2011-05-20,5.646645545959473,5.705329029758604,5.646645545959473,5.646645545959473,5500,0.0,0,BSET,Consumer Durables,Home Furnishings,0.0,-0.011993041848558027
24,2011-05-23,5.6466453228369655,5.731410282549458,5.594482366372584,5.640124797821045,15400,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.0011547608612053892,0.004668920969368279
25,2011-05-24,5.672727949914795,5.711850486101955,5.614044456549863,5.659687519073486,14700,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.0022987936238868002,-0.01711865501045844
26,2011-05-25,5.659688582059816,5.672729015350342,5.574923589260334,5.672729015350342,32800,0.0,0,BSET,Consumer Durables,Home Furnishings,0.0023040902518667197,0.011373990799276333
27,2011-05-26,5.672729015350342,5.724891992175911,5.581444116821463,5.672729015350342,16900,0.0,0,BSET,Consumer Durables,Home Furnishings,0.0,0.015819277165608
28,2011-05-27,5.640126999376427,5.711851558885385,5.640126999376427,5.672729015350342,9500,0.0,0,BSET,Consumer Durables,Home Furnishings,0.005780369125999984,0.0005360315547776061
29,2011-05-31,5.620564825465085,5.816176257258952,5.574922386051435,5.607524394989014,38600,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.0023201281154144318,0.0025375394552476067
30,2011-06-01,5.640125144658027,5.653166195491822,5.294545381372354,5.470595836639404,33000,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.03005772100273172,-0.03192399990222309
31,2011-06-02,5.679247675327882,5.705329155163941,5.418432876967285,5.470595836639404,19500,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.036739344824652555,-0.009071728487686411
32,2011-06-03,5.503197508302705,5.542320041021686,5.424953064696304,5.4510345458984375,4800,0.0,0,BSET,Consumer Durables,Home Furnishings,-0.009478664417471638,0.0015740752918659406
