,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,13.03189957300602,13.098051059272429,12.672789830959337,13.012999534606934,21279000,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.0014502903658217292,0.015424452513018657,0.024767916021885803
1,2011-04-19,13.041347855410002,13.07914882711424,12.483782846837784,12.568835258483888,23121900,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.03623188355719684,-0.0070018763990200026,-0.027222064016621642
2,2011-04-20,12.909044483347348,13.031897871261258,12.597186229891385,12.663337707519531,26678000,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.01903369193163583,-0.005537516641436237,-0.011993776185536112
3,2011-04-21,12.786193590818076,12.795644061251128,12.53103719785093,12.653890609741213,12420000,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.01034733129426977,0.001299261296462725,0.0058107089408430705
4,2011-04-25,12.625538947630412,12.701140907100031,12.531036948916611,12.60663890838623,8147300,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.0014969689074325653,0.00162576628203771,0.0003625290961276298
5,2011-04-26,12.3420287987557,12.40818027055251,12.171923984139658,12.304227828979492,20600000,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.003062784116985655,0.006053081911663854,-0.003692165052608864
6,2011-04-27,12.256979499998574,12.275879539056902,12.00182221336286,12.247529029846191,15995800,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.0007710276542751169,0.005248883139246386,0.0010942172437712044
7,2011-04-28,12.19082555603662,12.228626530580671,11.897868228631776,11.98292064666748,16293400,0.0,0,MGM,Consumer Services,Hotels/Resorts,-0.017054210841872756,-0.007931481021259141,-0.009820006384984302
8,2011-04-29,11.95457121223241,12.086875095588836,11.831718700629304,11.964021682739258,14300000,0.0,0,MGM,Consumer Services,Hotels/Resorts,0.0007905319512570125,0.0020002743828408383,0.0059588974231748896
9,2011-05-02,12.058520638636788,12.417630289144348,12.011269202814129,12.294776916503906,20098800,0.0,0,MGM,Consumer Services,Hotels/Resorts,0.019592476137589243,0.0015961136280996282,0.010992434133248153
