,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,13.21507886878251,13.579448765315034,13.063998543751351,13.55278778076172,7019500,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.02555481623170397,0.01561547574719445,0.023135804402066844
1,2011-04-19,13.597224127765578,13.926045781914382,13.552788585845477,13.668320655822754,6924500,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.005228753118218904,0.0032730202541873276,0.002917789488768408
2,2011-04-20,13.93493277532436,14.0060293019301,13.774965166692718,13.83717441558838,6204400,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.007015344911393237,-0.0013198765300850978,-0.002000125712193029
3,2011-04-21,13.917156853706356,14.29930128235154,13.82828662794198,14.18376922607422,5866900,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.01915710048901704,0.009261893220641334,0.016695417149892085
4,2011-04-25,14.290412702196148,14.477042108616264,14.112671419340431,14.423718452453612,6311800,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.009328334529973153,0.0007706058501485592,0.005500060450504802
5,2011-04-26,14.59257348142865,14.87695953740065,14.174880826066802,14.272638320922852,9303800,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.021924519407969127,-0.007621429346453832,-0.017344484321808146
6,2011-04-27,14.343732865944506,14.610346028126084,14.2104271323909,14.361507415771484,5978600,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.001239185781908905,0.0032811496258586307,0.004150243416487171
7,2011-04-28,14.290412868447069,14.574798924324686,14.210429078347165,14.397058486938477,8210500,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.007462738793704066,0.008694227824283146,0.015536701891847608
8,2011-04-29,15.881202224170034,16.601054754442917,15.614588983090352,16.13003921508789,26048400,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.01566864947662118,0.010527506894074955,0.013328057637132518
9,2011-05-02,16.21891181569704,16.23668637245006,15.623477725071188,15.774558067321776,9510700,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.027397260273972844,-0.011177746437773388,-0.025826613062381733
10,2011-05-03,15.8012142412678,15.97006738470048,15.516826520333682,15.694568634033203,9999600,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.006749203295786749,0.002079953910512204,-0.008021272719862792
11,2011-05-04,15.76567005234054,15.863428414839635,15.436849243148052,15.632364273071287,9526700,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.008455446474947842,-0.0043581321931784,-0.00843380527773505
12,2011-05-05,15.445730122672924,15.89008371497746,15.223553326520657,15.516826629638672,5704300,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.004602987777274778,0.006077595237471463,0.0033623353891310934
13,2011-05-06,15.739007217323085,16.032282286165596,15.525717645044308,15.605701446533203,5842400,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.00846976997654332,-0.0070862555352045,-0.01157325410559035
14,2011-05-09,15.650136149369862,16.263342968029832,15.570152356488183,16.201133728027344,8174800,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.035207206723225026,0.02333422707553365,0.03295864427469361
15,2011-05-10,16.236685077144674,16.73436076100115,16.0589429139442,16.6366024017334,9409300,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.02463047861608536,0.006871003114426634,0.02260542292467872
16,2011-05-11,16.609944471527342,16.654379170696078,15.74789706902281,15.84565544128418,10879200,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.04601394252420902,-0.03076398342528704,-0.04219713805160492
17,2011-05-12,15.74789590227239,16.21891147590936,15.552380867310344,15.987847328186035,6400000,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.015237046739623212,0.01509025794452974,0.01658286215049902
18,2011-05-13,16.005618379163664,16.1655859614048,15.6945704909253,15.792328834533691,5219200,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.013325917160916195,-0.02059884480864014,-0.01542995705170263
19,2011-05-16,15.765669049510995,16.014507731373655,15.579041309420132,15.605701446533203,4211300,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.010146578776671317,-0.007294658697698187,-0.01291762223694184
20,2011-05-17,15.552380211712334,15.587929322975068,14.805865825944148,15.099139213562012,11056700,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.02914287022181926,-0.01996079763098812,-0.025844296798595876
21,2011-05-18,15.285764431691774,15.534601361438622,15.196893373178847,15.499053955078123,8094700,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.013953474446076026,0.013300281200449779,0.014711313845111934
22,2011-05-19,15.543492936217222,15.8634281573299,15.534605658400212,15.747895240783691,6655700,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.013150345640148928,0.004995082650697312,0.008106424821031423
23,2011-05-20,15.62347601489148,15.7656690632008,15.356864473080217,15.614588737487791,4453900,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.0005688412357927333,-0.011993041848558027,-0.013597902824232311
24,2011-05-23,15.250221186365357,15.481285349198178,15.116915394943565,15.356866836547852,4426100,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.00699305596156485,0.004668920969368279,0.009582018954520382
25,2011-05-24,15.454619199022131,15.685683297357826,14.850297971847956,14.876959800720217,6181900,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.037377782710975194,-0.01711865501045844,-0.02892668350848537
26,2011-05-25,14.84141116062131,15.28576476788453,14.690330866348836,15.205780982971191,5454600,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.024550887944986145,0.011373990799276333,0.02227077880978751
27,2011-05-26,15.1257985907908,15.570152238968616,15.001378416650253,15.543490409851074,5434900,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.02761453000667225,0.015819277165608,0.025179968566874326
28,2011-05-27,15.596817181506506,15.676800998443476,15.427963963595271,15.561269760131836,3131500,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.002279145864248442,0.0005360315547776061,-0.0005657775211816469
29,2011-05-31,15.79233642216554,15.810110983193375,15.552384933516043,15.756787300109863,4322300,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.0022510362688184463,0.0025375394552476067,-0.00020831882954898377
30,2011-06-01,15.70346161365265,15.73012344891506,14.983609012317904,15.001381874084473,5294000,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.044708597176929835,-0.03192399990222309,-0.04169644364652385
31,2011-06-02,15.001377301621316,15.214668528558754,14.539250830122256,14.868071556091309,7256800,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.008886233767055517,-0.009071728487686411,-0.007793351864778936
32,2011-06-03,14.574800432011369,14.930283038631202,14.219317825391537,14.672558784484863,6083300,0.0,0,GT,Consumer Durables,Automotive Aftermarket,0.006707354445744796,0.0015740752918659406,0.006156075285677756
33,2011-06-06,14.66366999542165,14.761428337815,14.237090911463651,14.272638320922852,4631700,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.02666669903379492,-0.012290637165299708,-0.02202987449313314
34,2011-06-07,14.370397766070448,14.48592897452172,14.059349857828934,14.228204727172852,6158700,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.009894857554557398,-0.0062348376843965264,-0.006558715331863809
35,2011-06-08,14.219320284873676,14.388175187877568,14.094900927267515,14.21043300628662,6556000,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.0006250143051149383,-0.004847774037664524,-0.004341219054332239
36,2011-06-09,14.2993001493232,14.6725572715551,14.201541806929852,14.272638320922852,11204200,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.0018645547769420082,0.00010950798101892688,-0.0005732323970324514
37,2011-06-10,13.89938526087866,13.952707234937067,13.206192817819383,13.321724891662598,12856600,0.0,0,GT,Consumer Durables,Automotive Aftermarket,-0.041560137975450634,-0.032080783370341974,-0.03985769041012356
