Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
2011-04-18,35.658245096870225,35.66649411560504,35.16321899624347,35.26222610473633,1620400,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.011105958553430205,0.014419453323714906,-0.0006202136206952981
2011-04-19,35.28697282411511,35.31172302515499,34.35467643517352,34.65169143676758,3327000,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.01800328383264947,-0.01051880390396784,-0.0038364469112218027
2011-04-20,34.940459092896184,35.08071759512032,34.57744245602782,34.71770095825195,1390600,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.0063753637023481495,-0.004699852448399791,0.0033104071573461027
2011-04-21,34.75069581080625,34.75069581080625,34.214421515654394,34.23092269897461,1737900,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.014957200128062141,0.0013767350700894362,-0.010879099433231516
2011-04-25,34.31342833082867,34.31342833082867,33.727650436848776,33.76890182495117,1752700,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.015869195599679357,0.0019471535372173553,-0.005327402410028587
2011-04-26,34.04115957185118,34.156667851385336,33.59564022562037,33.65339279174805,1600000,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.011391115490195624,0.0060984191121597085,0.011627591315953765
2011-04-27,33.67814441426926,33.93390803740423,33.52963691016237,33.620391845703125,1638700,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.0017148382005769775,0.005314640085012762,0.0038951213634619386
2011-04-28,33.554388305701885,33.876156674235425,33.4718855326086,33.63689422607422,1636900,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.0024588712397511947,-0.008058778331445391,-0.002961393390490846
2011-04-29,33.69465051552663,34.17317231738377,33.64514695783959,33.91741180419922,1355300,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.0066111767080040545,0.0019719422217027117,0.0011291389930718704
2011-05-02,33.810154318506044,34.173170951867135,33.356382739984866,34.06591796875,1177600,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.007564699286331378,0.0011361412019556798,-0.004763005215107011
2011-05-03,33.95041066049684,34.1484185761829,33.71114821070369,33.9834098815918,1065600,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.0009719829731942099,-0.004970479314920159,0.019859547510888295
2011-05-04,33.90916618835387,33.90916618835387,33.06762757605733,33.50489807128906,1448700,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.01192208958543061,0.01384478429967743,0.008343789455861434
2011-05-05,33.22438139653112,33.381137958906066,32.0363242065532,32.473594665527344,2884500,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.022597463051100358,0.012271373265074577,0.016935989428777384
2011-05-06,32.67985020100418,32.78710633244857,32.11882248660485,32.43233871459961,2737300,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.007573825610649949,-0.009034711052595536,-0.014791629891143722
2011-05-09,32.37458024899418,32.50658656087751,31.986810330902443,32.46533203125,1355400,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.002803180197483531,0.0008323105705872772,0.004474166983499596
2011-05-10,32.45708137874794,32.73759517077968,32.18481660385893,32.54783630371094,2231100,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.002796151752031064,0.009091971686101222,0.003861490088894015
2011-05-11,32.424097202023894,32.58910596293788,31.91257287574286,31.970325469970703,2703800,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.013994891799943992,-0.001969976939918888,-0.001509567279538883
2011-05-12,31.97031868124552,32.26733375836506,30.699755583469543,31.673303604125977,4943100,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.009290338331653174,0.009738652241755581,0.01322801925202596
2011-05-13,31.681544420336184,32.085812349242964,31.45053102796805,31.78879737854004,2280300,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.0033853450065713915,0.00013733260315863948,0.002825914798097136
2011-05-16,31.681556355049384,31.681556355049384,31.351538897219395,31.368040084838867,1249200,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.009895860755608017,-0.016424527429597803,-0.0005860320828309522
2011-05-17,31.59078470534579,31.77229137869892,31.20301486937117,31.23601722717285,1287400,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.01123009388598393,0.004364773153153846,0.003478927170251657
2011-05-18,31.19476885445636,31.19476885445636,30.74924642310914,31.13701629638672,2067000,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.001851353934984861,0.010597828826356721,0.007330848814900169
2011-05-19,28.356637200239074,28.60414868671115,27.473844238545112,27.86161422729492,15231300,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.017457040813710537,-0.0006828599794228173,-0.008763111134730254
2011-05-20,27.721352780136584,28.32363496785235,27.515092705441283,27.68010139465332,3907600,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.0014880725991417744,-0.00791002098632675,-0.016428826663037428
2011-05-23,27.523340208687326,27.952361469054495,27.440834304417617,27.80385398864746,3308100,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.010191850910290125,0.001584714556109708,0.01168972133697565
2011-05-24,27.828612047817973,27.91111797539545,27.226332939259397,27.300586700439453,1993100,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.018974189099737093,-0.011538268320859147,-0.011455752765111453
2011-05-25,27.20158262677919,27.36658818672128,26.624053725143924,26.67355728149414,2799300,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.019411567059529178,0.011392384318529769,2.0340957716272964e-05
2011-05-26,25.58450052265308,26.261033333551485,25.43599301320913,25.939268112182617,6511600,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.013866504417993933,0.012584908314485896,0.009627983575583319
2011-05-27,26.310536172127687,26.80556226888074,25.922767775402583,26.747806549072266,3604000,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.01661959201758134,-0.003583435386400276,0.001981877764709931
2011-05-31,27.27583521869374,27.83686291083475,27.15207790676177,27.564598083496094,4293100,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,0.010586765262625144,-0.007139137331388921,0.002601489103481816
2011-06-01,27.40784426496639,27.62235339331927,27.193331989334016,27.26758575439453,3613400,0.0,0,BIG,Consumer Services,Department/Specialty Retail Stores,-0.0051174586813871005,-0.014878232617366972,-0.011673902554930164
