,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,7.563338498037227,7.582856772321293,7.31935983681022,7.514542579650879,1126000,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.006451637514175988,0.016011934813125253,-0.0030523297919797542
1,2011-04-19,7.534062074309108,7.670690481781127,7.426711781034231,7.66093111038208,853600,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,0.016839393519943423,0.011642231597084326,0.014637157696120407
2,2011-04-20,7.895149096657405,8.07081401878377,7.826835373921449,8.051295280456543,1104900,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,0.01977748385590924,0.00047638538148964767,0.011707950455454036
3,2011-04-21,8.939377851634562,9.05648749541568,8.568530180975324,8.675881385803223,4313100,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.02947592888504645,-0.00342145710413417,-0.026680502622515076
4,2011-04-25,8.636845107865948,8.724676645418885,8.31479334472428,8.363588333129883,1561000,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.0316384943024159,-0.003423370166795341,-0.021530218408250805
5,2011-04-26,8.529493043623717,8.627084872049661,8.334310317476483,8.383106231689453,2396200,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.01716242819890638,0.004436271500256597,-0.010242381704923165
6,2011-04-27,8.392865600672978,8.451419953164823,8.178164136558694,8.383106231689453,1834500,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.0011628172602624318,0.007595648972304073,-0.012290889636639792
7,2011-04-28,8.373346443978265,8.490456073810282,8.29527335742359,8.392865180969238,1200000,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,0.0023310557041396323,-0.0015713465785790592,-0.0027015807122329613
8,2011-04-29,8.392867706240683,8.470940816286234,8.217202743285752,8.422144889831543,1525300,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,0.0034883408884296674,0.002527606510955731,0.0038537064637503443
9,2011-05-02,8.490457129464964,8.500216499173874,8.24647847097054,8.412384033203125,1258100,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.009195393731027424,-0.004497618519938472,-0.008280621154218137
10,2011-05-03,8.392867000532027,8.441661992178938,8.20744268173646,8.285515785217285,1400300,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.012790768078171207,-0.00371258531278947,-0.01126119528819267
11,2011-05-04,8.275754416859918,8.392864974515774,8.168404158164064,8.265995979309082,1464200,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,-0.0011791598758604561,-0.0009099861434054273,-0.0010315683461589028
12,2011-05-05,8.178162369019548,8.588046470693172,8.090329928560278,8.40262222290039,1700000,0.0,0,ENTG,Consumer Non-Durables,Plastic Products,0.027446245715436024,-0.0027834892602857843,0.018608545865233316
