,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Industry Change
20,2011-05-17,7.395156055286165,7.395156055286165,7.085036341163982,7.196361541748047,29000,0.0,0,CULP,Basic Industries,Textiles,-0.026881719878787,-0.00860082393027266
21,2011-05-18,7.2043127751004805,7.2043127751004805,6.96575923133197,7.188408851623535,34600,0.0,0,CULP,Basic Industries,Textiles,-0.0022075559423117277,-0.004671710791081384
22,2011-05-19,7.220216818203391,7.275879040459516,6.9975671708379865,7.164554595947266,72100,0.0,0,CULP,Basic Industries,Textiles,-0.0077092175564300895,0.013816018366545302
23,2011-05-20,7.124797897955481,7.307688550642912,7.077086864278977,7.24407434463501,51700,0.0,0,CULP,Basic Industries,Textiles,0.01674102878255065,-0.009019764828485023
24,2011-05-23,7.116845299014726,7.236122493416299,7.116845299014726,7.180459499359131,30600,0.0,0,CULP,Basic Industries,Textiles,0.008938539152061007,0.009703682648787671
25,2011-05-24,7.252022695427488,7.252022695427488,6.965758911071153,7.005517959594727,80100,0.0,0,CULP,Basic Industries,Textiles,-0.033991169937759115,-0.06151792693441342
26,2011-05-25,7.005520827582562,7.252025664331857,7.005520827582562,7.180459499359131,18000,0.0,0,CULP,Basic Industries,Textiles,0.024971544026789482,0.036363656149721445
27,2011-05-26,7.148651982234673,7.156603946399189,6.957809392332544,7.029375553131104,79300,0.0,0,CULP,Basic Industries,Textiles,-0.01668516377632961,0.008874437224124787
28,2011-05-27,7.053229547671933,7.069133473431318,6.957808268138374,6.965760231018066,23800,0.0,0,CULP,Basic Industries,Textiles,-0.01240131432880096,-0.017758862778626146
29,2011-05-31,7.045277472878993,7.108891658224197,6.965760120367943,7.09298849105835,52700,0.0,0,CULP,Basic Industries,Textiles,0.0067720566525621305,-0.004045515327006083
30,2011-06-01,7.077085602031882,7.124796627198796,6.846483956797343,6.854435920715332,43900,0.0,0,CULP,Basic Industries,Textiles,-0.031460645502525225,-0.042639441039018434
31,2011-06-02,6.838531644956189,6.838531644956189,6.623833203948215,6.639737129211426,46700,0.0,0,CULP,Basic Industries,Textiles,-0.02906976615241449,-0.026619512405153953
32,2011-06-03,6.544315073998908,6.671544200686959,6.4250386682586695,6.456845760345459,48500,0.0,0,CULP,Basic Industries,Textiles,-0.013365694142840416,-0.01600898489008681
33,2011-06-06,6.456846920775701,6.528413080418135,6.353473663330078,6.353473663330078,46300,0.0,0,CULP,Basic Industries,Textiles,-0.01600986653609618,-0.03698862471865811
34,2011-06-07,6.393232549496497,6.4647987071724415,6.281907710244311,6.289859294891357,25700,0.0,0,CULP,Basic Industries,Textiles,-0.016169168539517813,-0.007098468342446889
35,2011-06-08,6.250101411126179,6.3296191635994274,6.20239075964223,6.281908512115479,43800,0.0,0,CULP,Basic Industries,Textiles,0.005089053584423199,0.005496963912891511
36,2011-06-09,6.297810075632905,6.297810075632905,6.067208476630677,6.130822658538818,48400,0.0,0,CULP,Basic Industries,Textiles,-0.026515156076265995,-0.011994342098741576
37,2011-06-10,6.067208146676579,6.21829201007721,5.995642006336698,6.099015235900879,80900,0.0,0,CULP,Basic Industries,Textiles,0.00524245887982639,-0.010968584896138852
38,2011-06-13,6.1387751938909965,6.1387751938909965,5.804800687069737,5.868414878845215,82800,0.0,0,CULP,Basic Industries,Textiles,-0.04404140997292599,-0.014261527019711348
39,2011-06-14,5.939981249691327,6.099017124222463,5.828656402938902,6.043354511260986,76400,0.0,0,CULP,Basic Industries,Textiles,0.017402960922651308,0.001936267304686465
40,2011-06-15,5.995642296608647,6.138774205047559,5.90022102431604,5.908172607421875,65800,0.0,0,CULP,Basic Industries,Textiles,-0.014588877197735453,-0.01806530298032968
41,2011-06-16,5.924077865349779,6.218294108726995,5.8843191799862105,6.106968879699707,71400,0.0,0,CULP,Basic Industries,Textiles,0.03087248657207336,0.03373100505615928
42,2011-06-17,6.464798169447661,6.886242358290152,6.432991075164095,6.790821075439453,160500,0.0,0,CULP,Basic Industries,Textiles,0.05043048482666653,0.02780184333189791
43,2011-06-20,6.790820905233582,6.910097316222164,6.544315361958676,6.5602192878723145,55000,0.0,0,CULP,Basic Industries,Textiles,-0.033957841118081436,-0.0070571501613138935
44,2011-06-21,6.639738212580894,6.806725663386551,6.496605895221467,6.592027187347412,81300,0.0,0,CULP,Basic Industries,Textiles,-0.007185678667734117,0.006742384277951625
45,2011-06-22,6.59202788877632,6.615883024760872,6.353474253907498,6.40913724899292,83200,0.0,0,CULP,Basic Industries,Textiles,-0.027744215113954876,-0.037591737462801464
46,2011-06-23,6.313713989706258,6.480701037378661,6.242147841296331,6.425038814544678,74500,0.0,0,CULP,Basic Industries,Textiles,0.01763222487111724,0.017068505966060705
47,2011-06-24,6.41708628279285,6.878289466830404,6.369376026977016,6.719254016876221,860900,0.0,0,CULP,Basic Industries,Textiles,0.04708799613519629,0.0405299010714392
48,2011-06-27,6.77491778842092,7.689372301760587,6.77491778842092,7.514432907104492,162600,0.0,0,CULP,Basic Industries,Textiles,0.1091548475979273,0.0938305662332672
49,2011-06-28,7.522383774668822,7.87226175468887,7.506479850952045,7.80069637298584,98400,0.0,0,CULP,Basic Industries,Textiles,0.03699792601039831,0.026378244291720577
50,2011-06-29,7.816601326431976,7.816601326431976,7.331542917224099,7.403109073638916,76300,0.0,0,CULP,Basic Industries,Textiles,-0.052899237856078016,-0.008329975273523235
51,2011-06-30,7.458769572895762,7.776840462817211,7.458769572895762,7.466721534729004,51000,0.0,0,CULP,Basic Industries,Textiles,0.0010661224690648975,0.012605025470781333
52,2011-07-01,7.474675425681449,7.943830725752253,7.426965154209793,7.856361389160156,54500,0.0,0,CULP,Basic Industries,Textiles,0.05106388461595443,0.05736546883043057
53,2011-07-05,7.9279275473183075,7.951782683031897,7.816602316753068,7.935878753662109,38900,0.0,0,CULP,Basic Industries,Textiles,0.001002936302879235,-0.030287456904183885
54,2011-07-06,7.888170076615291,7.888170076615291,7.657568362531106,7.713230609893799,26200,0.0,0,CULP,Basic Industries,Textiles,-0.022177446102500373,0.0026182538230630236
55,2011-07-07,7.888167286526812,8.166479941582036,7.864312154429243,8.110816955566406,52000,0.0,0,CULP,Basic Industries,Textiles,0.02822577931630396,0.020024106119918995
56,2011-07-08,7.951782301344547,8.047203597959756,7.78479484268267,7.975637435913086,52800,0.0,0,CULP,Basic Industries,Textiles,0.002999973297119202,-0.009989821040773363
57,2011-07-11,7.83250282026045,7.83250282026045,7.426961898803711,7.426961898803711,60500,0.0,0,CULP,Basic Industries,Textiles,-0.05177667097772631,-0.041032659465582
58,2011-07-12,7.419013676987073,7.681422462346142,7.419013676987073,7.673470497131348,26300,0.0,0,CULP,Basic Industries,Textiles,0.034297931129790245,0.022228439052586597
59,2011-07-13,7.752989683013399,7.89612204290746,7.633713221995844,7.713230609893799,42900,0.0,0,CULP,Basic Industries,Textiles,-0.005128224690755278,-0.010405474440916624
60,2011-07-14,7.737083182427623,7.864312325850194,7.554192568458103,7.649613857269287,107500,0.0,0,CULP,Basic Industries,Textiles,-0.011305206767971117,-0.016313314897069688
61,2011-07-15,7.697326028108725,7.792747331142167,7.60985593157224,7.729133129119873,35000,0.0,0,CULP,Basic Industries,Textiles,0.004132227333881511,0.011962491799187711
62,2011-07-18,7.657565439162267,7.657565439162267,7.347445697230871,7.506481170654297,111800,0.0,0,CULP,Basic Industries,Textiles,-0.019730065607444426,-0.028061550897174072
63,2011-07-19,7.593952157631626,7.665518318812968,7.55419309493743,7.578048229217529,39000,0.0,0,CULP,Basic Industries,Textiles,-0.0020942887292374713,0.025735648221998177
64,2011-07-20,7.609855292989629,7.792746677212186,7.53828913213476,7.665518283843994,87100,0.0,0,CULP,Basic Industries,Textiles,0.007314592552849665,-0.01382529758453719
65,2011-07-21,7.73708320537934,8.269852638244629,7.713228072691027,8.269852638244629,96000,0.0,0,CULP,Basic Industries,Textiles,0.06885920943629913,0.04724817678660686
66,2011-07-22,8.269850864267962,8.508404415001637,8.230092571096376,8.32551383972168,115600,0.0,0,CULP,Basic Industries,Textiles,0.0067308318332829934,0.0077732636268251975
67,2011-07-25,8.22214433505348,8.57202247856289,8.071060022509444,8.102867126464844,65300,0.0,0,CULP,Basic Industries,Textiles,-0.01450682495077613,-0.00918941081088903
68,2011-07-26,8.126719225771543,8.126719225771543,7.792744411127451,7.80069637298584,40400,0.0,0,CULP,Basic Industries,Textiles,-0.04011740085123355,-0.03392254197984862
69,2011-07-27,7.752986300880485,7.792745356655748,7.180457869403086,7.4508185386657715,83900,0.0,0,CULP,Basic Industries,Textiles,-0.038974370711889056,-0.03595557554472396
70,2011-07-28,7.387203747070435,7.888165988745672,7.387203747070435,7.8165998458862305,110200,0.0,0,CULP,Basic Industries,Textiles,0.058127014431689675,0.0674408683915514
71,2011-07-29,7.6575649547527105,7.6575649547527105,6.846482954090006,7.09298849105835,204800,0.0,0,CULP,Basic Industries,Textiles,-0.0737279366261142,-0.06903557134861457
72,2011-08-01,7.069134430636631,7.267928979501476,6.95780921026955,7.228169918060303,64900,0.0,0,CULP,Basic Industries,Textiles,0.022497165527710732,-0.0016929667102433448
73,2011-08-02,7.11684433036588,7.593951526352602,7.11684433036588,7.347445964813232,75100,0.0,0,CULP,Basic Industries,Textiles,0.0324022310651689,0.018151346512261846
74,2011-08-03,7.419012219723679,7.721180013462923,7.363349990835737,7.649613857269287,64900,0.0,0,CULP,Basic Industries,Textiles,0.03108252564034692,0.040432554124511355
75,2011-08-04,7.585999921264825,7.752987371916671,7.387205373266961,7.395157337188721,70500,0.0,0,CULP,Basic Industries,Textiles,-0.025157208813190238,-0.02824279723391426
76,2011-08-05,7.458771564409881,7.498530625851054,7.148651795177956,7.228169918060303,63300,0.0,0,CULP,Basic Industries,Textiles,-0.030916839905637056,-0.02031086563067507
77,2011-08-08,6.981663158947936,7.037326138855488,6.456845760345459,6.456845760345459,34600,0.0,0,CULP,Basic Industries,Textiles,-0.07517082773176376,-0.08435595935406637
78,2011-08-09,6.647689418168958,6.647689418168958,6.281907798352837,6.592027187347412,52100,0.0,0,CULP,Basic Industries,Textiles,-0.008373169581210276,0.03909433051656336
79,2011-08-10,6.305762843355956,6.4647987071724415,6.281907710244311,6.289859294891357,25600,0.0,0,CULP,Basic Industries,Textiles,-0.0025220657452025117,-0.06349621890168067
80,2011-08-11,6.289860454060169,6.782870926490931,6.289860454060169,6.751063823699951,19100,0.0,0,CULP,Basic Industries,Textiles,0.07332489695253425,0.01816470299094771
81,2011-08-12,6.830580132879147,6.8464833008504575,6.72720688687232,6.790821075439453,20300,0.0,0,CULP,Basic Industries,Textiles,-0.005820743870394389,-0.009334515857735459
82,2011-08-15,6.814674903907621,6.933952053426279,6.759012689136728,6.910096168518066,25200,0.0,0,CULP,Basic Industries,Textiles,0.014002320867240457,0.008421117160120895
83,2011-08-16,6.798772822381959,6.957808288742167,6.759013766206676,6.878290176391602,12000,0.0,0,CULP,Basic Industries,Textiles,0.011695839247322282,-0.026759294528023246
84,2011-08-17,6.957808494567871,7.069133703483697,6.94190456829092,6.957808494567871,19600,0.0,0,CULP,Basic Industries,Textiles,0.0,-0.003023402994402757
85,2011-08-18,6.822628139530976,6.822628139530976,6.289858743883185,6.30576229095459,39100,0.0,0,CULP,Basic Industries,Textiles,-0.0757575875463027,-0.03472712399038151
86,2011-08-19,6.273956654455247,6.4011854397563335,6.2501015178910535,6.377330303192139,38100,0.0,0,CULP,Basic Industries,Textiles,0.016476627817229784,-0.008794039627420064
87,2011-08-22,6.56817220112473,6.56817220112473,6.178534680787753,6.202390193939209,87700,0.0,0,CULP,Basic Industries,Textiles,-0.05569007571434936,-0.047442475297232826
88,2011-08-23,6.25010016952829,6.472750211393955,6.25010016952829,6.385280132293701,38200,0.0,0,CULP,Basic Industries,Textiles,0.02162844740064601,0.0858590350069193
89,2011-08-24,6.425038950970095,6.584074418401845,6.425038950970095,6.5602192878723145,42900,0.0,0,CULP,Basic Industries,Textiles,0.021039613601378813,0.025171694530865794
90,2011-08-25,6.560219719680754,6.830580411280941,6.544315792720283,6.711303234100342,62300,0.0,0,CULP,Basic Industries,Textiles,0.02303025216767282,-0.027415904185704994
91,2011-08-26,6.615881947360448,6.735159124541048,6.456846469460625,6.711303234100342,12100,0.0,0,CULP,Basic Industries,Textiles,0.01442306369719376,0.03463839949533705
92,2011-08-29,6.759013082540997,7.124794997341555,6.759013082540997,7.053228855133057,27300,0.0,0,CULP,Basic Industries,Textiles,0.04352939830106853,0.05143608643445617
93,2011-08-30,6.830581246706167,6.846484417270724,6.456847259175714,6.759015083312988,41500,0.0,0,CULP,Basic Industries,Textiles,-0.01047731676241891,-0.013749374478229963
94,2011-08-31,6.766964743328925,6.870337970989344,6.75901278158409,6.782867908477783,19800,0.0,0,CULP,Basic Industries,Textiles,0.0023501179261404804,-0.027996965908698244
95,2011-09-01,6.806725001751709,6.806725001751709,6.719254923716193,6.790821075439453,16400,0.0,0,CULP,Basic Industries,Textiles,-0.002336501960658487,-0.04078081907804735
96,2011-09-02,6.679498142432174,6.766968250274658,6.560221687808501,6.766968250274658,16700,0.0,0,CULP,Basic Industries,Textiles,0.013095311350836593,-0.019049541263973298
97,2011-09-06,6.576122999567131,6.766965554268488,6.576122999567131,6.647688388824463,18300,0.0,0,CULP,Basic Industries,Textiles,0.010882611116313145,0.02939301131150769
98,2011-09-07,6.7828688511269855,6.878290130303742,6.6397373115323095,6.7033514976501465,38100,0.0,0,CULP,Basic Industries,Textiles,-0.011723262711120681,0.030699920720464586
99,2011-09-08,6.615881422982433,6.719254665009148,6.615881422982433,6.7033514976501465,8800,0.0,0,CULP,Basic Industries,Textiles,0.013221227690668325,-0.05941142375732466
100,2011-09-09,6.615881289422289,6.67154426990737,6.361424550087862,6.401183605194092,18400,0.0,0,CULP,Basic Industries,Textiles,-0.03245186466260563,-0.00599604518853883
101,2011-09-12,6.289858786895658,6.321665881255978,6.186485919809854,6.194437503814697,27200,0.0,0,CULP,Basic Industries,Textiles,-0.015170655862697887,-0.0022797316106477773
102,2011-09-13,6.242148102668968,6.361424895289745,6.154678404191002,6.30576229095459,18100,0.0,0,CULP,Basic Industries,Textiles,0.010191073207382311,0.013213905630831285
103,2011-09-14,6.266003768425074,6.592026681068174,6.266003768425074,6.496605396270752,24600,0.0,0,CULP,Basic Industries,Textiles,0.036802025081392215,0.013087009412620665
104,2011-09-15,6.568172649129201,6.568172649129201,6.409137147840339,6.448895454406738,16900,0.0,0,CULP,Basic Industries,Textiles,-0.01815987506635899,0.001012900481229804
105,2011-09-16,6.504557464964184,6.639737810202386,6.409136178620919,6.61588191986084,20000,0.0,0,CULP,Basic Industries,Textiles,0.017114839171809684,-0.010490086359654718
106,2011-09-19,6.432990592459191,6.615881181281111,6.297810262312169,6.361424446105957,21600,0.0,0,CULP,Basic Industries,Textiles,-0.011124864139724484,-0.01931254354322248
107,2011-09-20,6.432991843866604,6.552268272097532,6.178534680021552,6.2421488761901855,47100,0.0,0,CULP,Basic Industries,Textiles,-0.02966628472541484,-0.026484614431043628
108,2011-09-21,6.2739540948278165,6.393230866498314,6.242147006271738,6.297809600830078,14500,0.0,0,CULP,Basic Industries,Textiles,0.003802308024843191,-0.036088459457871105
109,2011-09-22,6.027450961724925,6.122872258941289,5.844559952474963,6.043354511260986,24000,0.0,0,CULP,Basic Industries,Textiles,0.0026385199377068876,0.028032846105427466
110,2011-09-23,5.979738889459609,6.194436946666347,5.60600537475545,6.170581817626953,15100,0.0,0,CULP,Basic Industries,Textiles,0.031914926670751395,-0.019847914901949437
111,2011-09-26,6.281908248043632,6.281908248043632,5.884319123220245,6.178534984588623,7400,0.0,0,CULP,Basic Industries,Textiles,-0.016455710490073255,0.028038385181133423
112,2011-09-27,6.162631405210503,6.679496961665923,6.162631405210503,6.48070240020752,20900,0.0,0,CULP,Basic Industries,Textiles,0.051612854003906326,-0.019175880667505394
113,2011-09-28,6.536365548871428,6.631786849644745,6.409137147840339,6.448895454406738,32300,0.0,0,CULP,Basic Industries,Textiles,-0.013382068951114986,-0.06677522013621898
114,2011-09-29,6.59997840130192,6.7431099440558775,6.178533840213195,6.671544551849365,28000,0.0,0,CULP,Basic Industries,Textiles,0.010843391628876875,0.015815071074094095
115,2011-09-30,6.488652424857444,6.862386301005408,6.488652424857444,6.719254016876221,8300,0.0,0,CULP,Basic Industries,Textiles,0.03553921167596561,-0.023911863924848564
116,2011-10-03,6.623834373827704,6.655641471630893,6.266004333956564,6.353473663330078,12200,0.0,0,CULP,Basic Industries,Textiles,-0.04081634522232073,-0.04092959992672309
117,2011-10-04,6.250099624466827,6.5045567388124255,6.170581894724592,6.361424446105957,31200,0.0,0,CULP,Basic Industries,Textiles,0.01781168754548077,0.08131657115124132
118,2011-10-05,6.393231789669806,6.504556994861652,6.313714056797387,6.369376659393311,15100,0.0,0,CULP,Basic Industries,Textiles,-0.0037313100887472624,-0.002683405080060715
119,2011-10-06,6.401183611920437,6.743109666175141,6.401183611920437,6.647688388824463,18000,0.0,0,CULP,Basic Industries,Textiles,0.038509249515195784,0.021055614123901712
120,2011-10-07,6.7431098858335945,6.7590138117472325,6.5602192878723145,6.5602192878723145,11700,0.0,0,CULP,Basic Industries,Textiles,-0.027122588991988644,-0.03299497965086508
121,2011-10-10,6.695402055452768,6.910099824843619,6.647691018731912,6.846485614776611,6800,0.0,0,CULP,Basic Industries,Textiles,0.022565270624905924,0.00016351444371256782
122,2011-10-11,6.790820796576314,7.1884098379644845,6.679495591984898,7.037326335906982,19800,0.0,0,CULP,Basic Industries,Textiles,0.03629981510555355,0.019394659821938564
123,2011-10-12,7.156602151684281,7.156602151684281,6.790820233597894,6.9975666999816895,33000,0.0,0,CULP,Basic Industries,Textiles,-0.02222220102945959,-0.004185194441810011
124,2011-10-13,6.957809526634761,7.236122211036574,6.838533095228873,6.90214729309082,14400,0.0,0,CULP,Basic Industries,Textiles,-0.007999965122767927,-0.002816613637355945
125,2011-10-14,6.933953094145148,7.037326335906982,6.933953094145148,7.037326335906982,15800,0.0,0,CULP,Basic Industries,Textiles,0.014908269548162902,0.053296386884032106
126,2011-10-17,6.99756800893122,6.99756800893122,6.9419050216674805,6.9419050216674805,7500,0.0,0,CULP,Basic Industries,Textiles,-0.007954618975149012,-0.05333350886881323
127,2011-10-18,6.926001400354913,6.957808494567871,6.918049437216437,6.957808494567871,13300,0.0,0,CULP,Basic Industries,Textiles,0.004592418103081543,0.04638387957110517
128,2011-10-19,6.918048130154138,7.077083571171547,6.902144965222797,6.910096168518066,7500,0.0,0,CULP,Basic Industries,Textiles,-0.0011494516208135006,-0.0021440501812716208
129,2011-10-20,6.878291516740907,6.926002545116717,6.727207983842805,6.759015083312988,15500,0.0,0,CULP,Basic Industries,Textiles,-0.017340997126628697,-0.013274877628045391
130,2011-10-21,6.766965031032897,6.798772121023734,6.560218566922037,6.719254016876221,28800,0.0,0,CULP,Basic Industries,Textiles,-0.007050577908689712,-0.010187453780209623
131,2011-10-24,6.759015605140175,7.172508688517199,6.759015605140175,7.061183452606201,20100,0.0,0,CULP,Basic Industries,Textiles,0.04470589581657867,0.044078298657332836
132,2011-10-25,6.965760912640937,7.053230237853968,6.870339623770088,6.9419050216674805,6800,0.0,0,CULP,Basic Industries,Textiles,-0.003424735828955183,-0.021187481245490726
133,2011-10-26,7.053229673482085,7.053229673482085,6.9100973724582015,6.918049335479736,3100,0.0,0,CULP,Basic Industries,Textiles,-0.019165736018860156,-0.01641899239931346
134,2011-10-27,7.124795527833384,7.124795527833384,6.814675807952881,6.814675807952881,17000,0.0,0,CULP,Basic Industries,Textiles,-0.043526823846242915,-0.0863246521324962
135,2011-10-28,6.854435046022801,6.926001195470125,6.854435046022801,6.878290176391602,9200,0.0,0,CULP,Basic Industries,Textiles,0.003480247490658186,-0.005895478582986649
136,2011-10-31,6.695401294426516,6.902147832815247,6.695401294426516,6.830581665039063,5300,0.0,0,CULP,Basic Industries,Textiles,0.02019003263106511,-0.022940047117635896
137,2011-11-01,6.592026166621793,6.759013591570706,6.584074203924011,6.647688388824463,15000,0.0,0,CULP,Basic Industries,Textiles,0.008443871549617137,0.0057781151826108495
138,2011-11-02,6.7431102460299766,6.782869304596953,6.584074770103037,6.607930660247803,14700,0.0,0,CULP,Basic Industries,Textiles,-0.020047067428826504,0.007991700785901003
139,2011-11-03,6.615883447253,6.759015788982984,6.615883447253,6.751063823699951,3900,0.0,0,CULP,Basic Industries,Textiles,0.020432702227104627,-0.002567875939266808
140,2011-11-04,6.719255197580577,6.822628447800706,6.703352028961083,6.711303234100342,7900,0.0,0,CULP,Basic Industries,Textiles,-0.0011834590659837866,0.006778536701769837
141,2011-11-07,6.639738463441328,6.663593597788846,6.592027436405243,6.599979400634766,8600,0.0,0,CULP,Basic Industries,Textiles,-0.0059880465210305715,0.014914811305777606
142,2011-11-08,6.743112264244837,6.743112264244837,6.623835811185407,6.6317877769470215,9600,0.0,0,CULP,Basic Industries,Textiles,-0.016509362878045226,0.07194468755937516
143,2011-11-09,6.528411927391637,6.639737129211426,6.512508002128426,6.639737129211426,5500,0.0,0,CULP,Basic Industries,Textiles,0.01705241689065232,-0.0344097610632157
144,2011-11-10,6.687448978424072,6.687448978424072,6.5443166503855394,6.687448978424072,17300,0.0,0,CULP,Basic Industries,Textiles,0.0,-0.015163307570158949
145,2011-11-11,6.68744771955939,6.759013870106836,6.671544551849365,6.671544551849365,4900,0.0,0,CULP,Basic Industries,Textiles,-0.0023780623605492647,-0.012142631260303587
146,2011-11-14,6.727206443136399,6.75106157269032,6.639737129211426,6.639737129211426,9100,0.0,0,CULP,Basic Industries,Textiles,-0.013002323425679368,-0.017205151379024473
147,2011-11-15,6.639737104678325,6.719254455677884,6.607930012610322,6.623833179473877,9600,0.0,0,CULP,Basic Industries,Textiles,-0.0023952642934073577,-0.027830235636071246
148,2011-11-16,6.58407463867636,6.671544717445886,6.401184034596355,6.472750186920166,9600,0.0,0,CULP,Basic Industries,Textiles,-0.016908139391714774,0.031515604735649766
149,2011-11-17,6.448895130428653,6.488654193338734,6.39323289735917,6.417088031768799,3100,0.0,0,CULP,Basic Industries,Textiles,-0.004932177995851518,-0.028451953470322422
150,2011-11-18,6.409135283435456,6.409135283435456,6.266002994741839,6.337568759918213,3900,0.0,0,CULP,Basic Industries,Textiles,-0.011166330612837564,0.06402350136591946
151,2011-11-21,6.289860097777527,6.337570749261476,6.226245895798928,6.281908512115479,10000,0.0,0,CULP,Basic Industries,Textiles,-0.00126419118047755,-0.025237174572188707
152,2011-11-22,6.218292971647095,6.345521348218339,6.218292971647095,6.30576229095459,2100,0.0,0,CULP,Basic Industries,Textiles,0.014066451951736506,-0.002096982004391398
153,2011-11-23,6.23419786063153,6.281908512115479,6.17058365865293,6.281908512115479,4200,0.0,0,CULP,Basic Industries,Textiles,0.007653053777012571,-0.016750220649488837
154,2011-11-25,6.250100840296524,6.258052425232344,6.2421488761901855,6.2421488761901855,1900,0.0,0,CULP,Basic Industries,Textiles,-0.0012722937292577944,0.014124840651938
155,2011-11-28,6.448894956739647,6.560220178221324,6.234197236153375,6.353473663330078,12000,0.0,0,CULP,Basic Industries,Textiles,-0.014796533987554752,-0.0016873984592865954
156,2011-11-29,6.3296191635994274,6.369378229421328,6.21829431013688,6.281908512115479,21400,0.0,0,CULP,Basic Industries,Textiles,-0.007537681217587932,-0.007650801279126388
157,2011-11-30,6.766966780569793,6.766966780569793,6.480702138300334,6.57612419128418,17500,0.0,0,CULP,Basic Industries,Textiles,-0.028202087504491016,-0.013281276897591968
158,2011-12-01,6.592027589736375,6.607931518565346,6.536365355517108,6.568172454833984,11500,0.0,0,CULP,Basic Industries,Textiles,-0.003618785658532836,-0.005886884834793839
159,2011-12-02,6.5363649565258655,6.599979151276496,6.528412992596782,6.592027187347412,5700,0.0,0,CULP,Basic Industries,Textiles,0.008515777682513555,7.155675988403543e-05
160,2011-12-05,6.504557132720947,6.599978414190233,6.504557132720947,6.504557132720947,11400,0.0,0,CULP,Basic Industries,Textiles,0.0,-0.0052789688155322
161,2011-12-06,6.5443150701334245,6.695399326212105,6.520459940667646,6.623833179473877,6300,0.0,0,CULP,Basic Industries,Textiles,0.012150715313715976,-0.005082915696053466
