Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
2011-04-18,26.99411742488142,27.22937785626427,26.57672231337773,26.933406829833984,1128500,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.0022490305606908457,0.0003951456286679929,-0.0022993589091155437
2011-04-19,26.87268512305305,27.2597233712006,26.500822347793303,26.60707092285156,1419700,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.009884170449853187,-0.004207775260207972,-0.006620643036581887
2011-04-20,26.910632546073707,26.98652439372284,26.36422571788983,26.447702407836918,1723700,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.01720249932602685,-0.006151475142904113,-0.010726305936804263
2011-04-21,26.622254316517814,26.948579154807742,26.57671920432522,26.84992408752441,821800,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.008551859218974481,0.001280843155149641,0.0068140182173479225
2011-04-25,26.68296269344184,26.903044708335525,26.56153863263463,26.81197738647461,374500,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.004835096256551677,-0.0008228016537360986,0.005173293314038832
2011-04-26,26.94856991857232,27.138295145215256,26.81197041876845,27.02446174621582,1094200,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.002816172727265803,0.0007245957283275509,-0.0005315557968316437
2011-04-27,27.05482612733033,27.24455140762022,26.75126452087528,27.07000160217285,626600,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.0005609156300284591,0.005474707119576165,0.005688219035110274
2011-04-28,27.07759215975425,27.39632924017112,27.00929094323949,27.29767417907715,1190600,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.008127828280463174,0.01028739488907866,0.01293551679414404
2011-04-29,27.145900554444022,27.236967902218588,26.73609314699032,26.83475112915039,1640800,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.011462114681721026,-0.0007878968502866136,-0.0030452778305422637
2011-05-02,26.94098764382236,26.963753749241143,26.144142109409085,26.417346954345703,1654400,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.0194365810340561,-0.012701299699253488,-0.01588389508002681
2011-05-03,26.326279611624116,26.47806041923788,26.04548699927443,26.349048614501957,943500,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.0008648773474162682,0.005826323398700173,0.00806342718676074
2011-05-04,26.38699789943157,26.40976401147847,26.06067011685903,26.30351829528809,901200,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.0031636643342924198,-0.011854879921838642,-0.012399689951632072
2011-05-05,26.189673736395072,26.326276155818075,26.015126843794064,26.113784790039062,993200,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.0028976667338374944,-0.0002769297984471659,0.0029088657795153295
2011-05-06,26.34904291490722,26.47046695573722,25.99235852841645,26.098604202270508,1042600,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.009504660698511493,-0.012070399516929354,-0.00606280801199805
2011-05-09,26.121371915986057,26.15172865180984,25.7191552987428,25.94682502746582,1187400,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.006682148590113491,0.002997482002256194,-2.8229082902543486e-05
2011-05-10,26.0075400910908,26.10619804106832,25.848171560727163,25.90888214111328,1009500,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.003793436427742533,0.008790603225816523,0.006217784308107067
2011-05-11,25.89369995438028,25.999945625624,25.48389563600843,25.61290740966797,785000,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.010844048753442536,-0.006791796506290203,-0.004266284798549103
2011-05-12,25.445953286610354,25.916474059096565,25.30935085524055,25.87852668762207,1043100,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.016999693276939867,0.007204057172090629,0.015979881865513714
2011-05-13,25.832993884862187,25.832993884862187,25.423186600095796,25.50666618347168,745400,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.012632206040265874,-0.01468515039998474,-0.009122242797502676
2011-05-16,25.36247471120165,25.75710365143,25.256229014789803,25.49148941040039,975700,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.005086834020252779,0.001062612552430739,0.005972164801675526
2011-05-17,25.415599265038846,25.521844956478823,25.096859295740945,25.134803771972656,1151600,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.01104815551024391,0.0027326694704553228,0.002490657074209112
2011-05-18,25.17275011953568,25.33970930134044,25.06650442019744,25.271408081054688,782400,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.0039192365176835015,0.011686172975664209,0.01134495942454459
2011-05-19,25.35488864691681,25.40801149862864,25.10445275955796,25.18034172058105,728200,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.006884152747284216,-0.0021037724768597703,-0.004090065379644923
2011-05-20,25.08927562628727,25.347302159466697,25.08927562628727,25.30935478210449,1078700,0.0,0.0,AXS,Finance,Property-Casualty Insurers,0.008771841765994602,-0.008070909210666711,0.002632806064469114
2011-05-23,25.043739771688426,25.081684252952883,24.656701430825528,24.671876907348636,1060100,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.014848535711115104,-0.0019028292810484146,-0.005796649352346009
2011-05-24,24.717412021853,24.95267243765804,24.66428916908708,24.671876907348636,1862400,0.0,0.0,AXS,Finance,Property-Casualty Insurers,-0.0018422282423461687,-0.005782028850130464,-0.0040557458663866815
