,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,28.354605923477887,28.858624339956616,28.24660099613266,28.693016052246094,810400,0.0,0.0,TRI,Consumer Services,Publishing,0.011934926187353553,0.015424452513018657,0.001322632787948381
1,2011-04-19,28.80102822372244,29.657857824573345,28.69302326921144,29.441850662231445,902200,0.0,0.0,TRI,Consumer Services,Publishing,0.022249984741210774,-0.0070018763990200026,0.0182825027534754
2,2011-04-20,29.686647999635337,29.773050281729613,29.456240082931245,29.629047393798828,536100,0.0,0.0,TRI,Consumer Services,Publishing,-0.0019402866176476503,-0.005537516641436237,0.0013736257038366201
3,2011-04-21,29.71545410278935,29.765855670409568,29.427442790662887,29.52824592590332,440200,0.0,0.0,TRI,Consumer Services,Publishing,-0.006300027461752913,0.001299261296462725,-0.0003746997086411904
4,2011-04-25,29.593055401202765,29.61465804011302,29.355448346630705,29.441850662231445,426300,0.0,0.0,TRI,Consumer Services,Publishing,-0.005109466965184477,0.00162576628203771,-0.002182222394074024
5,2011-04-26,29.54985081234587,29.765857939568,29.49944924088336,29.7010555267334,409600,0.0,0.0,TRI,Consumer Services,Publishing,0.005116936642006854,0.006053081911663854,-0.006467191849333719
6,2011-04-27,29.657854188697424,29.744259240385517,29.362643795462507,29.7298583984375,483000,0.0,0.0,TRI,Consumer Services,Publishing,0.002427829379763976,0.005248883139246386,-0.0034313815537575336
7,2011-04-28,29.456253825138944,29.456253825138944,28.62822309984113,28.88023376464844,999200,0.0,0.0,TRI,Consumer Services,Publishing,-0.019555102421031843,-0.007931481021259141,-0.003922880563253324
8,2011-04-29,28.880221396869985,29.16103088443664,28.70021503338581,29.13943099975586,760000,0.0,0.0,TRI,Consumer Services,Publishing,0.00897533295620676,0.0020002743828408383,0.03383397476450666
9,2011-05-02,29.067432287487648,29.513850130716666,28.916227572851845,29.017030715942383,723700,0.0,0.0,TRI,Consumer Services,Publishing,-0.0017339533484339135,0.0015961136280996282,0.0006750182552370655
10,2011-05-03,28.88022758346644,28.9450299980696,28.397808997714087,28.678621292114254,609000,0.0,0.0,TRI,Consumer Services,Publishing,-0.006980772252210437,-0.004629544318122053,-0.0037628579341991504
11,2011-05-04,28.556219677499374,28.700225369484755,28.26100924493541,28.642621994018555,721600,0.0,0.0,TRI,Consumer Services,Publishing,0.0030256916880093986,0.013656352819351271,-0.00023345216208550166
12,2011-05-05,28.34739885428204,28.527405201903026,28.152991669249914,28.25379753112793,687200,0.0,0.0,TRI,Consumer Services,Publishing,-0.003301936930272248,0.012210011829275624,-0.0029024294963122524
13,2011-05-06,28.491416968899657,28.69302328765769,28.19620653928392,28.3258113861084,657000,0.0,0.0,TRI,Consumer Services,Publishing,-0.005812472681580844,-0.008854250301884305,-0.007428528987327875
14,2011-05-09,28.41220306421251,28.46260462503163,28.16739430594288,28.36900329589844,783600,0.0,0.0,TRI,Consumer Services,Publishing,-0.0015204652809370333,0.0008752937579960201,0.00014947804367918018
