,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Industry Change
28,2011-05-27,34.503977552401885,34.61943880119141,34.205698683378124,34.33078384399414,155800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.005019528781709634,0.0011909310447836647
29,2011-05-31,34.86074020523997,34.86074020523997,33.983922405354456,34.62948989868164,524200,0.05,0,BDC,Basic Industries,Telecommunications Equipment,-0.00663354550697608,0.0020005563309892713
30,2011-06-01,34.53312593040925,34.61020688915065,32.86620930660215,32.8758430480957,315700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.047991105284047625,-0.00890039003210103
31,2011-06-02,32.99147072822722,33.39615404065189,32.87584377416496,33.22271728515625,172100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.007009283060884493,-0.004054210655108716
32,2011-06-03,32.56751728341956,32.88548593960372,32.09538668408939,32.21100997924805,281800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.010946714208178727,-0.0010769038546232421
33,2011-06-06,32.11465304143158,32.46152287501475,31.382363705250164,31.8544979095459,430200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.008100823370255694,-0.007861494934885678
34,2011-06-07,32.18211581734138,32.27846798287135,31.75815746757073,31.97013664245605,250000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.006586862594382531,-0.0030156733208555517
35,2011-06-08,31.71959785918473,31.79668249011424,30.929498770144846,31.09330177307129,280700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.019744767537527002,0.006841030254073034
36,2011-06-09,31.25711053834737,31.70997369280448,31.180029559741104,31.52690315246582,204600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.008631399687039515,-0.0036302164289508517
37,2011-06-10,31.247475165708614,31.247475165708614,30.274303510686824,30.49591636657715,243200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.02405182483211432,-0.0016061799602237886
38,2011-06-13,30.794609128790174,30.794609128790174,30.071957141675025,30.139406204223636,177800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.021276546223604528,0.00915914221098847
39,2011-06-14,30.57299469572325,31.266741743282125,30.418829093554372,30.96804428100586,287600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.012921520747781776,-0.00114829252176089
40,2011-06-15,30.572994493884675,31.27637527886141,30.418828892733583,30.68861961364746,314200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0037819363682518497,-0.009173621830361318
41,2011-06-16,30.669348845371328,31.382365219242416,30.46700718045339,31.083667755126957,232600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0135092176832492,0.0054970076886189075
42,2011-06-17,31.372725570279133,32.124282284527524,31.180017683764948,31.29564094543457,432500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0024570585896938717,0.0026715519146577487
43,2011-06-20,31.160744747854675,31.85449162944455,31.131839852987437,31.459442138671875,326100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.00958569486173029,0.009413181385074805
44,2011-06-21,31.777418279765858,32.26882372038191,31.777418279765858,32.16283416748047,274200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.01212860920045299,0.0014296102865110143
45,2011-06-22,31.902676594248007,32.22064155343024,31.835229370312444,31.931581497192383,193500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0009060337887005843,-0.0021334720669540434
46,2011-06-23,31.44017794572584,31.89303732651492,30.881325350559205,31.76778030395508,159700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.010419863360658192,0.0060672779613542855
47,2011-06-24,31.89303774819264,32.1050168285548,31.064399937572453,31.23783302307129,230500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0205438168133884,-0.0068403236038583086
48,2011-06-27,31.17038658402792,31.97012318865626,30.94877375608943,31.748510360717773,139100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.01854721227570822,0.005763853056917954
49,2011-06-28,31.69070836954827,32.44226550855754,31.498000374120448,32.413360595703125,173700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.022803284096017753,0.004017908791985636
50,2011-06-29,32.6253245446838,33.001102938958816,32.16282777668397,32.90475082397461,167300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.008564704970462637,0.002147748226755762
51,2011-06-30,32.95293728595939,33.74303664020648,32.827676556452296,33.588871002197266,196800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.01929824072189253,0.004498307470290015
52,2011-07-01,33.82011014544663,35.30395638052905,33.53105009752616,35.17869567871094,379800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.04017093757003106,0.013664998909202815
53,2011-07-05,35.178709317567964,35.69901981090899,35.05345224278536,35.35214614868164,258400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.004930164706954251,-0.0012776470058783408
54,2011-07-06,35.22686743640841,35.47738510769685,34.89926514281763,35.27504348754883,148300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0013675939601323788,6.804429036062874e-05
55,2011-07-07,35.641192019745034,36.48910090492296,35.573741129999235,36.094051361083984,142500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.012706066090271853,-0.003254230743821517
56,2011-07-08,35.43885403794096,35.602657074494104,35.0245332506338,35.3232307434082,150700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.003262613808250501,0.005011962553469243
57,2011-07-11,34.77400925824075,35.20760112941036,34.23442785460773,34.70656204223633,228200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0019395869916391923,-0.0028595769567195217
58,2011-07-12,34.41750346586532,34.764376977373125,34.08026369607816,34.36932373046875,249200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0013998614235444758,0.0019354036119749215
59,2011-07-13,34.48495383247445,35.679736397174175,34.4560452534782,35.332862854003906,284600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.02458779633716598,-0.00240392292747273
60,2011-07-14,35.438850866960514,35.64119620878531,34.5813044643437,34.687294006347656,349700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.02120714532856175,-0.0065049662670436485
61,2011-07-15,34.88000246205736,35.3617704417112,34.72583685559206,35.24614715576172,241400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.01049726685376959,-0.009017981573224221
62,2011-07-18,35.03416770894375,35.16906215376663,34.27297342675981,34.47531509399414,169000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.01595164525078585,-0.0011215181920734695
63,2011-07-19,34.83183122061397,35.45812747549674,34.745112825248846,35.1690673828125,180900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.009681838432857012,0.005465450656431956
64,2011-07-20,35.275065807317354,35.48704497717835,34.725850390495154,34.928192138671875,111800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.009833395366013025,-3.139954881337561e-05
65,2011-07-21,35.14979621988708,35.47739863842215,34.870369870866305,35.1690673828125,275700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0005482581692612281,-0.00286106833157698
66,2011-07-22,35.188335787543096,35.342501403263846,34.71620152187433,35.09197998046875,226300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0027382882684794823,0.0007189151694401248
67,2011-07-25,34.581298933015006,35.11124288267154,34.41749961291642,34.74510192871094,170300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.00473675080896246,-0.004123484522045601
68,2011-07-26,34.745104010685026,34.841456125269815,34.05135702376229,34.09953308105469,128900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.018580198506005577,0.0007530572333320582
69,2011-07-27,33.78157401244487,33.83938382096772,32.403717216811216,32.84694290161133,308400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.02766689055072543,0.0002107968318342875
70,2011-07-28,35.58339127975419,36.86489248273983,34.398242224145335,35.968807220458984,503600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.010831343692754918,-0.020065212395110135
71,2011-07-29,35.2654102903748,36.77816126583967,34.90890305857416,35.50629425048828,422800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.006830601377668491,0.005584855129493108
72,2011-08-01,35.939911239331714,36.07480576320416,34.70658567752648,35.284706115722656,269600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.018230571557227945,-0.015697923896808654
73,2011-08-02,34.89927761149175,35.76645786863326,33.8682943112334,33.8875617980957,324100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.02898959183793831,-0.01057801899142379
74,2011-08-03,33.86828900732617,34.09953556944375,32.58678447136565,33.897193908691406,310500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0008534502985664512,0.01144969413576101
75,2011-08-04,33.1841790443454,33.386524401016864,31.12221255966004,31.151121139526367,302300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.06126587920412832,-0.015845865215088805
76,2011-08-05,31.77741627233856,31.864134657816297,29.060245094833427,30.139406204223636,503200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.05154635776794634,-0.004194913606252164
77,2011-08-08,28.95425671153068,29.792533858883942,26.61286572299041,26.622499465942383,469400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.08053245050699928,-0.0241254291964184
78,2011-08-09,27.4511386338853,29.445657730102536,26.160000330844383,29.44565773010254,601800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.07265706252910153,0.02958711378470327
79,2011-08-10,27.855828934900888,29.14696747589852,27.46077927481348,27.518590927124023,537700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0121065507892438,-0.026531580226712776
80,2011-08-11,27.682392377816026,30.40919953289621,27.605309561473803,29.773265838623047,353600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0755308078965962,0.01875237305587021
81,2011-08-12,30.197214959751157,30.197214959751157,29.368573505703207,29.84070587158203,168100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.01180602544454199,-0.02136096984631488
82,2011-08-15,30.1972164945456,30.678984464352904,29.77326016653147,30.592266082763672,168600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.013082317977533724,0.011879724224243058
83,2011-08-16,30.09122674297953,30.476640748574415,29.54201155528195,30.14904022216797,321000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0019212735885527743,0.005624419729785291
84,2011-08-17,30.149045285244547,30.149045285244547,28.135254700301758,28.92535400390625,524100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.040588060741584824,0.010711036776259652
85,2011-08-18,27.576405444264825,27.634217098728456,26.574326965298688,26.99828338623047,635300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.020964373301038435,-0.010822468397734562
86,2011-08-19,26.3334330111036,27.759465536194774,26.0443730098387,26.111820220947266,501400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.008415643720394961,-0.005076530550791264
87,2011-08-22,26.95010323975589,26.99828114597736,25.40844699665304,25.620424270629883,460200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.049338548253296095,-0.011319644820939627
88,2011-08-23,25.75531237924408,26.81520216327773,25.572241894159145,26.689943313598636,632400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.036288860355961496,0.02363848413528855
89,2011-08-24,26.757398773027376,26.979011641870905,26.25635954432079,26.873022079467773,596400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.004321171404634111,0.016651803236143996
90,2011-08-25,27.19098027092273,27.537853755393623,26.169632812845776,26.574317932128903,486600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.022678930021999538,-0.01567003406219452
91,2011-08-26,26.333439282584123,28.038898474489795,25.91911850104555,27.71129608154297,259900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.05232346539216031,0.005563153694051267
92,2011-08-29,28.029262290924745,28.761549868949963,28.029262290924745,28.732643127441406,323700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.025094518336445857,-8.32012998152899e-05
93,2011-08-30,28.53029891416593,29.474563665919217,28.125613758014683,29.20477294921875,221300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.02364062280181473,0.007695019266908745
94,2011-08-31,29.542575277769902,29.851416012324183,28.924891967825367,29.44606208801269,259000,0.05,0,BDC,Basic Industries,Telecommunications Equipment,-0.003266918636908225,-0.03851132500147934
95,2011-09-01,29.36884403851944,29.832105016275715,28.67395073104954,28.886280059814453,305600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.01643115330218885,-0.009274144288609967
96,2011-09-02,27.91150798010477,28.162441536263813,27.380688199545684,27.53510856628418,469800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.013485456038021513,-0.001932967813357097
97,2011-09-06,26.425201395860988,27.14904732918354,26.232176918142883,27.052536010742188,248800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.023740012629741385,0.00027293408390596823
98,2011-09-07,27.6412700283677,28.74151738711501,27.477198166851444,28.702911376953125,269500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.03840783536703933,0.0029447994831251333
99,2011-09-08,28.37476346831829,28.924886146124614,27.73777912129669,27.979061126708984,386100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.013945573222174134,-0.002385752476569039
100,2011-09-09,27.583363141938197,28.2589536001375,27.15870622990332,27.67987632751465,621700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0034989636716819205,-0.005081508126049427
101,2011-09-12,27.13940001771398,27.911501677048214,26.782301849749672,27.718475341796875,255600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.021337071700366587,0.018324873330853222
102,2011-09-13,27.863251662716955,28.91523969652914,27.77638997832686,28.567794799804688,289300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.025285747177543606,0.009088140795584678
103,2011-09-14,28.818733871316773,29.90932812527853,28.05628157133971,29.35920524597168,299300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.01875416793354813,0.006238943961953902
104,2011-09-15,29.74524707701491,30.015483601624712,29.01174951664749,29.909318923950195,188900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.005515901297120833,0.010406759926285517
105,2011-09-16,30.12164605424761,30.198858066724725,29.49431317955664,29.97687721252441,263800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.004806139792708443,0.00493804452083293
106,2011-09-19,29.262682402471263,29.33024107194779,28.50023219444744,29.079307556152344,225100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.006266508442282562,-4.8215635459855145e-05
107,2011-09-20,29.27233157601482,29.77419856769392,28.78976758574696,28.809070587158203,289300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.01582589988274815,0.00026489005746086614
108,2011-09-21,28.731863556008665,29.079308415127667,26.80160738441256,26.849863052368164,246600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.06550220802670213,-0.0205553726349507
109,2011-09-22,26.261135791530062,26.261135791530062,24.58181304974281,25.508337020874023,441100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.02866588774499377,-0.0011946888416919377
110,2011-09-23,25.460078725903248,26.666488863122304,25.460078725903248,26.097064971923828,214400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0250190210673821,0.005164327651841817
111,2011-09-26,26.425203990135973,26.927070994977196,25.276702988579107,26.85951232910156,260700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.016435382641803067,0.009180216549895398
112,2011-09-27,27.6702225998678,28.59674468889256,27.22626271824996,27.631616592407227,299900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.001395218535782822,-0.00018402707511609598
113,2011-09-28,27.67022455773163,28.036972450378325,25.82682991027832,25.82682991027832,272300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0666201549469618,-0.008052342026145558
114,2011-09-29,26.6085787996037,26.917419466626917,25.498681962175677,26.463809967041016,259200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.005440682632957419,-0.00375640516296322
115,2011-09-30,25.884734336260117,26.483114544851684,24.813441598043507,24.89065361022949,340900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.038404130910398786,-0.006784669970125481
116,2011-10-03,24.716935823383693,25.353920340492,23.095520019531246,23.09552001953125,457800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.06559938559691882,-0.015213744552712898
117,2011-10-04,22.84458404086415,24.475651176687723,22.42957862989993,24.408092498779297,721300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.06844109987375392,0.010700889410759503
118,2011-10-05,24.35018169803228,24.99681760336163,23.983433827336665,24.630069732666016,482000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.01149428936936241,0.006211335509684726
119,2011-10-06,24.61076522215928,25.41182142830594,24.41773887623945,25.353914260864254,512600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.030196096382888997,0.0065091830808194605
120,2011-10-07,25.353915664502345,25.894386885829384,24.678325257216716,25.19949531555176,379000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.006090591725316248,-0.0006598940448266566
121,2011-10-10,25.88473606047,27.07184321436868,25.71101270315101,27.04289054870605,277500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.04474275826226143,0.012022388685103878
122,2011-10-11,26.64718578728428,27.3710318176596,26.541021113761825,27.226261138916016,198100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.021731201045179956,-0.0034366790037345493
123,2011-10-12,27.419287631200444,28.172088169550857,27.419287631200444,27.90185165405273,324000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.017599436912546805,0.002437920855791623
124,2011-10-13,27.68952560359809,27.786038781413776,27.120099879404886,27.631616592407227,201200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.002091368845385241,0.008573912271198053
125,2011-10-14,28.104532255891552,28.857331027201003,27.90185438919112,28.78012084960937,145400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.024038421545912604,-0.0039843106286950435
126,2011-10-17,28.40372065576885,28.40372065576885,27.004284155799105,27.110448837280277,224000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.04553177501504218,-0.007575185989086795
127,2011-10-18,27.19731142068284,28.876634172085573,26.90777187268081,28.60639762878418,331400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.05180976113064492,0.0065982631601588515
128,2011-10-19,28.423026655994185,28.451979324296843,26.89812415057627,27.139406204223636,247300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.04516128656199405,-0.0059649529200363595
129,2011-10-20,27.062191587000378,27.699175957003263,26.589277219395026,27.49649810791016,258300,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.016048460802354465,0.008179102577467593
130,2011-10-21,28.04662539134801,28.509888333234542,27.87290201824506,28.49058532714844,231800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.015829353072095,0.00032707302259928246
131,2011-10-24,28.673958122826704,29.79350853559661,28.673958122826704,29.735599517822266,222800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.03702458483227023,-0.008044537765193892
132,2011-10-25,29.484664822401044,29.61013251522121,28.4519779762524,28.52918815612793,228500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.03240588529760692,-0.014887354018308964
133,2011-10-26,29.11791154703539,29.42675220946188,28.104527893344024,29.310937881469727,675600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.006629127027964638,0.00265087745431571
134,2011-10-27,31.511442568274884,34.686712088872774,30.758641781390903,33.181114196777344,1282000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.05298620096128044,0.010860108988356092
135,2011-10-28,32.196667241293014,33.509241770618935,32.032593584291895,32.29317855834961,476100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.002997556123846804,0.005786423309210922
136,2011-10-31,31.646552432595247,32.283536854475564,30.951658997208845,31.154335021972656,365800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.015553587129940172,-0.00716952385198209
137,2011-11-01,30.642818226084135,31.125382292636647,29.94792663294943,30.19886016845703,570200,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.014488160140870864,-0.010737263060808222
138,2011-11-02,30.884100322287573,31.22189369689393,30.353280584332587,31.154335021972656,287100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.008749961853027271,-0.003983182091098347
139,2011-11-03,31.752707691886165,32.650276885625665,30.8647881566977,32.39934158325195,367000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.02036468504167988,0.006483439364499206
140,2011-11-04,31.945740103255385,32.43795751857828,31.28945267060599,32.27388381958008,165100,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.010271908406694065,-2.8024359924650252e-05
141,2011-11-07,32.129110977612214,32.39934563084796,31.37630865811531,32.16771697998047,138700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0012015894991665207,0.006140147740446617
142,2011-11-08,32.54413122161195,32.72750429443814,31.482487759707244,32.515174865722656,281800,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0008897566105578774,0.0037467967809250683
143,2011-11-09,31.357006903036357,31.492124219159376,30.121640694902847,30.36292266845703,297000,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.031702140374981605,-0.0071055142497228685
144,2011-11-10,31.009570829835525,31.202597210732435,30.36293300608168,30.961315155029297,177900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0015561542296418777,0.0026713150298920485
145,2011-11-11,31.51142518180776,32.41864401832341,31.42456352967654,32.18701171875,160700,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.021439415483253736,0.0009649240546012152
146,2011-11-14,32.02294895744238,32.09050762633253,31.385964592427143,31.858875274658203,188400,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.005123628151867812,-0.005327948634649246
147,2011-11-15,31.636893651594505,32.39934563084796,30.9130476747093,32.16771697998047,313600,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.016778617212920018,0.0036940892034282363
148,2011-11-16,31.656180994132203,32.4572385795129,31.434202112822533,31.72373962402344,234500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,0.0021341370869644863,-0.010328333733440389
149,2011-11-17,31.71411319570496,31.752719207251,30.662123311942807,31.038522720336918,180500,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.021302518257377553,-0.004712491020604642
150,2011-11-18,31.115734743428987,31.395619122958006,30.652471809056298,31.038522720336918,138900,0.0,0,BDC,Basic Industries,Telecommunications Equipment,-0.0024814462434757543,-0.003407663585513323
