,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,29.05103157953737,30.59161491075161,28.57084844040696,30.511585235595703,23091900,0.0,0,LVS,Consumer Services,Hotels/Resorts,0.05027544898223517,0.015424452513018657,0.024767916021885803
1,2011-04-19,30.664977839953558,30.67831654374255,29.744627631293948,30.1447811126709,17269900,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.01696387096699259,-0.0070018763990200026,-0.027222064016621642
2,2011-04-20,30.744996062890635,31.15848809398792,30.478229718801742,30.578266143798828,20767500,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.005422993671905234,-0.005537516641436237,-0.011993776185536112
3,2011-04-21,30.70499221775174,30.94508378420309,30.384870977182427,30.658308029174805,12865500,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.001520410369944543,0.001299261296462725,0.0058107089408430705
4,2011-04-25,30.671649932861325,30.925077684696827,30.58494962612932,30.671649932861328,9120500,0.0,0,LVS,Consumer Services,Hotels/Resorts,1.1583053688266559e-16,0.00162576628203771,0.0003625290961276298
5,2011-04-26,30.91174173829674,30.91174173829674,30.42489043168271,30.80503463745117,11298200,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.003451992506568206,0.006053081911663854,-0.003692165052608864
6,2011-04-27,30.8917282711062,31.071796941858835,30.4248838518324,31.00510597229004,11115900,0.0,0,LVS,Consumer Services,Hotels/Resorts,0.0036701637470340142,0.005248883139246386,0.0010942172437712044
7,2011-04-28,30.93174348728481,31.37857856752404,30.6449677470338,30.85171127319336,14315300,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.0025873812811214023,-0.007931481021259141,-0.009820006384984302
8,2011-04-29,30.94506984570198,31.39857536826165,30.67830099333877,31.35188865661621,13454300,0.0,0,LVS,Consumer Services,Hotels/Resorts,0.013146482232636973,0.0020002743828408383,0.0059588974231748896
9,2011-05-02,31.592001094475027,32.17889143295724,31.41860300615652,31.68536949157715,19327000,0.0,0,LVS,Consumer Services,Hotels/Resorts,0.00295544422219112,0.0015961136280996282,0.010992434133248153
10,2011-05-03,31.758721563630782,31.87209925755917,30.258151947483142,30.591611862182617,25665900,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.03674926583898476,-0.004629544318122053,-0.02325541181234194
11,2011-05-04,28.60419874194302,29.3978351798488,28.237393246287223,28.364107131958008,40007300,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.00839357928362312,0.013656352819351271,0.02110071038791589
12,2011-05-05,28.510826035684044,28.99100918302783,28.2640663823424,28.464141845703125,15649000,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.0016374197619700385,0.012210011829275624,0.009161949029921275
13,2011-05-06,28.86428198492689,29.42449459942624,28.6908839932446,28.87095260620117,15358100,0.0,0,LVS,Consumer Services,Hotels/Resorts,0.00023110296932940918,-0.008854250301884305,-0.005627795474610113
14,2011-05-09,29.03768819182876,29.164402035724976,28.757580557825165,28.82427406311035,9297300,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.007349556456028878,0.0008752937579960201,-8.564562257891451e-05
15,2011-05-10,28.957662351856893,29.04436265574024,28.577518192496093,28.810941696166992,11168700,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.005066729969675622,0.009010077352619696,0.008464110691122663
16,2011-05-11,29.077699645391974,29.931358642549416,28.91096971039753,29.41115951538086,19602700,0.0,0,LVS,Consumer Services,Hotels/Resorts,0.011467890309601231,-0.0022509230297114336,-0.001064265860153606
17,2011-05-12,29.171077990257444,29.31113056080982,28.757585814201537,28.937654495239254,11582000,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.00800188101023037,0.00956609645983441,-0.0011724425315151857
18,2011-05-13,29.124379961934284,29.29778049603084,28.404108061192677,28.410776138305664,12508200,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.024501940455429586,0.00040273395014106496,-0.0006747318437024435
19,2011-05-16,28.55751371765473,28.86429630192748,27.34371954153398,27.38373565673828,17545300,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.04110224974489983,-0.015117861384974209,-0.03635433813442012
20,2011-05-17,27.577136971021563,27.803889839802263,26.963571881437044,27.563800811767575,14086700,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.00048359477156755887,0.004402846193407321,0.004848200056448575
21,2011-05-18,27.750527037522087,28.110664259026965,27.570458426769648,27.7371883392334,12017400,0.0,0,LVS,Consumer Services,Hotels/Resorts,-0.00048066468325638415,0.010196205490038676,0.015478981289123525
