,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,13.06547628408378,13.757866022867876,13.06547628408378,13.658952713012695,177200,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.045423252549306674,0.01561547574719445,0.023135804402066844
1,2011-04-19,13.730887113182536,13.748870801770504,13.227330969464,13.32624340057373,79600,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.029469597213447468,0.0032730202541873276,0.002917789488768408
2,2011-04-20,13.604996168146288,13.820805549621582,13.515075163756457,13.820805549621582,71300,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.015862509537531072,-0.0013198765300850978,-0.002000125712193029
3,2011-04-21,13.856773229942435,13.865765501534598,13.604995628213398,13.694915771484377,59600,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.011680746720189412,0.009261893220641334,0.016695417149892085
4,2011-04-25,13.685924457358928,13.775844601286382,13.443138267899332,13.604995727539062,69500,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.005913281932251912,0.0007706058501485592,0.005500060450504802
5,2011-04-26,13.622982064348845,13.712903083325232,13.47011684661922,13.542054176330566,163500,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.0059405413319940864,-0.007621429346453832,-0.017344484321808146
6,2011-04-27,14.80993554295111,15.996889972810797,14.20746776921023,15.160627365112305,949600,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.023679496858317498,0.0032811496258586307,0.004150243416487171
7,2011-04-28,15.196591999273457,16.07781410217285,14.980782609692008,16.07781410217285,243200,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.05798813990278385,0.008694227824283146,0.015536701891847608
8,2011-04-29,16.11378496435364,16.428507668618902,15.906967824302466,16.356571197509766,435000,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.015066989766414761,0.010527506894074955,0.013328057637132518
9,2011-05-02,16.293622324931277,17.16585200126883,16.212693603764876,16.34757423400879,340800,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.003311228651406656,-0.011177746437773388,-0.025826613062381733
10,2011-05-03,16.284637446001213,16.293629720779194,15.23256530839178,15.619224548339844,332900,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.040861388524481096,0.002079953910512204,-0.008021272719862792
11,2011-05-04,15.592241396316185,15.682162392502969,15.15163040161133,15.151630401611328,210400,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.028258348720085567,-0.0043581321931784,-0.00843380527773505
12,2011-05-05,14.99876579676603,15.54728235091192,14.79194869818986,14.836908340454102,162200,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.010791385004946686,0.006077595237471463,0.0033623353891310934
13,2011-05-06,16.00587339028347,16.77019918076838,14.980778633103776,15.079691886901855,193500,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.057865102440699145,-0.0070862555352045,-0.01157325410559035
14,2011-05-09,14.980372377815067,15.48603846907703,14.835896351740224,15.36865234375,113700,0.07,0,LAD,Consumer Durables,Automotive Aftermarket,0.02591924660764438,0.02333422707553365,0.03295864427469361
15,2011-05-10,15.440886125562486,16.045879964824834,15.368648132320248,15.964612007141112,104900,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.033918123436685044,0.006871003114426634,0.02260542292467872
16,2011-05-11,15.937516978163147,15.937516978163147,15.576327128340598,15.738862991333008,120000,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.0124645506010959,-0.03076398342528704,-0.04219713805160492
17,2011-05-12,15.612449604924082,15.98266947865466,15.467971918363745,15.829163551330566,124000,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.0138808420132952,0.01509025794452974,0.01658286215049902
18,2011-05-13,15.847222039212264,16.045877785362833,15.38670597127448,15.40476417541504,141000,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.027920216092284712,-0.02059884480864014,-0.01542995705170263
19,2011-05-16,15.260293179378731,15.260293179378731,14.492763278988129,14.58306121826172,178200,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.04437869922657553,-0.007294658697698187,-0.01291762223694184
20,2011-05-17,14.555972335647418,14.926192318640554,14.465674400756196,14.853954315185549,192800,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.020471458221198734,-0.01996079763098812,-0.025844296798595876
21,2011-05-18,14.86297621737722,15.594387627881131,14.736560195838376,15.585357666015623,175000,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.048602745377054606,0.013300281200449779,0.014711313845111934
22,2011-05-19,15.639540326228738,15.711778320162995,15.350588350491709,15.531184196472168,162100,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.006928344919118163,0.004995082650697312,0.008106424821031423
23,2011-05-20,15.41379753300792,15.48603553234632,14.899101572435598,15.052607536315918,151300,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.023432901328730316,-0.011993041848558027,-0.013597902824232311
24,2011-05-23,15.233202814709148,15.7027489313522,15.05260696210742,15.549242973327637,217700,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.020746796485458758,0.004668920969368279,0.009582018954520382
25,2011-05-24,15.648572691858671,15.8562567410003,15.3054425985938,15.350590705871582,161500,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,-0.01904211916669675,-0.01711865501045844,-0.02892668350848537
26,2011-05-25,15.341557245209213,15.666629054886773,15.197081268083515,15.57633113861084,103300,0.0,0,LAD,Consumer Durables,Automotive Aftermarket,0.015303133159767146,0.011373990799276333,0.02227077880978751
