,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change
0,2011-04-18,7.183187277595184,7.239649108321839,7.0326227945174855,7.089084625244141,7900,0.0,0,MRLN,Finance,Major Banks,-0.013100403583316822,0.02566379673204488
1,2011-04-19,7.151818875588664,7.208280701169578,7.089083979168774,7.132998466491699,11900,0.0,0,MRLN,Finance,Major Banks,-0.0026315556118464934,-0.004743791110490417
2,2011-04-20,7.346298509774759,7.446674823760985,7.227101786488621,7.446674823760986,22700,0.0,0,MRLN,Finance,Major Banks,0.013663522364721417,-0.0052019865602563956
3,2011-04-21,7.515683650970459,7.515683650970459,7.440401412867271,7.515683650970459,2600,0.0,0,MRLN,Finance,Major Banks,0.0,0.01004878988994171
4,2011-04-25,7.528229371555514,7.528229371555514,7.27728863181963,7.340023517608643,5300,0.0,0,MRLN,Finance,Major Banks,-0.02500001589457197,0.003388161498514934
5,2011-04-26,7.346300443516063,7.421582698822021,7.340026772668021,7.421582698822021,5500,0.0,0,MRLN,Finance,Major Banks,0.010247641773540912,-0.006401629612668074
6,2011-04-27,7.396486392125023,7.4341278076171875,7.365118645596554,7.4341278076171875,3900,0.0,0,MRLN,Finance,Major Banks,0.005089094131538109,0.008153837957493264
7,2011-04-28,7.377666257467961,7.446674823760985,7.283563014388355,7.446674823760986,5000,0.0,0,MRLN,Finance,Major Banks,0.009353712120438078,0.009863839540960114
8,2011-04-29,7.465495803170125,7.685069455500451,7.465495803170125,7.647428035736084,7800,0.0,0,MRLN,Finance,Major Banks,0.024369745474735114,-0.004523353419408276
9,2011-05-02,7.64742731079419,7.64742731079419,7.521956920623779,7.521956920623779,6000,0.0,0,MRLN,Finance,Major Banks,-0.016406875812119415,-0.010591447281218826
10,2011-05-03,7.521957415257303,7.547051494941537,7.440401506711029,7.465495586395264,5300,0.0,0,MRLN,Finance,Major Banks,-0.007506268082229992,0.0015248784790433667
11,2011-05-04,7.233377401629602,7.459224785827141,7.220830657113203,7.258471488952637,13300,0.0,0,MRLN,Finance,Major Banks,0.0034692075264012743,-0.011490884018771746
12,2011-05-05,7.214556089409162,7.371394265265883,7.214556089409162,7.233376502990723,34900,0.0,0,MRLN,Finance,Major Banks,0.002608672432277415,-0.0022907122074288175
13,2011-05-06,7.227102957685278,7.446676030540815,7.227102957685278,7.409035205841064,15000,0.0,0,MRLN,Finance,Major Banks,0.025173606799432584,-0.01112686367686587
14,2011-05-09,7.409034877847013,7.452949370816025,7.346299375071201,7.440402030944824,5100,0.0,0,MRLN,Finance,Major Banks,0.0042336355024591545,0.009414569979705018
15,2011-05-10,7.484319441178231,8.0991249263988,7.484319441178231,7.841910362243652,21100,0.0,0,MRLN,Finance,Major Banks,0.04777868233389127,0.007268476850367253
16,2011-05-11,7.766624328259266,7.835632890597898,7.766624328259266,7.785444736480713,12700,0.0,0,MRLN,Finance,Major Banks,0.002423241736177154,-0.0056204368507676
17,2011-05-12,7.779171423414777,7.954830569148478,7.641154292425463,7.948556900024414,13600,0.0,0,MRLN,Finance,Major Banks,0.02177423113466795,0.007769682815223168
