Date,Weighted Industry Change,TRI Change,CMPR Change
2011-08-24,-0.0003959508956697,-0.0052270448945372,0.0097790128376098
2011-08-25,-0.0221522610479626,-0.0283849573478881,-0.0078515780552804
2011-08-26,0.0218682358670397,0.0206639123829177,0.0251641331924778
2011-08-29,0.0152513060617002,0.0071942221681938,0.0231173332766807
2011-08-30,-0.0043330210920892,-0.0068404230163667,-0.0020555454673941
2011-08-31,0.0044881764451245,0.0084745836471837,-0.0006791326738721
2011-09-01,-0.0149026867553196,-0.0087153150985547,-0.0330831965706235
2011-09-02,-0.0229718408167798,-0.0151565399024555,-0.0359453634424749
2011-09-06,0.0072206967258842,-0.0051634981917284,0.0357278811531115
2011-09-07,0.028299742826286,0.0171174260757094,0.0455539349734538
2011-09-08,-0.0065804878248647,-0.0057685809384091,-0.0080644999489724
2011-09-09,-0.0131082485949537,-0.0203870124982738,0.008568360198394
2011-09-12,0.0076455663129947,0.0121039569505508,-0.0017914452645612
2011-09-13,0.0166333369520289,0.0119465974534554,0.0271913524432145
2011-09-14,-0.0017210939229775,0.0170020741258424,-0.0252595000647773
2011-09-15,-0.006843423727753,0.0107708385066929,-0.0389200768771165
2011-09-16,-0.0087429856734372,-0.0059761055830156,-0.0156705647524341
2011-09-19,0.0091459583650281,0.0068492756974395,0.0157185661334968
2011-09-20,-0.0117591011301163,0.0023801324443181,-0.0378536866575876
2011-09-21,-0.0109256947838652,-0.0247878244710816,0.0106951404137882
2011-09-22,-0.0128941675323227,-0.0168942961362409,0.0007692483755258
2011-09-23,0.0213770431990617,0.0232472011770663,0.0112272906071978
2011-09-26,0.0103990845448026,0.0140895731701096,-0.0045299710427177
2011-09-27,-0.0017775216990804,0.0003528662254054,-0.0092833270392481
2011-09-28,-0.013467779020929,-0.0218386384365628,0.0051851625795718
2011-09-29,-0.0132248438625939,-0.0145338483062121,-0.0109290031355558
2011-09-30,-0.0075146442297924,-0.0134986842008211,0.0037133449809321
2011-10-03,-0.0326138167581902,-0.0218761649094942,-0.0589332321961878
2011-10-04,0.0284747389167628,0.0278945181546864,0.0299401206723552
2011-10-05,0.016841318585142,0.0212527852837454,0.0111366742696919
2011-10-06,0.0451844821348294,0.0374037565325117,0.0596277895698239
2011-10-07,0.0098750364863947,-0.0133286939692928,0.0362602377602018
2011-10-10,0.0071038891497773,0.0031445926834456,0.0149152723409361
2011-10-11,0.0346518594176603,-0.0045517914284848,0.0666890000315759
2011-10-12,-0.0077385945315778,-0.0099656670696133,-0.0042889859141262
2011-10-13,-0.005040804340753,-0.0153096916340198,0.0139026841781606
2011-10-14,-0.0515197858035201,-0.00244497718743,-0.0818676474517102
2011-10-17,-0.0220312952931733,-0.0204874579529331,-0.0244157921547499
2011-10-18,0.0111705577191319,0.0061063245460558,0.0315299560346228
2011-10-19,-0.0079477822864504,-0.0128662869511308,0.0010442285807003
2011-10-20,0.0180536891585159,0.0187590357375353,0.0156522004500679
2011-10-21,0.013248232990023,0.0073504023123716,0.0196676815261997
2011-10-24,0.0269783234775206,0.0107266252607012,0.0420112628843831
2011-10-25,-0.0212676788506103,-0.0209047499647683,-0.0219535643448272
2011-10-26,0.0043609877917271,0.010737771282677,-0.0058233680383162
2011-10-27,0.0034023355167466,0.0127005066777281,-0.0044053270601689
2011-10-28,0.0331160565663793,0.0003304768276997,0.0522388059701492
2011-10-31,-0.0313252755743518,-0.0043623880568738,-0.0559611628978786
2011-11-01,0.0181497940674739,0.0186030428537521,0.0168043496548103
2011-11-02,-0.0109287105419106,-0.0149863939002263,-0.0014204328402512
2011-11-03,0.0045476933099916,0.0034140823146263,0.0078895115822651
2011-11-04,0.0042637477986524,-0.00412515773819,0.0190070402537677
2011-11-07,0.0091873072480984,0.0192903703994742,-0.0175048913235303
2011-11-08,0.0033283724089813,0.007707759418908,-0.0162056947811659
2011-11-09,-0.0218140476665718,-0.0153374492365081,-0.0354032918867829
2011-11-10,-0.0068017119386029,-0.0023947894601596,-0.0123784845229874
2011-11-11,-0.0018102118935861,0.0006789021855133,-0.0055670212557875
2011-11-14,-0.0037343950523058,-0.0074626633911338,0.0071026296912364
2011-11-15,-0.0084244268749526,-0.0065653258656306,-0.0123639084059439
2011-11-16,-0.0073245974435151,-0.0119676224714538,0.006308172985802
2011-11-17,-0.0160462624737967,-0.0209517100775877,-0.0032777296141324
2011-11-18,-0.0105335928633822,-0.0165944839778926,-0.0035692723288863
2011-11-21,-0.0074124004897219,-0.0026051953846848,-0.0175703740032932
2011-11-22,-0.0050471260767595,-0.0029873010326676,-0.0067609469733648
2011-11-23,-0.018863381579974,-0.010254480005546,-0.0379117840004153
2011-11-25,0.0134776064907688,0.0190809877451366,0.0
2011-11-28,-0.0100609043783561,-0.0048726036967104,-0.0223129821270283
2011-11-29,-0.0067572381470984,-0.017241416287842,0.0149111455116976
2011-11-30,-0.0003457004482521,0.0044526504077053,-0.0108860179520324
2011-12-01,-0.0051382463970303,-0.0073855525665777,0.0012257768777446
2011-12-02,-0.0208929725460653,-0.0273264318021787,-0.0003037157378287
2011-12-05,0.0158856303355569,0.0131479512804993,0.0204634461192658
2011-12-06,-0.0130595314348558,-0.0070579692986306,-0.0247058868408203
2011-12-07,0.009341221647041,0.0104868453668931,0.0072661727925109
2011-12-08,-0.0078350138439616,-0.0112570071802906,0.0036353454311977
2011-12-09,0.0173664631159361,0.01705194290819,0.0183348542818915
2011-12-12,0.0089413676911544,0.0098447644976913,0.0056530384783886
2011-12-13,-0.0162035843639399,-0.0130987456255721,-0.0243258511823046
2011-12-14,-0.0097460102981583,0.001530256941903,-0.0412496378525327
2011-12-15,-0.0110715413182445,-0.0124952641277045,-0.0059448883651968
2011-12-16,-0.0039929845973224,-0.011106890415482,0.0170861471022698
2011-12-19,-0.0464077285951196,-0.0143800597927493,-0.0704615666316105
2011-12-20,-0.00514870307942,-0.0085569553165546,0.0085078610414111
2011-12-21,0.0021595952058105,0.010216043761846,-0.0145961973419737
2011-12-22,0.0199947084431623,0.0202177477311858,0.0195758691333547
2011-12-23,0.0073928434524799,0.0076103063304884,0.0066900603983617
2011-12-27,0.0069785938352942,0.0037950808357501,0.0095237853035094
2011-12-28,-0.0202233371354647,-0.0211082306369071,-0.0194296124992005
2011-12-29,-0.0063752590491105,0.0111110729478993,-0.0162991439424584
2011-12-30,0.0046950477786121,0.0090805814735902,-0.0125846851412985
2012-01-03,-0.0151155627562772,-0.0080616054716934,-0.0267942629144078
2012-01-04,0.0022748879831184,0.0003705160787937,0.0082101804182636
2012-01-05,0.0049900588731544,0.0029750809044963,0.0094339921173263
2012-01-06,0.0067731200564269,0.0059568072887698,0.0112903348861202
2012-01-09,0.0003838690113779,0.0147384500690692,-0.0259116909792601
2012-01-10,-0.0137622549810273,0.0054034444269998,-0.0325732890927867
2012-01-11,-0.0019947444635947,-0.0010764508698281,-0.0037024135440117
2012-01-12,0.0077348099864779,0.0125718527137718,-0.0003379597441794
2012-01-13,0.0049946381656109,-0.0017876023699674,0.0126064370383573
2012-01-17,-0.007876504594277,0.017793594064494,-0.0410731947394074
2012-01-18,0.0041719124275638,-0.0066317813817607,0.0148942980716091
2012-01-19,0.0161120833959553,0.0020840383478427,0.0320600458336142
2012-01-20,-0.0081160571660718,0.002433079378187,-0.0144499350749815
2012-01-23,-0.003675656870674,0.0038049329274351,-0.0118032987000511
2012-01-24,0.0032928169926055,-0.0065971747132716,0.0143237940912348
2012-01-25,0.0190658529023304,0.0073426252332749,0.0303330062185352
2012-01-26,0.0129731508466222,-0.0288695625636887,0.0487261371093328
2012-01-27,0.0371036552617162,-0.0035816755442864,0.0635891742363899
2012-01-30,0.0360743074980622,0.0065382634703118,0.047949159405758
2012-01-31,-0.0152174476548488,-0.0171612282452632,-0.0102068670864762
2012-02-01,0.0047589042390238,-0.0014451197646796,0.0191943512369714
2012-02-02,-0.0041390876648091,-0.0176385802378228,0.0351907109727519
2012-02-03,0.0030030078834039,-0.0043651848993768,0.0202356787141656
2012-02-06,0.0051589913416337,0.0058608004352945,0.0022900802629792
2012-02-07,0.0074641876039513,-0.00327869399222,0.0407227904514702
2012-02-08,0.0100997435220283,0.0146145270831302,-0.0071235795148409
2012-02-09,-0.0059290780432553,-0.0054387098964906,-0.0078489009377306
2012-02-10,-0.0199815040645563,-0.0184979647539198,-0.0255836766576807
2012-02-13,0.0096352319929291,0.0048416818964486,0.0235980793904227
2012-02-14,-0.0076953722107059,0.0011127851507525,-0.0279357489938677
2012-02-15,-0.0080479686524051,-0.0110294535292048,-0.0015190221086334
2012-02-16,0.0160642302982184,0.0189309658044399,0.0053124944511736
2012-02-17,-0.0097570325811029,-0.0084218069108041,-0.0140139532388365
2012-02-21,0.0241555659717162,0.024336276806353,0.023580130262631
2012-02-22,0.0202850909525484,0.0223907157792284,0.0047416677852764
2012-02-23,0.0101859935535312,0.0095238255425262,0.0119402868936968
2012-02-24,0.0005120052772524,-0.0003503934324119,0.0056275886529785
2012-02-27,0.0100054453692137,0.0133944007587441,-0.0107316738221703
2012-02-28,-0.0012170971121104,0.0010427104212567,-0.0148962295234833
2012-02-29,0.0019833896963641,0.0,0.0081784843502867
2012-03-01,-0.005074695302314,-0.0051634981917284,-0.0046431729034918
2012-03-02,0.0017005117091676,0.0038023024262425,-0.0098424635135089
2012-03-05,0.0007079000048078,0.007980553250236,-0.0284431924217731
2012-03-06,-0.0167945367043469,-0.0166435346635482,-0.0184271764071314
2012-03-07,-0.0006288311249299,0.001404033550323,-0.0102983733997435
2012-03-08,-0.002959641650809,0.0003489263410702,-0.0113907365609478
2012-03-09,0.0065758237770276,0.0034940066802517,0.0167153380490916
2012-03-12,0.0092764321004771,0.0128919485034491,-0.0146366331197295
2012-03-13,0.0066745028206278,0.0089163316269669,-0.0021119806969073
2012-03-14,-0.0128783391890373,-0.0187457135037552,-0.0023597313588924
2012-03-15,0.024556953238271,0.0072613791119866,0.0473808675318066
2012-03-16,0.0073488967564907,0.0099314726233424,0.0030037278997022
2012-03-19,-0.0019426570174807,-0.0027331712488864,0.005002520390931
2012-03-20,0.0037594440261377,0.0051652759573458,-0.0114200371999289
2012-03-21,0.0296078423109605,0.0315068511046616,0.006549075983291
2012-03-22,-0.0089261493604764,-0.0093614405909043,-0.0017654399024053
2012-03-23,0.0012787570505466,0.0016903055168867,-0.0042703335287155
2012-03-26,0.0064661702948286,0.0063524083927422,0.0077753042788045
2012-03-27,-0.0162087192921436,-0.0169379016454253,-0.0082211764169215
2012-03-28,-0.0079423058159555,-0.0081135825468959,-0.0070245553188516
2012-03-29,-0.0088958317120631,-0.0051352147631532,-0.0200000231779074
2012-03-30,-0.0096899039018715,-0.0109513929618051,-0.0051479267978711
2012-04-02,0.0127872797016236,0.0134528938505541,0.0085492705725348
2012-04-03,-0.0007002784704408,-0.0085207906850657,0.0212493084274433
2012-04-04,-0.0136549896217729,-0.0117973683618374,-0.0172370162743975
2012-04-05,-0.0181814322713868,-0.0084359111434343,-0.0335397134508731
2012-04-09,-0.0051608912167871,-0.0017914452645611,-0.0145946193385768
2012-04-10,-0.0089259499534123,-0.0086237790792707,-0.0098901262434183
2012-04-11,0.0167477127401438,0.0158501631999208,0.0214403176579479
2012-04-12,0.010076615112177,0.0092035479250206,0.0153350427118855
2012-04-13,-0.0029283529058365,-0.0028208717201809,-0.0053305106742894
2012-04-16,-0.0015007929093164,-0.0035001883982465,0.0058854307041073
2012-04-17,0.0083382306566149,0.0076708267438473,0.0108465570287665
2012-04-18,-0.0105656611531725,-0.0104203242399821,-0.0126216028830808
2012-04-19,0.0007498374693112,0.0003518729364879,0.0021379432113676
2012-04-20,0.0074009882207347,0.0073246977298162,0.0077251174335319
2012-04-23,0.0055145341810882,-0.0062827332486022,0.029914604371354
2012-04-24,0.0211337845871411,0.0157950427011108,0.0406841069866886
2012-04-25,0.0058409675813034,0.0006848818456341,0.0197872676483292
2012-04-26,0.0233724767795244,0.0113168698708117,0.0401264972942273
2012-04-27,0.0021766910891038,0.0098271435421706,-0.00306745744277
2012-04-30,-0.0142836944169021,0.0040403679731382,-0.04163451396139
2012-05-01,0.0043333374237651,0.0,0.0166935633299329
2012-05-02,0.0038693766378837,0.003953836256227,0.0031957106344314
2012-05-03,-0.0059885304063095,-0.0088611275516735,0.0026546932221727
2012-05-04,-0.0116382755018658,-0.0160106587580195,0.0074826992970436
2012-05-07,0.0095217784136916,0.011232128425202,0.0002663684802581
2012-05-08,-0.0007070233654228,0.0020290654907542,-0.0083423405426254
2012-05-09,0.0175014316950124,0.0092118888667127,0.043323223566565
2012-05-10,-0.0029540722516106,-0.0033772502333136,-0.0007822367794124
2012-05-11,-0.0051968983948461,0.0,-0.0283944822188736
2012-05-14,-0.0053570646893477,-0.0044719354018344,-0.0074646438769936
2012-05-15,-0.010098673818853,-0.0110573493061147,-0.0066809196214091
2012-05-16,0.0001077948573311,0.0003486830116955,-0.0005353441498105
2012-05-17,-0.0264448557115908,-0.0222763452783063,-0.0376040217135481
2012-05-18,-0.0240102511828425,-0.016967176884095,-0.0338097720209894
2012-05-21,0.0261811137428261,0.0161348430544059,0.0341365061925907
2012-05-22,0.0029700525502493,-0.0032074181860596,0.0143924838746426
2012-05-23,0.0167159803670519,0.0169308108602063,0.0163480230006478
2012-05-24,0.0101990995346136,0.012354408133155,-0.0067934784017123
2012-05-25,-0.0232448511642973,-0.0248338925509597,-0.0175055574481804
2012-05-29,0.0052201586749873,0.004627951586345,0.0077412941158107
2012-05-30,-0.011837171545242,-0.0085806141226312,-0.0207468870910861
2012-05-31,-0.0218515557481706,-0.0072280723667508,-0.037499990517443
2012-06-01,-0.0339713081782089,-0.0099119111612455,-0.0511278424944196
2012-06-04,0.0315256474092414,0.0416030580476058,0.015625
2012-06-05,0.0122187187714541,0.0087976453474081,0.0216249856668961
2012-06-06,0.0300314744779458,0.0312386008555423,0.0252707614371767
2012-06-07,-0.005050694262933,-0.013235777529931,0.0052386583812094
2012-06-08,-0.0010124794929667,0.0049839583085774,-0.0162649250167689
2012-06-11,-0.0216211562161012,-0.0126627015999724,-0.0359988563787277
2012-06-12,0.0023641912371951,-0.0010638541075835,0.0088575774576337
2012-06-13,-0.023939269669335,-0.0057265513369291,-0.0346153813236094
2012-06-14,0.0006299893924729,-0.0118406858187641,0.0223035335727635
2012-06-15,0.0046059011696797,-0.0007262330101231,0.0127367530685608
2012-06-18,0.0224734011288167,0.0183217289566126,0.0269568008777644
2012-06-19,0.0123971894445861,0.0111031327039854,0.0135178314914717
2012-06-20,0.0118246857406952,0.0081589052103227,0.016439167236485
2012-06-21,-0.0220671652231912,-0.0302071908586076,-0.0125267293964677
2012-06-22,-0.008247319428844,-0.0060975638956681,-0.0095766935070362
2012-06-25,-0.0187289547220959,-0.0108459594618765,-0.0282718997010891
2012-06-26,0.0074081939919032,0.0058479475088744,0.012732657776126
2012-06-27,0.0016323725762492,0.0076031527187485,-0.0119162299831281
2012-06-28,-0.0012769468480254,-0.0050523058200634,0.0059386442872767
2012-06-29,0.0208055173701583,0.0102983280219724,0.0359204272265144
2012-07-02,0.0006371258205258,0.0091387808281499,-0.0111248641397244
2012-07-03,0.0007523400632005,-0.0066018252093294,0.0196813839784374
2012-07-05,0.0009702718080555,-0.0006905577019082,0.0037002445499704
2012-07-06,-0.0084318535685964,-0.0097391543181044,-0.0059006967982725
2012-07-09,0.0021304373197381,0.0035285949517045,-0.0015678657264816
2012-07-10,-0.0158283663906204,-0.0059649149576824,-0.0375000238418579
2012-07-11,0.0009653229021421,0.0007009656478697,0.0022749331746128
2012-07-12,0.0034860652295865,0.0045984845653195,0.0009820192273232
2012-07-13,0.0155637188800366,0.0150877300061677,0.0165853732969703
2012-07-16,0.0022971712738934,-0.0027672059539361,0.0098318889689616
2012-07-17,0.0104128048530247,0.0107080987140846,0.0100125063826953
2012-07-18,0.0142912879896343,0.0058179356703901,0.0215153923690352
2012-07-19,-0.0040376353610024,-0.0084402428398604,0.0054844700441654
2012-07-20,-0.0130447936934394,-0.0191649376831589,-0.0075210585853234
2012-07-23,0.0072337190496851,-0.0003536148740815,0.0282258002492568
2012-07-24,-0.0234834790013928,-0.0258224099899457,-0.0129791817480386
2012-07-25,0.0117064091565125,0.0017946603002577,0.028667233926909
2012-07-26,-0.0255776796509547,0.0066971667637822,-0.0561238883463392
2012-07-27,0.081406250041103,0.0020625460855162,0.1028875030805295
2012-07-30,-0.0011484733712398,-0.0102775313093659,0.0274178934939697
2012-07-31,-0.013119217748738,-0.0264786953158128,0.0162002717143069
2012-08-01,-0.0081228660022985,-0.0105262890196683,-0.0051798648971447
2012-08-02,-0.0079694039570301,-0.0128434035509345,0.0201401773266453
2012-08-03,0.0106357746213954,0.0046115345265616,0.0179020808293269
2012-08-06,0.0219697016023366,0.000707730276068,0.0394413176556338
2012-08-07,0.0146820744050701,0.0154603144136315,0.0136054537193995
2012-08-08,0.0035904423882945,0.0076336302232032,-0.008279422566386
2012-08-09,-0.0110901037197522,-0.0034364391807157,-0.0209205809791662
2012-08-10,0.0188294560314077,0.0121359354929935,0.0294349265267235
2012-08-13,-0.002533761028894,0.0010284774277353,-0.0099796106978632
2012-08-14,-0.0010302149702414,0.0061391646333324,-0.0133333450708633
2012-08-15,0.0174179985247956,0.0146208877050918,0.0322833033947627
2012-08-16,0.0100818393714101,0.00267290086503,0.0286511436983164
2012-08-17,0.0231688375707275,0.003011045648233,0.0516049420392071
2012-08-20,-0.0214478688005587,-0.0060120341337677,-0.0400187012120702
2012-08-21,-0.0220500222702677,-0.0131890224441464,-0.0407118957826952
2012-08-22,-0.0137644712545717,-0.006200492625499,-0.0225773574578591
2012-08-23,-0.0023229373129323,-0.0041681429460693,-0.0005212524972748
2012-08-24,0.006419601258897,0.0108240705271475,-0.0034076294342229
2012-08-27,-0.0122577883547577,0.0010355777478971,-0.0262467202112681
2012-08-28,0.0029556934156242,0.0031034535375134,0.0024298096750359
2012-08-29,-0.0021576669679504,-0.0113480029082474,0.0123955558315011
2012-08-30,-0.0046035404211552,-0.0073272535097943,-0.0024070648316942
2012-08-31,-0.0204227939496866,-0.0052447418366981,-0.038646075299805
2012-09-04,-0.0061811648040194,-0.0105707979539082,0.0094418263936594
2012-09-05,0.0003753935532464,0.0053456743187873,-0.0166944489996502
2012-09-06,0.0032681974983659,0.0052891260684782,0.0005624425475611
2012-09-07,0.0039780832628851,-0.0041973011050346,0.0287789537007252
2012-09-10,-0.0053380533795131,-0.0101861262793455,0.0013536289555155
2012-09-11,-0.0004952261855346,0.0024682543482976,-0.0075411415550589
2012-09-12,0.010385433674212,0.0126271696759534,0.0013569349749888
2012-09-13,0.0386160942623844,0.0089934358441416,0.0704225352112676
2012-09-14,0.0058699545640165,0.0089255144652393,-0.0130753132336171
2012-09-17,-0.0008975599318601,-0.0010249636548108,-0.0005320685736228
2012-09-18,0.0146815830429119,0.018150642652364,0.0037243785336563
2012-09-19,-0.0011241658641637,-0.0036987428109664,0.0029396209442591
2012-09-20,0.0078101158156395,0.0071574329713877,0.009134877523829
2012-09-21,-0.0420268932742835,-0.0084175082012776,-0.057687361523059
2012-09-24,-0.0023251227083918,-0.0017012330077882,-0.0030700699059474
2012-09-25,-0.0111235004740616,-0.0085005100747051,-0.0191827194325783
2012-09-26,-0.0025069263942016,0.0027463071064487,-0.0240862076159472
2012-09-27,0.0039687556776963,0.0017082075940755,0.0063584170637369
2012-09-28,-0.0106870250829002,-0.0096087434852979,-0.0124349416543297
2012-10-01,-0.0008411261616891,0.0083916002768191,-0.0227665964886976
2012-10-02,-5.5495574293351416e-05,-0.0020725862421333,0.0111241530975598
2012-10-03,-0.0025479565364669,-0.0034590239362688,0.0057937647823661
2012-10-04,0.0025380291581867,-1.600431149817343e-16,0.0158137743260993
2012-10-05,-0.0137217602962611,-0.0143540694808118,-0.0098370508939342
2012-10-08,-0.0026496992680375,-0.0006949429216988,-0.0122262301070631
2012-10-09,-0.0134643279021069,-0.0139324148828206,-0.0108945257017954
2012-10-10,-0.0016598562240843,-0.0003539904028968,-0.0086554887011329
2012-10-11,-0.0072051925322853,-0.0063492170283508,-0.0141210855243015
2012-10-12,0.0126657758517794,-0.0007106805561052,0.0375763772800954
2012-10-15,0.0021497414358607,0.0021276405786922,0.0022447203261716
2012-10-16,-9.150967733295758e-05,0.0017655771521184,-0.0113920485771307
2012-10-17,0.0130083325397616,0.009845245219372,0.0210201791924089
2012-10-18,0.0032936540020364,0.0076842901555025,-0.0085423357803878
2012-10-19,-0.025264193500385,-0.0090466329489368,-0.0497498871123133
2012-10-22,0.0027982555111445,0.0074205299463852,-0.0037890137834979
2012-10-23,0.0023808167884447,-0.0017674493740202,0.013274245663342
2012-10-24,-0.0115689319834249,-0.0186030428537523,0.0011618041002843
2012-10-25,0.0003927983550323,0.0053154333638811,-0.006900456359774
2012-10-26,-0.0577706817104482,0.0007059815678621,-0.077254601617765
2012-10-31,-0.0012541192367442,-0.0059796016345099,0.0059425022247151
2012-11-01,0.006381497242529,0.0092002911102638,0.0006579098031131
2012-11-02,-0.0197561969031749,-0.0194714694536062,-0.0205680436835778
2012-11-05,-0.0044940811643951,-0.0060866478494968,0.0070047029695726
2012-11-06,0.009759440787979,0.009359259267651,0.0119166044773763
2012-11-07,-0.0025159643701251,-0.0017832076596505,-0.0059662016811599
2012-11-08,0.0034483681794816,0.003920192888281,0.0013218442787892
