Date,Weighted Industry Change,CNQ Change,EOG Change,EQT Change,PXD Change,TPL Change,COG Change,SSL Change,EC Change
2011-06-01,-0.0317199010420399,-0.0460375247035724,-0.012053690704728,-0.036790478164022,-0.0157429277345608,0.0225449182039778,-0.0446185744570161,-0.023533845997097,-0.0213740365289098
2011-06-02,0.0094435280588585,-0.0016855212348119,0.02306060248639,0.0154905597428644,0.0029579784845723,0.0258215763703034,-0.0008880859278527,0.006109196034725,0.0046843425361446
2011-06-03,0.0168735161393355,0.0185909564989217,0.011065378155986,0.0168485594540702,0.0104166939678491,-0.0138597199121354,0.0251949111922957,0.0046755865031807,0.0127630921802892
2011-06-06,-0.0209267968712635,-0.0248253206152245,-0.0133888487848357,-0.0311379915724999,-0.0297422007551066,0.0135421757739272,-0.024641010342286,-0.0118630263978244,0.0122059303217542
2011-06-07,-0.0040268214279474,-0.007071375583983,-0.0133321071682238,-0.0128401692003408,-0.0081154329440553,-0.0018852146925769,0.0057564255072109,0.0,0.0085507429166735
2011-06-08,0.020031946401966,0.0110700352115783,0.0075841627265415,0.0042668748106582,-0.0114825164477377,0.0190217358802178,0.0298481538906307,0.0007699887380151,0.0002180539887373
2011-06-09,0.0112734394989345,0.0041131904527904,0.0111354622844954,0.0221111237313464,0.0124856391728234,0.0132122878300995,0.0114217863175145,0.0061080301307934,-0.0147281030419423
2011-06-10,-0.0152382255709117,-0.0216334322521253,-0.0211818348277698,-0.0030354297213002,-0.0158278227565328,-0.0510163027908155,-0.0149888820838137,-0.0148965076072915,-0.0090010944957055
2011-06-13,-0.0313125813654699,-0.0163934395163425,-0.0303731719990829,-0.0406921759340351,-0.0335027030762254,-0.0206851774968533,-0.0365895578552448,-0.0068372432801448,0.0
2011-06-14,0.0138506016645825,0.0144782325630203,-0.0115754124995844,0.0076231610189016,0.0075453830694541,0.0061268878473179,0.0363987996079186,0.0044427185667879,-0.0105983557635955
2011-06-15,-0.0062523697621906,-0.0092338141927305,-0.0122899544939404,-0.0068816660283909,-0.0017776001584108,0.0173347607932786,0.0003435914461131,-0.0187150527963502,-0.0344749756873885
2011-06-16,0.0082875801577021,-0.0116308241048361,-0.0092628409794903,-0.0061252450790343,0.0056926394529273,0.0074626537896372,0.021122000566983,-0.0039518032113708,-0.0097515247717957
2011-06-17,-0.0101771523539294,-0.0053804532677578,-0.001562383130434,-0.0090604648659057,-0.0149392947565099,-0.0055307026338289,-0.0158212558958723,-0.0023585444980903,-0.0062981214016979
2011-06-20,0.0025985722638939,0.0070459410207183,-0.0060092660576729,0.0011993317358583,0.0084745654669084,-0.0038502739075036,0.0058217281276887,0.0027446227985193,0.0049609987098702
2011-06-21,0.0158803686001744,0.0286371494350813,0.0066988502695841,0.0049387513433423,0.0242324139139832,0.0058315434603191,0.0170996534157472,0.0162834954348231,-0.0025665097710006
2011-06-22,0.0026508209557986,0.0004972764086683,-0.0038337462515809,-0.0035426232265421,-0.0018492376204648,-0.0158076989478607,0.0120188676650101,-0.007708570358192,0.0028089636810827
2011-06-23,0.0088524723059471,0.0114591484006588,0.0111044430711295,0.0002008000764362,0.0148970735346251,-0.0551616725174467,0.0072072472875501,0.0122391775378013,0.0100191317268165
2011-06-24,-0.011540704735601,-0.0244148309055965,-0.01808558308226,-0.0154153847168266,-0.0171109435227678,0.0239155124636397,-0.0021110923067507,-0.0101573059317365,0.0018947895320806
2011-06-27,0.0215621873543083,0.0083138394614113,0.0300821381855655,0.0103637272678468,0.0102125711875245,0.0050832076457534,0.0230392129057939,0.0220603148341232,0.0135263337228294
2011-06-28,0.0301363084331984,0.0250383126601559,0.0179920995570778,0.023395305721394,0.0170401386469703,0.0193103483353537,0.0426577635288209,0.0120648097129312,0.0018670206278539
2011-06-29,0.0059984156528529,0.0137727834577614,0.0045795696509916,0.0188973086410465,0.0188008635393235,0.013474114198658,-0.0046807364076001,0.0116776656607241,0.0125494057830918
2011-06-30,0.0040137535968899,0.006976206823582,0.0096571701644485,-0.0007610897482603,0.0051621488196827,0.0017726127734114,-0.0004521974819547,0.0057044920363206,0.0027340836991004
2011-07-01,0.0030632074100643,0.0119531431535534,-0.0123598819735547,0.0192710974052231,0.005917146154992,0.0089833447172459,0.0135726369931418,0.0178808946579001,0.0047705379892976
2011-07-05,0.0057519269828153,0.00537382117608,-0.0006775694170789,0.001874099344272,0.0099900273333719,0.030715174526996,0.0117506242989675,-0.0022371165781169,-0.0186474510819264
2011-07-06,-0.0071180606700789,-0.0079198730531314,-0.0074728674846594,-0.0016847359616157,0.0051756550307126,-0.0288746675098418,-0.0087955270002991,-0.0026187690244294,-0.0212717355720336
2011-07-07,-0.0086269047402799,0.0036968542496505,-0.0011574719717072,0.0077734673990039,-0.0015110565282541,0.0128820996160732,-0.0203031463591053,0.0007294112949677,-0.0194174800087723
2011-07-08,0.0030350135992021,-0.01430583065392,-0.0005884015102281,0.0165982863793484,-0.0002194413301593,0.0148180499938981,0.0158924339353218,0.0073765726787867,0.0124431789033643
2011-07-11,-0.0192704373729801,-0.0123816056940217,-0.0142373583275249,-0.0082934016856207,-0.0241809474103118,0.0100414553739972,-0.0296907701368619,-0.0071003440328355,-0.0222434889889739
2011-07-12,0.0010493750606477,0.003951589053581,0.000505898964088,0.0104790088391599,0.0030999342961086,-0.0075921580413407,-0.0044024966354487,0.0054022529308325,-0.003187769919306
2011-07-13,0.0044110377986122,-0.0033881749923143,-0.0057280643411492,0.0134289749382307,-0.003411839539595,-0.004542485108199,0.0097163284523024,0.0075551994908614,0.0139843850096617
2011-07-14,-0.0253906003726468,-0.0220306083793811,-0.0276493065082816,-0.0126285329636236,-0.0237015645276935,-0.0099870361583766,-0.0343977062154792,-0.0080352397161727,-0.0084439633866375
2011-07-15,0.0248660082022709,0.0057957420756133,0.0119000244140625,0.0275196644166628,0.0464706677035227,0.0017502041710139,0.0332175273551737,-0.0047792007921384,-0.0108906284187562
2011-07-18,0.0085979995032398,0.0046363745444447,0.0012821506479981,0.0203870524074698,-0.0130034440761084,-0.0039911377220792,0.0104611618644498,-0.0070768747377723,0.0169241751033041
2011-07-19,0.0179110737827494,0.0140878733892172,0.019901948816636,0.0067001802842785,0.0314485508674761,0.0278464341445997,0.0230281864826855,0.0029331546278676,0.0083772690053738
2011-07-20,-0.0066443497007547,0.0023369589152032,-0.0095410745472152,0.0049825997157157,-0.0135231505001462,-0.0058567603471391,-0.0149985947540049,0.0034944731322294,-0.007570373583127
2011-07-21,0.0081110435784241,0.0125000209720043,0.0087920314823348,0.0139664920255461,0.0065473083339994,0.0047982819634617,0.0026696985569007,0.0149740598389714,-0.0014183820254348
2011-07-22,0.0089396253433441,0.0020604430393565,0.009663634425157,0.0176546313939513,0.0111754391009919,0.0008700696055682,0.0078463995662459,-0.0022809148544498,0.0011817356520368
2011-07-25,0.0142439189714569,0.0057458057835932,0.009600781041157,0.0095192773421865,0.0035695916698373,0.0141624966540149,0.0252374707231578,0.0059386504609753,0.0183071905045786
2011-07-26,0.0025568568929606,-0.0151098865110105,0.0033895171213139,0.001601624721517,-0.0089395048860986,-0.0065659716804014,0.0126178036336523,-0.0043437117832358,-0.0063172776593432
2011-07-27,-0.0191418171582437,-0.0264204128132086,-0.0182075500488279,-0.0132193168432386,-0.0217593130224802,-0.0137411114042965,-0.020836237212579,-0.0246258612334703,0.0002361779596421
2011-07-28,0.0297088106150825,-0.0038684682072288,-0.0058631353804663,0.0407034022908298,-0.0188440989133875,-0.010549885837369,0.05158786838464,-0.0163129287270164,0.0054412003724993
2011-07-29,-0.0014944760272722,-0.0059214870712535,-0.0017616001628322,0.0140575115636574,0.0042116565450855,0.0197502598627245,-0.0082998011046384,0.0104775427477825,0.0002367026784068
2011-08-01,-0.0134426873411366,-0.0316961363477778,-0.0218500015054633,-0.0091401670685405,-0.0171211445736356,0.0238631566183195,-0.0046289971074694,-0.0045187298632328,-0.0004698251798697
2011-08-02,-0.024812884393591,-0.0346892787680251,-0.0163593249642471,-0.0335803503534124,-0.0335578182649757,0.004222191704644,-0.0179073090270732,-0.0233626585635837,-0.0120367791925859
2011-08-03,-0.0113818933302896,-0.011148569058285,-0.0129947953032684,-0.0142040878154507,-0.0225421745196104,-0.0180000305175781,-0.0047625321036188,0.0031980781794126,0.0042816437025647
2011-08-04,-0.0493515255722053,-0.0315126235619252,-0.0453839476309392,-0.0626469797943645,-0.0516899273525698,-0.019558803422244,-0.0576493200531032,-0.0556245328258008,-0.0194012304979884
2011-08-05,-0.0324238382820939,-0.0332796006341449,-0.0239136924228936,-0.0539877443792579,-0.0464749625149654,-0.0009369197028986,-0.0283347421808959,-0.0191138368943525,-0.0111218345668381
2011-08-08,-0.0572391247717301,-0.0243688137871173,-0.0534188042896435,-0.078292479930117,-0.0619350899125793,-0.010722445457715,-0.0767554703753703,-0.0726042281125393,-0.0162662093612064
2011-08-09,0.0511271674067056,0.0507524712800228,0.0064244776129492,0.0661241468533277,0.0551551486357383,0.0602536672860173,0.0903654245476018,0.0352401417745166,0.0564063059535173
2011-08-10,-0.0031953313235823,-0.0075821525733191,-0.0388907765924348,-0.0001964219951064,-0.0225003651667303,0.0082397462507143,0.0392645159096887,-0.0167967607471895,-0.0129204966694864
2011-08-11,0.0512936351947662,0.0282912689061252,0.0588904088118641,0.0525904209751757,0.0473612980748632,0.0311809592938171,0.0607865618996554,0.0336492451012551,0.0065966395248115
2011-08-12,-0.0130735219902687,-0.0150416701632162,-0.0271750081276153,0.0012803897081228,-0.0115982162035855,0.0148041766015329,-0.004274059889854,0.0081930045881416,0.0043227739628768
2011-08-15,0.0197693112673707,0.0134480902607845,0.0115558193708229,0.045199772629961,0.0355630285552302,0.0051234566310926,0.012866171267695,0.0298541381331445,0.0214540570873301
2011-08-16,-0.0091744788611178,-0.0124056870672716,-0.004421033357319,-0.0086176457647718,-0.0015140391540209,0.0290780038870232,-0.0127712209430546,-0.0137198263050692,-0.0217442201361249
2011-08-17,-0.0098199555092958,-0.0062028949723773,-0.0133304995047339,-0.006685451403893,-0.009162743119324,0.0085057225720635,-0.0116517958832015,0.0053120376748213,-0.0004746193178299
2011-08-18,-0.0290842119118311,-0.0322034789606523,-0.0439669021130243,-0.0060662103440274,-0.0279425684702183,-0.0045703143490244,-0.0296931012196791,-0.0320454510775479,-0.0182393000846711
2011-08-19,-0.0015078430706834,-0.0080118828383113,0.0109674084289922,-0.0163872745753186,-0.0146615462538554,-0.0286106669556139,0.0030124559433777,-0.0009367895740663,0.00099554293737
2011-08-22,-0.0391570416922028,-0.0404741694045399,-0.0394883536318507,-0.0382047992823967,-0.0336531684776381,-0.0058479532163744,-0.0425778756186658,-0.0304696857860626,-0.0024504358111542
2011-08-23,0.0403029876538902,0.0502228395267461,0.0306997397503211,0.0378118457066656,0.02870676556953,-0.010638316100611,0.0504189546861422,0.0299952870379487,0.0112331886667257
2011-08-24,0.0107390452514629,0.0067989145511036,0.0177702288844304,0.0156279232280064,0.0148522138758719,-0.0028557575101734,0.0057265788778378,-0.0064546470055287,-0.0140640593464749
2011-08-25,-0.0268734551401153,-0.0431555703334002,-0.0260428221013332,-0.0348032372093283,-0.0366825436629226,-0.0066271900425296,-0.0151622459891083,-0.0208333682866736,-0.0134539927272538
2011-08-26,0.036020407864775,0.029317802588258,0.0240483321372732,0.0345285448649527,0.0324692604835331,-0.0073809850783574,0.0470022652817702,0.0311100562180103,0.0195097245679769
2011-08-29,0.0140195651589504,0.0129120161072442,0.0036176477377614,0.0288912878829337,0.0107412481004923,0.0131108278202092,0.016348432840209,0.0086169513656422,0.0262271442870642
2011-08-30,0.0274112638627044,0.011985901726496,0.0120746267019264,0.0248633218552133,0.0132485420710853,0.0004762013753257,0.0411461000055737,0.0141611697074818,0.0228235581341912
2011-08-31,-0.0013078368307534,0.0069499685269629,-0.0041945257578211,0.0260721145640263,0.0081248032754641,-0.0056616623549218,-0.0186287501236199,0.010924379714978,-0.0018264387614357
2011-09-01,-0.0125736458591378,-0.0210636979121311,-0.0203600678535393,-0.003162400639175,-0.009626276582812,-0.0107424389948942,-0.0105124236321152,-0.0064624007797028,0.0022878584056954
2011-09-02,-0.0032317237534145,-0.0083798671355832,-0.0111919419930334,-0.0030874904141334,-0.0229839770689297,-0.019400807756501,0.0102054704286466,-0.0032758576737228,0.0158175497541121
2011-09-06,0.0296519881499374,0.0228940060546982,0.014229079205735,0.0433155187091028,0.0223744710715153,0.0294345314516523,0.042187080467987,0.0088858372082916,0.0181775365124878
2011-09-07,0.0196487251213339,0.0168633626543943,0.0247512966650459,0.04212827763735,0.0289487486052385,0.0365091028555474,0.005213784143827,0.0310351960150577,-0.0068478210991499
2011-09-08,-0.011620178049406,0.0052850799075603,-0.0041285732564445,-0.0024405736562394,-0.0087914732580257,0.0051482981063801,-0.0249343041020713,0.0107244844209813,-0.0030044156861548
2011-09-09,-0.0326151862849379,-0.0277385594719155,-0.0227923252710439,-0.0202488796855106,-0.0217976689078868,0.0188071844692638,-0.0433419679178616,-0.0220538622684368,0.0
2011-09-12,0.0106955000607545,0.0,0.0186916107165691,-0.0013746091337187,0.023001392979716,0.0187933274490399,0.0138122214960359,0.0211038930879754,0.0124016325776054
2011-09-13,0.0076377033589179,0.010306310313724,0.003702414597875,0.0126517172421258,0.0124555665551392,0.0156327119153383,0.0046063004059491,0.0234922273497505,0.0077629227025287
2011-09-14,0.006899452001375,0.0098865995528405,0.0220125713511883,0.0026858737065292,0.0153473264456511,0.0103315789574987,-0.0015665139339122,0.0112137674002578,-0.0041870271725515
2011-09-15,-0.0001133927484863,0.0136015735274501,0.0172161441657626,0.0006593009885125,0.0325489916832618,-0.0106509056317031,-0.02126154010433,0.0034401172476076,0.0034091255881569
2011-09-16,0.0074816588063562,-0.0129068207730179,-0.010644064748638,0.0132961481212226,0.0153632229573956,-0.03122768413507,0.0117579541144523,-0.0053856098634499,0.0331290922301532
2011-09-19,0.0345587600563765,-0.0067428771070299,-0.0040853449742489,0.0376139097639592,-0.0090538013395902,0.0118927433010895,0.0592517040350377,0.0127946061635405,-0.0060160528372958
2011-09-20,-0.021435550757986,-0.0247131541955773,-0.0123568342501264,-0.0182511187023365,-0.0282802703274283,0.0188916872943771,-0.0251228344014035,-0.0088456770252313,-0.0077933305568971
2011-09-21,-0.0241465146132905,-0.0402177180519965,-0.0407037008835253,-0.0183204167657931,-0.0272180303702222,-0.0119850075250978,-0.0169848276355439,-0.0496977277144641,-0.0387212399123496
2011-09-22,-0.0293091117902994,0.0040107232261831,-0.0504763298110822,-0.0176702336214955,-0.0371412397529655,-0.0613901136822417,-0.0293941073110719,-0.0269945216021359,-0.0400000072660899
2011-09-23,-0.0291965984911086,-0.0104341795858348,-0.0217621997925405,-0.034797900971667,-0.0020679379019095,-0.0368852057487281,-0.0453054433541014,0.0019979524107952,-0.0019914866817014
2011-09-26,0.0341317752878008,0.035254268322961,0.0188678996630233,0.0113034350291197,0.035193627753873,0.0550980542984955,0.0525462485644619,0.0206896597083206,0.0094105310392877
2011-09-27,-0.0080269234879761,-0.024175838258754,-0.0005085939574226,-0.0125614577519441,-0.0085398778266987,0.003199971516927,-0.0033082890331296,-0.0060648082111293,-0.012743418546583
2011-09-28,-0.0479531632847378,-0.0477258105025262,-0.0563953035957191,-0.0442130097189466,-0.0495569533156868,0.0106525042345173,-0.0455908953451427,-0.038515079029732,-0.0271514892578125
2011-09-29,-0.0245060848301438,-0.0120481583495662,-0.0295935819561354,-0.033443616658336,-0.0313914194341561,-0.0211765064912683,-0.0237479849293622,-0.0296609777568483,0.0129204966694866
2011-09-30,-0.0101882121558366,-0.0111486459274724,-0.0053228359247342,-0.0212765848057336,-0.0198211901832998,-0.0291210297542309,-0.007693533369644,0.0149999618530273,-0.0129838016477023
2011-10-03,-0.0352759936800944,-0.0456589312276451,-0.0246648951039826,-0.0264101602646152,-0.0470171561988797,0.0013888676961262,-0.0423409582380125,-0.0138033368869476,-0.0408875433730405
2011-10-04,0.0664882275245608,0.0335342637131465,0.0938522077207572,0.0522270533929611,0.0843433181963594,-0.0036630335859947,0.0748419232830312,0.0451166934621208,0.0370954988075685
2011-10-05,0.0468277149313719,0.0695148449657769,0.0419210962646188,0.0390070710963291,0.0500153867667229,0.0236198590060075,0.033590425858031,0.0325921435359291,0.0163810867157206
2011-10-06,0.0282001173983511,0.0423553548023015,0.0284142738104383,0.0231297615725893,0.0327075879576421,0.0407315382235519,0.0162840472658004,0.0328673077641019,0.003726745984569
2011-10-07,-0.0410770567508071,-0.0477280478763832,-0.0524984359983098,-0.0195044835826893,-0.0374068856599357,0.0073878302908691,-0.0383918468807354,-0.0124853376788831,0.0069929763460193
2011-10-10,0.0295195983926323,0.0298757758407635,0.033446218723353,0.0278947930711319,0.0308891372308733,0.028683242049166,0.0281604540926204,0.0159927063198211,0.0143921052614142
2011-10-11,0.0029224932553998,-0.00591716978055,0.0190742626098934,0.0048259070036554,-0.0075283915882025,0.0312580389151911,-0.0072409616881022,0.0048054709566677,-0.0012287844371597
2011-10-12,-0.0099867444271531,0.0099742428154232,0.0018563600348912,-0.0057490985744262,-0.0096549808636847,-0.0027458963200361,-0.0279245052697525,0.0084186331163106,0.0038986316725829
2011-10-13,0.0143104448041677,-0.0035290539006196,0.0024994324672223,0.0339647866671194,0.0150920509485428,-0.0102653946296816,0.0173871678101695,0.0061433550188092,0.00415135935966
2011-10-14,0.0312350401322394,0.0165160104947564,0.0230235973121928,0.0320891364774675,0.0537785486863884,0.0227499961853028,0.0379823763535598,0.0038040274975747,0.0030996917589893
2011-10-17,-0.0015573763617261,-0.0396191910662981,-0.0226890674718717,0.0060288918077025,-0.0170189974056408,-0.0337272025580822,0.0172720081965873,-0.0054731555785838,-0.0061596381703984
2011-10-18,0.0358129990015319,0.0397435203028087,0.0552011798982665,0.0387107567808404,0.0737627449682204,0.0238095307854164,0.0110385207418142,0.027293634932409,-0.006168496484415
2011-10-19,-0.0026414853036641,-0.0169387472661535,0.025799661335413,-0.0056462876674491,0.0097777351500495,0.0048003693259032,-0.0216487761466733,-0.0152603295381263,-0.0104986549346445
2011-10-20,0.0084790326979907,0.0094666845063045,-0.0019427013391587,0.0178680816288112,0.0095801649980352,-0.0132832725244479,0.012794158037971,-0.0156142437907807,0.009922552043568
2011-10-21,0.0113033011072676,0.0164333811776386,0.0186601133002833,0.0113704689251669,0.0039162856248891,0.003009850759892,0.0045733841538011,0.0339683165619148,0.0037762532793388
2011-10-24,0.0068291497497114,0.0201840407507966,-0.0003292589078687,0.0016120353255287,0.0235734637266197,0.0157973228822618,0.0034101378591971,0.0232813837406254,-0.0006982218557556
2011-10-25,-0.0424885428011649,-0.0316400617836993,-0.0390865735223829,-0.0350775275774406,-0.0132253140273504,0.0034860405921407,-0.0606619786914554,0.0010778020633409,-0.0122827943279742
2011-10-26,-0.0040024085654421,0.0166171378610053,-0.017532087313264,-0.0050378082216814,-0.004269456969337,0.0086762140009222,-0.0028345881674839,-0.0034445607057937,-0.0124596426771148
2011-10-27,0.0038181260943804,0.0049723840160817,0.02021973997682,-0.0937895262987273,0.0183985651582264,0.0071270809858663,0.0500407180404766,0.0137328303901985,0.0068618304822575
2011-10-28,0.0352308263317724,0.019944632995463,0.0386294297152427,0.0392496213974769,0.0147935889985526,0.0179394346294978,0.0393985632691933,0.0091685478499664,-0.0043408413233241
2011-10-31,-0.0244975182552287,-0.0234807257155797,-0.0424028173289783,-0.02845775573715,-0.0334101546534471,-0.0056469321095332,-0.0120757209908921,-0.0455696155670546,-0.0134507892097498
2011-11-01,0.0199873461696797,0.0176667067928333,-0.0012792256434966,-0.0022752773542366,0.0240293604807395,-0.0047192904776491,0.0427017624956306,0.0060493750348919,0.0031063577743168
2011-11-02,0.0324835718431585,0.0076046255242419,0.0586419711556414,-0.0071496662427668,0.0383870909151112,-0.0029354878533901,0.0099208959283674,0.0194543584109294,-0.0130872017132349
2011-11-03,0.0277594765837969,0.0686246912072035,0.0251075722716628,0.0134941050065114,0.0243716437223142,0.0062080952857749,-0.0001218287017828,0.011779890082138,-0.0037453146732255
2011-11-04,0.0182775723831894,0.0005399691487396,0.0287333475567565,0.0006308054295683,0.0021511987266452,0.006242197372345,0.0322103005019223,-0.0052966100838771,-0.0126759887364343
2011-11-07,0.000181099240815,0.0176391194788078,-0.0030548401432142,-0.00252253661589,-0.0164582763765097,0.0136476240067706,-0.0030978450528426,0.0165675180323035,0.0216615063977675
2011-11-08,-0.0017878279988333,0.010576455026615,0.0015725175637285,0.0206039716927396,-0.0029263043409752,0.0315054714022485,-0.0196078855457494,0.0045136930330278,0.0011673881607051
2011-11-09,-0.0069890318312876,-0.0103797066861504,-0.0121681320873421,-0.0184010602994748,-0.0002316571262407,0.020305744427316,-0.0003733533366424,-0.0338481547138545,-0.0057006620538729
2011-11-10,0.025576123188446,-0.0110990758704485,0.0063373627422779,-0.0064781261930299,0.0470561403919538,0.0004700460193253,0.0489637717965027,-0.007814127641144,-0.0103994901234867
2011-11-11,0.0135984162395132,0.0048569967216867,0.0276652808723065,0.0172603773327645,0.0241307954570749,0.0133146385549953,0.0057103701911982,-0.0046102517828035,-0.0021306853459186
2011-11-14,-0.0020876387251323,-0.0048740943322048,0.0080628927722494,-0.0047058088984307,0.0010760623457731,0.0095571056603528,-0.0103199350456034,-0.0062787619239231,0.0054761795770553
2011-11-15,-0.0001797239698988,0.0110222568501093,-0.0093874112408231,-0.00269933852854,0.0012886073201057,0.0013985444396208,-0.0001164725220871,0.00297112463544,0.0028618872170615
2011-11-16,-0.0005574700873501,0.029692186863849,-0.0122621146759191,-0.0262438007969099,0.0169363510950362,0.0039655233934736,-0.0003520157107154,-0.0076465717151715,-0.0021582770009893
2011-11-17,-0.0354709158838753,-0.0377359006998746,-0.0336653867673627,-0.0174216781401993,-0.0306545752737446,-0.0020910815676917,-0.0489066088892047,-0.0224215889537187,-0.0071874230880201
2011-11-18,-0.0064853224431886,-0.0169075255752213,-0.0053878864886972,-0.007901809734742,-0.0218882946330372,-0.0669465594446325,0.0007309643915123,-0.0103004196985731,-0.003835087313773
2011-11-21,-0.0013881304314845,-0.0002843663702101,0.0031345006230021,-0.0121044366110994,-0.0001128175555829,-0.0002545397618105,0.0012477972907746,-0.0060961944498179,-0.006816031682415
