Date,Weighted Industry Change,GLP Change
2012-02-17,-0.0193560118450063,-0.0282241209943092
2012-02-21,-0.0001721936715406,0.0125560850325128
2012-02-22,-0.0101536233741774,-0.0196253582765531
2012-02-23,0.0050035831158802,-0.0147189974390315
2012-02-24,0.0017390877695714,0.0108646341992011
2012-02-27,0.0013740252449527,0.0008897000965722
2012-02-28,0.0107578270770181,-0.0146927843792387
2012-02-29,-0.0086120125700167,-0.0099099645559648
2012-03-01,-0.0065629606979441,0.0058610982406644
2012-03-02,0.0040469855932836,0.0022401946726178
2012-03-05,-0.0170276154486611,0.0049239305998309
2012-03-06,0.0193615903376352,-0.0152125345317567
2012-03-07,-0.0062039718170425,0.0067507439475369
2012-03-08,-0.002055500073346,-0.0017920702834053
2012-03-09,0.0142633000099825,0.0219928077206867
2012-03-12,0.0002840204984724,0.0110035214593095
2012-03-13,-0.0146611856866178,-0.0234783006751021
2012-03-14,-0.0147031384458153,-0.0178014966957538
2012-03-15,0.0366195630696943,0.0419485927819283
2012-03-16,0.0013515183972017,0.0095196584830875
2012-03-19,0.0285564606181807,0.0468817269930277
2012-03-20,-0.0133358152811555,0.0244205362712819
2012-03-21,-0.0159365693479084,-0.0283171065952521
2012-03-22,-0.0180423409257586,-0.0272194154679111
2012-03-23,0.0154245005133019,-0.00170862915162
2012-03-26,-0.0141812317099645,-0.0191082322789487
2012-03-27,0.0028194797810571,0.0164644350963055
2012-03-28,-0.0188192895507437,0.0004253606458729
2012-03-29,0.003765961969136,-0.0064129808655172
2012-03-30,-0.0047981008411101,0.0030224393473835
2012-04-02,0.0228665964063139,0.0077486142368839
2012-04-03,0.0023587553169047,0.0047068335067519
2012-04-04,-0.0016605749888441,0.0042771764353835
2012-04-05,-0.0360425119803083,-0.0132818964831073
2012-04-09,0.0124932047258574,0.0013226974820645
2012-04-10,-0.0096267590517381,-0.0256750739171469
2012-04-11,-0.0096374276368466,0.012195142963279
2012-04-12,0.0100427790505152,0.0107047176762472
2012-04-13,-0.0116040860151566,-0.0057649297190638
2012-04-16,-0.0012914028897002,-0.0070985691331769
2012-04-17,0.0039334255248585,-0.0017848732017428
2012-04-18,0.0113929278847105,0.0
2012-04-19,-0.008375342469314,-0.0080035707873568
2012-04-20,0.0027737368508449,0.0058270314310716
2012-04-23,0.0027316322521334,-0.0089605223264046
2012-04-24,0.0017677096410494,0.0099188147126921
2012-04-25,0.0062208303286548,-0.0004426838784545
2012-04-26,0.0020497821040239,0.0093624200452732
2012-04-27,0.0151485171167493,0.0
2012-04-30,0.0062966274509327,0.0240280104445045
2012-05-01,-0.0009155135830905,-0.020168048639636
2012-05-02,0.0238138668528505,0.038268798332169
2012-05-03,0.0030622344769173,-0.0022074718720808
2012-05-04,-0.0013057720958332,0.0070360531672177
2012-05-07,0.004975251716202,0.0145054911519145
2012-05-08,0.0027458221744043,-0.0048393623061247
2012-05-09,0.0080708736498495,0.011540178471275
2012-05-10,-0.010968200678131,-0.0206231330330006
2012-05-11,-0.0036470195115766,-0.0175280624561093
2012-05-14,0.0110744878187877,0.0144859566106699
2012-05-15,0.0232558333570693,-0.0100732285630698
2012-05-16,0.0010949914035564,0.0064161041066211
2012-05-17,-0.0061398946715565,-0.0222727168690072
2012-05-18,-0.0384753253682167,-0.0201405291565703
2012-05-21,0.0193471986172558,0.0156323976392608
2012-05-22,-0.0191946611319247,-0.0051692014474695
2012-05-23,0.0177762301854813,0.0421859604515019
2012-05-24,0.0092063209726695,0.0150684899294164
2012-05-25,0.0077361599062474,-0.0058295589782154
2012-05-29,-0.0053711671343922,-0.0142602356153489
2012-05-30,-0.0020671261168862,-0.0259208595160087
2012-05-31,-0.0104473291973983,0.0116822431988985
2012-06-01,-0.0015078238119503,-0.0046947642114044
2012-06-04,-0.0219747482790933,-0.0408550467540549
2012-06-05,0.0241950952696257,0.0383103514692581
2012-06-06,0.0349443728973189,0.0328484645932627
2012-06-07,0.0004533284833754,-0.0186618051991879
2012-06-08,7.51680271167253e-06,0.0032407265549988
2012-06-11,0.0055369448402402,-0.0182983309565639
2012-06-12,-0.0098775736556442,-0.0064516724458452
2012-06-13,0.0108436933615035,0.0
2012-06-14,-0.0099698024691729,-0.0088494938418933
2012-06-15,0.0065490664558402,-0.0102851481828915
2012-06-18,-0.0028097984020524,-0.0302029863552116
2012-06-19,0.0225107014109767,0.008228464547411
2012-06-20,-0.0027885471839055,0.0004833363278737
2012-06-21,0.0007731581811887,-0.0024236179881012
2012-06-22,0.0098993875959306,-0.0072533663596093
2012-06-25,-0.002963249412535,0.0074147119092665
2012-06-26,-0.0106466624402437,0.0246305427976163
2012-06-27,0.0282338071591571,0.0743243709730616
2012-06-28,0.0180402296810907,0.0283401296036128
2012-06-29,0.0007430888486314,-0.015996495689994
2012-07-02,0.0127146753154964,0.0026200640585965
2012-07-03,-0.0236905685721194,-0.0208604753351476
2012-07-05,0.0092833754886884,0.0
2012-07-06,0.0075612187323466,0.0166067738097754
2012-07-09,0.0184385279247193,-0.0013244494393868
2012-07-10,-7.916027078890785e-05,-0.0084033847381067
2012-07-11,-0.0029469598079747,0.0075354645531169
2012-07-12,0.0009820039824528,0.0084708217330595
2012-07-13,0.0122696460236373,0.0022045518689493
2012-07-16,-0.0129307595271031,-0.0026327938078377
2012-07-17,-0.0125816553399077,0.0105355471415266
2012-07-18,0.009226217329095,-0.0004342261651618
2012-07-19,-0.0041191792961059,0.0099137730462378
2012-07-20,-0.0579003918259643,-0.0101394072811403
2012-07-23,0.0029053670382477,0.0081370677067911
2012-07-24,-0.0224249008074776,0.0063559159366814
2012-07-25,0.0006925213525898,-0.0042105423776725
2012-07-26,0.005964656405035,0.0020859885624328
2012-07-27,0.0334837177929304,0.0087536887796934
2012-07-30,-8.107316575466325e-05,0.0069387786242428
2012-07-31,0.004045521327474,0.0088852710549603
2012-08-01,-0.0173938743100048,-0.0166666602054585
2012-08-02,0.0126493646436066,-0.0020730158652336
2012-08-03,0.0063273341400253,-0.0300659567108858
2012-08-06,-0.0031798857133937,-0.0008471180536479
2012-08-07,-0.0148429090834723,-0.0214736938476566
2012-08-08,-0.0132773956735048,-0.0250208670943857
2012-08-09,-0.0106313536226425,-0.0046867791317036
2012-08-10,0.0049484650354703,0.0077386200947786
2012-08-13,0.0001328812550679,-0.001699996360393
2012-08-14,0.0069721478896636,-0.0067170381806039
2012-08-15,0.0094873704923368,0.0138655434573373
2012-08-16,-0.006718491229944,-0.0041169360930653
2012-08-17,0.0100585429248159,0.0118608997599004
2012-08-20,-0.0064581032675006,-0.021739167158221
2012-08-21,0.0132467072227611,-0.0170731735683351
2012-08-22,-0.0007473612152199,0.0078415409676927
2012-08-23,-0.0165850574907318,-0.0274252995466395
2012-08-24,0.0047330794218895,0.0147991707025436
2012-08-27,0.0060900708248569,0.0095594952074098
2012-08-28,-0.0179141090251799,0.0252692885573617
2012-08-29,0.0103099418631761,0.0145631318912326
2012-08-30,-0.008795237214131,0.0048038767587047
2012-08-31,-0.0144960406711847,-0.0023810068045416
2012-09-04,0.0050550914962453,-0.0096974396175832
2012-09-05,0.0069464737419221,-0.0046819717445973
2012-09-06,0.002351353674006,-0.0027058987206019
2012-09-07,-0.0133757174894431,0.0038640025004839
2012-09-10,-0.0073344814569456,0.0065434980480876
2012-09-11,-0.0095552597380254,-0.005399127959921
2012-09-12,0.0173496892440919,0.0073189730646507
2012-09-13,-0.0074006133717367,-0.0239361386045335
2012-09-14,-0.0119526374393424,-0.0003906339348756
2012-09-17,0.0089710063924454,-0.0019304725018133
2012-09-18,0.0063089019557274,0.0116776656607242
2012-09-19,-0.008621365053281,0.0042065243577906
2012-09-20,-0.0049655699617526,0.0042388708966832
2012-09-21,-0.007567045916766,-0.0050018915702747
2012-09-24,0.0054563600124975,0.0093023909133318
2012-09-25,-0.007135626932746,-0.0083682469776252
2012-09-26,-0.0240505738558226,-0.0065384644728442
2012-09-27,0.0204135092615935,0.0069578040969434
2012-09-28,-0.0006311127152337,0.0088837950949091
2012-10-01,0.0210332434244367,-0.0007604011785238
2012-10-02,0.0102271747484378,0.0087552165294441
2012-10-03,0.0007363230724849,0.0105660636470003
2012-10-04,-0.0005259121185219,0.0037579282911476
2012-10-05,-0.0089996865157636,-0.0048562221102815
2012-10-08,0.0044707072518671,0.0165227393137083
2012-10-09,-0.0062724248304732,0.0192806997034734
2012-10-10,-0.0131932746806416,-0.0163636641068889
2012-10-11,0.0004285421444051,0.0147819521960343
2012-10-12,0.0060245156958052,-0.000365639076503
2012-10-15,-0.0060461175574301,-0.0112522495291169
2012-10-16,0.0056325018046593,0.0073394775390624
2012-10-17,0.0135977159277154,0.0083636197176845
2012-10-18,0.0038653857280856,-0.0039926935045048
2012-10-19,-0.0145764099057467,-0.0145454406738282
2012-10-22,0.0115946696807226,0.0186813275873465
2012-10-23,0.0186254466020066,-0.0065217500973886
2012-10-24,-0.034984812254486,-0.010940891182561
2012-10-25,0.0017021186923634,0.0168931692822023
2012-10-26,0.0045104312087738,1.4614398633022384e-16
2012-10-31,0.0080858382630546,-0.0032906819500033
2012-11-01,0.0066094581982954,-0.0015014643053729
2012-11-02,-0.0140547999288783,0.0030007473429832
2012-11-05,0.0058402047090544,-0.0003702417177745
2012-11-06,0.003969137341104,-0.0003688760109437
2012-11-07,-0.0012724819554751,0.0022346169493461
2012-11-08,-0.019433109816417,-0.0092936804291917
2012-11-09,0.0041352949717275,0.0044675699612052
2012-11-12,-0.0163328210151396,-0.020841137171583
2012-11-13,-0.0154823792756623,-0.0166925582824208
2012-11-14,-0.036970818223403,-0.0650980332318472
2012-11-15,-0.0227907830390988,-0.0451345826006361
2012-11-16,0.0236546552106096,0.0151909053912068
2012-11-19,0.0468856157471015,0.0704607685770938
2012-11-20,0.0237300425319555,0.0067226828798784
2012-11-21,0.0092789863430077,0.002496856605407
2012-11-23,0.0170879487569558,0.0490721869714483
2012-11-26,0.0144440724616006,-0.0076000213623046
2012-11-27,0.0009932586197445,-0.0164065566693586
2012-11-28,-0.0174338284593459,0.005697980927445
2012-11-29,0.0017190675606515,-0.0032154311255847
2012-11-30,-0.0164197665269993,-0.0020040538228541
2012-12-03,-0.0116524339786904,-0.0036072204343008
2012-12-04,-0.0077237914123475,-0.0096969604492186
2012-12-05,-0.0302636826504239,-0.047716152302252
2012-12-06,-0.0051850279608837,-0.0072156230962438
2012-12-07,0.0039581747216836,-0.0161085657336693
2012-12-10,-0.0020729544342324,0.0074561439466022
2012-12-11,-0.0067593480962079,0.0065674088234748
2012-12-12,-0.0036039381132909,0.0061135938571712
2012-12-13,-0.005682993722346,-0.0083005081596859
2012-12-14,-0.0034629879669047,-0.0119047819281577
2012-12-17,0.0214298393671598,0.0555065321226906
2012-12-18,0.0208193090333748,0.0338842838418414
2012-12-19,-0.0059627705068943,-0.0051587723880716
2012-12-20,-0.0045197954777023,-0.0015853749070325
2012-12-21,0.0260730871606214,0.0383673687370454
2012-12-24,-0.0085236107215491,-0.0182736907426921
2012-12-26,-7.78439662038289e-05,-0.0176263513841128
2012-12-27,0.013076919920335,0.0059999847412109
2012-12-28,0.0276443583765452,0.0027722651415533
2012-12-31,0.0056190615830115,0.0140000152587892
2013-01-02,0.0271957409068662,-0.0159939098489424
2013-01-03,-0.0086843180210904,-0.006920426897033
2013-01-04,-0.0144916737790153,-0.0214641419190192
2013-01-07,-0.0004609288218369,0.0128755339255414
2013-01-08,0.0499664145262641,0.0789980414947909
2013-01-09,0.0179139512820527,0.0071710565549057
2013-01-10,-0.0067070616682015,-0.0243902698373225
2013-01-11,0.0005651559093875,0.0074283367906697
2013-01-14,0.0256275332967826,0.0298664936336373
2013-01-15,0.0097540901411461,0.0144827612515155
2013-01-16,-0.0316609495869055,-0.0128639490974249
2013-01-17,-0.0032889341650517,-0.0098472294741767
2013-01-18,-0.0097259482238887,-0.0191977876063664
2013-01-22,0.0182444244336481,0.0331034167059535
2013-01-23,0.0105345354061312,0.0136621074403566
2013-01-24,-0.0070302267149775,-0.0106451588292276
2013-01-25,-0.0053639799148246,-0.0061290494857296
2013-01-28,0.0190873874992994,0.0243667911467958
2013-01-29,0.0100685317724921,0.0191654644768534
2013-01-30,-0.0114631880457369,0.0090089863043201
2013-01-31,-0.00566830684182,-0.0124150742213981
2013-02-01,0.0026464519357579,-0.0251874120246125
2013-02-04,-0.0220613447393949,-0.017017303287556
2013-02-05,0.0145724828208683,-0.0090795526198602
2013-02-06,-0.0291669289955241,0.0031756234422536
2013-02-07,0.0220149183640271,0.0101010003706325
2013-02-08,-0.0039695828213563,-0.0046933549069829
2013-02-11,0.0147838560088857,0.0122065533751352
2013-02-12,-0.0015866261921006,0.0086233067068179
2013-02-13,0.0004144213051514,0.0064476231636572
2013-02-14,0.0022269845587126,0.0072771886536697
2013-02-15,-0.001489038742135,0.0111178713988476
2013-02-19,0.0271654782098795,0.0125073896975462
2013-02-20,0.003896768431452,0.007647009456859
2013-02-21,-0.0465547227123548,-0.0467871427194916
2013-02-22,0.0016559807472921,-0.0111628096233043
2013-02-25,-0.024617481163468,-0.0018657143524782
2013-02-26,-0.0082492095593034,0.0031240954096235
2013-02-27,0.0175364397648679,0.0447295040111895
2013-02-28,0.0196718167089246,0.0196375092399808
2013-03-01,0.0066751418914017,-0.0113264106335798
2013-03-04,-0.0045473544760786,-0.0107816896355848
2013-03-05,0.0212167126740285,-0.0050700320648468
2013-03-06,0.0048735578938584,0.0182142957623829
2013-03-07,-0.0090255349704425,0.0154653858248435
2013-03-08,0.0203319505499778,0.0372492601783004
2013-03-11,0.001195499950512,0.0134948456413435
2013-03-12,-0.0092881406436069,-0.0256410021283443
2013-03-13,-0.0034411183896562,-0.0191781030942316
2013-03-14,0.0041404116715642,-0.0027136629107683
2013-03-15,-0.0202517889447617,-0.0267568021207242
2013-03-18,0.0420690825101307,0.0576541507179238
2013-03-19,0.0035627737064175,-0.0069240566395697
2013-03-20,0.0152074452868119,0.0069241582293788
2013-03-21,-0.0167115423757233,-0.0255726974176919
2013-03-22,0.0291133384841335,0.0060438845270227
2013-03-25,0.0101098535191599,-0.0073769577683809
2013-03-26,-0.0156023381064295,0.0063676508592944
2013-03-27,0.0228841991966284,-0.0052704197151176
2013-03-28,0.0067077275390192,0.0
2013-04-01,-0.0271257883584954,0.0061367149251605
2013-04-02,-0.0069110629991655,0.0016670618448357
2013-04-03,-0.0176247365391574,-0.0319444868299696
2013-04-04,-0.0175823409964386,-0.0157773731334137
2013-04-05,0.0323051374311129,0.0310192939169717
2013-04-08,-0.0167606697317455,0.0054581619998087
2013-04-09,0.0064358758665185,0.003125905502823
2013-04-10,0.012022342087479,-0.000283426918985
2013-04-11,0.0054292639325281,0.0059999738420758
2013-04-12,0.0124872343032208,0.0048793963318247
2013-04-15,-0.030008118293685,-0.0217945207431847
2013-04-16,-0.0088358563391307,0.0043240568410807
2013-04-17,-0.0051141497483783,0.0055057215487516
2013-04-18,-0.0001968377867426,0.0106627931916338
2013-04-19,0.0074620932979307,-0.0033974782820383
2013-04-22,-0.0238161307497696,-0.0130681555256375
2013-04-23,0.0149746560381053,0.0184172486229767
2013-04-24,0.015299813084368,0.0400000435965402
2013-04-25,-0.0589713162217904,-0.0231670347761289
2013-04-26,-0.0039801891172774,-0.0128347958290797
2013-04-29,-0.0192723112926567,-0.0056101193374218
2013-04-30,-0.0115130121880125,0.0016835402446288
2013-05-01,-0.0004596547233243,-0.0092437485714919
2013-05-02,-0.0015327471370533,-0.007153075666456
2013-05-03,0.0032625102739888,-0.001155985624103
2013-05-06,0.0049816203890432,0.0206395073540485
2013-05-07,-0.0009911589214662,-0.0102769232913684
2013-05-08,0.0073372901559995,0.0141988322891643
2013-05-09,0.0114574314061731,0.0166898042110648
2013-05-10,0.0021585970343013,-0.0076399067486103
2013-05-13,0.0077854720723603,0.0082576168989925
2013-05-14,0.0190138777790892,0.0054703758405297
2013-05-15,0.0172939105120836,-0.0067585830942402
2013-05-16,-0.0263048863164153,-0.0013531592971085
2013-05-17,-0.0013536998989972,0.0105662257182528
2013-05-20,-0.0124618074460374,-0.0151065923361526
2013-05-21,-0.0141730409913935,0.0029915857759619
2013-05-22,0.0034813048460284,-0.0002692364958181
2013-05-23,-0.0052143227371515,-0.0078826014762328
2013-05-24,0.0062000052995262,-0.0005526515203817
2013-05-28,-0.0098019804613847,-0.0027405394414483
2013-05-29,-0.0166859867912069,-0.0389933587766046
2013-05-30,-0.0359325285518771,-0.0500719907472459
2013-05-31,-0.0020038037646708,0.0027422350220828
2013-06-03,-0.0069749753042166,0.0174487962415822
2013-06-04,-0.0186511601132382,0.0414925190939829
2013-06-05,0.0008144034424031,-0.0181295271400067
2013-06-06,0.0128117299034635,-0.0032239335813333
2013-06-07,-1.168815103972959e-05,0.0313967029734489
2013-06-10,0.0136221183381417,0.0292946184234039
2013-06-11,0.0083116396585841,0.0119047707057432
2013-06-12,0.007690297372431,0.0070364902886276
2013-06-13,0.0252376371484664,0.0237838126517631
