Date,Weighted Industry Change,UNFI Change
2011-11-10,0.0048558123905426,0.0048558123905426
2011-11-11,0.0086955833190839,0.0086955833190839
2011-11-14,-0.0008388920778782,-0.0008388920778782
2011-11-15,0.0174746037171363,0.0174746037171363
2011-11-16,-0.0070028009707923,-0.0070028009707923
2011-11-17,-0.0132281852562214,-0.0132281852562214
2011-11-18,-0.0039851803413551,-0.0039851803413551
2011-11-21,-0.0095873920369686,-0.0095873920369686
2011-11-22,-0.0067350906780867,-0.0067350906780867
2011-11-23,-0.0160190130582375,-0.0160190130582375
2011-11-25,-0.0039346569162514,-0.0039346569162514
2011-11-28,0.0123893259599026,0.0123893259599026
2011-11-29,0.0042662550207589,0.0042662550207589
2011-11-30,0.0412931377630039,0.0412931377630039
2011-12-01,-0.0200625439378468,-0.0200625439378468
2011-12-02,-0.0131164746592315,-0.0131164746592315
2011-12-05,-0.0094216335770042,-0.0094216335770042
2011-12-06,-0.0155960910396667,-0.0155960910396667
2011-12-07,-0.0002698602358728,-0.0002698602358728
2011-12-08,-0.00927694784263,-0.00927694784263
2011-12-09,0.0594549886745602,0.0594549886745602
2011-12-12,-0.0028938910947539,-0.0028938910947539
2011-12-13,-0.0031537170641487,-0.0031537170641487
2011-12-14,-0.0143808502396554,-0.0143808502396554
2011-12-15,-0.001860209748533,-0.001860209748533
2011-12-16,0.0044784506781539,0.0044784506781539
2011-12-19,-0.0154479524141071,-0.0154479524141071
2011-12-20,0.0066735662818352,0.0066735662818352
2011-12-21,0.0237123986800097,0.0237123986800097
2011-12-22,-0.0241473101872269,-0.0241473101872269
2011-12-23,0.015796151130822,0.015796151130822
2011-12-27,0.0128754939074634,0.0128754939074634
2011-12-28,-0.0174171926389911,-0.0174171926389911
2011-12-29,0.0032928335770662,0.0032928335770662
2011-12-30,0.01060869328938,0.01060869328938
2012-01-03,-0.0137457376097018,-0.0137457376097018
2012-01-04,-0.0084703576920225,-0.0084703576920225
2012-01-05,0.0156211329814663,0.0156211329814663
2012-01-06,0.0149402011055973,0.0149402011055972
2012-01-09,0.0024491420435116,0.0024491420435116
2012-01-10,0.0050602189029555,0.0050602189029555
2012-01-11,0.0019305461801615,0.0019305461801615
2012-01-12,0.0086872737037095,0.0086872737037095
2012-01-13,0.0133011625647831,0.0133011625647831
2012-01-17,0.0613902104528516,0.0613902104528516
2012-01-18,0.0057237744341229,0.0057237744341229
2012-01-19,-0.0073511399585982,-0.0073511399585982
2012-01-20,0.0059966420780795,0.0059966420780795
2012-01-23,-0.007635401956318,-0.007635401956318
2012-01-24,0.0346653489401037,0.0346653489401037
2012-01-25,0.0046511805334756,0.0046511805334756
2012-01-26,0.0205495119239893,0.0205495119239893
2012-01-27,0.0162063241775087,0.0162063241775087
2012-01-30,0.0002272862275906,0.0002272862275906
2012-01-31,-0.0060920681322839,-0.0060920681322839
2012-02-01,0.0337333425454922,0.0337333425454922
2012-02-02,0.0087872958514748,0.0087872958514748
2012-02-03,0.0111372986305082,0.0111372986305082
2012-02-06,-0.002755427453886,-0.002755427453886
2012-02-07,0.0025576033943977,0.0025576033943977
2012-02-08,0.0144834993424014,0.0144834993424014
2012-02-09,-0.0125261434176405,-0.0125261434176405
2012-02-10,-0.0205583376273787,-0.0205583376273787
2012-02-13,-0.0118406722933655,-0.0118406722933655
2012-02-14,-0.001309501826509,-0.001309501826509
2012-02-15,-0.022371906462034,-0.022371906462034
2012-02-16,0.014611549454592,0.014611549454592
2012-02-17,-0.0125868447918291,-0.0125868447918291
2012-02-21,-0.0008779831940653,-0.0008779831940653
2012-02-22,0.0033002796185636,0.0033002796185636
2012-02-23,0.0076770886806241,0.0076770886806241
2012-02-24,-0.0006547092862653,-0.0006547092862653
2012-02-27,0.0004406357795244,0.0004406357795244
2012-02-28,-0.001979330331465,-0.001979330331465
2012-02-29,0.0013198718543641,0.0013198718543641
2012-03-01,0.0026149255498101,0.0026149255498101
2012-03-02,-0.0244327863908511,-0.0244327863908511
2012-03-05,0.0288526267488864,0.0288526267488864
2012-03-06,0.003629760452945,0.003629760452945
2012-03-07,0.0185226063584131,0.0185226063584131
2012-03-08,-0.002605356990971,-0.002605356990971
2012-03-09,0.0220139123369618,0.0220139123369618
2012-03-12,-0.0046818730122314,-0.0046818730122314
2012-03-13,0.0159778445236947,0.0159778445236947
2012-03-14,0.0012620436987443,0.0012620436987443
2012-03-15,-0.0144928047166675,-0.0144928047166675
2012-03-16,-0.0150551121028389,-0.0150551121028389
2012-03-19,-0.0049494197588671,-0.0049494197588671
2012-03-20,0.007152185423061,0.007152185423061
2012-03-21,0.005167994951851,0.005167994951851
2012-03-22,0.0095196584830875,0.0095196584830875
2012-03-23,0.013551241786893,0.013551241786893
2012-03-26,0.0048380214094864,0.0048380214094864
2012-03-27,-0.0127455203211933,-0.0127455203211933
2012-03-28,0.0101737926903673,0.0101737926903673
2012-03-29,0.0048790739332685,0.0048790739332685
2012-03-30,-0.0044804584864156,-0.0044804584864156
2012-04-02,0.0070922381197549,0.0070922381197549
2012-04-03,-0.0038453386006197,-0.0038453386006197
2012-04-04,-0.0015167864032456,-0.0015167864032456
2012-04-05,0.0069762307014525,0.0069762307014525
2012-04-09,-0.0032938410817589,-0.0032938410817589
2012-04-10,-0.0046552667176082,-0.0046552667176082
2012-04-11,0.0226921963680787,0.0226921963680787
2012-04-12,0.0150959840212142,0.0150959840212142
2012-04-13,-0.0025701206985282,-0.0025701206985282
2012-04-16,0.0070693661996577,0.0070693661996577
2012-04-17,0.0228474297841906,0.0228474297841906
2012-04-18,-0.0016591005605437,-0.0016591005605437
2012-04-19,-0.0010414338431276,-0.0010414338431276
2012-04-20,-0.0055647249632387,-0.0055647249632387
2012-04-23,-0.0020934119292457,-0.0020934119292457
2012-04-24,0.0134228059050361,0.0134228059050361
2012-04-25,0.009021911473838,0.009021911473838
2012-04-26,0.0095742762119007,0.0095742762119007
2012-04-27,0.0086466983537889,0.0086466983537889
2012-04-30,-0.0151847818804849,-0.0151847818804849
2012-05-01,-0.0058991236051155,-0.0058991236051155
2012-05-02,0.026348265357179,0.026348265357179
2012-05-03,0.0080159859509061,0.0080159859509061
2012-05-04,0.005,0.005
2012-05-07,0.0031840765654151,0.0031840765654151
2012-05-08,0.0048066866073031,0.0048066866073031
2012-05-09,0.0058444361501385,0.0058444361501385
2012-05-10,0.0087719024730355,0.0087719024730355
2012-05-11,0.0153081604262996,0.0153081604262996
2012-05-14,0.0173673001759564,0.0173673001759564
2012-05-15,-0.0137891411152709,-0.0137891411152709
2012-05-16,-0.0013772084792394,-0.0013772084792394
2012-05-17,-0.0284135481065086,-0.0284135481065086
2012-05-18,0.0042831512216677,0.0042831512216677
2012-05-21,0.0048464834723543,0.0048464834723543
2012-05-22,0.0002006083768576,0.0002006083768576
2012-05-23,0.011977267005508,0.011977267005508
2012-05-24,0.0040120515358348,0.0040120515358348
2012-05-25,0.0040040192169094,0.0040040192169094
2012-05-29,0.0015750741270997,0.0015750741270997
2012-05-30,0.0081349173610954,0.0081349173610954
2012-05-31,-0.0003943307823799,-0.0003943307823799
2012-06-01,-0.0348000335693359,-0.0348000335693359
2012-06-04,0.038676376537694,0.038676376537694
2012-06-05,-0.0153846007127028,-0.0153846007127028
2012-06-06,0.0156249848660083,0.0156249848660083
2012-06-07,-0.0428000763374842,-0.0428000763374842
2012-06-08,0.0309072620119602,0.0309072620119602
2012-06-11,-0.0401923106266902,-0.0401923106266902
2012-06-12,0.0119355175782265,0.0119355175782265
2012-06-13,-0.0180781721355738,-0.0180781721355738
2012-06-14,0.0073911091037679,0.0073911091037679
2012-06-15,0.0023525338273021,0.0023525338273021
2012-06-18,0.0431456535756743,0.0431456535756743
2012-06-19,0.0196556175168162,0.0196556175168162
2012-06-20,-0.028393464603921,-0.028393464603921
2012-06-21,-0.0295454087336194,-0.0295454087336194
2012-06-22,0.0222695882934001,0.0222695882934001
2012-06-25,0.0281744325177695,0.0281744325177695
2012-06-26,0.0084348786468615,0.0084348786468615
2012-06-27,-0.015190300615462,-0.015190300615462
2012-06-28,0.0095774332682291,0.0095774332682291
2012-06-29,0.0042101324865352,0.0042101324865352
2012-07-02,0.01696145284372,0.01696145284372
2012-07-03,0.001264445340543,0.001264445340543
2012-07-05,-0.0019870052228827,-0.0019870052228827
2012-07-06,-0.0016363664106889,-0.0016363664106889
2012-07-09,-0.0001822848096871,-0.0001822848096871
2012-07-10,0.0020000110973011,0.0020000110973011
2012-07-11,-0.0034432516429537,-0.0034432516429537
2012-07-12,0.0068002009359015,0.0068002009359015
2012-07-13,-0.0010906664320014,-0.0010906664320014
2012-07-16,-0.0094597134112455,-0.0094597134112455
2012-07-17,-0.0100109073681912,-0.0100109073681912
2012-07-18,0.004797016934933,0.004797016934933
2012-07-19,-0.0403579100111772,-0.0403579100111772
2012-07-20,-0.014409222113225,-0.014409222113225
2012-07-23,0.0001972055499555,0.0001972055499555
2012-07-24,-0.0011813619257618,-0.0011813619257618
2012-07-25,0.0167718719219165,0.0167718719219165
2012-07-26,0.0169202135012149,0.0169202135012149
2012-07-27,0.0186497579246566,0.0186497579246566
2012-07-30,0.0007320811854716,0.0007320811854716
2012-07-31,-0.0073126420530128,-0.0073126420530128
2012-08-01,-0.0276101363951352,-0.0276101363951352
2012-08-02,0.0139596623636601,0.0139596623636601
2012-08-03,-0.0033009409353615,-0.0033009409353615
2012-08-06,-0.0022046469081749,-0.0022046469081749
2012-08-07,-0.0149525837443952,-0.0149525837443952
2012-08-08,0.0072329973588597,0.0072329973588597
2012-08-09,-0.0129151430458668,-0.0129151430458668
2012-08-10,0.0061739571870359,0.0061739571870359
2012-08-13,-0.0053753644379289,-0.0053753644379289
2012-08-14,-0.0094391695919976,-0.0094391695919976
2012-08-15,0.0189422757316427,0.0189422757316427
2012-08-16,0.0129294564246576,0.0129294564246576
2012-08-17,0.0153789851522229,0.0153789851522229
2012-08-20,0.0083032323430131,0.0083032323430131
2012-08-21,-0.0100250871316181,-0.0100250871316181
2012-08-22,-0.0110347435568327,-0.0110347435568327
2012-08-23,0.0069229563188316,0.0069229563188316
2012-08-24,-0.0007274216094997,-0.0007274216094997
2012-08-27,0.0205304730127499,0.0205304730127499
2012-08-28,0.0110695012526659,0.0110695012526659
2012-08-29,0.0133474210495323,0.0133474210495323
2012-08-30,-0.0021000863347314,-0.0021000863347314
2012-08-31,0.0047194627177848,0.0047194627177848
2012-09-04,0.028521728515625,0.028521728515625
2012-09-05,-0.0013579700656023,-0.0013579700656023
2012-09-06,0.0109741943424361,0.0109741943424361
2012-09-07,-0.0061441836446664,-0.0061441836446664
2012-09-10,0.0059930183482684,0.0059930183482684
2012-09-11,-0.0135713985988071,-0.0135713985988071
2012-09-12,0.0332444254557291,0.0332444254557291
2012-09-13,0.0095857821096047,0.0095857821096047
2012-09-14,0.0047145779116757,0.0047145779116757
2012-09-17,0.0109908950386746,0.0109908950386746
2012-09-18,0.0013429886094432,0.0013429886094432
2012-09-19,0.0033551545192355,0.0033551545192355
2012-09-20,-0.0011780494274873,-0.0011780494274873
2012-09-21,-0.0016675385489876,-0.0016675385489876
2012-09-24,0.0183378226408323,0.0183378226408323
2012-09-25,-0.0234426279537013,-0.0234426279537013
2012-09-26,-0.0305969200641399,-0.0305969200641399
2012-09-27,0.0039437507448536,0.0039437507448536
2012-09-28,-0.000171028424389,-0.000171028424389
2012-10-01,0.0028827906634946,0.0028827906634946
2012-10-02,-0.0082589189843968,-0.0082589189843968
2012-10-03,-0.0076219640237353,-0.0076219640237353
2012-10-04,0.0030513050577555,0.0030513050577555
2012-10-05,-0.0035466827853359,-0.0035466827853359
2012-10-08,0.0044292728816684,0.0044292728816684
2012-10-09,-0.0163906930669327,-0.0163906930669327
2012-10-10,-0.0068504489700774,-0.0068504489700774
2012-10-11,-0.0158375276506449,-0.0158375276506449
2012-10-12,-0.0216291930727814,-0.0216291930727814
2012-10-15,0.0007114389890007,0.0007114389890007
2012-10-16,-0.0029961575363698,-0.0029961575363698
2012-10-17,0.015073635361209,0.015073635361209
2012-10-18,0.0040188632548666,0.0040188632548666
2012-10-19,-0.0143885503662182,-0.0143885503662182
2012-10-22,-0.0005382878080617,-0.0005382878080617
2012-10-23,0.0045175279962175,0.0045175279962175
2012-10-24,-0.0041197089269243,-0.0041197089269243
2012-10-25,0.001070497307899,0.001070497307899
2012-10-26,-0.0190900929418163,-0.0190900929418163
2012-10-31,-0.0311759185422666,-0.0311759185422666
2012-11-01,-0.0052404787141607,-0.0052404787141607
2012-11-02,-0.0037594127832941,-0.0037594127832941
2012-11-05,0.029734843134661,0.029734843134661
2012-11-06,-0.0040263767049895,-0.0040263767049895
2012-11-07,-0.0137239964558404,-0.0137239964558404
2012-11-08,-0.0160680957334667,-0.0160680957334667
2012-11-09,0.0030804746176838,0.0030804746176838
2012-11-12,-0.0116434551910318,-0.0116434551910318
2012-11-13,0.0097314127988658,0.0097314127988658
2012-11-14,-0.0176617773266961,-0.0176617773266961
2012-11-15,0.0246671549797629,0.0246671549797629
2012-11-16,-0.0161352310877741,-0.0161352310877741
2012-11-19,-0.0102712944761554,-0.0102712944761554
2012-11-20,-0.0001960455202588,-0.0001960455202588
2012-11-21,0.0029365251723708,0.0029365251723708
2012-11-23,0.0202138173003969,0.0202138173003969
2012-11-26,-0.0135470155798467,-0.0135470155798467
2012-11-27,0.0142719710751032,0.0142719710751032
2012-11-28,0.0109153520011454,0.0109153520011454
2012-11-29,-0.0232602072129762,-0.0232602072129762
2012-11-30,-0.0135289460873802,-0.0135289460873802
2012-12-03,0.0007698405741369,0.0007698405741369
2012-12-04,0.0069391018299884,0.0069391018299884
2012-12-05,0.0093671927146941,0.0093671927146941
2012-12-06,0.0009527293730312,0.0009527293730312
2012-12-07,-0.0022714885940339,-0.0022714885940339
2012-12-10,0.0011345982863438,0.0011345982863438
2012-12-11,0.0193718756717153,0.0193718756717153
2012-12-12,-0.0257299245810672,-0.0257299245810672
2012-12-13,-0.01803311403966,-0.01803311403966
2012-12-14,0.0062441218653257,0.0062441218653257
2012-12-17,0.0022362827474096,0.0022362827474096
2012-12-18,0.0014461647052787,0.0014461647052787
2012-12-19,-0.0113411534971709,-0.0113411534971709
2012-12-20,0.0140280646078652,0.0140280646078652
2012-12-21,0.0072227826555955,0.0072227826555955
2012-12-24,-0.0247069235894477,-0.0247069235894477
2012-12-26,-0.0168238092964503,-0.0168238092964503
2012-12-27,0.0145091475822783,0.0145091475822783
2012-12-28,-0.0097160024909573,-0.0097160024909573
2012-12-31,0.0099886687821244,0.0099886687821244
2013-01-02,0.0009120619726174,0.0009120619726174
2013-01-03,-0.0158758931386334,-0.0158758931386334
2013-01-04,0.0014795974016316,0.0014795974016316
2013-01-07,-0.0088905971848679,-0.0088905971848679
2013-01-08,-0.0202247528126247,-0.0202247528126247
2013-01-09,0.0019007502938788,0.0019007502938788
2013-01-10,-0.0096062972323864,-0.0096062972323864
2013-01-11,-0.0096921005679491,-0.0096921005679491
2013-01-14,0.0034708889906926,0.0034708889906926
2013-01-15,0.0109636406313158,0.0109636406313158
2013-01-16,-0.0207027563342448,-0.0207027563342448
2013-01-17,0.0112098569296878,0.0112098569296878
2013-01-18,-0.0116367191331889,-0.0116367191331889
2013-01-22,-0.0009622640096521,-0.0009622640096521
2013-01-23,-0.005790446705382,-0.005790446705382
2013-01-24,0.0062341648823129,0.0062341648823129
2013-01-25,0.0150520799670088,0.0150520799670088
2013-01-28,-0.0032246202523951,-0.0032246202523951
2013-01-29,0.0186488973637357,0.0186488973637357
2013-01-30,-0.008997180055575,-0.008997180055575
2013-01-31,0.0217678908068037,0.0217678908068037
2013-02-01,0.0033149227938281,0.0033149227938281
2013-02-04,-0.0033370468994903,-0.0033370468994903
2013-02-05,0.0,0.0
2013-02-06,0.0063056410262215,0.0063056410262215
2013-02-07,0.0048049957235347,0.0048049957235347
2013-02-08,0.0136304632766711,0.0136304632766711
2013-02-11,-0.0047263830115666,-0.0047263830115666
2013-02-12,0.010956944981907,0.010956944981907
2013-02-13,0.015655910323242,0.015655910323242
2013-02-14,-0.0192100481179194,-0.0192100481179194
2013-02-15,-0.0021853748355167,-0.0021853748355167
2013-02-19,-0.0058181762695312,-0.0058181762695312
2013-02-20,-0.0157106427472007,-0.0157106427472007
2013-02-21,0.002976187730795,0.002976187730795
2013-02-22,0.006631066573598,0.006631066573598
2013-02-25,-0.0335521544031407,-0.0335521544031407
2013-02-26,-0.0298076776357797,-0.0298076776357797
2013-02-27,0.0013842138668508,0.0013842138668508
2013-02-28,0.0027733635284861,0.0027733635284861
2013-03-01,-0.0011947704466856,-0.0011947704466856
2013-03-04,-0.0200400795475203,-0.0200400795475203
2013-03-05,0.0028577135099379,0.0028577135099379
2013-03-06,0.0073141121784478,0.0073141121784478
2013-03-07,0.0074457212350121,0.0074457212350121
2013-03-08,0.0097580718771499,0.0097580718771499
2013-03-11,0.003219312775774,0.003219312775774
2013-03-12,-0.0197880849075537,-0.0197880849075537
2013-03-13,0.002843782062771,0.002843782062771
2013-03-14,-0.0042535768486118,-0.0042535768486118
2013-03-15,0.0010148008239498,0.0010148008239498
2013-03-18,0.0083947552442909,0.0083947552442909
2013-03-19,0.0024370212793319,0.0024370212793319
2013-03-20,0.000402666770706,0.000402666770706
2013-03-21,-0.0187198127911221,-0.0187198127911221
2013-03-22,0.0006123449330286,0.0006123449330286
2013-03-25,-0.0207781718189687,-0.0207781718189687
2013-03-26,0.0060178651959251,0.0060178651959251
2013-03-27,0.0024952990539408,0.0024952990539408
2013-03-28,0.0175801926710157,0.0175801926710157
2013-04-01,-0.0148676082468939,-0.0148676082468939
2013-04-02,0.0,0.0
2013-04-03,-0.0134130772484869,-0.0134130772484869
2013-04-04,0.0104975853199111,0.0104975853199111
2013-04-05,0.041095905828994,0.041095905828994
2013-04-08,-0.0010086592166303,-0.0010086592166303
2013-04-09,-0.0052588658728792,-0.0052588658728792
2013-04-10,0.0343495650508606,0.0343495650508606
2013-04-11,0.0109976707271868,0.0109976707271868
2013-04-12,-0.00780026756442,-0.00780026756442
2013-04-15,-0.0069006758752894,-0.0069006758752894
2013-04-16,-0.003933076779618,-0.003933076779618
2013-04-17,-0.013693166006482,-0.013693166006482
2013-04-18,-0.0132451061179382,-0.0132451061179382
2013-04-19,0.0150681705268304,0.0150681705268304
2013-04-22,-0.0036028884802705,-0.0036028884802705
2013-04-23,0.0143798926521174,0.0143798926521174
2013-04-24,0.0043478503426368,0.0043478503426368
2013-04-25,-0.0074363456901159,-0.0074363456901159
2013-04-26,-0.0081123830626236,-0.0081123830626236
2013-04-29,-0.0011916099386692,-0.0011916099386692
2013-04-30,0.0034156754547264,0.0034156754547264
2013-05-01,-0.0407549194544422,-0.0407549194544422
2013-05-02,0.0071040565869602,0.0071040565869602
2013-05-03,-0.0004100134945507,-0.0004100134945507
2013-05-06,-0.0005948597881288,-0.0005948597881288
2013-05-07,0.0313740666641819,0.0313740666641819
2013-05-08,0.0220742124501122,0.0220742124501122
2013-05-09,-0.0024217784533563,-0.0024217784533563
2013-05-10,-0.0106125433725617,-0.0106125433725617
2013-05-13,0.0094393050496018,0.0094393050496018
2013-05-14,0.0042894357854892,0.0042894357854892
2013-05-15,-0.0035269840444813,-0.0035269840444813
2013-05-16,0.0099287892224013,0.0099287892224013
2013-05-17,-0.003327177638681,-0.003327177638681
2013-05-20,0.0081845694781208,0.0081845694781208
2013-05-21,0.0047864900164062,0.0047864900164062
2013-05-22,0.000549730244908,0.000549730244908
2013-05-23,0.0036811511412075,0.0036811511412075
2013-05-24,0.0045745652885593,0.0045745652885593
2013-05-28,0.0105339266598488,0.0105339266598488
2013-05-29,-0.0020340348858567,-0.0020340348858567
2013-05-30,0.0,0.0
2013-05-31,-0.015991086460988,-0.015991086460988
2013-06-03,-0.0047045540623152,-0.0047045540623152
2013-06-04,-0.0139965553001601,-0.0139965553001601
2013-06-05,-0.0164814221027564,-0.0164814221027564
2013-06-06,0.0117119323478363,0.0117119323478363
2013-06-07,-0.006694691704157,-0.006694691704157
2013-06-10,0.0092290592659923,0.0092290592659923
2013-06-11,0.0038513530091298,0.0038513530091298
2013-06-12,-0.0072616291767398,-0.0072616291767398
2013-06-13,0.0457263910506896,0.0457263910506896
2013-06-14,-0.02217706060624,-0.02217706060624
2013-06-17,0.0078725772381477,0.0078725772381477
