Date,Weighted Industry Change,IGT Change
2011-06-17,-0.0060827480669824,-0.0060827480669824
2011-06-20,0.0197044149836331,0.0197044149836331
2011-06-21,0.0204327022271047,0.0204327022271047
2011-06-22,-0.0029690758080463,-0.0029690758080463
2011-06-23,0.022302527334639,0.022302527334639
2011-06-24,-0.0112293459338585,-0.0112293459338585
2011-06-27,0.0227001835908539,0.0227001835908539
2011-06-28,0.020396292807806,0.020396292807806
2011-06-29,-0.010209779148924,-0.010209779148924
2011-06-30,0.0022804450450912,0.0022804450450912
2011-07-01,0.0181097732565113,0.0181097732565113
2011-07-05,-0.0156076186349019,-0.0156076186349019
2011-07-06,0.0152974766911726,0.0152974766911726
2011-07-07,0.00220988990805,0.00220988990805
2011-07-08,0.0201005367626275,0.0201005367626275
2011-07-11,-0.0255414206538213,-0.0255414206538213
2011-07-12,0.0072221755981447,0.0072221755981447
2011-07-13,0.0027381838134624,0.0027381838134624
2011-07-14,-0.0168661305819914,-0.0168661305819914
2011-07-15,-0.0115257460146408,-0.0115257460146408
2011-07-18,-0.0089385391520609,-0.0089385391520609
2011-07-19,0.0094972111685388,0.0094972111685388
2011-07-20,0.0016520202036116,0.0016520202036116
2011-07-21,0.0027323030870909,0.0027323030870909
2011-07-22,-0.0076128001247917,-0.0076128001247917
2011-07-25,0.0199446329954631,0.0199446329954631
2011-07-26,-0.0114753602856646,-0.0114753602856646
2011-07-27,0.0162161749762457,0.0162161749762457
2011-07-28,0.0058386735382509,0.0058386735382509
2011-07-29,-0.0080042486852883,-0.0080042486852883
2011-08-01,-0.0159235262542891,-0.0159235262542891
2011-08-02,-0.0381471797486352,-0.0381471797486352
2011-08-03,-0.0016996475889653,-0.0016996475889653
2011-08-04,-0.0631096019627195,-0.0631096019627195
2011-08-05,-0.0264581268138021,-0.0264581268138021
2011-08-08,-0.1095541584665353,-0.1095541584665353
2011-08-09,0.0586158144526919,0.0586158144526919
2011-08-10,0.0,0.0
2011-08-11,0.0560053941158937,0.0560053941158937
2011-08-12,-0.0146124234803588,-0.0146124234803588
2011-08-15,0.0198336189169932,0.0198336189169932
2011-08-16,0.0031746152847532,0.0031746152847532
2011-08-17,-0.0151323944712144,-0.0151323944712144
2011-08-18,-0.0698747801111191,-0.0698747801111191
2011-08-19,0.0064748312991251,0.0064748312991251
2011-08-22,-0.033379728239961,-0.033379728239961
2011-08-23,0.0314960323531104,0.0314960323531104
2011-08-24,0.0041608505981231,0.0041608505981231
2011-08-25,-0.0321917982704526,-0.0321917982704526
2011-08-26,0.0426136636875632,0.0426136636875632
2011-08-29,0.0355943398758119,0.0355943398758119
2011-08-30,0.0202879859315561,0.0202879859315561
2011-08-31,-0.0292620884435845,-0.0292620884435845
2011-09-01,-0.0058977818635646,-0.0058977818635646
2011-09-02,-0.0195417762042578,-0.0195417762042578
2011-09-06,0.0208333304787051,0.0208333304787051
2011-09-07,0.0199724485337717,0.0199724485337717
2011-09-08,-0.0020352600703545,-0.0020352600703545
2011-09-09,-0.037241376679519,-0.037241376679519
2011-09-12,0.0225290305803704,0.0225290305803704
2011-09-13,0.0383250501068198,0.0383250501068198
2011-09-14,0.0094915486998478,0.0094915486998478
2011-09-15,-0.0033112708259409,-0.0033112708259409
2011-09-16,0.0105471223867784,0.0105471223867784
2011-09-19,0.0173796943996559,0.0173796943996559
2011-09-20,-0.0150721161507804,-0.0150721161507804
2011-09-21,-0.0312292532273951,-0.0312292532273951
2011-09-22,-0.0207885280156361,-0.0207885280156361
2011-09-23,-0.0073314060815753,-0.0073314060815753
2011-09-26,0.0428467087363767,0.0428467087363767
2011-09-27,0.0033921432504248,0.0033921432504248
2011-09-28,-0.0094276323048079,-0.0094276323048079
2011-09-29,-0.0086551338534562,-0.0086551338534562
2011-09-30,-0.0102180224173227,-0.0102180224173227
2011-10-03,-0.0438718753135884,-0.0438718753135884
2011-10-04,0.0745938132738083,0.0745938132738083
2011-10-05,0.0006840101887903,0.0006840101887903
2011-10-06,0.0607923066104547,0.0607923066104547
2011-10-07,-0.0146870718057085,-0.0146870718057085
2011-10-10,0.0363289141964788,0.0363289141964788
2011-10-11,-0.0105393137919758,-0.0105393137919758
2011-10-12,0.0173696504168537,0.0173696504168537
2011-10-13,-0.0172839921888191,-0.0172839921888191
2011-10-14,0.0036945484475367,0.0036945484475367
2011-10-17,-0.0043343465311231,-0.0043343465311231
2011-10-18,0.0206121123665404,0.0206121123665404
2011-10-19,-0.0215252384097777,-0.0215252384097777
2011-10-20,0.0278497614547933,0.0278497614547933
2011-10-21,0.010572144098292,0.010572144098292
2011-10-24,0.0547691932091345,0.0547691932091345
2011-10-25,-0.0371024250736597,-0.0371024250736597
2011-10-26,-0.0066026777526439,-0.0066026777526439
2011-10-27,0.0297376233367837,0.0297376233367837
2011-10-28,0.0051049436683003,0.0051049436683003
2011-10-31,0.0080228873081638,0.0080228873081638
2011-11-01,0.0017782322350043,0.0017782322350043
2011-11-02,0.0116144466268559,0.0116144466268559
2011-11-03,0.0090755395562813,0.0090755395562813
2011-11-04,0.0074074685906942,0.0074074685906942
2011-11-07,-0.0039659884610267,-0.0039659884610267
2011-11-08,0.0149253862079862,0.0149253862079862
2011-11-09,-0.0222984216553541,-0.0222984216553541
2011-11-10,-0.0333333296794085,-0.0333333296794085
2011-11-11,0.0134268219996027,0.0134268219996028
2011-11-14,0.0,0.0
2011-11-15,0.0203962928078059,0.0203962928078059
2011-11-16,-0.0138969174728813,-0.0138969174728813
2011-11-17,-0.0241176380830653,-0.0241176380830653
2011-11-18,-0.0023881143598414,-0.0023881143598414
2011-11-21,0.0085313461883132,0.0085313461883132
2011-11-22,0.0018105423776728,0.0018105423776728
2011-11-23,-0.0091687970832954,-0.0091687970832954
2011-11-25,0.0092821546996671,0.0092821546996671
2011-11-28,-0.0125372587744868,-0.0125372587744868
2011-11-29,-0.0012005076798833,-0.0012005076798833
2011-11-30,-0.0127315516181169,-0.0127315516181169
2011-12-01,-0.0047141972270497,-0.0047141972270497
2011-12-02,-0.0023488499069005,-0.0023488499069005
2011-12-05,0.0074841194292274,0.0074841194292274
2011-12-06,-0.009142848423549,-0.009142848423549
2011-12-07,-0.0191748949018707,-0.0191748949018707
2011-12-08,-0.0392857069871859,-0.0392857069871859
2011-12-09,0.0345678666400736,0.0345678666400736
2011-12-12,0.0006053407145721,0.0006053407145721
2011-12-13,-0.0352028725853574,-0.0352028725853574
2011-12-14,-0.0229956421410951,-0.0229956421410951
2011-12-15,-0.0025141396754649,-0.0025141396754649
2011-12-16,-0.0187500119209289,-0.0187500119209289
2011-12-19,-0.0215189967394599,-0.0215189967394599
2011-12-20,0.0108142540334752,0.0108142540334752
2011-12-21,0.0094458797936772,0.0094458797936772
2011-12-22,-0.0049875855869144,-0.0049875855869144
2011-12-23,0.0330835682991523,0.0330835682991523
2011-12-27,0.0451263515119409,0.0451263515119409
2011-12-28,-0.0138648052295071,-0.0138648052295071
2011-12-29,0.0035066898773858,0.0035066898773858
2011-12-30,0.0046728925107713,0.0046728925107713
2012-01-03,-0.0051340644074506,-0.0051340644074506
2012-01-04,-0.005187328565365,-0.005187328565365
2012-01-05,0.0081394990371217,0.0081394990371217
2012-01-06,-0.0005767144633125,-0.0005767144633125
2012-01-09,-0.0202663793973662,-0.0202663793973662
2012-01-10,0.0093348805781605,0.0093348805781605
2012-01-11,0.0034883408884296,0.0034883408884296
2012-01-12,0.0253748864005602,0.0253748864005602
2012-01-13,-0.0039885867730638,-0.0039885867730638
2012-01-17,-0.0482131885753383,-0.0482131885753383
2012-01-18,0.0119117834833388,0.0119117834833388
2012-01-19,-0.0005892887027971,-0.0005892887027971
2012-01-20,-0.010650905872117,-0.010650905872117
2012-01-23,-0.0335531069725416,-0.0335531069725416
2012-01-24,-0.0056391072915272,-0.0056391072915272
2012-01-25,0.0018987172537365,0.0018987172537365
2012-01-26,0.0087939314684372,0.0087939314684372
2012-01-27,0.0068836428975369,0.0068836428975369
2012-01-30,-0.0226700034057222,-0.0226700034057222
2012-01-31,0.0204997216871592,0.0204997216871592
2012-02-01,0.0087118476855684,0.0087118476855684
2012-02-02,0.0043050242213331,0.0043050242213331
2012-02-03,-0.0522796699371025,-0.0522796699371025
2012-02-06,0.0,0.0
2012-02-07,0.0252264128305588,0.0252264128305588
2012-02-08,-0.0056818277601585,-0.0056818277601585
2012-02-09,-0.0139152600373011,-0.0139152600373011
2012-02-10,0.0032341649813381,0.0032341649813381
2012-02-13,-0.0179257192716149,-0.0179257192716149
2012-02-14,-0.0098167291329596,-0.0098167291329596
2012-02-15,-0.0137885154815849,-0.0137885154815849
2012-02-16,-0.021941484344618,-0.021941484344618
2012-02-17,0.0020338802014367,0.0020338802014367
2012-02-21,-0.0100941872137171,-0.0100941872137171
2012-02-22,-0.0217538881029481,-0.0217538881029481
2012-02-23,0.0500346974410313,0.0500346974410313
2012-02-24,0.0092654100929041,0.0092654100929041
2012-02-27,-0.0131578823536056,-0.0131578823536056
2012-02-28,-0.0060120341337678,-0.0060120341337678
2012-02-29,0.0107672143191826,0.0107672143191826
2012-03-01,-0.0139534907299372,-0.0139534907299372
2012-03-02,0.0542373010667703,0.0542373010667703
2012-03-05,-0.0122977076199936,-0.0122977076199936
2012-03-06,-0.0113333384195962,-0.0113333384195962
2012-03-07,0.0,0.0
2012-03-08,0.0436242005936846,0.0436242005936846
2012-03-09,0.0038485866167502,0.0038485866167502
2012-03-12,-0.0253968011765252,-0.0253968011765252
2012-03-13,0.0479233238518398,0.0479233238518398
2012-03-14,0.0,0.0
2012-03-15,0.0140672499614737,0.0140672499614737
2012-03-16,-0.0131895213835734,-0.0131895213835734
2012-03-19,0.0200852049650964,0.0200852049650964
2012-03-20,-0.0042244837726872,-0.0042244837726872
2012-03-21,-0.0048543644373913,-0.0048543644373913
2012-03-22,-0.0012255182682396,-0.0012255182682396
2012-03-23,0.0220318608928866,0.0220318608928866
2012-03-26,0.0082014875308339,0.0082014875308339
2012-03-27,-0.0063878459575559,-0.0063878459575559
2012-03-28,-0.0011729355606988,-0.0011729355606988
2012-03-29,-0.0005913795962194,-0.0005913795962194
2012-03-30,-0.0158264102501323,-0.0158264102501323
2012-04-02,0.0250896106353943,0.0250896106353943
2012-04-03,-0.0134032368462412,-0.0134032368462412
2012-04-04,0.0,0.0
2012-04-05,0.0023909693139177,0.0023909693139177
2012-04-09,-0.0036451682429912,-0.0036451682429912
2012-04-10,-0.0262194732624025,-0.0262194732624025
2012-04-11,-0.0037105420939572,-0.0037105420939572
2012-04-12,0.0296479015690328,0.0296479015690328
2012-04-13,-0.0144578172049966,-0.0144578172049966
2012-04-16,-0.0194765483189559,-0.0194765483189559
2012-04-17,0.0141451130995552,0.0141451130995552
2012-04-18,0.0018304263430575,0.0018304263430575
2012-04-19,-0.0212250082672982,-0.0212250082672982
2012-04-20,0.0215783228290002,0.0215783228290002
2012-04-23,-0.0091799031291022,-0.0091799031291022
2012-04-24,-0.0233415879660831,-0.0233415879660831
2012-04-25,-0.0097620410842212,-0.0097620410842212
2012-04-26,-0.0142239019681782,-0.0142239019681782
2012-04-27,-0.013741428100165,-0.013741428100165
2012-04-30,-0.0126742593567507,-0.0126742593567507
2012-05-01,0.0110032413199123,0.0110032413199123
2012-05-02,0.0115680814040681,0.0115680814040681
2012-05-03,-0.0204082042264314,-0.0204082042264314
2012-05-04,0.0006531205051247,0.0006531205051247
2012-05-07,-0.0072225646738981,-0.0072225646738981
2012-05-08,-0.0046636007615673,-0.0046636007615673
2012-05-09,0.0088195465712043,0.0088195465712043
2012-05-10,-0.009308533489218,-0.009308533489218
2012-05-11,0.0188552003891247,0.0188552003891247
2012-05-14,-0.011432419475607,-0.011432419475607
2012-05-15,-0.0183924013726673,-0.0183924013726673
2012-05-16,0.0103591558664803,0.0103591558664803
2012-05-17,-0.0367847377811454,-0.0367847377811454
2012-05-18,-0.0182328348323056,-0.0182328348323056
2012-05-21,0.0335234877324292,0.0335234877324292
2012-05-22,-0.0193103264118064,-0.0193103264118064
2012-05-23,-0.0078014615159958,-0.0078014615159958
2012-05-24,0.0028409063970009,0.0028409063970009
2012-05-25,0.0028388900936723,0.0028388900936723
2012-05-29,-0.00209064012878,-0.00209064012878
2012-05-30,-0.0205091905807465,-0.0205091905807465
2012-05-31,0.028037408166853,0.028037408166853
2012-06-01,-0.0324675195102436,-0.0324675195102436
2012-06-04,-0.0074183554296189,-0.0074183554296189
2012-06-05,0.0271084802402338,0.0271084802402338
2012-06-06,0.0043572595459538,0.0043572595459538
2012-06-07,-0.0085714203970772,-0.0085714203970772
2012-06-08,-0.0184397320459315,-0.0184397320459315
2012-06-11,-0.0408601937360347,-0.0408601937360347
2012-06-12,0.0074459736055904,0.0074459736055904
2012-06-13,-0.0119581349808377,-0.0119581349808377
2012-06-14,0.0815450916059468,0.0815450916059468
2012-06-15,-0.0318802716178643,-0.0318802716178643
2012-06-18,0.0060040129394328,0.0060040129394328
2012-06-19,-0.0092531620795649,-0.0092531620795649
2012-06-20,-0.0053262899428887,-0.0053262899428887
2012-06-21,-0.0033400260416153,-0.0033400260416153
2012-06-22,0.0033266927227671,0.0033266927227671
2012-06-25,0.0141223967560966,0.0141223967560966
2012-06-26,0.0,0.0
2012-06-27,0.0171957824636071,0.0171957824636071
2012-06-28,0.0078533957890161,0.0078533957890161
2012-06-29,0.007033225975868,0.007033225975868
2012-07-02,-0.0273801859825182,-0.0273801859825182
2012-07-03,0.021711376494303,0.021711376494303
2012-07-05,-0.0018855897711445,-0.0018855897711445
2012-07-06,0.0108211378664005,0.0108211378664005
2012-07-09,0.001897516266601,0.001897516266601
2012-07-10,-0.0150187595740431,-0.0150187595740431
2012-07-11,-0.0209390811493324,-0.0209390811493324
2012-07-12,-0.0130718827955474,-0.0130718827955474
2012-07-13,0.0078999896345202,0.0078999896345202
2012-07-16,0.0209698355193054,0.0209698355193054
2012-07-17,-0.0127958930134845,-0.0127958930134845
2012-07-18,0.0129954389086098,0.0129954389086098
2012-07-19,-0.002552645925863,-0.002552645925863
2012-07-20,-0.0141935656147618,-0.0141935656147618
2012-07-23,-0.0073382026922501,-0.0073382026922501
2012-07-24,-0.0167336015409437,-0.0167336015409437
2012-07-25,-0.0946881881377009,-0.0946881881377009
2012-07-26,-0.0630782151676883,-0.0630782151676883
2012-07-27,0.0124888798257216,0.0124888798257216
2012-07-30,0.0186832777956615,0.0186832777956615
2012-07-31,-0.0070175374020204,-0.0070175374020204
2012-08-01,-0.0105263061030306,-0.0105263061030306
2012-08-02,-0.0044842366610894,-0.0044842366610894
2012-08-03,-0.0062112374139535,-0.0062112374139535
2012-08-06,-0.0035587155398178,-0.0035587155398178
2012-08-07,0.0216216002585746,0.0216216002585746
2012-08-08,-0.0070734636969255,-0.0070734636969255
2012-08-09,-0.0097951612788169,-0.0097951612788169
2012-08-10,0.019730966327854,0.019730966327854
2012-08-13,0.0061782608380921,0.0061782608380921
2012-08-14,-0.0034812848259208,-0.0034812848259208
2012-08-15,0.0105263897586751,0.0105263897586751
2012-08-16,0.0225303491976863,0.0225303491976863
2012-08-17,-0.0033898272208872,-0.0033898272208872
2012-08-20,0.0008518082688926,0.0008518082688926
2012-08-21,0.002548830229773,0.002548830229773
2012-08-22,0.0187553517147763,0.0187553517147763
2012-08-23,0.0067226828798785,0.0067226828798785
2012-08-24,0.0092359875533888,0.0092359875533888
2012-08-27,0.0074441812615384,0.0074441812615384
2012-08-28,0.0,0.0
2012-08-29,0.0057613704276808,0.0057613704276808
2012-08-30,0.0041084790814636,0.0041084790814636
2012-08-31,-0.0040518792639056,-0.0040518792639056
2012-09-04,-0.0146341709255719,-0.0146341709255719
2012-09-05,-0.0032976060573493,-0.0032976060573493
2012-09-06,0.028759275207524,0.028759275207524
2012-09-07,-0.0047732273189384,-0.0047732273189384
2012-09-10,-0.0143426535808874,-0.0143426535808874
2012-09-11,0.0291262637824653,0.0291262637824653
2012-09-12,-0.0015649064559649,-0.0015649064559649
2012-09-13,0.0085937230498534,0.0085937230498534
2012-09-14,0.0216383845228233,0.0216383845228233
2012-09-17,-0.0113378400393291,-0.0113378400393291
2012-09-18,-0.0107692571786733,-0.0107692571786733
2012-09-19,0.0195007804954106,0.0195007804954106
2012-09-20,-0.0315142075479692,-0.0315142075479692
2012-09-21,0.0126382187472785,0.0126382187472785
2012-09-24,0.0047207253687347,0.0047207253687347
2012-09-25,-0.0062305235790773,-0.0062305235790773
2012-09-26,0.0086342709833429,0.0086342709833429
2012-09-27,0.0131477240743681,0.0131477240743681
2012-09-28,0.006923088660607,0.006923088660607
2012-10-01,-0.0060929111202419,-0.0060929111202419
2012-10-02,0.0107033902247215,0.0107033902247215
2012-10-03,-0.0216741374717952,-0.0216741374717952
2012-10-04,0.0053353426398475,0.0053353426398475
2012-10-05,-0.0307807700304545,-0.0307807700304545
2012-10-08,0.0038850187396633,0.0038850187396633
2012-10-09,-0.0176515385226243,-0.0176515385226243
2012-10-10,-0.0023529202330345,-0.0023529202330345
2012-10-11,0.0062499939464033,0.0062499939464033
2012-10-12,-0.0100853460805577,-0.0100853460805577
2012-10-15,0.0117554557868074,0.0117554557868074
2012-10-16,0.0253846095158503,0.0253846095158503
2012-10-17,0.0105262697474219,0.0105262697474219
2012-10-18,0.0029784036443849,0.0029784036443849
2012-10-19,-0.0312965777873474,-0.0312965777873474
2012-10-22,-0.005409559280847,-0.005409559280847
2012-10-23,-0.0015747641251747,-0.0015747641251747
2012-10-24,-0.0070698509151527,-0.0070698509151527
2012-10-25,0.0015661318224305,0.0015661318224305
2012-10-26,-0.0093823210255658,-0.0093823210255658
2012-10-31,0.0118203764511123,0.0118203764511123
2012-11-01,0.0398125884856747,0.0398125884856747
2012-11-02,-0.0372300810601844,-0.0372300810601844
2012-11-05,0.0,0.0
2012-11-06,-0.0030698359687462,-0.0030698359687462
2012-11-07,0.0023328683861925,0.0023328683861925
2012-11-08,0.0,0.0
2012-11-09,0.0014837135343367,0.0014837135343367
2012-11-12,-0.0244263447901782,-0.0244263447901782
2012-11-13,-0.0030698359687462,-0.0030698359687462
2012-11-14,-0.0315142075479692,-0.0315142075479692
2012-11-15,0.0,0.0
2012-11-16,0.0143425775909031,0.0143425775909031
2012-11-19,0.0108780376509437,0.0108780376509437
2012-11-20,0.0247104751514815,0.0247104751514815
2012-11-21,-0.005279083506052,-0.005279083506052
2012-11-23,-0.013523688918183,-0.013523688918183
2012-11-26,-0.0084034078738963,-0.0084034078738963
2012-11-27,0.0198472723386554,0.0198472723386554
2012-11-28,0.0323064866976047,0.0323064866976047
2012-11-29,0.0094134074450817,0.0094134074450817
2012-11-30,-0.0050214990625052,-0.0050214990625052
2012-12-03,0.0148830647240728,0.0148830647240728
2012-12-04,-0.0055710254609134,-0.0055710254609134
2012-12-05,0.0251397079625414,0.0251397079625414
2012-12-06,-0.006189831693536,-0.006189831693536
2012-12-07,-0.0055248567841945,-0.0055248567841945
2012-12-10,-0.0013898858433975,-0.0013898858433975
2012-12-11,-0.0069156556850566,-0.0069156556850566
2012-12-12,0.0041695249833833,0.0041695249833833
2012-12-13,0.0083333918341899,0.0083333918341899
2012-12-14,-0.0020746703244845,-0.0020746703244845
2012-12-17,-0.0062283843443502,-0.0062283843443502
2012-12-18,0.0146137814766447,0.0146137814766447
2012-12-19,-0.0239890594797317,-0.0239890594797317
2012-12-20,0.0028149163790039,0.0028149163790039
2012-12-21,0.0035410900240869,0.0035410900240869
2012-12-24,-0.0120311447216626,-0.0120311447216626
2012-12-26,-0.0171550947136993,-0.0171550947136993
2012-12-27,-0.0036284609364128,-0.0036284609364128
2012-12-28,-0.0014630912693521,-0.0014630912693521
2012-12-31,0.0426784339362649,0.0426784339362649
2013-01-02,0.0082873510377793,0.0082873510377793
2013-01-03,0.0075393869449503,0.0075393869449503
2013-01-04,0.0149558304866273,0.0149558304866273
2013-01-07,-0.0134408472934779,-0.0134408472934779
2013-01-08,0.0081799512566464,0.0081799512566464
2013-01-09,-0.008075362606429,-0.008075362606429
2013-01-10,0.0080808001667677,0.0080808001667677
2013-01-11,-0.0006671266867599,-0.0006671266867599
2013-01-14,-0.0073333104451495,-0.0073333104451495
2013-01-15,0.0236167603695674,0.0236167603695674
2013-01-16,-0.0066269304478818,-0.0066269304478818
2013-01-17,0.0119919619424864,0.0119919619424864
2013-01-18,-0.0085865331237097,-0.0085865331237097
2013-01-22,0.0086149843026093,0.0086149843026093
2013-01-23,-0.0437580635035403,-0.0437580635035403
2013-01-24,0.0201884386047114,0.0201884386047114
2013-01-25,-0.0046082749676055,-0.0046082749676055
2013-01-28,0.0079208476735946,0.0079208476735946
2013-01-29,-0.0138157921567186,-0.0138157921567186
2013-01-30,0.0019999821980794,0.0019999821980794
2013-01-31,-0.0197704345397476,-0.0197704345397476
2013-02-01,0.0077770501092492,0.0077770501092492
2013-02-04,-0.0135922356465685,-0.0135922356465685
2013-02-05,0.0208877712058077,0.0208877712058077
2013-02-06,0.0297157656169101,0.0297157656169101
2013-02-07,0.0074303926977007,0.0074303926977007
2013-02-08,0.0200487150309739,0.0200487150309739
2013-02-11,-0.0101432025043169,-0.0101432025043169
2013-02-12,-0.0102224945804573,-0.0102224945804573
2013-02-13,-0.0054512508382916,-0.0054512508382916
2013-02-14,0.0079510188216222,0.0079510188216222
2013-02-15,-0.0121432218536069,-0.0121432218536069
2013-02-19,0.0202827236890819,0.0202827236890819
2013-02-20,-0.019951742006549,-0.019951742006549
2013-02-21,-0.0198142230577553,-0.0198142230577553
2013-02-22,-0.0012570398668237,-0.0012570398668237
2013-02-25,-0.0199999809265135,-0.0199999809265135
2013-02-26,0.0095298967208265,0.0095298967208265
2013-02-27,0.013888845406264,0.013888845406264
2013-02-28,-0.0049938124278646,-0.0049938124278646
2013-03-01,0.0259001799992508,0.0259001799992508
2013-03-04,0.0160000140850358,0.0160000140850358
2013-03-05,0.0187312016665733,0.0187312016665733
2013-03-06,-0.0023696096070714,-0.0023696096070714
2013-03-07,0.0041616941792071,0.0041616941792071
2013-03-08,0.0005885949980312,0.0005885949980312
2013-03-11,0.0165191012798702,0.0165191012798702
2013-03-12,-0.0081206143565601,-0.0081206143565601
2013-03-13,0.0005854934968681,0.0005854934968681
2013-03-14,0.0122806479408164,0.0122806479408164
2013-03-15,-0.0133333067963087,-0.0133333067963087
2013-03-18,0.0298329351534476,0.0298329351534476
2013-03-19,-0.0230149388863741,-0.0230149388863741
2013-03-20,-0.0058720127679232,-0.0058720127679232
2013-03-21,-0.0094450910488719,-0.0094450910488719
2013-03-22,-0.0095068240129189,-0.0095068240129189
2013-03-25,0.0096969604492188,0.0096969604492188
2013-03-26,-0.0011947704920629,-0.0011947704920629
2013-03-27,-0.0060241192272114,-0.0060241192272114
2013-03-28,-0.0006057073739068,-0.0006057073739068
2013-04-01,-0.0030302567915482,-0.0030302567915482
2013-04-02,-0.0036298469932603,-0.0036298469932603
2013-04-03,-0.0273556682108654,-0.0273556682108654
2013-04-04,0.0168961492802326,0.0168961492802326
2013-04-05,0.0075047430238334,0.0075047430238334
2013-04-08,0.0099626309298087,0.0099626309298087
2013-04-09,0.0036969423896079,0.0036969423896079
2013-04-10,0.0164835452745549,0.0164835452745549
2013-04-11,0.0198198156916945,0.0198198156916945
2013-04-12,0.0065359840077373,0.0065359840077373
2013-04-15,-0.0226055427031089,-0.0226055427031089
2013-04-16,-0.0072419392935926,-0.0072419392935926
2013-04-17,-0.0073484898832851,-0.0073484898832851
2013-04-18,-0.0172732137637861,-0.0172732137637861
2013-04-19,0.0062617048292647,0.0062617048292647
2013-04-22,0.011214972818201,0.011214972818201
2013-04-23,0.0232557623756458,0.0232557623756458
2013-04-24,-0.0029833617975144,-0.0029833617975144
2013-04-25,0.0236686170153335,0.0236686170153335
2013-04-26,-0.030857195172991,-0.030857195172991
2013-04-29,-0.0041127904195965,-0.0041127904195965
2013-04-30,-0.0052816988117577,-0.0052816988117577
2013-05-01,0.0106635257183037,0.0106635257183037
2013-05-02,0.0075846600201018,0.0075846600201018
2013-05-03,0.0022975827615122,0.0022975827615122
2013-05-06,-0.0040183521537106,-0.0040183521537106
2013-05-07,-0.0017240678134798,-0.0017240678134798
2013-05-08,0.0017331419740674,0.0017331419740674
2013-05-09,0.0150463089438863,0.0150463089438863
2013-05-10,0.0295118345997573,0.0295118345997573
2013-05-13,-0.0005528042453003,-0.0005528042453003
2013-05-14,-0.0044272233014463,-0.0044272233014463
2013-05-15,0.0016676312966757,0.0016676312966757
2013-05-16,-0.0261692281354753,-0.0261692281354753
2013-05-17,0.0393162714560428,0.0393162714560428
2013-05-20,0.0109649542461148,0.0109649542461148
2013-05-21,0.0070614377616903,0.0070614377616903
2013-05-22,-0.0167839457210074,-0.0167839457210074
2013-05-23,0.0039040543018847,0.0039040543018847
2013-05-24,0.0218364712385505,0.0218364712385505
2013-05-28,0.0189599349310976,0.0189599349310976
2013-05-29,-0.0219839064771208,-0.0219839064771208
2013-05-30,-0.0032841473337524,-0.0032841473337524
2013-05-31,-0.0159604245629972,-0.0159604245629972
2013-06-03,-0.0234899382554521,-0.0234899382554521
2013-06-04,0.0005714416503906,0.0005714416503906
2013-06-05,-0.0189003402640222,-0.0189003402640222
2013-06-06,0.0145942797576185,0.0145942797576185
2013-06-07,-0.0034265828188521,-0.0034265828188521
2013-06-10,0.0097254050769957,0.0097254050769957
2013-06-11,0.0057305713323215,0.0057305713323215
2013-06-12,-0.0259446754850075,-0.0259446754850075
2013-06-13,0.0115942471269248,0.0115942471269248
2013-06-14,-0.0120274396039008,-0.0120274396039008
