Date,Weighted Industry Change,APO Change,VRTS Change
2011-08-25,-0.0305437618538338,-0.0262172562897856,-0.0531999717941398
2011-08-26,-0.0240160232379132,-0.0376922900860126,0.0640938537457253
2011-08-29,-0.0038618820388693,-0.0063041707132695,0.0245980011515068
2011-08-30,0.0142773851627141,0.0191082613933136,-0.0214057537579948
2011-08-31,-1.5953454714920226e-05,0.0,-0.0001630515587568
2011-09-01,-0.0074640934111547,-0.0069230886606068,-0.0135732103081541
2011-09-02,-0.0357548088163245,-0.0426540259369283,-0.0159321801137114
2011-09-06,0.0160228541630714,0.014143021309939,0.0202486572841374
2011-09-07,-0.0339751712966534,-0.0363783195980844,-0.0049211083323525
2011-09-08,-0.0508328099150967,-0.0539628506049841,-0.0348318260435172
2011-09-09,0.029196226325686,0.0332434754496556,-0.0201221511849651
2011-09-12,-0.0390717689812191,-0.0448943037518269,0.0300300736763545
2011-09-13,0.0108755723598408,0.009803890736125,0.0521256889900501
2011-09-14,0.0331126132468531,0.0349955912380111,-0.0026069086460239
2011-09-15,-0.0049763438031275,-0.0042052303861323,-0.0131556539762558
2011-09-16,0.005809842698661,0.0084033936701988,-0.0041877800159789
2011-09-19,0.0134893957430116,0.011082704135906,0.0236347310812524
2011-09-20,-0.0247020522471842,-0.0251889332139704,-0.0230406645789815
2011-09-21,-0.0268484259519638,-0.0414150551847462,-0.0111370388409788
2011-09-22,-0.0579920713496925,-0.059090874411843,-0.0466867393091706
2011-09-23,-0.020145550142826,-0.029922729364434,0.0401416947614641
2011-09-26,-0.0510462502411546,-0.0592662377853654,-0.0044223636713175
2011-09-27,0.0045470716452344,-0.0009842745110258,0.0475663336378855
2011-09-28,-0.0192575521361331,-0.0206286868223573,-0.011993455606988
2011-09-29,0.012804153859495,0.0168650870615721,-0.0127863825811348
2011-09-30,-0.0093138885815878,-0.0009756320860326,-0.0366511124886788
2011-10-03,-0.0605454749575398,-0.0633528808678623,-0.0305701627427701
2011-10-04,0.0414427498203433,0.0421052230031866,0.0331502283617879
2011-10-05,0.0454302978515266,0.0456852580545781,0.0241980316563334
2011-10-06,0.0197337454092248,0.0187192651427044,0.041613207873731
2011-10-07,-0.0175085132778503,-0.0144230407723295,-0.0275971121755697
2011-10-10,0.0026440928511373,0.0,0.0162957825503569
2011-10-11,0.0130908226607485,0.0154440932807659,-0.0112846827847343
2011-10-12,0.0190265970643154,0.0178404263721315,0.0326105325873068
2011-10-13,-0.001816739587122,-0.0037141052764309,0.0233389934255285
2011-10-14,-0.0090146800784409,-0.0055401169312151,-0.0408697085962837
2011-10-17,-0.013226502508194,-0.0119265289280927,-0.0305805187474112
2011-10-18,-0.007828386455649,-0.0092336456301198,0.0134847110238251
2011-10-19,-0.0216966323115571,-0.0213556625937601,-0.03051145536081
2011-10-20,0.0255380397285374,0.0273327022843509,-0.0030697360123463
2011-10-21,0.0203762705186249,0.0217589057663405,0.0033586464156613
2011-10-24,0.0373724014513874,0.0370044107645713,0.046968107968365
2011-10-25,-0.0051431283410787,-0.0025597854916357,-0.0180598425882937
2011-10-26,0.0207902475790919,0.022746458329132,0.0001747958286685
2011-10-27,0.0543822743732933,0.0522565195116251,0.071176795369955
2011-10-28,0.0063051834354632,0.0068233628090286,0.0027836787130699
2011-10-31,0.0106738770823494,0.0153256556583908,-0.0259131454258408
2011-11-01,0.006909733004086,0.0094488100284488,-0.0055105854400881
2011-11-02,0.0051168640323947,0.0015302569419027,0.0299307883230398
2011-11-03,0.0623121827390902,0.064489792804329,0.0480160235094235
2011-11-04,0.0189886434750558,0.0192752501814149,0.0146726836616492
2011-11-07,0.0528485160483383,0.0545868301693975,0.0034943015232251
2011-11-08,-0.0092268063850466,-0.0114531026738584,0.0196843378344894
2011-11-09,0.0161119200742931,0.0184365776005681,-0.0192732609906822
2011-11-10,-0.0495115742182064,-0.0530085794481409,0.0160175351472714
2011-11-11,-0.0133323836214031,-0.018670649259891,0.0624326869876292
2011-11-14,-0.0102423593681473,-0.0144376582512395,0.0131138213885632
2011-11-15,0.0087788953709977,0.0071146367827595,0.031471061221626
2011-11-16,0.0167829577505163,0.0261075881916714,-0.022301131545389
2011-11-17,-0.0531653217580862,-0.0598290218287679,-0.0123723289299584
2011-11-18,0.0193433763645975,0.0081967527076335,0.0441603875253852
2011-11-21,-0.025473170662283,-0.0314049671455267,0.0243099805637545
2011-11-22,0.01628471254473,0.0087108349701419,0.0182686250064865
2011-11-23,-0.0122936455546282,-0.0156386013550294,0.0109412087148252
2011-11-25,-0.0156330666747645,-0.012433422777706,-0.0260482340539652
2011-11-28,0.0091905552468419,0.0078193006775146,0.0183588270766463
2011-11-29,0.0243537062805904,0.0280850998898769,0.0091143810294505
2011-11-30,0.007499069527089,0.0237122589028581,-0.0047213194800205
2011-12-01,0.0049393191601873,0.010383319170407,-0.0242935884577147
2011-12-02,0.0147951535033605,0.0180109267025513,-0.0066569031545326
2011-12-05,0.0409334449807389,0.0453857349225499,-0.0089583923083789
2011-12-06,0.0085032936971104,0.0123188459379935,-0.0111814871819908
2011-12-07,-0.0260454409549134,-0.0278969529627074,0.0317176644310994
2011-12-08,-0.0207454072815834,-0.0193596591938745,-0.0530681939654444
2011-12-09,0.0253072658953212,0.0233962580842791,0.0649834280674338
2011-12-12,-0.0138668656119106,-0.0149365763862126,0.0015845122391178
2011-12-13,0.0115968235330541,0.0145482063000482,-0.0361209528065906
2011-12-14,-0.0247508658267563,-0.0327494517462227,0.0082485357676913
2011-12-15,-0.0160104519348615,-0.0164319282108585,-0.0112631261284763
2011-12-16,-0.0658039768082372,-0.0696202603274287,-0.027027027027027
2011-12-19,-0.0083298003054943,-0.009204992337486,0.0097607795617806
2011-12-20,0.0102693122690176,0.0108514289990241,0.0046672687570538
2011-12-21,0.0123951305632121,0.0124069161817309,0.0123094169739844
2011-12-22,-0.0027751392396341,-0.0040583797320669,0.0068438618069494
2011-12-23,0.0008117262152273,0.000813688276068,0.0007837668482468
2011-12-27,0.0082625629331833,0.0040816482232541,0.030052506656697
2011-12-28,0.0126372337730561,0.0179444787314295,-0.0326556517723171
2011-12-29,-0.0128227412261965,-0.014434667307242,-0.0007884042023228
2011-12-30,0.0126275991642942,0.0147179322905245,-0.0005259817741245
2012-01-03,0.0430408091279449,0.044000015258789,0.0024576697375038
2012-01-04,0.0112118954540523,0.011574044605614,0.0093689165256858
2012-01-05,0.0294511489927908,0.0299768933733492,0.0115614360981743
2012-01-06,0.0453749700318594,0.0481565346245133,-0.0069623637509708
2012-01-09,-0.0271433280976276,-0.0329040843730292,0.0
2012-01-10,0.0305492007364913,0.0138990182386897,0.0392476144629212
2012-01-11,-0.0044656996359556,-0.0159420481150799,0.0054850919456415
2012-01-12,0.004279555095372,0.0103244384451426,-0.0119291226563787
2012-01-13,-0.0062727037788531,0.0044149716901185,-0.0072957085105342
2012-01-17,0.0421580906709324,0.0459259174488208,-0.0081771486142557
2012-01-18,0.0158716489591555,0.016865828005133,0.0067046016298046
2012-01-19,0.0125865858855047,0.0179434253270365,-0.0050000190734863
2012-01-20,0.0020393227847429,0.0020093591666432,0.005284325002594
2012-01-23,0.0101382037977726,0.0113484700593365,-0.0026207299596994
2012-01-24,-0.008325692584591,-0.0086493756986392,0.0122893857462651
2012-01-25,-0.0253975359130064,-0.0295103678662794,-0.0012512321873394
2012-01-26,0.0024900156526803,0.0034246051886413,-0.0105342183392901
2012-01-27,0.0346683321388231,0.0363511478562802,0.003387757626092
2012-01-30,-0.0334721460473257,-0.0367401590463716,0.0025173641953318
2012-01-31,0.0284238587856575,0.0326162575992819,-0.0079989922829739
2012-02-01,-0.0150339536556903,-0.0200266519511362,0.0068612200254083
2012-02-02,-0.0005503448138288,-0.0054384720257372,0.0072207070602852
2012-02-03,0.0052973143615443,0.0054163792299684,0.0047266922742834
2012-02-06,-0.0003542957079699,0.0006743242706192,-0.0075015454946834
2012-02-07,0.0188276716677746,0.0202839886077509,-0.000365838771913
2012-02-08,-0.0022000846518157,-0.0033200656933406,0.0091463414634146
2012-02-09,0.0170815438642224,0.0185922792277264,-0.0215532913877413
2012-02-10,0.0146458542638684,0.0147991574599678,0.0062320825013
2012-02-13,-0.0178857292451206,-0.0184049390838096,-0.0052845064601382
2012-02-14,-9.028379049878384e-05,0.0,-0.0025996420852443
2012-02-15,0.0053480143508557,0.0067934392650384,-0.0251051046744241
2012-02-16,-0.0209868977378867,-0.0224337133140908,0.0180329452447767
2012-02-17,0.0013131151368909,0.0013821357097639,-0.0005000739666911
2012-02-21,-0.0056886001043088,-0.0092526770587977,0.0063291139240505
2012-02-22,-0.0012134576408902,-0.0021141461492828,0.0111434372523127
2012-02-23,-0.017430390939329,-0.0197044146530279,0.0095310027162137
2012-02-24,0.005484655889971,0.0071123346238232,-0.0223981885073236
2012-02-27,-0.0014678810831545,-0.0042583689827483,0.035936531187996
2012-02-28,-0.006017944557163,-0.0057020616698979,-0.0069520637843083
2012-02-29,-0.0110773874846567,0.0,-0.0236897051216116
2012-03-01,-0.0079137366437442,-0.0085227191910025,-0.005362268263927
2012-03-02,-0.0071662156639935,0.0,-0.0470765244388497
2012-03-05,0.0121691621502421,0.0115108493149255,0.0303231066912077
2012-03-06,-0.0062382219706693,-0.0050359494061352,-0.0283104778310104
2012-03-07,-0.0004573894335142,-0.0035970675131451,0.033435871502501
2012-03-08,-0.0024870820751499,-0.0028449474153086,0.0043544611925892
2012-03-09,0.0097104085511686,0.0085106299512435,0.0169943436045207
2012-03-12,-0.0020798623190988,-0.0048814291547678,0.0069746861652539
2012-03-13,-0.0013995312891545,-0.0034965167879688,0.0090853962049169
2012-03-14,0.0069184099240725,0.0077084550209246,-0.0110571522280148
2012-03-15,-8.513633901864496e-05,-0.0013908524064326,0.0045309221233745
2012-03-16,0.001813712163424,0.0082987472505193,-0.0148400588041552
2012-03-19,-0.0085197982232747,-0.0109739264917251,0.0047870306101005
2012-03-20,0.0005133112231547,0.0028011178292022,-0.0220633671407148
2012-03-21,0.0155799545249601,0.0160502789347648,0.0057579057202029
2012-03-22,-0.0145026292861246,-0.0158620373956087,0.0025236207980087
2012-03-23,-0.0044889115033249,-0.0055787951781586,0.0057832421319831
2012-03-26,0.0032300668545992,0.0027835742638539,0.0061804695991267
2012-03-27,-0.0165069578719363,-0.018685087034827,0.0072507842936677
2012-03-28,0.0034163328177048,0.0021096858233364,0.0161705223476403
2012-03-29,0.019536555413568,0.0147991574599679,0.0510575837487409
2012-03-30,-0.014883769468397,-0.0151724322088833,-0.0140230025368176
2012-04-02,0.005986210346883,0.002087664106479,0.029079363665041
2012-04-03,0.0033772842254037,0.0076708267438473,-0.0343357912835376
2012-04-04,-0.017929740883094,-0.0173852571634501,-0.0230077679947208
2012-04-05,0.0139238179872066,0.0162889870945306,-0.0040460300580942
2012-04-09,0.0088975070592374,0.0021231233353303,0.0243413113637393
2012-04-10,-0.0356480531353269,-0.034653515763447,-0.0399112817392162
2012-04-11,0.0042507764333076,0.0043072121053786,0.004050116265944
2012-04-12,0.0253893163491482,0.0228951566093117,0.0463969436124074
2012-04-13,-0.0169145148040082,-0.0166787195701645,-0.0186289885603667
2012-04-16,-0.016923395939422,-0.0184229923081982,0.0087860302675773
2012-04-17,0.0118122051107655,0.0119850069543216,0.0040039048578749
2012-04-18,0.017276007816992,0.0170497034702008,0.0202007766533692
2012-04-19,-0.0109477019971824,-0.0080763331572327,-0.0531839855415782
2012-04-20,-0.0424505536151433,-0.0441501379494446,-0.027293747680016
2012-04-23,0.0035621965988736,0.0038759838925142,-0.0008928532329314
2012-04-24,0.0202368771669062,0.0200617459966466,0.0240809179040203
2012-04-25,-0.00464681893565,-0.007501904129188,0.0332338302221281
2012-04-26,-0.0106818715278279,-0.0135541683072905,0.0229871674845456
2012-04-27,-0.002476808370628,-0.0037994066348485,0.0183961969628892
2012-04-30,-0.0204437390888499,-0.0205949283874952,-0.017233299660826
2012-05-01,0.0003626920461814,0.0054516895632678,-0.024036223827405
2012-05-02,-0.0114591753906253,-0.0132605366880452,0.0062971002553713
2012-05-03,-0.0243346957179627,-0.0229612002553701,-0.0305362358369415
2012-05-04,-0.0145106894118525,-0.0113821415570554,-0.0355908175339133
2012-05-07,0.0190188642755219,0.0192146647540066,0.014931276966949
2012-05-08,-0.0085330616634463,-0.0092521112635699,0.0344370658823986
2012-05-09,-0.0573546284661951,-0.0593750169966366,0.0045633131348337
2012-05-10,-0.0056305298530543,-0.0057851773794763,0.0001284795944318
2012-05-11,-0.0036497424954892,-0.0041666825612386,0.0183117358715503
2012-05-14,0.0026197020030823,0.0025295689303512,0.0038895768500044
2012-05-15,-0.0117478780212605,-0.0119149228359789,-0.0049057224103963
2012-05-16,-0.0201232613596438,-0.0205128012846725,-0.009437566153066
2012-05-17,-0.0322073100817878,-0.0323740701782521,-0.0188190074004629
2012-05-18,-0.0224680597961485,-0.0231696015647682,-0.0060870594988789
2012-05-21,0.0538284180330385,0.0566218952272534,0.0114851847733599
2012-05-22,0.012963090111844,0.0181983451711017,-0.0331629145226808
2012-05-23,0.0432138194617336,0.0447227179205464,-0.0158534380448729
2012-05-24,0.0035373097342458,0.0034217248322358,0.0080836492133057
2012-05-25,0.0081099139703086,0.0093936512654915,-0.0076262206158037
2012-05-29,0.0053522424690275,0.0058627010853116,0.0011196897756713
2012-05-30,-0.0160912533862041,-0.0168350006177208,-0.0088732007523657
2012-05-31,-0.0032395188366276,-0.0042662277811994,0.0051049436682999
2012-06-01,0.0131989154879505,0.0133808758269252,0.0098550768866055
2012-06-04,0.003137465446486,0.0035149351011225,-0.0060154421481104
2012-06-05,0.02078292817868,0.0211268250040317,0.0083839524211636
2012-06-06,0.026240893124681,0.025641042361154,0.0445714678083147
2012-06-07,0.0248369027848488,0.0271158522298504,-0.0167050899554662
2012-06-08,0.0207497569096593,0.020917077137903,0.0147100364127317
2012-06-11,-0.0126774098680561,-0.0101960874071307,-0.0398706784704419
2012-06-12,0.0154806765222281,0.0160384767427748,-0.0102478586504878
2012-06-13,0.0052211355693815,0.0087370655555263,-0.0323886609490762
2012-06-14,0.0054279839683655,0.005516205737843,0.0051428658621651
2012-06-15,0.0086107989306104,0.0062745038200827,0.0218540027512024
2012-06-18,-0.0068707153600218,-0.0054475211222155,-0.0133896686272617
2012-06-19,0.0061600495578282,0.0023291717938384,0.0395688672670418
2012-06-20,-0.0021876812653058,-0.0038580393971984,0.0147039057308025
2012-06-21,-0.0064536361698503,-0.0038580393971984,-0.0489078658825381
2012-06-22,0.0128662441861054,-0.0015480230375826,0.0245844702648621
2012-06-25,-0.0043630360900873,-0.0062499939464034,0.0356244112480167
2012-06-26,-0.0033086022229109,-0.0062695863848792,0.0291235821598528
2012-06-27,-0.0001799937655846,-0.0015773231295197,0.0066284701150655
2012-06-28,-0.0259062376318499,-0.0270055717606962,0.0079375487633481
2012-06-29,-0.00686377581512,-0.0103751091150335,0.0318471337579616
2012-07-02,0.0222983747880709,0.0233118948259716,0.0119753237123843
2012-07-03,0.0011037345519429,-0.0039308325224227,0.0273170471191406
2012-07-05,0.0054464562964728,0.0023548420082016,0.0163304590572309
2012-07-06,-0.0138871057451321,-0.0110149758381249,-0.0230353713748589
2012-07-09,-0.0046028907584112,-0.0111821356392954,0.0178971222693455
2012-07-10,0.0181196572366802,0.0187448682685908,-0.00350496643721
2012-07-11,-0.004062207301959,-0.0039682689858006,-0.005063971376617
2012-07-12,0.0229215704112097,0.027331202898434,-0.0198465519046408
2012-07-13,0.0078022915427437,0.0070038285013094,0.011742854515748
2012-07-16,0.0114232055522984,0.0109119519996312,0.0168119355269629
2012-07-17,0.009504703431053,0.0100775285492394,0.0037511805527987
2012-07-18,0.0100385918310066,0.0092024452385066,0.0255272913602047
2012-07-19,-0.0069649121840814,-0.0045420453780041,-0.0277423023484275
2012-07-20,0.020541178133603,0.0307455504606591,-0.05374004228764
2012-07-23,0.0056651202557714,0.0075131047815767,0.0007790878707887
2012-07-24,-0.0008352139200623,-0.002994009197675,0.0110381601068075
2012-07-25,-0.0049686534341495,-0.0075019041291878,0.0061776496240191
2012-07-26,-0.0141885479668055,-0.0152438880342731,-0.0047744348649637
2012-07-27,0.0192230687812427,0.0161662849766852,0.0421489473154235
2012-07-30,0.0075624975733193,0.0106060867686138,-0.0213352363992075
2012-07-31,0.0172002441845074,0.0157185661334968,0.0243484373184074
2012-08-01,0.0202750556526336,0.0248902017852001,-0.0313090919776518
2012-08-02,-0.0224001397287453,-0.0245487468031254,0.0086914685240491
2012-08-03,-0.0141662317763877,-0.0150645656003096,-0.0103189172844079
2012-08-06,-0.0237876352235468,-0.0246198509961614,-0.0127048168999691
2012-08-07,-0.0123059378373713,-0.0145454406738281,0.0170549859778036
2012-08-08,0.0107789750671807,0.0110293834060953,0.0092449775264285
2012-08-09,-0.002215656341481,-0.0036791898582386,0.0143671226185545
2012-08-10,-0.0007437668129809,-0.0007390447453706,-0.0008179445352479
2012-08-13,-0.0158309090554172,-0.0170877039568201,0.0043310633882744
2012-08-14,-0.0016996333430475,-0.0007547342552327,-0.0196489059345617
2012-08-15,0.0014244838561315,0.0,0.0138444934252785
2012-08-16,0.0065205018795717,0.006802732857289,0.0045443881500266
2012-08-17,-0.0007165549158388,-0.0037536965620183,0.0067192056661866
2012-08-20,0.0176825957190308,0.0196820763157475,0.0098265719551569
2012-08-21,0.0037054797269639,0.0029739749011351,0.0110793096230408
2012-08-22,0.0221233010973843,0.0244263447901782,-0.0090320869294979
2012-08-23,0.0139184350042412,0.0147928847998144,-0.019194063921466
2012-08-24,-0.0132944848555717,-0.0153733558193822,0.002166257477933
2012-08-27,-0.0114606702873896,-0.0133729795442527,0.0015887356478079
2012-08-28,0.0142164302448144,0.0150602269041152,0.0003406629585348
2012-08-29,-4.810829529109124e-05,0.0,-0.0004534386339749
2012-08-30,-0.006624656759666,-0.0066716200233433,-0.0047045743537667
2012-08-31,-0.0179876124434148,-0.0177777608235677,-0.0182277187446509
2012-09-04,0.0026484517505007,-0.0022522322566455,0.0299414919133771
2012-09-05,-0.0060323896955266,0.0104947067501553,-0.0549926190408765
2012-09-06,0.0061976796015878,0.0022123696196786,0.0177255000766026
2012-09-07,0.0258513511896486,0.0258111664428182,0.02602398954375
2012-09-10,0.0025484897588211,0.0036100531179366,-0.0009065363292315
2012-09-11,0.0051037403643304,0.0050541294509906,0.0058000925106382
2012-09-12,-0.0082566018701953,-0.0078180283626949,-0.0101271688766041
2012-09-13,0.0132045455411031,0.0114285605294363,0.028993782151675
2012-09-14,0.0202076780121345,0.0203508745160018,0.0185738016789223
2012-09-17,0.0222292283108211,0.0246744107547793,-0.027331851697143
2012-09-18,-0.0078142369653595,-0.0080267483003387,-0.0055604983338697
2012-09-19,0.0032024993716657,0.0080699318414668,-0.0413407480250524
2012-09-20,0.0079315382116361,0.0047137840421584,0.0289549992219174
2012-09-21,-0.0059791143032178,-0.0026666641235352,-0.009162007763399
2012-09-24,0.0029487034887249,-0.0013458616790996,0.015332179753901
2012-09-25,-0.0143533198137302,-0.0134680644984372,-0.0224105483500637
2012-09-26,0.0099481269124237,0.0109439020974376,-0.0141771580578332
2012-09-27,0.0009798511984229,0.0013513178264602,-0.0099110860023466
2012-09-28,-0.0165345190372056,-0.0174262887099406,-0.0035916761367452
2012-10-01,-0.0152276488909658,-0.0155931893041579,0.0040415528901618
2012-10-02,-0.0080900961371696,-0.0082815657318552,-0.0040178908468461
2012-10-03,0.0046502662516261,0.004878027384209,-0.0019479566344044
2012-10-04,0.0208871079842748,0.0215278074881183,-0.0030868214095443
2012-10-05,-0.0014568460666564,-0.0013550445429217,-0.0083266310343968
2012-10-08,0.0147786417578821,0.0149863289360372,0.0036887572890399
2012-10-09,-0.0164282176388033,-0.0175084324715757,0.0044678586958184
2012-10-10,0.0054933102838344,0.0061770867860664,-0.0021544669026683
2012-10-11,-0.0108303379447284,-0.0115176201665156,0.0070389998217382
2012-10-12,0.0072921614627512,0.0076548126341871,-0.0014632739619163
2012-10-15,0.0298262949287775,0.0303867781745566,0.0116787563222019
2012-10-16,0.0099140582664254,0.0094022422041929,0.0193455672972739
2012-10-17,0.0071864068692779,0.0066845174608777,0.0106360252162503
2012-10-18,-0.0005220021041423,-0.0006635219250172,0.0038821629238095
2012-10-19,-0.0018099536778438,-0.0046326734887307,0.0072644274591685
2012-10-22,0.0077706066495307,0.0080053293790097,0.0063358711392678
2012-10-23,-0.0069806545829981,-0.0072655619456491,0.001829314197644
2012-10-24,-0.009535172156043,-0.009953524987913,0.0061594952364927
2012-10-25,0.01142860048006,0.0119919619424864,-0.0009484084914436
2012-10-26,-0.0187646621231075,-0.0211500127167079,0.0052631578947367
2012-10-31,0.0013766389609937,0.0013183588654431,0.0020914418423197
2012-11-01,0.0263677896827176,0.0124672268314396,0.0581322392367305
2012-11-02,-0.0212098566585469,-0.0349288460880076,0.0156249848660082
2012-11-05,-0.003493835542757,-0.0073726311068872,0.0148061230162163
2012-11-06,0.0195040208936335,0.0209459095910315,0.0055518505243373
2012-11-07,-0.0284202213863592,-0.030851780204868,-0.0093179753594738
2012-11-08,-0.0417096493011914,-0.0455163087051481,-0.012130033604872
2012-11-09,-0.0108755851828796,-0.0138696122196233,0.0045373751917037
2012-11-12,0.0208272517121633,0.0210970594304738,0.0190155308084876
2012-11-13,0.0102521662507632,0.0096751476893499,0.0133645018889655
