Date,Weighted Industry Change,OI Change,SON Change,KMB Change
2011-07-18,-0.0323564441053025,-0.0537383587116663,-0.01375468045629,-0.0082175352518501
2011-07-19,0.0188240168222411,0.0328003757453439,0.002673801336776,0.0048112652053585
2011-07-20,0.0082675439257602,0.0178218123936418,-0.0047267313035311,-0.0007459969008418
2011-07-21,0.016729108109187,0.0245587609406318,0.0142814106011027,0.010280083093317
2011-07-22,0.0029793628122111,0.0075159282601827,-0.0093233495726621,0.002213993968775
2011-07-25,-0.0042258097073738,0.0113121882308536,0.0003053854923831,-0.0126243847831358
2011-07-26,0.0028727711841939,0.0041167894153571,-0.0091240640910887,0.0031475016686871
2011-07-27,-0.0188026764400629,-0.027088010361969,-0.0064734615709803,-0.0097232173179064
2011-07-28,-0.0679612712442335,-0.0879503524752265,-0.0095975069122196,-0.0076911099610737
2011-07-29,-0.0032613966086198,-0.0060059799595009,0.0107221747841166,-0.0013750779940348
2011-08-01,-0.0163046434108217,-0.0208067850102964,-0.0163077134352463,-0.0107771741976154
2011-08-02,-0.0228057713389004,-0.0377524400539516,-0.0106985571189986,-0.0050878783281754
2011-08-03,0.0007481666333475,0.0031905056116822,-0.006031762985956,-0.000619262520123
2011-08-04,-0.030257612594901,-0.0440834751379975,-0.034371979558957,-0.01730316205715
2011-08-05,-0.013473223505558,-0.0309818700053694,-0.0170940320992603,0.0026603938481248
2011-08-08,-0.0359405127703523,-0.0740360142710856,-0.036438620157521,-0.007107917011163
2011-08-09,0.015654245456448,0.0210696588236614,0.0274357640142154,0.0108576425036231
2011-08-10,-0.0372492286105163,-0.0566868840022366,-0.0122935891311002,-0.0237166161394739
2011-08-11,0.0257255863574521,0.0247838787159354,0.0290265378698837,0.0262112607198942
2011-08-12,0.0029836570235776,0.0044469107684198,0.0106638964291968,0.0
2011-08-15,0.0103554773501397,0.0120680870119284,0.0172588914399094,0.0082367462831259
2011-08-16,0.0073728667607457,0.0120021448047019,0.0050420039842105,0.00273096202846
2011-08-17,-0.0136688041691143,-0.0293332926432292,-0.0020174669268376,-0.0031731837744804
2011-08-18,-0.0124486813073873,-0.0322763136890822,-0.0221299926680514,0.0041335050058774
2011-08-19,-0.0041639660335768,-0.0131657286300464,0.0014286041259764,0.0015325271930129
2011-08-22,-0.0215846742909135,-0.0467178601601,-0.0295446773703595,-0.0063453487669637
2011-08-23,0.0266598551343406,0.0492212431825652,0.0233309262128573,0.0140207467366381
2011-08-24,0.0211582162123394,0.0344213596780622,0.023508774606805,0.0120679030129033
2011-08-25,-0.013016372260197,-0.0217515269434567,-0.0197144773012221,-0.0101485396208065
2011-08-26,0.0180804842836635,0.0290285368974238,0.0247905379522427,0.0117840186117176
2011-08-29,0.0135343987408172,0.0383530920886878,0.0357142673532093,0.0032253315277294
2011-08-30,0.0160145439809871,0.0295242745297118,0.0101307013750922,0.0069066767231172
2011-08-31,0.0052993650078979,-0.0010547759167045,0.0167364165713297,0.0074290093827308
2011-09-01,-0.0115021479801794,-0.0280127211685149,-0.0088889106871589,-0.0039102753660835
2011-09-02,-0.003269622521795,-0.0144927659499367,0.0052287531182188,0.003387369438788
2011-09-06,0.0192836666840686,0.0170387191762048,0.0269102809194991,0.0172876073204345
2011-09-07,0.0106173378770931,0.0203275341028783,0.0137117441583799,0.0036640695395312
2011-09-08,-0.0083587114176425,-0.0263896309628341,-0.0019005215876584,-0.0040941523561766
2011-09-09,-0.0149745464336981,-0.0240469129477095,-0.0051199951171876,-0.008553358450003
2011-09-12,0.0084769890746452,0.012635323337465,0.0032436062833988,0.0053820210684096
2011-09-13,0.0306614306047349,0.0529131632459127,0.0048402587814818,0.0043148582007169
2011-09-14,0.00997103088773,0.0150585863451286,0.0105162502400142,0.0044175552944341
2011-09-15,0.0060376848991837,0.0086814891352541,0.0034364453645583,0.0040887716754457
2011-09-16,-0.0010707197084594,-0.0198818284308701,-0.0043410663456877,0.0126252338391188
2011-09-19,0.0120755397798164,0.0090090003012449,-0.0012662524638848,0.0149578489300939
2011-09-20,-0.0076964081699428,-0.0303029889046953,-0.0147845614082243,0.0067161951567302
2011-09-21,-0.0266923539407905,-0.0432801965829131,-0.0312500456157986,-0.0171631650276372
2011-09-22,0.0027078375517094,-0.0209359702820043,0.0151006971295426,0.0143653005351979
2011-09-23,0.0054772910691557,0.0069664127259654,-0.0175322126140417,0.0103970950047037
2011-09-26,0.0045503108719685,0.0049566249523755,-0.014395724576311,0.0095537162512913
2011-09-27,0.0050657853479522,0.0142181096208002,-0.0090180512006517,0.001547712726245
2011-09-28,-0.0307452918498055,-0.0703079110308815,-0.0289660018485029,-0.0056964611635929
2011-09-29,-0.0018608089086514,-0.0236363266453599,-0.0044368315410113,0.0090663620910699
2011-09-30,-0.0164890804494134,-0.0424319238703354,-0.0191105327062897,-0.0005630140008713
2011-10-03,-0.0305528521666796,-0.0614973311462571,-0.0256592775145411,-0.006048631051863
2011-10-04,0.0293475330450326,0.0684632604076917,0.0385623632328867,0.0067229201677132
2011-10-05,0.0242913043912894,0.0729379474614516,0.0224555928351669,-0.0052326113326767
2011-10-06,0.0173307505540679,0.0291323647408667,0.029140004001772,0.009816463347123
2011-10-07,-0.0112172986693521,-0.0274893549095583,-0.0072438456754276,-0.0019691071552881
2011-10-10,-0.0100594993746594,-0.0244798389516073,0.0119617354317123,0.0022377708610337
2011-10-11,0.0061569208544338,0.0094996592078946,0.012597852274846,0.0014015610001348
2011-10-12,0.0180898857671336,0.0297029422505347,0.0133067074396815,0.005587338581914
2011-10-13,0.0313147616469413,0.0488088435371132,0.0036351820726878,-0.0026540052782215
2011-10-14,-0.0018708422639222,-0.0065359932050187,0.0022764128398117,0.0016715206903337
2011-10-17,-0.0199579504065345,-0.031076656995852,-0.021909747480887,-0.005446097744842
2011-10-18,0.0318642930972018,0.0573723455244606,0.023991979602238,0.0109858876158076
2011-10-19,-0.0019793457308987,-0.0038167772214734,-0.0006538233953549,0.0002795954074284
2011-10-20,0.0133899779661688,0.0312499836610072,-0.0076462613969311,-0.0004182297123922
2011-10-21,0.0062898992781145,0.0031249720603238,-0.0006631451546704,0.0096817941283424
2011-10-24,-0.0050588389698655,0.0342501210033029,0.0344942264904095,-0.0174918166365329
2011-10-25,-0.014982104278981,-0.0289046508454094,-0.0166880763899252,-0.0030102828707718
2011-10-26,-0.0030595595816265,-0.0056208795128727,-0.0125765684221182,0.0004270408133212
2011-10-27,-0.0058112809707657,-0.0177373359735085,0.0272065989796259,0.000986635170308
2011-10-28,0.01590531286388,0.0355923712379268,-0.0037174391704665,-0.0084542808311144
2011-10-31,-0.0174877687200517,-0.0318225580856179,-0.0075877261298145,-0.0041428800246092
2011-11-01,0.0063545363359059,0.0130344106372373,0.002303379277068,-0.0001454601718239
2011-11-02,0.0024104360199154,0.0070387783455604,0.0035632879822643,-0.0037485869947183
2011-11-03,0.0068225260974933,0.0098377158726023,0.0092180840421726,0.002733816475123
2011-11-04,0.0213008444811004,0.033037477988605,0.0174492141203341,0.0053361108315427
2011-11-07,0.0005651637728176,-0.00574992019204,-0.0024867274140738,0.0099280462526439
2011-11-08,0.007233905300204,0.0119331737897713,0.0117976118881175,0.0031134990742951
2011-11-09,-0.0240482819334479,-0.0469438120296334,-0.0160376834518549,-0.0054169702468196
2011-11-10,-0.0043802022161151,-0.0075301013030006,-0.0109102951633733,0.0005680185228738
2011-11-11,0.0088234048639319,0.0208955257872108,0.0,0.0026794560559442
2011-11-14,0.0108278898091737,0.0196367011315904,-0.0099751117178265,0.0045164892346317
2011-11-15,-5.649905053724403e-05,-0.0038872655006136,0.0075853279313489,0.0021059393275875
2011-11-16,-0.006930409075703,-0.0079168656437512,-0.0025731721876303,-0.0072023931935131
2011-11-17,-0.0110366872020568,-0.031062072160468,-0.006457825638523,-0.0017105983021743
2011-11-18,-0.0076121224251593,-0.0159383733229308,-0.0032382926437428,-0.0039783902641767
2011-11-21,0.0039690631279487,0.0010724106258853,0.0164962061633097,0.0041931987200411
2011-11-22,-0.0089345484042878,-0.019935287851905,0.0025948726533903,-0.0023000671281901
2011-11-23,-0.0201768015278727,-0.0362722999867698,-0.0107561903658255,-0.0069565488155494
2011-11-25,0.0076342684156359,0.0116077056444015,0.0075908071081284,0.0057101467038528
2011-11-28,0.0001484640988321,0.0005506734012038,-0.0082802621668949,0.0014374210559365
2011-11-29,0.0012379427271784,0.0005528042453004,-0.0003211377353192,0.0018671794857141
2011-11-30,0.0170186586871138,0.0295203686642615,0.0159524629288558,0.0074710818632207
2011-12-01,0.0009431082858103,0.0051520032074115,-0.0110905921289373,0.0008422127766805
2011-12-02,-0.0102289824513634,-0.0060667762926024,-0.0049261037459083,-0.0142160688979493
2011-12-05,-0.0057683222638203,0.0089596965559304,-0.0058371315257255,-0.0146915146014963
2011-12-06,0.0003405913960185,-0.0014647841780958,-0.0074280924873373,0.0036862899865661
2011-12-07,0.0134631245660128,0.0182266430117844,0.011620569413053,0.009866997906914
2011-12-08,-0.0169844920808524,-0.0250244525286829,-0.0134291161470461,-0.0088018930706967
2011-12-09,0.0094611097159183,0.0125250506747005,0.0226700034057222,0.0035770421230667
2011-12-12,-0.0159218986195311,-0.0346385808943227,0.0068577741100033,-0.0007147608349282
2011-12-13,-0.0189258773809867,-0.0474226852775391,-0.014742000061157,0.0022870299344202
2011-12-14,-0.004543661956411,-0.0087145883492999,-0.0009380481465377,0.0
2011-12-15,0.0007325408819402,-0.012398897665549,0.001237917026619,0.0100652716935229
2011-12-16,-0.0042057883557954,-0.0134843574786786,0.0089231050931488,-0.0034950296755463
2011-12-19,-0.020556646512975,-0.0423223371529981,-0.0167071466480027,-0.001122440468953
2011-12-20,0.0136820629833869,0.0182825450224116,-0.0054512508382918,0.0125522520327864
2011-12-21,0.0036884708403023,0.0048991965774464,0.0,0.0031585056456757
2011-12-22,0.0094381190215612,0.0225442885246305,0.0018204300654631,-0.0019161726474495
2011-12-23,0.0036112294176398,-0.0010465963958597,0.0015055476795821,0.0072404175404562
2011-12-27,-0.0038597708336004,-0.0147913725373237,0.009357004183501,0.0017641607456363
2011-12-28,-0.0189002969642757,-0.0316523697374982,-0.0149790288795887,-0.006902171829412
2011-12-29,0.0269203797876629,0.0458563484095715,0.0042412363363974,0.0044794864020567
2011-12-30,0.0107626256482435,0.0243128479184848,-0.003627652356094,0.0001359962635107
2012-01-03,0.0015760850512217,0.016064241646517,-0.0125037803433952,-0.010005460262469
2012-01-04,0.0092011446123275,0.0272817083940178,-0.00363853649334,-0.0040932758769138
2012-01-05,0.0004352998524246,0.0087805026915015,-0.0027489354909557,-0.0028766758489925
2012-01-06,0.011790152049401,0.0270009388680045,0.0064180646894285,-0.0012376080527032
2012-01-09,-0.0053895195496626,-0.0111888890410418,0.0015174274932576,-0.0016476516593427
2012-01-10,-0.0007459552372026,0.0037088514064861,0.0003005206310683,-0.0040995371669188
2012-01-11,-0.0002923540738757,0.0055787508418358,0.0042143101897656,-0.0046658205792313
2012-01-12,0.0123302964691101,0.0238422957586809,-0.002092041145832,0.0042740758107848
2012-01-13,-0.0020099488285028,-0.0045269525024432,-0.0045086120773978,0.0002752483722409
2012-01-17,-0.0041732751138863,-0.0211235646451456,-0.0081129948217317,0.0053235462893054
2012-01-18,0.026739320553485,0.0467675599605797,0.0130659467386656,0.0036635621061286
2012-01-19,0.0097024758544166,0.0160869930101476,0.0089793247060963,0.0021621704160632
2012-01-20,-0.000826570488948,-0.0008561839572387,0.0059861542352783,-0.0043155931198623
2012-01-23,-0.0032095975249149,-0.0008594953747411,-0.0072077575473564,-0.0040638877651217
2012-01-24,0.0042791727664147,0.0025996302487312,0.0073576308557996,0.0043079310961034
2012-01-25,0.0059280575911199,0.0091264268745669,-0.0022278706128022,0.0044724143652873
2012-01-26,0.0293816827480869,0.0467410020090957,-0.0050648890990591,0.0018093388553776
2012-01-27,0.0027031894853347,0.0177392866846526,0.0019144692294272,-0.0118088326238542
2012-01-30,0.0053711610773485,0.0065924946186362,0.0012791495872453,0.0052134414106486
2012-01-31,-0.0091962589984111,-0.0207654820835423,-0.0044529673860981,0.0012592535932983
2012-02-01,0.0018426736203642,-0.0049159742988481,0.0126984005882626,0.0058633903371592
2012-02-02,-0.0016370474347871,-0.0045137712992801,-0.0040752088501934,0.0006919002302553
2012-02-03,-0.0022176820326031,-0.0028328489444667,0.0124493525640926,-0.0049592979107478
2012-02-06,0.0041690945413689,0.0122799522436759,0.0009278929043567,0.0005543534333411
2012-02-07,-0.0003658371518196,0.0032480684706431,0.010536106221408,-0.0038877965153357
2012-02-08,-0.0021935282477428,-0.0032258034744817,0.0042800181463439,-0.0030589522399823
2012-02-09,0.0065204989714826,0.0020177254106168,0.0216463140544965,0.0025104282100212
2012-02-10,-0.0053269685477596,-0.0097879187046333,-0.008708736401549,-0.0015348667567113
2012-02-13,-0.0069782961671747,-0.0122000502317594,-0.0104947073503671,-0.0019477396024702
2012-02-14,-0.0024677982326217,-0.0090796251552132,-0.0057926411929397,0.0011181591990004
2012-02-15,-0.0058909722051422,-0.0128311038038184,-0.0107164260794946,-0.0012625446609408
2012-02-16,0.0059327310745308,0.0121695726586575,0.0098765333257352,-0.000979045619163
2012-02-17,-0.0065808889209,-0.0094728765683877,-0.0148845045876027,-0.0032032650850091
2012-02-21,0.0057852987835477,0.0148576399980541,-0.0037037883003239,-0.0023753407519926
2012-02-22,-0.0086552108442316,-0.0118125872582892,-0.0049566249523752,-0.0068321859444566
2012-02-23,0.0086459879378603,0.0024823941147284,0.0117938311303911,0.0116785522823025
2012-02-24,0.0029958395823354,0.0086454951238152,-0.0055147153352234,-0.0005567452057282
2012-02-27,0.0081291563807118,0.0111340394954091,0.0111350688297361,0.004895116802691
2012-02-28,-0.0043512794407787,-0.0170870658095031,0.0021472300030866,0.0034731795628416
2012-02-29,0.0041396836747866,-0.0111708918871079,0.0067443662755025,0.0095580992575829
2012-03-01,-0.0031432300902496,0.0091513853983422,-0.0082741955683903,-0.0081088207595611
2012-03-02,-0.0070263260365134,-0.0194134378821984,0.0017969863548309,-0.0009666081229806
2012-03-05,0.0006831643633851,-0.0029610700774749,-0.003582057668202,0.0041458840938371
2012-03-06,-0.0034112916719483,-0.0155373590490356,0.003010188755164,0.0019321492101511
2012-03-07,-0.0054276144545204,-0.013906983556765,0.011428603552338,-0.0065359383100554
2012-03-08,0.0154731483095198,0.0304613044770902,0.0207162102389224,0.0004180548694243
2012-03-09,0.0043316883354878,0.0160202815815972,-0.002322822867228,-0.0019469270389259
2012-03-12,-0.0004341333439115,-0.0103950107247718,-0.0106350609123224,0.0075344370739602
2012-03-13,0.0136918480653004,0.0254696736355369,0.0035619694708713,0.009535643386226
2012-03-14,-0.0063832784463498,-0.0126478769093233,0.0,-0.0026027430559453
2012-03-15,0.0047786457812307,0.0094963441827242,0.0053223035718517,0.0020612626956285
2012-03-16,-0.0047159334918144,-0.0126427963908483,-0.0055718074841901,0.0001371900359214
2012-03-19,0.0061919248371158,0.0132067561233923,-0.0023502299912745,0.0024714774890137
2012-03-20,0.0032750985597487,-0.0078286168304063,-0.0005905065956419,0.0103248678348779
2012-03-21,0.0002148575544316,0.0012458756952061,-0.0070670750953953,0.0012273128879573
2012-03-22,-0.00598919578592,-0.0159731422232613,-0.0032737143050472,0.0008185434616181
2012-03-23,-0.0030435563087225,-0.001710090176249,-0.0002978350200802,-0.0046277166728745
2012-03-26,0.0061019827343992,0.0084566920154513,-0.0011809005636674,0.0055942160817531
2012-03-27,-0.0014706593267595,0.0004174664390272,-0.0062129908051124,-0.0020316685937878
2012-03-28,-0.0047149989342019,-0.0150501926924468,-0.0133649234545321,0.0040761433657284
2012-03-29,0.0031178244343383,0.0055698011960889,0.00634821864718,0.0009489190930246
2012-03-30,-0.0053387824951312,-0.0126903233843529,-0.0095465301448139,-0.0005410813338778
2012-04-02,0.007290986732026,0.003004360706652,0.0075210585853233,0.0109815303025872
2012-04-03,-0.0006998914834126,-0.0021523563515202,0.0053779593250937,-0.00093938810762
2012-04-04,0.0007232919327279,0.0017414417380539,0.006610613845334,-0.0008077441452209
2012-04-05,-0.0051732820824572,-0.014840687684522,-0.0044949869937912,0.0033729016122334
2012-04-09,0.0058968086680164,0.0140144418707501,-0.0051907837845896,-0.0004050717997826
2012-04-10,-0.0128751753644415,-0.0169718254187306,-0.0252385829427739,-0.0052760146567086
2012-04-11,-0.0314429535728812,-0.0427350122141732,-0.008711847685568,-0.0029666639805596
2012-04-12,0.0097774734486374,0.0119047097724205,0.0194174420907934,0.0033820275544226
2012-04-13,0.0008507636144965,-0.0012641710862018,-0.0021531743598354,0.0035091649856371
2012-04-16,0.0086456864504408,0.0150942849997868,0.0049306577396091,0.0033565988573226
2012-04-17,0.0057576443949139,0.0028664903605866,-0.0021295922451737,0.0085493252955134
2012-04-18,-0.0002992424677141,-0.0036961047711679,-0.007035777054099,0.0039809468700238
2012-04-19,-0.007185312572288,-0.0132122090791213,-0.0006073628174405,-0.0047600604821549
2012-04-20,0.0035299907463612,-0.0016646239860316,0.0081595786194808,0.0057871855506032
2012-04-23,0.0079669435443304,0.0063371194781067,-0.0024256524398969,0.0100144018563557
2012-04-24,0.0200436185840517,-0.0029276325918421,-0.0024242979107483,0.0267449518669765
2012-04-25,0.006884841780555,0.0157545251884276,0.0048004752061859,0.0006354437218658
2012-04-26,-0.0061444825699816,-0.0157349551457146,-0.0023944333050817,0.0064943520082475
2012-04-27,-0.0084972259583663,-0.0151196434723936,-0.0023888273229358,-0.00505813835312
2012-04-30,0.0036077284662177,-0.0042826715133198,-0.0048062434067847,0.0073170821399699
2012-05-01,0.0068508513233459,0.0107944733008249,0.0087560665724585,0.0047491454745233
2012-05-02,0.0044815564019785,-0.0077486142368837,0.001506908878863,0.0087336838117227
2012-05-03,-0.0009838885887163,-0.013906983556765,-0.0093261539602099,0.0061334254145331
2012-05-04,-0.0117643930631349,-0.023472129691598,-0.0155250637815088,-0.0040707447537561
2012-05-07,0.0090463624308739,0.0036496315432303,0.0006209394080147,0.0126907237411257
2012-05-08,0.0067838912924877,0.0142397546818531,0.0143346551039377,0.0024145410036126
2012-05-09,0.0146923220164819,0.0207564044859996,0.0071450621947369,0.0124745517826844
2012-05-10,-0.009562023027864,-0.0249999765838892,-0.0094859660463931,-0.0017526730655073
2012-05-11,-0.0006336512396226,0.0060184795588302,0.0,-0.0042643712564988
2012-05-14,0.0028240073767244,-0.0028115963220886,0.0087801437646863,0.0044203190360039
2012-05-15,-0.0066880928088512,-0.0244590993492672,-0.0021691879092421,0.0010048527400454
2012-05-16,-0.0142626699524051,-0.0321651502039343,-0.0311817901314603,-0.0015022342746303
2012-05-17,-0.0189122360868429,-0.0287413238322546,-0.0189893839196326,-0.0110151381952217
2012-05-18,-0.0079558449490963,-0.0171977817256131,-0.0009797741940971,-0.0034134578626931
2012-05-21,0.0072030915717616,0.0215938334097253,0.0160235373558096,-0.0027897522542181
2012-05-22,-0.006162287573672,-0.0125628143111729,-0.0112287577995843,0.0005086742776561
2012-05-23,0.003937936228901,0.0061759613998978,0.0143275984101245,0.0
2012-05-24,0.0079957458756783,0.0035550885183138,-0.0048138517093966,0.0093017502252229
2012-05-25,0.0043220853997127,0.0005102157493471,-0.0096524851286026,0.0053136974192623
2012-05-29,0.0039609924089795,0.0181268223534339,0.0083440381949625,0.001632563083069
2012-05-30,-0.0123860077334662,-0.0250375571953892,-0.01123236146289,-0.0013858630539116
2012-05-31,0.0021665250818994,0.004627257020955,0.0006504213906886,0.0
2012-06-01,-0.0141887953542167,-0.0252897552061674,-0.0069330137165378,-0.0077322210710966
2012-06-04,-0.0046476629802093,-0.0189087183761137,-0.0129310143110592,0.0067662271761484
2012-06-05,0.0106867862597665,0.0238227325956278,0.0091093273725899,0.0060937141531741
2012-06-06,0.0183738783324422,0.0229823798084861,0.0152823614167076,0.0175015639912349
2012-06-07,-0.0015508881350644,-0.0030738407727421,-0.009339742843941,0.0012422532162218
2012-06-08,0.0068324263644269,0.0036250490295289,0.0103929745147503,0.008069485059094
2012-06-11,-0.0216134958347442,-0.0565460392490192,-0.0223214524654183,-0.0039283234819166
2012-06-12,0.0083422271436982,0.015045608281234,0.0058689372262149,0.0028296556686071
2012-06-13,-0.0035450202696323,-0.0164369757825387,-0.0097560727499364,0.0045521399032358
2012-06-14,0.0075306225312003,0.0086067695588389,-0.0036006122995084,0.0084269559185197
2012-06-15,-3.5592689125735074e-05,0.0042083073510178,0.0022958247080909,-0.0027808292112523
2012-06-18,0.0022016440198192,-0.0021085403071445,0.012504148593194,0.0042455221440118
2012-06-19,0.0039465538103048,0.0062760944883709,-0.0006453842501255,0.0030134942039372
2012-06-20,-0.0077128247490705,0.0088680268970977,-0.0077170343464421,-0.0130608557428953
2012-06-21,-0.0197867529851206,-0.030975754025495,-0.0223663055275704,-0.0126008992882094
2012-06-22,-0.0061983697123753,-0.01319261160606,0.0121910684426436,0.0008608264932565
2012-06-25,-0.0010666737760633,-0.0038167772214734,0.0039682817507164,0.0
2012-06-26,0.0001087924944225,-0.0049126721663275,-0.0022965779486715,0.0050455340746388
2012-06-27,0.0012571287263357,0.0071076628900679,-0.0019697789804914,-0.0013420019827147
2012-06-28,0.0097869030613087,0.0120945193455373,-0.0039761709085476,0.0110213631362874
2012-06-29,0.0054461743382504,0.0084166147020357,-0.013416225607891,0.0093987952489972
2012-07-02,0.0017508108727563,0.0005227511406453,-0.0086178398483376,0.0053923818374662
2012-07-03,0.0117518707147386,0.0276474013842557,0.0143429056618226,0.0
2012-07-05,0.0023385952930822,0.0096790902791968,-0.008220979982059,-0.0001189219484126
2012-07-06,-0.0053442452067212,-0.0144107402083221,-0.0066867523891599,0.0019104551694833
2012-07-09,0.0027705890159568,-0.0020996855527896,0.0057432457467257,0.0046478727383215
2012-07-10,-0.0018890944838126,-0.0088865699818006,-0.006371580684174,0.0031953199218605
2012-07-11,-0.0033438822645029,-0.0063324978576299,0.0057393677068629,-0.0041322414986252
2012-07-12,9.037269030583712e-05,0.0016128375635282,-0.0037187495143771,0.0003558673511529
2012-07-13,0.0135459590656857,0.0256136365047398,0.0071018259718833,0.0087605525586992
2012-07-16,-0.0046757758942312,-0.0239333559264509,0.0071042285390852,0.0034154001521205
