Date,Weighted Industry Change,GTS Change
2012-03-05,-0.0034364227382495,-0.0034364227382495
2012-03-06,-0.0200348041295761,-0.0200348041295761
2012-03-07,-0.0008826327404389,-0.0008826327404389
2012-03-08,0.0096449463329277,0.0096449463329277
2012-03-09,0.019130458002505,0.019130458002505
2012-03-12,-0.0093936512654916,-0.0093936512654916
2012-03-13,0.0181034509690563,0.0181034509690563
2012-03-14,0.0025488302297731,0.0025488302297731
2012-03-15,0.0059296648042888,0.0059296648042888
2012-03-16,-0.0411311476240434,-0.0411311476240434
2012-03-19,0.012042839288353,0.012042839288353
2012-03-20,-0.0102222018771701,-0.0102222018771701
2012-03-21,-0.0058243352394286,-0.0058243352394286
2012-03-22,0.0054744908218853,0.0054744908218853
2012-03-23,0.0199636392210402,0.0199636392210402
2012-03-26,0.0397000271504808,0.0397000271504808
2012-03-27,-0.0224195766912312,-0.0224195766912312
2012-03-28,-0.0047578116937129,-0.0047578116937129
2012-03-29,0.0078878311824257,0.0078878311824257
2012-03-30,-0.0051679128093577,-0.0051679128093577
2012-04-02,0.0069716706794397,0.0069716706794397
2012-04-03,-0.0060684608366009,-0.0060684608366009
2012-04-04,-0.0096873325505728,-0.0096873325505728
2012-04-05,0.0165547617704528,0.0165547617704528
2012-04-09,-0.0227984000781699,-0.0227984000781699
2012-04-10,-0.0329369259194882,-0.0329369259194882
2012-04-11,0.0163780280943426,0.0163780280943426
2012-04-12,0.0119814890503249,0.0119814890503249
2012-04-13,-0.0279560320294714,-0.0279560320294714
2012-04-16,-0.0032817484798213,-0.0032817484798213
2012-04-17,0.0032694860029473,0.0032694860029473
2012-04-18,-0.0070192569016431,-0.0070192569016431
2012-04-19,0.0089580642272028,0.0089580642272028
2012-04-20,-0.0060213555903866,-0.0060213555903866
2012-04-23,0.0023753513644384,0.0023753513644384
2012-04-24,0.0080683473543526,0.0080683473543526
2012-04-25,0.0009293892815163,0.0009293892815163
2012-04-26,-0.0051043483478996,-0.0051043483478996
2012-04-27,-0.0037278624006996,-0.0037278624006996
2012-04-30,-0.0168067511236839,-0.0168067511236839
2012-05-01,-0.0151443306925625,-0.0151443306925625
2012-05-02,-0.0764102446727263,-0.0764102446727263
2012-05-03,0.0117253486102978,0.0117253486102978
2012-05-04,-0.0050027878673117,-0.0050027878673117
2012-05-07,0.00727075359156,0.00727075359156
2012-05-08,0.0223463478801524,0.0223463478801524
2012-05-09,-0.0105321798456274,-0.0105321798456274
2012-05-10,-0.0127635702771159,-0.0127635702771159
2012-05-11,-0.0051107410260387,-0.0051107410260387
2012-05-14,-0.0109762352727282,-0.0109762352727282
2012-05-15,0.0146284375522456,0.0146284375522456
2012-05-16,0.0028718688971142,0.0028718688971142
2012-05-17,0.0125498747710882,0.0125498747710882
2012-05-18,-0.0101523017384735,-0.0101523017384735
2012-05-21,0.0232162996010552,0.0232162996010552
2012-05-22,-0.052193254975654,-0.052193254975654
2012-05-23,0.022485270810218,0.022485270810218
2012-05-24,0.0208332574477932,0.0208332574477932
2012-05-25,0.0090755395562812,0.0090755395562812
2012-05-29,-0.0133853746253916,-0.0133853746253916
2012-05-30,-0.0188571384974888,-0.0188571384974888
2012-05-31,0.0122449560636949,0.0122449560636949
2012-06-01,-0.0070464377213736,-0.0070464377213736
2012-06-04,0.0041127904195965,0.0041127904195965
2012-06-05,0.0,0.0
2012-06-06,0.0082450707168058,0.0082450707168058
2012-06-07,-0.0202429359708944,-0.0202429359708944
2012-06-08,0.0343195228874505,0.0343195228874505
2012-06-11,-0.0244179608331766,-0.0244179608331766
2012-06-12,0.0248986852216599,0.0248986852216599
2012-06-13,-0.0056688479354355,-0.0056688479354355
2012-06-14,0.0113506723078863,0.0113506723078863
2012-06-15,0.0112233875625454,0.0112233875625454
2012-06-18,-0.0189626406470134,-0.0189626406470134
2012-06-19,0.0338600679864328,0.0338600679864328
2012-06-20,0.0021893271579921,0.0021893271579921
2012-06-21,-0.0339911699377591,-0.0339911699377591
2012-06-22,0.0456337727291483,0.0456337727291483
2012-06-25,-0.0126512397346246,-0.0126512397346246
2012-06-26,0.0122767473447463,0.0122767473447463
2012-06-27,0.0164925359127313,0.0164925359127313
2012-06-28,-0.0174767724826773,-0.0174767724826773
2012-06-29,-0.0076004011437878,-0.0076004011437878
2012-07-02,-0.0119826368948527,-0.0119826368948527
2012-07-03,0.0181318631798099,0.0181318631798099
2012-07-05,-0.0162513137561792,-0.0162513137561792
2012-07-06,-0.0022222730848524,-0.0022222730848524
2012-07-09,0.048017901601257,0.048017901601257
2012-07-10,0.0137566261444216,0.0137566261444216
2012-07-11,0.0057411592498744,0.0057411592498744
2012-07-12,-0.0078328784082654,-0.0078328784082654
2012-07-13,0.0062926502964741,0.0062926502964741
2012-07-16,-0.0120544833939207,-0.0120544833939207
2012-07-17,0.0,0.0
2012-07-18,-0.0127388412512935,-0.0127388412512935
2012-07-19,0.0016042127311742,0.0016042127311742
2012-07-20,0.0129449708342335,0.0129449708342335
2012-07-23,0.0010863909793287,0.0010863909793287
2012-07-24,-0.0113391461463628,-0.0113391461463628
2012-07-25,-0.0288828706064069,-0.0288828706064069
2012-07-26,-0.0290728904336471,-0.0290728904336471
2012-07-27,0.0534007198820124,0.0534007198820124
2012-07-30,-0.0010644202655224,-0.0010644202655224
2012-07-31,-0.0246253203590064,-0.0246253203590064
2012-08-01,0.0279871076371863,0.0279871076371863
2012-08-02,0.0168243789233769,0.0168243789233769
2012-08-03,0.010736247318766,0.010736247318766
2012-08-06,-0.0206342092322005,-0.0206342092322005
2012-08-07,-0.0015274328018917,-0.0015274328018917
2012-08-08,0.007175775910099,0.007175775910099
2012-08-09,0.0060944097831386,0.0060944097831386
2012-08-10,0.0101010490225223,0.0101010490225223
2012-08-13,0.0020000457763671,0.0020000457763671
2012-08-14,-0.0054400942996214,-0.0054400942996214
2012-08-15,0.0064611906234669,0.0064611906234669
2012-08-16,-0.0029629365897472,-0.0029629365897472
2012-08-17,0.0128840547547043,0.0128840547547043
2012-08-20,0.0039138904900103,0.0039138904900103
2012-08-21,0.0024154219911945,0.0024154219911945
2012-08-22,-0.0024038095622359,-0.0024038095622359
2012-08-23,-0.0009638774825865,-0.0009638774825865
2012-08-24,0.0014521145627823,0.0014521145627823
2012-08-27,-0.0014465133547053,-0.0014465133547053
2012-08-28,0.0024165894523899,0.0024165894523899
2012-08-29,0.0052884910762673,0.0052884910762673
2012-08-30,-0.0111487906734252,-0.0111487906734252
2012-08-31,-0.0029268032167016,-0.0029268032167016
2012-09-04,0.0126705761735724,0.0126705761735724
2012-09-05,-0.0004788468359706,-0.0004788468359706
2012-09-06,0.0042694569693371,0.0042694569693371
2012-09-07,-0.0018761261140365,-0.0018761261140365
2012-09-10,-0.0070755434189007,-0.0070755434189007
2012-09-11,-0.0118483410180197,-0.0118483410180197
2012-09-12,0.0067050432291267,0.0067050432291267
2012-09-13,0.0085106528804884,0.0085106528804884
2012-09-14,-0.005583942911253,-0.005583942911253
2012-09-17,-0.0154784206580531,-0.0154784206580531
2012-09-18,0.0,0.0
2012-09-19,-0.0043062274751478,-0.0043062274751478
2012-09-20,-0.0096571156171979,-0.0096571156171979
2012-09-21,-0.0085960028932672,-0.0085960028932672
2012-09-24,0.0086788961987571,0.0086788961987571
2012-09-25,-0.0113960008169176,-0.0113960008169176
2012-09-26,0.0095648380869884,0.0095648380869884
2012-09-27,0.0037842916752978,0.0037842916752978
2012-09-28,-0.0090090342666166,-0.0090090342666166
2012-10-01,-0.0104364001020268,-0.0104364001020268
2012-10-02,0.0,0.0
2012-10-03,-0.0061698700830325,-0.0061698700830325
2012-10-04,-0.013295289002722,-0.013295289002722
2012-10-05,-0.005769179629149,-0.005769179629149
2012-10-08,0.0,0.0
2012-10-09,-0.0092322903188521,-0.0092322903188521
2012-10-10,0.0093733903511685,0.0093733903511685
2012-10-11,-0.0024189277637154,-0.0024189277637154
2012-10-12,-0.0058336866147333,-0.0058336866147333
2012-10-15,0.0014655929483074,0.0014655929483074
2012-10-16,-0.0053319780648426,-0.0053319780648426
2012-10-17,-0.0136519104593289,-0.0136519104593289
2012-10-18,-0.0241855757938069,-0.0241855757938069
2012-10-19,-0.0143075515412975,-0.0143075515412975
2012-10-22,-0.004665637548801,-0.004665637548801
2012-10-23,0.0062992569049527,0.0062992569049527
2012-10-24,0.0015632505712353,0.0015632505712353
2012-10-25,0.0020671321648664,0.0020671321648664
2012-10-26,-0.0020566022600658,-0.0020566022600658
2012-10-31,-0.0643153385350791,-0.0643153385350791
2012-11-01,-0.0267260337808876,-0.0267260337808876
2012-11-02,0.0011435367653177,0.0011435367653177
2012-11-05,0.0101925428500022,0.0101925428500022
2012-11-06,-0.0128347958290798,-0.0128347958290798
2012-11-07,-0.0205010657147881,-0.0205010657147881
2012-11-08,-0.0584112120899158,-0.0584112120899158
2012-11-09,0.0249222146350808,0.0249222146350808
2012-11-12,-0.0100890250709369,-0.0100890250709369
2012-11-13,0.0150150153590254,0.0150150153590254
2012-11-14,-0.0194460776109968,-0.0194460776109968
2012-11-15,0.0023994605876212,0.0023994605876212
2012-11-16,0.0018105423776729,0.0018105423776729
2012-11-19,0.0083782947138018,0.0083782947138018
2012-11-20,0.001191098828145,0.001191098828145
2012-11-21,0.0065476556754182,0.0065476556754182
2012-11-23,0.0106007249722266,0.0106007249722266
2012-11-26,-0.0070093944714299,-0.0070093944714299
2012-11-27,0.0,0.0
2012-11-28,0.0011834590659837,0.0011834590659837
2012-11-29,0.012287833972948,0.012287833972948
2012-11-30,0.0040277103310149,0.0040277103310149
2012-12-03,-0.0005903322648503,-0.0005903322648503
2012-12-04,0.0407801732237787,0.0407801732237787
2012-12-05,0.0160000392368861,0.0160000392368861
2012-12-06,0.0128923509119457,0.0128923509119457
2012-12-07,-0.0115448590245007,-0.0115448590245007
2012-12-10,-0.0011099032883239,-0.0011099032883239
2012-12-11,0.0149833768537639,0.0149833768537639
2012-12-12,0.0032804517735942,0.0032804517735942
2012-12-13,-0.0288199454533538,-0.0288199454533538
2012-12-14,0.0084364236635231,0.0084364236635231
2012-12-17,0.0016638257434507,0.0016638257434507
2012-12-18,0.0343300585585618,0.0343300585585618
2012-12-19,0.0107065766768432,0.0107065766768432
2012-12-20,0.0408922177845727,0.0408922177845727
2012-12-21,-0.0168539287534169,-0.0168539287534169
2012-12-24,0.0020964840506968,0.0020964840506968
2012-12-26,-0.011524322241803,-0.011524322241803
2012-12-27,-0.0031966633898614,-0.0031966633898614
2012-12-28,-0.0096878528479493,-0.0096878528479493
2012-12-31,0.0059912145613389,0.0059912145613389
2013-01-02,0.0253968016891235,0.0253968016891235
2013-01-03,-0.0222107588646387,-0.0222107588646387
2013-01-04,-0.0125786044065949,-0.0125786044065949
2013-01-07,-0.0042757844799921,-0.0042757844799921
2013-01-08,-0.0091299714625009,-0.0091299714625009
2013-01-09,0.0097614045532878,0.0097614045532878
2013-01-10,0.0064343614846063,0.0064343614846063
2013-01-11,0.0122405285273969,0.0122405285273969
2013-01-14,-0.0147136456406962,-0.0147136456406962
2013-01-15,-0.0075269512970842,-0.0075269512970842
2013-01-16,-0.0373780423038788,-0.0373780423038788
2013-01-17,-0.0005624425475611,-0.0005624425475611
2013-01-18,0.0203275341028783,0.0203275341028783
2013-01-22,-0.0038803546907029,-0.0038803546907029
2013-01-23,-0.0038867126004786,-0.0038867126004786
2013-01-24,0.0422927244252612,0.0422927244252612
2013-01-25,-0.029692542691841,-0.029692542691841
2013-01-28,0.0131362761414809,0.0131362761414809
2013-01-29,-0.0032363198666707,-0.0032363198666707
2013-01-30,-0.0189598316077649,-0.0189598316077649
2013-01-31,-0.002208774940873,-0.002208774940873
2013-02-01,-0.006600706117658,-0.006600706117658
2013-02-04,-0.0105849875198837,-0.0105849875198837
2013-02-05,0.0005602369001749,0.0005602369001749
2013-02-06,0.0112611966786788,0.0112611966786788
2013-02-07,-0.0122153975879294,-0.0122153975879294
2013-02-08,-0.0045045001506225,-0.0045045001506225
2013-02-11,0.0079140410074552,0.0079140410074552
2013-02-12,0.0340592191819423,0.0340592191819423
2013-02-13,0.0096566690488058,0.0096566690488058
2013-02-14,0.003199971516927,0.003199971516927
2013-02-15,-0.0005302348122058,-0.0005302348122058
2013-02-19,0.0042553152634363,0.0042553152634363
2013-02-20,-0.0179894264259426,-0.0179894264259426
2013-02-21,-0.0069593718410815,-0.0069593718410815
2013-02-22,0.0074906038334949,0.0074906038334949
2013-02-25,-0.0416446513850195,-0.0416446513850195
2013-02-26,-0.0147540197634679,-0.0147540197634679
2013-02-27,-0.0060539686235377,-0.0060539686235377
2013-02-28,-0.0071863497522766,-0.0071863497522766
2013-03-01,0.0486149619581537,0.0486149619581537
2013-03-04,-0.0167930379911627,-0.0167930379911627
2013-03-05,0.0109889476487319,0.0109889476487319
2013-03-06,0.002717453556837,0.002717453556837
2013-03-07,-0.0126027146430864,-0.0126027146430864
2013-03-08,-0.0109890524481028,-0.0109890524481028
2013-03-11,-0.0133928443134135,-0.0133928443134135
2013-03-12,0.0119385493263773,0.0119385493263773
2013-03-13,-0.0141163191938947,-0.0141163191938947
2013-03-14,0.0193841634830402,0.0193841634830402
2013-03-15,0.0219101861636638,0.0219101861636638
2013-03-18,0.0050111446088936,0.0050111446088936
2013-03-19,-0.0104337526777248,-0.0104337526777248
2013-03-20,-0.0077348781241131,-0.0077348781241131
2013-03-21,-0.0309336964661808,-0.0309336964661808
2013-03-22,0.0057937647823661,0.0057937647823661
2013-03-25,0.0189111695861305,0.0189111695861305
2013-03-26,0.0078519007429887,0.0078519007429887
2013-03-27,-0.0228922306479724,-0.0228922306479724
2013-03-28,-0.0045714242117745,-0.0045714242117745
2013-04-01,-0.0143430863811151,-0.0143430863811151
2013-04-02,0.0236720470344252,0.0236720470344252
2013-04-03,0.0146644238914087,0.0146644238914087
2013-04-04,0.0061280611881665,0.0061280611881665
2013-04-05,0.0123943275129291,0.0123943275129291
2013-04-08,0.0061179428894401,0.0061179428894401
2013-04-09,-0.0021978524093689,-0.0021978524093689
2013-04-10,0.0170704553164715,0.0170704553164715
2013-04-11,0.0145788580502159,0.0145788580502159
2013-04-12,-0.0096152993819149,-0.0096152993819149
2013-04-15,-0.0357142783420351,-0.0357142783420351
2013-04-16,-0.0022309489596493,-0.0022309489596493
2013-04-17,-0.0039303591759268,-0.0039303591759268
2013-04-18,0.0056274833367287,0.0056274833367287
2013-04-19,-0.0044642814378045,-0.0044642814378045
2013-04-22,-0.0174059222480712,-0.0174059222480712
2013-04-23,0.0068142491610265,0.0068142491610265
2013-04-24,-0.0061659534423045,-0.0061659534423045
2013-04-25,-0.0039570205037276,-0.0039570205037276
2013-04-26,0.0142612658418463,0.0142612658418463
2013-04-29,0.016292186963893,0.016292186963893
2013-04-30,-0.0060638757830225,-0.0060638757830225
2013-05-01,0.0623991306019772,0.0623991306019772
2013-05-02,0.0020211726290181,0.0020211726290181
2013-05-03,-0.009504779201255,-0.009504779201255
2013-05-06,0.0025316069397745,0.0025316069397745
2013-05-07,0.0085945434981062,0.0085945434981062
2013-05-08,-0.0010019314294756,-0.0010019314294756
2013-05-09,-0.014594912092542,-0.014594912092542
2013-05-10,-0.0061068159905513,-0.0061068159905513
2013-05-13,-0.0072277383031136,-0.0072277383031136
2013-05-14,0.0010415911260606,0.0010415911260606
2013-05-15,-0.0067992187452459,-0.0067992187452459
2013-05-16,0.011646438740685,0.011646438740685
2013-05-17,0.0032119627924073,0.0032119627924073
2013-05-20,-0.0144385265640615,-0.0144385265640615
2013-05-21,0.0460455267402852,0.0460455267402852
2013-05-22,-0.0093361150811815,-0.0093361150811815
2013-05-23,0.0363732503443937,0.0363732503443937
2013-05-24,-0.0020543918638595,-0.0020543918638595
2013-05-28,0.0020386853449428,0.0020386853449428
2013-05-29,0.0706186013490852,0.0706186013490852
2013-05-30,0.0523509436568451,0.0523509436568451
2013-05-31,-0.0176333723535868,-0.0176333723535868
2013-06-03,0.0168617656473384,0.0168617656473384
2013-06-04,0.0055478892228096,0.0055478892228096
2013-06-05,-0.0188766049895783,-0.0188766049895783
2013-06-06,-0.0032925538132933,-0.0032925538132933
2013-06-07,0.0173627803146937,0.0173627803146937
2013-06-10,-0.0013742870705613,-0.0013742870705613
2013-06-11,0.012945016066084,0.012945016066084
2013-06-12,0.0072267322413257,0.0072267322413257
2013-06-13,0.0138640186708614,0.0138640186708614
2013-06-14,-0.0026560188374106,-0.0026560188374106
2013-06-17,0.0044052189762193,0.0044052189762193
2013-06-18,0.0,0.0
