Date,Weighted Industry Change,ILMN Change,COHR Change
2011-08-25,-0.0296919953426461,-0.0269206712034362,-0.0460320836990876
2011-08-26,0.056030838465616,0.0573072543695312,0.0501646688877671
2011-08-29,0.0320558566370558,0.0336066500114196,0.0221534138951123
2011-08-30,0.0022695499736681,0.0,0.0161478734870324
2011-08-31,0.0015968209283206,0.0005761240536333,0.0091302830094293
2011-09-01,-0.0293239587795937,-0.0315607832767405,-0.013964025344023
2011-09-02,-0.005186366934646,-0.0006023851356718,-0.0410124226645416
2011-09-06,0.0212789687842448,0.0218918094460164,0.0170397250468637
2011-09-07,0.0211434045049162,0.0204860501909647,0.0260313734483591
2011-09-08,-0.0090344132809096,-0.0084896405177022,-0.0151588317444117
2011-09-09,-0.0300896983557976,-0.0317175367785738,-0.0111413906843184
2011-09-12,0.0198769544179722,0.0157728709155361,0.0591534834935077
2011-09-13,0.0332102522798726,0.034440051786736,0.0187006140281722
2011-09-14,0.0193065274011472,0.0205737078382559,0.001164126569788
2011-09-15,-0.0327885669088696,-0.0335293938131893,-0.0059728538668566
2011-09-16,-0.0273015829594984,-0.0303766700598261,0.006898119693775
2011-09-19,0.009331338386669,0.0055120234539598,0.0364811352172295
2011-09-20,-0.0523257793633206,-0.0546448547448642,-0.0099578880707516
2011-09-21,-0.0830517281529869,-0.0861842201026854,-0.003142522829315
2011-09-22,0.0464020970958735,0.0507551192879179,0.0009332924628488
2011-09-23,-0.0115002875271061,-0.0125593029481552,0.0060704718752704
2011-09-26,0.0007720443666387,-0.0002401473196646,0.0188679179037808
2011-09-27,0.0063667359123332,0.0063634328499105,0.0064060285530129
2011-09-28,-0.0397291797465763,-0.0370543033848037,-0.0604130046648751
2011-09-29,-0.0103886848620387,-0.0114231208235896,0.0027434597000447
2011-09-30,0.0010605786119972,0.00146836900875,-0.0020905959159787
2011-10-03,-0.0546245864716155,-0.0554044437684568,-0.0418736796450299
2011-10-04,0.0458114021697306,0.0430851811788512,0.0806290422243932
2011-10-05,0.0211163666570715,0.0204029394475897,0.0383637584897292
2011-10-06,0.0109074771695167,0.0119108269540753,-0.0062389168299968
2011-10-07,0.0550876126066373,0.0559440771896736,-0.0441766969147254
2011-10-10,-0.0336776674000881,-0.0370774427218219,0.0426842929300801
2011-10-11,0.0001780770167927,-0.0022840263511789,0.0502977870549056
2011-10-12,-0.0105487181709878,-0.0113894926090602,0.0045794629852879
2011-10-13,0.03762386219143,0.0382409183398758,0.0039657404991465
2011-10-14,-0.012208476821896,-0.0128393389042934,0.0043006159450744
2011-10-17,0.0100459331820237,0.0131479512804992,-0.0348789639802271
2011-10-18,-0.0079995318413543,-0.0115071034575189,0.0462588358708402
2011-10-19,-0.0134160093884459,-0.0120618768899592,-0.0312627466740851
2011-10-20,0.0240007175843957,0.0259344135386551,-0.0147461711594429
2011-10-21,0.0057927925368553,0.0055228136735268,0.0134059356335782
2011-10-24,0.0469804812469728,0.0470287639018107,0.0435860486883343
2011-10-25,0.1185973464339016,0.1212231527827954,-0.0455726331186793
2011-10-26,-0.0231517428732857,-0.024390243902439,0.0014415093254652
2011-10-27,0.0179908820402784,0.016134236969759,0.0612285546907691
2011-10-28,0.0207134872226507,0.0219326910834783,-0.0022770195473916
2011-10-31,-0.0361395382970134,-0.0368040277634115,-0.0156430586653008
2011-11-01,0.0152283437270646,0.0167448087669048,-0.0065627503248475
2011-11-02,-0.0074281846916307,-0.00918035038182,0.0140931873837611
2011-11-03,0.0123249661716793,0.0062295257068071,0.0421826681947106
2011-11-04,0.0556420357856601,0.0564152151571619,0.0058501141493589
2011-11-07,-0.0118583581624846,-0.0129634161656689,0.0028500419558705
2011-11-08,0.0152080437707032,0.0155345200453441,0.008679228008918
2011-11-09,-0.0209094445525033,-0.0201711437282741,-0.0337837842813703
2011-11-10,-0.0298676431978472,-0.0302749327949781,-0.0147001174690476
2011-11-11,0.0001185870865633,-0.0009427649146632,0.0286780414230716
2011-11-14,0.002972878213508,0.0037795539916031,-0.0150029345799617
2011-11-15,0.0045546184596898,0.0031386839989138,0.0356510017130446
2011-11-16,-0.0241883693754699,-0.0245223078700061,-0.0143050042589956
2011-11-17,-0.0162223063254454,-0.0163505559596941,-0.0111310148679167
2011-11-18,-0.0299541421737083,-0.03060545883696,-0.0016084002483921
2011-11-21,-0.0141198152463224,-0.0145732158480685,-0.003117159486931
2011-11-22,-0.0240921197239108,-0.0249824415874482,0.0037688507433349
2011-11-23,-0.0142597101172096,-0.0138031623188286,-0.0261879177133923
2011-11-25,0.0119749352637746,0.0133629805444071,-0.0050141606189671
2011-11-28,-0.0068258611535565,-0.0080556322832905,0.0185575938864446
2011-11-29,-0.0071014024865026,-0.0066322884754536,-0.0147456464521255
2011-11-30,0.0195349897245624,0.0194209879632257,0.0209003406472643
2011-12-01,0.0071288086187024,0.0072098328979687,0.0057505634299506
2011-12-02,-0.0122060161694667,-0.012091043472286,-0.0153428022873365
2011-12-05,0.0454516385297797,0.0461976251814487,-0.003278653306618
2011-12-06,-0.0012688516986802,-0.0013436652641001,0.0019357041118168
2011-12-07,0.0023724026830475,0.0020208644278586,0.0109636406313158
2011-12-08,-0.0154748462832904,-0.0200612089646034,0.0302970922924846
2011-12-09,-0.0151544931574085,-0.0166377655420978,0.0248529955614611
2011-12-12,-0.0393748871771069,-0.0406562503486147,0.0011238316908964
2011-12-13,-0.0405220032926208,-0.0413589675919067,-0.0147004259555855
2011-12-14,0.0446851949137381,0.0477473932962534,-0.0355052132394128
2011-12-15,-0.0171164498330286,-0.0174608783642343,-0.0063388748050243
2011-12-16,-0.0106203311367835,-0.0113886654578381,0.0009708589720494
2011-12-19,-0.0364563492542031,-0.03645065451694,-0.0366018403287209
2011-12-20,0.0024828366249717,0.0014997753304944,0.0189010371486995
2011-12-21,0.0147322663571969,0.0153213693537116,-0.0009563741053555
2011-12-22,0.0619068479050816,0.0624999651434835,0.0124449843303804
2011-12-23,-0.0130705725883932,-0.0132248013792931,0.0058535003521537
2011-12-27,0.0300893295151637,0.0300725517700432,0.0304405488548117
2011-12-28,-0.0107835374325488,-0.01042365394513,-0.0315032999802658
2011-12-29,0.0279308781045628,0.0282890224740794,0.0146360092915902
2011-12-30,0.0126924459213953,0.0149849765335149,-0.0178504460945014
2012-01-03,0.0227445953574782,0.0235483723302041,0.0007467718410108
2012-01-04,-0.0149821228541617,-0.0150422922134628,-0.0060206902283607
2012-01-05,-0.0128356642145225,-0.0137758461709618,0.0047582793232522
2012-01-06,0.0003605767253083,0.0006299356775959,-0.0066489072602445
2012-01-09,-0.0033908016660872,-0.00344505509866,-0.0019021965893396
2012-01-10,0.115663298950304,0.1163340771799569,0.0248540704133778
2012-01-11,0.0276689338659055,0.0271820505765941,0.0415823771790275
2012-01-12,0.0573199511757964,0.0578102056127395,0.0038842023847783
2012-01-13,-0.0173001752777261,-0.0176065864240426,0.0055347506263332
2012-01-17,-0.0071021275048496,-0.0071703897840172,-0.0031746085141754
2012-01-18,0.0163935773284802,0.0162373459276719,0.0243730323940028
2012-01-19,0.0099131488049393,0.0093380981601969,0.0236625698788831
2012-01-20,-0.0178972763746275,-0.0189189395389041,0.0037055958339418
2012-01-23,-0.0094788998407275,-0.0087360001499635,-0.0230756098455814
2012-01-24,0.0349190761639686,0.0360087278760932,0.0050531611537122
2012-01-25,0.0475614328425603,0.0478814441691197,-0.0162376686235907
2012-01-26,-0.0265158359905061,-0.0273415760767111,0.0232557698564027
2012-01-27,-0.0145799572755306,-0.0146778587724296,-0.0094853488957078
2012-01-30,-0.0075105732018494,-0.0075949250484394,-0.0016195816642459
2012-01-31,0.0163282354569085,0.0166634447517623,0.0034123316391454
2012-02-01,0.0068617038766302,0.0063904305762024,0.0169009211601619
2012-02-02,0.0045735700626662,0.0056222778312404,-0.0158260843028191
2012-02-03,0.0014449891390043,0.0023201649082082,-0.0088296110864509
2012-02-06,0.0045391309105007,0.0036694176493918,0.0222697305578722
2012-02-07,0.0060482391533359,0.0062160003432338,0.0006962735421434
2012-02-08,0.0021077761701469,0.0021137703385155,0.0019090699824828
2012-02-09,0.0182908568928429,0.0189727454576371,-0.0221185208730257
2012-02-10,0.0266629438163709,0.028042756048282,-0.0099964542790967
2012-02-13,0.0019508787895187,0.0018535398092114,0.0051804379760409
2012-02-14,0.0083782473354932,0.0094742393495328,-0.0128594606022317
2012-02-15,0.003748630460289,0.0047864900164062,-0.0102999583168154
2012-02-16,-0.0087318657273997,-0.0097301740796125,0.0146198687721862
2012-02-17,-0.0409384005802742,-0.0412580864701896,-0.0050116123975273
2012-02-21,-0.0061845196790634,-0.0061811800655727,-0.0062870214771507
2012-02-22,0.0009613492657357,0.0011753452338439,-0.0133791657944911
2012-02-23,0.009056291200267,0.0072663542790087,0.0426862881317081
2012-02-24,0.0040841641863953,0.0039200462788121,0.0059890813783036
2012-02-27,0.0079223383245337,0.0078431671740962,0.0090106386922193
2012-02-28,0.0092799051350435,0.0098135425419599,0.0024539770643414
2012-02-29,-0.0045980032704625,-0.0017530220553252,-0.0300699510098176
2012-03-01,0.0003239723346027,0.0001957001664383,0.00268428253963
2012-03-02,0.0066145830778625,0.0076530493849098,-0.019203445925006
2012-03-05,-0.0048920736144335,-0.0052786011673346,0.0027268047710554
2012-03-06,-0.0048206425380006,-0.0049407116114412,-0.0027507374755084
2012-03-07,0.0006589220307016,0.0007933541646175,-0.0016420388675951
2012-03-08,0.0007348763127922,0.0005939931694939,0.0034407573797325
2012-03-09,-0.0063650365195008,-0.007917686505433,0.0234488290757552
2012-03-12,0.002324278286081,0.0025974239779602,-0.0010574792301035
2012-03-13,-0.0002157956562658,-0.000793984015071,0.0184732927651122
2012-03-14,0.0034861465432297,0.0042025030887061,-0.0138865309080065
2012-03-15,-0.0006655830331644,-0.0015983619895479,0.0178571215992944
2012-03-16,0.0037089143269538,0.0042236339363807,-0.0079836489643845
2012-03-19,-0.0080034356449148,-0.0085896982297168,0.0138556514877905
2012-03-20,0.0239998500527258,0.024573498034664,-0.0081799512566463
2012-03-21,-0.0054222479254097,-0.0053592785240044,-0.0085587130378546
2012-03-22,0.0085561528415616,0.0090416065662152,0.0017482250487292
2012-03-23,0.0058988016850965,0.005379566948623,0.0184765799725664
2012-03-26,0.0098614289493076,0.0099621441259398,0.0084559443762569
2012-03-27,-0.0096224195949572,-0.0096665590263271,-0.0090634591965701
2012-03-28,-0.0076052247298749,-0.0075606300459258,-0.0086149008388146
2012-03-29,0.0067275285678656,0.0067243476262945,0.0078942694501277
2012-03-30,-0.0007272757834017,-0.0005698856315483,-0.0113559011685645
2012-04-02,-0.0116257843770925,-0.0123053145607094,0.0234806742635697
2012-04-03,0.0135872381022069,0.0144362407861402,-0.0150541171469548
2012-04-04,0.0054209763592868,0.0059649326787058,-0.0112690971296784
2012-04-05,0.0090738001961166,0.0092575384968077,0.0047795474428057
2012-04-09,-0.0020582699734992,-0.0009492925536121,-0.0133597738206117
2012-04-10,-0.0093269019898926,-0.008134701101225,-0.0212844008699467
2012-04-11,0.0002616882576473,-0.000190227004225,0.0053623722450309
2012-04-12,-0.0464324553896009,-0.0467847587490347,0.0100806309240633
2012-04-13,-0.0552962395823067,-0.0556557067373815,-0.0198977761386851
2012-04-16,-0.0429500448869635,-0.0431914633892952,0.0012989366416223
2012-04-17,-0.0253459876951968,-0.0256864448921955,0.0117216707368416
2012-04-18,0.1002384655516499,0.1006429236655848,-0.0103900781713929
2012-04-19,-0.0129164672128617,-0.012992787282428,-0.0080808528051615
2012-04-20,0.0024608912210346,0.0024858894994703,0.0016432381200597
2012-04-23,-0.0003187160344931,-0.0004552969922604,0.0037202524029719
2012-04-24,0.0085247372132439,0.0085786905337754,0.0038975330421242
2012-04-25,0.0128029549785842,0.0130404874574044,0.0038146973184929
2012-04-26,0.0171721421479706,0.0170377099545832,0.0207159624738594
2012-04-27,-0.0057520007965591,-0.0078073226527487,0.0035903712770298
2012-04-30,-0.0006154685759084,0.00067412987184,-0.0075471986014888
2012-05-01,0.0287026037334998,0.030751940636288,0.0068545431685796
2012-05-02,0.020344012653013,0.0201798237742074,0.0233582468197528
2012-05-03,-0.0132757673722896,-0.0139844603610847,-0.0056390833225239
2012-05-04,-0.0147797590103632,-0.014047479917788,-0.0228571573893229
2012-05-07,0.011699790430311,0.0105564004695424,0.0237487549824103
2012-05-08,-0.0070450151696211,-0.0081069004564597,0.0102693038757796
2012-05-09,-0.0009141677312274,-0.000223661358619,-0.0117142185575707
2012-05-10,0.0032425036623609,0.004677039584322,-0.0197651340840002
2012-05-11,-0.0043611295711195,-0.0044583317034842,-0.0022176773999637
2012-05-14,0.0115683772878767,0.0137294757182457,-0.0083913189171194
2012-05-15,-0.0114388401662301,-0.0124086275213199,-0.0022624560421252
2012-05-16,-0.0103918782063674,-0.0031270803711631,-0.0439762269998486
2012-05-17,-0.0323947865642918,-0.0335270438919528,-0.0228096290408162
2012-05-18,-0.0111807230549482,-0.0115340257808426,-0.0048161387748104
2012-05-21,0.0264131518579249,0.026451245812941,0.0260279657685161
2012-05-22,-0.0151983490961759,-0.015557088067232,-0.0093576908214669
2012-05-23,0.0112186486632324,0.0109327142976427,0.0137463938085875
2012-05-24,-0.0010916474722854,0.0002301109633519,-0.0200343930883796
2012-05-25,0.0099105840908741,0.0103710709672609,0.0026425662252365
2012-05-29,0.0074827773444804,0.0072926090937755,0.0117852666766459
2012-05-30,0.0107901535806055,0.0123316032024988,-0.0080750531285264
2012-05-31,-0.0252684437561884,-0.0249093858225082,-0.0275391059001661
2012-06-01,-0.0154871065888869,-0.0157351328048541,-0.0120482034198816
2012-06-04,-0.0362325653629737,-0.0377761973586053,-0.0053838842618025
2012-06-05,0.01368325925363,0.0136037406111554,0.0149465535139108
2012-06-06,-0.0143078014388219,-0.0181818181818181,0.0125581608262172
2012-06-07,-0.0347609571701747,-0.0383862991748502,0.0076576608311537
2012-06-08,0.0125025984656202,0.0125480585925788,0.009192822005364
2012-06-11,-0.0250557060143511,-0.0229046025143972,-0.0360656071230362
2012-06-12,0.0143898092630339,0.0149715537229779,0.0004494484890711
2012-06-13,0.0096407095281895,0.0117647804890424,-0.0300429595053559
2012-06-14,-0.0053803094621081,-0.0058243440657793,0.0023250939949069
2012-06-15,0.0182500566785807,0.014267550911873,0.0365711549886696
2012-06-18,0.0181815471496965,0.0194346410530567,-0.0011358299986507
2012-06-19,0.0173487370586624,0.0170076073921443,0.0215224462182988
2012-06-20,-0.0042776611688312,-0.0031553656725213,-0.0161826542309738
2012-06-21,-0.0553279666879009,-0.0558116789167111,-0.0506329474114166
2012-06-22,0.0106599986325795,0.0226814898930711,-0.0122641612983502
2012-06-25,-0.0115799094710629,-0.0119047506416014,-0.0086977679550681
2012-06-26,-0.0213770498779301,-0.0197648459194479,-0.0304803718888145
2012-06-27,0.0234327684250145,0.0124239780813524,0.0464940545753836
2012-06-28,-0.0081580572307539,-0.0111027612805255,0.0101375371916868
2012-06-29,0.0121496308789399,0.013296507054223,0.003257314824093
2012-07-02,0.0169886771496527,0.0188071844692638,0.0006904206851583
2012-07-03,-0.0003199925822601,-0.0021850001356769,0.0131185197886212
2012-07-05,-0.0080979589529748,-0.0101694473778204,0.0114285714285713
2012-07-06,-0.0093916151632406,-0.0103396893153444,-0.0047814001190269
2012-07-09,0.013713081477973,0.0147463178540137,0.0025310771437832
2012-07-10,-0.0216902131761203,-0.0232557401157313,-0.0081762575592175
2012-07-11,-0.0073920382126014,-0.0083040215681092,0.0025223712178864
2012-07-12,0.0187087945535338,0.019923339690837,0.0117673816275414
2012-07-13,0.0114308980783861,0.0125031252566621,0.0029748527653456
2012-07-16,0.0085366894233292,0.0098886947747134,-0.000458831330435
2012-07-17,0.016006614525197,0.0180619439033746,-0.0077749864200091
2012-07-18,0.0205821261333632,0.0196548339125479,0.035681207622147
2012-07-19,0.0076946190052708,0.0086752384208066,-0.0118330561098605
2012-07-20,-0.0006365032285727,-0.0007019792422997,0.0004562148196637
2012-07-23,0.0037657740929066,0.003511182277517,0.0119020339414591
2012-07-24,-0.0260752432164261,-0.0262663918366908,-0.0195671846453162
2012-07-25,-0.0336138896109491,-0.0344986781927818,0.0141892712686223
2012-07-26,-0.0239184961240748,-0.0256045951455854,0.0078651342499121
2012-07-27,0.0333096802582799,0.0259519696023305,0.0787096741378947
2012-07-30,0.0058782241330866,0.0090519550323699,-0.0175683981919447
2012-07-31,-0.0121676234481874,-0.0133237586214159,-0.0024514592444219
2012-08-01,0.0052657057298534,0.0091500380275633,-0.0275509892677774
2012-08-02,0.0057202077078082,0.0070388570426485,-0.0136727285099104
2012-08-03,0.009771557830893,0.0083772690053736,0.0239832678390793
2012-08-06,0.0116315664520195,0.0123721264065276,-0.0016313586778371
2012-08-07,0.0276988081672097,0.0287668291698324,-0.0004038910067523
2012-08-08,-0.0044718430621276,-0.0045651850415458,-0.0032613094768322
2012-08-09,-0.0121168884853326,-0.012186768763832,-0.0108874029575657
2012-08-10,0.0172773295637244,0.0184535640151356,-0.0062447800029824
2012-08-13,-0.0317337210920371,-0.0329265552642734,0.0031611740520515
2012-08-14,-0.0186488367034832,-0.0181775365124878,-0.0238344796300119
2012-08-15,0.0051210445696738,0.001201996480575,0.0325291295948533
2012-08-16,-0.0073928708107249,-0.0084114944408649,0.0175255611775403
2012-08-17,-0.0165198478638778,-0.0178398715510119,0.0102354148540023
2012-08-20,0.0101531189382707,0.0102941664582451,0.0050999591527013
2012-08-21,0.0127612595843791,0.0138451186512667,-0.0135271186242258
2012-08-22,0.0031046314024604,0.0031318013339402,0.0014453787813985
2012-08-23,0.0003590128532452,0.0004801114605957,-0.0049596583342976
2012-08-24,-0.0025442150931661,-0.004780132940011,0.0150501926924467
2012-08-27,0.0023542078957379,0.0026409793907438,-0.0026694264081851
2012-08-28,-0.0002599577357382,-0.0002403781803355,-0.0006198882861212
2012-08-29,0.0134821282386856,0.0143919958882889,-0.0149006876086603
2012-08-30,-0.0005796868792446,0.0002381119584077,-0.0146496528463395
2012-08-31,-0.0004879704794176,-0.0007123908540029,0.0034093297756586
2012-09-04,0.0109427782496782,0.0109601875409464,0.0101760308578856
2012-09-05,-0.007044132984659,-0.006829979316542,-0.0106582724722347
2012-09-06,0.0128599809799313,0.0127328676602269,0.0147244583394785
2012-09-07,0.0549136909993809,0.0558528657901296,0.0043227475619074
2012-09-10,-0.0109831346460975,-0.0112806532152388,-0.0010183144320645
2012-09-11,0.0052511974068774,0.0053714830378309,-0.0014291485397802
2012-09-12,0.0060130071548668,0.0060281413763059,0.0055226111911313
2012-09-13,0.0322361087454462,0.0328888787163628,0.0050617534539269
2012-09-14,0.0181112365218345,0.0191938907569615,0.0091999816894532
2012-09-17,0.0006376111894434,0.0006293810603434,0.0009989857706836
2012-09-18,0.0042147963616717,0.0041928880448749,0.0052145671550436
2012-09-19,0.0042183691651977,0.0044238272397825,-0.0019951810904265
2012-09-20,0.0059057672424919,0.0085917819975711,-0.0256825164442765
2012-09-21,0.005203397606027,0.0056005074235861,0.0016287018077021
2012-09-24,-0.0001580729062602,-0.0006231068129461,0.0057318854194537
2012-09-25,-0.0163851821943159,-0.0145288658884515,-0.0289590983038502
2012-09-26,-0.0180483688284295,-0.0176137592110863,-0.028946259400206
2012-09-27,-0.000130300455777,0.0004259041344463,-0.0059536208072397
2012-09-28,0.027863350042201,0.0286019252130408,-0.0124891910746923
2012-10-01,0.0163146811080891,0.016797958069026,-0.0015181022315687
2012-10-02,-0.0240946447470035,-0.0244835273371078,0.0064585410577626
2012-10-03,-0.0020136782729195,-0.0003888113976985,-0.0328148498937363
2012-10-04,0.0125463205642924,0.0129894948654679,0.0
2012-10-05,-0.0179206604083842,-0.018757064923576,0.00455925050394
2012-10-08,0.0084928027840803,0.0063929065843287,0.0344077067521141
2012-10-09,-0.0231954171341151,-0.0228582867847708,-0.0283672719015044
2012-10-10,0.0005811612225294,0.0011758058931279,-0.0211070328622652
2012-10-11,0.00891772602772,0.0096655713207915,-0.0108719282833621
2012-10-12,-0.0188845857977159,-0.019171779197189,-0.007475816974715
2012-10-15,-0.0624939625310171,-0.0629629549760867,-0.0075204636025898
2012-10-16,-0.0157749678483008,-0.0165306402712453,0.0037502352102014
2012-10-17,-0.0073432315375978,-0.0091002821219215,0.0328443192498302
2012-10-18,-0.0125338866688826,-0.0115352188242507,-0.0241269712094907
2012-10-19,-0.0105500008553498,-0.009758147866537,-0.0254514238106143
2012-10-22,-0.0056287793261576,-0.0057581672270884,-0.0024553708085905
2012-10-23,-0.0159838036625492,-0.0235522943245087,0.0034490159413066
2012-10-24,0.0191491952489527,0.0248888651529947,-0.0246023289474431
2012-10-25,0.0149005844505227,0.0166595212383799,0.0004329103340561
2012-10-26,0.0031992232822484,-0.0010420849841095,0.0060319389280256
2012-10-31,-0.0065345579709465,-0.0048187627161571,-0.0144645546925636
2012-11-01,0.0286661141081039,0.0203911675870437,0.049315055217622
2012-11-02,-0.0161647967241578,-0.0196358988843824,0.0061904362269809
2012-11-05,0.0187802531027034,0.0144988153918186,0.0463339501049973
2012-11-06,-0.0067059673623767,-0.0111986914528632,0.0207525628067962
2012-11-07,0.0119284206483893,0.013880123196673,-0.0272913515948332
2012-11-08,0.0037661711822447,0.0037476641630347,0.0039943177504688
2012-11-09,0.0151358356085899,0.0151767854488885,0.0143902009703854
2012-11-12,-0.0091121086926325,-0.0120876897354635,0.0173424352055717
