Date,Weighted Industry Change,AVAV Change,ERJ Change,AIR Change
2011-05-20,0.0032704074756312,0.0070375027948665,0.0046224255055472,-0.0042618638232856
2011-05-23,-0.0088982916941717,-0.0248655835156884,-0.0075046833819117,0.0043650277647887
2011-05-24,-0.0225536897904537,-0.005845944867261,-0.0293018200671137,-0.0070978036610262
2011-05-25,0.0123845365349937,0.0093393448353076,0.0109430368821189,0.0222929716255322
2011-05-26,0.0031808955298206,0.0048027889821332,0.0009527052036699,0.0109589313114094
2011-05-27,0.006931592303782,0.0088315293534405,0.0082018395986025,0.0003847721804503
2011-05-31,0.0043701438713417,-0.0006619844760378,0.0065461057508222,0.0007583826233819
2011-06-01,-0.0148059455413123,-0.0168817721611693,-0.012441726497491,-0.0216318666630862
2011-06-02,0.004424871151383,0.0117292352439674,0.004381827427398,-0.0038684866535403
2011-06-03,-0.0053394065255862,-0.0134453653287486,-0.0072350249437274,0.0043478503426367
2011-06-06,-0.0104468781183493,-0.0162988603446492,-0.0126943705371236,0.002367776857975
2011-06-07,-0.0128607204028396,0.0006840101887904,-0.0156249923973668,-0.007439331528845
2011-06-08,-0.012821723071745,-0.0160738480517614,-0.0139701200644335,-0.0055710065389498
2011-06-09,0.0115873743326843,0.0093263745526623,0.0134868372551621,-0.0047790058270218
2011-06-10,-0.0055416187770808,-0.0044673905983183,-0.0123056726390523,0.0080677227997016
2011-06-13,0.0051717385507906,-0.0113052387005279,0.0094554616060422,-0.0003982568155619
2011-06-14,0.0257092477228904,0.0044490441878902,0.027511154725084,0.0177095932956208
2011-06-15,-0.0072584172525106,-0.0106529024700557,-0.0062814309667393,-0.0109632214803592
2011-06-16,-0.0261106715318903,-0.0540353767905342,-0.0174548124536364,0.012653210092521
2011-06-17,0.0017651146967336,-0.0124132953692723,0.0098758005517274,-0.0069713519482289
2011-06-20,-0.0037126420879394,0.0588235335625962,-0.027320682576201,0.0239122150089569
2011-06-21,-0.0284829408693938,-0.0379959371036713,-0.0270786393962594,0.0091255393699251
2011-06-22,0.049406703108815,0.0700774673343628,0.0029527609560221,0.0037965216738959
2011-06-23,-0.0058597322831316,-0.0187573097797012,0.004643492496465,0.0118910421776463
2011-06-24,0.0024684542560491,0.0352092085392739,-0.0114904295679873,-0.0234227029832964
2011-06-27,0.0005817355312085,0.0026223820917301,-0.0019999821980795,0.0158607288727939
2011-06-28,0.0156540753488765,0.0371562447754384,0.0092166127182487,0.0083396977900713
2011-06-29,-0.0235835485546391,-0.016949216467681,-0.0271668871447355,0.0052316662350898
2011-06-30,0.0134075287206112,0.0128938948013657,0.0155064740674521,0.0033333389847366
2011-07-01,0.0077706929007863,0.00424092537203,0.0061310272817326,0.0176861260272553
2011-07-05,0.0062110298227712,0.0031581047910317,0.0025756576008242,0.025705976209245
2011-07-06,0.0086512203154823,0.0120690227830606,0.0048262425643014,0.0159461649145575
2011-07-07,-0.0074293814085364,0.0191011329865675,-0.0082565967218678,-0.0137614701833041
2011-07-08,0.0012043916080923,0.0120078271065495,-0.0142810332468639,0.0218340479857387
2011-07-11,-0.0134640903910689,-0.0230556064181857,-0.014117649623326,-0.0073652900743863
2011-07-12,-0.0009645301937494,-0.0077209164523513,-0.0017129545561617,0.004414232848856
2011-07-13,0.0145671658745054,0.0111747671231259,0.0112283065858887,0.0219298764933819
2011-07-14,-0.0208183386385963,-0.0518043873014547,-0.0127816739528282,-0.0013210341684364
2011-07-15,-0.0113971576536686,-0.0340177926453153,-0.0037439995284212,-0.0055756011010199
2011-07-18,-0.0111830942429796,-0.0088776372389912,-0.0130763650292544,-0.0056572406193037
2011-07-19,-0.0036981434973828,0.0079744815616579,-0.0124740333589056,0.0215874993475362
2011-07-20,0.0107117970831208,-0.0066560725689647,0.0132542434515306,0.0068292385194359
2011-07-21,0.0148816871073514,0.0174548124536365,0.0170706720509163,0.0086677515592346
2011-07-22,-0.0076090115629483,-0.0247339042679402,-0.0053637226892837,-0.0053985416808375
2011-07-25,-0.0047293846186216,-0.0119278154021042,-0.0033955986037043,-0.0045366589186039
2011-07-26,-0.0164845127719867,-0.0097434600678394,-0.0166666590978228,-0.0230894011210619
2011-07-27,-0.025016550324722,-0.0478074766431543,-0.0221597277999516,-0.0273790177390423
2011-07-28,-0.0195875617555049,-0.0086385623837771,-0.0234318537813049,-0.0048060210670031
2011-07-29,0.0487308135284653,0.0158562641383564,0.054285730634417,0.0240837885949337
2011-08-01,-0.0329032990498485,-0.0160683525933159,-0.0360211548031495,-0.0198653244926551
2011-08-02,-0.0188302441443603,-0.0226086823836616,-0.0162685816297694,-0.0318890836786561
2011-08-03,-0.0119147306275474,0.0060626575256979,-0.0143910091507877,-0.0161347746661421
2011-08-04,-0.0741288735322923,-0.0427408496759514,-0.0839363149802778,-0.0418518207691335
2011-08-05,-0.039054369195503,-0.0299295912988367,-0.0409582496258079,-0.0327494517462227
2011-08-08,-0.0769743337235641,-0.0902255482748856,-0.0787774412297679,-0.0561935594357784
2011-08-09,0.0466524310207624,0.0773279266565012,0.0495905448265988,0.0106157115965667
2011-08-10,-0.0041674264730133,-0.0465206067348546,0.0049085502499128,-0.0325379620314312
2011-08-11,0.0206065727126818,0.0519952012614178,0.0103582119261068,0.0342983752448754
2011-08-12,0.0156498120090195,-0.0030487776068545,0.020085522579707,0.0080816900130951
2011-08-15,-0.0016821449243017,0.0301067424702069,-0.0091021643632623,0.0137730318724655
2011-08-16,-0.0064785979352471,-0.0290635575493328,0.0008389453706232,-0.0020886024767647
2011-08-17,-0.0200202639389087,-0.0146681192451683,-0.0217838342913062,-0.0112218851374968
2011-08-18,-0.0232661323641282,-0.0453506305044799,-0.019556747434301,-0.0223979015647294
2011-08-19,0.0043906807121089,0.0195121762110983,-0.0008897000965723,0.0059468964838474
2011-08-22,-0.0117945329984978,-0.0042718683631673,-0.0091543586282617,-0.0317600048933126
2011-08-23,0.0324724431126555,0.0516504824740214,0.0456964834720715,-0.0036215447330669
2011-08-24,0.0084794098714488,0.048183883115864,-0.0054668235644014,0.0109140415468934
2011-08-25,-0.0252341572042781,-0.0469845768260889,-0.0186835940961119,-0.0231316934320519
2011-08-26,0.0169077370291106,0.0270370200828269,0.02663758168179,0.005050445341371
2011-08-29,0.033295106820207,0.029160727964138,0.0231774612313095,0.0522993612016054
2011-08-30,0.0292807646089728,-0.002077543894942,0.0354785733693052,0.0193965017582959
2011-08-31,-0.0073803734632251,-0.0120648182939783,-0.0058502192707083,-0.0117302336322204
2011-09-01,0.0021833861468053,0.0293091471409669,0.0019538584119737,-0.0257927574140414
2011-09-02,-0.020167024567144,-0.0104420202520196,-0.0226640041141092,-0.0178174393000125
2011-09-06,0.0371916361501521,0.0287795623395864,0.0407125103870828,0.0314997678361304
2011-09-07,0.0289814419273692,0.0424052587397603,0.0208499815268623,0.0241502233201515
2011-09-08,-0.0190095212192785,-0.0326909453905599,-0.0079396887137436,-0.0273007026366933
2011-09-09,-0.0173379564931813,0.0043180614584909,-0.0270825495294282,-0.0215005126980903
2011-09-12,0.0261691579987323,0.0367139302245976,0.0244320487221704,0.019533103948684
2011-09-13,0.0181347729497059,0.0059461376490605,0.0260330223514455,0.0074314836186396
2011-09-14,0.0270678064031337,0.0041408157739445,0.030964619402937,0.0225598428457083
2011-09-15,0.008625332332622,0.0200953726267933,0.0060859582289938,0.0102586771388783
2011-09-16,-0.0289367255603898,-0.0009993566351778,0.0007583826233819,-0.0647219709083267
2011-09-19,0.0113640123669616,0.0061017052601959,0.019852091019061,0.0014917343802286
2011-09-20,-0.0228411668355089,-0.0178031803324104,-0.017604251789006,-0.0352706961784899
2011-09-21,-0.0061712545677125,-0.0495049749954351,0.0144418001469447,-0.076604532381686
2011-09-22,-0.0216512462871852,-0.0033333389847366,-0.025999984741211,-0.0199296695915287
2011-09-23,0.0332892245494549,-0.0048041080314956,0.0294118151211922,0.0556226189855673
2011-09-26,0.0069121383505567,0.0616463664410284,0.006748712691137,-0.0107708975784024
2011-09-27,0.0014158483442804,-0.0023744808653721,0.001920093521607,0.0016892278298915
2011-09-28,-0.0354416918045833,-0.0553856966093394,-0.0319148997844813,-0.0422297291854945
2011-09-29,-0.0086685589587358,0.0123500486797903,-0.0137457274918119,0.0051903201727746
2011-09-30,-0.0063247540713244,-0.0035398365122025,-0.0011810543207641,-0.02514621611598
2011-10-03,-0.029171008912188,-0.0135183585864204,-0.0218080591607832,-0.0806060559821852
2011-10-04,0.0389360665320104,0.0419096062736198,0.0082169581629271,0.1145139321527413
2011-10-05,0.0038661504860182,0.0206438122520256,-0.0048720639859342,0.033968991150153
2011-10-06,0.041724931578379,0.0137268886155501,0.0389136230848714,0.0598836473028649
2011-10-07,-0.0299601132748915,0.0097577699269003,-0.0325476598123419,-0.0363036213604577
2011-10-10,0.0105517972478606,-0.0098039588454008,0.0129081302436698,0.0088938215368395
2011-10-11,0.0055458707412793,0.0103298721618813,0.0011232005868147,0.0206357459892491
2011-10-12,0.0176389647052187,-0.0042650643936677,0.0270070116053306,-0.0075675345755911
2011-10-13,-0.0037105619373894,-0.0059860428002185,-0.0090252705095403,0.0087815506828716
2011-10-14,-0.0062353823773176,-0.0036399306916701,-0.0068148720383161,-0.0053533393916496
2011-10-17,-0.0305645009967864,-0.0245131441488623,-0.0299379230776518,-0.0347448092832583
2011-10-18,0.0224007980114097,0.0181382853901466,0.0353250133464224,-0.0022458736315629
2011-10-19,0.0127616868937741,0.0248823058780521,0.0170289603934225,-0.0135440056669352
2011-10-20,-0.0040153700362483,0.0230035770151391,-0.0161232807380749,0.0126363765239891
2011-10-21,0.0096312869096657,0.0066099805302753,0.0049964092562905,0.0178958738692313
2011-10-24,0.0249637697940931,0.010200984439572,0.0208923568473715,0.0401267268981971
2011-10-25,-0.0063947068018847,0.008657970871236,0.0003518729364878,-0.0246532901471186
2011-10-26,-0.029710310519966,-0.0124242378003669,-0.0377293241819328,-0.007739918731985
2011-10-27,0.0198132923343823,0.0149521537240926,0.0135463486365538,0.0350350740228846
2011-10-28,-0.0014811175042861,0.0029464435139859,0.000342708319988,-0.0116392661832555
2011-10-31,-0.0278361310659605,-0.0248007138788872,-0.0323478367017663,-0.0044955120144858
2011-11-01,0.0176084771998111,-0.0153365153917359,0.02636537789283,-0.0042507930394948
2011-11-02,-0.009661848423557,0.0100219133030308,-0.0206521625705088,0.0315290831566888
2011-11-03,-0.0131641993858228,0.0012255182682396,-0.0166100618293453,0.0296036198471443
2011-11-04,0.0534419360013491,0.0021678443121554,0.0626971653911898,-0.0227272277507165
2011-11-07,0.0136858098886512,0.010839221560777,0.0154525412648345,-0.0025316069397745
2011-11-08,0.0091548311523714,0.0024338860253835,0.0137931426003109,-0.0125502007551455
2011-11-09,-0.0267660929671633,-0.0239800823147739,-0.0217953512833136,-0.0393700803169021
2011-11-10,-0.0163155934535604,-0.0069138691220753,-0.018175066311496,-0.0128755246232166
2011-11-11,0.0074120358246633,0.00188151064407,0.0052083817473258,0.018716495178692
2011-11-14,-0.003033192418441,0.0031328440235184,-0.0044944133260087,0.000527438257633
2011-11-15,0.0166525023120751,0.0353788084493512,0.0132626142313215,0.0143540917293772
2011-11-16,-0.012108639437069,-0.0161683587258584,-0.0090634356218684,-0.0239617010908549
2011-11-17,-0.0302733107202442,-0.028553753841928,-0.0293557175448589,-0.0333515899298671
2011-11-18,-0.0036756827591584,-0.0044643269857226,-0.0039447881642963,-0.0022585550675596
2011-11-21,0.0103580292188816,-0.0029182928710309,0.0154345713977819,0.0005782718914852
2011-11-22,-0.0120559969841114,-0.0068537561571756,-0.0088388637504743,-0.02322878249014
2011-11-23,-0.0405301610902682,-0.0318407660570132,-0.0449064431587092,-0.024081969366673
2011-11-25,0.0095606578933277,-0.0089531756434214,0.0179717612841867,-0.0222910009399743
2011-11-28,0.02306153233872,0.0060954417081524,0.0167757708041275,0.0456204364742127
2011-11-29,-0.013369518165998,-0.0063587226253492,-0.0125607561632557,-0.0186047434871255
2011-11-30,-0.0027001890480925,-0.012940783581523,-0.0104691914764964,0.0363223245837416
2011-12-01,-0.0034994013645068,0.0088903043448798,-0.0039047395191905,-0.0082689979921318
2011-12-02,-0.0097211849902999,0.0074169474536833,-0.0089633493220586,-0.0377255603892199
2011-12-05,-0.0082541254244917,0.0021957843166758,-0.009693679376703,-0.0094707559369544
2011-12-06,-0.0098418197280029,-0.0049938124278642,-0.0118296978386792,-0.0005602369001749
2011-12-07,0.001306024717999,-0.0445454337380149,0.0248068567127422,-0.0056464415183831
2011-12-08,-0.0123384333573221,-0.0032040524528835,-0.0056588274431545,-0.0368664328626489
2011-12-09,0.0116054327074871,0.035887507255078,-0.0012116593848217,0.0267539102915635
2011-12-12,-0.0111004062791738,-0.004433166244036,-0.0049179890885586,-0.024985381795581
2011-12-13,-0.0169409534281337,-0.0246757567726865,-0.0331017363576437,0.0147058823529411
2011-12-14,-0.0109485950273593,0.0045886394165251,-0.0213121697608806,0.0094117557301239
2011-12-15,-0.0030017968100015,-0.001285789609211,-0.0067170381806038,0.0045924181030815
2011-12-16,0.0221000969999243,0.0118589398345228,-0.0075789602179276,0.0501974799760661
2011-12-19,-0.016611941770857,-0.0382564859424396,-0.0089324113048414,-0.0186666870117186
2011-12-20,0.0102394751102282,-0.0022321330823287,0.0112547086427541,0.0121435868928698
2011-12-21,0.0126867068950097,0.0159540522516147,0.0024589945442789,0.0272679845875824
2011-12-22,0.0029234276706348,-0.0006254051923064,0.0028618808173742,0.0040795472318254
2011-12-23,-0.0021377779701186,-0.0084560117501754,-0.0020317408845632,0.0
2011-12-27,0.0258373521643217,0.0165447169174236,0.0288302650656775,0.0076258067081071
2011-12-28,-0.0021706106797182,-0.0125510359380502,0.0064542090158575,-0.0323723460889318
2011-12-29,0.0135878608062839,0.0085199919805892,0.0112134839545531,0.027354047948597
2011-12-30,-0.0081328922284643,-0.0153316578584079,-0.0027679556994349,-0.0174269681496244
2012-01-03,-0.0011210021107215,-0.0395444471959501,0.0041968948566933,0.0010142220314444
2012-01-04,-0.0007323154959102,-0.0026472510100519,-0.0011312475915409,0.0040816286810734
2012-01-05,-0.0115059365114963,-0.0307589462048608,-0.0057229921316225,0.0046106634465827
2012-01-06,0.0086844771241679,0.0468367746941976,-0.0080153047979427,0.0010178350204551
2012-01-09,-0.0041626908533705,0.0003309142656869,-0.0057120950960731,-0.0035264329208558
2012-01-10,-0.0034132889250008,0.0013162525939689,-0.005643326522228,0.0079641536185603
2012-01-11,0.0111035787905611,-0.0006607352976944,0.0105939756361653,0.015354108853017
2012-01-12,0.0006604394199604,-0.0131535554270747,0.0003720997849244,0.0160194134754916
2012-01-13,-0.0033444403625243,-0.0121416090264617,-0.0018924767947073,0.0009708959899662
2012-01-17,-0.0150103648081741,0.0023640558386125,-0.0176405570888181,-0.018164395763899
2012-01-18,0.0270825087019355,-0.0073974214878153,0.0317757151951299,0.017064864825153
2012-01-19,0.0016163142869921,0.0020263243737121,0.0,0.0172002200240075
2012-01-20,0.0017786741476001,-0.0060463655494784,0.0036100531179366,0.0018850573431528
2012-01-23,-0.0042988094597405,-0.0185999067547104,-0.0007220381665269,-0.0037629314602439
2012-01-24,0.0027471509239171,0.0051992934678301,0.0010964465872681,0.0061993835179791
2012-01-25,0.0137559607831282,-0.0062090481751265,0.0175502572410029,-0.0009510440851469
2012-01-26,-0.0038054253557281,-0.0051493176399503,-0.0025179747030677,-0.0113851884244206
2012-01-27,-0.0066272533214162,-0.0048917293113825,-0.0122390260685392,0.0222115409056767
2012-01-30,0.000113246482431,-0.0145338483062121,0.0063056410262214,0.0
2012-01-31,0.0018855273871187,-0.0042872073192579,0.0029261127746732,0.0033143793580815
2012-02-01,0.010025010336583,0.0014250415376639,0.0063246771246028,0.039179110618656
2012-02-02,-0.028122834364506,0.0007143020629882,-0.038328685707662,0.0
2012-02-03,0.000803477405055,0.0119634113889922,-0.0024691250046673,0.0052631948793376
2012-02-06,0.0088283849215753,0.0036435475673092,0.016031377550119,-0.0035180265836088
2012-02-07,0.0130241983653735,0.0101773270718528,0.0143708320204852,-0.0017683870045644
2012-02-08,-0.0068058980994045,0.0196837887982195,-0.0152249321752758,-0.0026560188374107
2012-02-09,-0.0073399841051078,-0.0089171586846657,-0.0059712005758356,-0.0141342625199245
2012-02-10,0.0133415359404681,-0.0068071633460148,0.0185648144774908,0.0086403154177001
2012-02-13,-0.0119474787150226,-0.0509803740684612,0.0173852571634502,0.0146666632758247
2012-02-14,-0.0163951431946877,-0.0282369688815818,-0.0094626794593313,-0.0004395705003007
2012-02-15,0.0044276113045293,-0.0063671843742877,0.0089285866338381,-0.0236530446773235
2012-02-16,0.0033899841441849,0.0035435997130732,0.0016366987122056,0.0206741161560744
2012-02-17,0.0041689395468571,0.0077247620870519,0.0006550458553963,0.0157756623648514
2012-02-21,0.0022179399978147,-0.0003447166081675,0.0026186555058571,0.0051613264186405
2012-02-22,0.0050857112433433,-0.0138696122196233,0.0167708066899326,-0.0107204118040996
2012-02-23,-0.0106657447533745,0.0010500765476361,-0.0029268342305003,-0.0333766999544615
2012-02-24,-0.0010251739900922,0.0006968135847877,-0.0055051839674249,0.0220026834775992
2012-02-27,-0.0021357876355709,-0.0066363476171298,-0.0009894056595916,-0.0031056610172819
2012-02-28,-0.010518149195111,-0.0063469781841286,-0.0115511050473227,-0.0084670467707541
2012-02-29,0.0085411242278395,0.0106458209301525,0.0131445698903129,-0.014304943682059
2012-03-01,0.0078719577439848,-0.0020848287650966,0.0126287523708744,0.0076714836400957
2012-03-02,-0.0184482528371373,-0.0339805664719593,-0.0107878366152325,-0.0201342619802616
2012-03-05,-0.0128443038154724,-0.0061063245460558,-0.0192116566229189,0.0013787080114865
2012-03-06,-0.0202392282008322,-0.0145454406738281,-0.0223598082337097,-0.0120930339014807
2012-03-07,-0.0065696198323597,-0.0221971465117153,0.0098870300022173,0.0032756056188687
2012-03-08,0.0074840011609965,0.0092024452385068,0.0114147328069112,-0.0046125636560001
2012-03-09,0.0056529656969257,-0.0053272942670891,0.0092974704512035,0.0180555269796669
2012-03-12,0.0082833436499543,0.0121719164579875,0.0113910918718568,-0.0181983451711017
2012-03-13,0.0143476655230795,0.0070240495163231,0.0186694216395638,0.0171932585508512
2012-03-14,0.0269937015695637,0.0,0.031313076563541,0.0064043634830523
2012-03-15,0.0015119751674377,0.0058543669176277,0.0,0.0090909437699751
2012-03-16,-0.0027630196032658,-0.0108224835675235,0.0025974001846657,-0.0157728874739117
2012-03-19,0.0156521486894981,0.0040249034269535,0.008510646002453,0.0389372599377188
2012-03-20,-0.0049842067235779,-0.0259123757064761,0.0026595719384629,-0.0133451620626991
2012-03-21,-0.0115146886319175,0.0174638983222428,0.0224755247414176,-0.0882619957739819
2012-03-22,0.001676804793317,0.0026276162322817,0.0068093088013501,-0.0171371043333151
2012-03-23,-0.011954797334789,0.0199172779834776,0.0035154586060859,-0.0317460736013875
2012-03-26,0.0116043812488696,-0.0132013422922063,0.0247618660094245,-0.0078084136220245
2012-03-27,-0.0125911729410091,-0.0022288063065505,-0.0080544712318872,-0.0266596102408175
2012-03-28,-0.0096047686694085,-0.0108249684814031,0.00441505206683,-0.0252823727539919
2012-03-29,0.0230996617267121,0.0127531940935436,0.0245849446125926,0.024444474114312
2012-03-30,-0.0104183738601019,-0.0165077314439155,-0.0059060813653508,-0.0209227147220303
2012-04-02,-0.0027134788105445,-0.0059546613235352,-0.0076923076923077,0.0223921277646529
2012-04-03,-0.0065762296780568,-0.0067466380478587,-0.0043410663456881,-0.0230439608087893
2012-04-04,0.0110725369740147,-0.0162508848339107,0.0151423377670618,-0.0088544466028927
2012-04-05,-0.0057480994079722,0.0057669979704078,0.0005941906670928,-0.0209911784845731
2012-04-09,0.0088719951631563,-0.0003888113976985,0.0192946409308183,-0.0146074112392171
2012-04-10,-0.0119166535506426,-0.0336993333885099,-0.0100920203753983,-0.0055658721189392
2012-04-11,0.0128938654236757,-0.0031055870727968,0.0177253269088645,-0.0012261527326715
2012-04-12,0.0085682590942676,0.0147572489618097,0.0104773167624189,-0.0018427939422702
2012-04-13,0.0011489873111644,0.0003831505262709,0.0008671270322911,0.0030901876463225
2012-04-16,-0.0027663286652155,-0.0149196403502167,-0.0082550784716758,0.0184387970878879
2012-04-17,-0.0062900028929471,-0.0061895491315661,-0.0099432466259166,0.0083732836570902
2012-04-18,0.0042440724717883,-0.0203125175787134,0.0078993696709472,-0.0041790862581622
2012-04-19,0.0031702327084273,-0.0207419411285843,0.0172961173989899,-0.0191044593924906
2012-04-20,0.0006839079833097,-0.0135566249450628,0.0052325667788231,-0.0246542313952353
2012-04-23,0.0027485236763117,-0.0195918180504623,0.0088730915372732,-0.0056319900808319
2012-04-24,0.0169017742685329,0.0049916359115967,0.0222287852224937,0.0031386839989137
2012-04-25,-0.0169920140552066,-0.0134969289737715,-0.0138301347515151,-0.0282902848506666
2012-04-26,-0.006975484829587,-0.0141078899255665,-0.004589783264794,-0.0114140963824239
2012-04-27,0.0208837601554355,0.0213478544123705,0.0239765987289919,0.0012911851555324
2012-04-30,-0.0094978491688095,-0.0032786854490482,-0.0125428283477664,-0.003225818757088
2012-05-01,-0.0012583340618021,0.0173053180211042,-0.005755417638545,-0.0077770501092491
2012-05-02,-0.0078511083772196,0.0012406442894235,-0.0110433324556905,0.0
2012-05-03,-0.0032830837257378,-0.0149129541054299,-0.0023384395936373,-0.001321907310799
2012-05-04,-0.009686122708156,-0.0097498745548375,-0.0044510837532047,-0.021276575507703
2012-05-07,0.0113275330653955,0.008993536661323,0.0120846388011664,0.0088555934426706
2012-05-08,-0.0015304470055741,-0.0107250109707324,-0.0006046087260156,-0.0013651538983017
2012-05-09,0.0047870058007504,0.0079051515835349,0.003074155935167,0.0124223815057996
2012-05-10,-0.0104048971767696,-0.0056083290079252,-0.0139562832903523,0.0013532109692162
2012-05-11,-0.0163822735683253,0.0100436482998983,-0.0194925484751009,-0.0122616009151116
2012-05-14,2.739515211736268e-05,0.0205240711149534,-0.0022399902343749,-0.0013976559872249
2012-05-15,-0.0082905752317906,0.0106883286243539,-0.016398720984766,-0.0014054465729246
2012-05-16,-0.0373916499382097,-0.0302903326393483,-0.0407711451663539,-0.016106410821933
2012-05-17,-0.0366633241375544,-0.0256521805472995,-0.0389270705246064,-0.0371428898402624
2012-05-18,-0.0062276505855513,-0.0156110785137687,-0.0043978066006522,-0.0178305921573537
2012-05-21,0.0096270769086205,0.0117860487387246,0.0102493758923388,0.0052989927798696
2012-05-22,-0.0006466163380455,-0.0116749090048263,0.0047813998075585,-0.0278825038786585
2012-05-23,0.0017416159552018,0.0096109419133351,-0.0044187342090237,0.0070422656078545
2012-05-24,-0.0087991460766123,-0.0208145241575192,-0.0051230028128831,-0.0116098775266648
2012-05-25,-0.0201017891283582,-0.0018543814902467,-0.0231292623809146,-0.0204081815975589
2012-05-29,-0.0073584389668831,0.0147330392398356,-0.0185622427485186,0.0039556357359563
2012-05-30,-0.0040345756902895,0.0063781040903111,-0.0052429752771355,-0.012678276455073
2012-05-31,-0.0084011776121822,0.0099728570276158,-0.0070422133196202,-0.0290088365111718
2012-06-01,-0.0140357894468494,0.0081744006100743,-0.0183321435829029,-0.0203389633253232
2012-06-04,-0.017268384779484,0.0,-0.0209764893926926,-0.0129087452674322
2012-06-05,-0.0021753376871994,0.0316170181678837,-0.0032991257449619,-0.0122806486257133
2012-06-06,0.0219497463592662,0.0152174078899881,0.0261317292042313,0.0158589731675547
2012-06-07,-0.0115433098487374,0.0080576986714323,-0.0156416153514379,-0.0178723436720827
2012-06-08,0.0165513868758946,-0.0046433350726786,0.0025622143340462,0.0356211849920996
2012-06-11,-0.0256253904291056,-0.022651044969424,-0.0312159247484136,-0.0172272391612642
2012-06-12,0.0033719880155713,0.0098458705576579,0.0044477702471987,-0.0033112551411966
2012-06-13,-0.0293788224254751,-0.01401273606781,-0.0325851375283261,-0.0241666634877524
2012-06-14,-0.0117972108498343,0.0138109492348091,-0.0132792549703632,-0.012798683343598
2012-06-15,-0.0684128050479598,0.0,-0.0014942441106962,-0.0881834203301832
2012-06-18,0.0109906943532255,0.0200341534119752,0.0310701755053415,0.0019361527503764
2012-06-19,0.0403002827002313,0.0207986680931052,0.0103512271550042,0.0772946094275356
2012-06-20,0.0174438102154858,0.0203252029368516,-0.0128676607225177,0.0397877800680389
2012-06-21,-0.0014091058756977,0.0105882532456341,-0.0068389174491966,0.0
2012-06-22,0.0002773027548609,0.0069525032606894,-0.0228292933637186,0.0212224113469436
2012-06-25,-0.0125095784627868,-0.0054688005824565,-0.0186191402948103,0.0008431896434506
2012-06-26,-0.0059713513985336,0.0015748392176414,-0.0075697422776891,-0.0067283365345726
2012-06-27,-0.004689521921314,-0.0505454323508524,0.0055577366685307,0.0702794152595798
2012-06-28,0.0110555452544673,-0.0023067845218917,0.0178641860281982,0.0095541306966568
2012-06-29,0.018723153077309,-0.0037864589946041,0.007595927213026,0.0401234184073121
2012-07-02,-0.0061030654866829,-0.017019695682676,0.0045283335559774,-0.0222222363507305
2012-07-03,0.0210069512748274,0.0042324205971637,0.0007492899968106,0.0594879501308753
2012-07-05,-0.0120063637804051,-0.009198917965294,-0.0145985264269769,-0.0007127067282846
2012-07-06,-0.0162082098715002,-0.0086004422990873,-0.0179506187862711,-0.0144300010259224
2012-07-09,-0.0032692605348277,0.0055534034939057,-0.0106545159562265,0.0007320811854714
2012-07-10,-0.0494864559167848,-0.021978001412995,-0.0563966603639456,-0.0224800885042965
2012-07-11,-0.0584761581698851,-0.0256102199083694,-0.0656402276823982,-0.0088954697994879
2012-07-12,0.0248528019688425,-0.0186104531538458,0.033274966015958,-0.017397919157708
