Date,Weighted Industry Change,PIPR Change,OPY Change,GBL Change
2011-07-06,-0.013546613839019,-0.0165492718192794,-0.0114901145580283,0.024463524336972
2011-07-07,0.0409905280940275,0.0443419643958438,0.0154620752762827,0.0416149368939547
2011-07-08,-0.0108431347173842,-0.0141819387608475,0.0028808038310164,-0.0054391424893503
2011-07-11,-0.0117189627963498,-0.0210263778979753,-0.0148282044509447,0.0177539701388465
2011-07-12,0.0096976624935042,0.0142909262207658,0.0022043120795226,-0.0123581355698689
2011-07-13,-0.0054874965244261,-0.0021574781407623,-0.0258652448847967,0.0217435632268377
2011-07-14,-0.0309596907695428,-0.0279269845371596,-0.0323781470807806,-0.0375100032423084
2011-07-15,-0.0017202718171583,-0.0054825117884738,0.0019135532344085,0.0062188914089443
2011-07-18,-0.0223956804585141,-0.0224677241831929,-0.0352085765726046,-0.002079862200013
2011-07-19,0.0274470590883119,0.0195341297528678,0.049881243763457,0.039652974115702
2011-07-20,0.0889196449197891,0.1017857279096331,0.0007570195952277,-0.0037796028552864
2011-07-21,0.0372080839622857,0.037277134661594,0.0397301144609338,0.0221556879877464
2011-07-22,-0.0041226383964977,-0.0080921325937909,0.0119004662514838,-0.0023593709347008
2011-07-25,0.0021656461966841,0.0,0.0132854192752883,0.0056315667506967
2011-07-26,-0.0166017115454935,-0.0152866098110733,-0.0303565341569919,-0.0269031926361396
2011-07-27,-0.0330349450005954,-0.0424772846777192,-0.0506744212243466,-0.0114895251328141
2011-07-28,0.0073950301823369,0.0098204876883007,-0.0011494515788131,0.0028961310646216
2011-07-29,0.0008345820378722,-0.000339105763291,-0.0007722184578473,0.0117130189236691
2011-08-01,-0.025842377438985,-0.0256495818128656,-0.0342856997535339,-0.0042527027425411
2011-08-02,-0.03141329475227,-0.0393103237809808,-0.0317838392783326,-0.0142856822739529
2011-08-03,0.0253002202753324,0.0243727711280738,0.0183598062582043,0.0396991817259831
2011-08-04,-0.0340155831359167,-0.0386114123366204,-0.0394366006918494,-0.0162999534957165
2011-08-05,-0.0307543219364837,-0.0382374097621247,-0.0070451753918975,-0.003681697178433
2011-08-08,-0.1244546285113459,-0.1038910504681463,-0.1609880261069567,-0.1375186589402872
2011-08-09,0.0442641253339446,0.0634453898019675,-0.0260826174831032,0.11116462287431
2011-08-10,-0.0681152682587803,-0.0603943839005357,-0.1119792416898711,-0.0604494817376454
2011-08-11,0.0498757341752999,0.0472475148247372,0.0416907524186439,0.0990286624952088
2011-08-12,-0.0496371309359275,-0.049613635859457,-0.0318681263402528,-0.0599186966789461
2011-08-15,0.0077370258727985,0.0109519895277397,0.0033463170619725,-0.0200044742052514
2011-08-16,-0.0081784573407365,-0.0016977508100766,-0.0228539484507684,-0.0067520466801321
2011-08-17,-0.0026599262891673,-0.0029485971145365,-0.006787377667537,0.0093458562659888
2011-08-18,-0.0194553519834909,-0.0334359984244446,0.001170986993736,-0.0046127854549568
2011-08-19,-0.0028879081273991,-0.0204461210361583,-0.0012048468255458,0.0398810706171286
2011-08-22,-0.0291617576098082,-0.038638461887375,-0.0159103453942137,-0.0131246115929218
2011-08-23,0.0422434034033591,0.0505725868125765,0.0280933194000733,0.0465974722022564
2011-08-24,0.0194848169553937,0.0172726891257546,0.0196987339559216,0.0329499697344527
2011-08-25,-0.0246124878748378,-0.0466754517250127,0.0061418543433129,-0.0347057313566029
2011-08-26,0.0377533125759798,0.022843811360826,0.0641025409306479,0.0328565005838988
2011-08-29,0.0594208217701393,0.0640107562850723,0.0478887899856931,0.0552250967809742
2011-08-30,0.0094130203902404,-0.0012744556278124,0.0263680979720518,0.0150254042062068
2011-08-31,-0.0119673580731448,0.002946115073649,-0.042450515204964,-0.0259377606814559
2011-09-01,-0.0512198655902773,-0.0503989450863823,-0.0512819799756197,-0.0551083711287146
2011-09-02,-0.0271329197979998,-0.0256176284380263,-0.0261722758038581,-0.0363963437182414
2011-09-06,0.0252330912282852,0.0243664711913213,0.0132411935016623,0.0361240506035832
2011-09-07,0.0384069795357253,0.0419385631069342,0.0300334220954145,0.0370370098769542
2011-09-08,-0.052257936759343,-0.0512006876480204,-0.0295405303743694,-0.0834219950572548
2011-09-09,-0.0043097366744867,0.0004863924679766,0.0005711152913259,-0.0321671772092586
2011-09-12,0.0277454139026596,0.0336632857497078,0.009313145784049,0.0387729689784608
2011-09-13,-0.0166590233317864,-0.0237755579493401,0.0120412315391024,0.0100349912893743
2011-09-14,0.0009885616484436,-0.0014415559859081,0.0100897031186218,0.0141165755185378
2011-09-15,0.0227166440338511,0.0175772376552858,0.0433589980954778,0.0028908173956903
2011-09-16,0.0001118390466181,-0.0041666736573348,0.0088912169891285,0.0057281364602135
2011-09-19,-0.0163188055004355,-0.010014262820644,-0.0296452876673599,-0.0277715310997132
2011-09-20,-0.0420809846015572,-0.036983692077339,-0.0336043801406662,-0.057175950446859
2011-09-21,-0.0667296937926252,-0.0621890535461074,-0.0990487059115102,-0.0613905929363143
2011-09-22,0.004642068718795,0.0054944214246805,0.0070468041493203,-0.0016216370416363
2011-09-23,0.0668516685373131,0.0504109630845997,0.1062340390745597,0.0654407649684831
2011-09-26,0.002527894829181,-0.0030784744303228,-0.0022831572193033,0.0345943620639729
2011-09-27,-0.0049194828478399,0.0,-0.0267856886268267,-0.0047460737893186
2011-09-28,-0.0800637952986422,-0.0799800680638287,-0.0770988214633469,-0.0828402972049224
2011-09-29,0.0045901619999422,0.0047418416627255,0.0084899570401233,0.0002503483859844
2011-09-30,-0.0315911388698441,-0.0401498922776886,-0.0183598062582044,0.0051033310202376
2011-10-03,-0.0557072464787005,-0.0508379813857686,-0.079974839333204,-0.0702883950550634
2011-10-04,0.1068330358787691,0.1250000142594851,0.0407740249965481,0.1369786328009263
2011-10-05,-0.0086810300393772,-0.0228967140284267,0.0224422548613155,0.0097584555005288
2011-10-06,0.0424863363967385,0.04876708984375,0.0435914791774177,0.0229829026173425
2011-10-07,-0.049854037140907,-0.0530696455179537,-0.0403727053915297,-0.0527324691051761
2011-10-10,0.0405638967702296,0.0439207119160865,0.0251731002871045,0.0473839335149062
2011-10-11,0.0188700640170239,0.0166580748268492,0.0173912281156924,0.0257142777629775
2011-10-12,0.0436267519592715,0.0350076390719466,0.0848484617291074,0.0199541561653915
2011-10-13,-0.0100619694869227,-0.0178483197317721,0.0214084034234704,-0.0041077524410694
2011-10-14,5.336232494056984e-05,-0.0074626674469398,0.0021858424696725,0.0163413478110999
2011-10-17,-0.0323542651429175,-0.0314241736578617,-0.0575973265730395,-0.0168220310836192
2011-10-18,0.0409676134038328,0.0461378614519419,0.0156158783180032,0.0307938476454013
2011-10-19,-0.0076174716373603,-0.0027026614627323,-0.0367815749241088,-0.0204444292621757
2011-10-20,-0.0180146737446072,-0.0211726052135231,0.0023965851946552,-0.0177249896828991
2011-10-21,-0.0167200059550213,-0.0195440069956826,-0.0058616872567528,-0.0059589282731208
2011-10-24,0.0320200761136463,0.0280373949372319,0.0381007994653163,0.056122487863844
2011-10-25,-0.0275533198351632,-0.0227642308361092,-0.0375213099310295,-0.0416577096507335
2011-10-26,0.027436351374216,0.0303852119733885,-0.0121107837354862,0.0320121919472707
2011-10-27,0.0567621158762809,0.0616740190925314,0.0292462615485502,0.0469220187262219
2011-10-28,0.0189496543296448,0.0257009885146412,-0.0026610506638059,-0.0269489960405881
2011-10-31,-0.0497828413827052,-0.0529197008838803,-0.0398906870311751,-0.0434606312015979
2011-11-01,0.0006909760825515,0.015290480337832,-0.0664722690965364,-0.0319964334723029
2011-11-02,0.0084667033378823,0.0019636232955706,0.0703363664647753,-0.000682755734342
2011-11-03,-0.0169411510581765,-0.0274434127232364,0.0319865154088512,0.0158765850250111
2011-11-04,-0.0116330287114828,-0.0115519610245614,-0.0082735590443308,-0.0140531440481831
2011-11-07,0.0184796660483952,0.0219724226817187,-0.0351758328383033,0.0183631165433622
2011-11-08,0.0288416766067707,0.0307387623643143,0.0074927468535071,0.0252435833202873
2011-11-09,-0.033657019805978,-0.0264206776374394,-0.1048577957399005,0.0004495700543512
2011-11-10,0.0149395543987489,0.014507299592186,0.0045365971121036,0.0240437383536739
2011-11-11,0.0008322445555262,0.031083020150828,-0.055484685499139,0.0084281310254506
2011-11-14,0.0134676696705183,0.0236537138149725,0.0013595855905838,-0.0196825771396561
2011-11-15,0.0324857278392551,0.0317145381551006,0.0273972334300723,0.0436914786346657
2011-11-16,-0.0130174248366975,-0.0117244640531858,-0.0196476935878065,-0.0079982451056093
2011-11-17,0.0016775697849881,0.008424186012046,-0.0399449627475907,-0.0073864551440519
2011-11-18,-0.0025800046731963,-0.0048851234721759,0.0028694378089735,0.0010900732372926
2011-11-21,0.0047180692114993,0.0105739717028607,0.0051206799146702,-0.022484421585625
2011-11-22,-0.0333237298533453,-0.0440440030494668,-0.0290908813476565,-0.0152376197410712
2011-11-23,-0.030849124087148,-0.0196391102036468,-0.0410022747702959,-0.0498137345076941
2011-11-25,0.0042903786162178,0.0054555582043617,0.0087301312180132,-0.0091448922175051
2011-11-28,0.0215215523612563,0.0134506068240059,0.0570998686136334,0.0090735737893255
2011-11-29,-0.0107258632834778,-0.0091790055876267,-0.0191897306286848,-0.0097156765457593
2011-11-30,0.0254330127791847,0.007299344596003,0.0662068991825498,0.0683412910238388
2011-12-01,-0.0065003961699758,0.0043838358294081,-0.0336569262465309,-0.0205988740085521
2011-12-02,-0.0290583182016761,-0.0333333696637835,0.0039499948172601,-0.0016967538043057
2011-12-05,0.0211247161900767,0.0259366437772613,0.0328608385205758,-0.0101849917915335
2011-12-06,0.0019623507634095,-0.0014077325222283,0.0131496577730517,-0.0043877657347976
2011-12-07,0.0360113088268932,0.0402843775404007,0.0193147282259802,0.0229056129520298
2011-12-08,-0.035556823543642,-0.0304849819418571,-0.0526968054569329,-0.0456544656563972
2011-12-09,0.0362377539166155,0.0331438838908791,0.0519142923414692,0.0419747606663386
2011-12-12,-0.0376146115802322,-0.0373482368912746,-0.0270270464676164,-0.040314008995627
2011-12-13,-0.0397215532583554,-0.0373205164370109,-0.035714311780456,-0.0496391443561991
2011-12-14,0.0096947367448629,0.001509752291386,0.0486342125985901,0.0271903457550597
2011-12-15,-0.0047179612710582,-0.002964400524747,-0.016822399808338,0.003774406322909
2011-12-16,-0.0090680813358332,-0.0147856644096844,0.0243902060807325,-0.0169832177431967
2011-12-19,-0.0416996478640098,-0.0505952611847171,-0.0230442186804732,-0.0248306441857269
2011-12-20,0.0257724769344433,0.0254971945149283,0.0272893128675246,0.0231460219486052
2011-12-21,0.0065383061695203,0.0090224757365185,-0.0082839877401494,0.0080017754606025
2011-12-22,0.0139138065055969,0.0237271158229234,0.007121598170213,-0.0190330602834456
2011-12-23,-0.0146207642773382,-0.0201438881827174,-0.0087976319790227,-0.0019942578558924
2011-12-27,-0.0017549826488376,-0.0004918951755711,-0.0131342873644472,0.0028966145447567
2011-12-28,-0.0237747344312152,-0.023129887815609,-0.0254545500784211,-0.0240588040450622
2011-12-29,0.0128881911845683,0.0175175370114424,0.0037266748149544,0.010206412971509
2011-12-30,-0.0027544653444205,-0.0019762356043003,0.0024907171144166,-0.0200540565820742
2012-01-03,0.0052691360708153,0.020201931238571,-0.019963696914584,0.0158657843163384
2012-01-04,0.0019020162483579,-0.0014244434975125,0.0162196018555654,-0.0058717279490845
2012-01-05,0.0097304488688672,0.0134551030192843,0.0186800220663378,-0.0136985991197533
2012-01-06,-0.0099069134862804,0.0071157314550836,-0.0280487834662643,0.0041570016385387
2012-01-09,0.0180049020241403,0.013139403738278,0.0535492303206685,-0.0040973861918914
2012-01-10,0.0096366677175855,0.0154897558437422,0.0121527243129653,-0.0212575439735552
2012-01-11,-0.0045064402154492,-0.0063176620312469,0.0005753871901449,0.0099192477052721
2012-01-12,0.0172317810111697,0.0112968824889617,0.0474285670689174,0.0029626265743319
2012-01-13,0.0135927370327342,0.0154968160579627,-0.0066964753751394,0.0236002468381039
2012-01-17,-0.0114514730735468,-0.0106761466194535,-0.0155814574288153,-0.0123540100689294
2012-01-18,0.0345209739001051,0.0359550218903617,0.027072732917611,0.030185191229872
2012-01-19,0.0535348090940779,0.0608545465157217,0.0344074869738294,-0.0149385010890785
2012-01-20,0.0170971442745712,0.0166598877384688,0.0173775633324625,0.0206046883947827
2012-01-23,-0.003330263204228,0.0104417764202836,0.0082346806432879,-0.0218722936202277
2012-01-24,-0.0041493866470535,-0.0068136301040304,-0.001034684834072,0.0262503195085743
2012-01-25,-0.1287336705944322,-0.1332243694466592,0.0052056421778049,0.014618001654948
2012-01-26,-0.0075928122090643,-0.008632463974639,-0.0025733990542378,0.0119617337295978
2012-01-27,0.0042001341241041,0.0036697213993498,-0.003167971045361,0.0178303336863612
2012-01-30,0.0102493709778889,0.0151724102853358,-0.0384406665331762,-0.002986963415328
2012-01-31,-0.0063014851977985,-0.0035826208678631,-0.0289531501627193,-0.0104277493821564
2012-02-01,0.0407344352923584,0.0298441003797197,0.0844192523128357,0.0534156264884518
2012-02-02,0.00677440852151,0.012110673405415,-0.0166493083380016,-0.0070707266578402
2012-02-03,0.0220185225456819,0.028068707697434,-0.0061697087160042,0.0247720758164656
2012-02-06,-0.0089062812932741,-0.0053366611189653,-0.0156250589837609,-0.0258403125115699
2012-02-07,-0.0132070625486364,-0.0132559943212525,-0.0290391303537808,0.0070478740476471
2012-02-08,0.0109084946645367,0.0108969078889728,-0.0098630304205908,0.0220219712707382
2012-02-09,-0.0296407793834666,-0.0235731880740386,-0.0376314508389591,-0.0362674203561999
2012-02-10,-0.0062718648811145,-0.009871225311909,0.0005848086934939,0.0089211488516194
2012-02-13,0.008507527551321,0.014511316609449,0.0063072648872986,-0.0105284521069884
2012-02-14,-0.0135805282586162,-0.011049733161691,-0.0322766255694426,-0.0103156358776741
2012-02-15,-0.0171502683305466,-0.0119863304507548,-0.0170788584214836,-0.0344756080157596
2012-02-16,0.0490839979778773,0.041739090629246,0.0863095731421687,0.0484391873333586
2012-02-17,-0.0079658940686125,-0.0062499841054281,-0.0174481838692386,-0.0091930693624532
2012-02-21,-0.0143915044534958,-0.0138830423790869,-0.023888905843099,-0.0113402170271076
2012-02-22,-0.0232680230214392,-0.0230768810676,-0.0309989043147138,-0.0121161645937363
2012-02-23,0.030034046482456,0.0318082578635532,0.0255648224124581,0.0205247776615451
2012-02-24,0.0129100190639443,0.0139830473886417,0.0110464312954199,-0.0076415187502971
2012-02-27,0.0046891363868774,0.0012631868061267,0.0163360966520577,0.0177177254802585
2012-02-28,0.0289728013702309,0.0349032758511303,-0.0148571559361051,-0.0135275818854904
2012-02-29,-0.0107468329916268,-0.0032441169586807,-0.0290023205706556,-0.0359607149799595
2012-03-01,-0.0226873143512724,-0.0245517990846808,0.0225251417820244,-0.0140540605946244
2012-03-02,-0.036472420636859,-0.0303030395212828,-0.0606585366525535,-0.0362762346694326
2012-03-05,0.0118821757417182,0.0136532860018364,0.0024690744626516,0.0191737263727064
2012-03-06,-0.0121609420521618,-0.0149377844254461,-0.0087664584209054,-0.0022810167745581
2012-03-07,0.0097550361609465,0.009216560771665,0.0025062632680088,0.0100894713062132
2012-03-08,-0.0014018203080136,0.0,-0.008059464818994,-0.0013464324944022
2012-03-09,0.0308563443258011,0.0312500098033956,0.0238244588705375,0.0328785472046546
2012-03-12,4.94814039748625e-07,-0.0075817490326445,0.0341047176212181,0.013657110091039
2012-03-13,0.0460627678457303,0.0449304606463158,0.0504348312599072,0.0482816668162702
2012-03-14,-0.0072046938010937,-0.006463881415418,-0.0060605347280903,-0.0102573973574599
2012-03-15,0.0229086156076765,0.0347460797577588,-0.0288889143202039,-0.0103594921037184
2012-03-16,-0.0031899936972712,-0.0029444211807658,0.0034148814447652,-0.0123127158566685
2012-03-19,0.0043821675238138,0.0,0.0188463688973424,0.0253744219750374
2012-03-20,0.0108276275195017,0.0104012141846937,0.0215663531593301,0.0018484464502298
2012-03-21,-0.0136348382109835,-0.0150183098487241,-0.0126651731370529,-0.0045156181150783
2012-03-22,-0.0098407760522887,-0.0161957969937312,0.0056752820294102,0.0118725660645677
2012-03-23,0.0273415218317527,0.03183735839747,0.0163012362706286,0.0054944856926704
2012-03-26,-3.612522624262836e-05,-0.002201007536266,0.0065430169512749,0.0034240242846978
2012-03-27,-0.0123783870158825,-0.009569386387624,-0.0145946193385768,-0.0185148488738689
2012-03-28,0.0008502793074944,-0.0026041553947064,0.0049369256636223,0.0057130777750274
2012-03-29,0.0017122935098337,0.0041431492848413,-0.0143725940679243,0.0006116266249809
2012-03-30,-0.0109700513169621,-0.010040853720472,-0.0387811016719363,-0.0022123630603471
2012-04-02,0.032051014793452,0.0338855284874661,0.0657439088590952,0.0052716975281133
2012-04-03,-0.0225680726147635,-0.0256129076067896,-0.0005423117457814,-0.0231049904976198
2012-04-04,-0.0037446274768088,-0.0034403728254146,-0.0176697782462419,0.0008436869830893
2012-04-05,0.0030236933105866,-0.0007689526177498,-0.0045377156843027,0.0212223623699771
2012-04-09,0.0058836085473862,0.0039510226621808,-0.0023392347739763,0.0246703116121829
2012-04-10,-0.02350028356196,-0.0148727660318441,-0.043350895392373,-0.048272984272535
2012-04-11,0.0122120764663346,0.008577045769006,0.0144578172049965,0.0224622126729921
2012-04-12,0.0109458928664221,0.0123456672022501,0.0148016583205573,-0.0002112897405588
2012-04-13,-0.0399611706543546,-0.0472350770483854,-0.0141010437522456,-0.0268828218771228
2012-04-16,0.0016933460217238,-0.0011970782097439,0.0216120860833632,0.0041223830498687
2012-04-17,0.0083601919122059,0.0043478503426367,0.0153148310049003,0.0178646824334752
2012-04-18,-0.0246602077184485,-0.0219999694824221,-0.044632818162441,-0.0264095866405296
2012-04-19,-0.0079258447477161,-0.0052888185992721,0.0159104577895411,-0.0248659830697235
2012-04-20,-0.0122284398369793,-0.0186310644743308,-0.019909009271255,0.0095964730402645
2012-04-23,-0.0004511930982327,0.0058284507485588,-0.0202622251892088,-0.0059734299166742
2012-04-24,0.0035952426772932,0.0008251014006816,-0.0109489233168143,0.0315906956572035
2012-04-25,-0.0114605749637941,-0.0105777147961288,-0.0103092831202882,-0.0144773385556368
2012-04-26,0.0044255255475146,0.0057898837006411,0.0080148627385082,-0.0099480894975699
2012-04-27,0.0065960438591319,0.0164338379631335,0.0407294860315996,-0.0065502036503239
2012-04-30,-0.0081055717943552,-0.0146282243568957,0.0064895987051184,-0.0079260212027051
2012-05-01,-0.001793029502783,0.011106559592563,-0.0258671680268719,-0.0091151181425774
2012-05-02,-0.0002136199678954,-0.0082338721861306,-0.0249695399212598,0.0161797697719003
2012-05-03,-0.0124985247437572,-0.0199833277722183,-0.0062461199275515,-0.0026496167323141
2012-05-04,-0.0167671329598013,-0.0150085928837899,-0.0290587517602011,-0.011989299924537
2012-05-07,-0.0019020589048581,-0.0065789308574385,0.0045962344453396,0.0259945551382718
2012-05-08,0.0188819007743375,0.0192135979133365,0.0159045572360054,0.0201997877976995
2012-05-09,0.0098337685883996,0.0075859026082758,0.0140468254733239,0.0133066892668344
2012-05-10,-0.0170065261001687,-0.0201048558280298,0.0019543799495538,-0.015618292823379
2012-05-11,0.0113103933670006,0.0229673858284961,-0.0099141157349643,-0.0104420925199534
2012-05-14,-0.0109459232298767,-0.0123287882404899,-0.0101902560790419,-0.0063635898207035
2012-05-15,0.0063673933487189,0.006915611564635,-0.0198766250048044,0.0229463354467163
2012-05-16,-0.0282049505752265,-0.037340606967694,-0.0083333256068049,-0.0187919665171178
2012-05-17,0.0071307350008347,0.0,0.0154386152300916,0.0171664007842384
2012-05-18,-0.0156267790364503,-0.0170616399925622,-0.0125087074969602,-0.0076801114221015
2012-05-21,0.0064381226509717,0.0038498518316925,0.025122097599017,0.0049898143936537
2012-05-22,-0.0118805361457908,-0.0014333820452975,-0.0369104550669146,-0.0107110780020034
2012-05-23,0.0132085874321188,0.0174756648707036,0.0086021424515993,0.0011666275917631
2012-05-24,0.0077887645256907,0.0118934345649675,-0.0042492539963646,-0.0018644125437231
2012-05-25,0.0040802499719951,0.0042432888483137,0.0135520381012602,-0.006326208278395
2012-05-29,0.0079458999302459,0.0130110954154678,0.0,-0.0112070396331657
2012-05-30,-0.0011551700035583,0.0069865640743456,-0.0155038280380661,-0.0171960778209698
2012-05-31,0.0071531580197897,0.012945016066084,-0.0007127067282846,0.00362672713781
2012-06-01,-0.0152459624216523,-0.0209691926742166,-0.0110375695747157,0.0083908812191007
2012-06-04,-0.004282299629043,-0.0279356121753501,0.0373626551746928,-0.0327035424354433
2012-06-05,0.0118451282811764,0.0126953239596333,0.0135811677745602,0.0063162621602275
2012-06-06,0.0276774877448401,0.0240500229909354,0.0271398988468104,0.0439423833993506
2012-06-07,-0.0174607688546161,-0.0110752085959018,-0.0293921527193762,-0.0326568769485558
2012-06-08,0.0094369516818413,0.0168459845046893,-0.0193504271927012,-0.0026718166701537
2012-06-11,-0.0478801581588005,-0.0394916392245409,-0.0727146307183393,-0.0554758434080199
2012-06-12,0.0132223435862632,0.0112781843690813,0.0216579502925586,0.0143939877067622
2012-06-13,-0.0053875325987577,-0.005133019542001,0.0058953519163722,-0.0111773654676249
2012-06-14,0.0058513404669113,-0.0004690538942297,0.0116617962316378,0.0273114150958803
2012-06-15,0.0431698129815217,0.0514018879008408,0.0172662396675559,0.0407914753807896
2012-06-18,-0.0117015829731867,-0.0143755476879567,-0.0285307103526581,0.0030761963518958
2012-06-19,0.024153793511419,0.0239062104114393,0.031478792824236,0.0211515379497283
2012-06-20,0.0090448980671927,0.0189426600605746,-0.0042522655848535,-0.037104930201104
2012-06-21,-0.02437723675606,-0.0203551022195127,-0.0185979459027887,-0.0409952600867203
2012-06-22,0.0198499318522584,0.0122484152152684,-0.0064747626894603,0.0329187675650652
2012-06-25,5.052898483996325e-05,-0.0008814657246766,-0.0148698745056759,0.0192910094521368
2012-06-26,-0.0042859637965181,-0.0048436242816998,-0.0059479498022702,0.0026023712187814
2012-06-27,0.0311002593851831,0.0212389174395719,0.0646359497097634,0.0241078392543947
2012-06-28,0.0401112026982624,0.015404946833075,0.0880056605883297,0.0215053603193546
2012-06-29,-0.0076294025732327,-0.0118093121091785,0.0025510179256707,-0.0131169349453572
2012-07-02,0.0042587261978051,-0.0017057959158178,0.0107663126475395,0.0173697599586183
2012-07-03,-0.0011058453228574,-0.0055721886494526,0.0006261286812977,0.0302625982044837
2012-07-05,-0.0062475894489124,-0.0069414252801732,0.0031766322402756,-0.0158455007171922
2012-07-06,0.0095665285647911,0.0124113782479565,0.0096339483072985,-0.0006735582731682
2012-07-09,0.0024586878178388,-0.0061755354731928,0.0025412936743761,0.0213195610752478
2012-07-10,-0.0204410256014986,-0.0264083843421785,-0.0012877980961516,-0.0180630787122235
2012-07-11,0.0106656973169529,0.0180505244261987,-0.0089685709626873,0.0017734858100325
2012-07-12,-0.0135561310466198,0.0026821396375251,-0.0319843199007182,0.0077881837231406
