Date,Weighted Industry Change,PLT Change,WCC Change,T Change,BDC Change,VZ Change,TU Change,CNSL Change
2011-06-06,-0.0078614949348856,-0.0085251278422285,-0.0147283947158124,-0.0062192678053652,-0.0081008233702556,-0.0101209056350921,0.000385439545171,-0.0042576810620893
2011-06-07,-0.0030156733208555,-0.0036932120823163,-0.0150578917139987,-0.0049244787603008,-0.0065868625943825,0.0002827858787818,-0.0057548289068429,-0.0042395294196128
2011-06-08,0.006841030254073,-0.0065845846042618,-0.0017660940778021,0.0043032463440905,-0.019744767537527,0.0106982281311364,0.004486045254199,0.001062159205773
2011-06-09,-0.0036302164289508,0.0080575188286868,0.0084264220157149,0.0006598633492601,0.0086313996870395,-0.0097168874061722,-0.0071761585866384,0.0068493715095167
2011-06-10,-0.0016061799602237,-0.0063217646789938,-0.0070340095389791,0.0023125105307446,-0.0240518248321143,-0.0081736448497446,0.0015707444704117,-0.0167451430980529
2011-06-13,0.0091591422109884,0.0037475085979144,-0.0021601885233644,0.0089167286754427,-0.0212765462236045,0.011354003152891,0.0062733487561476,-0.0089757165522911
2011-06-14,-0.0011482925217608,-0.0016935188477051,0.0311466288122746,0.0016265824587336,0.0129215207477817,-0.0064227739015914,-0.0019372041106207,0.008488055393855
2011-06-15,-0.0091736218303613,-0.0094610613804239,-0.011089828390407,-0.0091413250724316,0.0037819363682518,-0.0093089372059949,-0.0150302647793085,-0.0010554330848781
2011-06-16,0.0054970076886189,0.0002891359457425,0.0089027078666782,0.0066159697640755,0.0135092176832492,0.0037026791755996,-0.0009956800187652,0.0042149592010277
2011-06-17,0.0026715519146577,-0.0100228663365841,-0.0100473702236374,0.00391519871866,-0.0024570585896938,0.0016924557772216,0.0037736335087261,-0.0015657978540932
2011-06-20,0.0094131813850748,0.0086855596151904,0.0173243060243356,0.0097847109769594,0.0095856948617302,0.0084866496381164,0.0146476218738,0.0088772887561549
2011-06-21,0.001429610286511,0.0034177991967732,0.0189777959106904,-0.000642420525351,0.0121286092004529,0.0044655271904963,0.0171373143965862,0.0031039558292391
2011-06-22,-0.002133472066954,-0.0025648376231556,-0.0085549391957693,-0.0041922304790618,0.0009060337887005,0.0013931244890176,-0.0021064842546949,-0.0051653087973696
2011-06-23,0.0060672779613542,0.014471780348512,-0.0015202968069417,0.0032657893984432,0.0104198633606581,0.0098038786174039,-0.0069686529503463,0.0041580002420868
2011-06-24,-0.0068403236038583,-0.0076791939401425,-0.0182128457815787,-0.0107247292426603,-0.0205438168133884,-0.0022173455375445,-0.0126705208742393,-0.0098191488533287
2011-06-27,0.0057638530569179,0.006018890459911,0.0015498224081766,0.0035889269729405,0.0185472122757082,0.0088691706924688,0.0077503853738804,0.0104058673301038
2011-06-28,0.0040179087919856,0.0278014054535128,0.0038759838925143,0.0045337208808912,0.0228032840960177,0.0027419377782834,-0.0001966625000629,0.0020586210782537
2011-06-29,0.0021477482267557,0.0030269843117689,0.0015343657842575,0.0032092548767464,0.0085647049704626,-0.0002722113165755,0.0142829100668897,-0.0025707528250821
2011-06-30,0.00449830747029,-0.0038178182884937,0.0350172577464598,0.0006371601832608,0.0192982407218925,0.0094901969627026,0.0049674879781281,-0.0010276747870452
2011-07-01,0.0136649989092028,0.0136761482827864,0.0300073836022231,0.0082749913510663,0.040170937570031,0.0199675616931533,0.0087203617909508,0.0041131064559384
2011-07-05,-0.0012776470058783,-0.0013485180498544,-0.008419943089801,-0.0034656777298297,0.0049301647069542,0.0021197141706294,0.0033632343728738,0.0097186977735238
2011-07-06,6.804429036062874e-05,0.0129729606009818,0.0077983371406512,-0.0038277779194007,0.0013675939601323,0.0040118087276683,0.0020488100794407,0.0116455464423456
2011-07-07,-0.0032542307438215,0.0113665469115979,-0.0092609161822374,-0.0006400146484375,0.0127060660902718,-0.0074271243588248,-0.0012915072663999,-0.0029999732971192
2011-07-08,0.0050119625534692,0.0137783948049768,-0.0016435382641803,0.0028985557101229,-0.0032626138082505,0.0083400965445841,0.0031640049337604,0.0080808006857207
2011-07-11,-0.0028595769567195,-0.0222104748642514,-0.009864112857106,-0.0035587386248651,-0.0019395869916391,0.0002694239118503,-0.0142348441697219,-0.0040241412013703
2011-07-12,0.0019354036119749,-0.0018990692801171,-0.0071751748486978,0.0026067097528158,-0.0013998614235444,0.0010796468650756,0.0080213553103411,-0.0020151594336836
2011-07-13,-0.0024039229274727,-0.0110631363253967,0.0037771626073221,-0.0012962059214583,0.0245877963371659,-0.0059203773306379,0.0194083057324255,0.0066804251917441
2011-07-14,-0.0065049662670436,-0.0253751778023557,-0.0267589884342,-0.0087520406620757,-0.0212071453285617,-0.0016241895187936,0.0062719084731598,-0.0229007055637022
2011-07-15,-0.0090179815732242,-0.0027678462735115,-0.0110814258571607,-0.0127036249936474,0.0104972668537695,-0.0002715757733695,-0.0020058462809171,-0.0052028344273463
2011-07-18,-0.0011215181920734,-0.0072565482261608,-0.0021487946592148,-0.0016572501469707,-0.0159516452507858,0.0008178511190646,-0.0009235175032177,-0.0184113822859388
2011-07-19,0.0054654506564319,0.007236246015165,0.0310800758167383,0.005636607332693,0.009681838432857,0.0043466406259958,0.0009188359691335,0.0074429187119624
2011-07-20,-3.139954881337561e-05,-0.0008275525323275,-0.0177835451292555,-0.0032970781972065,-0.009833395366013,0.0061995516548074,-0.0018365893005904,0.002112995643628
2011-07-21,-0.0028610683315769,0.0082667189168403,0.0238403419141813,-0.0059093369414743,0.0005482581692612,0.0013326022508137,-0.0012836914797583,0.0057895058079769
2011-07-22,0.0007189151694401,0.0035509714817779,0.0098885157789036,0.009320864539393,-0.0027382882684794,-0.0072952352151099,-0.0025796828536494,-0.0078533830122748
2011-07-25,-0.0041234845220456,0.012181684784543,0.0223142286355328,-0.0033322352784751,0.0047367508089624,-0.0065824978002192,-0.0007388421865219,-0.015450234867064
2011-07-26,0.000753057233332,-0.0156078775377738,-0.0261391658452131,0.001003031989253,-0.0185801985060055,0.0030412113884485,-0.0166420394860654,0.0005419144238348
2011-07-27,0.0002107968318342,-0.016816100588263,-0.047211085012259,0.0020066711273535,-0.0276668905507254,0.0005526515203819,-0.012825354570064,-0.0130082205171984
2011-07-28,-0.0200652123951101,-0.0099657882905949,-0.0105505318586488,-0.0223855686422456,0.0108313436927549,-0.015732809882035,0.0154738728289152,-0.0043740747430345
2011-07-29,0.0055848551294931,-0.0011665475199572,-0.0019689365429366,0.00931357226269,0.0068306013776684,-0.0005664247234721,0.012689864808914,-0.0044198851944755
2011-08-01,-0.0156979238968086,-0.0066167880708397,-0.0157189516355895,-0.0179640391807233,-0.0182305715572279,-0.0132049398180318,-0.0020652797431618,0.0005482581692608
2011-08-02,-0.0105780189914237,-0.0105083482392914,-0.0462704372370453,-0.0095043716224843,-0.0289895918379383,-0.009765582383677,-0.0266819419345945,-0.0219057838727513
2011-08-03,0.011449694135761,0.0450114577622361,-0.0243648890564186,0.010620056878063,0.0008534502985664,0.0138106450053215,0.0097427903930877,0.0022235083955677
2011-08-04,-0.0158458652150888,-0.0280112038831692,-0.0673912711765455,-0.0137080059748774,-0.0612658792041283,-0.0155061469644606,-0.0219564589048805,-0.0128780202533507
2011-08-05,-0.0041949136062521,-0.0321479664028828,-0.0341273862499822,-0.0041307722904059,-0.0515463577679463,-0.0025611882228548,0.0103833191704069,-0.0051136449225676
2011-08-08,-0.0241254291964184,-0.0403519405536821,-0.0877880854222809,-0.0215471110741903,-0.0805324505069992,-0.0253090236002682,-0.0082713300419868,-0.010619486553024
2011-08-09,0.0295871137847032,0.0067588702261054,0.0180037145071309,0.0299892947420167,0.0726570625291015,0.0291116815602433,0.0230913379945596,0.0854953326186772
2011-08-10,-0.0265315802267127,-0.0193405387648945,-0.024227897075084,-0.0356278343853988,-0.0121065507892438,-0.012613678593461,0.0055452960644687,0.0
2011-08-11,0.0187523730558702,0.03931676720457,0.1093791936297734,0.0149892958398426,0.0755308078965962,0.0194346250060374,0.0414381664533056,0.0292816998965078
2011-08-12,-0.0213609698463148,-0.0064397142147246,0.0004774518513985,-0.0248791018457586,-0.0118060254445419,-0.0152168408306422,-0.0255764324590892,-0.0160857503054572
2011-08-15,0.011879724224243,0.0425925058156469,0.0002358094616364,0.0108771742435922,0.0130823179775337,0.0130058029706568,0.0143757298106504,0.0162074140113973
2011-08-16,0.0056244197297852,0.00541028862937,-0.0081711162605296,0.0094670565718792,0.0019212735885527,0.0005737365867322,0.0045000888180335,-0.0128205010641726
2011-08-17,0.0107110367762596,0.0101401778993747,-0.0264106182117395,0.0079474615753948,-0.0405880607415848,0.0185927214788631,0.0046557067316939,0.025792559188275
2011-08-18,-0.0108224683977345,-0.0469324800892683,-0.0226221345397582,-0.0169257915562501,-0.0209643733010384,0.0005706264821407,-0.005707555750624,-0.0118088740346159
2011-08-19,-0.0050765305507912,0.0141586561061814,-0.0190758429845239,-0.0070947413675223,-0.0084156437203949,-0.0014384131034198,-0.0100080065885229,0.0115511045625709
2011-08-22,-0.0113196448209396,-0.0322682833935043,-0.0268831069932732,-0.0080195097555428,-0.049338548253296,-0.0163842318094445,-0.0136661203895448,-0.0224000040690099
2011-08-23,0.0236384841352885,0.0621340848725474,0.0428648396688766,0.0189873065414344,0.0362888603559614,0.0277221308795421,0.0181927196938054,0.0201634291113367
2011-08-24,0.0166518032361439,-0.0113288099697918,0.0284446806176544,0.019397279170888,0.0043211714046341,0.0144645465014769,-0.0015773231295198,0.015005395977232
2011-08-25,-0.0156700340621945,-0.0716034311730801,-0.0348983966970835,-0.011900727075336,-0.0226789300219995,-0.0186557007117314,0.0063042458649122,-0.0394736842105264
2011-08-26,0.0055631536940512,0.0364842585534781,0.044737611555485,0.0055402271263949,0.0523234653921603,0.0030854639816619,-0.0027543419103355,0.0110010369765437
2011-08-29,-8.32012998152899e-05,0.0145019231330065,0.0285226269109869,-0.0030664446820488,0.0250945183364458,0.0024965368791288,0.0203841808348923,0.0265007991986864
2011-08-30,0.0076950192669087,0.0093663148045989,0.0281824775561957,0.0105766420654913,0.0236406228018147,0.0019315588184924,-0.0003848462053855,0.0058323806703673
2011-08-31,-0.0385113250014793,-0.0174739335833352,-0.0032384777036987,-0.0462157079674282,-0.0032669186369082,-0.0112084101035035,0.0003822717484773,0.0026233549743022
2011-09-01,-0.0092741442886099,-0.0231322218322196,-0.026345967598583,-0.0111927139949754,-0.0164311533021888,-0.0047156219845505,0.0026707975817641,-0.0188679565928235
2011-09-02,-0.001932967813357,-0.0238561938933305,-0.0145102417475685,-0.0003563873511108,-0.0134854560380215,-0.0036424000678072,0.0075405912692114,-0.0037919663215531
2011-09-06,0.0002729340839059,0.0242214800062012,0.033632799305108,-0.0039370296438425,0.0237400126297413,0.0068611115382378,0.0167421403674835,0.0071625934351264
2011-09-07,0.0029447994831251,0.0255984195384533,0.0240934941540623,0.0021374943567756,0.0384078353670393,0.0025330750261758,0.0003893412143183,0.0005390959187673
2011-09-08,-0.002385752476569,-0.0171631733711393,-0.0365209153477228,-0.0003575341125252,-0.0139455732221741,-0.0014112118721388,-0.0103596321516345,-0.0103037162990695
2011-09-09,-0.0050815081260494,-0.0359281418128326,-0.0234139042445708,-0.0093524578657756,0.0034989636716819,0.0034169348015864,-0.0200954706578349,-0.0148841543274314
2011-09-12,0.0183248733308532,0.0397187743572436,0.0236282888493965,0.0212454190445063,0.0213370717003665,0.0135135490856572,0.0051282051282051,0.0164026585505099
2011-09-13,0.0090881407955846,0.0222148022584652,0.0234275059389112,0.0089702186032253,0.0252857471775436,0.0079499934580433,0.0022526477888505,0.0144123230786212
2011-09-14,0.0062389439619539,0.011071317574861,0.0450517449329183,0.0028388900936725,0.0187541679335481,0.0073570549069215,0.0236493346677904,0.0097560103189105
2011-09-15,0.0104067599262855,-0.014420034168447,0.0184063594881266,0.0113395325995426,0.0055159012971208,0.0094839656083479,0.0021743548135951,-0.0138519031721333
2011-09-16,0.0049380445208329,-0.0145753831513545,-0.0062111904803692,0.0041638043200586,-0.0048061397927084,0.0082373164975505,-0.0112182578118142,-0.0042941453199056
2011-09-19,-4.8215635459855145e-05,0.0085329909662284,0.0149928857984777,0.0014015068989346,-0.0062665084422825,-0.0035704770299381,0.0008108067980021,0.0049073147131457
2011-09-20,0.0002648900574608,-0.0242797026487263,-0.0258741391811365,0.0027806716174197,-0.0158258998827481,-0.0016452254259029,0.0085348911086467,-0.0102758537809392
2011-09-21,-0.0205553726349507,-0.0245358015537808,-0.0540345829245939,-0.0214384798616104,-0.0655022080267021,-0.0167352701669017,-0.0203751932166879,-0.0255852585319065
2011-09-22,-0.0011946888416919,0.0140844937994043,-0.0422423001692493,-0.0060888279308524,-0.0286658877449937,0.0136713054369704,0.0042382023471018,-0.0005681948105163
2011-09-23,0.0051643276518418,0.0153309621955535,0.0013927363491754,0.0028808038310165,0.0250190210673821,0.012129768573244,0.0091005355592756,0.017035731213104
2011-09-26,0.0091802165498953,0.0016989207115894,0.0095759862140699,0.0099786419092901,0.016435382641803,0.0069232898303616,-0.0052170285799805,0.0261255875116266
2011-09-27,-0.000184027075116,0.0165343916595378,0.0170738516177943,-0.0034758560958849,-0.0013952185357828,0.004356108069866,-0.0131877066916693,-0.0005350577097957
2011-09-28,-0.0080523420261455,-0.0476345547355235,-0.0680465967473316,-0.0083362858921395,-0.0666201549469618,-0.0010846234915628,-0.0202631591320085,-0.0300752603679295
2011-09-29,-0.0037564051629632,-0.0180481588954002,-0.0400324450464862,-0.0034554381349109,-0.0054406826329574,-0.0018807010351542,-0.007807531898082,-0.005425956582412
2011-09-30,-0.0067846699701254,-0.0152301362410772,-0.0381307852731254,-0.0073094008986646,-0.0384041309103987,-0.0035202021944478,-0.001942589014265,-0.002211216981202
2011-10-03,-0.0152137445527128,-0.0300352825807843,-0.0319759072247255,-0.0167597609101143,-0.0655993855969188,-0.010618006929185,-0.0172525179100329,-0.0411731280927178
2011-10-04,0.0107008894107595,0.0879646442008564,0.0642289478143362,0.0092691706222335,0.0684410998737539,0.0071943038356812,0.0059774290172385,0.0438908507905879
2011-10-05,0.0062113355096847,0.0071235072958674,0.0493606837552545,0.0110714094979422,0.0114942893693624,-0.0030657917245524,0.0198950549632471,0.0022713802834962
2011-10-06,0.0065091830808194,0.0466531157649069,0.0268879423919592,0.0053078420847629,0.0301960963828889,0.0050377919810213,0.0176381945626822,0.0028408656805024
2011-10-07,-0.0006598940448266,-0.0225806697722406,-0.0146732778230793,-0.0083681927672382,-0.0060905917253162,0.0106204885712606,0.0023138537701548,-0.0135363664588054
2011-10-10,0.0120223886851038,0.0154938524638104,0.034832706792484,0.0114424383481302,0.0447427582622614,0.0109589459144904,0.0126163522151518,0.0237422308430879
2011-10-11,-0.0034366790037345,0.0095907682376945,0.034158161574487,-0.0038088194667389,0.0217312010451799,-0.0054496119559054,-0.0045379790177485,0.0094760351857969
2011-10-12,0.0024379208557916,0.0025038502174378,0.0195524094961331,0.0027672059539362,0.0175994369125468,0.0008187439900819,-0.0042321460901467,0.0226886866091893
2011-10-13,0.008573912271198,0.0059729813658449,0.003816832793662,0.0093652604397566,-0.0020913688453852,0.0078954783321973,0.0091593884216602,-0.0050392021003475
2011-10-14,-0.003984310628695,0.0027735023257897,0.0046843841290917,-0.0068096955132628,0.0240384215459126,0.00107269816426,0.0097512771834186,0.0145658388417596
2011-10-17,-0.0075751859890867,-0.0372323572024337,-0.0138168659131519,-0.00582391480588,-0.0455317750150421,-0.0091201760654754,0.0005948175022006,0.009433966258347
2011-10-18,0.0065982631601588,0.0273048636166038,0.0288485420000929,0.0055077401588359,0.0518097611306449,0.0048569967216867,0.005337032159504,-0.0054794729572449
2011-10-19,-0.0059649529200363,-0.0144381978345546,-0.0048780673887671,-0.0061496516009804,-0.045161286561994,-0.0045674900071745,-0.0033353341096943,-0.0132523336846815
2011-10-20,0.0081791025774675,-0.0066857397482591,0.0363075178323973,0.0069468165762701,0.0160484608023544,0.0062381217493723,0.0149370736159333,-0.0117057405557274
2011-10-21,0.0003270730225992,0.0059918177087129,0.0089867791723863,-0.0041025927943042,0.015829353072095,0.006996725581292,0.0023085596949122,0.0111297034269122
2011-10-24,-0.0080445377651938,0.0212565927693777,0.0526199666637794,-0.0079011145572827,0.0370245848322702,-0.0141483927455985,0.005376320457998,0.0087815506828716
2011-10-25,-0.0148873540183089,-0.0327565313132884,-0.0162894108378881,-0.0111381726391532,-0.0324058852976069,-0.0205683929780251,-0.0224525421212557,0.0
2011-10-26,0.0026508774543157,-0.0018761559349973,-0.0052764878506564,0.0017421336491779,0.0066291270279646,0.0046397922072729,-0.0097352023765206,0.0118535143875853
2011-10-27,0.010860108988356,0.0284675534124039,0.0177080991852325,0.0092465254575513,0.0529862009612804,0.0096514910915569,-0.0088597669625458,0.0131578947368419
2011-10-28,0.0057864233092109,0.0144329264435371,-0.0068068097576517,0.0088195465712044,0.0029975561238468,0.0013304745775511,-0.0058571465171412,-0.0156168272440489
2011-10-31,-0.007169523851982,-0.0112459620544318,0.0097936526269543,-0.0050916369039988,-0.0155535871299401,-0.0128136560055414,0.0097030035339959,0.012332415385564
2011-11-01,-0.0107372630608082,-0.0052877752900178,0.0160939905575041,-0.0113675479125241,-0.0144881601408708,-0.012188433655468,0.0134200862813464,-0.0091792695514042
2011-11-02,-0.0039831820910983,-0.0180794481329522,-0.0056531962427786,-0.0027434816229312,0.0087499618530272,-0.0054054260253905,0.0041741021415305,0.0085929022664155
2011-11-03,0.0064834393644992,-0.0008930866079369,0.0230051939969235,0.0047782013871177,0.0203646850416798,0.0086183594295398,-0.0035308024086318,-0.0131648237500365
2011-11-04,-2.802435992465025e-05,0.0009065814191158,0.0138605847154742,0.0006863575217087,0.010271908406694,-0.0026831845342123,-0.0007940659455674,-0.015658796347695
2011-11-07,0.0061401477404466,0.0130341457593555,-0.0056338549234577,0.0082191700290216,0.0012015894991665,0.003493713284435,0.0091378443201893,0.0209482404024824
2011-11-08,0.003746796780925,0.0136945246318259,0.0024212858869982,0.0051176943453913,-0.0008897566105578,0.0005333455403646,0.0080613417713695,-0.0059171925469966
2011-11-09,-0.0071055142497228,-0.0196731691243215,-0.0027105349436934,-0.0075523281734521,-0.0317021403749816,-0.0056603529140071,-0.0108846081604476,0.00220390723791
2011-11-10,0.002671315029892,0.0152068121580709,0.0002047158374684,0.0030959805136809,-0.0015561542296418,0.0016099107205275,0.0007975493442295,-0.0010858011770267
2011-11-11,0.0009649240546012,0.0153846292751837,0.0173282408189201,0.0006802876878632,0.0214394154832537,-0.0010649870624281,0.0119521606574167,0.0145396048573402
2011-11-14,-0.0053279486346492,-0.0105510147016783,-0.0079888461816838,-0.0023923340490997,-0.0051236281518678,-0.0088401236235719,-0.0051393224105356,-0.011176209770578
2011-11-15,0.0036940892034282,0.0351295117539577,0.0030457162615006,0.001369425429,0.01677861721292,0.006214627596991,0.0018028877381626,0.0216450015388838
2011-11-16,-0.0103283337334403,-0.0107997358438927,0.0247140340502252,-0.0116758290792975,0.0021341370869644,-0.0102618759369342,-0.0028231375119509,-0.0064033582364129
2011-11-17,-0.0047124910206046,0.0008825765759193,-0.0213914371257896,-0.0069419944220148,-0.0213025182573775,0.0,-0.0008112130280534,0.0048283345244027
2011-11-18,-0.0034076635855133,0.0064384323234487,-0.0050906128465269,-0.0013947320467819,-0.0024814462434757,-0.0073509518412378,-0.0066923914391418,-0.0032033885429139
2011-11-21,-0.0014573539916489,0.0002973036341258,0.0114990427766082,-0.001056667134266,0.0022356977329354,-0.003040370630838,0.0002065768846693,-0.0032449684524121
2011-11-22,-0.007991120871499,-0.0107398748638199,-0.0255717168660221,-0.0105707979539081,-0.0073294948498243,0.0005529571129711,0.0136872631834099,-0.0005431954896643
2011-11-23,-0.0164465409998552,-0.0234113855899316,-0.0200994228652473,-0.0153681312441297,-0.0140110882272091,-0.0191454612618773,-0.0041313935874788,-0.0213231972375668
2011-11-25,-0.0021160406176176,0.0031191038626841,0.0088652822550542,-0.0032727328213779,-0.0166555627040535,0.0002829179821739,-0.0045833587646483,-0.0106383274112258
2011-11-28,0.0006038703100567,0.0059988230961036,0.0084441953746734,0.0010745231577196,0.0301948158510584,-0.0011022572201212,0.0090535484613346,0.0
2011-11-29,0.0025178326159855,-0.0074471254772918,-0.0152655697803222,0.0017850495056044,-0.0204209745550824,0.004662698516495,0.0097839284304962,-0.0005555682712132
2011-11-30,0.0138269589989587,-0.0077742718491923,0.0397878153381346,0.0143507123483234,0.0054777937258794,0.0126140966686919,0.0160554518601469,0.0098413553207827
2011-12-01,-0.0008228716950546,-0.0035005523966715,0.0052993219572249,-0.0031109627251469,-0.0012128840534431,0.0023885390620741,0.0132838508188782,-0.0064934488559107
2011-12-02,-0.0012485559912256,-0.0089751408533304,0.0042593881801848,-0.0010348632936312,-0.0223747013650857,-0.0013193416819169,-0.0032660551668993,-0.0048622448122643
2011-12-05,-0.0008508757218336,0.0129571197486539,-0.0213127321455873,-0.0006856516184902,0.0023915699411894,-0.0005253600715523,-0.0053680747721621,0.0032328327056862
2011-12-06,0.0021982935968391,0.0028481478889978,0.0083091846410778,-0.0003427083199879,0.0068513418030144,0.0049829168997287,0.004049345969941,0.0037654488568939
2011-12-07,0.0069061627233684,0.0131919390094761,0.0048365255686197,0.0089224514182453,0.0242442794669379,-0.0007824407714523,0.0161478208505408,0.0064794238077063
2011-12-08,-0.0114431849886589,-0.0177753075572235,-0.0161951576791158,-0.0126581915045921,-0.0153891815233634,-0.0089121923719256,-0.0143513207823998,-0.0162075170556228
2011-12-09,0.0027822077924813,0.0401979953339132,0.0143700699448785,-0.0017193685416687,0.0263236930924882,0.0089262313264861,0.0048515429055364,0.0175438431381406
2011-12-12,0.0009086690946095,0.0028465263615334,0.0100730458379227,-0.0003445978195759,-0.0026682524105932,0.002876485115748,0.0021417564066266,0.0179640668824174
2011-12-13,-0.0039354611970677,-0.0348706870241619,-0.0211199407032997,-0.0006881813758626,-0.0379412033978631,-0.0052002279693293,-0.0065891504388011,-0.012786348708846
2011-12-14,-0.0047280635538089,-0.0199355113752012,-0.0311005059417181,-0.0068942006674077,-0.0105068030338396,0.0,0.0159104571934542,-0.0032538704746888
2011-12-15,-0.0054163621312514,-0.0014714313635702,-0.0135353165443497,-0.006898891244217,-0.0125921323746759,-0.0018187452966687,0.0030745550460658,0.0161289909090229
