Date,Weighted Industry Change,OGE Change,TVE Change,PPL Change,ES Change,MGEE Change,DTE Change,HE Change,NEE Change,POR Change
2011-05-05,-0.0050237126870366,-0.0104146020582739,0.0,-0.0036376728280096,-0.0095505664932838,-0.0050971345050195,-0.0087736548041905,0.0,-0.0047104057781082,0.0032180177691848
2011-05-06,-0.0060174062113,-0.0102080972081343,-0.0015967668421937,-0.0097122379265885,-0.006193727980514,-0.014986725669531,-0.0098702988118105,0.0081426551771164,-0.0010444103132149,-0.0130796642763952
2011-05-09,0.0018402834049648,0.0138751387978902,-0.0015981188345985,-0.0065359525724429,0.0045351432241547,0.0253133379074074,0.0025459704254134,0.0092843236973491,0.0059326495278421,0.0136381928770896
2011-05-10,0.0104500746377827,0.0087753661008496,0.0048038767587047,0.0123952306992604,0.0061919850341038,0.0102454208294199,0.012266375791052,0.006540980292076,0.0095155578602134,0.0106299394416801
2011-05-11,-0.0017823584188441,-0.0090997329490422,-0.0043894136211944,0.0007201694190077,-0.0022384394878999,-0.0146261107386629,0.0007706570260915,-0.0106747534953637,-0.0012008868369321,-0.0074161017889842
2011-05-12,0.0123686249733166,0.0107948818218784,0.0004000091552731,0.0086361822263409,0.0129394963247455,0.0257211462743359,0.011571886335114,0.0146887958422601,0.0151724322088834,0.0106007249722266
2011-05-13,-0.0044629083783646,-0.0093113394634397,0.0027932839711092,-0.0046329411148234,-0.0049847771291418,-0.010803217058308,0.0017159228079836,-0.0121442007662835,-0.0042452029646978,-0.0046493194253301
2011-05-16,-0.0054228667970291,-0.0043290283751326,-0.0023932774899386,-0.0060888461785018,0.0005574263424829,-0.0052381243024553,-0.0045898197411493,0.0030852264853266,-0.0061612289657935,-0.0062402438073655
2011-05-17,0.0113277459447166,0.0009958023894091,0.0043964308949005,0.0165885283873285,0.0111544256657424,0.0028776951763149,0.0017297742590703,0.0038669169281095,0.0108676425763637,0.0054967138112038
2011-05-18,-0.0005928760682532,0.0147409930781483,0.0099443120950486,0.0007110257326961,0.001102865040598,-0.0004774063190838,-0.0088223837717184,-0.0108821913827574,-0.0020470647231534,0.0023355182831875
2011-05-19,-0.0028853421666416,0.0068373178005075,-0.0082840626690798,0.0010653659844859,-0.0038462417163956,-0.0009523800441198,0.0023170289585531,-0.0027461630228626,-0.0062967825468636,-0.0034843264751732
2011-05-20,-0.0056402452975894,-0.0025296958485938,0.0003965197919945,0.0039049068386466,-0.002486879137969,0.0026455173900041,0.0019305461446186,0.0066876505028998,-0.0121388763685281,-0.0050603762324915
2011-05-23,-0.0005168880134387,-0.0077074980515642,0.004765644576267,-0.0014240034654906,-0.0105967948033314,-0.0046082386499858,0.0,-0.0157667131512397,0.0031353475989234,0.0051241291472708
2011-05-24,-0.0075240153227294,-0.0037781355726241,0.0059641996344111,-0.012078194359775,-0.002806687786149,-0.0068226054270201,0.0009716136406935,-0.0156187184770908,-0.0036464504934234,-0.0121235615816268
2011-05-25,-0.0013703442117642,0.0094187854034856,-0.0035699424239444,-0.0007202431615246,0.0,0.0049055630860816,-0.0033145248705017,0.0004080060705202,-0.0031474088039533,0.0003958918761371
2011-05-26,0.0040016302749068,0.0085435421187129,-0.000397465379272,-0.000360344244982,0.0039749967290216,0.0090376599096256,0.001176959078654,0.0045063748889463,0.0051046839257148,0.0079020453243618
2011-05-27,-0.0001695947905154,-0.0060808429987172,-0.0007961965404248,0.0,-0.005678613174547,0.0031769100071964,-0.0027311625874483,0.0028524731953015,0.0008725870458341,0.0042951464420686
2011-05-31,0.0037488167352654,-0.0007826436127892,-0.0043651034532241,0.0049910829974795,-0.0022649495200631,0.0114160861345114,0.0007754381428887,0.0048563676114745,0.0055526581449476,0.0
2011-06-01,-0.010490909260348,-0.0180285751705437,0.0027832881067975,-0.0063965932962904,-0.0065470975019434,-0.0290237707843643,-0.0110851753232552,-0.0173386456070759,-0.0121824012198532,-0.0077011498220557
2011-06-02,-0.0060145040606958,-0.0041824156204296,-0.0031683138101406,-0.0049982106164728,-0.0002865941488011,-0.0051762864712545,-0.003145269329106,-0.0045137712992801,-0.0096899093256646,-0.004651121528422
2011-06-03,0.013587101894776,-0.0034398659498966,0.0031796472254064,0.0039769061660111,-0.0066686966001858,-0.0049726456473719,0.0051999664306638,-0.0082987867126022,0.0239058332388074,-0.005905496881222
2011-06-06,-0.0039513579962344,-0.0121852613396791,0.0011919223899316,-0.0057740523189105,-0.0093567160141991,-0.0047499419391138,-0.004777103313069,-0.0075188095722766,-0.0003608236993244,-0.0090945607456954
2011-06-07,-0.0030037469552394,-0.0059268529270101,0.0027855791687469,-0.0028869892083581,-0.0002938090476596,0.0022455604353636,-0.0023962208904635,-0.0054507784501437,-0.0026998114141698,-0.0075306631056776
2011-06-08,-0.0022258529195788,0.0063772383193045,0.0019872510875903,-0.0109409523752622,0.0050014169035188,0.0060090077092891,-0.0010034728059482,-0.000421239636826,0.0023478611273797,0.0067890640067786
2011-06-09,-0.0029554784250348,-0.0026476019848858,-0.0007929639555716,-0.0036738305346451,-0.0058342169009345,-0.0064580521877304,-0.0030169252251838,-0.0058823274847182,-0.0005389647750469,-0.0039510226621809
2011-06-10,-0.0035692714027499,-0.011277408896825,0.0,-0.0055350344375443,-0.0023556542554206,-0.0005031801619619,-0.0024261814416903,-0.0059473785706065,-0.0019783596883639,-0.0063618230552267
2011-06-13,0.0024964710648259,-0.0037259428701922,0.0,0.0011070371137781,0.00088518087451,0.0017592522886565,0.0058727641668142,0.0038379594737638,0.0044923628597519,-0.001993590000504
2011-06-14,-0.003672728381185,0.0006176400964663,0.0023866895285497,-0.0021970490556813,-0.0023426596626669,-0.0019885638731382,-0.0030030335052607,0.0037894801089638,-0.0071060849062549,0.0027777655835298
2011-06-15,-0.0039310384316221,-0.0064369056119853,0.001988907940458,-0.00516795416369,0.0011813619257616,-0.0074924648056298,-0.0028249233346704,-0.0134510966733082,-0.0035925445450032,-0.0071684707606728
2011-06-16,0.0081343835486098,0.0100250528723564,0.0027877217492124,0.0070344202954864,0.0094256167196774,0.0035044129578342,0.0016346921393461,0.0029749125703997,0.0097105000827286,0.0059975856520406
2011-06-17,-0.0024420431496989,-0.0047189854126578,-0.0007942993455626,-0.0091474224619574,0.005209849758338,-0.0024875243026824,-0.0008116295012343,-3.3351665308787404e-16,0.0015917960935719,0.0051343234471607
2011-06-20,0.0085555016597746,0.0132203964401095,0.0011928702624471,0.0077777331131789,0.0097926307786287,0.0147610741698522,0.0038727807050657,0.0080000224866365,0.0084850547078973,0.0137470696801079
2011-06-21,-0.0004995824381068,-0.0014161378594386,-0.0015892298532416,0.0043908077395826,0.0011373590449222,-0.0056455693962398,0.005666844366759,-0.0066583371968453,-0.0041950335187937,-0.0069097275661746
2011-06-22,-0.0046249695300034,0.0022348762215246,0.0023894649336505,-0.0073073178899886,-0.0079794465112369,-0.0064404552180113,-0.0044497858437844,-0.0100755572709059,-0.0019356080733304,-0.0117142185575706
2011-06-23,0.0021268989123693,-0.0010231069808337,0.0031859785647743,0.0025907093100312,0.0023194552758564,0.0075433309715685,-0.0020496472011038,0.0,0.0012431130015459,0.0080289347316165
2011-06-24,0.0001396643351797,0.0004085895291509,0.0,-0.0022107355624798,0.0008667662169269,0.0019945131984746,0.0043006159450745,0.0017013614542449,0.0017696388566383,-0.0051648454657352
2011-06-27,0.0061184581384363,0.0022417079893148,0.0027855791687469,0.0058910543993618,0.0100952497058932,0.011694458122319,0.0091780700416715,-0.0008478362710598,0.0060028276174386,0.0032025590541261
2011-06-28,0.0048970525198995,0.006879809089138,0.0031683138101407,0.0094821537463073,0.0037037342953471,0.0014745271929365,0.0042406922966765,0.0021142133283589,0.0007011554086291,0.0011933447642747
2011-06-29,0.0014404125505608,0.0058023392993887,0.011811068854911,0.0054092834700706,-0.0062129686995523,-0.0034355445214848,0.0016029218853791,0.012631546823602,-0.0005239046485546,-0.0011881460057627
2011-06-30,-0.0008041166636629,0.0003976234208157,-0.0128404635762472,-0.0035803660270246,-0.0045288325450563,-0.0019699562300832,-0.0001998465276265,-0.0029009406240689,0.00139417941562,0.0
2011-07-01,0.0091654020700159,0.0114919358495973,-0.0011797359923505,0.0025044334230421,0.0141964787810993,0.005901150142506,0.0133652135381952,0.0153209459659575,0.0123542556010402,0.0122239534101528
2011-07-05,-0.0030381222492124,0.0001953923910686,-0.0019630639343725,-0.0032177357724153,-0.0008404087773938,-0.0021983194879342,-0.0037401305031983,-0.0052996764971967,-0.0048301291719508,0.0062844367837517
2011-07-06,0.0019676328640065,0.0078385564461583,-0.0011839260641222,0.0021513593654181,-0.0028089460226743,0.0046364210878476,0.0027799719609151,0.0081900394068222,0.0010398190260041,0.0074103174173367
2011-07-07,-0.0035901764553803,-0.0036672927305537,0.0011829171362333,-0.0031937568082343,-0.0111856188466536,0.0029048627831,-0.0047170140217862,-0.0024242208461567,-0.0017197297711822,-0.0019237875144618
2011-07-08,0.0021552974780942,0.003909319068334,0.0035559128600142,0.0025044334230421,0.0019863703601068,0.0119658532884157,0.0033864176566072,0.0081598879528017,0.000867289431694,0.0019425464201161
2011-07-11,-0.0015005687619566,-0.0078585759113491,0.0031496033428159,0.0003600847095037,-0.0037121949290669,0.0004857554136018,-0.0034082193264274,-0.0097959090252313,-0.0006993166956957,0.0011718272988224
2011-07-12,0.0071024092638028,-0.001784655007798,-0.0039292879556743,0.0064794865770953,0.0157909620484189,0.0155717615221087,0.0064399215872026,0.0078480190517427,0.0054405295854947,0.0086172858377388
2011-07-13,-0.0056994517065474,-0.0081027640271925,0.0047096091597053,-0.0046428687402599,-0.009016722862418,-0.0057061964884652,-0.0095503294521736,-0.0057096775849669,-0.0046981112237457,-0.0092772195856608
2011-07-14,-0.0061048169748148,-0.0057802892448497,0.001177883292277,-0.0068173551915458,-0.0127587399234182,-0.0095647926965781,-0.0006012984498673,-0.0090237621381268,-0.0045414553979598,-0.0167055287101543
2011-07-15,-0.000921408271041,0.005998861464241,0.0019607543945311,0.0025261986972816,0.0031564021568967,0.0028992481710259,0.0031892299770585,-0.0016562736567505,-0.0049054412230551,0.0043409869648452
2011-07-18,-0.0082757859305184,-0.0105536157130885,0.0011769590786539,-0.0079250128395091,-0.0171968611240248,-0.012071417268049,-0.0103359261293866,-0.0091514647389645,-0.00459198739735,-0.003548901830513
2011-07-19,0.0036428146558146,0.0099960015078807,0.0023593969808243,-0.0003625653738855,0.0058224387721627,0.0092255664186603,0.003810642286064,0.0041841164462693,0.0054906372355268,0.0027526423116076
2011-07-20,0.0042722930148852,0.0077044527435338,-0.0027461630228625,0.0036271173070734,0.0025936642826826,-0.0069594879297721,0.0087859147488317,0.019933535870313,0.0026412697440302,0.0058709013838764
2011-07-21,0.0106931738334095,0.0150097557351893,0.0003923196928848,0.0082733796786189,0.0091506915543018,0.0086580006155531,0.0181245471643819,0.013018702026748,0.0115324104960897,0.0007740115187913
2011-07-22,-0.0046289247734198,-0.0069204268970327,0.0035252702768225,-0.0007134893244361,-0.0002828379622281,-0.0107117082445747,-0.0029194535375747,-0.0068328007246083,-0.0079419733945932,-0.0100424965241905
2011-07-25,0.0088857529988457,0.0048770973114718,0.0019599857550741,0.012482194689314,-0.0002849336417705,0.0014506409908768,0.0090515365453554,0.0052932032142553,0.008765778260426,0.0119141871892226
2011-07-26,-0.0022191324971075,-0.0096955594911546,-0.0019569173602174,0.0014054904285907,-0.0056899218849877,-0.0096758496923431,-0.0052579678887912,-0.0068965549259541,-0.0029549482453056,-0.0043120583835597
2011-07-27,-0.0036091164008557,-0.0035447087338089,-0.0015904178443503,0.0088089871295561,0.0,-0.0019564666919627,-0.0058811850016058,-0.0127206139768342,-0.0109985556362416,-0.0047449914942359
2011-07-28,-0.0029549551939203,0.0,0.0007958797624988,-0.0010533955793049,-0.0103240786171169,0.0086036752609648,-0.0074131343320458,-0.014113746385816,-0.0019520283697046,-0.0067513929401741
2011-07-29,-0.0125103181596561,-0.0023923232107218,0.0015923171513686,-0.0137858248052334,-0.006138529380083,0.0098328320096411,-0.0134600217540433,-0.008474608462146,-0.0148003174742242,-0.0004033976810211
2011-08-01,-0.0052194140750458,-0.0077120702393114,0.0047467930627136,-0.004618128858322,-0.0026200918947842,0.0041092367196009,-0.0192842429566315,-0.0126795959000549,-0.0025202410723893,-0.0075847757483317
2011-08-02,-0.0149748266018951,-0.0140280709726315,0.0,-0.0150429670177658,-0.0164271449335413,0.0021702241684198,-0.0146579279654359,-0.0081544477652503,-0.0157865890446271,-0.0120918679370537
2011-08-03,-0.0036904130300922,0.002434055451152,-0.0011802001005297,0.0003626396244228,-0.0092926069430233,0.0052974048186297,0.0018598915834485,-0.0068876388534231,-0.0051556359218184,-0.0040732577282583
2011-08-04,-0.0271660050771561,-0.0568021286426619,0.0023733965313567,-0.0321050538883288,-0.0222969859349066,-0.0178917000452672,-0.0195710733000093,-0.0325238515771731,-0.021074175231772,-0.0308388161764498
2011-08-05,-0.0075435504645905,-0.0435706539915477,-0.0019864615379021,-0.0078446335998903,-0.0046309883917311,-0.0227439777706423,-0.0082070577839129,0.0022232612235678,-0.0015125357776634,-0.0210792586203195
2011-08-08,-0.0387941548057294,-0.0645454580133611,-0.006371957129549,-0.0313575600080692,-0.0336294847048434,-0.0290445954400467,-0.0471759434833725,-0.0457634908404053,-0.0338918183302043,-0.0640243628907032
2011-08-09,0.030179580771458,0.0372390820803237,0.0112495256533414,0.0340909100027739,0.0387117938489929,0.0339070543067437,0.0342960394456225,0.028103061861792,0.0234482488021476,0.0233516586684366
2011-08-10,-0.0135902014784732,0.0179822621030224,0.0048000335693356,-0.015372732571528,-0.0060471207382641,-0.0280040832216807,0.002218736960244,-0.006928388968741,-0.0210649857891925,-0.0099819061508357
2011-08-11,0.0383637618560743,0.0515746725689139,0.013960924839659,0.0254304248221327,0.0452805529753908,0.0428794321969911,0.0459059358489343,0.0521658535189961,0.0421219720794184,0.0496357102928388
2011-08-12,-0.0056193790209456,-0.0058214845093932,-0.0007899075041364,-0.0121580554207151,-0.0157767133558158,-0.0181502099636581,-0.0134481905357514,-0.0153643709798001,-0.0024612091795974,-0.0107480652424748
2011-08-15,0.0290196694761281,0.0273884081737683,0.0019723564618604,0.0179526145654353,0.0199020676336717,0.0258858942940099,0.023925493945955,0.0322865777324265,0.0336103214646016,0.0180878591177388
2011-08-16,0.0059921930359201,0.0031759798291923,-0.0007868000670196,0.0078474884203114,0.0042540076055163,0.0121346908384138,0.0056297010616726,0.0086994678090737,0.0062557527531446,-0.004271695092761
2011-08-17,0.0031722794582571,0.0073329623334407,-0.003933925301715,0.0073556176473667,-0.0012041214346017,0.0007316542664584,0.00020644892567,0.0,0.0005452340793764,0.0017057145789917
2011-08-18,0.0058456910943763,-0.004270782727299,-0.001980952357922,0.0092455269802697,-0.0003067199031972,0.000744547653038,0.0020981635426196,0.0021871931638491,0.0075673651735461,-0.0125868447918291
2011-08-19,0.001144984391318,-0.0071739528490149,0.0055577366685303,0.0025706542616668,-0.0003102178614712,0.0143287765538238,0.0027437157131144,-0.0026432322147307,0.0014757762849251,0.0026678286595375
2011-08-22,-0.0169859321854728,-0.0201370741337541,0.0023828222881336,-0.0148658485841461,-0.0152858457350842,-0.0051144444034111,-0.0174636211899223,-0.0160590635647086,-0.0177826080817036,-0.0198361785781641
2011-08-23,0.0178675663365399,0.0362885300376736,-0.0023659846942797,0.0109849453399688,0.0241187005447327,0.0272837740969744,0.0318363548770297,0.0166885881917949,0.0130490550719312,0.0271334320146249
2011-08-24,0.0247993797029832,0.0257861535128522,-0.0015809885132373,0.0173850437668912,0.0350453142261938,0.0246294267096818,0.0189795980648119,0.0290294661398924,0.0278796853448525,0.0110732637968813
2011-08-25,-0.0142249596638455,-0.0194332564679579,-0.0007861814993637,-0.0110202072683328,-0.0145348830762073,-0.0299582188331717,-0.0135891345470535,-0.0230317946561807,-0.0169159680470196,-0.0234211405067405
2011-08-26,0.0082965206423129,0.0157970964849598,-0.0082612506369396,0.0061526794513596,0.0121661673035625,0.0129963427107405,0.006318743373752,0.0099053168125065,0.009105809531769,0.013787230279855
2011-08-29,0.0120592197921688,0.0016102660198472,-0.0027558935384058,0.0171428212013562,0.0060922273581623,0.0106032450768864,0.007012592169728,0.0160337193474195,0.0062567446802056,0.0205795792569864
2011-08-30,0.003832435893117,0.0056281161667712,0.0075010080785588,0.0028228834642516,0.0046606419714018,-0.0039980979445513,0.0005984196819808,0.0025031862749194,0.0060606089453769,-0.0024793955123714
2011-08-31,0.0036726153100213,-0.0043763918579625,0.0070810505364099,0.0108505589600436,0.0002883291042496,-0.0084685875026803,0.0053688696132099,-0.0041459526529977,0.0024743617023285,-0.0074073417069341
2011-09-01,-0.0063569094613341,-0.0131343253216341,0.0062573269191123,-0.0076019488772812,-0.0157593990748102,-0.0102356656175795,-0.0145899381044324,-0.012916644414266,-0.0019356080733302,-0.0165016345836302
2011-09-02,-0.002590899950984,-0.0016498624105062,-0.0007812678697515,0.0007012309022105,-0.0032515697427655,-0.0036621232561625,0.0004030725149979,-0.0055745781504213,-0.004473872498593,-0.0012776311704315
2011-09-06,0.0123383501455789,0.015940489100141,0.008607246686224,0.0210188897888218,0.0127118086352089,0.0184676997860837,0.005969474884719,0.0043956211635043,0.0045620438591342,0.0126087354577106
2011-09-07,-0.0073737664973431,0.0156732995509608,0.0081458137656853,-0.0056199871059375,0.0032650820669475,-0.0041222594727157,0.0044633272858503,0.003451247741709,-0.0143369040859988,0.0089096730818966
2011-09-08,0.0067820807293774,0.0008160121410404,0.0,0.0060369527100401,0.0062481130811993,-0.00366749568713,0.0,0.0207433648334359,0.008301065680489,-0.0004231198429243
2011-09-09,-0.0086193290162868,-0.0170711237061158,0.0026995639799605,-0.0024981769053037,-0.0113500917954271,-0.0118197373805004,-0.0114215291155628,-0.0051238616072791,-0.0099741581384389,-0.0102346128212541
2011-09-12,0.0175567581458887,0.0173876102094436,-0.0053866637507251,0.011934885087126,0.0161586160464081,0.0236418649696443,0.0211750154979506,0.0195228103181855,0.0180586735746464,0.0195228103181854
2011-09-13,-0.0030885989689605,0.0093574706074363,0.0100697223839994,0.0,0.008682547532382,0.0,0.0038501002488557,0.0088607205785849,-0.0086940660148657,0.0139593879960315
2011-09-14,0.0050671413796293,0.0002047577546238,-0.0049486511553071,0.0075053912888189,0.0068067338267116,0.0046364210878474,-0.0014087280490804,0.0,0.0059779507214933,-0.0024896043565424
2011-09-15,0.0037606728511206,0.0018263018428828,0.0,0.0028189047444564,0.0049576600876768,-0.0021587718834117,0.0147892936225618,0.0111524356866596,0.0016589889877954,0.0037190144525003
2011-09-16,0.0092199292470466,-0.0016180829000712,-0.0007622125738614,0.0091100443038723,-0.0046229368561251,0.0004769053908661,0.0077736340159387,0.006117439466963,0.0128251543561496,0.0119341944293173
2011-09-19,0.005312287320297,0.0173231619614671,-0.0037965216738961,0.0077300894252548,0.0138032667029126,0.004337379831001,0.0106404088473097,0.005754187837544,0.0012801699786675,-0.0045266957389516
2011-09-20,0.0102020809199184,-0.0074701986877379,-0.0037922024378908,0.017025661839277,0.0051978140232146,0.0047973089776484,0.0077075734408405,-0.0024360319929671,0.0121817848899145,-0.0028782769614556
2011-09-21,-0.015173274638228,-0.0238338150337304,-0.028831570989546,-0.00821353552417,-0.0149554343088183,-0.02931362109433,-0.0276959310869801,-0.0207317162997282,-0.0175658635266946,-0.0061728240016364
2011-09-22,-0.0057135893029979,-0.0104723588134016,0.0244945989476806,-0.0003509846582399,-0.0002986603681452,0.0069912540566875,-0.0022802779130222,0.0025445066215655,-0.0098367220394836,-0.0042973949077154
2011-09-23,0.0091391421938882,0.0151416995429541,-0.016475107237204,0.0014059845289155,0.015830310231285,0.0153883833239504,0.0085309994943105,0.0400843386079703,0.0084332975598233,0.0091027739314796
2011-09-26,0.0021421227450021,0.0006326991807813,-0.0034897304921653,0.0052320015439792,-0.0049634501881842,-0.006794460876292,0.0032679708007359,-0.0137819275045161,0.0011045908252597,0.0106655287672352
2011-09-27,-0.0118490728381823,-0.014462825224606,-0.0107774743737648,-0.0123119107981065,-0.0031782897547439,-0.0057595336017764,-0.0012138655254011,-0.0097362991818364,-0.0155178062805529,-0.0004171977124867
2011-09-28,-0.0171609130115071,-0.0323455612747712,0.0023346095004362,-0.0082958694219379,-0.0226021100328532,-0.0253500315216767,-0.0158086497139169,-0.0249081509208896,-0.0159020096224364,-0.0274770955384719
2011-09-29,0.0008477026481153,0.0029698640530568,-0.0015361334147838,-0.0020753845046646,-0.0017558548963657,0.0012151178543341,0.0048770917076186,0.0061855512795988,0.001285577481054,0.0046394185828376
2011-09-30,-0.0005697822174044,0.0198463570862681,0.0011524694009041,-0.0055749488916638,-0.0067886521542285,-0.000737117611452,-0.0014259461113594,0.0049669221850699,-0.0016632813079414,0.0046649962132091
2011-10-03,-0.0254764111023623,-0.0088143120712069,-0.0023156876223745,-0.0256140381383489,-0.0469678372480473,-0.0206743592484417,-0.019583824469765,-0.0359206835899893,-0.0189274535037311,-0.0368332264319104
2011-10-04,0.0063874596347367,0.0087719262449448,0.0093203794608994,-0.0010838405004044,-0.0132533944214537,0.0274697863930524,0.0211739686662211,0.0228251809783943,0.0128008820594584,0.0172566098701575
2011-10-05,-0.0042487009647424,0.018380008410433,0.015842417621956,-0.0097401937799606,-0.0098725945767033,0.0046568055810139,0.0039006866141948,0.0071278856844809,-0.0026335475931204,-0.0069384150528024
2011-10-06,0.0200807845491229,0.0250578771246614,-0.0034535746136722,0.0193430218596849,0.0263496038788803,0.0114578320992409,0.0213114945038261,0.0212323155354894,0.0162570278043106,0.0197282233001078
2011-10-07,0.0007582460865623,-0.0157271338268441,-0.0049637672953148,0.0032131406184942,-0.0015576087052108,-0.0096408681787636,-0.0037923878741658,-0.0105433994521748,0.0035179123738372,-0.0076923208594087
2011-10-10,0.0075769285790506,0.0098159412527279,-0.0064467224453411,0.0066784445073388,0.016342854588635,0.0081711393671604,0.0090980829109639,0.0085123260568795,0.0043747331589392,0.0148557041342753
2011-10-11,-0.004805334958271,-0.0079559238271421,0.0176448407060247,-0.0034916783322887,-0.0137361712850395,-0.0012001737491179,-0.0021717790135773,-0.0024183582117663,-0.0032757106947517,0.0004202741130066
2011-10-12,-0.0053891990049197,-0.0051030820868471,-0.006841516869234,-0.0132357850228106,0.0064934781534271,-0.0011919451054616,-0.0133990207916409,-0.0024213628582887,-0.0029175756193821,0.0025072906467705
2011-10-13,0.0035978159488293,-0.0012371417173404,0.0011489382840145,-0.0021067192544749,0.0166665764012006,0.0076756943642377,0.0076091525543616,0.0130452379073283,0.0022030278904994,0.0071010890769236
2011-10-14,0.000658121338278,0.0212853234248018,-0.0098671812188921,-0.0027972208229911,0.0060404940879681,0.0025979628354886,-0.0047225081702228,0.0027988682200563,-0.0001822183657342,-0.0045286375547744
2011-10-17,-0.0021542712926426,0.0060459339685268,0.0003813969925142,0.0021104243394252,-0.0123160058917534,-0.0102040885605389,-0.0007915515890823,-0.0139719954004343,-0.0029170437896657,0.0012495079699924
2011-10-18,0.0058022353935121,0.0148296160549365,0.0045749462953732,0.0091420766880573,0.0121470246635872,0.0189040427027005,0.0043469910699453,0.0064464081135937,0.0010955152965043,0.0033153720053221
2011-10-19,-0.0008138493875586,0.0031645538581141,-0.0094517955685766,0.0024355920500883,0.0009000533347985,-0.0086833828478546,0.0005894827993056,0.0020088849190559,-0.0032769034075323,-0.0065952121146984
2011-10-20,0.0022252850897024,0.0098619327904525,0.0003816153145822,-0.001726583481128,-0.0032855618833802,0.0047225456307824,0.0052889414652069,0.0052124762623432,0.00382728090501,-0.0037173997787128
2011-10-21,0.0063232179847826,0.0067777361145462,-0.0147504269712366,0.0103022292933607,0.0002962465639467,0.000462567344704,0.0009644914528043,0.0027722651415532,0.0063040070467464,0.0118657529395136
2011-10-24,-0.0017255474011422,0.0001917959203594,-0.0030464555601208,-0.0064713793117157,0.0032477299622235,0.0106456403665763,0.0003849943690074,0.0007852555281846,-0.0010733697970157,0.0052652554862151
2011-10-25,-0.0099497412504549,-0.0126630825199107,-0.0022770195473916,-0.0123456885493942,-0.0100710950678877,-0.015840254039914,-0.0125530654018002,-0.0207924947589067,-0.0063006026809733,-0.0113589770235286
2011-10-26,0.0013039309232736,-0.0084680260673922,-0.0049038501317551,0.0010273512907428,0.0029567851869733,0.0177093246649863,-0.0062353799050488,-0.0043477749533604,0.0034025541939432,-0.0044697524430491
2011-10-27,0.0015661596732687,0.0043453531250753,-0.0236931577472712,-0.0080944872079019,0.004601663655612,0.0334831630724612,-0.008363475314609,0.0007764152789582,0.0057420916886729,-0.0004024236912807
2011-10-28,-0.0062379238347472,-0.0104186252608829,-0.0019142857121993,0.0091743189487501,-0.0083165216436214,-0.0191461244188625,0.0013402200926234,-0.0031104170233985,-0.0117810168190338,-0.0020234414776634
2011-10-31,-0.0017542260415108,-0.0028906863161683,-0.0007627212409902,-0.0064275943252116,0.0055264287610858,-0.0106551217371465,0.00230811556089,-0.0031483638011198,-0.0022996153586611,0.0040916685468306
2011-11-01,-0.002979989506291,-0.0063403940377348,0.0168428666769321,0.0051956851299049,-0.0097287156300482,-0.0204698573029024,-0.005297242521038,-0.0128565569574622,-0.0032414966528489,0.0037328971509543
