Date,Weighted Industry Change,TILE Change,FLXS Change,HOFT Change,ETH Change,BBBY Change,BSET Change
2011-06-10,-0.0096578527994749,-0.014840195324688,0.0074982723998072,-0.0369262297734443,-0.0148777249647819,-0.0080614980117304,-0.0024213628582888
2011-06-13,0.0083157434335797,0.0074841194292272,-0.0169491525423728,-0.0338114667999205,0.0369577145815728,0.0068117430604626,-0.0303030303030301
2011-06-14,0.0145897412475117,0.0174451017420737,0.0048443356001744,0.01981226041295,0.0111901991384527,0.0145386534410559,-0.0112500190734864
2011-06-15,-0.016283813756738,-0.0072951269917449,-0.006854035669903,-0.0320248357276337,-0.002041904809381,-0.0174558709998985,-0.0125786046580812
2011-06-16,-0.0002206885859211,0.0067912189425732,-0.015341719992179,0.0042689394174566,0.0158001759776934,-0.0024533131533766,0.0164974762123009
2011-06-17,-0.0176135714290978,0.0111607568129439,0.0035638055371704,-0.0316122442539864,-0.0193644191394011,-0.0190565721043999,0.0049937528976338
2011-06-20,0.01145303296189,0.0127848552063672,-0.0035739951074254,-0.0295081437536414,0.0427263560074981,0.0113461567805363,0.0138017737026514
2011-06-21,0.0186740808781242,0.0301369444964683,-0.0085592607214892,0.0269663747280152,0.0120598169570934,0.017121351294205,0.002478371563818
2011-06-22,0.0039719329357197,0.0069555461236992,0.0042980243160991,-0.0033333036634657,-0.0071804510728999,0.0048327535300663,-0.028430162513645
2011-06-23,0.0299060199711691,-0.0059266544271609,0.0014275163285241,0.0896969419537167,0.0308218759445178,0.030780387054673,-0.0225563694120795
2011-06-24,-0.0015208888772679,-0.0054083495244779,0.0180375184843212,0.0088888804117837,-0.0108953786326361,-0.004047862433503,-0.0051085520105719
2011-06-27,0.0027247541990582,0.0016375920930818,0.0092329627233906,0.0,0.0095876725665853,0.001241349451709,0.0264900402930546
2011-06-28,0.020192640833651,0.0103485087359889,0.0112994243740299,-0.0166851637763297,0.0047259159825542,0.0229195911333309,-0.0128700006278049
2011-06-29,-0.0006001626107408,-0.0016060324494317,0.0034965167879688,-0.0258718208130775,-0.0126463912383819,0.0001723848540207,0.0169270986128447
2011-06-30,0.0104943914665024,0.0352753493883639,0.0152777967261683,0.0242774621281027,0.0037718922445996,0.0055124840487493,0.0341207654575653
2011-07-01,0.0165316916544167,0.0242268675229349,0.0122867105708389,-0.0203390166572952,0.01788231344784,0.0155608730255697,0.0594315312338205
2011-07-05,-0.0035174742913381,-0.0015068150113224,0.0101694656630694,-0.0276179266636487,-0.0032482458144981,-0.0031938550352237,-0.0122850586304651
2011-07-06,-0.0010902818623229,0.0090909248541216,0.0094850533521329,-0.0035169676330977,0.0004649106822606,-0.0023633220860726,-0.0249065773245216
2011-07-07,0.0095668043232497,0.0014955477290238,0.0133689711734725,0.0465115814869202,0.002763766735206,0.0095413404554634,0.0266160353026304
2011-07-08,0.0086023143627386,0.011598564958206,0.0026385199377066,0.0112740003111536,0.0069995154640312,0.0083836352299961,-0.0072814887874982
2011-07-11,-0.0091797006510084,-0.0065922497613153,-0.0163934426229511,0.0191441524890845,-0.0443815165492658,-0.0023533904924458,-0.0036363312692352
2011-07-12,-0.0140336576555959,0.003604515682246,-0.0133333206176757,0.0044444402058919,-0.0418118539675412,-0.0057171707686047,-0.0364519721244342
2011-07-13,-0.0052810534524889,-0.0158324549106385,0.0175320451934877,0.0010988214053135,-0.0133676204978484,-0.0033534668844105,0.0050125862900474
2011-07-14,-0.0170464213034926,-0.0397727496636523,-0.0053191438769256,-0.0076838306764273,-0.0243776558072778,-0.0134205540826923,0.0250941394438211
2011-07-15,-0.0033999425271576,-0.0208221782797691,-1.5188633420877927e-16,-0.0194175076900918,0.0269413745726349,-0.0064363323547186,-0.0048661752498319
2011-07-18,0.0088954662079132,-0.0301040575056725,-0.0026666641235348,-0.0088105643588377,-0.0108471583264827,0.0156196339448873,-0.0048661752498319
2011-07-19,0.0034155050633591,0.0144927659499366,0.0087189883146432,0.0187845384211136,0.0077721000937071,-0.000838913394977,0.0061123759407331
2011-07-20,-0.0062878325394376,-0.0038419153382137,0.0233022248421103,0.0021622116501267,0.004613026731525,-0.0079005077734472,0.0121803143733355
2011-07-21,0.0046455338369931,0.022416611639644,-0.023361431553661,-0.005376364484882,0.0010151548040881,0.0023592751818072,0.0167864972526404
2011-07-22,0.0017740715451817,-0.0026708995135954,0.0033068909466474,0.0043431011604073,-0.0020336001714384,0.0035299895536676,0.0
2011-07-25,0.0020864961981543,0.005978294164788,-0.0013200993130647,-0.0054643977207703,-0.0041407828659276,0.0021948517494504,-0.0035335375476978
2011-07-26,0.0002433183710966,-0.015159652934823,0.0006666819254559,0.0077520100297392,-0.0108921672376676,0.0048961829776912,-0.0437352108617867
2011-07-27,-0.0226529632356168,-0.0281768076316703,0.0259826371553288,0.0054703758405298,-0.0152711433214322,-0.0239621702525314,-0.0184956380863436
2011-07-28,-0.0291381394921069,-0.0541309912757543,-0.0110389662665567,-0.0087431614252793,-0.0298666381835937,-0.0022475979905302,0.0163935175400012
2011-07-29,0.0117071123978971,-0.0213805964280034,0.0255737930047705,-0.0022123345324945,0.0239287880693587,0.018989549191849,-0.0062892723392815
2011-08-01,-0.0262245462529734,-0.0300798463630174,-0.0056568292552516,-0.0076923786334203,-0.0170940014188962,-0.0265080305699541,-0.0326223034992609
2011-08-02,-0.0346954886546213,-0.0511509062131452,0.0121717192976581,-0.0033333036634657,-0.0444078660146127,-0.0334271907244602,0.0560626207168895
2011-08-03,-0.0055891499795076,0.0073874851672905,0.0077071218953828,0.0122358857788804,0.0534790303517417,-0.0138156397877167,0.0049140000203856
2011-08-04,-0.0235795542967904,-0.0367097185895758,-0.0051118163358505,-0.0011111365424262,-0.0596164578174395,-0.0145441465310332,-0.0462287228827879
2011-08-05,-0.0120296537377216,-0.0117891869205615,-0.0352564216208722,-0.0120879786527873,-0.0118791152951024,-0.0119536678876453,-0.0281689874268235
2011-08-08,-0.0368776956429656,-0.0793881453207998,-0.0872482731773907,-0.035227319647457,-0.0612244875892583,-0.0296585455173396,-0.0040376492145761
2011-08-09,0.0332225912448392,0.0177196073976918,0.0329754836222159,0.0126727710610396,0.0216755035646302,0.0381272292749913,-0.0053262899428887
2011-08-10,-0.0252379908555127,-0.010577714796129,0.0333333192048248,-0.044548666627983,-0.0365488670360911,-0.0262594529882896,-0.0203804473704276
2011-08-11,0.0471782463875442,0.0539018551765409,0.0050432056373968,-0.0072993208841326,0.0384139320123545,0.0489012334742075,0.0138504687500927
2011-08-12,0.012017455108622,-0.0095941042517333,0.0639368059227559,0.0267966219252861,-0.0123820221585341,0.015485109229162,0.0524193364900721
2011-08-15,0.0009592645856079,0.0361091183354537,0.0249831110787135,0.0189125114291553,0.0094395185964795,-0.0061885722804259,0.0658915043880108
2011-08-16,-0.0050430889597813,-0.0129124359339841,0.0166777854447792,0.0070174812402226,-0.0183867949032386,-0.0024012018762616,-0.0194647009993277
2011-08-17,-0.0173538278594536,-0.0311142808246592,0.0090152644766371,-0.0011601193752437,-0.030649053340657,-0.0133209512704703,-0.0012300404355558
2011-08-18,-0.0233351012300446,-0.0534056137757812,0.0138889422387266,-0.0130796264771747,-0.0470057665671747,-0.0173377293108156,-0.0412499904632568
2011-08-19,0.0134989364829166,0.0729253866977385,-0.0129339404908507,0.0171148391718095,-0.0020646753972824,0.0061592995691581,-0.0053050347553577
2011-08-22,-0.0142124132789968,-0.0673732279146606,0.0068259647831827,-0.0316158671306095,-0.0433333079020182,-0.0007737120877574,-0.0131405917054021
2011-08-23,0.0267283548645126,0.0483092091613547,0.0196215644000809,-0.0143884752234502,0.0179558174793754,0.0289463529300216,0.0568989483061734
2011-08-24,0.0226298882562221,0.0483870306157276,0.0213498248050419,0.0452876232685325,0.0868975374354403,0.0063718168796634,0.0052562366821608
2011-08-25,-0.0195701073949267,-0.0348077986630996,-0.0080160242764577,-0.0128354329748319,-0.0198264998095013,-0.0173656460901114,-0.0247074194807137
2011-08-26,0.0393106119503331,0.055303068671126,-0.0060281413763057,0.0274791516195202,0.0497131774271297,0.0364357232527577,0.0377358126808863
2011-08-29,0.0351212840597734,0.0609928818021495,-0.0206666946411131,0.0574052810344617,0.0598086148963707,0.0277727843884292,-0.0181346982241458
2011-08-30,0.0056051873142681,0.0101556949141073,0.0370869988917314,0.058050353376545,-0.0176537286657453,0.0074021529171843,-0.0120000203450518
2011-08-31,-0.0067142417554771,0.0046635372256377,-0.018941865049295,-0.0717948522323217,-0.0097926307786288,-0.0085439908771861,0.0
2011-09-01,-0.0082490890340825,-0.0305039814638092,0.0046666463216147,0.0311059325572095,-0.0309579825154517,-0.0015728792497006,-0.0094594825350337
2011-09-02,0.0008457549340286,-0.0182969900199761,-0.0033333460489908,0.0125427196049766,-0.0359133088177025,0.0062399442533243,0.0179806520190822
2011-09-06,0.0253037573438357,0.0186846037265857,-0.0080053293790098,0.0078917357077064,0.0073382663129524,0.0290856632909956,0.0096153424185218
2011-09-07,0.0157059076725703,0.0071276110743409,-0.0046481173006712,0.0437159113531024,0.0162127106850237,0.0162275393978476,-0.006711371164805
2011-09-08,-0.0174174466803468,-0.0535714285714285,-0.0013341897528171,-0.0198536662948963,-0.0328820258772238,-0.0091489517780913,-0.0027100244737636
2011-09-09,-0.0166919167435305,-0.04652934192615,0.0040650044046055,-0.0295671255280077,-0.0210311716930824,-0.0070558779479874,-0.0027397233430072
2011-09-12,0.0386058316617637,0.0057142608019769,0.0196476935878067,0.0231532574655772,0.0176928519444591,0.0471118542196265,-0.0041265763255925
2011-09-13,0.014650905975091,0.0113085898246029,-0.003322271767521,-0.0021299741248566,0.0062111907528999,0.0170044287703911,-0.0027510290204932
2011-09-14,0.0109593006499941,0.0545454984083061,0.0006644670269169,0.0107065766768433,0.038487486743702,0.0005055406002652,-0.0013774419513174
2011-09-15,-0.008223652653816,0.0044313456267166,0.0006666819254559,0.0180275790872073,-0.0019193686981152,-0.0103367611973418,-0.0068776053460857
2011-09-16,0.0044019423072666,0.0029390127011062,-0.0158103241085345,0.0031314961597187,0.0050858791931663,0.0048616444830141,0.0041551538338138
2011-09-19,-0.0005204950941494,-0.007501904129188,-0.0383091090193968,0.0021053113435443,-0.01425795610354,0.0013382708713336,0.0027624942535852
2011-09-20,-0.0225559358260299,-0.0726463720432736,-0.0013736577738503,0.0,-0.0432503170060875,-0.0176666895548501,0.0
2011-09-21,-0.0324669708798493,-0.061452475698239,-0.0020978833965771,-0.019874531978863,-0.042611675424849,-0.027246583283027,-0.0317678935783731
2011-09-22,0.0186421305592217,0.0079646151388283,0.0049539769467289,-0.0131434703236506,-0.0022354495380505,0.0206458800325801,0.0
2011-09-23,0.0067079803267012,0.056189584754809,0.0041152551392776,0.0044052821794188,0.0321134682954578,-0.0001747042043189,0.0
2011-09-26,0.020830865050481,0.0230262941188095,0.0158293530720948,-0.0329087491619915,0.0384615358490184,0.0196891081106259,0.0146412746339106
2011-09-27,-0.0094549782802223,0.008600442299087,-0.0226515754432614,-0.04144520679835,-0.0512650089411727,-0.0075150426672098,0.0157367864257894
2011-09-28,-0.0176345113047847,-0.0571870011680669,-0.0143344739669039,0.0,-0.0309858863586894,-0.0129238072188566,0.0070720951462092
2011-09-29,-0.005726043766211,-0.0159362395398838,-0.0124653294135818,-0.0196078757289686,0.0070571899034088,-0.0053592312800323,0.0
2011-09-30,-0.0221611106406517,-0.0206440963738718,-0.0085978912318033,0.0089186088433143,-0.0264663732242078,-0.0226807303922347,-0.0028288515475119
2011-10-03,-0.0375145542293061,-0.0841122078410336,-0.058784241733055,-0.0188470141537103,-0.0610573812260089,-0.0277973579664523,-0.0154711858577747
2011-10-04,0.0533325137783883,0.1456766153239142,0.0085714203970772,0.0078828484146507,0.1344605528208873,0.0255224907694484,-0.0187589669298628
2011-10-05,0.001912350809853,0.0041017385115684,0.0,0.029834198718114,0.0172289853453189,0.0005389647750468,0.0488958888515174
2011-10-06,0.0343876066660878,0.0187754728356186,-0.01209964939403,0.0278372831514137,0.0966596048222977,0.0319512228189972,0.0329341725572356
2011-10-07,-0.0180292820574571,-0.0406698748351888,0.0,0.0469728405896534,-0.0516129155312812,-0.0072979700176058,0.0716463827939705
2011-10-10,0.0207969587126692,0.0404858287089781,-0.0066127260237968,0.0127952870465871,0.0330906691833739,0.0156977717483144,0.0490195954029959
2011-10-11,0.0174324903705547,0.0134387416142622,0.0074074356644242,-0.0116054046216864,0.0395077508585077,0.0164102407602162,0.0281501390178458
2011-10-12,-0.000904388124281,0.0277992753400656,0.0022010075362659,0.0048780673887671,0.0129150726639994,-0.005996012739208,-0.0332906215044279
2011-10-13,-0.0009138543331834,-0.0270270018712638,0.002205862656597,0.0088670104404322,-0.0049079710092354,0.0033562806247243,0.0171730032570433
2011-10-14,0.013338722485278,0.0683371004796181,0.0014419940828185,0.0086124549502953,0.0036363312692352,0.0077429555205675,-0.0089859014126009
2011-10-17,-0.0176486724528158,-0.0603882215530124,0.0043290347116127,-0.0188146573012201,-0.0206812738164778,-0.0134272097416386,-0.0381194051156446
2011-10-18,0.018237628337699,0.0563594641788528,0.0086455248249049,-0.004780132940011,0.0661719041296046,0.0077660478709205,-0.0013175531858751
2011-10-19,-0.0147570669628167,-0.0475504208912389,-0.0057142802647183,0.0019157527363557,0.0058410320805551,-0.0129572068182785,0.0237780481184743
2011-10-20,-0.0057219205988053,0.0242240495003893,-0.0141642925556737,-0.0371428898402622,-0.0057770297258804,-0.0081395626620731,0.0026212294399131
2011-10-21,0.021428954718577,0.0079365521700115,0.0065885910390359,0.0116958950177488,0.0517339306150163,0.019294228156643,-0.0012970465411617
2011-10-24,0.0120463419010626,0.0142857006617955,0.0014255494044428,-0.0085389139386741,0.0514469989105828,0.0037096700360699,-0.0287582044818578
2011-10-25,-0.0242651105197354,-0.0487632225431092,0.0133333038865472,-0.0487804419824259,-0.0317461147521071,-0.0156477043787542,-0.0094466526674309
2011-10-26,-0.0092090554640337,-0.0377907303135215,1.5604460468968246e-16,0.0174587142750239,0.0249510868667572,-0.0113562746572156,-0.0327225136608542
2011-10-27,-0.004388935271235,-0.002272707076112,0.0103448012779497,-0.0299065140680779,-0.0413792928059896,0.0067361987798108,0.0175675828061544
2011-10-28,-0.0160613012858772,0.0275650570528705,0.0,-0.0430621834907748,-0.0168350344423659,-0.0214434328147832,-0.0291508267383449
2011-10-31,0.0168175316730316,-0.006097555213709,-0.0069686675129888,-0.025125628622345,-0.0109890717119243,0.0211360427719772,-0.0207792014773281
2011-11-01,0.0025889266997395,-0.0169628462201719,-0.0048985090980463,-0.0335781431049895,-0.0471697915161971,0.0151815512674552,0.018766738038834
2011-11-02,-0.0031101007207339,-0.0137429327297251,0.0214132894956281,0.0129032132363429,0.0215053553939048,-0.0051430358171986,-0.0268199285048749
2011-11-03,-0.0052575367612278,-0.0170040511465946,-0.0132681274044979,0.0699223194713617,-0.0020974834199691,-0.0043365989454744,0.0204081765052662
2011-11-04,0.0206148675118656,0.039004170920278,-0.0167832005536379,0.0624999379118307,0.0267379668235588,0.0081261175023496,-0.0077220003766828
2011-11-07,0.0102118217672338,-0.0016025244249144,0.0101082589019815,0.004935852928924,0.0130548305472597,0.0122186223828156,-0.0141025808749423
2011-11-08,0.002285695979012,-0.0071656170048629,-0.0223776674286946,-0.0039564750950914,0.0163599030450586,0.0026868684639695,-0.0242038292393268
2011-11-09,-0.0141561933401678,-0.0107438107721054,-0.0007241295132497,0.01821865415899,-0.014047791886623,-0.0152194324913457,-0.0065359725636004
2011-11-10,-0.0377171549995679,-0.0122950508914236,-0.0252707849696525,0.0122075164283257,-0.0020661629269761,-0.0404753728076288,-0.0025974001846657
2011-11-11,0.0225068175178589,0.0163934272452407,-0.0329512920408295,-0.0069101376143549,0.01224488604322,0.0246565920278825,0.0
2011-11-14,-0.0114737067830655,-0.0324149568280762,0.0014695413863482,0.0266798874325043,-0.0091417115436046,-0.0077770501092491,0.0218790317517701
2011-11-15,0.0114876626571723,0.0162254124478521,0.0,0.0134615719671092,0.0206825033802676,0.0090104722937617,-0.0025252500926581
2011-11-16,-0.0102451695718631,-0.010247641773541,-0.0021849769826216,-0.0371075485089924,-0.0169840410974233,-0.0094786407807542,0.0153452535709583
2011-11-17,-0.0090668349052319,-0.0034692075264012,0.0007299437241651,-0.0304219311784036,-0.0104602904895829,-0.0093843183037573,-0.0050761372172727
2011-11-18,-0.0021208264785054,-0.0104257066179693,-0.0072992284078561,-0.0010000228881836,0.0100000281082957,-0.0023282785159084,0.0164141557056335
2011-11-21,-0.0094606300459592,-0.0386343486751511,-0.0036900509248,0.0070849892726119,-0.0127795400608706,0.0,-0.0138713315332179
2011-11-22,-0.0093583331534854,-0.0093544837905245,-0.0022140024021331,-0.0121334561570667,-0.0065147035144607,-0.0097973281010122,0.0228717036586073
2011-11-23,-0.0092980302029144,-0.0382774761560881,0.011152459058123,-0.0275510665825226,-0.0349999533759222,0.0012043994513191,-0.0189632896869585
2011-11-25,-0.0025834485823715,-0.0249750244039631,0.0080882098229292,0.0147058175332614,0.0150812199729495,-0.003442288356191,0.0140664519517365
2011-11-28,0.0084406535650952,0.0364173121177094,0.002158322839485,-0.0181635023155713,0.0109709691695865,0.002189676106688,-0.0344827262213579
2011-11-29,0.0025041846011153,-0.0085551472121346,-0.0078909368714788,-0.0144329270516804,0.0200325312933755,0.0008383507305874,-0.0037594247790281
2011-11-30,0.0092857766907293,0.0445049737449396,0.0136395962829022,-0.0071210269956775,0.0431654774977937,-0.0111129321856033,-0.0124224073416571
2011-12-01,0.0013624717236534,0.0078671464938003,-0.0150000027247836,-0.0154003718742442,0.0172583068180845,-0.0026547178728533,0.0012515931374596
2011-12-02,-0.0036748073831586,-0.0204081434053663,-0.0107913397587654,-0.0083682922457003,-0.0114340054185423,0.0013173362696807,-0.0012376521010223
2011-12-05,0.0080988106117161,-0.000848834926501,-0.0079307611813157,-0.0177638538887193,0.0174446419238305,0.0081037276145438,0.0037175573457269
2011-12-06,-0.0052846683099926,-0.0042337162538802,0.0007230823526394,0.0232558420868572,0.0023169248024704,-0.0076972344056815,0.0037036705627596
2011-12-07,0.0203550291213154,0.0103005015590324,0.0087272644042969,0.0427011239530416,0.0358139747797058,0.0191403126678017,-0.0049321779958516
2011-12-08,-0.0109423987393768,-0.0481513683668281,-0.0043165084596404,-0.0280899046968636,-0.0182149196359987,-0.0052969184654678,-0.0259259882832285
2011-12-09,0.0275453159079851,0.0493715637441797,0.0460029899055806,0.0125725447313829,0.0581180909200001,0.0134658566560564,0.016434907326003
2011-12-12,-0.0031963327900788,-0.0034903980558356,0.0021629223661657,0.0391389049001034,0.0146082302557333,-0.0073108566093332,-0.0124844417743151
2011-12-13,-0.0275119020619501,-0.0450216839113825,-0.0100718988122707,-0.0113208334825322,-0.0256298931735645,-0.026127120880809,-0.0062112036708285
2011-12-14,-0.0100872714002879,-0.0211397512400174,0.0014534523078984,-0.0028571174258277,-0.0154125186228044,-0.0068762601678417,0.0099999904632568
2011-12-15,0.005580019158963,0.0220184158891598,-0.0308686500901231,-0.0122295496746338,0.0036149989489329,0.002951245868584,-0.0049999952316283
2011-12-16,-0.013179635871129,0.0035587155398181,0.0147166892582449,-0.0273327022843512,-0.0504238807880711,-0.0072968536014777,0.0062500238418578
2011-12-19,-0.0071672687894679,-0.0411919608513762,0.0138888579053189,0.0086042210573294,0.0148837067360102,-0.0073613733858441,-0.0037266748149545
2011-12-20,0.010306791266735,0.023936211361288,-0.0007204775792061,0.0130719274345564,0.0299642244188386,0.0067059184086538,0.0074812297403675
2011-12-21,-0.0044231224457421,0.0129982338844119,-0.0143989026634974,0.0119156843500557,0.019205610518907,-0.0083938733068549,0.0095367429658076
2011-12-22,-0.023641695603683,-0.003395582577228,0.0072992980191209,0.0009058178366295,0.0085543528707677,-0.0260486659109108,0.0256756830772749
2011-12-23,-0.005021845335212,-0.0050847812412589,0.0,0.0372727134011009,0.0097087183221321,-0.0063981105804382,0.0118733711733188
2011-12-27,0.0013403473758988,-0.0076988196872652,0.0116025995543664,0.0069687178197208,0.0164210269325657,0.001041986048729,0.0052493389046937
2011-12-28,-0.0021010244383429,-0.0232759007659155,-0.0078236562637711,0.0017167775466587,-0.0203572819829961,0.0010377269734988,0.0132275007128904
2011-12-29,0.0131798068905784,0.0176057014950607,0.0065169584488741,0.0017050689295984,0.024060771716943,0.012085648913483,-0.028947341177932
2011-12-30,-0.0115230559932476,0.0008673225597081,-0.0114285605294362,-0.0103537432251273,-0.0182194840997018,-0.0122678041038186,0.0176629939192248
2012-01-03,-0.0056899340138147,-0.0226510449694238,0.0101082589019813,0.0102476417735409,0.0113588747397555,-0.0062978541597406,0.0052910002851561
2012-01-04,0.0148287003519727,-0.0147186210810901,-0.0092592674354794,-0.0008467594010602,0.0033514839083945,0.0181538171668302,0.0
2012-01-05,0.0088508822699294,0.0124333380819423,0.0078910052842727,0.0189166177870997,0.0050378186721587,0.0091216369690556,0.0077519924277764
2012-01-06,-0.003262873404552,-0.039473668800276,0.0092857224600653,0.0370995402019167,0.0129761984600695,-0.0005002933697421,-0.0025575422618263
2012-01-09,-0.0085685268698672,-0.019038988506884,0.0155257774060892,-0.0064620293187831,-0.0102796053921499,-0.0058333079020185,-0.0179257192716151
2012-01-10,0.0072250673024786,0.0072727203369141,-0.0187499660584653,-0.0008097351071211,-0.0004072636188969,0.0088171481270222,0.0064516375141759
2012-01-11,0.0035972130146461,0.0090909437699754,-0.0105559196430397,0.0082169581629268,0.0151887899266938,0.0009877767029272,-0.0025641000560835
2012-01-12,-0.0034448887233894,0.0396040096898806,-0.0084093087164626,-0.0097482400603471,0.002846673216342,-0.0068094976523233,-0.0012820805945254
2012-01-13,-0.0086430698767034,0.0079294445716942,0.0007042414800109,0.0172697401958985,-0.0226337141699054,-0.0085670810010257,0.0128369582955403
2012-01-17,0.0028437981595647,0.0111779976923214,-0.0228531809761515,-0.0008090028709762,-0.0124999682108561,0.0030176077212284,0.0012594146061226
2012-01-18,0.0317252752279641,0.039115648740996,0.0049751705768895,-0.0089358738100666,0.0169205387566152,0.0324632278429504,0.0038023080248431
2012-01-19,0.0170977907576184,0.0277097951286909,-0.0154169768725631,-0.0057376799933277,-0.0049565855606218,0.0178801024954068,-0.0037640820277198
2012-01-20,-0.0165207368933366,0.0134600217540433,0.0185053541175956,0.0140148453990165,-0.0179166793823242,-0.0248064413353332,0.0050188757519683
