Date,Weighted Industry Change,CENTA Change,CENT Change
2011-09-12,0.0280730115861695,0.0253878454816283,0.0422535485583768
2011-09-13,0.005791887166145,0.0027359755243594,0.0320334296061823
2011-09-14,-0.004966950748681,-0.0053908303829837,0.0
2011-09-15,-0.0010868925259497,0.0,-0.0039893896122927
2011-09-16,-0.0117541840447853,-0.0106525163921498,-0.0224867827487631
2011-09-19,0.0161892948749784,0.0178570925628011,0.0124653954575117
2011-09-20,-0.0358486294561025,-0.0349462670540584,-0.0381471667557975
2011-09-21,-0.0346498254122211,-0.0374999983443153,-0.0225670410163343
2011-09-22,-0.0006286847543922,0.0,-0.0044576834655759
2011-09-23,0.0130934669737626,0.0192878514622487,0.0014970402902425
2011-09-26,0.0192527476007797,0.0217076843241333,0.0134128393556231
2011-09-27,0.0117793021085304,0.0152990448732942,0.0028694378089735
2011-09-28,-0.0385063027764774,-0.0438957713766622,-0.027298858646421
2011-09-29,0.0195289519103441,0.026685401723927,0.0115941916812096
2011-09-30,-0.0100603610086228,-0.0152990448732942,0.0043668428396062
2011-10-03,-0.0260029499394814,-0.02991453542985,-0.0145560271176671
2011-10-04,0.1455366239469765,0.1494082422851841,0.1296572102254921
2011-10-05,0.0113907708260956,0.0090205789638623,0.0185185009980466
2011-10-06,0.0554465963372987,0.0591259060288824,0.043193708046209
2011-10-07,-0.0282535876009715,-0.0290556615578512,-0.0261846013712932
2011-10-10,0.0043288153779385,0.011029430670447,-0.0063131553350009
2011-10-11,0.0472501433321269,0.0441177226817883,0.0526315596174382
2011-10-12,0.0040868023425273,0.0,0.0169903333994578
2011-10-13,0.0051429237627078,0.0046838363034779,0.0072029315925857
2011-10-14,0.003476173794093,0.0034641724595591,0.0035378170123811
2011-10-17,-0.0201406200646872,-0.0219399057426171,-0.0130177111432162
2011-10-18,0.0068048675358517,0.0082352582146139,0.0035927822276232
2011-10-19,-0.0067656942578741,-0.0046783580070995,-0.0119332195828255
2011-10-20,-0.0311337075119517,-0.0328252921144771,-0.0276775552703586
2011-10-21,0.0028010465754686,0.0035586870563661,0.0012164567983808
2011-10-24,0.0109489688931844,0.0094450910488716,0.0169697385845762
2011-10-25,-0.0047315610848656,-0.0047169768882415,-0.0048192724016655
2011-10-26,0.0202608957904691,0.0163170564764156,0.0337349068116588
2011-10-27,0.0314566446994664,0.0333333545260959,0.0224719967990833
2011-10-28,-0.0006958009599345,-0.0021598765949584,0.0044198851944752
2011-10-31,-0.0347351678993324,-0.0361842026148035,-0.0269967059081998
2011-11-01,0.0061183681027362,0.0047281278572888,0.013333291718454
2011-11-02,0.0318300718185062,0.0335648090659102,0.0186915700430858
2011-11-03,0.0091250838523437,0.0110619891473128,0.0045197695060872
2011-11-04,0.0125134336193842,0.0121816847845429,0.0136518641729077
2011-11-07,-0.0060217142039699,-0.0054883906635385,-0.0078828484146507
2011-11-08,-0.0093468418129373,-0.0109648496765611,-0.0056370001555768
2011-11-09,-0.0226080498456922,-0.0250855479527429,-0.0082160381147337
2011-11-10,-0.002693002062312,-0.0011506646364047,-0.0081679926857517
2011-11-11,0.0227726331297322,0.0251140762107689,0.0104046423765256
2011-11-14,-0.0302984382763026,-0.0301339795328294,-0.0308923925812429
2011-11-15,0.0308712172253798,0.0312139271295768,0.0295508272899202
2011-11-16,-0.0231507107378141,-0.0249716522758554,-0.0128354329748319
2011-11-17,-0.0143916788765912,-0.0116685450824232,-0.0304449918083396
2011-11-18,0.0534763890262806,0.0048192724016655,0.2041115826967627
2011-11-21,0.0149550068457335,0.0134310886431589,0.0188441730918875
2011-11-22,-0.0194824948496122,-0.0193003435643376,-0.0198264998095014
2011-11-23,-0.0029439936437967,-0.0037266748149546,0.0
2011-11-25,-0.0128797854831067,-0.0124844417743151,-0.0151515005559487
2011-11-28,0.0001672271260718,0.0036810660183709,-0.0161490821566118
2011-11-29,0.0169802681576088,0.0171359047754453,0.0164349073260032
2011-11-30,0.0285180172131291,0.0230414518702124,0.0459491100039623
2011-12-01,-0.0290143435644932,-0.0294117900898136,-0.0265895436276802
2011-12-02,0.0073492411582019,0.005740550001823,0.0117786082645036
2011-12-05,-0.0222772696911683,-0.0224215030890708,-0.0218390327067546
2011-12-06,-0.0018218352066691,-0.0022936304072484,0.0
2011-12-07,0.0058142501614684,0.0069606056163894,-0.0011847483062393
2011-12-08,-0.0257084396708841,-0.0267753773952323,-0.0214284951994984
2011-12-09,-0.0137934673648419,-0.0130951978181747,-0.0205562354152415
2011-12-12,0.0028320712119599,0.0036764379328641,0.0
2011-12-13,-0.0202263683732877,-0.0205811224677118,-0.0186799033024091
2011-12-14,-0.010497777599149,-0.012499988079071,0.0
2011-12-15,0.0164187504178391,0.0174129781078366,0.0114942724731588
2011-12-16,-0.0009418514970817,-0.0012106814291444,0.0024968169185866
2011-12-19,-0.0607652131910924,-0.0612980493691535,-0.0580247215918683
2011-12-20,0.0333147171333534,0.0375469586143529,0.0228136668421516
2011-12-21,0.0370195788441768,0.0349397536372046,0.0437500476837158
2011-12-22,-0.0075869473887323,-0.009291512996056,0.0035970902185034
2011-12-23,-0.0051646563439605,-0.0058275281094951,-0.0012018360065253
2011-12-27,0.0160177672920404,0.0070922481496632,0.0259579770316563
2011-12-28,-0.0151069199040911,-0.0164319642958682,-0.0060606291799834
2011-12-29,-0.0033239466592646,-0.0059312205130247,0.0012224052364879
2011-12-30,-0.0036051908440412,-0.0035928964401109,-0.0036629712464267
2012-01-03,0.0249135394666094,0.0282352671903722,0.0131108047885588
2012-01-04,0.0062904780759722,0.0034682876264224,0.0131264504982151
2012-01-05,0.0006244357293565,-0.001161356051828,0.0095011785013268
2012-01-06,-0.0117510109402435,-0.0104773167624189,-0.020070846627444
2012-01-09,0.0076527933279119,0.0070340470685805,0.0096501717821688
2012-01-10,0.0055203330855893,0.0057736941819698,0.0035418809947352
2012-01-11,-0.0024536663189703,-0.0034522133969847,0.0011805519353339
2012-01-12,0.0060139453425754,0.0080737824922996,0.0
2012-01-13,0.0140601061147041,0.0174014587234372,0.0082939161112323
2012-01-17,0.000178107684359,-0.0022675175489055,0.0082159261811345
2012-01-18,0.0269108153762958,0.0306817611633267,0.0210279605931987
2012-01-19,0.0004360114346516,0.0033003006014967,-0.0034324638165697
2012-01-20,0.0431113495802829,0.0451044929075588,0.037800789769095
2012-01-23,0.0039931159012596,0.0052520204470971,0.0011074450916451
2012-01-24,0.0127497438732318,0.0146904876438127,0.0033296040187686
2012-01-25,-0.0056749914539123,-0.006217561483336,-0.0022222730848524
2012-01-26,-0.0181552828404354,-0.018672230162363,-0.0144444571601019
2012-01-27,0.0163436320827772,0.0169312011260825,0.0112233875625454
2012-01-30,-0.010602697596708,-0.0104712439238214,-0.0111982506217571
2012-01-31,-0.0045839050362899,-0.0021053113435444,-0.0090293371112902
2012-02-01,0.0250039418349525,0.0241596146194258,0.0273037283458155
2012-02-02,0.0153011400530599,0.0164270894427073,0.0109889476487315
2012-02-03,-0.0257046686566004,-0.0277228392148597,-0.0161290934546463
2012-02-06,-0.0139919197487644,-0.0040899757612646,-0.0259740018466603
2012-02-07,-0.0089852367891062,-0.0143736543057807,0.0022650575239504
2012-02-08,-0.0177619671200333,-0.0135275878340527,-0.0246084254676284
2012-02-09,-0.0018344860079756,-0.0073451937865264,0.0045662055716787
2012-02-10,-0.0065385365888741,-0.0117146545611986,0.0
2012-02-13,-0.0039636436317319,-0.0010695431522822,-0.007981829514794
2012-02-14,-0.0054430418992449,-0.0032224151765122,-0.0068964904894004
2012-02-15,-0.0215791639433119,-0.0203643710543387,-0.0231213662526286
2012-02-16,0.0331095405502705,0.0350109062148991,0.029761906113484
2012-02-17,-0.033578971622794,-0.0357143000251242,-0.0263157377871307
2012-02-21,0.0304326905160761,0.0303687337160373,0.0306242916244028
2012-02-22,0.0008694566193565,0.0021141124744934,-0.0056753902784761
2012-02-23,0.0150781583195229,0.0115912131722426,0.0252583543128907
2012-02-24,-0.0022988848690209,-0.0010438652360622,-0.0044642814378045
2012-02-27,0.0081127420058027,0.0063024646068639,0.0135287358632833
2012-02-28,0.0070705421595248,0.0083857362710634,0.0
2012-02-29,-0.0056590947818205,-0.0072614778014007,0.0
2012-03-01,-0.0176094980277498,-0.0208334119783479,-0.0110497656753758
2012-03-02,-0.0138800652758463,-0.0149095141857272,-0.0089186088433142
2012-03-05,0.0006728134261551,0.0010869814227349,-0.0011285864102696
2012-03-06,-0.0183359269520011,-0.0153676613528545,-0.0225989552902413
2012-03-07,0.0119247592371837,0.0122221840752495,0.0103211180999833
2012-03-08,-0.0031059176921131,-0.0032750800732455,-0.0022547355521295
2012-03-09,-0.0014235308120852,-0.0010965163385221,-0.0033974782820383
2012-03-12,-0.0029440230145604,-0.0010989262046846,-0.0067797081390334
2012-03-13,0.0256591362812771,0.0251916253399096,0.0272109674712708
2012-03-14,-0.0047115722175587,-0.0042918415410724,-0.0055371198464489
2012-03-15,0.0188190053177004,0.0182403521309503,0.0199777299588152
2012-03-16,-0.0186613928920312,-0.0188876554611764,-0.0174102127005141
2012-03-19,0.0065003943040944,0.0074946138844359,0.0022172398086899
2012-03-20,-0.0159122284086449,-0.0171673661642892,-0.0088888804117838
2012-03-21,-0.0038085808791004,-0.0021762247010378,-0.0100334615282795
2012-03-22,0.0114361298720485,0.0121279618580726,0.009009000301245
2012-03-23,0.0222924514508491,0.0217391101534283,0.0246913884171061
2012-03-26,0.0029741945059229,0.0042105223003186,0.0010858011770267
2012-03-27,-0.0121355107630217,-0.0136268464319434,-0.0086486404006547
2012-03-28,-0.0053395414615976,-0.0053135166360936,-0.0054764720819418
2012-03-29,0.0058189676393503,0.0053648275077335,0.0077433291061508
2012-03-30,0.0188739527631753,0.0179704096837662,0.0228260915761634
2012-04-02,0.0083461151629401,0.0125130222783885,0.0010661224690648
2012-04-03,0.0170443072311907,0.0165119512915498,0.0192308025404009
2012-04-04,0.017375902168191,0.0174897193028483,0.0169312011260825
2012-04-05,0.0281987850295276,0.0283400536161872,0.0269989850251347
2012-04-09,0.0211977406343578,0.0231388838652016,0.0164270894427073
2012-04-10,-0.0081786392888291,-0.0107948637102011,0.003045658051712
2012-04-11,0.0090221668922619,0.0098618761745171,0.0060301930418962
2012-04-12,0.0224972304164057,0.022395280621673,0.0228855261563443
2012-04-13,-0.018679127729246,-0.0171755113896746,-0.0223734969076552
2012-04-16,0.0204261244800299,0.0164251275389617,0.0291164619219199
2012-04-17,0.0115163589198922,0.012264071329078,0.0096617801072204
2012-04-18,-0.0137252550873825,-0.0140712589753637,-0.0115163037121358
2012-04-19,0.0082579589461428,0.0085714431036086,0.0077669827402543
2012-04-20,0.012737416678559,0.0083488084246069,0.0211946305012791
2012-04-23,0.009934798414768,0.0065604212112183,0.0163304590572312
2012-04-24,0.0176132135316643,0.0186219565667936,0.0151085783859039
2012-04-25,0.0006353990682778,0.0009058178366295,0.0
2012-04-26,-0.006674250353028,-0.0063636086203836,-0.0073461819269002
2012-04-27,0.0017007293618145,0.0045744954862327,-0.0064694729018989
2012-04-30,-0.0206031008309484,-0.021957979697295,-0.0158139605854831
2012-05-01,-0.0062612645490434,-0.0046771972893523,-0.0131827066696228
2012-05-02,0.0518522677912155,0.0532825360368201,0.0295801940035722
2012-05-03,-0.047482093564913,-0.0809302219124727,0.042964511332078
2012-05-04,-0.0356529673809066,-0.0354969006067245,-0.0361570630615147
2012-05-07,-0.01243311900445,-0.0126715820670963,-0.0107758007190583
2012-05-08,0.010001066763369,0.0107643037546127,0.0010892456290969
2012-05-09,0.0220098056590388,0.0226293151066435,0.0198238223224908
2012-05-10,0.0197009433871589,0.0178010547537867,0.0225806488000059
2012-05-11,0.0209590825698683,0.0228928485836052,0.0148620320794981
2012-05-14,-0.0088920823093036,-0.0092783664286184,-0.0084121894616886
2012-05-15,0.0073461873007812,0.0073068575554993,0.0074388624823909
2012-05-16,-0.0098371375983437,-0.0113518742456842,-0.0021119806969073
2012-05-17,-0.0220918924053259,-0.0239833672837406,-0.017021261053745
2012-05-18,0.0041325827661063,0.0064309131947842,-0.0010822758798213
2012-05-21,0.0070541638454959,0.0053191694429752,0.0108459246094617
2012-05-22,-0.0115282112188461,-0.0106157516623997,-0.0139634917917943
2012-05-23,0.0055670828404726,0.0097932705873025,-0.0054824771230571
2012-05-24,0.0018266346537671,0.0021481743488665,0.0010940125636672
2012-05-25,-0.0010019017330021,0.0,-0.0032680485455532
2012-05-29,-0.0154356410172752,-0.0139485105898784,-0.0195228091065757
2012-05-30,0.0108871650116579,0.0121011721485977,0.0044444402058919
2012-05-31,-0.0003043645742953,-0.0010833451466344,0.0033371176206132
2012-06-01,-0.0165639601265158,-0.015469650869851,-0.0202703043756789
2012-06-04,0.0105355083430615,0.0179171155592653,-0.0045766547941121
2012-06-05,-0.0061310034796621,-0.0077692171720646,-0.0011574338523683
2012-06-06,0.010502238781589,0.0100222892177875,0.011614446626856
2012-06-07,-0.0132593878511803,-0.0142075591460495,-0.007954618975149
2012-06-08,0.0167250281608303,0.0178372176866285,0.0080737824922996
2012-06-11,-0.0350601502566809,-0.0391303982761714,-0.0227531069548462
2012-06-12,-0.004030723781111,-0.0067265043838013,0.0034844004461999
2012-06-13,-0.0284299889281459,-0.0306818695354056,-0.0246768545827131
2012-06-14,0.0290020620345346,0.0292056060449579,0.0287424862459611
2012-06-15,0.0552818643761273,0.0625711254973563,0.0358795663916795
2012-06-18,0.0102105090663705,0.0086299805561558,0.0123457477256312
2012-06-19,0.0061911355395016,0.0053361997167066,0.0088495491198714
2012-06-20,0.0036920809302063,0.0106383388859502,-0.0032930553349912
2012-06-21,-0.0246407020148129,-0.0242615562597454,-0.026402614641303
2012-06-22,0.0260646951515813,0.0258342058238601,0.0292135101152703
2012-06-25,-0.0029949223888727,-0.0031679710453609,-0.0011013468024077
2012-06-26,0.0694528230020321,0.0706751169458274,0.0673912933057557
2012-06-27,0.0250132688277963,0.025640953294319,0.0121457372640802
2012-06-28,0.0039954599147883,0.0038722131799082,0.0050302004874868
2012-06-29,0.0332924882911586,0.0371428898402622,0.0206489711476482
2012-07-02,-0.0005620630038704,-0.00091401056591,0.0009587032516728
2012-07-03,-0.0060661881671295,-0.0064102284189701,-0.004780132940011
2012-07-05,0.0059467546217456,0.0036866322992338,0.0096338561361178
2012-07-06,0.01574079815265,0.0167598053083607,0.0077294609427532
2012-07-09,-0.0080847621196018,-0.0082796829379415,-0.0047847073346866
2012-07-10,-0.0084115707556613,-0.0083643262707667,-0.0086621895682352
2012-07-11,-0.009964644901155,-0.0102707428837951,-0.0067763499846287
2012-07-12,-0.0037115171503218,-0.001902993085453,-0.0098134869394811
2012-07-13,0.0154109496271338,0.0151515000998377,0.0167652929524693
2012-07-16,-0.0033136509067595,-0.0037418113585739,-0.00097849595113
2012-07-17,0.0,0.0,0.0
2012-07-18,0.0275933751277088,0.0298229880848476,0.0213592488305684
2012-07-19,0.0051719425281147,0.0072136990626988,-0.0037771445964759
2012-07-20,0.0018254051693478,0.001811635673259,0.001904805501302
2012-07-23,-0.0041965204293351,-0.0036663576913353,-0.0077145539622869
2012-07-24,0.0211088286715009,0.021042958445977,0.0214008047415797
2012-07-25,-0.0072326416455901,-0.009795161278817,0.000952402750651
2012-07-26,-0.0010010038740129,-0.0017746634384467,0.0018921909499641
2012-07-27,0.0065749368585823,0.0052909581247835,0.0150801890917811
2012-07-30,-0.002897120748646,-0.003490398055836,-0.0009233821747261
2012-07-31,0.0010080860227506,0.0035149351011224,-0.007393708499301
2012-08-01,-0.0111158576287269,-0.0130321954145748,-0.0056022800563016
2012-08-02,-0.0440796211002149,-0.0461402339522936,-0.0390476045154389
2012-08-03,0.000756829401742,0.0,0.0039370041785203
2012-08-06,-0.0091365166542195,-0.009174259751845,-0.0087805026915015
2012-08-07,0.0045475607019166,0.0036832378561293,0.0068360009827316
2012-08-08,-0.0080568151947477,-0.0046253643657708,-0.0164251275389623
2012-08-09,-0.004465632371774,-0.0046597613414369,-0.0039177239670499
2012-08-10,-0.0121063408181941,-0.0121722950118189,-0.0108481860579027
2012-08-13,-0.0166576091570312,-0.0179924741011055,0.0071355445290545
2012-08-14,0.0148499632752962,0.0143953567593088,0.0171371043333155
2012-08-15,-0.001679299986735,-0.0019011841153401,0.0
2012-08-16,0.0272179900027903,0.0286259736487398,0.0198806959167857
2012-08-17,0.0250874101722842,0.0251397079625413,0.0245098043798896
2012-08-20,0.0104241084425952,0.0118074579235608,0.0057252311295326
2012-08-21,0.0297701993691879,0.0304114618342621,0.0263653235394031
2012-08-22,-0.0038872373272943,-0.0052037699333858,-0.0009149339984099
2012-08-23,0.0048490952118604,0.0061457149002857,0.0018265258549821
2012-08-24,-0.0095139915890097,-0.0096490930138667,-0.0091575440266536
2012-08-27,-0.0072450550900434,-0.0079505437291701,-0.0046083123481044
2012-08-28,0.0089911749656363,0.0116071532727507,0.0018467643494523
2012-08-29,0.0116508635654451,0.009674552135832,0.0203139675511209
2012-08-30,0.0086844803479546,0.0087566007707226,0.0081668961138898
2012-08-31,0.0160646974226725,0.0154905599783593,0.0188509902760323
2012-09-04,0.0265129878427144,0.0278951754720444,0.0157618479836472
2012-09-05,0.0016617319471277,0.0016393818095376,0.0017167775466584
2012-09-06,0.0459428711007128,0.0465305873325894,0.0426257476140254
2012-09-07,0.007160592503158,0.0046403298164167,0.022203985292083
2012-09-10,-0.0090516867268574,-0.0114942965526611,-0.0008116295012346
2012-09-11,-0.0472355793365451,-0.0669387505978955,-0.0088261590594096
2012-09-12,0.0133826240207704,0.0122484152152687,0.017825294519186
2012-09-13,-0.0012274355084533,-0.0008665709631623,-0.0026408216441763
2012-09-14,0.0164056624491575,0.0120171972452319,0.0289473626972455
2012-09-17,0.0318774474748564,0.0334190523370252,0.0266781775103074
2012-09-18,0.0085329586462996,0.0091896118816505,0.0059222208380585
2012-09-19,0.0266853285823056,0.0289255716331552,0.0159664319452377
2012-09-20,-0.0083079021031771,-0.0080840281908289,-0.0107705151390074
2012-09-21,-0.0180163940555073,-0.0225442617754588,0.0041701577722549
2012-09-24,0.0179471298804755,0.0182270316977013,0.0151006966462829
2012-09-25,-0.0124302607504317,-0.0137875164108557,-0.0066115637342103
2012-09-26,-0.0115296639102263,-0.0123558952193187,-0.0075250963462233
2012-09-27,-0.0042528086077578,-0.0033057818671052,-0.0133000707367923
2012-09-28,0.0068001740776556,0.006666660308838,0.0076271314519602
2012-10-01,0.0022880763097973,0.0016502028013632,0.0042016968350995
2012-10-02,-0.0099016997014826,-0.0098522071061104,-0.0100083309299255
2012-10-03,0.0094872763013739,0.0090983999411861,0.0126262303943868
2012-10-04,0.0122426373832427,0.0131040005661123,0.0075000127156575
2012-10-05,-0.0214465541817817,-0.023330648007488,-0.0107526975020832
2012-10-08,0.0110122930597865,0.0099173456013151,0.0159932305179311
2012-10-09,-0.0177651436372607,-0.0180328090547781,-0.0173841092279202
2012-10-10,-0.0174006771169439,-0.0158862524897398,-0.0202702506778013
2012-10-11,0.0232600264162522,0.0142977351879905,0.0354978217005573
2012-10-12,-0.0033279885283534,-0.003325017684198,-0.0033585190903019
2012-10-15,0.0065879155099469,0.0091743630067897,0.003375524098343
2012-10-16,-0.0030468127355482,-0.0040950197034111,-0.0016667048136393
2012-10-17,0.0137270725934058,0.0139344327009612,0.0107883910691447
2012-10-18,-0.0419335586088903,-0.0403551239826608,-0.0436932999151597
2012-10-19,-0.0018983311854995,-0.0042123160250145,0.0069084563241041
2012-10-22,-0.0286039687925823,-0.0279898155024411,-0.0325621347006531
2012-10-23,0.0073271842095695,0.0079574885565408,0.0044563448792237
2012-10-24,0.0233516295787144,0.0253496479449443,0.0185676419412626
2012-10-25,-0.0188536103233553,-0.0194257173096719,-0.0172711408102609
2012-10-26,-0.0122183498371492,-0.0146804902775457,-0.0061728125116686
2012-10-31,-0.0163597790861385,-0.0140104944258486,-0.0246478645627959
2012-11-01,0.014008677500246,0.0150442542853523,0.0089846744624614
2012-11-02,-0.0075491043317771,-0.0095735125211879,-0.0008935903112141
2012-11-05,-0.004827340106532,-0.0096490930138667,0.0
2012-11-06,-0.0004588668783959,0.0044169780991887,-0.0062499728585987
2012-11-07,-0.0210563368944619,-0.0230906060032695,-0.0145191283520958
2012-11-08,-0.0381924676311216,-0.0382862412097006,-0.0379629481640047
2012-11-09,-0.0067255519290152,-0.0095419305499388,-0.0028929347446732
2012-11-12,0.0195583791929857,0.0191938395202269,0.0203488415074558
2012-11-13,-0.0106894594584816,-0.0066162282919658,-0.0218009944789036
2012-11-14,0.0145144866168015,0.0122295496746337,0.0221579518015945
2012-11-15,-0.0072637791080955,-0.0055658133050663,-0.0094250170623216
