Date,Weighted Industry Change,VLO Change,MPC Change
2011-09-06,0.02800850761654,0.0304616567856695,0.0224949011995623
2011-09-07,0.0141311146072948,0.0104308309338555,0.0199550041577838
2011-09-08,0.0246380515238599,0.0206866605053249,0.0434181333365403
2011-09-09,-0.0158217575340577,-0.0197628672203608,-0.0073730329229634
2011-09-12,0.0230170848510759,0.0182315606788863,0.0373514343272451
2011-09-13,-0.0188598830803911,-0.0129580490388218,-0.0291209156279127
2011-09-14,-0.0114604644350178,-0.0148048425762066,-0.0059592193293862
2011-09-15,-0.0030565768110489,0.00178814835419,-0.0128205932406925
2011-09-16,-0.0130932645706311,-0.0137777560149007,-0.0121024576400025
2011-09-19,-0.0166795519610866,-0.0156322387798521,-0.0184318625655432
2011-09-20,-0.01509146824968,-0.0250930018653701,0.0035745884115472
2011-09-21,-0.0472201580690551,-0.053758363185248,-0.0284856669177771
2011-09-22,-0.030488093761659,-0.0158982684210065,-0.0542362176615343
2011-09-23,0.000909491716609,-0.0064515303930262,0.0119945297398659
2011-09-26,0.0163976861082531,0.0240000267089855,0.0066889888124113
2011-09-27,-0.0291932870313995,-0.0263692168637281,-0.0324359391007026
2011-09-28,-0.0384145265647115,-0.0440186879026247,-0.0330330261528241
2011-09-29,-0.0398662501473099,-0.0220820646101238,-0.0616784603640163
2011-09-30,-0.0170864157091781,-0.022002223453138,-0.0113263194660427
2011-10-03,-0.0118522615809397,-0.0271954727136726,0.0089186091593843
2011-10-04,0.0697652584208388,0.0677764561567523,0.073134367448447
2011-10-05,0.0784839931738932,0.0756993389599724,0.0829033323946403
2011-10-06,0.0414413548638006,0.0325699454266812,0.0561548360424502
2011-10-07,-0.0488255394093222,-0.0388727321358375,-0.0628707224936805
2011-10-10,0.0310156855023639,0.0369640619804933,0.021375541124518
2011-10-11,0.019819342044785,0.0225988739417354,0.0143819221638347
2011-10-12,0.0086573446135977,0.0109090453824141,0.004488376244685
2011-10-13,0.0233958925036602,0.0290776665019288,0.013201278203922
2011-10-14,0.0359094407798005,0.0274032294896691,0.0496659619319143
2011-10-17,-0.0367601403090795,-0.0390657880630049,-0.0305217053516899
2011-10-18,0.0403630954064823,0.0400178287519427,0.0414388094016974
2011-10-19,-0.0171263321906033,-0.0176419790176024,-0.0163028509250194
2011-10-20,0.0203375353340366,0.0182926291737443,0.0250000910812589
2011-10-21,0.0038951886039124,-0.0016863775791482,0.0121950387434698
2011-10-24,-0.033213331842997,-0.0271966812131915,-0.0452729906119839
2011-10-25,-0.0375846911321516,-0.0293333288818357,-0.0484848551571071
2011-10-26,0.0606522841987281,0.0693026871780713,0.0269071512603052
2011-10-27,0.0030528127607679,-0.0208955140210492,0.0584066160066512
2011-10-28,0.0176437876854337,0.026923024757093,0.0037654488568939
2011-10-31,-0.0539734374253868,-0.0625000198803298,-0.0299918088623224
2011-11-01,0.0114056856012881,0.0095833259431522,0.0140845070422535
2011-11-02,0.0221809858645116,0.0084201839104038,0.0387533942017017
2011-11-03,-0.0049666313220345,-0.0023529109478768,-0.0084615854116585
2011-11-04,0.0178224208835366,0.0213777289151316,0.0109947162449478
2011-11-07,0.0258697026112384,0.0278759289313735,0.0207185176685107
2011-11-08,-0.0072437691245443,0.0007601839066093,-0.0235715654040275
2011-11-09,-0.0033776931361968,-0.0050701921433629,0.0
2011-11-10,-0.0016531452639269,-0.0027258758725817,0.0002653790553172
2011-11-11,-0.0383542755520712,-0.0495011562592657,-0.0130650638625369
2011-11-14,-0.0155288230340423,-0.0093268379561223,-0.0244486302824509
2011-11-15,0.0233113911698149,0.0285241627930708,0.0128732194552287
2011-11-16,-0.0594505510784315,-0.0584306938737972,-0.0604491130499863
2011-11-17,-0.0251050353824062,-0.017961309187782,-0.0336185923114734
2011-11-18,0.0040527680944022,-0.0068306084919952,0.0304552371031942
2011-11-21,-0.0112709179026516,-0.0218097873748343,0.0157747693364904
2011-11-22,-0.0034108817506037,-0.011363589209466,0.0129948716588975
2011-11-23,-0.0068243898137747,-0.0087463444522414,-0.0045481416999276
2011-11-25,-0.007117025859889,-0.0034482999645785,-0.0113357518015794
2011-11-28,-0.0104491723151902,-0.0107376201985129,-0.0101130328194459
2011-11-29,-0.0020326624603753,0.0028130012997231,-0.0101462300691733
2011-11-30,-0.01331132528796,-0.0058036518982598,-0.0211082148290731
2011-12-01,-0.0023734923944271,-0.0049483296278196,0.0008845104838953
2011-12-02,-0.0071286113621293,0.0062444687068763,-0.0322486012406522
2011-12-05,0.0044780667388757,-0.0008764434227653,0.010872840430636
2011-12-06,-0.0064078496774056,-0.0119258262363937,0.0020248682511473
2011-12-07,-0.0058194251049148,-0.0116487209750738,0.0011607927042971
2011-12-08,-0.0251385838185524,-0.0373443053308685,-0.0090300424339212
2011-12-09,0.0099454509826978,0.0004729979095109,0.0249780287778172
2011-12-12,-0.0009603877776629,-0.0076702501646503,0.0049390468531738
2011-12-13,-0.0119774037239789,-0.0182341643945425,-0.0046907019803321
2011-12-14,-0.0092103219284411,0.0044401053140439,-0.0294029675559243
2011-12-15,-0.0164860504671371,-0.0173912833105031,-0.014541035039169
2011-12-16,-0.0130153735710546,-0.0019455679414246,-0.0270928289494312
2011-12-19,-0.0185362254230329,-0.0349345548492546,-0.0018749833106993
2011-12-20,0.0058296128375986,0.0241022755043423,-0.0143862085199814
2011-12-21,0.0164205380648236,0.0149613659512408,0.0193447409249185
2011-12-22,-0.0010771490674857,-0.0085025873539993,0.0115396618461466
2011-12-23,-0.0013760004260616,-0.0052009118071728,0.0063024935893163
2011-12-27,0.0073080928305402,0.0085389880867534,0.0029806942203412
2011-12-28,-0.0199602588230117,-0.0230480402079495,-0.0133968669513324
2011-12-29,-0.0004872415889252,0.0,-0.0020989414700732
2011-12-30,0.0120343181888985,0.0169082313089268,-0.0012001474146358
2012-01-03,-0.022967590254679,-0.0196721718436987,-0.03299564152886
2012-01-04,-0.0147984924695043,-0.0243669247400075,0.0138137866369891
2012-01-05,-0.0123274350824067,0.0,-0.0344827964199079
2012-01-06,0.0075215071661036,0.0184999358358398,-0.0096965740569438
2012-01-09,-0.0324933081667023,-0.0415445210928034,-0.0211824247256069
2012-01-10,0.008173546897573,0.0070211128360245,0.0101554964296988
2012-01-11,0.0326804628016637,0.0245491667032558,0.0418118374274367
2012-01-12,0.0177405496755824,0.0279823783961414,-0.0094082356938724
2012-01-13,0.0149111119272127,0.0139893413296008,0.0163076547475961
2012-01-17,0.0318121481200284,0.0396413225492449,0.0032904759003107
2012-01-18,0.0405157633218979,0.0313198493175663,0.0604067147344397
2012-01-19,-0.0047066254196574,-0.0103270690456749,0.0050462661736968
2012-01-20,0.0089359899721496,0.0199566015206667,-0.0024154631412282
2012-01-23,0.0071019561568457,1.1454041690145103e-16,0.018832413167141
2012-01-24,0.0383195026272244,0.0364181146042402,0.0416222356548604
2012-01-25,0.0165468384568913,0.0279399100064975,0.0
2012-01-26,-0.0355928564113146,-0.0343573525994643,-0.0377116787574694
2012-01-27,0.0101542778213994,0.0134453221578305,0.0034758622490434
2012-01-30,0.0181503460051637,0.0201680709106692,0.0135208222333518
2012-01-31,-0.0170471082373399,-0.0196158605064043,-0.0136773878528225
2012-02-01,-0.0058494277784169,-0.0220228114283847,0.0043165540019785
2012-02-02,0.0093691036922856,-0.0045473040471747,0.0267792663430785
2012-02-03,0.0164887554946427,0.0123304691285007,0.0201809074360314
2012-02-06,0.0125327551077765,0.0230452568884857,0.0047500359380558
2012-02-07,0.0067464802993874,0.0226445508211426,-0.0085779023625204
2012-02-08,0.0058393048115451,-0.0098853404468839,0.0181200273932407
2012-02-09,0.0014295747723657,0.0011877158558745,0.0017873510736081
2012-02-10,-0.006676238583732,-0.0068053850334321,-0.006535882528987
2012-02-13,-0.0187477364034501,-0.0212169802668057,-0.0165120913221805
2012-02-14,0.0133347351726399,0.0115036928974275,0.0213457544365107
2012-02-15,-0.001901177001462,0.0085157901737732,-0.0159873696670149
2012-02-16,0.0117877301346196,0.0123801713594246,0.0107749021598339
2012-02-17,-0.0173956508824082,-0.0157542502640761,-0.0194131066628123
2012-02-21,0.0128383919965882,0.0167263545787729,0.0075897386046226
2012-02-22,-0.0076293269534761,-0.0070066088558962,-0.0082042069641869
2012-02-23,0.0084914059176429,0.0097847462005401,0.0066819606136916
2012-02-24,-0.0460048598476245,-0.0550174300282532,-0.0230225289747872
2012-02-27,0.0058534386811885,0.0115463864655667,-0.0002345922520828
2012-02-28,-0.0050851847506017,0.0110114482639362,-0.0204514040399201
2012-02-29,-0.008287058762175,-0.0132957267440588,-0.0035971588281652
2012-03-01,0.0371433311147567,0.0434429328711267,0.0276642178090294
2012-03-02,0.0116815604745828,0.0199921491314925,-0.0082294494278582
2012-03-05,-0.002705521446074,-0.0107817465259504,0.0113555603746904
2012-03-06,-0.0044939623327162,-0.0031683037075987,-0.0063889411687183
2012-03-07,0.0593345387198561,0.0701545883076071,0.0174557519742562
2012-03-08,0.0200452516277756,0.0250092053104242,0.012529024005687
2012-03-09,0.0191272339256958,0.0236559088316596,0.0052668506200478
2012-03-12,-0.0049793613143803,-0.0080843527490064,0.0006856863839285
2012-03-13,0.0041351845367756,0.004940048876252,0.0029606255651786
2012-03-14,-0.0100537201309543,-0.013399153218781,-0.0045341364808895
2012-03-15,-0.0015397358914965,-0.0007132824200254,-0.0031789143219358
2012-03-16,-0.0035063809467567,-0.0049769279105038,-0.001130267853994
2012-03-19,0.0012089541404881,-0.0032096592653225,0.0099750310727885
2012-03-20,-0.0076130643697742,-0.0054328201102165,-0.0121813871694689
2012-03-21,-0.0086851181490555,-0.0130908926461213,-0.002056206343309
2012-03-22,-0.0068157808815715,-0.0145359365904248,0.0050984333308522
2012-03-23,0.0104903011674815,0.0067898820265573,0.0171059109380144
2012-03-26,0.0015302139793329,-0.0073394574094307,0.0100536367250703
2012-03-27,0.0034933920165541,0.018504830971783,-0.0286975553853211
2012-03-28,-0.0041347319102716,-0.0040101817049877,-0.0043428257533481
2012-03-29,-0.0100797286142444,-0.0147874466537709,0.0018536105499889
2012-03-30,-0.0277968047598893,-0.0369955075652763,-0.0039053106756841
2012-04-02,0.0135847026572787,0.0261107228140195,0.0011523216815824
2012-04-03,-0.0302220760706002,-0.0342205676150879,-0.0246146690769958
2012-04-04,-0.0006715033341589,-0.0086308608963052,0.0113987066083854
2012-04-05,-0.0057001711973932,-0.0067702346675637,-0.0033120271618715
2012-04-09,0.01292161746208,0.0061074982910118,0.0204277448126168
2012-04-10,-0.0446857101842998,-0.0605095520237743,-0.0122785516364105
2012-04-11,-0.0122775815249685,-0.008336816139578,-0.0184441375528029
2012-04-12,0.024674305858288,0.0448449074191489,0.0082085989284956
2012-04-13,-0.0145578034681304,-0.0214835896423516,-0.0019185091029012
2012-04-16,-0.0241588877751728,-0.0290939631249358,-0.0188818165966837
2012-04-17,0.0002044432778568,0.0037516020546309,-0.0059656442083118
2012-04-18,-0.0004410511781285,-0.0020894297196221,0.0015075722221408
2012-04-19,-0.0018701410827829,0.0008375393068948,-0.0060029481370052
2012-04-20,-0.0082169374491149,-0.0153399146104213,0.0012547817734621
2012-04-23,0.0144663425293451,0.0102652307945501,0.0201479452683839
2012-04-24,0.0079612631843864,0.0092788130497779,0.0044909301959925
2012-04-25,-0.0038709458541986,-0.0004137019608885,-0.0110946929907103
2012-04-26,0.0196708149924342,0.0216215747229457,0.0162500381469729
2012-04-27,0.0079358733604623,0.0088353677509287,0.006582166132389
2012-04-30,-0.0120671726724272,-0.0244866141919167,0.0036179818907687
2012-05-01,-0.0197384758946359,-0.0044087889755185,-0.035572208613324
2012-05-02,-0.0078001368279261,-0.0174513003853761,0.0085075910065868
2012-05-03,-0.0263512157950095,-0.0260652954990572,-0.0267663510411812
2012-05-04,-0.0136216343968546,-0.0183917900287373,-0.0087303186028674
2012-05-07,0.006195620026431,0.0065991230790387,0.0058331103336599
2012-05-08,-0.0144975954626712,-0.0048521960660542,-0.0270270192144537
2012-05-09,0.0102556442574137,0.0135257130793716,0.0052617935219995
2012-05-10,-0.0072454122380217,-0.0144167728977906,0.0007860255549749
2012-05-11,-0.0084205823020971,0.008952561177111,-0.0218191853595854
2012-05-14,-0.0107266944076174,-0.0013586781895531,-0.0186301453472816
2012-05-15,-0.0207470134380805,-0.0244786641118734,-0.015341680905721
2012-05-16,0.0015257432665097,0.0073834486264965,-0.00591880178078
2012-05-17,-0.0104600888976195,-0.0096329993785067,-0.0116213112697924
2012-05-18,-0.0097655178744923,-0.0169646370582001,-0.0037090177159768
2012-05-21,0.0269627411270199,0.0257853072016552,0.0288983776676823
2012-05-22,-0.006309445998654,0.002271697139408,-0.0196675654981434
2012-05-23,0.0154908378753038,0.0202112633666648,0.0082549698836554
2012-05-24,-0.0041226816060553,-0.0094044546246113,0.0053355412370802
2012-05-25,0.0250482866381023,0.0126926511605206,0.0350827943454261
2012-05-29,-0.0030471861362711,-0.0088613300038321,0.0024232674762234
2012-05-30,-0.0094561512604653,-0.0108844029244746,-0.0070575005552746
2012-05-31,-0.0246256804863089,-0.0303308771528419,-0.0171662412811561
2012-06-01,7.106510494704554e-06,0.0024236573720016,-0.0033936348929142
2012-06-04,-0.0214745345133374,-0.0173662142595072,-0.0266894494272104
2012-06-05,0.0300235117360324,0.0324483718313524,0.0268378651226268
2012-06-06,0.0188872056564603,0.0182841660554139,0.0196519029738896
2012-06-07,-0.0113067548157939,-0.0289723607647546,0.0040442578932811
2012-06-08,0.0026902086310257,-0.0028129034732128,0.0113698429685077
2012-06-11,0.009031176762074,0.0134508884332134,-0.0010547759167043
2012-06-12,0.0170815377399366,0.0104308309338559,0.0314149575806279
2012-06-13,-0.0122382527501375,-0.0185102337177366,-0.0010309514513891
2012-06-14,0.0095394106008987,0.007826818926011,0.013635261347007
2012-06-15,0.0249771278211747,0.0197157290996652,0.0302797092176865
2012-06-18,-0.0064743694314082,-0.0117914522735425,-0.0012534278722881
2012-06-19,0.0221534826347689,0.0249221085440686,0.0169196399206612
2012-06-20,0.0214812656407227,0.0164075981420981,0.0266251054669125
2012-06-21,-0.0310828202218678,-0.0274957121941569,-0.0365967281813996
2012-06-22,0.0068198019778438,0.0129310484391758,0.0019180492162721
2012-06-25,-0.0054431450847104,-0.0069173947877675,-0.003134821902304
2012-06-26,0.0225152732848667,0.0165433169354544,0.029269450411381
2012-06-27,0.0025318194660064,0.0068201802408227,-0.0053801062511421
2012-06-28,0.034007301910697,0.0235244054260122,0.0456696730201328
2012-06-29,-0.0072917885063093,-0.0166937946777442,0.0002226301840832
2012-07-02,-0.0007905718283194,-0.0118464516433691,0.0103070446585619
2012-07-03,5.32878507037412e-05,0.0249999914481995,-0.0215703189567411
2012-07-05,-0.0186083257766321,-0.0196786860171609,-0.0177777608235676
2012-07-06,0.0215109793652421,0.0233333229001367,0.0185354129165298
2012-07-09,-0.0213870697473042,-0.0309320305863804,-0.0035914668945494
2012-07-10,-0.0125348046028642,-0.0112923759728051,-0.0150021981915463
2012-07-11,0.0089708970631441,0.0113684506100807,0.0061210712769817
2012-07-12,0.0101971163693049,0.0158862865313451,0.0032339890664733
2012-07-13,0.0253461876010176,0.020944545781895,0.0290751018518923
2012-07-16,0.0112030538369286,0.0173317223344928,0.0020107273450141
2012-07-17,0.0060460171871275,0.0035489327242255,0.0095513172102073
2012-07-18,0.0247215263456355,0.018138870629422,0.0346885454649814
2012-07-19,-0.0233221676787824,-0.0162538232177078,-0.0306709780193002
2012-07-20,0.0105217196345599,0.0134921111367341,0.0041878431976933
2012-07-23,0.020026424874437,0.0186656446166278,0.0225195578727444
2012-07-24,-0.0244110518110702,-0.022877060768864,-0.0267192559084572
2012-07-25,-0.0108150415928348,-0.0142349397485982,-0.0046959502110366
2012-07-26,0.0113938036256882,0.0114987730030892,0.0112557560378674
2012-07-27,0.0272715421894916,0.0271547262466152,0.0275229831766679
2012-07-30,-0.0001012569410206,-0.0076103580523874,0.0134500654582174
2012-07-31,0.009291869616954,0.0136380693485739,-0.0021097528607409
2012-08-01,-0.0177753374732168,-0.0187929511558225,-0.0170132611406626
2012-08-02,0.0226001464101276,0.0111111231329021,0.0378378378378379
2012-08-03,0.0043092453830152,0.0003592948613411,0.0096075477983454
2012-08-06,0.0034799330245607,0.0071582039396561,-0.0044381929000919
2012-08-07,0.0081411602063957,0.0045726246275262,0.0148892928050284
2012-08-08,0.0037383986946401,0.0116074543300849,-0.0096096002983938
2012-08-09,-0.0035206962119641,0.0031282909719665,-0.0143434158479325
2012-08-10,0.0211821373157616,0.0181945020922976,0.0256622865541867
2012-08-13,-0.0101300702742602,-0.0158675284148964,0.0
2012-08-14,-0.00304384909225,0.0003484760588659,-0.0092760452320478
2012-08-15,0.0014609995304807,-0.0048712937737771,0.0113914030721968
2012-08-16,0.0092865865873701,0.0150402252840699,0.0010068311964191
2012-08-17,-0.0081935869711663,-0.0065540198110539,-0.0100502512562811
2012-08-20,0.0250029137371571,0.0333449177212505,0.0042561630284399
2012-08-21,-0.0063932247205816,-0.0026773650465277,-0.0158921933228139
2012-08-22,-0.0001379633762469,-0.003372684841941,0.0065399487600324
2012-08-23,-0.007408668347913,-0.0101660564784216,-0.0012219462415131
2012-08-24,0.0039081865854496,0.0065404832829294,-0.0018427549612347
2012-08-27,0.031812551754524,0.0370744542738341,0.0120383630441516
2012-08-28,0.0065956371598282,0.0067938978861754,0.0060569969544032
2012-08-29,-0.0050605626971095,-0.0054945247634995,-0.0038068248304923
2012-08-30,0.0125575241252047,0.0032647083548549,0.0277104123106086
2012-08-31,0.0127355689772438,0.0116504710132695,0.0141093717014789
2012-09-04,-0.0126219701490061,-0.0089456831097407,-0.0183610500989763
2012-09-05,0.0030693968113826,0.0087237708749903,-0.0084729124172569
2012-09-06,-0.001538212426244,-0.0041204348728435,0.0037452913152658
2012-09-07,0.0204356583060341,0.0232114581117592,0.0140707689362413
2012-09-10,0.0009860094292773,-0.0031133284289943,0.0086688646554077
2012-09-11,0.0105494653041168,0.0070682184235638,0.0161904471261162
2012-09-12,-0.0080216748335678,-0.0105644545475384,-0.0031687228109502
2012-09-13,0.0075537642775613,0.0018332208303358,0.0197723847514577
2012-09-14,0.0193699283059919,0.022727297157624,0.0127481472388392
2012-09-17,-0.0315778068455278,-0.033484173548223,-0.0273799110508075
2012-09-18,-0.0032515209715662,-0.0062893147791285,-0.0001920533002842
2012-09-19,0.0193184417672848,0.0160832455290905,0.0232692131629357
2012-09-20,0.004064544565952,0.0015581194755506,0.0083128400561515
2012-09-21,-0.0080455833305014,-0.0157020253314675,0.0016781680178147
2012-09-24,0.0020107399637222,0.004111313036619,-0.0013079165587723
2012-09-25,-0.007863188373401,-0.0128607151845232,-0.0031586430678047
2012-09-26,-0.0110744286915054,-0.0121483373826454,-0.0099009675206989
2012-09-27,0.0157352769923807,0.0073694944408877,0.0292563089930731
2012-09-28,0.0083346130235858,0.0108487269036519,0.0042310437758258
2012-10-01,0.0066625025693398,0.0053191676894203,0.0083819073527663
2012-10-02,-0.0023467342343888,-0.0034108305840913,-0.0009018621626817
2012-10-03,-0.0124811801288148,-0.0106483305545238,-0.0158844953768486
2012-10-04,0.0170279963086795,0.018744162494257,0.0147864437995776
2012-10-05,-0.0277411239521752,-0.0315821403433266,-0.0201785905020576
2012-10-08,0.0085045011505546,0.0012629867274056,0.0122334312007829
2012-10-09,-0.0184305933650167,-0.0116462323352382,-0.0240860919945445
2012-10-10,-0.047285083672699,-0.0581655552594649,-0.0255506742368185
2012-10-11,-0.0236793316512762,-0.0191854240053434,-0.0323951456307403
2012-10-12,0.0013750267850466,0.0051975106088909,-0.0064044332853788
2012-10-15,-0.0032655868369742,-0.0058660633796931,0.0025811096112855
2012-10-16,0.0101268966940232,0.0126929953554913,0.004378723914546
2012-10-17,0.0114457661450143,0.0128161883242358,0.0075907853794717
2012-10-18,-0.009872759996714,-0.0063694615043363,-0.0149226543023469
2012-10-19,-0.0027828304003633,-0.0020276860881864,-0.0039884195306691
2012-10-22,-0.0026899094893885,0.0064891065733988,-0.0121398475379027
2012-10-23,-0.0142619744703346,-0.0180055021388052,-0.0046728971962618
2012-10-24,-0.0021683375103364,-0.0042061178393182,0.0024267513320109
2012-10-25,-0.0069432438387207,-0.0104202958476313,-0.0003705160787937
2012-10-26,0.0211966995548593,0.0221831083448606,0.0194317394705087
2012-10-31,-0.0108601095249979,-0.0098673404308418,-0.0129380269714512
2012-11-01,-0.0055854930616623,0.0017415552883848,-0.0154883795968474
2012-11-02,-0.0291273418699122,-0.030261294904725,-0.0276759915363506
2012-11-05,0.0268620188187082,0.0212163557994591,0.0320391425601795
2012-11-06,0.0311418172946371,0.032989697522614,0.0283342302679604
2012-11-07,-0.0050367852731597,-0.0020373252669781,-0.010349782683426
2012-11-08,-0.0083186250352648,-0.0027164573071809,-0.0203823463457586
2012-11-09,0.0061786827988193,0.0182380607035408,-0.0085853468355671
2012-11-12,0.0006773260140497,-0.0054018034706969,0.0071028237030885
2012-11-13,0.0025297054579892,0.0010277360048795,0.0050345040534446
2012-11-14,-0.0226360593201575,-0.0233502361715651,-0.0213667310342657
2012-11-15,0.0242863267530281,0.0306620398042105,0.0148301278156309
2012-11-16,-0.0042566171336528,-0.0111148516159678,0.0057375787580029
2012-11-19,0.0186625614853682,0.0104026674813431,0.0311702345141788
2012-11-20,0.0124537348291191,0.015962757198091,0.0077793248943726
