Date,Weighted Industry Change,ING Change
2011-10-14,-0.0163743087952751,-0.0163743087952751
2011-10-17,-0.0521946047602713,-0.0521946047602713
2011-10-18,0.0280145604345501,0.0280145604345501
2011-10-19,-0.0367815749241089,-0.0367815749241089
2011-10-20,0.0023229336308,0.0023229336308
2011-10-21,0.0034365049505858,0.0034365049505858
2011-10-24,0.0397275154512011,0.0397275154512011
2011-10-25,-0.0368763712300257,-0.0368763712300257
2011-10-26,-0.0145412938331511,-0.0145412938331511
2011-10-27,0.0342052481831976,0.0342052481831976
2011-10-28,0.0116034404708012,0.0116034404708012
2011-10-31,-0.052631529414422,-0.052631529414422
2011-11-01,0.0095108279285849,0.0095108279285849
2011-11-02,0.0143979234864836,0.0143979234864836
2011-11-03,0.0153302030021848,0.0153302030021848
2011-11-04,-0.0071427938889456,-0.0071427938889456
2011-11-07,0.0099875057952678,0.0099875057952678
2011-11-08,-0.0057736941819698,-0.0057736941819698
2011-11-09,-0.0053121431043364,-0.0053121431043364
2011-11-10,-0.0214105887995997,-0.0214105887995997
2011-11-11,0.0099999904632568,0.0099999904632568
2011-11-14,-0.0290771205449181,-0.0290771205449181
2011-11-15,0.0013568831800704,0.0013568831800704
2011-11-16,-0.0095890643606039,-0.0095890643606039
2011-11-17,-0.0341530046635583,-0.0341530046635583
2011-11-18,-0.0096551960912243,-0.0096551960912243
2011-11-21,-0.0144508531112798,-0.0144508531112798
2011-11-22,-0.0089820275930252,-0.0089820275930252
2011-11-23,-0.0336906983093749,-0.0336906983093749
2011-11-25,-0.0094936615743428,-0.0094936615743428
2011-11-28,-0.0014225076221026,-0.0014225076221026
2011-11-29,-0.0083217673317738,-0.0083217673317738
2011-11-30,0.0155844630349013,0.0155844630349013
2011-12-01,-0.0116731714841238,-0.0116731714841238
2011-12-02,-0.0328067459425385,-0.0328067459425385
2011-12-05,-0.0448791033924577,-0.0448791033924577
2011-12-06,-0.0082160381147337,-0.0082160381147337
2011-12-07,0.0433673655574688,0.0433673655574688
2011-12-08,-0.0344387724070886,-0.0344387724070886
2011-12-09,0.015564187414443,0.015564187414443
2011-12-12,-0.0027893975890792,-0.0027893975890792
2011-12-13,-0.0312944893972919,-0.0312944893972919
2011-12-14,-0.0134529374914957,-0.0134529374914957
2011-12-15,-0.0131003897015943,-0.0131003897015943
2011-12-16,-0.0131965029798475,-0.0131965029798475
2011-12-19,-0.0366032214923284,-0.0366032214923284
2011-12-20,0.0199999809265135,0.0199999809265135
2011-12-21,-0.0111888003690918,-0.0111888003690918
2011-12-22,0.019525783123556,0.019525783123556
2011-12-23,0.0040486113935381,0.0040486113935381
2011-12-27,0.0013642877197711,0.0013642877197711
2011-12-28,-0.023415987732018,-0.023415987732018
2011-12-29,0.031837955410549,0.031837955410549
2011-12-30,0.0013966800411945,0.0013966800411945
2012-01-03,0.0053548112200361,0.0053548112200361
2012-01-04,0.0013532109692165,0.0013532109692165
2012-01-05,-0.0041899069288437,-0.0041899069288437
2012-01-06,-0.0322128884277828,-0.0322128884277828
2012-01-09,-1.6201163272306518e-16,-1.6201163272306518e-16
2012-01-10,0.005405400180747,0.005405400180747
2012-01-11,0.0065359102319467,0.0065359102319467
2012-01-12,-0.0196318840369422,-0.0196318840369422
2012-01-13,0.0118889925640489,0.0118889925640489
2012-01-17,-0.0121803143733354,-0.0121803143733354
2012-01-18,0.0236686170153334,0.0236686170153334
2012-01-19,0.0,0.0
2012-01-20,0.0100111406984716,0.0100111406984716
2012-01-23,-1.245431227786469e-16,-1.245431227786469e-16
2012-01-24,0.0200445784355748,0.0200445784355748
2012-01-25,0.0189520703715937,0.0189520703715937
2012-01-26,-0.0139186415757068,-0.0139186415757068
2012-01-27,0.0165197819152678,0.0165197819152678
2012-01-30,0.0160735181067275,0.0160735181067275
2012-01-31,-0.0097826254841063,-0.0097826254841063
2012-02-01,0.005252020447097,0.005252020447097
2012-02-02,-0.0071356417435576,-0.0071356417435576
2012-02-03,0.0113053047817801,0.0113053047817801
2012-02-06,0.0073221434886741,0.0073221434886741
2012-02-07,0.0177638538887192,0.0177638538887192
2012-02-08,-0.0020513290014023,-0.0020513290014023
2012-02-09,-0.0234041832215404,-0.0234041832215404
2012-02-10,-0.0069767926692167,-0.0069767926692167
2012-02-13,-0.0101925428500024,-0.0101925428500024
2012-02-14,0.0046620002574253,0.0046620002574253
2012-02-15,-0.0181405728966182,-0.0181405728966182
2012-02-16,0.0408877816166137,0.0408877816166137
2012-02-17,-0.0119435023041951,-0.0119435023041951
2012-02-21,-0.0044444402058918,-0.0044444402058918
2012-02-22,-0.0045506213909692,-0.0045506213909692
2012-02-23,0.0102155726023778,0.0102155726023778
2012-02-24,-0.0044792788898164,-0.0044792788898164
2012-02-27,0.0312139271295768,0.0312139271295768
2012-02-28,0.0179372024712568,0.0179372024712568
2012-02-29,-0.029801373648843,-0.029801373648843
2012-03-01,0.0237825639820429,0.0237825639820429
2012-03-02,0.0,0.0
2012-03-05,-0.002195335328547,-0.002195335328547
2012-03-06,-0.0242214574739357,-0.0242214574739357
2012-03-07,0.0093348805781603,0.0093348805781603
2012-03-08,0.0156424967940027,0.0156424967940027
2012-03-09,-0.0022752564477986,-0.0022752564477986
2012-03-12,-0.0113766077251091,-0.0113766077251091
2012-03-13,0.0260771546336462,0.0260771546336462
2012-03-14,-0.0086673811130734,-0.0086673811130734
2012-03-15,0.0119177265229754,0.0119177265229754
2012-03-16,0.0010571066428657,0.0010571066428657
2012-03-19,0.008565302184057,0.008565302184057
2012-03-20,0.0010858011770266,0.0010858011770266
2012-03-21,-0.0132013073206514,-0.0132013073206514
2012-03-22,-0.0079818295147939,-0.0079818295147939
2012-03-23,0.0091953937310272,0.0091953937310272
2012-03-26,0.0134832409412187,0.0134832409412187
2012-03-27,-0.0209021486103633,-0.0209021486103633
2012-03-28,-0.0169108929498953,-0.0169108929498953
2012-03-29,0.0047619004368509,0.0047619004368509
2012-03-30,-0.0012005076798832,-0.0012005076798832
2012-04-02,0.0344403110737774,0.0344403110737774
2012-04-03,-0.0184048620308185,-0.0184048620308185
2012-04-04,-0.0194049282014632,-0.0194049282014632
2012-04-05,0.0203527948027983,0.0203527948027983
2012-04-09,0.0013586619379451,0.0013586619379451
2012-04-10,-0.0318118974366144,-0.0318118974366144
2012-04-11,-0.0175912909272598,-0.0175912909272598
2012-04-12,0.0303447986471241,0.0303447986471241
2012-04-13,-0.0315934083028743,-0.0315934083028743
2012-04-16,-0.0211267742791883,-0.0211267742791883
2012-04-17,0.011034472235318,0.011034472235318
2012-04-18,-0.0027700805412326,-0.0027700805412326
2012-04-19,-0.0263157321197452,-0.0263157321197452
2012-04-20,-0.0013754817153937,-0.0013754817153937
2012-04-23,0.0266666412353515,0.0266666412353515
2012-04-24,0.0234603875930889,0.0234603875930889
2012-04-25,-0.012413814150054,-0.012413814150054
2012-04-26,0.0142857006617955,0.0142857006617955
2012-04-27,0.0,0.0
2012-04-30,-0.0070323754987256,-0.0070323754987256
2012-05-01,0.0028248560935075,0.0028248560935075
2012-05-02,0.0028943533094293,0.0028943533094293
2012-05-03,-0.015988391233238,-0.015988391233238
2012-05-04,-0.0119047509231802,-0.0119047509231802
2012-05-07,0.0281899204262046,0.0281899204262046
2012-05-08,-0.0075415067679949,-0.0075415067679949
2012-05-09,0.010752640915996,0.010752640915996
2012-05-10,-0.0102790267620479,-0.0102790267620479
2012-05-11,0.0091324111433574,0.0091324111433574
2012-05-14,-0.0063592944508132,-0.0063592944508132
2012-05-15,-0.0195121762110984,-0.0195121762110984
2012-05-16,-0.0242717836078967,-0.0242717836078967
2012-05-17,-0.018739294518192,-0.018739294518192
2012-05-18,-0.0253806467687059,-0.0253806467687059
2012-05-21,0.018867947676486,0.018867947676486
2012-05-22,0.0048860277623297,0.0048860277623297
2012-05-23,0.0,0.0
2012-05-24,-0.0131578823536055,-0.0131578823536055
2012-05-25,0.0,0.0
2012-05-29,-0.0016501241153626,-0.0016501241153626
2012-05-30,-0.0203389633253233,-0.0203389633253233
2012-05-31,0.0017271552586737,0.0017271552586737
2012-06-01,-0.0159292302776567,-0.0159292302776567
2012-06-04,0.0,0.0
2012-06-05,0.0138169126482086,0.0138169126482086
2012-06-06,0.0330033478532609,0.0330033478532609
2012-06-07,-0.0313971448757071,-0.0313971448757071
2012-06-08,0.0235294702202763,0.0235294702202763
2012-06-11,-0.0416666284585596,-0.0416666284585596
2012-06-12,0.0016920861489049,0.0016920861489049
2012-06-13,-0.0034423375427686,-0.0034423375427686
2012-06-14,0.0259514901531894,0.0259514901531894
2012-06-15,0.0177993748494934,0.0177993748494934
2012-06-18,0.0100671044287772,0.0100671044287772
2012-06-19,0.0290323081795572,0.0290323081795572
2012-06-20,0.0094043795773189,0.0094043795773189
2012-06-21,-0.0473283069602352,-0.0473283069602352
2012-06-22,-0.0169753291960842,-0.0169753291960842
2012-06-25,-0.0182421442267081,-0.0182421442267081
2012-06-26,0.006711402952518,0.006711402952518
2012-06-27,0.0165562757059834,0.0165562757059834
2012-06-28,0.0202020007412651,0.0202020007412651
2012-06-29,0.0198472723386553,0.0198472723386553
2012-07-02,0.0075528990331154,0.0075528990331154
2012-07-03,0.0119403586299485,0.0119403586299485
2012-07-05,-0.0122512094904757,-0.0122512094904757
2012-07-06,-0.0095087073413048,-0.0095087073413048
2012-07-09,0.0064309389130947,0.0064309389130947
2012-07-10,-0.0237718061375063,-0.0237718061375063
2012-07-11,0.012678276455073,0.012678276455073
2012-07-12,0.0062695863848794,0.0062695863848794
2012-07-13,0.0188976200568976,0.0188976200568976
2012-07-16,0.0061538402850812,0.0061538402850812
2012-07-17,-0.0030487776068546,-0.0030487776068546
2012-07-18,0.0123648227414924,0.0123648227414924
2012-07-19,0.0,0.0
2012-07-20,-0.0079238850001767,-0.0079238850001767
2012-07-23,0.0138408167477743,0.0138408167477743
2012-07-24,-0.0207613076194367,-0.0207613076194367
2012-07-25,-0.0068610570114036,-0.0068610570114036
2012-07-26,0.0016181600581895,0.0016181600581895
2012-07-27,0.0204724592745392,0.0204724592745392
2012-07-30,0.0122699269846755,0.0122699269846755
2012-07-31,0.0061162021538748,0.0061162021538748
2012-08-01,-0.0242057974307784,-0.0242057974307784
2012-08-02,-0.0097402506924977,-0.0097402506924977
2012-08-03,0.01843316149617,0.01843316149617
2012-08-06,-0.0072568526656891,-0.0072568526656891
2012-08-07,-0.0084745682805224,-0.0084745682805224
2012-08-08,0.004329034711613,0.004329034711613
2012-08-09,0.0084985755334041,0.0084985755334041
2012-08-10,0.0056179722606673,0.0056179722606673
2012-08-13,-0.0178571580624088,-0.0178571580624088
2012-08-14,-0.0125174063799219,-0.0125174063799219
2012-08-15,0.005673753300829,0.005673753300829
2012-08-16,0.0155147608335515,0.0155147608335515
2012-08-17,-0.0081967133022515,-0.0081967133022515
2012-08-20,-0.004172490899805,-0.004172490899805
2012-08-21,-0.0067842218010986,-0.0067842218010986
2012-08-22,0.0068399714262994,0.0068399714262994
2012-08-23,-0.0109140415468935,-0.0109140415468935
2012-08-24,0.01562501904978,0.01562501904978
2012-08-27,-0.0027624283920971,-0.0027624283920971
2012-08-28,-0.0041550877898841,-0.0041550877898841
2012-08-29,0.0027932934850189,0.0027932934850189
2012-08-30,-0.0107816607659676,-0.0107816607659676
2012-08-31,0.0039734744653392,0.0039734744653392
2012-09-04,-0.011810981247033,-0.011810981247033
2012-09-05,-0.0026109636194405,-0.0026109636194405
2012-09-06,0.0360360631268575,0.0360360631268575
2012-09-07,-0.0093348805781602,-0.0093348805781602
2012-09-10,-0.0221963229840735,-0.0221963229840735
2012-09-11,0.0131264504982152,0.0131264504982152
2012-09-12,-0.0147727399571864,-0.0147727399571864
2012-09-13,0.0352526654131807,0.0352526654131807
2012-09-14,0.0011147463667615,0.0011147463667615
2012-09-17,-0.0044843006178141,-0.0044843006178141
2012-09-18,-0.0034482452447003,-0.0034482452447003
2012-09-19,0.0058207438703944,0.0058207438703944
2012-09-20,0.0142517677519902,0.0142517677519902
2012-09-21,-0.0137930905965408,-0.0137930905965408
2012-09-24,0.0035545839024965,0.0035545839024965
2012-09-25,-0.0165485038642409,-0.0165485038642409
2012-09-26,-0.0170939434458291,-0.0170939434458291
2012-09-27,0.0135467559393532,0.0135467559393532
2012-09-28,-0.0186567283680507,-0.0186567283680507
2012-10-01,-0.0012315552983713,-0.0012315552983713
2012-10-02,-0.0144927402692103,-0.0144927402692103
2012-10-03,-0.0084951088311402,-0.0084951088311402
2012-10-04,0.0024010153597664,0.0024010153597664
2012-10-05,-0.0093676726069559,-0.0093676726069559
2012-10-08,-0.0011960856002587,-0.0011960856002587
2012-10-09,-0.0205066437968892,-0.0205066437968892
2012-10-10,-0.0072993208841326,-0.0072993208841326
2012-10-11,-0.0082546814390226,-0.0082546814390226
2012-10-12,-0.0128204729202063,-0.0128204729202063
2012-10-15,0.0,0.0
2012-10-16,0.0067340539443585,0.0067340539443585
2012-10-17,0.0098900214440472,0.0098900214440472
2012-10-18,0.0021763284740908,0.0021763284740908
2012-10-19,-0.015401577664759,-0.015401577664759
2012-10-22,0.0,0.0
2012-10-23,0.0023015487605802,0.0023015487605802
2012-10-24,-0.007945589689493,-0.007945589689493
2012-10-25,-0.0101695083286477,-0.0101695083286477
2012-10-26,0.0069284550431752,0.0069284550431752
2012-10-31,-0.0022523037731887,-0.0022523037731887
2012-11-01,0.0145576830905111,0.0145576830905111
2012-11-02,-0.0089186088433143,-0.0089186088433143
2012-11-05,0.0011363896210325,0.0011363896210325
2012-11-06,0.0091012427819385,0.0091012427819385
2012-11-07,-0.0080275970590521,-0.0080275970590521
2012-11-08,-0.0034802474906582,-0.0034802474906582
2012-11-09,0.0156250143280401,0.0156250143280401
2012-11-12,0.0,0.0
2012-11-13,0.0083233883584147,0.0083233883584147
2012-11-14,-0.0209546335248379,-0.0209546335248379
2012-11-15,1.3462937157962027e-16,1.3462937157962027e-16
2012-11-16,-0.0118905385980692,-0.0118905385980692
2012-11-19,0.0117096465944278,0.0117096465944278
2012-11-20,0.0115607382519997,0.0115607382519997
2012-11-21,-0.0045558044498358,-0.0045558044498358
2012-11-23,0.0101010273994597,0.0101010273994597
2012-11-26,0.0090090003012452,0.0090090003012452
2012-11-27,-0.0056625358059886,-0.0056625358059886
2012-11-28,0.0195852615572578,0.0195852615572578
2012-11-29,-0.0011198464210622,-0.0011198464210622
2012-11-30,-0.0011111365424261,-0.0011111365424261
2012-12-03,-0.0011086727687722,-0.0011086727687722
2012-12-04,0.0032750800732454,0.0032750800732454
2012-12-05,0.010822552375196,0.010822552375196
2012-12-06,0.0021389843073152,0.0021389843073152
2012-12-07,0.0043010710787809,0.0043010710787809
2012-12-10,0.002178595144281,0.002178595144281
2012-12-11,0.003243214375264,0.003243214375264
2012-12-12,0.0042918415410722,0.0042918415410722
2012-12-13,0.0021368011215048,0.0021368011215048
2012-12-14,0.0042507930394948,0.0042507930394948
2012-12-17,0.0116772458371914,0.0116772458371914
2012-12-18,0.0128205010641721,0.0128205010641721
2012-12-19,-0.0062893521862284,-0.0062893521862284
2012-12-20,0.003154545977831,0.003154545977831
2012-12-21,0.0086862023208147,0.0086862023208147
2012-12-24,-0.0021644485481342,-0.0021644485481342
2012-12-26,-0.0032432143752639,-0.0032432143752639
2012-12-27,-0.0031712191173591,-0.0031712191173591
2012-12-28,-0.0075757247357319,-0.0075757247357319
2012-12-31,0.0215285048532167,0.0215285048532167
2013-01-02,-0.0062175614833362,-0.0062175614833362
2013-01-03,-0.0073299106911482,-0.0073299106911482
2013-01-04,0.0135841294238729,0.0135841294238729
2013-01-07,0.0050710134356853,0.0050710134356853
2013-01-08,-0.0101214959829366,-0.0101214959829366
2013-01-09,0.0020202483368016,0.0020202483368016
2013-01-10,-0.0019417919799323,-0.0019417919799323
2013-01-11,-0.0019360604295319,-0.0019360604295319
2013-01-14,0.0009578763681779,0.0009578763681779
2013-01-15,0.0038986316725831,0.0038986316725831
2013-01-16,0.0009891423562247,0.0009891423562247
2013-01-17,-0.0088235445363577,-0.0088235445363577
2013-01-18,0.0030211210522878,0.0030211210522878
2013-01-22,0.0070070720823148,0.0070070720823148
2013-01-23,-0.0020661629269761,-0.0020661629269761
2013-01-24,0.0061792398950547,0.0061792398950547
2013-01-25,0.0010121689034416,0.0010121689034416
2013-01-28,-0.0039682502138672,-0.0039682502138672
2013-01-29,0.0020000457763672,0.0020000457763672
2013-01-30,0.0009939636968623,0.0009939636968623
2013-01-31,0.0,0.0
2013-02-01,-0.0020019524071636,-0.0020019524071636
2013-02-04,-0.0228216036507918,-0.0228216036507918
2013-02-05,0.0,0.0
2013-02-06,0.0208790738921502,0.0208790738921502
2013-02-07,-0.0204520539465538,-0.0204520539465538
2013-02-08,0.003293160019333,0.003293160019333
2013-02-11,-0.0032572999833806,-0.0032572999833806
2013-02-12,0.005417139026504,0.005417139026504
2013-02-13,-0.0121278567120588,-0.0121278567120588
2013-02-14,0.0182439953318894,0.0182439953318894
2013-02-15,-0.0124294469615937,-0.0124294469615937
2013-02-19,0.0044893336181868,0.0044893336181868
2013-02-20,-0.0339751068320452,-0.0339751068320452
2013-02-21,-0.0133011613376994,-0.0133011613376994
2013-02-22,0.0144404187123514,0.0144404187123514
2013-02-25,-0.0975889668093965,-0.0975889668093965
2013-02-26,-0.0050314418632326,-0.0050314418632326
2013-02-27,0.0347937495007343,0.0347937495007343
2013-02-28,0.0037641418567249,0.0037641418567249
2013-03-01,0.0288714265528714,0.0288714265528714
2013-03-04,0.0116429692581913,0.0116429692581913
2013-03-05,-0.0037266748149547,-0.0037266748149547
2013-03-06,-0.0072727781353574,-0.0072727781353574
2013-03-07,0.007299204865363,0.007299204865363
2013-03-08,0.003558687056366,0.003558687056366
2013-03-11,0.0047619004368509,0.0047619004368509
2013-03-12,-0.0082256929043271,-0.0082256929043271
2013-03-13,-0.0071769699050717,-0.0071769699050717
2013-03-14,0.0083432290774491,0.0083432290774491
2013-03-15,-0.0059453259978654,-0.0059453259978654
2013-03-18,0.007585327931349,0.007585327931349
2013-03-19,-0.021250009536743,-0.021250009536743
2013-03-20,-0.0087500214576721,-0.0087500214576721
2013-03-21,0.0,0.0
2013-03-22,-0.0166028244837309,-0.0166028244837309
2013-03-25,-0.0389610027699903,-0.0389610027699903
2013-03-26,0.0040871569955776,0.0040871569955776
2013-03-27,0.0041666959170948,0.0041666959170948
2013-03-28,-0.0082530870614795,-0.0082530870614795
2013-04-01,-0.0248275625294651,-0.0248275625294651
2013-04-02,0.0109890001923721,0.0109890001923721
2013-04-03,-0.0124481538520692,-0.0124481538520692
2013-04-04,0.008141104981169,0.008141104981169
2013-04-05,0.0109890001923721,0.0109890001923721
2013-04-08,0.0110041160819727,0.0110041160819727
2013-04-09,0.0080645083760868,0.0080645083760868
2013-04-10,0.0142857319791157,0.0142857319791157
2013-04-11,-0.0025316431246933,-0.0025316431246933
2013-04-12,-0.0012820805945254,-0.0012820805945254
2013-04-15,-0.0246113452781045,-0.0246113452781045
2013-04-16,-0.0025157209316162,-0.0025157209316162
2013-04-17,-0.0243277923959675,-0.0243277923959675
2013-04-18,-0.0158311196262403,-0.0158311196262403
2013-04-19,-0.0039164143040195,-0.0039164143040195
2013-04-22,-0.0038910777769021,-0.0038910777769021
2013-04-23,0.0114503402317999,0.0114503402317999
2013-04-24,0.0086956140578461,0.0086956140578461
2013-04-25,0.0,0.0
2013-04-26,0.0161691685395177,0.0161691685395177
2013-04-29,0.0048484802246093,0.0048484802246093
2013-04-30,-0.0048484802246093,-0.0048484802246093
2013-05-01,-0.0109622597039847,-0.0109622597039847
2013-05-02,0.0098522074918165,0.0098522074918165
2013-05-03,0.0048367544908025,0.0048367544908025
2013-05-06,0.003579920353401,0.003579920353401
2013-05-07,0.0,0.0
2013-05-08,0.0147727399571864,0.0147727399571864
2013-05-09,-0.0122357796971961,-0.0122357796971961
2013-05-10,-0.0045146685556451,-0.0045146685556451
2013-05-13,0.0011481318987414,0.0011481318987414
2013-05-14,0.0034721911781376,0.0034721911781376
2013-05-15,0.0160549753854697,0.0160549753854697
2013-05-16,-0.0057077841813302,-0.0057077841813302
2013-05-17,0.0256409738449776,0.0256409738449776
2013-05-20,0.0140692768031515,0.0140692768031515
2013-05-21,0.0153341009384343,0.0153341009384343
2013-05-22,-0.0160943801976274,-0.0160943801976274
2013-05-23,0.0168728473270463,0.0168728473270463
2013-05-24,0.0111482078950408,0.0111482078950408
2013-05-28,-0.0086393004026647,-0.0086393004026647
2013-05-29,0.003246827639464,0.003246827639464
2013-05-30,0.0031712191173593,0.0031712191173593
2013-05-31,-0.0116896555218858,-0.0116896555218858
2013-06-03,-0.0021458696077491,-0.0021458696077491
2013-06-04,-0.0096359904836782,-0.0096359904836782
2013-06-05,-0.0131434703236507,-0.0131434703236507
2013-06-06,0.0011123725402045,0.0011123725402045
2013-06-07,0.0065862153543245,0.0065862153543245
2013-06-10,-0.0043243202003273,-0.0043243202003273
2013-06-11,0.0122221840752494,0.0122221840752494
2013-06-12,-0.0142700460307518,-0.0142700460307518
2013-06-13,0.017524627098201,0.017524627098201
2013-06-14,-0.0119047250435088,-0.0119047250435088
2013-06-17,-0.0042826510920284,-0.0042826510920284
2013-06-18,0.0149094126229709,0.0149094126229709
2013-06-19,-0.0270270511408354,-0.0270270511408354
2013-06-20,-0.0131004244059003,-0.0131004244059003
