Date,Weighted Industry Change,EQC Change,STWD Change,DX Change,AGNC Change
2011-08-10,-0.0246778643066802,-0.0213675017736203,-0.0451332088758624,-0.0270855899434717,-0.0216942509729185
2011-08-11,0.0111055658941385,0.0427027521906671,0.049291728967494,0.0078125371420324,0.0017421336491779
2011-08-12,-0.0066884002262561,0.0,-0.0198604345956834,0.009944768381484,-0.006145452357441
2011-08-15,0.0133025728377736,0.0466295031748219,0.0281232768932584,0.011917656819839,0.0078018841861515
2011-08-16,0.0051584336328985,-0.0116958950177491,0.0117709574326306,-0.01396345812342,0.0057490726428279
2011-08-17,0.0012339841272531,0.004422611837877,-0.0042216261677284,0.0163398271834156,0.0016716562124913
2011-08-18,-0.0067066480477307,0.0110496893541205,-0.0293797412834514,-0.029347806331416,-0.005098559420166
2011-08-19,-0.0131424950455042,-0.0121212010285809,-0.01306814355913,0.0011261519269088,-0.0134482548154634
2011-08-22,-0.0204900043078182,-0.0461152902812418,-0.0297919914539056,0.0,-0.0144528590506745
2011-08-23,0.0104199500248032,0.0177453108191864,0.0195965135758208,0.025056941670035,0.0073094672874103
2011-08-24,-0.0061902245936999,0.0168970769126346,-0.0022548195434316,0.0011086728469179,-0.0083160002093722
2011-08-25,-0.0276221969632327,-0.0304695602599253,-0.0246914006337983,-0.0319382870482694,-0.0280111782920214
2011-08-26,0.0087683850800479,0.0237236207478614,0.0075274611972396,0.0136674490609747,0.0079022741432723
2011-08-29,0.0135292962046908,0.0307845510438331,0.0385051096877218,0.0200669237677188,0.0052723941830493
2011-08-30,0.0044933829519147,-0.0096805791101933,0.0099064328086826,0.0032786939922203,0.00489508348885
2011-08-31,-0.0152778201238639,0.0,-0.0043056951235054,0.0,-0.017574094446487
2011-09-01,-0.0294426951442305,-0.0339971227659982,-0.0415094426239919,-0.0437158735732927,-0.0280898613033379
2011-09-02,0.0065092252272979,-0.0177845719533692,-0.0005701325398004,-0.0175644320140045,0.01000001695421
2011-09-06,0.0250212454817885,0.0167626868657116,0.0275175611593689,0.0230583178804911,0.0255934924884703
2011-09-07,0.0019709107025813,0.0406090967552418,0.0205669755899845,0.0082352582146139,-0.007829224829769
2011-09-08,-0.0061311893091315,-0.0156785740919442,-0.0115321391162316,-0.0152403043111741,-0.0035842431124375
2011-09-09,0.0143014997947388,-0.0342224598115324,-0.0033556805024899,0.0095693688934709,0.0212230276539488
2011-09-12,0.0261552104487134,0.0189474005448191,-0.0022739805296594,0.0238379173480746,0.0294848999983534
2011-09-13,0.0029085828107209,-0.0005149448425618,0.0164585739214113,-0.00232834195674,0.0013760205004221
2011-09-14,0.0034335749788707,-0.0056236557262929,-0.0005540235542902,0.003484326475173,0.0044098056354776
2011-09-15,0.0056847776146212,0.0066225712518145,0.0087911885098351,0.0161104749217672,0.0050504920766685
2011-09-16,-0.0083458816510578,0.0080808006857207,-0.001080446663002,0.0033783841835544,-0.011047871256589
2011-09-19,-0.0009415229788882,-0.0117228052878077,-0.00054885426105,0.0101695090592239,-0.0003389908095537
2011-09-20,-0.0181624517239476,0.0133333450708633,-0.014762155359266,-0.0254424967811734,-0.0198988249638682
2011-09-21,-0.0216387158270046,-0.057721488083465,-0.0309563237533232,-0.0238636049193123,-0.0181028234904962
2011-09-22,0.0073083503293534,-0.0257816415335376,0.002903636761257,0.0095693688934709,0.0121951193724667
2011-09-23,0.0068282112651476,0.0325842667733639,0.0127832879855386,0.0,0.0018188848608762
2011-09-26,2.6548639102352777e-06,0.0085836830821444,0.0175836823599443,-0.0035211328039272,-0.0043337246991309
2011-09-27,-0.0092464172214903,-0.001564981039442,-0.0005457938046012,-0.0093023169850878,-0.0122522577509149
2011-09-28,-0.016203624412136,-0.025534119722849,-0.0435511040423659,-0.0264105583616248,-0.0076141800236972
2011-09-29,-0.0065940549098894,0.0078287901735308,-0.0068768088147648,0.003649641246747,-0.0094202980176912
2011-09-30,-0.0059378512992148,-0.0062860575313891,-0.0017451537478112,-0.0146699509747686,-0.0065982514899238
2011-10-03,-0.0472406068991185,-0.0911966054220384,-0.0420560479714405,-0.064757138068129,-0.0407558499739904
2011-10-04,0.0448418943131691,0.0629411585190717,0.0288875207698571,0.0630872404181761,0.0452380696481956
2011-10-05,-0.0018637487908617,-0.0249030914881374,0.004770412398516,-0.0037878851734389,0.0003802368506439
2011-10-06,0.0285552432305142,0.0279839957003501,0.0298329553506698,0.0342640183673483,0.0281369467655354
2011-10-07,-0.0230535871258643,-0.0402647311653521,-0.0362694734468225,-0.0171779166948151,-0.0187500078888498
2011-10-10,0.0113703763665349,0.0499999512325643,0.0292397863059901,0.0061729024933522,0.0003684682795406
2011-10-11,-0.0023294176086231,-0.0131290898305872,0.0022817636354926,0.0086313601512456,-0.001476048522667
2011-10-12,-0.0069140104394846,0.0104452238114696,-0.0011274097717158,-0.0024390026427632,-0.0113386782813546
2011-10-13,0.0081913277419462,-0.0054466436898343,-0.0062251845707684,-0.0147783498083568,0.0122222193965205
2011-10-14,0.007308119547837,0.0144927788473698,0.0028184577581026,-0.0037267144517399,0.007285932605905
2011-10-17,-0.0032174819407056,-0.0280422640208545,-0.0186125532069316,0.0012563102051862,0.0025575335286026
2011-10-18,0.0176123124073453,0.03852409510125,0.0263158482335424,0.0050062929775112,0.0123861618629508
2011-10-19,-0.0034474242649168,-0.0081080874881229,0.0027839991992091,-0.017391307781706,-0.0039567879863928
2011-10-20,-0.0010765332942546,0.0059879530744497,0.0038888717317582,0.0150754029733394,-0.0039582801989077
2011-10-21,0.0003314817628099,0.0251471000494645,0.0010928451764318,0.0049140392652944,-0.0046711879670493
2011-10-24,0.03319171085171,0.0198952436218409,0.0108283774723539,0.045177070579508,0.0374136852018501
2011-10-25,-0.000689638689897,-0.0254149249827344,-0.0097455269178973,-0.0058411065711725,0.0028110271830028
2011-10-26,0.0017193434152355,0.0,-0.0026939991654498,0.0207852550054687,0.0020986171955984
2011-10-27,-0.0020131411754325,0.0086690500256387,-0.004162321364144,0.0033593968706097,-0.0021738936635184
2011-10-28,0.0035878589044647,-0.0030534079952756,-0.0041972620713248,0.0033593968706097,0.0047135301351056
2011-10-31,-0.0039913901339337,0.0,0.002133359978255,-0.0045454141522235,-0.0050632691348978
2011-11-01,0.0022193861062661,0.0010822758798215,0.0027322098875439,0.008235258214614,0.0022018152639406
2011-11-02,-0.0003120797581956,-0.0021119806969073,0.0063863294354721,-0.0058479384312314,-0.0007233438712334
2011-11-03,-0.000409316132817,-0.008863403211108,0.0010531990719392,0.0140845312157086,0.0
2011-11-04,0.0033963061081661,0.0044174445615602,-0.0089615675853789,-0.0081394996388605,0.0057699188623646
2011-11-07,0.0086203767251827,0.011080375146433,0.006366064488505,0.0023256346924546,0.0086052268329284
2011-11-08,0.0025752114007587,-0.0120218209030825,-0.0021030135234234,0.0,0.0063604349833359
2011-11-09,-0.0125703753969623,-0.0254093099296293,0.0032188609043331,-0.0080925235316834,-0.0141592785320451
2011-11-10,-0.0056446627129538,-0.011448131851839,-0.0068892654345957,-0.0079909051116579,-0.0042811571992067
2011-11-11,0.0001556976922339,0.002876935950725,-0.012086206399338,0.0137456546644505,0.0039285932268414
2011-11-14,-0.0052317838295139,-0.0173409971266288,-0.0058666768603678,-0.003420758434617,-0.0021390184518475
2011-11-15,0.0060656607333022,0.0136256789703842,-0.0021540387366481,0.0160734821960715,0.0068173168635689
2011-11-16,0.0015719445028556,0.0005913795962195,-0.0065110762996899,-0.0146892429700729,0.0042857442583356
2011-11-17,-0.0137049599293592,-0.0306602935427698,-0.0201305706219576,0.0011441909775423,-0.0092165306618641
2011-11-18,0.0028719380844375,-0.0024168586116392,0.0166388800968239,0.0160000029064359,-0.0014235201062033
2011-11-21,-0.0009247195011357,-0.0067734366934657,0.0,-0.0022701273268859,0.0
2011-11-22,0.0046641425519734,-0.0092879022955622,-0.0033075837028167,-0.0125570743943605,0.0093256899823626
2011-11-23,-0.0092118438042151,0.0044080412040151,-0.0222716643211486,-0.0243619896846811,-0.0092724757629326
2011-11-25,-0.0004589053857475,0.0025062632680086,-0.0034188460434253,-0.0059382271247476,-0.0003601090643495
2011-11-28,-0.0014860693047496,-0.0109091094045927,-0.0077821326326703,0.0105017684705688,0.0021352122821303
2011-11-29,-0.0037807735914941,-0.001219540135908,-0.0239821879510748,-0.0069284183351562,0.0003549956994942
2011-11-30,0.0022377118433981,-0.0077060498902228,-0.005574139536834,0.0171428862072171,0.0073736304493212
2011-12-01,-0.008000120984889,-0.0083631655652696,-0.0184357861939873,0.005636964114609,-0.003492786484539
2011-12-02,-0.0042944259129374,-0.0095465301448138,0.0005624367300253,0.0,-0.0052576769109269
2011-12-05,0.0012735198540161,-0.0095124762375201,0.0116666809034346,0.015521067427313,0.0003483735633244
2011-12-06,0.0052854699140236,0.0018018430830543,0.0104567974195417,0.0119825676374612,0.0041797576823435
2011-12-07,0.0034672620798089,0.0072376863561876,0.0108636037185148,0.0054053916587485,-0.0003461484628976
2011-12-08,-0.0105022871490472,-0.0217260480978773,-0.0178281686611171,-0.0161811889332076,-0.0072664044029263
2011-12-09,0.0091850671802494,0.0302096049236408,0.0180524830340847,0.013071847895254,0.0020804252990616
2011-12-12,-0.0032806524247139,0.0006027865455008,0.0021598542487947,0.0075512763701583,-0.0048476244361748
2011-12-13,-0.0037312300478349,-0.0281100079339772,-0.0069705330503875,-0.008565302184057,-0.0006896709573681
2011-12-14,0.0009696568620344,0.0117720285776139,0.0108107537901442,0.0064794238077063,-0.003441169418703
2011-12-15,-0.0051971763980853,0.008520960867197,-0.0063491606564557,-0.0042643544594002,-0.0065404004027164
2011-12-16,0.004619419768831,-0.0011976321467036,0.0079365446893724,0.0149572677149251,0.0044904717561535
2011-12-19,-0.008442269664653,-0.015568875269684,-0.0209314636236011,-0.0178759276763903,-0.006858736762209
2011-12-20,0.0127826712605757,-0.0006006143610181,0.0105652474224645,0.0010604022031123,0.0144665325153279
2011-12-21,0.0089572509084649,-0.0023952642934075,-0.0005249409340559,0.0042327664998269,0.0124955508250524
2011-12-22,-4.155391990440445e-05,0.029341302319313,-0.0089005110457413,0.0010493419547182,-0.0052798176464593
2011-12-23,-0.0080748113398862,-0.012687388201762,-0.0021008665670815,0.0020854871389544,-0.008495567119227
2011-12-27,0.008990360366755,0.004686580265746,-0.0026247046702793,-0.0020790496196141,0.0124910912116972
2011-12-28,-0.0087083827082845,-0.0198714284312876,-0.0059044655393391,-0.0233298597879681,-0.0063402715408797
2011-12-29,-0.0010247925371902,0.0,-0.0021586248068303,-0.0032538016299488,-0.0007066625778862
2011-12-30,-0.0062490291010158,-0.0083433427454202,-0.0010793443177946,-0.0065288468323622,-0.0074231525282851
2012-01-03,0.0008153446321033,0.0124926233487848,0.0047770669647557,-0.0075675345755911,-0.0028318557064089
2012-01-04,0.0055693717059439,0.0182245421382194,-0.0073878926040872,-0.0021881643244142,0.0063943270911198
2012-01-05,0.0019777519048071,0.0335842448368505,-0.0042530472238585,0.0,-0.0035323342760932
2012-01-06,-0.0009798464176442,-0.0022345815101191,-0.0122340069811007,0.0142700106380223,0.0014119631357242
2012-01-09,-0.0024372998316032,0.0106322673635159,0.0021459495709464,-0.0053879173027349,-0.0070348491309386
2012-01-10,0.0009180855140706,0.0153172192986526,0.0026496789033436,-0.0021529017396565,-0.003183592187144
2012-01-11,0.0024574321459367,0.0167026606794826,0.0137566607737918,-0.0043196845308604,-0.0031858461093058
2012-01-12,-0.0022404923790078,-0.0176715258125043,0.0020931711189669,-0.004333724699131,0.0003543667301616
2012-01-13,0.0026709308507114,0.0005321086240579,0.0026316118742563,0.0,0.0031847187494325
2012-01-17,-0.0018807703495244,0.0079280981990175,-0.0104602580342969,0.0021668279084568,-0.0021126572798695
2012-01-18,0.0006826953582037,0.0005388054509477,0.0079113663471087,0.0064655281677163,-0.0003515018844873
2012-01-19,0.0035417930151889,0.0048257455457783,0.0010449451227696,0.0,0.0038529111485498
2012-01-20,0.0106094012882417,0.0213105811814098,0.005213767938765,0.0021322450103922,0.0097493277625294
2012-01-23,0.0005237343226771,-0.0010438652360622,0.0015568435719301,0.0010649870984826,0.0006886552956112
2012-01-24,0.0069120174985453,0.0115182884272572,0.0093749940323642,0.0042735341723447,0.0058580314821623
2012-01-25,0.0049371511140902,0.0207361119515705,0.0030944172394357,0.0010627235965988,0.0037645658089143
2012-01-26,-0.0050668796978589,-0.0035514813838508,0.0076922824976994,0.0031712528276713,-0.0081549360730366
2012-01-27,-0.0032938698095099,0.0061100225541071,0.0050994424141594,0.0044004008019955,-0.0081827402571584
2012-01-30,0.0007797598966071,-0.0010204314986942,0.0010188011562118,0.0076923442377319,0.0
2012-01-31,0.0034729635432119,0.0030596361078496,-0.0015205460753635,0.0065217500973889,0.0044520259373278
2012-02-01,0.0017003619017956,0.0232323742195043,-0.0035389126418242,-0.0010752250791053,-0.0003402595811335
2012-02-02,-0.0032117680825292,0.0019723376146161,-0.0055639955810614,-0.002150518521962,-0.0033921432504249
2012-02-03,0.006155761900486,0.0053658834317835,-0.008048271303574,-0.0128893879848919,0.0102041206905355
2012-02-06,-0.0080054189163141,0.0014555448039049,-0.0040588440272513,-0.0043478564338704,-0.0094086251509421
2012-02-07,0.0190458657351202,0.0019436790901667,0.0127355868466981,-0.0032715431420972,0.0202401427207165
2012-02-08,-0.0006999258438679,0.0009698617653298,-0.0010040285830491,-0.0043716151511154,-0.0006731252450793
2012-02-09,0.0022407238779401,-0.0072780941987727,0.002507494486644,-0.0065573879844404,0.0030221675793395
2012-02-10,0.0095216375588316,0.002458172895057,-0.0010065550483823,0.0044149716901185,0.0113864750716055
2012-02-13,0.0038440942155699,0.0068094017817938,0.0030000376113526,0.0,0.0039604238367973
2012-02-14,0.0015295244286212,-0.005314038951559,-0.0109780042125621,-0.002183386715497,0.0029508246750128
2012-02-15,0.0016793011454917,-0.002420098617126,0.0015059834997314,-0.0010916586534422,0.0019575682443437
2012-02-16,-0.0163480069796359,0.0184286685402835,0.013574771490197,0.0,-0.0218028013756744
2012-02-17,0.0024220108786203,-0.0066224878756142,0.0004941357608786,0.0,0.0033036134772862
2012-02-21,0.0010557677196153,-0.0279981508597933,1.2904951091316683e-16,-0.0010905374916722,0.0049100337029447
2012-02-22,-0.0061485043460641,-0.0129063315859941,-0.0124999793019285,-0.0032397462333814,-0.0042345623740887
2012-02-23,-0.0092616058108789,-0.0423436103208694,0.0085902446032913,0.0119047594473451,0.000978495981566
2012-02-24,-0.0048693493539521,-0.0144703194380113,0.0070351448181422,0.0074866665787223,-0.004545434841439
2012-02-27,0.0020801646859758,0.0042530529493584,0.0200300584728267,0.0127388749977305,-0.0022816067186416
2012-02-28,-0.0005929550619088,-0.0105988740882102,-0.0108267901007349,0.0062827332486018,0.0026050743549238
2012-02-29,-0.0055183653657981,-0.0037493141155954,-0.0154614210989292,-0.0093749499155403,-0.0029220829486122
2012-03-01,0.0018864639345735,0.005350475046135,0.003517572409071,-0.0062959183006329,0.0012974672600173
2012-03-02,0.0120169475132683,0.0010643187568187,0.026986488668682,-0.013727539308099,0.0080853816100626
2012-03-05,0.0069794195010157,0.0005321086240574,0.0194552667963008,0.0117772990119498,0.0053120797793504
2012-03-06,-0.009423749780092,-0.0261891926827943,-0.0072464099347992,-0.0138004029189588,-0.0079760641376242
2012-03-07,0.005841252908979,-0.0163399310695031,0.0004833884938904,0.0075027150245989,0.0090000152587893
2012-03-08,-0.002773899688254,-0.0104797923609473,0.0019268064237515,-0.0095643096755887,-0.0027183120243454
2012-03-09,0.0036089925476557,0.0083425818881647,0.0072115718137764,0.0,0.0030601888151934
2012-03-12,0.0053762685529394,0.0005509768094773,-0.0014285329691825,-0.0021436036596291,0.0064145381946552
2012-03-13,0.0014142844511914,0.0169213685101733,0.0033128107439315,0.0042872754631896,-0.0003347917174712
2012-03-14,-0.0116478810581231,-0.0075147287147103,-0.0165015783900253,-0.0181430173535473,-0.0114285765575761
2012-03-15,-0.0005640084033474,-0.008108087488123,0.0114777921876937,0.0054171042122509,-0.001694889391883
2012-03-16,-0.000294087515336,0.0108991199691083,0.0103773765959829,-0.0053763304867805,-0.0071065681859402
2012-03-19,-0.0046719466833344,0.0096878528479497,-0.0004669144508477,0.0172042849031985,-0.0074728674154953
2012-03-20,0.0058697894601815,-0.0005343838600985,0.0032802105932445,0.0105932608630643,0.0065090312858098
2012-03-21,0.0022540672514971,-0.0042666625976566,-0.0009293796756149,-0.0073068575554998,0.0044157322828922
2012-03-22,-0.0030856367932903,-0.0145396048573401,0.0046750293889638,-0.0010570394708942,-0.0044157970705482
2012-03-23,-0.002849678368127,-0.0010922201528314,0.0,0.0042193716466729,-0.0044187342090241
2012-03-26,0.0026189637225939,0.0021679678333161,0.0018475981715443,0.0010449560293345,0.0030622713323222
2012-03-27,-0.0088326317509666,-0.0027026614627322,-0.0133333362335554,-0.0135840962063756,-0.0074475698674565
2012-03-28,-0.0036211693647212,-0.003264388938083,-0.006199353251234,0.0,-0.0030695823166661
2012-03-29,0.0021878878821376,-0.0016438732408494,0.0038536128475031,0.0095439569345099,0.0023939704299642
2012-03-30,0.0050039681019364,0.0197152577129846,0.0057415850958052,0.0,0.0033967520263474
2012-04-02,0.0073321291663976,0.0161376672726269,-0.0014271737391027,0.0073298776480771,0.0080889710313793
2012-04-03,0.0025218300194428,-0.0010592453021181,-0.0104712218726085,-0.0042826851275139,0.0056875235786328
2012-04-04,0.0032401703041524,-0.0021447189810648,0.0107107110680801,-0.0053937296444026,0.0030070214390317
2012-04-05,0.0004369350498293,-0.0091006463338678,0.0,-0.0065217500973886,0.0026675533283299
2012-04-09,0.0032242540395839,-0.0054643977207701,0.0043881006088003,0.0011013468024077,0.0040053685881315
2012-04-10,-0.012595697695026,-0.0125821357191188,-0.0106486147206073,-0.0131723604594414,-0.0129568535566252
2012-04-11,0.0015394292667368,0.004378758713827,0.0,0.0077605689566104,0.0010046476451334
2012-04-12,0.0037843644796193,0.0119890631488298,0.0048449071572345,0.0187018782662558,0.0016666412353518
2012-04-13,0.0001696830907293,-0.0070004934250393,-0.0057830907210742,0.0032608750486943,0.0016633780870765
2012-04-16,-0.001112859926866,0.0059235655443882,0.0086746930814609,0.0010822758798214,-0.0046311409781146
2012-04-17,0.0040028478058913,-0.0095440243558095,0.0044378668891879,-0.0010787047778844,0.0063060252024507
2012-04-18,0.0039299406483278,0.0026925764798541,0.001972411204462,-0.0054053916587488,0.0056013204005667
2012-04-19,0.002303885808272,0.0066555145487956,-0.0063756958571377,-0.0010869813851761,0.0039241608741919
2012-04-20,0.0012991720356226,0.0264316930765136,0.0039272770345045,-0.003243248741906,-0.0061667844856343
2012-04-23,0.0024578048088238,-0.0097826254841064,0.000986205602231,0.0076419576171579,0.0052355971926775
2012-04-24,-0.0002875344452043,-0.0032841473337522,-0.0009828132637362,0.0108459594618765,0.0009765848735699
2012-04-25,-0.0042264721934828,0.013086137901929,-0.0102488571108951,0.0032119968278929,-0.0012982476102579
2012-04-26,0.0094355768405066,0.0145317792719246,0.0201970048421539,0.0095948992046886,0.0035725462725612
2012-04-27,0.0003226457596448,-0.0079492061053348,0.0038499038377803,-0.0073761534786603,0.000322588028446
2012-04-30,0.0028127250032999,0.0005336301496252,0.0009592446393767,0.0,0.0051480002511221
