Date,Weighted Industry Change,TRGP Change,WES Change,DKL Change,NGG Change,ET Change,DCP Change,USAC Change,GEL Change,SRE Change
2011-06-13,-0.0039469101149282,-0.0356073815651721,0.0,0.0,-0.0055180499771691,-0.0173050299344591,-0.0009943056421202,0.0,-0.0313043345575746,0.0154172142314601
2011-06-14,-0.0032108625428296,-0.0104198633606583,0.0,0.0,-0.0020379519505064,-0.0081282461136997,0.008695614263878,0.0,-0.0071607862783441,-0.0005664422170595
2011-06-15,-0.0024914835390028,-0.0154137044465278,0.0,0.0,-0.0066348968667267,-0.0007058536305146,-0.0007418096022649,0.0,-0.0047152398333543,0.0001901183020384
2011-06-16,0.0523223683134543,-0.011923971351784,0.0,0.0,0.0008384472905364,0.067347831367707,-0.0256473720122007,0.0,-0.0069775479215222,0.0038001284225816
2011-06-17,-0.025085359800007,-0.0093973075110721,0.0,0.0,0.0044016285564249,-0.0319474630218527,-0.0378540572734392,0.0,-0.025423678785054,-0.0007511909019216
2011-06-20,0.0080619204133331,-0.0009759494752401,0.0,0.0,0.0069517941902047,0.0124434214381666,-0.0023504870837281,0.0,0.0295231144736213,0.0022577408925629
2011-06-21,0.0087489841181142,0.0055051839674247,0.0,0.0,0.0041710347987762,0.0283418973185003,0.0360030573309262,0.0,0.0175438425266237,-0.0093248789623283
2011-06-22,-0.0008760243130678,-0.0019411021105976,0.0,0.0,0.0023007610710057,-0.0023913176163383,0.0047871617027065,0.0,0.0215827481271964,-0.001519719173347
2011-06-23,0.0039393545732858,0.0329597888915865,0.0,0.0,0.0025348536845724,0.0055163283690081,0.006314725916556,0.0,0.0038993482425211,-0.0030710144356641
2011-06-24,-0.0119973917837583,0.0076799926757811,0.0,0.0,0.0014743168745807,-0.0213636051524769,0.0176189471685065,0.0,-0.0112517471453986,-0.0017307721651517
2011-06-27,0.0047681375793701,0.0073365084350133,0.0,0.0,0.0115887159902062,0.0172856304609047,-0.0385565396414562,0.0,-0.0378841845348245,0.0061609492353677
2011-06-28,0.0032536880975328,0.0295969939320967,0.0,0.0,0.0066987877461025,0.0050263015399193,0.0096888638855365,0.0,0.0117431080669436,-0.0059183155206103
2011-06-29,0.0019485031983226,0.0121433376610575,0.0,0.0,0.0109098245747796,-0.0035866362973101,0.0158490834745969,0.0,-0.0029186400638963,0.0003825642354757
2011-06-30,0.0062627536604452,0.0002989034769852,0.0,0.0,0.010838430800274,0.0069428342217206,0.0041667153632727,0.0,-0.0123188459379938,0.0068545431685796
2011-07-01,0.0001678273720884,-0.0087035089490829,0.0,0.0,0.0123481870152063,-0.0075522023352014,0.0009741134800861,0.0,0.0080615355798439,0.0111678273223873
2011-07-05,0.005971141229703,-0.0036286341999438,0.0,0.0,-0.0034143276137562,0.0114658754828941,0.0,0.0,-0.0003615411763197,-0.0108189111070949
2011-07-06,0.0021927764186328,0.0003039003364586,0.0,0.0,0.0040379793129486,0.0011166380777333,0.010026897860896,0.0,0.0032667932878495,0.0039600773902319
2011-07-07,-0.0032317537658641,0.0086567437470847,0.0,0.0,0.0038414989412298,-0.0019960113613511,0.0021608679301481,0.0,-0.0014321845717964,-0.0078357869571226
2011-07-08,0.0042379316453903,0.0217910311115321,0.0,0.0,0.005481083561892,0.0031208066817575,0.0116194511323998,0.0,-0.0010830572497904,0.0013270084326867
2011-07-11,-0.002945917347661,-0.0138439237154949,0.0,0.0,-0.0061137134320109,-0.00022218492296,-0.0060153992237513,0.0,-0.0003639093540182,-0.0042096711265143
2011-07-12,0.0048771023169659,-0.0027002744567518,0.0,0.0,0.0062279409711178,0.005147706818831,0.0060782881961509,0.0,-0.0076754746760437,0.007136022323447
2011-07-13,-0.0046032054063409,0.0012048468255459,0.0,0.0,0.0055441105099673,-0.0015607513312315,-0.0125754936458304,0.0,-0.0156762778123137,-0.0063012797992727
2011-07-14,-0.0094531479506567,0.0063176616687325,0.0,0.0,-0.0083367082311983,-0.0180440536780343,-0.0110024632310765,0.0,-0.0032798888788715,-0.0036489077745829
2011-07-15,-0.0032615845817224,0.0128320002003541,0.0,0.0,-0.0020437116339882,-0.0077097542936971,0.0177514147344181,0.0,-0.0038241064217404,0.0011529123277907
2011-07-18,0.0012285140669418,0.005614616603199,0.0,0.0,-0.0026826361536635,0.0057103701911984,0.0034054825485257,0.0,0.000384624187763,-0.0088444356723275
2011-07-19,-0.0085231412183856,0.0005882487577549,0.0,0.0,-0.0004137600217896,-0.0191528226309359,0.0069527912225559,0.0,-0.0053619798439058,0.0052234564700522
2011-07-20,-0.0084590206993103,-0.0141010437522455,0.0,0.0,0.0147732575326957,-0.0211363705721768,-0.0110901653812541,0.0,-0.0026954061099344,0.001157583570792
2011-07-21,-0.0115955209061878,0.0053365048211869,0.0,0.0,0.0100203874858522,-0.0245655002504527,-0.0111612731866735,0.0,0.0038669169281096,0.0143981569937227
2011-07-22,-0.0087154740927385,0.0067726604368929,0.0,0.0,0.0040208607617847,-0.0137800387016396,0.0038350873137727,0.0,-0.0011546874451673,-0.0098558881654508
2011-07-25,0.0035489246807588,-0.0055914840867733,0.0,0.0,-0.012544834165511,0.0118788285688919,-0.0278244155822289,0.0,-0.0023210624780257,0.0038558081175612
2011-07-26,-0.0066501439279093,-0.0059347406056856,0.0,0.0,-0.0031828583026795,-0.0067082554560266,-0.0066501638722599,0.0,-0.0112359168608813,-0.0063279352137876
2011-07-27,-0.0094476262418775,0.0020907913913173,0.0,0.0,-0.0115814434277266,-0.0121418163257556,-0.0127294164624224,0.0,-0.0078370203507817,-0.0048365255686197
2011-07-28,0.0046748467212523,0.0241431115264006,0.0,0.0,-0.00121310121048,0.0086185291519517,0.0002486238216325,0.0,0.0185991018931737,-0.0050681934775815
2011-07-29,0.0115028173202846,-0.0061820103510015,0.0,0.0,0.0044925930120025,0.020998080494825,0.0241593367158565,0.0,0.0164964686330288,-0.0017723543669044
2011-08-01,-0.0116602306897856,0.0105294128344986,0.0,0.0,-0.0130133930157375,-0.0165680653950166,-0.0007180177159732,0.0,-0.0100000088031475,-0.0100117458830435
2011-08-02,-0.0061624521061308,-0.0195278914842641,0.0,0.0,0.0076131066194419,-0.005551521615789,0.0,0.0,-0.0085469819468042,-0.0101695338128215
2011-08-03,-0.0028310281943751,-0.008288892522651,0.0,0.0,0.0039896492312273,-0.0087548788838225,-0.01004780326821,0.0,-0.0059760803287084,0.0032310146593914
2011-08-04,-0.0574247400620614,-0.0579186092086212,0.0,0.0,-0.0312875965240987,-0.0732366587075834,-0.0526699500839464,0.0,-0.043321296048353,-0.0260215250057329
2011-08-05,-0.0189028279484115,-0.0235144514542184,0.0,0.0,0.000616486729378,-0.0248414012399177,0.0007660566755303,0.0,-0.0537814630390283,0.0016528515255241
2011-08-08,-0.0281597317354435,-0.1180165188371642,0.0,0.0,-0.0237994764199084,-0.0130090236575956,-0.0762956548077181,0.0,-0.0319000764438556,-0.0460347503827868
2011-08-09,0.0517779278063936,0.1057269123463363,0.0,0.0,0.0252352126030194,0.0536516834066876,0.0517388149934321,0.0,0.1043929653522959,0.0364979437264595
2011-08-10,0.00178354397136,0.0218193890081915,0.0,0.0,-0.0172892532667625,0.021768379285691,0.0273149408174893,0.0,0.0285961806583113,-0.0259961903424188
2011-08-11,0.0305255580741585,0.0602802329513394,0.0,0.0,0.0302964296907219,0.0190949398633872,0.0071108888354857,0.0,0.013853901256672,0.0473799567639871
2011-08-12,-0.0240216606130072,-0.0300273473403795,0.0,0.0,0.0014453967867791,-0.0343149853717835,-0.0177013503030276,0.0,-0.0228105695863733,-0.0101512673258733
2011-08-15,0.0282636724142578,0.0058461115910454,0.0,0.0,0.0182152927846764,0.0350184793861211,0.0069713519482287,0.0,0.0269709381013142,0.0271897336030171
2011-08-16,0.0036527065447972,-0.0148606672933162,0.0,0.0,0.0054611281662161,0.0071537757706487,0.0103171964523808,0.0,-0.0024489577935665,0.0022376039603943
2011-08-17,0.009143239468455,-0.0059171762829667,0.0,0.0,0.0094834399732078,0.0088139586222053,-0.0007633277322962,0.0,-0.0028443597353986,0.0117480624590431
2011-08-18,-0.0022831044851672,-0.0231734573680871,0.0,0.0,0.0076006674989347,-0.0123706556656487,-0.0034156874257619,0.0,-0.0020894752934192,0.0048930006564702
2011-08-19,-0.0155135965732693,0.0090210643170953,0.0,0.0,-0.0040916757841808,-0.0305990909073075,-0.0085538544808723,0.0,-0.0219316141077195,0.00020509377504
2011-08-22,-0.0360301791565545,-0.0768245722187586,0.0,0.0,-0.0096192360071234,-0.0476439701171402,-0.0729273837073778,0.0,-0.0443497177693472,-0.0107331426190747
2011-08-23,0.0088757009426055,-0.0027406619473238,0.0,0.0,0.0070706933089953,0.0038167772214734,0.0190239486628208,0.0,0.0124721055581921,0.0272876071103012
2011-08-24,0.0112296383865005,0.0003431787608544,0.0,0.0,0.0090216848847497,0.0049126721663274,0.0073409588560305,0.0,-0.007479106014853,0.026226176948644
2011-08-25,-0.0133492990591319,-0.0166553286827825,0.0,0.0,-0.0168699730913371,-0.0005426497664701,-0.0118057048914611,0.0,-0.0243148153847646,-0.0165401534192723
2011-08-26,0.0215777348596979,0.0114623102887113,0.0,0.0,0.0340460289486274,0.0184983769375595,0.0196292588525832,0.0,0.0127273039384321,0.0226407748260857
2011-08-29,0.0124580750134781,-0.0030498187695642,0.0,0.0,0.0087371140386933,0.0182299199266288,0.0180803056139441,0.0,0.0386494412722616,0.0096955594911547
2011-08-30,0.0060907737928814,0.0075034523531036,0.0,0.0,0.0061962922122712,0.0033705229230965,0.0091718678071438,0.0,0.0262026926551103,0.0059752804975221
2011-08-31,-0.0043209078050308,0.0006707061692941,0.0,0.0,0.0033629945893882,-0.0159546814757283,0.0023267877941523,0.0,0.0227272404843402,0.0038226445738919
2011-09-01,-0.0008845167068611,0.0060080210506104,0.0,0.0,-0.0051363314687142,-0.0002613940270117,-0.0025859446303621,0.0,-0.0020201711943653,-0.0015217427586422
2011-09-02,0.0024815005600296,0.0468696839099774,0.0,0.0,-0.0013905554815534,-0.0031721580960517,-0.0028653454571615,0.0,0.001231982703364,-0.0003870057593957
2011-09-06,0.0126073670525524,0.0338409484202568,0.0,0.0,0.0034343306994123,0.002972989468961,0.0079808256409355,0.0,0.0326223626776782,0.0210970308901566
2011-09-07,0.0083102384757465,-0.0093881195826729,0.0,0.0,0.0073209437496286,0.0111761082618746,0.0039277698683656,0.0,0.0040032179064153,0.0122306559628029
2011-09-08,0.0048928110627607,0.0095050477221628,0.0,0.0,-0.0015911126196392,0.0123781245956239,0.0028735792544238,0.0,0.0104000091552733,-0.0019297274162484
2011-09-09,-0.0111709031883984,-0.0121192542060847,0.0,0.0,-0.0076137259621544,-0.0073202295241013,0.0084099790076353,0.0,0.0,-0.0187243822098949
2011-09-12,0.0083179502982569,0.0272727085904025,0.0,0.0,0.0131201035642696,0.0050666300455729,0.0118765048875244,0.0,0.0184739356975318,0.0061888874495242
2011-09-13,0.006578067607175,0.027723430714285,0.0,0.0,0.0112681918575731,0.0040106338251844,-0.0080876952382468,0.0,-0.0192156772987515,0.010319517048268
2011-09-14,0.0005957419044963,-0.0059842687892158,0.0,0.0,0.0028253810826615,-0.0052924254589598,0.0073452938572864,0.0,-0.0063567678556664,0.0056651870151845
2011-09-15,0.0018823059337838,-0.0122333563335974,0.0,0.0,-0.0002026573255875,0.0036754893433341,-0.0234113679551877,0.0,0.0023771579432041,0.0100501860494298
2011-09-16,0.0024490501529377,-0.0047273753764356,0.0,0.0,0.0028288064780761,-0.0175715175681661,-0.0097702387726566,0.0,0.0295043272127852,0.011764685444194
2011-09-19,0.0217368616858396,0.0264345481213231,0.0,0.0,0.0100326975406657,0.0453189159509837,0.0239893056859966,0.0,-0.0080925235316833,0.0003805986309048
2011-09-20,0.0022824112740397,-0.0190030757632188,0.0,0.0,0.0086206993177081,0.0015609098708271,0.0060637896226156,0.0,-0.0038759099642705,0.0051106688190135
2011-09-21,-0.0262549617401203,-0.0237492084170971,0.0,0.0,-0.0122143615845888,-0.0325665124387826,0.0,0.0,0.0031286634595559,-0.0311437849271071
2011-09-22,-0.0104192293187102,0.0046666463216146,0.0,0.0,0.0053629867065219,-0.0165088118472622,-0.0039946128955868,0.0,0.004431934395813,-0.0123162282480228
2011-09-23,0.0043922301062107,0.0086580160818131,0.0,0.0,-0.0008206570719497,-0.0033139722429935,0.0008082595597373,0.0,0.0072405591615643,0.0108783425094067
2011-09-26,0.0009084223048652,-0.0127325955055193,0.0,0.0,0.0038934536276246,0.0030211648122097,0.0120708363110076,0.0,-0.0047732273189381,-0.00078881712186
2011-09-27,-0.0150852929256219,-0.0087265821946729,0.0,0.0,-0.0006070768788697,-0.0248796222204783,0.0070111781233888,0.0,-0.005466665117551,-0.0027371104627409
2011-09-28,-0.0106818059284069,-0.0126664918934898,0.0,0.0,-0.0010197716977114,-0.0137703106882224,-0.0120635887333265,0.0,-0.0319275264681263,-0.0096021531548287
2011-09-29,-0.0108237341565399,-0.0185064840566087,0.0,0.0,0.0025937859570235,-0.0253653700587601,-0.000253700116009,0.0,-0.0084404779564381,0.0011684785798241
2011-09-30,0.0004251284092628,-0.0020127295208754,0.0,0.0,0.001009069709517,-0.0108077664893166,0.0230061746025601,0.0,-0.0073800864977541,0.0092102926111336
2011-10-03,-0.0408487737150951,-0.0532165677091728,0.0,0.0,-0.008867413156272,-0.0503162754865219,-0.0547565461810819,0.0,-0.0366666316986082,-0.0311102170839395
2011-10-04,-0.0042290818397502,0.0337038563868347,0.0,0.0,0.0151672639632024,-0.0147465300610458,0.0187144687115666,0.0,0.0127416083155704,0.0111720341697074
2011-10-05,0.015835095726392,0.026234043731285,0.0,0.0,0.0076131066194419,0.0245341893419019,0.0152569508970051,0.0,0.0230736048101392,-0.0019951810904265
2011-10-06,0.0401205053887319,0.0036962570398373,0.0,0.0,0.018856342613362,0.0467009073784799,0.0152632060803866,0.0,0.0191489686357214,0.0214299957597497
2011-10-07,-0.0149751841972079,0.0050133562215169,0.0,0.0,0.0003955143258204,-0.0197537538127861,-0.0002578216051553,0.0,-0.0316403086760221,-0.0068252434175641
2011-10-10,0.0072427683239158,0.0205345226368957,0.0,0.0,0.0013861497944058,0.0098124137839922,0.0017766419318092,0.0,0.0130967243322004,0.0048318514087728
2011-10-11,0.0201091242783879,0.0105904982452513,0.0,0.0,-0.0019988467466549,0.0303289709715187,0.0195580512739123,0.0,0.0205106648655035,0.0046565358848728
2011-10-12,-0.0152399876082081,0.0078443076896191,0.0,0.0,-0.0036050462669648,-0.0197475980275733,-0.0022205811818049,0.0,0.0016246550290514,-0.0121270656181525
2011-10-13,-0.011817012544513,-0.0056515008797457,0.0,0.0,0.0066424750407803,-0.020459628250912,0.0044609742746639,0.0,0.0241210210413468,0.0075919680310986
2011-10-14,0.00643031579629,0.0049953123168872,0.0,0.0,0.003187226980274,0.0076185233698116,-0.0043902513457508,0.0,0.0171246632705583,0.0023014755137989
2011-10-17,0.0138754818630587,0.0006222917904008,0.0,0.0,-0.0047393351847955,0.023367060970181,-0.0256660777554848,0.0,-0.0133281124867632,0.0024909191710285
2011-10-18,6.492478097363483e-05,0.0086554128964839,0.0,0.0,0.0129250898561946,-0.0073649879674708,0.0069999694824218,0.0,0.0039354735171281,0.0103033947166481
2011-10-19,0.0006121382916924,0.0184957556787427,0.0,0.0,-0.0007942578632707,-0.0032894444460129,0.0027411065891787,0.0,0.0058593600115275,0.0052960582494976
2011-10-20,-0.0025590637061091,-0.0243316717036557,0.0,0.0,0.0,-0.0098172024442358,0.0143849661568607,0.0,0.0088905888973734,0.0077154657907652
2011-10-21,-7.094453479600367e-05,-0.00453850876382,0.0,0.0,-0.0003924188759857,-0.0027218912425083,-0.0161173484210714,0.0,-0.0053333100818452,0.0111255047418107
2011-10-24,0.0121866816741039,-0.0027182165789435,0.0,0.0,0.0057608132122275,0.0231166294136291,0.0038976821044044,0.0,0.0053475702068941,-0.0014692714404724
2011-10-25,-0.005500550339558,-0.0127426632467102,0.0,0.0,0.0021670486078365,-0.0071523300069846,0.0109970865854281,0.0,-0.0076306319182324,-0.0042521638304216
2011-10-26,0.00434669021108,-0.0084771053480143,0.0,0.0,0.0035128796038307,0.0086296548606912,0.0135135471006043,0.0,0.0034469609530461,-0.0051404917884913
2011-10-27,-0.0150777494018727,0.0198576803679566,0.0,0.0,-0.0047151266224038,-0.0198472975684264,-0.009778858583979,0.0,-0.0037721758055959,-0.0161958166424595
2011-10-28,0.0021746413892508,-0.0072822600252194,0.0,0.0,-0.0087008314852619,0.0070477799030285,0.0211715257919221,0.0,0.0210003522659469,-0.0109588762396547
2011-10-31,-0.0048247878259119,-0.0023654055907535,0.0,0.0,-0.0092995510349386,-0.0085537017986622,0.0161886429479667,0.0,0.0130518296562628,-0.0007439262634703
2011-11-01,-0.0090414421242413,0.0121803143733353,0.0,0.0,-0.0020305036002255,-0.0182732695280736,0.0227800913948961,0.0,0.0318237731277691,-0.0097124040722747
2011-11-02,-0.0147455846433182,-0.0145055619146393,0.0,0.0,0.0136040690386834,-0.0411609844454969,-0.0079025125667959,0.0,-0.0015625357395033,0.0034078058730738
2011-11-03,0.0215178400883222,0.0074117996855278,0.0,0.0,0.0029750438809963,0.0231596399775641,-0.0036934406403336,0.0,-0.0073642880747089,0.0264672244777434
2011-11-04,0.0092255500412468,0.0082522480630264,0.0,0.0,-0.0059464800862004,0.0217510352993303,0.0120342621796197,0.0,0.0177949353069409,0.0048762591470101
2011-11-07,0.0128999350729503,-0.006956570390342,0.0,0.0,0.0057999870013424,0.0268096520228991,0.0096818386031348,0.0,-0.0068078782730704,0.0026099811939119
2011-11-08,0.0052152857443552,0.0098550768866056,0.0,0.0,0.0031892025955749,0.0049350292651683,-0.0052272623235528,0.0,-0.0091603691403812,0.0094724799421957
2011-11-09,-0.0204011327164828,-0.0313231762179081,0.0,0.0,-0.0112926200170731,-0.0339071265489497,0.0018500928134159,0.0,-0.0069605684813374,-0.0136423017218179
2011-11-10,0.0033426248409297,0.0175804567474613,0.0,0.0,-0.0113222308656438,0.0095974573836463,0.0107477984363843,0.0,0.0279285994638266,-0.0059958722358721
2011-11-11,0.0013461225233079,-0.017675943938649,0.0,0.0,0.0061765392874809,-0.0057864602328851,-0.0015797718947129,0.0,-0.0075188255665884,0.0085949006079637
2011-11-14,-0.0055622686969659,0.0106635257183037,0.0,0.0,0.0018156491232869,-0.0125984136866135,0.0079024264368076,0.0,0.0086563622460685,-0.0089302240416062
2011-11-15,0.0026299369431579,0.0058719007685953,0.0,0.0,-0.0011959335612278,0.0052980334553497,0.0017885497847846,0.0,-0.0041198729291515,0.0001876573428452
2011-11-16,-0.0073456406173096,-0.0038089968955987,0.0,0.0,0.0006079379877762,-0.0124173692193728,0.0088155374062354,0.0,-0.0060491433949707,-0.0051059087048028
2011-11-17,0.0004353310805179,-0.0155470453776647,0.0,0.0,-0.0021851982785794,0.0048154173363392,0.0130601628697933,0.0,-0.0045471365918952,-0.0040037956419065
2011-11-18,0.0008285234263799,-0.0071471609702189,0.0,0.0,0.0005909819662731,-0.0073995448775842,-0.0019955688610397,0.0,-0.0056753544002381,0.0121811834506324
2011-11-21,-0.0137083433101435,0.0,0.0,0.0,-0.00160412377664,-0.023025350221906,-0.0026755615600301,0.0,0.0057471117370851,-0.0132651270962129
2011-11-22,-0.0143482280697108,0.0027205662910858,0.0,0.0,-0.000806173281764,-0.0203520810243364,0.00471061184045,0.0,-0.001143682036615,-0.010946796584692
2011-11-23,-0.0157835511870862,-0.0039464863035108,0.0,0.0,-0.0088781485202614,-0.0213362814239981,-0.0259798389198214,0.0,-0.0061279143497483,-0.0076261125205915
2011-11-25,-0.0015002575713142,0.0018343434720394,0.0,0.0,-0.0028658677334622,-0.0017133458739778,0.0138503803866088,0.0,-0.013435642394306,0.001772005335018
2011-11-28,-0.0152460528009108,-0.0056734079391943,0.0,0.0,-0.0030180727910478,-0.0234113747932508,-0.0184601469749157,0.0,0.0076863509635773,-0.0044582194525308
2011-11-29,-0.0069929476932599,-0.0032855618833802,0.0,0.0,0.0094472926100591,-0.0116975707941982,-0.0116972096188468,0.0,0.0007609798284822,0.0015509502426822
2011-11-30,0.0019440905367816,0.0105232569420022,0.0,0.0,-0.0002023180187595,0.0019874983645108,-0.0151480342445473,0.0,-0.0191729406604486,0.006242868190448
2011-12-01,0.0162427114747457,0.0158592627514613,0.0,0.0,-0.0062537223908651,0.0265762643424587,0.0140187453157434,0.0,0.015696777727368,-0.0009392007922874
2011-12-02,-0.0005628310242448,0.0311809382196962,0.0,0.0,-0.0171665497817151,-0.004644758907996,-0.0023030510902374,0.0,0.0071509422747426,-0.0093597906615179
2011-12-05,0.0088432028900323,0.0073801424388301,0.0,0.0,-0.0135022696376077,0.0208898655728027,-0.003413003942548,0.0,-0.0122859239094308,-0.0074473602308674
2011-12-06,0.0038221724942588,0.0,0.0,0.0,0.0061610227804101,0.0042339201782439,0.0086599189646348,0.0,-0.0048983068436588,0.0024321995558393
2011-12-07,-0.0003815413466404,0.0049478807072688,0.0,0.0,0.0058577146484241,-0.0013123159859051,0.0076818835400288,0.0,-0.0022709865923209,-0.0048790041614488
