Date,Weighted Industry Change,IMKTA Change
2012-08-17,-0.00613123143741,-0.00613123143741
2012-08-20,0.0018507519025245,0.0018507519025245
2012-08-21,-0.0147148852836762,-0.0147148852836762
2012-08-22,0.0043424126042133,0.0043424126042133
2012-08-23,-0.0172307527982272,-0.0172307527982272
2012-08-24,-0.0037476838700138,-0.0037476838700138
2012-08-27,-0.0068365823063009,-0.0068365823063009
2012-08-28,0.0018750429153442,0.0018750429153442
2012-08-29,0.0,0.0
2012-08-30,-0.0012523767958201,-0.0012523767958201
2012-08-31,-0.0074580412940381,-0.0074580412940381
2012-09-04,-0.0018749833106993,-0.0018749833106993
2012-09-05,-0.0074719731973566,-0.0074719731973566
2012-09-06,-0.0012484679895236,-0.0012484679895236
2012-09-07,-0.0149531980593289,-0.0149531980593289
2012-09-10,0.0050314418632325,0.0050314418632325
2012-09-11,0.0225705116603278,0.0225705116603278
2012-09-12,0.017188383275656,0.017188383275656
2012-09-13,0.0006020607173007,0.0006020607173007
2012-09-14,0.0048134729041173,0.0048134729041173
2012-09-17,-0.00900898630432,-0.00900898630432
2012-09-18,0.0036452841208002,0.0036452841208002
2012-09-19,-0.0066464476177501,-0.0066464476177501
2012-09-20,-0.0067072381439964,-0.0067072381439964
2012-09-21,-0.0096559957971567,-0.0096559957971567
2012-09-24,0.0024434334836957,0.0024434334836957
2012-09-25,-0.0036363312692353,-0.0036363312692353
2012-09-26,0.0036496024326816,0.0036496024326816
2012-09-27,0.0024272400872843,0.0024272400872843
2012-09-28,-0.0036562746191522,-0.0036562746191522
2012-10-01,0.0024242979107482,0.0024242979107482
2012-10-02,-0.0180723576816339,-0.0180723576816339
2012-10-03,0.0055452960644687,0.0055452960644687
2012-10-04,-0.0109422672843462,-0.0109422672843462
2012-10-05,-0.0024524224088563,-0.0024524224088563
2012-10-08,0.0012344783625437,0.0012344783625437
2012-10-09,-0.0136561302727353,-0.0136561302727353
2012-10-10,0.0025109831190669,0.0025109831190669
2012-10-11,-0.0081048042827347,-0.0081048042827347
2012-10-12,-0.0100692761251991,-0.0100692761251991
2012-10-15,0.0082644703257527,0.0082644703257527
2012-10-16,0.0018987172537368,0.0018987172537368
2012-10-17,0.0037783038734252,0.0037783038734252
2012-10-18,-0.0181932226779927,-0.0181932226779927
2012-10-19,0.0031949004443205,0.0031949004443205
2012-10-22,0.0217669753571651,0.0217669753571651
2012-10-23,-0.0006309292518082,-0.0006309292518082
2012-10-24,-0.0031705890477797,-0.0031705890477797
2012-10-25,0.0139682709224641,0.0139682709224641
2012-10-26,-0.0012523767958204,-0.0012523767958204
2012-10-31,0.0118676159488655,0.0118676159488655
2012-11-01,0.0030826847426566,0.0030826847426566
2012-11-02,-0.003048734038021,-0.003048734038021
2012-11-05,0.0030507105717623,0.0030507105717623
2012-11-06,0.0091742883810739,0.0091742883810739
2012-11-07,-0.0238678298458271,-0.0238678298458271
2012-11-08,-0.0106382432721796,-0.0106382432721796
2012-11-09,0.0044248198387407,0.0044248198387407
2012-11-12,-0.0081351166765055,-0.0081351166765055
2012-11-13,0.0018987172537368,0.0018987172537368
2012-11-14,-0.015733165172967,-0.015733165172967
2012-11-15,-0.0147436211722053,-0.0147436211722053
2012-11-16,0.0039062774061075,0.0039062774061075
2012-11-19,0.0335051831460191,0.0335051831460191
2012-11-20,-0.0037407337821865,-0.0037407337821865
2012-11-21,0.0031308822729384,0.0031308822729384
2012-11-23,0.0173912281156923,0.0173912281156923
2012-11-26,-0.0061049132627925,-0.0061049132627925
2012-11-27,-0.0213414871713936,-0.0213414871713936
2012-11-28,0.0049566249523754,0.0049566249523754
2012-11-29,-0.0018326624989297,-0.0018326624989297
2012-11-30,-0.0012261527326717,-0.0012261527326717
2012-12-03,0.0137072418168799,0.0137072418168799
2012-12-04,0.0110905921289371,0.0110905921289371
2012-12-05,0.0024330296155313,0.0024330296155313
2012-12-06,-0.0060569582121986,-0.0060569582121986
2012-12-07,0.0071642292079641,0.0071642292079641
2012-12-10,-0.0011855635310434,-0.0011855635310434
2012-12-11,0.0112426354051089,0.0112426354051089
2012-12-12,-0.0017502205580584,-0.0017502205580584
2012-12-13,0.0087821791100877,0.0087821791100877
2012-12-14,0.011614446626856,0.011614446626856
2012-12-17,0.0142126206839865,0.0142126206839865
2012-12-18,0.0105732076414949,0.0105732076414949
2012-12-19,-0.0193511757822083,-0.0193511757822083
2012-12-20,0.0122163512477265,0.0122163512477265
2012-12-21,-0.0114941873549141,-0.0114941873549141
2012-12-24,0.0052600905539088,0.0052600905539088
2012-12-26,-0.0110017677487785,-0.0110017677487785
2012-12-27,0.0035027073106014,0.0035027073106014
2012-12-28,-0.0035025959650833,-0.0035025959650833
2012-12-31,0.0011601193752437,0.0011601193752437
2013-01-02,-0.001142230582652,-0.001142230582652
2013-01-03,0.0,0.0
2013-01-04,0.0028296115927935,0.0028296115927935
2013-01-07,-0.0067302770469361,-0.0067302770469361
2013-01-08,-0.0236619761292364,-0.0236619761292364
2013-01-09,-0.0068847296117236,-0.0068847296117236
2013-01-10,-0.0132870912381512,-0.0132870912381512
2013-01-11,-0.0093458964320885,-0.0093458964320885
2013-01-14,0.0070837619894705,0.0070837619894705
2013-01-15,0.0188569013035273,0.0188569013035273
2013-01-16,-0.0151073989171666,-0.0151073989171666
2013-01-17,-0.0005868678605954,-0.0005868678605954
2013-01-18,0.0200000089757583,0.0200000089757583
2013-01-22,0.0184013632004325,0.0184013632004325
2013-01-23,0.007323896381217,0.007323896381217
2013-01-24,-0.0005589843053668,-0.0005589843053668
2013-01-25,-0.0011111365424261,-0.0011111365424261
2013-01-28,0.0398451152663469,0.0398451152663469
2013-01-29,0.0101387692837884,0.0101387692837884
2013-01-30,0.0015847215432253,0.0015847215432253
2013-01-31,0.0126648950636208,0.0126648950636208
2013-02-01,0.0160539296667394,0.0160539296667394
2013-02-04,-0.0204081434053663,-0.0204081434053663
2013-02-05,-0.002072487552326,-0.002072487552326
2013-02-06,0.0073068575554998,0.0073068575554998
2013-02-07,0.0041731832753085,0.0041731832753085
2013-02-08,0.004682630374776,0.004682630374776
2013-02-11,0.001030951451389,0.001030951451389
2013-02-12,0.0031136203693346,0.0031136203693346
2013-02-13,0.008872655409593,0.008872655409593
2013-02-14,0.0010346848340718,0.0010346848340718
2013-02-15,-0.0066700442428555,-0.0066700442428555
2013-02-19,0.0103305190746681,0.0103305190746681
2013-02-20,-0.0169057333999602,-0.0169057333999602
2013-02-21,0.0220241260102345,0.0220241260102345
2013-02-22,0.0,0.0
2013-02-25,-0.0019891056346737,-0.0019891056346737
2013-02-26,0.010939796453375,0.010939796453375
2013-02-27,0.004420439582017,0.004420439582017
2013-02-28,0.0034162857787283,0.0034162857787283
2013-03-01,0.0088278720237315,0.0088278720237315
2013-03-04,0.0067993874993169,0.0067993874993169
2013-03-05,-0.0004817065882265,-0.0004817065882265
2013-03-06,0.0115606824890238,0.0115606824890238
2013-03-07,-0.0080721785662371,-0.0080721785662371
2013-03-08,-0.0118877789746699,-0.0118877789746699
2013-03-11,-0.0033670802833187,-0.0033670802833187
2013-03-12,0.0033881749923144,0.0033881749923144
2013-03-13,0.0125603049251425,0.0125603049251425
2013-03-14,0.0028516855195621,0.0028516855195621
2013-03-15,-0.0014164629940148,-0.0014164629940148
2013-03-18,0.0402877763654354,0.0402877763654354
2013-03-19,0.0023191625996175,0.0023191625996175
2013-03-20,0.0,0.0
2013-03-21,-0.0107175932921053,-0.0107175932921053
2013-03-22,0.0098453348604047,0.0098453348604047
2013-03-25,-0.0037141052764308,-0.0037141052764308
2013-03-26,-0.0093066011038126,-0.0093066011038126
2013-03-27,0.0160984011235293,0.0160984011235293
2013-03-28,-0.0032482458144981,-0.0032482458144981
2013-04-01,-0.0191678288504545,-0.0191678288504545
2013-04-02,0.0170453924572852,0.0170453924572852
2013-04-03,0.0051139288322212,0.0051139288322212
2013-04-04,-0.0091995794708573,-0.0091995794708573
2013-04-05,0.0169251854844944,0.0169251854844944
2013-04-08,0.0018509489610819,0.0018509489610819
2013-04-09,-0.0198614463165045,-0.0198614463165045
2013-04-10,0.0164011424070809,0.0164011424070809
2013-04-11,0.0013888323503275,0.0013888323503275
2013-04-12,0.0135514448923742,0.0135514448923742
2013-04-15,-0.0855018640078179,-0.0855018640078179
2013-04-16,0.0280561823134879,0.0280561823134879
2013-04-17,-0.0078316125806211,-0.0078316125806211
2013-04-18,0.0112966372957469,0.0112966372957469
2013-04-19,0.0384802231737182,0.0384802231737182
2013-04-22,-0.0079216298321425,-0.0079216298321425
2013-04-23,0.0088454626679118,0.0088454626679118
2013-04-24,0.0092592061138293,0.0092592061138293
2013-04-25,-0.0132480135342467,-0.0132480135342467
2013-04-26,-0.0236220576784342,-0.0236220576784342
2013-04-29,-0.0004703776469505,-0.0004703776469505
2013-04-30,0.0018796525793258,0.0018796525793258
2013-05-01,-0.0539399453560709,-0.0539399453560709
2013-05-02,0.0460395229060287,0.0460395229060287
2013-05-03,-0.0093414649399741,-0.0093414649399741
2013-05-06,-0.0140844717279878,-0.0140844717279878
2013-05-07,0.0185097007734766,0.0185097007734766
2013-05-08,-0.0004694047836302,-0.0004694047836302
2013-05-09,0.006575828258717,0.006575828258717
2013-05-10,-0.0013914090927628,-0.0013914090927628
2013-05-13,-0.0013889206535035,-0.0013889206535035
2013-05-14,0.0069670048186905,0.0069670048186905
2013-05-15,0.0037071327149622,0.0037071327149622
2013-05-16,-0.012951002579861,-0.012951002579861
2013-05-17,0.007006054161574,0.007006054161574
2013-05-20,0.0111317150771401,0.0111317150771401
2013-05-21,-0.0119265289280929,-0.0119265289280929
2013-05-22,-0.0370885140648617,-0.0370885140648617
2013-05-23,0.0565764051754448,0.0565764051754448
2013-05-24,0.0096065452245782,0.0096065452245782
2013-05-28,0.0476404254356123,0.0476404254356123
2013-05-29,0.0,0.0
2013-05-30,0.0021495802480025,0.0021495802480025
2013-05-31,-0.0475778694438059,-0.0475778694438059
2013-06-03,0.0116387339538076,0.0116387339538076
2013-06-04,0.0073159506754604,0.0073159506754604
2013-06-05,-0.0072463699259494,-0.0072463699259494
2013-06-06,0.0090950779909571,0.0090950779909571
2013-06-07,0.0022351021539905,0.0022351021539905
2013-06-10,0.038821992197999,0.038821992197999
2013-06-11,0.0043290207713565,0.0043290207713565
2013-06-12,-0.0265752610913385,-0.0265752610913385
2013-06-13,0.0219394462445738,0.0219394462445738
2013-06-14,-0.0201716450104821,-0.0201716450104821
2013-06-17,-0.0255632649279988,-0.0255632649279988
2013-06-18,0.0438246907671998,0.0438246907671998
2013-06-19,0.0143763280368721,0.0143763280368721
