Date,Weighted Industry Change,MTRN Change
2011-11-15,0.0124287572472732,0.0281862968529521
2011-11-16,-0.0248853402168883,-0.0310483296009289
2011-11-17,-0.0028214167353155,-0.0112829274684662
2011-11-18,0.0012881664260292,-0.0105218854205276
2011-11-21,-0.0013387206292238,-0.0558708291213758
2011-11-22,-0.0124961228326558,-0.0298575840543205
2011-11-23,-0.0308609057185939,-0.0469574226246635
2011-11-25,-0.008273629970293,-0.0020293764605104
2011-11-28,0.0375621133379314,0.0316147682594542
2011-11-29,0.0061223818971539,0.0157480384522893
2011-11-30,0.0527847952603294,0.0645021535286816
2011-12-01,0.0019103430378077,-0.0122800303177082
2011-12-02,-0.0137421690477295,-0.0085331567091859
2011-12-05,-0.0088564043243334,0.0004012932925849
2011-12-06,0.014969735890799,0.002008078119486
2011-12-07,0.0127478900999147,0.0044533886479865
2011-12-08,-0.019589305661197,-0.0241704283603442
2011-12-09,0.0435662360237587,0.075125259315042
2011-12-12,-0.0178572553705797,-0.0262112724151335
2011-12-13,-0.0399414541722607,-0.0498191965257289
2011-12-14,-0.0204669732232596,-0.0166453002376736
2011-12-15,0.0053199465291974,0.0097128183814282
2011-12-16,-0.0077480877647661,-0.0285124178638169
2011-12-19,-0.0129517625775033,-0.0387694940598909
2011-12-20,0.0342582089510135,0.0738539817725148
2011-12-21,-0.0068427046054155,-0.001595492966319
2011-12-22,0.0047631883391869,0.0075576984355795
2011-12-23,-0.0130667796642726,-0.0165029494578858
2011-12-27,0.0136717357668451,0.0
2011-12-28,-0.0422856287670283,-0.034621602458483
2011-12-29,0.0089088329073441,0.0062240504629039
2011-12-30,-0.010460459965749,0.0045511216385741
2012-01-03,0.0014976989864223,0.041946950800973
2012-01-04,0.0113734997684242,-0.0069177671794418
2012-01-05,-0.0047765352463227,-0.0101404147843625
2012-01-06,-0.0129444246000799,0.007515768257449
2012-01-09,-0.0369136170590594,-0.0007782279054448
2012-01-10,0.0118426381603808,0.0217474865350352
2012-01-11,0.02385563859284,-0.0092661232113305
2012-01-12,0.0247422915809436,0.008215060034117
2012-01-13,-0.0111951321511695,-0.0173388986021715
2012-01-17,0.016831770035734,-0.0254269474988363
2012-01-18,0.0055815525607233,0.0346303254174159
2012-01-19,0.0186584519255928,0.0082427616692537
2012-01-20,0.0006828883956876,0.0037340728736784
2012-01-23,-0.0019635560775832,0.0136985904757278
2012-01-24,0.0024793263169925,0.0308206429372572
2012-01-25,0.0046657908545451,0.0535456397346826
2012-01-26,-0.0057143934137018,-0.0115685661670222
2012-01-27,0.0292273790840177,0.0093814643493155
2012-01-30,-0.0020883353287069,0.006985706210342
2012-01-31,-0.0203350087809663,0.0075368040195068
2012-02-01,0.0356787921128154,0.0478101074045811
2012-02-02,0.0157466585072688,-0.0108348710749599
2012-02-03,0.0134513556781812,0.0129133810208537
2012-02-06,0.0271612489960004,0.0075472227743667
2012-02-07,0.0004110454976208,-0.0053042146752182
2012-02-08,0.0375959983730444,0.0162390381660513
2012-02-09,-0.0343450182593798,-0.0329740293385768
2012-02-10,0.0068175423478795,-0.0070422228914077
2012-02-13,0.00168316857684,0.007313806978474
2012-02-14,0.0072734268363051,0.000663365108349
2012-02-15,-0.0114379248860986,-0.0253455751048682
2012-02-16,0.0268843711278604,0.0633683130254461
2012-02-17,0.0051206621569502,-0.0142992966447209
2012-02-21,-0.0203502278719193,0.017280029296875
2012-02-22,0.0275439889620595,-0.0072762241424835
2012-02-23,-0.0011039875726568,-0.0009545239056382
2012-02-24,0.0046620826842282,0.0060509724957286
2012-02-27,0.0152025462474602,-0.0149681311803943
2012-02-28,-0.0182362223114729,-0.0161134382512336
2012-02-29,-0.0417062373783939,-0.0386505168239953
2012-03-01,0.0022448272091593,-0.0293341919964531
2012-03-02,-0.0142858088651858,-0.0374403848040271
2012-03-05,-0.0073840670982986,-0.0099715344517904
2012-03-06,-0.0157655649364536,-0.0262089696501336
2012-03-07,-0.0031534887364318,-0.0147169580999409
2012-03-08,0.018810369094666,0.0233962580842795
2012-03-09,0.0136239936230742,0.0262380268231302
2012-03-12,-0.0217285701008158,-0.0144352086519705
2012-03-13,0.0260389777849634,0.0177151038980939
2012-03-14,-0.006954708317876,-0.013228421200143
2012-03-15,0.0112679433598795,0.0057720004103687
2012-03-16,-0.0066930869560599,-0.0067953731377086
2012-03-19,0.0031708047751669,0.0323857354760795
2012-03-20,-0.0017210856220316,0.0024831391804924
2012-03-21,0.0072007008362421,-0.0063335786309839
2012-03-22,-0.015439912112131,-0.0126126263592694
2012-03-23,0.0271744080507555,0.0302367905514466
2012-03-26,0.0376687973883529,-0.0079639733005527
2012-03-27,-0.0091503979825802,-0.0171089309204129
2012-03-28,-0.0078302026916596,0.0014239589875909
2012-03-29,-0.006752813679985,0.0219502944550855
2012-03-30,-0.0014399254660401,-0.0013903689569303
2012-04-02,0.0394192630551033,0.01469559403132
2012-04-03,-0.0038840315108049,-0.0262612375555227
2012-04-04,-0.0191125117571951,-0.0162866040267492
2012-04-05,0.0027560266733563,-0.0103473312942701
2012-04-09,-0.0005384224516116,0.0015372408714456
2012-04-10,-0.0265240975448468,-0.0073105246529766
2012-04-11,0.0023622589691795,0.0026860973238199
2012-04-12,0.0226807838576085,0.0363567085132497
2012-04-13,-0.0134679292758067,-0.021990315104943
2012-04-16,0.0002340250328125,-0.0086957067278132
2012-04-17,0.0233072853152576,0.0162018983795729
2012-04-18,0.0200241226265499,-0.0172219805406159
2012-04-19,-0.0102419753907872,-0.0106666928245908
2012-04-20,-0.0219912658419808,-0.0250094680817232
2012-04-23,-0.000900487678787,0.0123554987667231
2012-04-24,-0.0321948662771386,0.0058985299539985
2012-04-25,-0.0031811245252486,-0.0114986291799919
2012-04-26,-0.0007393348864204,0.0011732767697909
2012-04-27,0.0140468524923685,-0.0148844911043817
2012-04-30,-0.0078195355420384,-0.0112045093721495
2012-05-01,0.0140811366511933,-0.0040436871540955
2012-05-02,0.0181901710556501,-0.0044697524430492
2012-05-03,-0.0034596084676187,-0.005317016934915
2012-05-04,-0.0172292389582398,-0.0116134665929993
2012-05-07,0.0056007745669521,-0.0080033924132033
2012-05-08,0.0116110509981743,0.0318005911715089
2012-05-09,0.0128718437359967,0.0147991707025436
2012-05-10,-0.0159387389916098,-0.012751932239928
2012-05-11,-0.0011325642552543,0.0096234119626514
2012-05-14,0.0002759293632236,0.0075566879715322
2012-05-15,0.0129526308694621,-0.0008333524068194
2012-05-16,-0.0125927464991083,-0.0229453171804692
2012-05-17,-0.0205519873262769,-0.0174542295192447
2012-05-18,-0.0173525721860822,0.0021683063992706
2012-05-21,0.0378673632904352,0.0112359652437217
2012-05-22,-0.0094710114565226,-0.0192802382175458
2012-05-23,0.0206456108104825,0.0243902954774946
2012-05-24,0.0009818454934759,-0.0030250517143718
2012-05-25,0.0103548427158117,-0.0069534917783825
2012-05-29,0.0058408881086208,0.0151057565954792
2012-05-30,-0.0160309568020683,-0.0164431440103476
2012-05-31,-0.009188328264795,-0.0268722726806013
2012-06-01,-0.0268062527494358,-0.0180304856578929
2012-06-04,-0.0274819649643879,-0.0211466517114285
2012-06-05,0.0434962668131648,0.0416868950720599
2012-06-06,0.0226385159079333,0.0260869420994434
2012-06-07,-0.0443297715902424,-0.0245722400524114
2012-06-08,0.0213844414029544,0.0113122169993091
2012-06-11,-0.0389574672558282,-0.0483516651195484
2012-06-12,0.004434662757434,0.0321101278641073
2012-06-13,0.0184020139401945,-0.0116174410760926
2012-06-14,0.0027078155703617,0.0072104481100185
2012-06-15,0.0179740425279576,0.0031263821675932
2012-06-18,0.0458421212754226,-0.009416999625886
2012-06-19,0.0269956997620037,0.0610686427951471
2012-06-20,-0.0141919226430788,-0.0245243100660186
2012-06-21,-0.0434492859220939,-0.0560382662847551
2012-06-22,-0.0050410099327997,0.0031934167235664
2012-06-25,-0.0149480508445335,-0.0232558139534884
2012-06-26,0.0129566188729813,-0.0014298751168454
2012-06-27,-0.004495050580989,0.0274621165084719
2012-06-28,-0.0005018990854234,0.0247432625937321
2012-06-29,0.0217318784459297,0.0221926313697971
2012-07-02,0.0264987668351535,-0.0212674331161406
2012-07-03,-0.0109883903555409,0.0146471333177391
2012-07-05,-0.0019786179758388,-0.0035149351011226
2012-07-06,-0.015627801582056,-0.0134468509297149
2012-07-09,0.0066072440506503,-0.0151654375107979
2012-07-10,-0.0407570769663589,-0.0677732219690326
2012-07-11,-0.0217280789063677,-0.0168067306120318
2012-07-12,-0.0184691222490785,-0.0025291422990102
2012-07-13,-0.0033622021364398,0.0181451919144571
2012-07-16,-0.0154376734625075,-0.0099453384818153
2012-07-17,-0.0106030349453951,-0.0194708578945327
2012-07-18,0.0036861044785126,0.0142566545492403
2012-07-19,0.0184399227764571,-0.0094857976806908
2012-07-20,0.093391388368913,0.0245273147532688
2012-07-23,0.0087771895452347,0.0025549895344353
2012-07-24,-0.0109546562834431,-0.0172064852555482
2012-07-25,0.0324148324301204,-0.0040816286810732
2012-07-26,0.0029718199382972,-0.0119939914229364
2012-07-27,0.0373004654125147,0.144400169763786
2012-07-30,-0.0463375551112863,-0.0343796982834814
2012-07-31,-0.0095579587816309,0.0192107438986382
2012-08-01,-0.0149863572208947,-0.0151134074883564
2012-08-02,-0.0065799911208274,-0.0195674129389147
2012-08-03,0.0035397434339819,0.0188582526023592
2012-08-06,-0.0207815604566687,-0.0044843126037067
2012-08-07,0.0209979575701653,-0.0118812707624802
2012-08-08,-0.0087738723926327,0.0015083301943752
2012-08-09,0.0048418076262888,0.0090771712490322
2012-08-10,4.05633160267163e-05,0.015577862908787
2012-08-13,-0.0138993782833048,-0.0163690439585201
2012-08-14,-0.002391347791932,-0.0114999771118163
2012-08-15,0.0062645572800002,0.0096202802054487
2012-08-16,0.00606572456789,0.0296482494421002
2012-08-17,0.0109462674787069,0.0043966856671643
2012-08-20,-0.0186922029270815,0.0205580063641772
2012-08-21,0.0019708830252244,0.0028571174258277
2012-08-22,-0.0078674989211897,0.0105162195292624
2012-08-23,-0.0327052153730439,-0.0023730060647713
2012-08-24,0.020037468158952,0.0095694146693729
2012-08-27,-0.0040222736721525,-0.0085026124009014
2012-08-28,0.0242579789706834,0.0043000550060019
2012-08-29,0.0105950966913775,0.0042816437025648
2012-08-30,0.0051980909373829,0.0066825481885469
2012-08-31,0.0008096812301479,-0.0056180166575109
2012-09-04,0.0311989517337747,0.0023463700451561
2012-09-05,0.0176650726550254,-0.0111835872020989
2012-09-06,0.0395119492118609,0.0397196447019424
2012-09-07,0.007113613626716,0.0414623402818759
2012-09-10,-0.0094609971054134,0.008189595709518
2012-09-11,0.007598680836392,0.0064378339395098
2012-09-12,0.0045524044944204,0.0025401974517596
2012-09-13,0.0167618978029719,0.037521135023642
2012-09-14,-0.0214160052260711,0.0141129190418157
2012-09-17,0.0013182458869053,-0.0332932175509733
2012-09-18,0.0015624694517404,0.0012500286102293
2012-09-19,-0.0165602789542473,-0.0124896394126511
2012-09-20,-0.0070027962229109,0.0187234269811748
2012-09-21,0.0125182012063443,-0.0287710959775797
2012-09-24,-0.0060083120625048,0.0104602512129818
2012-09-25,-0.0126211971294602,-0.0218286932313399
2012-09-26,-0.010750018859898,0.0075566879715323
2012-09-27,0.0143552346157604,0.0016659311868973
2012-09-28,-0.0077891650140493,-0.0046006110854686
2012-10-01,0.0212472250992382,0.0
2012-10-02,-0.00422691407157,-0.0016521689257049
2012-10-03,0.0158701041681471,-0.030578580790793
2012-10-04,0.0121070641236664,0.0135077960156302
2012-10-05,-0.0237991863029131,-0.0136759194025419
2012-10-08,0.0029525931363238,0.016149560122294
2012-10-09,-0.0298354932216737,-0.0029300835752447
2012-10-10,-0.0110332999080879,-0.0050314816483871
2012-10-11,-0.0045055560703304,-0.0087536092737056
2012-10-12,-0.0140880520480774,-0.0202275411502638
2012-10-15,0.004668220874968,-0.0008602347425233
2012-10-16,0.0300184031965182,-0.0008602347425233
2012-10-17,-0.0738633023214578,0.0115384812891133
2012-10-18,0.0199483452147241,0.0246913550173457
2012-10-19,-0.003192643845411,-0.0004186901961718
2012-10-22,0.0060789554020817,0.0033514839083946
2012-10-23,-0.0068723088295047,-0.0279779501120394
2012-10-24,-0.008888432627892,-0.0509279370431716
2012-10-25,-0.0127952520796701,0.033204937627958
2012-10-26,-0.0158832855512263,0.0004673004233689
2012-10-31,0.0040507131793292,-0.0300925744005033
2012-11-01,-0.0034127076368133,0.0098683777113054
2012-11-02,-0.0208881785265051,-0.017058590600421
2012-11-05,-0.0039415192547886,0.0
2012-11-06,-0.0132533171671253,-0.0028115963220885
2012-11-07,-0.0063096213121078,-0.012826534926409
2012-11-08,0.0101363948428411,-0.0301869210724178
2012-11-09,-0.0007753659338578,0.0234180980493152
2012-11-12,0.0166196777893892,0.0179003791905034
2012-11-13,-0.0006945804590294,-0.0144577945571348
2012-11-14,-0.02926180392211,-0.0298434733078977
2012-11-15,-0.0179581557510273,-0.0375563357930838
2012-11-16,0.027018004395303,0.017241375874052
2012-11-19,0.0075092131591912,-0.0080726463105791
2012-11-20,0.0152571001977611,0.0102405964444013
2012-11-21,0.0052739358969981,0.0055752971568034
2012-11-23,0.0151475239207295,0.008024064349388
2012-11-26,-0.0130693771273224,0.0100100484245084
2012-11-27,-0.0039172376619219,-0.007455343917601
2012-11-28,0.0068778021810719,0.0182186541589898
2012-11-29,0.0201362364836187,0.0127889931066187
2012-11-30,-0.0021126221811234,-0.005819633091628
2012-12-03,-0.0201888019711781,-0.0300241619049915
2012-12-04,-0.0117118374253332,0.0454772532235475
2012-12-05,-0.0172481439530327,-0.0014333820452974
2012-12-06,0.041900594442694,-0.0009606367942765
2012-12-07,-0.0088845009580497,0.002386598340798
2012-12-10,0.0276706134065278,0.0256775554230781
2012-12-11,0.0198574972653039,-0.0037019861844764
2012-12-12,-0.0053504016978472,0.00046361747906
2012-12-13,-0.0099017508411284,0.0115580217152046
2012-12-14,0.0046061485141639,0.0114311838320334
2012-12-17,0.0070921441556045,0.0063035255636254
2012-12-18,0.0276872822427675,0.0443548290615673
2012-12-19,0.016359868392425,0.0197171450203852
2012-12-20,0.0195704891607806,0.042785253826978
2012-12-21,0.0140379676785551,0.01314217107466
2012-12-24,-0.0122767572033352,0.0051343234471604
2012-12-26,-0.0203023466884445,-0.0062720441386337
2012-12-27,9.721530618234862e-05,-0.0015747641251744
2012-12-28,-0.0059476811335725,0.0
2012-12-31,0.0268037467142894,0.023421998415212
2013-01-02,-0.0041640211030485,0.0056518317014267
2013-01-03,0.0052465869492109,0.0138576375023306
2013-01-04,-0.0014186674709357,0.0047759394340418
2013-01-07,-0.0073699191410076,0.0117951202385445
2013-01-08,-0.0260404629580948,-0.0277777855236703
2013-01-09,-0.0369175000215156,0.0089585577796327
2013-01-10,-0.0173556840077206,0.0032967089781349
2013-01-11,-0.0227366789127369,-0.007283279761794
2013-01-14,0.0334595150218808,0.0533430412753159
2013-01-15,-0.011604697596494,-0.0031098877307197
2013-01-16,-0.0140740659026563,-0.0247645967886954
2013-01-17,0.0111982273376599,-0.0067711557492935
2013-01-18,0.0048679815714493,0.0100502072204852
2013-01-22,0.0291348692365869,0.0192787934225685
2013-01-23,-0.0141564414384002,-0.0179073116951949
2013-01-24,0.0251252578831894,-0.006440082299191
2013-01-25,0.0214322050766915,-0.0143420447215476
2013-01-28,0.001461301698407,0.0063837807604743
2013-01-29,0.0073244118615422,0.0328480451919867
2013-01-30,0.0016111439287829,-0.0285713930950391
2013-01-31,-0.0382696983740792,0.002982845809707
2013-02-01,0.0153708341789359,0.0269571471304652
2013-02-04,0.0269980679407565,-0.0087146576066917
2013-02-05,0.0047839481752677,-0.0007280142306125
2013-02-06,0.0051115321055236,0.0325649247029982
2013-02-07,0.0013896867883475,-0.0103055797607938
2013-02-08,0.0100590114399317,0.0067954413547577
2013-02-11,0.0139696115475264,-0.0014204193322249
2013-02-12,-0.0009183105725359,0.0145803639820689
2013-02-13,-0.0063110852424533,-0.0052155638851364
2013-02-14,-0.0029066054767588,0.026904211315029
2013-02-15,-0.003747076931478,-0.0130828378609671
2013-02-19,0.0013943309511206,-0.005414546583522
2013-02-20,-0.0233715344798287,-0.0452688890979311
2013-02-21,0.0105677802046405,-0.0060649330049762
2013-02-22,0.0130651134789975,0.0220640186287547
2013-02-25,-0.0278319909583746,-0.0539605490894538
2013-02-26,-0.0073727389194206,-0.0007256368215737
2013-02-27,0.0124296142740759,0.0079941609627562
2013-02-28,-0.0079911201480081,-0.0462069018133755
2013-03-01,-0.0036600039459731,-0.0124177595201116
2013-03-04,-0.0014570962630866,0.010022217708337
2013-03-05,0.0176078458735176,0.0065550004070305
2013-03-06,0.0170878692209598,0.0216450359427197
2013-03-07,0.0081045707781463,-0.0003539904028967
2013-03-08,0.0100122279789234,0.0171629314031896
2013-03-11,0.0096842937043,-0.0099827544163493
2013-03-12,-0.0150514163165908,-0.0201668956568224
2013-03-13,-0.0020431356736756,-0.01096954930756
2013-03-14,0.0084918573017409,0.0110085038218092
2013-03-15,-0.0069916153646251,0.0045613740619859
2013-03-18,-0.0034625155921016,0.0031779715239312
2013-03-19,-0.0004271491213924,0.0059838112357271
2013-03-20,0.0038699700978149,-0.0062326316848264
2013-03-21,-0.0065295415441528,0.0003503266016982
2013-03-22,0.0127415670730913,-0.0041869829910555
2013-03-25,0.0046136218690451,-0.0069444048919785
2013-03-26,0.0165511468681489,0.0017330757850757
2013-03-27,0.0003991839886618,0.0206221649773199
2013-03-28,-0.0008952528525625,-0.027635601525124
2013-04-01,-0.0274064892699525,-0.0175561800574643
2013-04-02,-0.0246051004818856,-0.0067327651074418
2013-04-03,-0.0260654352810859,-0.001427075081964
2013-04-04,0.0170433805328133,-0.0014184721434446
2013-04-05,0.0037641209523259,-0.0028912151602989
2013-04-08,0.0153113155203778,0.0065146692234206
2013-04-09,0.0027007216175184,-0.0089413450710317
2013-04-10,0.0201624957026099,0.0191197943641424
2013-04-11,0.0093755941554595,-0.0134655978034264
2013-04-12,-0.0022153136263613,-0.0238697958957583
2013-04-15,-0.0414003431723218,-0.0653061290930321
2013-04-16,0.0084582320703724,0.0066536235369964
2013-04-17,-0.0178514569679966,0.008228804102892
2013-04-18,-0.0244015417047699,-0.0116549821184208
2013-04-19,0.0647062306451502,0.0082385638959179
2013-04-22,0.0141163840365503,-0.0011578806183781
2013-04-23,0.0024807907815652,0.0015319420621866
2013-04-24,0.0084040400766136,0.0504935427487226
2013-04-25,0.0047495879491268,0.0133429803585046
2013-04-26,-0.0060776583974933,-0.0658789879156184
2013-04-29,0.0145122208586797,-0.0148571196056545
2013-04-30,0.0058034878039259,0.0291375293966219
2013-05-01,-0.0106237804623309,-0.0560150281860951
2013-05-02,-0.0113501081271251,-0.0172956181140238
2013-05-03,-0.003441913920219,0.0184313456217449
2013-05-06,0.0558635047400131,0.0385802468000216
2013-05-07,0.027398540538584,0.0362828409452738
2013-05-08,0.0108716043167432,0.0275491423755531
2013-05-09,-0.0026074898556564,0.013986000461365
2013-05-10,0.0266352522428995,0.0041379599735655
2013-05-13,0.0116013359254237,-0.0044873718967149
2013-05-14,-0.0187275864206906,-0.0052173780358357
2013-05-15,-0.0017503673072153,-0.0080872519432457
2013-05-16,0.0211249914148953,-0.0046164474954196
2013-05-17,0.0157066704396872,0.0035385838874665
2013-05-20,0.0093679899838595,-0.0017637087737698
2013-05-21,0.0136228448463355,0.0230333643407038
2013-05-22,-0.0209350186672569,-0.004498240916351
2013-05-23,0.0050245703168478,0.010323923339388
2013-05-24,0.004116478438775,0.019559005001635
2013-05-28,0.0065153068994805,0.0219629825120868
2013-05-29,-0.0029443906842955,0.0003368214449966
2013-05-30,0.0044146923676299,0.0121090015437141
2013-05-31,-0.006677416808006,-0.0016750801933061
2013-06-03,0.0241074349737358,0.0312604104954285
2013-06-04,-0.0229004741288452,0.008676045730521
2013-06-05,-0.0109484532640841,-0.0166346914253451
2013-06-06,-0.0044174323568256,0.0087634035197609
2013-06-07,-0.0038195269396513,-0.026056552676067
2013-06-10,-0.007440303295287,-0.0172077530008229
2013-06-11,-0.0013945869834847,0.005354811220036
2013-06-12,-0.0254583200411893,-0.0171900977773114
2013-06-13,0.0110523018960146,0.0053565397695587
