Date,Weighted Industry Change,UEIC Change
2011-10-10,0.0377790425502529,0.0377790425502529
2011-10-11,0.0212291104029886,0.0212291104029886
2011-10-12,0.0267760491199618,0.0267760491199618
2011-10-13,0.0231307316646751,0.0231307316646751
2011-10-14,0.028825955936048,0.028825955936048
2011-10-17,-0.0102881048068422,-0.0102881048068422
2011-10-18,0.0228333480153973,0.0228333480153973
2011-10-19,-0.054342288765988,-0.054342288765988
2011-10-20,-0.0107066787832994,-0.0107066787832994
2011-10-21,-0.0419321077032384,-0.0419321077032384
2011-10-24,0.028161248575018,0.028161248575018
2011-10-25,-0.0277023483492058,-0.0277023483492058
2011-10-26,0.0301039531078298,0.0301039531078298
2011-10-27,0.0236018982669745,0.0236018982669745
2011-10-28,-0.0025150522721964,-0.0025150522721964
2011-10-31,-0.0488432249704385,-0.0488432249704385
2011-11-01,-0.0214932727124439,-0.0214932727124438
2011-11-02,0.0312677221312947,0.0312677221312947
2011-11-03,0.0267905820989969,0.0267905820989969
2011-11-04,0.0235081004256411,0.0235081004256411
2011-11-07,-0.0230905508432084,-0.0230905508432084
2011-11-08,-0.0023995750056551,-0.0023995750056551
2011-11-09,0.0087118476855682,0.0087118476855682
2011-11-10,-0.0012128840534432,-0.0012128840534432
2011-11-11,0.036658691870568,0.036658691870568
2011-11-14,-0.0412006394950499,-0.0412006394950499
2011-11-15,0.0384614701989215,0.0384614701989215
2011-11-16,-0.0133413775869066,-0.0133413775869066
2011-11-17,-0.0153374240307684,-0.0153374240307684
2011-11-18,-0.0105787230567714,-0.0105787230567714
2011-11-21,0.0134615405776795,0.0134615405776795
2011-11-22,-0.0494924286369029,-0.0494924286369029
2011-11-23,-0.0297096908569165,-0.0297096908569165
2011-11-25,0.0014005923065595,0.0014005923065595
2011-11-28,0.0435670770322824,0.0435670770322824
2011-11-29,-0.0058670242302903,-0.0058670242302903
2011-11-30,0.0168224592273015,0.0168224592273015
2011-12-01,0.0196922889122596,0.0196922889122596
2011-12-02,-0.00951247623752,-0.00951247623752
2011-12-05,-0.0535294027889476,-0.0535294027889476
2011-12-06,0.0068536209084398,0.0068536209084398
2011-12-07,0.0213970542207349,0.0213970542207349
2011-12-08,-0.0269931134298892,-0.0269931134298892
2011-12-09,0.0509019964483006,0.0509019964483006
2011-12-12,0.0169278687973724,0.0169278687973724
2011-12-13,-0.0323367756380715,-0.0323367756380715
2011-12-14,-0.0115089706665274,-0.0115089706665274
2011-12-15,-0.0349649874803718,-0.0349649874803718
2011-12-16,0.0796864946826273,0.0796864946826273
2011-12-19,-0.0521211913137724,-0.0521211913137724
2011-12-20,0.0566272473362398,0.0566272473362398
2011-12-21,0.004747769845396,0.004747769845396
2011-12-22,0.0035357322167831,0.0035357322167831
2011-12-23,-0.0140597407972382,-0.0140597407972382
2011-12-27,0.0125148436161737,0.0125148436161737
2011-12-28,-0.0460993311541612,-0.0460993311541612
2011-12-29,0.0234134983877438,0.0234134983877438
2011-12-30,0.013213286831447,0.013213286831447
2012-01-03,-0.0046029877772747,-0.0046029877772747
2012-01-04,-0.0040816149493429,-0.0040816149493429
2012-01-05,0.0112359867399226,0.0112359867399226
2012-01-06,-0.0299647599979469,-0.0299647599979469
2012-01-09,0.0294825358829985,0.0294825358829985
2012-01-10,0.035138172900708,0.035138172900708
2012-01-11,0.0224719967990831,0.0224719967990831
2012-01-12,0.0038482513891717,0.0038482513891717
2012-01-13,0.0055648517134561,0.0055648517134561
2012-01-17,-0.0240043936655212,-0.0240043936655212
2012-01-18,0.0056370001555768,0.0056370001555768
2012-01-19,-0.0156423902382108,-0.0156423902382108
2012-01-20,0.0334467218255186,0.0334467218255186
2012-01-23,-0.006020832380703,-0.006020832380703
2012-01-24,0.0189415118739088,0.0189415118739088
2012-01-25,0.0104109881675406,0.0104109881675406
2012-01-26,0.0064900400605109,0.0064900400605109
2012-01-27,0.0151597562022138,0.0151597562022138
2012-01-30,0.0010764509066631,0.0010764509066631
2012-01-31,-0.0138592870847388,-0.0138592870847388
2012-02-01,0.0235293373667127,0.0235293373667127
2012-02-02,0.0156822351056056,0.0156822351056056
2012-02-03,0.0397783979808615,0.0397783979808615
2012-02-06,-0.0160505803637154,-0.0160505803637154
2012-02-07,-0.0069583146698519,-0.0069583146698519
2012-02-08,0.016016001108897,0.016016001108897
2012-02-09,-0.0103499744872157,-0.0103499744872157
2012-02-10,-0.0085902005270026,-0.0085902005270026
2012-02-13,0.0,0.0
2012-02-14,-0.0167257947978972,-0.0167257947978972
2012-02-15,-0.0352041081953222,-0.0352041081953222
2012-02-16,0.0408270692203699,0.0408270692203699
2012-02-17,-0.0025328894447963,-0.0025328894447963
2012-02-21,-0.0296371963592544,-0.0296371963592544
2012-02-22,0.0005271602131687,0.0005271602131687
2012-02-23,0.0303983189740705,0.0303983189740705
2012-02-24,0.0483460957446321,0.0483460957446321
2012-02-27,-0.0108267380245349,-0.0108267380245349
2012-02-28,0.0044955120144857,0.0044955120144857
2012-02-29,-0.0331191345256886,-0.0331191345256886
2012-03-01,-0.0254971945149284,-0.0254971945149284
2012-03-02,-0.0262743027829147,-0.0262743027829147
2012-03-05,0.0292524887491222,0.0292524887491222
2012-03-06,0.0032119627924073,0.0032119627924073
2012-03-07,-0.0042576810620896,-0.0042576810620896
2012-03-08,0.0,0.0
2012-03-09,0.0233297249453687,0.0233297249453687
2012-03-12,0.0093409600882111,0.0093409600882111
2012-03-13,0.0086558086342682,0.0086558086342682
2012-03-14,-0.0091185565989287,-0.0091185565989287
2012-03-15,0.0046083025818546,0.0046083025818546
2012-03-16,-0.0193285434240032,-0.0193285434240032
2012-03-19,0.0352149313300146,0.0352149313300146
2012-03-20,-0.002028347341352,-0.002028347341352
2012-03-21,0.0010147366155601,0.0010147366155601
2012-03-22,0.0010256645007011,0.0010256645007011
2012-03-23,0.0225064220577316,0.0225064220577316
2012-03-26,-0.0014910877432473,-0.0014910877432473
2012-03-27,-0.006483748913382,-0.006483748913382
2012-03-28,0.0100502897876045,0.0100502897876045
2012-03-29,0.0040019972297168,0.0040019972297168
2012-03-30,-0.0157635323571842,-0.0157635323571842
2012-04-02,0.0105210922571962,0.0105210922571962
2012-04-03,0.0059791151498794,0.0059791151498794
2012-04-04,-0.00906345919657,-0.00906345919657
2012-04-05,-0.0225757075025544,-0.0225757075025544
2012-04-09,-0.0182599429250019,-0.0182599429250019
2012-04-10,-0.046052640522396,-0.046052640522396
2012-04-11,-0.0073570549069214,-0.0073570549069214
2012-04-12,0.0034305012422848,0.0034305012422848
2012-04-13,-0.0298507724159723,-0.0298507724159723
2012-04-16,-0.0082014875308337,-0.0082014875308337
2012-04-17,-0.0186371399768385,-0.0186371399768385
2012-04-18,-0.0316040949420573,-0.0316040949420573
2012-04-19,-0.0105133008962179,-0.0105133008962179
2012-04-20,0.001846196101262,0.001846196101262
2012-04-23,0.0131908972026553,0.0131908972026553
2012-04-24,-0.0043505092703781,-0.0043505092703781
2012-04-25,0.0275566910619633,0.0275566910619633
2012-04-26,0.0029922888778397,0.0029922888778397
2012-04-27,0.0393794652982616,0.0393794652982616
2012-04-30,-0.0314824990657048,-0.0314824990657048
2012-05-01,-0.0041370977841952,-0.0041370977841952
2012-05-02,0.0017942995142078,0.0017942995142078
2012-05-03,0.0096038324656385,0.0096038324656385
2012-05-04,-0.0474111164271494,-0.0474111164271494
2012-05-07,-0.006596268390628,-0.006596268390628
2012-05-08,0.0060321817779942,0.0060321817779942
2012-05-09,0.0040540179168338,0.0040540179168338
2012-05-10,0.0,0.0
2012-05-11,0.0033738321028659,0.0033738321028659
2012-05-14,0.0068352308279685,0.0068352308279685
2012-05-15,-0.0013531464445659,-0.0013531464445659
2012-05-16,-0.0128378737573639,-0.0128378737573639
2012-05-17,-0.034246574447669,-0.034246574447669
2012-05-18,-0.0184789822918876,-0.0184789822918876
2012-05-21,0.0007240604564586,0.0007240604564586
2012-05-22,-0.0392441826214205,-0.0392441826214205
2012-05-23,0.0092236651381977,0.0092236651381977
2012-05-24,-0.0121395936045066,-0.0121395936045066
2012-05-25,0.0046154168935922,0.0046154168935922
2012-05-29,0.0015151862161114,0.0015151862161114
2012-05-30,-0.0098858680256851,-0.0098858680256851
2012-05-31,0.006917767179442,0.006917767179442
2012-06-01,-0.0322580524139702,-0.0322580524139702
2012-06-04,-0.0363783195980846,-0.0363783195980846
2012-06-05,0.0143824095332577,0.0143824095332577
2012-06-06,0.0057707909450786,0.0057707909450786
2012-06-07,-0.009654053307554,-0.009654053307554
2012-06-08,0.0154848877990938,0.0154848877990938
2012-06-11,-0.0370369841525476,-0.0370369841525476
2012-06-12,0.025306156703404,0.025306156703404
2012-06-13,-0.0231999969482421,-0.0231999969482421
2012-06-14,-0.0016366986355667,-0.0016366986355667
2012-06-15,-0.0024610118132791,-0.0024610118132791
2012-06-18,-0.0099337654235902,-0.0099337654235902
2012-06-19,-0.0066389977128436,-0.0066389977128436
2012-06-20,0.0083333651224773,0.0083333651224773
2012-06-21,-0.020661156373421,-0.020661156373421
2012-06-22,-0.0109242995742764,-0.0109242995742764
2012-06-25,-0.0086207222569986,-0.0086207222569986
2012-06-26,0.0320901902973187,0.0320901902973187
2012-06-27,0.0251466244246779,0.0251466244246779
2012-06-28,0.0024813674600963,0.0024813674600963
2012-06-29,0.0569823463862975,0.0569823463862975
2012-07-02,-0.0090565951365344,-0.0090565951365344
2012-07-03,-0.0084161942804641,-0.0084161942804641
2012-07-05,0.0772200783574178,0.0772200783574178
2012-07-06,-0.0021817987615411,-0.0021817987615411
2012-07-09,-0.0036629478723697,-0.0036629478723697
2012-07-10,0.0,0.0
2012-07-11,0.0117216707368417,0.0117216707368417
2012-07-12,0.0161883932714242,0.0161883932714242
2012-07-13,0.0093930717491075,0.0093930717491075
2012-07-16,-0.0243727711280736,-0.0243727711280736
2012-07-17,-0.0101596075733922,-0.0101596075733922
2012-07-18,0.0176470414989963,0.0176470414989963
2012-07-19,-0.0243727711280736,-0.0243727711280736
2012-07-20,-0.0267261026885614,-0.0267261026885614
2012-07-23,0.0163043506429415,0.0163043506429415
2012-07-24,-0.0318181880577865,-0.0318181880577865
2012-07-25,-0.0139211369626748,-0.0139211369626748
2012-07-26,-0.007674553326534,-0.007674553326534
2012-07-27,-0.0030674817461689,-0.0030674817461689
2012-07-30,-0.0015396077322358,-0.0015396077322358
2012-07-31,-0.0225155247885349,-0.0225155247885349
2012-08-01,0.0031620524157514,0.0031620524157514
2012-08-02,-0.0039776641427554,-0.0039776641427554
2012-08-03,0.1253846241877629,0.1253846241877629
2012-08-06,0.0115567692626165,0.0115567692626165
2012-08-07,0.0046791239736446,0.0046791239736446
2012-08-08,-0.001330639018275,-0.001330639018275
2012-08-09,0.0140468254733238,0.0140468254733238
2012-08-10,0.0179282534240612,0.0179282534240612
2012-08-13,-0.0227864215897465,-0.0227864215897465
2012-08-14,-0.0190915055868429,-0.0190915055868429
2012-08-15,0.0135043756649881,0.0135043756649881
2012-08-16,0.0320213811367416,0.0320213811367416
2012-08-17,0.0324464636567772,0.0324464636567772
2012-08-20,0.0038023080248431,0.0038023080248431
2012-08-21,0.0031386839989138,0.0031386839989138
2012-08-22,-0.0050505001853162,-0.0050505001853162
2012-08-23,-0.0262315959315509,-0.0262315959315509
2012-08-24,0.0098619078339297,0.0098619078339297
2012-08-27,-0.0148771342395295,-0.0148771342395295
2012-08-28,0.0097719618763885,0.0097719618763885
2012-08-29,0.0019392199388082,0.0019392199388082
2012-08-30,-0.0078176440554531,-0.0078176440554531
2012-08-31,-0.009084970216398,-0.009084970216398
2012-09-04,0.0216535386261258,0.0216535386261258
2012-09-05,-0.0019120289211925,-0.0019120289211925
2012-09-06,-0.0165499827021326,-0.0165499827021326
2012-09-07,-0.0295629836595018,-0.0295629836595018
2012-09-10,0.032601512541452,0.032601512541452
2012-09-11,0.0426908667178459,0.0426908667178459
2012-09-12,0.0192665918584545,0.0192665918584545
2012-09-13,0.054500881433345,0.054500881433345
2012-09-14,0.0046082903740424,0.0046082903740424
2012-09-17,-0.018539958898074,-0.018539958898074
2012-09-18,0.0041224791938362,0.0041224791938362
2012-09-19,-0.0017594592750284,-0.0017594592750284
2012-09-20,0.001781513442617,0.001781513442617
2012-09-21,0.0116278399255513,0.0116278399255513
2012-09-24,-0.007484229236282,-0.007484229236282
2012-09-25,-0.0190311373011611,-0.0190311373011611
2012-09-26,0.0181074445529211,0.0181074445529211
2012-09-27,0.0165714808872767,0.0165714808872767
2012-09-28,-0.0011363896210325,-0.0011363896210325
2012-10-01,0.0247748045263014,0.0247748045263014
2012-10-02,0.0010899431797216,0.0010899431797216
2012-10-03,0.02234331547078,0.02234331547078
2012-10-04,0.0005291126499297,0.0005291126499297
2012-10-05,0.0078947167647514,0.0078947167647514
2012-10-08,-0.0334552753646221,-0.0334552753646221
2012-10-09,-0.0243769706342688,-0.0243769706342688
2012-10-10,-0.0182522082466031,-0.0182522082466031
2012-10-11,0.005592862760819,0.005592862760819
2012-10-12,-0.0178372176866285,-0.0178372176866285
2012-10-15,-0.0213603737245209,-0.0213603737245209
2012-10-16,-0.0074327708672285,-0.0074327708672285
2012-10-17,0.0131730504951459,0.0131730504951459
2012-10-18,-0.0090857377550604,-0.0090857377550604
2012-10-19,-0.0261020221325463,-0.0261020221325463
2012-10-22,-0.0077242520116408,-0.0077242520116408
2012-10-23,0.0241984030196339,0.0241984030196339
2012-10-24,-0.0076201151721091,-0.0076201151721091
2012-10-25,0.0058275281094951,0.0058275281094951
2012-10-26,-0.0209668380170017,-0.0209668380170017
2012-10-31,0.0226459562107781,0.0226459562107781
2012-11-01,-0.0417875410611323,-0.0417875410611323
2012-11-02,-0.0415662962771887,-0.0415662962771887
2012-11-05,0.0170239287474185,0.0170239287474185
2012-11-06,-0.0117066316739282,-0.0117066316739282
2012-11-07,-0.0190355448209373,-0.0190355448209373
2012-11-08,-0.0294682926498468,-0.0294682926498468
2012-11-09,0.0300200010764622,0.0300200010764622
2012-11-12,0.017453102742655,0.017453102742655
2012-11-13,-0.0179717416137566,-0.0179717416137566
2012-11-14,-0.0058479630006596,-0.0058479630006596
2012-11-15,-0.0299674284505086,-0.0299674284505086
2012-11-16,0.0858107761974492,0.0858107761974492
2012-11-19,-0.0177479138812256,-0.0177479138812256
2012-11-20,-0.0336658905676621,-0.0336658905676621
2012-11-21,0.0416666411945967,0.0416666411945967
2012-11-23,0.0275735766761177,0.0275735766761177
2012-11-26,0.0166964085661219,0.0166964085661219
2012-11-27,0.0035293803495519,0.0035293803495519
2012-11-28,0.0041370977841952,0.0041370977841952
2012-11-29,0.0098894747534843,0.0098894747534843
2012-11-30,0.0114678239372902,0.0114678239372902
2012-12-03,-0.0162465495422844,-0.0162465495422844
2012-12-04,-0.0102097791489243,-0.0102097791489243
2012-12-05,-0.0359999520438058,-0.0359999520438058
2012-12-06,0.0125000596046474,0.0125000596046474
2012-12-07,-0.0141176335951861,-0.0141176335951861
2012-12-10,0.0029850290782416,0.0029850290782416
2012-12-11,0.0053223035718515,0.0053223035718515
2012-12-12,-0.004705877865062,-0.004705877865062
2012-12-13,0.0035524793048713,0.0035524793048713
2012-12-14,0.0136579299377846,0.0136579299377846
2012-12-17,0.0522952686668594,0.0522952686668594
2012-12-18,0.0259524736341446,0.0259524736341446
2012-12-19,-0.0016190332182302,-0.0016190332182302
2012-12-20,0.0216216010016365,0.0216216010016365
2012-12-21,0.0090281506629177,0.0090281506629177
2012-12-24,-0.0073607409898838,-0.0073607409898838
2012-12-26,-0.0195044251595881,-0.0195044251595881
2012-12-27,-0.0454788848144131,-0.0454788848144131
2012-12-28,0.016872847327046,0.016872847327046
2012-12-31,0.0655286643202917,0.0655286643202917
2013-01-02,-0.0480239667566017,-0.0480239667566017
2013-01-03,0.013150973013676,0.013150973013676
2013-01-04,-0.02679033806551,-0.02679033806551
2013-01-07,0.023404284676259,0.023404284676259
2013-01-08,-0.025947067364939,-0.025947067364939
2013-01-09,0.0031931592878636,0.0031931592878636
2013-01-10,-0.0036611715010603,-0.0036611715010603
2013-01-11,0.0322933846636644,0.0322933846636644
2013-01-14,-0.020822178279769,-0.020822178279769
2013-01-15,0.0257533870331226,0.0257533870331226
2013-01-16,-0.0106836999426672,-0.0106836999426672
2013-01-17,-0.0053705895253785,-0.0053705895253785
2013-01-18,0.0199783435604432,0.0199783435604432
2013-01-22,-0.0068602144000689,-0.0068602144000689
2013-01-23,0.0079575392835391,0.0079575392835391
2013-01-24,0.004188477597292,0.004188477597292
2013-01-25,-0.0062401942143163,-0.0062401942143163
2013-01-28,-0.002086641385923,-0.002086641385923
2013-01-29,0.0089238888767626,0.0089238888767626
2013-01-30,-0.0067992187452459,-0.0067992187452459
2013-01-31,0.0057925545906989,0.0057925545906989
2013-02-01,0.0026110258697234,0.0026110258697234
2013-02-04,-0.0062598246612317,-0.0062598246612317
2013-02-05,-0.0198745319788631,-0.0198745319788631
2013-02-06,0.0128617241736715,0.0128617241736715
2013-02-07,-0.014248044690938,-0.014248044690938
2013-02-08,0.0085744827824475,0.0085744827824475
2013-02-11,0.0143388453987064,0.0143388453987064
2013-02-12,0.0,0.0
2013-02-13,-0.000519492409446,-0.000519492409446
2013-02-14,0.0041666625274553,0.0041666625274553
2013-02-15,-0.0155440025346984,-0.0155440025346984
2013-02-19,0.0141732529436748,0.0141732529436748
2013-02-20,-0.0154798374639704,-0.0154798374639704
2013-02-21,-0.0189672661583485,-0.0189672661583485
2013-02-22,0.0302387099888098,0.0302387099888098
2013-02-25,-0.0592441190976544,-0.0592441190976544
2013-02-26,0.0197910221238803,0.0197910221238803
2013-02-27,0.0350782295976235,0.0350782295976235
2013-02-28,0.0187695831399134,0.0187695831399134
2013-03-01,0.0346970530721994,0.0346970530721994
2013-03-04,0.0390390743001091,0.0390390743001091
2013-03-05,-0.014388543833112,-0.014388543833112
2013-03-06,0.0165289332830394,0.0165289332830394
2013-03-07,0.0042918529105806,0.0042918529105806
2013-03-08,0.0061349295653702,0.0061349295653702
2013-03-11,0.0201688701374686,0.0201688701374686
2013-03-12,0.0161439288073335,0.0161439288073335
2013-03-13,0.0045496079869139,0.0045496079869139
2013-03-14,0.0261378958876481,0.0261378958876481
2013-03-15,0.0162138844952446,0.0162138844952446
2013-03-18,0.0144546616210627,0.0144546616210627
2013-03-19,-0.0085947898154306,-0.0085947898154306
2013-03-20,-0.0012886892508863,-0.0012886892508863
2013-03-21,0.0025940931892808,0.0025940931892808
2013-03-22,0.0111349132605653,0.0111349132605653
2013-03-25,0.0021052310341282,0.0021052310341282
2013-03-26,0.0133333206176757,0.0133333206176757
2013-03-27,-0.0238782136349744,-0.0238782136349744
2013-03-28,-0.0214646558909498,-0.0214646558909498
2013-04-01,0.0,0.0
2013-04-02,0.0097665162223448,0.0097665162223448
2013-04-03,-0.0219409468786522,-0.0219409468786522
2013-04-04,-0.0103181327926283,-0.0103181327926283
2013-04-05,-0.0273851125706411,-0.0273851125706411
2013-04-08,0.0058664742333207,0.0058664742333207
2013-04-09,-0.0165994088845305,-0.0165994088845305
2013-04-10,0.0296127378559247,0.0296127378559247
2013-04-11,0.0155486618352249,0.0155486618352249
2013-04-12,-0.0088027667973238,-0.0088027667973238
2013-04-15,-0.0483870940175906,-0.0483870940175906
2013-04-16,0.0074349369892502,0.0074349369892502
2013-04-17,-0.0172736152154774,-0.0172736152154774
2013-04-18,0.0170374171627984,0.0170374171627984
2013-04-19,-0.006514629648186,-0.006514629648186
2013-04-22,-0.0387126820443682,-0.0387126820443682
2013-04-23,0.0100816607100558,0.0100816607100558
2013-04-24,0.0810810370839578,0.0810810370839578
2013-04-25,-0.0153508107821417,-0.0153508107821417
2013-04-26,-0.0303165535409676,-0.0303165535409676
2013-04-29,-0.0073563148235452,-0.0073563148235452
2013-04-30,0.060452213259356,0.060452213259356
2013-05-01,-0.0736704662037203,-0.0736704662037203
2013-05-02,0.037123024256696,0.037123024256696
2013-05-03,0.0369887031506443,0.0369887031506443
2013-05-06,0.0121339297136429,0.0121339297136429
2013-05-07,0.0099999904632568,0.0099999904632568
2013-05-08,-0.014937784425446,-0.014937784425446
2013-05-09,0.0093063124527597,0.0093063124527597
2013-05-10,0.0481373610405866,0.0481373610405866
2013-05-13,0.0643879510754459,0.0643879510754459
2013-05-14,-0.0152416302314622,-0.0152416302314622
2013-05-15,0.0,0.0
2013-05-16,-0.021340311282735,-0.021340311282735
2013-05-17,0.0114198413335728,0.0114198413335728
2013-05-20,-0.011671666874086,-0.011671666874086
2013-05-21,-0.0098746764008815,-0.0098746764008815
2013-05-22,0.0030464555601208,0.0030464555601208
2013-05-23,0.0168002526818129,0.0168002526818129
2013-05-24,0.0052750333390731,0.0052750333390731
2013-05-28,0.0276635428455388,0.0276635428455388
2013-05-29,-0.0451237187690743,-0.0451237187690743
2013-05-30,0.0236821590778282,0.0236821590778282
2013-05-31,-0.0003743287860693,-0.0003743287860693
2013-06-03,0.0294117271119592,0.0294117271119592
2013-06-04,-0.0459313010953011,-0.0459313010953011
2013-06-05,-0.0011350997464661,-0.0011350997464661
2013-06-06,0.0120892183783098,0.0120892183783098
2013-06-07,-0.0207407209608289,-0.0207407209608289
2013-06-10,0.005626392325161,0.005626392325161
2013-06-11,0.0079036881533046,0.0079036881533046
2013-06-12,-0.0003696237269945,-0.0003696237269945
2013-06-13,0.0270671660426589,0.0270671660426589
2013-06-14,-0.0281182657924033,-0.0281182657924033
