Date,Weighted Industry Change,CLB Change,HAL Change
2011-08-26,0.0529550463459536,0.0372670685982832,0.0533536189419875
2011-08-29,0.0051241417661102,0.009560376977464,0.0049296456969944
2011-08-30,0.021949169794112,0.0176859491806906,0.0221228192416231
2011-08-31,0.0025839636259677,0.012614569006726,0.0022588315583259
2011-09-01,-0.0358832418781517,-0.0067942261048059,-0.0371530849613674
2011-09-02,-0.017950589518429,0.0005498813881233,-0.0186629076625216
2011-09-06,0.0362307705628433,0.0204482023586155,0.036783379763872
2011-09-07,0.0100556384631048,0.0261073233532137,0.0095510434808984
2011-09-08,-0.0171372149511045,-0.0017619995936279,-0.0177053821811494
2011-09-09,-0.0329884988340331,-0.0138999534063169,-0.0338611307060275
2011-09-12,0.0229456196918014,0.0136462884369279,0.0232799154017368
2011-09-13,-0.0030638265197485,0.0066964285714286,-0.0032811018910287
2011-09-14,0.0030730167028441,-0.0175955808932865,0.0038255937103121
2011-09-15,0.0015863059305681,-0.0371807166136696,0.0042478302598903
2011-09-16,-0.0143554807949526,-0.006664780743531,-0.0148220968603287
2011-09-19,-0.0154926091517165,0.0157874415961682,-0.0167052564489315
2011-09-20,-0.0141640877565768,-0.0101182004238697,-0.0142745718786806
2011-09-21,-0.0747970142461459,-0.0326045665843824,-0.0756058746339307
2011-09-22,-0.0120346247910052,-0.0302761306570661,-0.0114802800886852
2011-09-23,-0.0234890807308394,0.00953162148288,-0.024337616465202
2011-09-26,0.0540217041291359,0.0222109730485581,0.0547046552006733
2011-09-27,-0.0240871050786464,-0.0088075497038587,-0.0243488283630303
2011-09-28,-0.0571044652752675,-0.0402941236308977,-0.057474586310209
2011-09-29,-0.038401186321365,-0.0735147615196184,-0.0367383380840443
2011-09-30,-0.0238950903597218,-0.0115536471621514,-0.0242966819756594
2011-10-03,-0.0457113418591211,-0.03934971554845,-0.0459081565297472
2011-10-04,0.0887607654179869,0.0421176686006434,0.0900321714315971
2011-10-05,0.0405072103449744,0.0301326763167266,0.0408229004451092
2011-10-06,0.0630503888732849,0.0222683211651111,0.0635999201021713
2011-10-07,-0.0413557761670007,-0.0272968630182953,-0.0417026385921627
2011-10-10,0.0113495800699778,0.0594282373704884,0.0089777406385801
2011-10-11,0.0300761546915969,0.0003043707390418,0.0307960903451581
2011-10-12,-0.0265790414634651,0.0181727431296956,-0.0279934059027997
2011-10-13,-0.001414340099878,-0.0008936057008967,-0.00142569824624
2011-10-14,0.0304389359865498,0.0267457693849656,0.0305616910704364
2011-10-17,-0.0578861741702503,-0.018071157855323,-0.0586950986400704
2011-10-18,0.0216038996368227,0.0160256559882559,0.0217139542594176
2011-10-19,-0.0384362421411189,-0.0114577550010878,-0.0391377572067327
2011-10-20,0.0097189788836016,-0.0003099367601315,0.0108505209131557
2011-10-21,-0.0392299919588686,0.0134856657074814,-0.040114655148103
2011-10-24,0.0329628739462897,0.0415354553385614,0.0327485060496969
2011-10-25,-0.0122420804083916,-0.0196535966827943,-0.0120956487877364
2011-10-26,0.0018036797473007,-0.0047115179208607,0.0019552987797763
2011-10-27,0.0322828457307028,0.0295519392662384,0.032335044672805
2011-10-28,0.0207484006194054,0.0462781869649017,0.0192758971146619
2011-10-31,-0.0223454033000961,-0.0418620746700245,-0.021733386912901
2011-11-01,0.0165442964884879,0.0468121714771802,0.0152649412633328
2011-11-02,-0.0076142952053443,-0.0125757659006581,-0.0073269105629953
2011-11-03,0.0138079121212743,0.0177191903150158,0.0136582303012618
2011-11-04,-0.0092909005931048,-0.0031551291188875,-0.0095948988795138
2011-11-07,0.0208391664586921,0.0098526981320292,0.0212194715348065
2011-11-08,0.0033177740596821,0.0014260576333455,0.0033592006602677
2011-11-09,-0.0286746916716194,-0.0230275425342246,-0.0287922704527936
2011-11-10,-0.0054514903465282,-0.0085993489434289,-0.0053347760465514
2011-11-11,0.0162167473877824,0.0078495858845892,0.01632865188181
2011-11-14,0.0019698274059595,-0.00381816517223,0.0020805725557885
2011-11-15,0.0157971359329896,0.0210680872981097,0.0156616667348751
2011-11-16,0.0072215199257743,0.0067585833265727,0.0072313732042745
2011-11-17,-0.050668948668509,-0.0273458904938494,-0.0509863675636369
2011-11-18,-0.0391370716425965,0.0027462747860169,-0.0397864258507921
2011-11-21,-0.0006857216789194,-0.0057524134738308,-0.000573407601812
2011-11-22,-0.028853427169356,0.007401170426625,-0.0296573219946133
2011-11-23,-0.0281470806385114,0.0039455689091664,-0.0295358509108709
2011-11-25,-0.007920760138803,0.0035647738109934,-0.0081098604208751
2011-11-28,-0.0138339747740771,-0.013364599567355,-0.0138428856698594
2011-11-29,0.0194944280708644,0.0089678199842665,0.0197089610339886
2011-11-30,0.050550582878672,0.0226471591364047,0.0511282776733635
2011-12-01,-0.002415922166176,0.0109482469229862,-0.002738933955582
2011-12-02,-0.0152436062509009,-0.0047595204025021,-0.0156081275225789
2011-12-05,-0.0052703560976472,-0.0009260869799801,-0.0053734754535205
2011-12-06,-0.027249507332975,-0.0123987959764982,-0.0273448183851511
2011-12-07,-0.0597478544759599,-0.0038520540097393,-0.0602138248317678
2011-12-08,-0.0251814433108246,-0.0148904959647961,-0.0253015759895178
2011-12-09,0.0177508233366602,0.0273444591437894,0.0176172028372051
2011-12-12,-0.0229154614031945,-0.0097759087223671,-0.0231023226961313
2011-12-13,-0.0319968500478536,-0.020900148154892,-0.0321991985890718
2011-12-14,-0.0083557654169781,-0.012931391989292,-0.0083173457126725
2011-12-15,-0.0160666538147363,-0.0169250869166192,-0.0160528870485806
2011-12-16,0.0054015468546087,0.0224439285701667,0.0050632862493867
2011-12-19,-0.0375876559284966,-0.0145280401329391,-0.0381012243367198
2011-12-20,0.0449306764171997,0.0116157795665823,0.0463137783224598
2011-12-21,0.0133683639388622,0.0076611810594516,0.0135216580362192
2011-12-22,-0.0105028409078989,-0.0001703581831174,-0.0106194865530238
2011-12-23,0.0018241388025578,0.0039986491155543,0.0017782322350042
2011-12-27,0.0116078369981672,-0.0007642999800648,0.0118552961257536
2011-12-28,-0.0308446386486072,-0.0275557530422519,-0.0308948216515136
2011-12-29,0.0151006701187717,0.0074340224832937,0.0153245839824892
2011-12-30,0.0229102600575476,-0.0068851397092174,0.0237318083295064
2012-01-03,0.007754892370455,-0.0095964592183003,0.0079693166839292
2012-01-04,0.0344279671556976,-0.0206938947796326,0.0356826626339545
2012-01-05,-0.0080402455313972,-0.0082018203081334,-0.0080367043074216
2012-01-06,0.0045107967350746,-0.0168337862489321,0.00517242267592
2012-01-09,0.0070349997163272,0.0161201875580281,0.006829871446654
2012-01-10,0.0041992966733208,-0.0069868304383086,0.0044236569037691
2012-01-11,-0.020014112203253,0.0012494367321325,-0.020487206136551
2012-01-12,-0.0233861322633448,-0.0092584429678146,-0.0236154107336166
2012-01-13,-0.008669575773839,-0.0044352414760614,-0.0087617709419238
2012-01-17,-0.0203648854466427,-0.0107526609735615,-0.0205380124599468
2012-01-18,0.0316605704777104,0.0204266282420271,0.0318490662316269
2012-01-19,0.0274083518375456,0.0192579537451095,0.0274943666175052
2012-01-20,-0.0148881655511082,-0.0057500961816866,-0.0149659656343006
2012-01-23,0.0014511781369347,-0.0249781712694459,0.0016958043183277
2012-01-24,0.0341117052332999,0.005883362388978,0.0344238700411378
2012-01-25,0.0060882604654725,0.0067561479647538,0.0060790613167022
2012-01-26,-0.0188549237346125,-0.0245277762619763,-0.0187245225313525
2012-01-27,-0.0073648588757438,0.0136442860780256,-0.0077561091270741
2012-01-30,0.0003727118918469,-0.0153309296269778,0.0008187439900818
2012-01-31,-0.0100895406789226,-0.0143811044713149,-0.0099596966725367
2012-02-01,-0.0156445042785186,0.0041349008257613,-0.0169037043299525
2012-02-02,-0.0028520470802171,0.047787489397853,-0.0073349754873844
2012-02-03,-0.0106098386548541,-0.0123770693099709,-0.0104782207645792
2012-02-06,0.0175904737530117,0.0063737973599929,0.0179640668824175
2012-02-07,-0.0116598949038308,0.0017901209516926,-0.0120160414892374
2012-02-08,-0.0048169905670934,0.0282619422005903,-0.0067078078059944
2012-02-09,-0.0118275405386247,0.0076834129059932,-0.0123556027431802
2012-02-10,-0.0087917963598676,0.003675569666455,-0.0093406631410761
2012-02-13,-0.0126527026632597,0.0112747518155053,-0.0133770588091334
2012-02-14,-0.0104717733413786,-0.0078444117177476,-0.0105321798456274
2012-02-15,-0.0132273796310279,-0.0162507861708079,-0.0131653000184536
2012-02-16,0.012500541077969,0.0125323750472335,0.0124999607151213
2012-02-17,0.0049319821407618,0.0019743788909534,0.0049847771291418
2012-02-21,0.0107324511176825,0.000571379427015,0.0109199481167861
2012-02-22,0.0297651264722783,0.0235852693393058,0.0298949792195066
2012-02-23,-0.0130750691044871,0.0081744212408997,-0.0134262965119996
2012-02-24,-0.0032351995627164,0.0110794675460313,-0.0038800187912816
2012-02-27,-0.0148397141675947,-0.0227931078127227,-0.0146176286404793
2012-02-28,-0.0079140104922158,-0.0084759121964409,-0.0078988741620947
2012-02-29,-0.03379973717835,-0.0217111364987999,-0.0340549334517621
2012-03-01,-0.0100702871951375,0.0158807691049002,-0.0105719543535116
2012-03-02,-0.0146469787208619,0.0008064393074281,-0.0150273021855297
2012-03-05,-0.0282415533505564,-0.0031520812128152,-0.0288009110481491
2012-03-06,-0.008153140710025,-0.0087192363350715,-0.0081371339883318
2012-03-07,-0.0041156516522377,0.0192579038043997,-0.0049447928551767
2012-03-08,0.0072101991818797,0.018524517591395,0.0069484035149992
2012-03-09,-0.0021868020431472,0.0183887717567862,-0.0028587328596259
2012-03-12,-0.0021950884724327,-0.0097072012251946,-0.0020132209923107
2012-03-13,0.0105061339977186,0.0214026143238716,0.0102916127805227
2012-03-14,-0.0301758742111066,-0.0157059866870165,-0.0303546012716091
2012-03-15,-0.0127333980843078,-0.0106507994701907,-0.012809276455732
2012-03-16,0.012589639552969,0.0111784474737532,0.0126062825412347
2012-03-19,0.0091501229221956,0.0043652104348762,0.0092272114189244
2012-03-20,0.0038271322426988,0.0066436675668802,0.0037538911177702
2012-03-21,0.0011179527181641,-0.0018715337093218,0.0011733914739894
2012-03-22,-0.0199065396617778,0.0016600718140132,-0.0202020293600227
2012-03-23,0.010076165060574,0.0190356788375905,0.0099727414577123
2012-03-26,-0.0032262098967082,0.0104837041074495,-0.0035534181302382
2012-03-27,-0.0275090396275061,-0.0130451356926957,-0.027835315782262
2012-03-28,-0.0044136128339431,-0.0075764278321243,-0.004291826923133
2012-03-29,0.0186365464889598,0.0117260789670974,0.0189676807601307
2012-03-30,0.0120473975470077,0.0155924679650829,0.0118902255707302
2012-04-02,0.013569926196664,0.0105647131737492,0.0136363867557407
2012-04-03,0.0077615020684342,0.0069605019948572,0.0077983899323113
2012-04-04,-0.0013644110711387,0.0044484378810959,-0.0015128362546066
2012-04-05,-0.0031180372803646,0.0041364904121307,-0.0033455172377784
2012-04-09,0.0031844751858196,0.0185468903141186,0.0027872452782932
2012-04-10,-0.012266655497917,-0.0093598299695387,-0.0123494790388328
2012-04-11,-0.0113236944463615,-0.0094333285657951,-0.0113845825195312
2012-04-12,0.0277212513452721,0.0118045663475094,0.0281995610320228
2012-04-13,-0.0190053865472094,-0.0081258114123319,-0.0193645810717834
2012-04-16,-0.0134129062514676,-0.0192653087182593,-0.0132348501988773
2012-04-17,0.0048927254176343,0.0132040579386752,0.0046140121077631
2012-04-18,0.0303667122894827,0.0098106037706518,0.030769128087977
2012-04-19,-0.0129327010392612,0.0114728350972019,-0.0139291803537107
2012-04-20,-0.027609654014875,-0.0019771445386761,-0.0283128270148277
2012-04-23,0.007956923444649,0.0080577321113497,0.007953568282442
2012-04-24,0.0051571778327992,-0.0060600547402289,0.0054216958144382
2012-04-25,-0.0072877931456369,0.0072193705804415,-0.0076922582071576
2012-04-26,0.0049878362880337,0.0105707782443131,0.0048062434067845
2012-04-27,-0.0077158117356913,0.0135619028733712,-0.0086488849206025
2012-04-30,0.0330609179935594,0.0070577225770053,0.0338369425442026
2012-05-01,0.0221670702769557,0.0082194131359442,0.0224752041881948
2012-05-02,-0.0015351430369317,0.0233664369595023,-0.0034671750872166
2012-05-03,-0.016493438737976,-0.0296960329194614,-0.0156068533134176
2012-05-04,-0.0334405961225148,-0.0094118875610028,-0.0341449381074434
2012-05-07,-0.0020366955907235,0.0014759922379498,-0.00215461698692
2012-05-08,0.0196455639924594,0.0195162139360215,0.0196505685100441
2012-05-09,0.0114458703721357,0.0179365416675666,0.0112288452973745
2012-05-10,-0.0155830346636422,0.0003609286428544,-0.0161388178085958
2012-05-11,-0.0063039333642105,0.0006521473760192,-0.0065543378845383
2012-05-14,0.0008600394289118,-0.0016803955267342,0.0009508934190485
2012-05-15,-0.0280285639534192,-0.002920627450823,-0.0288980582415481
2012-05-16,-0.0120568922885352,0.0082139242848211,-0.0137165272626575
2012-05-17,-0.0077117278273294,-0.0136176920604928,-0.0072799244987829
2012-05-18,-0.0086388550207854,-0.0230203508687684,-0.0076259795557016
2012-05-21,0.0334135344785853,0.0321190135629645,0.0334880714188233
2012-05-22,-0.0141130208096662,-0.0146022062790209,-0.0140934861110254
2012-05-23,0.0304090975949792,0.0155295553557039,0.0312808307322656
2012-05-24,0.000443304674105,-0.0041497329767468,0.0006371601832609
2012-05-25,-0.0024023230777131,-0.0154350948800015,-0.0015913188077384
2012-05-29,0.0074663937944885,0.0065813082009825,0.0075542291567982
2012-05-30,-0.0387771365408903,-0.0550956404851019,-0.0374128177210944
2012-05-31,-0.0130030850610267,-0.0121263588477759,-0.0131319642335174
2012-06-01,0.0165967426113066,-0.0203593058024575,0.0186947394845086
2012-06-04,-0.0134579273129752,0.0040749797264535,-0.0140280584102256
2012-06-05,-0.004596968697862,0.0267973753137853,-0.0058040311020892
2012-06-06,-0.0460579726930621,-0.0089215604779785,-0.0464879186903794
2012-06-07,-0.0087623897954591,-0.0214285472082713,-0.0084596993784677
2012-06-08,-0.0009884017382917,-0.008422423771087,-0.0007148126551424
2012-06-11,-0.0297389933989976,-0.0360766898528254,-0.0292975618051986
2012-06-12,0.0123201943402708,-0.0033999174489236,0.0129635828976835
2012-06-13,0.0109779954142274,-0.029256205913449,0.0125582512946463
2012-06-14,0.014648475365455,0.0032351205208566,0.0152212497407357
2012-06-15,0.0134275466776812,0.0012665838511556,0.0137694160545314
2012-06-18,-0.0071557257107251,0.006623630818166,-0.0078794602732739
2012-06-19,0.00497900102401,0.0170702893588423,0.0044428967788691
2012-06-20,0.0100242305097771,-0.0078824840250843,0.0105946501543904
2012-06-21,-0.0359388409490408,-0.0329532134393773,-0.0360421445577006
2012-06-22,-0.0264637319297763,-0.0098924862441195,-0.0289905675178451
2012-06-25,-0.0144944450968766,0.0079470333410943,-0.0153284701511421
2012-06-26,-0.0116541369393881,-0.0167188978593845,-0.0114772107854667
2012-06-27,0.0129887862890893,0.0111396174470107,0.0130304715624691
2012-06-28,0.0108813287632377,-0.0132123669173643,0.0120614004511829
2012-06-29,1.3499844370146216e-05,0.0081767784350408,-0.0003521207400056
2012-07-02,0.0036876478425018,-0.0136277539915802,0.0049192305516782
2012-07-03,0.0368784845140274,0.0293088222631466,0.0370626831908546
2012-07-05,-0.0051293125128536,-0.0067653790258095,-0.0050487924319281
2012-07-06,0.0096829068022717,-0.0080293083805483,0.0103448012779498
2012-07-09,-0.004569994007131,0.0178586801629104,-0.0051457845795278
2012-07-10,-0.0271264707750788,-0.0193666024993505,-0.0274348162293129
2012-07-11,0.0052218248270783,0.0115782246694994,0.0049313596339176
2012-07-12,0.0099437726032029,-0.008197446718311,0.0106723312183092
2012-07-13,0.0123887075875916,0.0137289229531851,0.0123022307464054
2012-07-16,0.0076932033197924,0.0015803362841473,0.0079944226130262
2012-07-17,0.0087426516337439,0.0034961444251473,0.0089224514182452
2012-07-18,0.0304304874553713,0.0209538790181076,0.0307481928409592
2012-07-19,-0.008802463689576,-0.020804451397199,-0.0078818283235939
2012-07-20,-0.0024148080643544,-0.03540613136974,-0.001298247610258
2012-07-23,0.0458658611779265,0.0063296946490661,0.0468438481575616
2012-07-24,-0.0047979881618621,-0.0065789902969734,-0.0047319092198341
2012-07-25,-0.0121106441032349,0.0184135686510416,-0.0138626508264186
2012-07-26,0.0220845338935411,-3.064795588273889e-16,0.0226131035569295
2012-07-27,0.0226365891253619,0.010483854703785,0.0228171592446412
2012-07-30,0.006231822434037,0.015978654220877,0.0059970246503803
2012-07-31,-0.0132437774420571,-0.0203723195537272,-0.0131068999317515
2012-08-01,0.0013806973019823,0.0060866478494971,0.0011987089244142
2012-08-02,-0.0064832842363674,-0.0007204126866829,-0.0066505806688496
2012-08-03,0.0077186780990584,0.0141080894317583,0.0074604599379925
2012-08-06,-0.0012226148755986,-0.0114922487185261,-0.0008862269024859
2012-08-07,0.009872516468726,0.0191416374609995,0.0096887258676447
2012-08-08,0.0123946560040873,0.0040454572169784,0.0125767862663752
2012-08-09,0.0131976019314821,0.0200172533587601,0.013005802970657
2012-08-10,0.0107067934370039,0.0036705104530518,0.0109163239996171
2012-08-13,0.0015222164970059,0.0043492623021056,0.0014289578354412
2012-08-14,-0.0120752935514517,-0.0173434473374895,-0.0119081933141887
2012-08-15,-0.0013032732919505,0.0185105596008095,-0.001732031167751
2012-08-16,0.0157474737802186,0.0233420773169424,0.0155351249022592
2012-08-17,-0.0043360070340017,0.0242369122340046,-0.0062252750354621
2012-08-20,0.0013385775043316,-0.0294423583332382,0.0034403362445554
2012-08-21,0.0014546606581137,0.0023874282754013,0.001424073944499
2012-08-22,-0.0088660305190301,0.0137256365092275,-0.0091455699963117
2012-08-23,-0.0143941514211731,-0.0140293739160703,-0.0144300137945611
2012-08-24,0.0085158292562081,0.0073614506072436,0.0085344590769308
2012-08-27,0.005177688368749,0.002954214742725,0.0052524161882528
2012-08-28,-0.0062534165983877,0.0009028284115054,-0.0064139186851106
2012-08-29,-0.0233083069842955,0.0003280915036754,-0.0238859151117118
2012-08-30,-0.0108174374686201,-0.0076618909723165,-0.0108530845802499
2012-08-31,-0.0102893823568861,0.0070881117396591,-0.0105708934571548
2012-09-04,-0.0178753296691545,0.0023708380988464,-0.0180207734374043
2012-09-05,0.0110963013113978,0.0076759958225858,0.0112324686090875
2012-09-06,0.0087329795869879,-0.0073984574204619,0.009185524753893
2012-09-07,0.0318690575161928,-0.002331571972433,0.0322581721009334
2012-09-10,-0.0043765983836392,-0.0057244141857654,-0.0043578651702825
2012-09-11,0.0292702321208114,0.0153870573763446,0.0294117156973014
2012-09-12,0.0023244154393497,0.0064779074909073,0.0022439835324928
2012-09-13,0.0187141076626989,0.017631650831023,0.0187307285538459
2012-09-14,0.0118402326352893,0.0077291695954545,0.0118918547759182
2012-09-17,-0.0035285976225889,0.0048607737045422,-0.003747306942218
2012-09-18,-0.0057638428442763,-0.0079023999404353,-0.0057096000935939
2012-09-19,-0.0052326127206693,-0.0183755775502127,-0.0049193851988285
2012-09-20,0.0085062723164789,0.0155853921481582,0.00837285017386
2012-09-21,-0.0270568719853654,-0.0085284424760313,-0.0274083680693366
2012-09-24,0.0104636014785561,0.0089504732943998,0.0105353860431387
2012-09-25,-0.0239365520796583,-0.0283815859226397,-0.0238629561934161
2012-09-26,-0.0181483543871452,-0.0138776923254965,-0.0182344741541832
2012-09-27,0.0009346455963779,0.0028362922997833,0.0008775254518642
2012-09-28,-0.0117439159647784,-0.012116758957295,-0.011733690938354
2012-10-01,-0.0076995172546211,-0.0096872204977115,-0.0076628981400511
2012-10-02,0.0016668890997722,-0.0277376946164236,0.008584988928569
2012-10-03,-0.0245443891088409,0.0064051181082521,-0.0268278271384237
2012-10-04,0.0211093158664149,0.0162795257536754,0.0213470515634467
2012-10-05,-0.019749413833246,9.745983947854931e-05,-0.0210896670643011
2012-10-08,0.0125667195900937,0.0059933249918218,0.0129518161233231
2012-10-09,0.0053026082537019,-0.0033112969056742,0.0056412893404812
2012-10-10,-0.0101861408693754,-0.0138302704749533,-0.0100472857876713
2012-10-11,0.0052051929040186,0.0156464898141729,0.0047323230083777
2012-10-12,-0.0005800469146878,0.007297849805375,-0.0008868635048845
2012-10-15,0.0010932886410314,-0.0056983191237028,0.0014797051111524
2012-10-16,0.0117206910781927,-0.0108034642323644,0.012302343033138
2012-10-17,0.0500530617088994,0.0118048691168065,0.0505651640972301
2012-10-18,0.0150931344206684,0.0438235413794423,0.0139363390384901
2012-10-19,-0.0177592488007345,-0.0202734151392505,-0.0176916893377444
2012-10-22,-0.011238839374904,-0.0059755027183381,-0.0114415824272517
2012-10-23,-0.01230238187052,0.0078617642258628,-0.0129754830046854
2012-10-24,-0.0237764150049272,-0.0051749010390379,-0.0247466251758637
2012-10-25,-0.005771910419288,-0.0072059952613896,-0.0057385212293486
2012-10-26,-0.0135573984521999,0.0089034951383192,-0.0139987545930764
2012-10-31,-0.0111091755600123,-0.0045135273572011,-0.0113288099697918
2012-11-01,0.0112269225047557,-0.0100434658124299,0.0117647392288243
2012-11-02,-0.0282097901279635,-0.030079503860595,-0.0281477082144609
2012-11-05,0.0203246863779817,0.0095764755843182,0.020543664298918
2012-11-06,0.0079746495748782,0.0068199235425246,0.0079999483548677
2012-11-07,-0.0154579958524016,-0.0091265975588781,-0.0155231299041245
2012-11-08,-0.0387697145694405,-0.0384196191255681,-0.0387890122279636
2012-11-09,0.0052745012331972,0.0058793162740223,0.0052631529414422
2012-11-12,0.0041153758604659,0.0286910771075342,0.003273334990739
