Date,Weighted Industry Change,RCKY Change
2011-10-03,-0.0327198060901175,-0.0327198060901175
2011-10-04,-0.017894744873047,-0.017894744873047
2011-10-05,0.0106495659360139,0.0106495659360139
2011-10-06,0.0209643406776586,0.0209643406776586
2011-10-07,0.0151515735337835,0.0151515735337835
2011-10-10,0.0117993986881868,0.0117993986881868
2011-10-11,0.0436469244374548,0.0436469244374548
2011-10-12,0.0064995071354671,0.0064995071354671
2011-10-13,0.0321101278641071,0.0321101278641071
2011-10-14,0.0353668968779605,0.0353668968779605
2011-10-17,-0.000865820668112,-0.000865820668112
2011-10-18,-0.013710355301293,-0.013710355301293
2011-10-19,0.0086430755494711,0.0086430755494711
2011-10-20,-0.0273038089767599,-0.0273038089767599
2011-10-21,0.0138648048475743,0.0138648048475743
2011-10-24,-0.008474608462146,-0.008474608462146
2011-10-25,-0.0051325464581766,-0.0051325464581766
2011-10-26,0.0394737524559206,0.0394737524559206
2011-10-27,-0.0127737539083462,-0.0127737539083462
2011-10-28,0.0036968542496504,0.0036968542496504
2011-10-31,-0.0248389610792962,-0.0248389610792962
2011-11-01,-0.0134485486744018,-0.0134485486744018
2011-11-02,-0.0298076420493361,-0.0298076420493361
2011-11-03,-0.0079365004277342,-0.0079365004277342
2011-11-04,0.0030181778583486,0.0030181778583486
2011-11-07,-0.0049850640145583,-0.0049850640145583
2011-11-08,-0.0060059526843879,-0.0060059526843879
2011-11-09,-0.0286298303288529,-0.0286298303288529
2011-11-10,0.0051599786274588,0.0051599786274588
2011-11-11,0.0010069763242915,0.0010069763242915
2011-11-14,-0.0171371043333153,-0.0171371043333153
2011-11-15,0.0152283870782847,0.0152283870782847
2011-11-16,0.0039999961853026,0.0039999961853026
2011-11-17,-0.0159203825249291,-0.0159203825249291
2011-11-18,-0.0169660747033424,-0.0169660747033424
2011-11-21,-0.0254841987060557,-0.0254841987060557
2011-11-22,-0.0072388515276047,-0.0072388515276047
2011-11-23,-0.0145077093453563,-0.0145077093453563
2011-11-25,-0.0125391733945385,-0.0125391733945385
2011-11-28,-0.0227272995963829,-0.0227272995963829
2011-11-29,0.0,0.0
2011-11-30,-0.0226570819942852,-0.0226570819942852
2011-12-01,0.0063626154825732,0.0063626154825732
2011-12-02,-0.0084210446006373,-0.0084210446006373
2011-12-05,-0.017894744873047,-0.017894744873047
2011-12-06,-0.0075026468806673,-0.0075026468806673
2011-12-07,-0.0348101202152808,-0.0348101202152808
2011-12-08,0.0022001654294431,0.0022001654294431
2011-12-09,0.01109871534463,0.01109871534463
2011-12-12,0.0076586096493264,0.0076586096493264
2011-12-13,-0.0098146294262916,-0.0098146294262916
2011-12-14,-0.0154185401430722,-0.0154185401430722
2011-12-15,-0.0329307627185979,-0.0329307627185979
2011-12-16,0.0045197695060873,0.0045197695060873
2011-12-19,-0.0266666412353515,-0.0266666412353515
2011-12-20,-0.0089585577796326,-0.0089585577796326
2011-12-21,0.0056752820294101,0.0056752820294101
2011-12-22,-0.0101010273994595,-0.0101010273994595
2011-12-23,0.0067114566479796,0.0067114566479796
2011-12-27,0.0145414005081356,0.0145414005081356
2011-12-28,0.0077178225858686,0.0077178225858686
2011-12-29,-0.0097297462257178,-0.0097297462257178
2011-12-30,-0.0087912000387337,-0.0087912000387337
2012-01-03,-0.0043715807126396,-0.0043715807126396
2012-01-04,0.0088300132451251,0.0088300132451251
2012-01-05,0.0032894444460129,0.0032894444460129
2012-01-06,0.0032537670392995,0.0032537670392995
2012-01-09,0.0043763632768624,0.0043763632768624
2012-01-10,-0.019210278268327,-0.019210278268327
2012-01-11,0.1409836082660115,0.1409836082660115
2012-01-12,-0.0461983137680184,-0.0461983137680184
2012-01-13,0.0111448488300579,0.0111448488300579
2012-01-17,-0.0424901492132799,-0.0424901492132799
2012-01-18,0.0307377237397086,0.0307377237397086
2012-01-19,0.0806773329376788,0.0806773329376788
2012-01-20,-0.0009285263191077,-0.0009285263191077
2012-01-23,-0.006481541413174,-0.006481541413174
2012-01-24,0.0196813530126901,0.0196813530126901
2012-01-25,0.0147058681736356,0.0147058681736356
2012-01-26,0.0,0.0
2012-01-27,-0.0081154329440552,-0.0081154329440552
2012-01-30,0.0018265258549821,0.0018265258549821
2012-01-31,0.0018050954784647,0.0018050954784647
2012-02-01,0.0161435256801833,0.0161435256801833
2012-02-02,0.0229277094694306,0.0229277094694306
2012-02-03,-0.0059982600142749,-0.0059982600142749
2012-02-06,0.0085690129233903,0.0085690129233903
2012-02-07,0.00422655883832,0.00422655883832
2012-02-08,0.0143097705939662,0.0143097705939662
2012-02-09,-0.0115798462825321,-0.0115798462825321
2012-02-10,0.008368232892539,0.008368232892539
2012-02-13,-0.0115702759428958,-0.0115702759428958
2012-02-14,-0.0310402586569545,-0.0310402586569545
2012-02-15,-0.020869545314623,-0.020869545314623
2012-02-16,-0.0288693346144839,-0.0288693346144839
2012-02-17,0.008230484329992,0.008230484329992
2012-02-21,-0.0032653030084104,-0.0032653030084104
2012-02-22,-0.0089723171531782,-0.0089723171531782
2012-02-23,-0.0263808484587941,-0.0263808484587941
2012-02-24,-0.0025231863565383,-0.0025231863565383
2012-02-27,0.0171821136912478,0.0171821136912478
2012-02-28,0.001686379286901,0.001686379286901
2012-02-29,-0.0216486447899127,-0.0216486447899127
2012-03-01,0.0119149228359791,0.0119149228359791
2012-03-02,-0.0274770955384719,-0.0274770955384719
2012-03-05,0.0034334732328575,0.0034334732328575
2012-03-06,-0.0188840618504882,-0.0188840618504882
2012-03-07,0.0139130302097485,0.0139130302097485
2012-03-08,0.000863577629337,0.000863577629337
2012-03-09,0.0094421127857029,0.0094421127857029
2012-03-12,-0.0169204580735065,-0.0169204580735065
2012-03-13,0.0413081325850243,0.0413081325850243
2012-03-14,0.0107172393416678,0.0107172393416678
2012-03-15,0.0016312808903738,0.0016312808903738
2012-03-16,0.0250809407951097,0.0250809407951097
2012-03-19,-0.0149605971052604,-0.0149605971052604
2012-03-20,-0.0127389168583567,-0.0127389168583567
2012-03-21,0.0186688718837607,0.0186688718837607
2012-03-22,-0.0031897896311568,-0.0031897896311568
2012-03-23,0.005577664841463,0.005577664841463
2012-03-26,0.0031347931924397,0.0031347931924397
2012-03-27,0.0046403298164164,0.0046403298164164
2012-03-28,-0.0161786665545964,-0.0161786665545964
2012-03-29,0.0349107678261811,0.0349107678261811
2012-03-30,0.0051584856354297,0.0051584856354297
2012-04-02,0.0109090631658381,0.0109090631658381
2012-04-03,-0.0345821680081434,-0.0345821680081434
2012-04-04,0.0082090010061976,0.0082090010061976
2012-04-05,0.0014858472535419,0.0014858472535419
2012-04-09,0.017215606423739,0.017215606423739
2012-04-10,-0.0103627195374472,-0.0103627195374472
2012-04-11,-0.0051967815227056,-0.0051967815227056
2012-04-12,0.0134328589776128,0.0134328589776128
2012-04-13,-0.0066666779694733,-0.0066666779694733
2012-04-16,-0.0074074356644241,-0.0074074356644241
2012-04-17,0.0022156375964334,0.0022156375964334
2012-04-18,0.002994009197675,0.002994009197675
2012-04-19,0.0149254304950035,0.0149254304950035
2012-04-20,0.0037313576237511,0.0037313576237511
2012-04-23,0.0148148006863065,0.0148148006863065
2012-04-24,0.0036337347313349,0.0036337347313349
2012-04-25,0.0,0.0
2012-04-26,0.0303907442524216,0.0303907442524216
2012-04-27,0.0,0.0
2012-04-30,-0.0104895503639068,-0.0104895503639068
2012-05-01,-0.032485878750277,-0.032485878750277
2012-05-02,0.0131194860056986,0.0131194860056986
2012-05-03,-0.0065076032598972,-0.0065076032598972
2012-05-04,-0.0276162869273296,-0.0276162869273296
2012-05-07,-0.0241874305288243,-0.0241874305288243
2012-05-08,-0.0146945498509819,-0.0146945498509819
2012-05-09,-0.0007874196088206,-0.0007874196088206
2012-05-10,0.0371541724270355,0.0371541724270355
2012-05-11,-0.041666681718345,-0.041666681718345
2012-05-14,-0.014434667307242,-0.014434667307242
2012-05-15,0.0286650598178739,0.0286650598178739
2012-05-16,-0.0086682159428347,-0.0086682159428347
2012-05-17,-0.0168000030517575,-0.0168000030517575
2012-05-18,0.0008163452148435,0.0008163452148435
2012-05-21,0.0096930439781745,0.0096930439781745
2012-05-22,-0.0040290242828074,-0.0040290242828074
2012-05-23,-0.0169902948203986,-0.0169902948203986
2012-05-24,-0.0008136882760681,-0.0008136882760681
2012-05-25,0.0032362429582609,0.0032362429582609
2012-05-29,-0.0136000061035157,-0.0136000061035157
2012-05-30,0.005728289140311,0.005728289140311
2012-05-31,0.0826513300439632,0.0826513300439632
2012-06-01,-0.0526717949591543,-0.0526717949591543
2012-06-04,0.0595917993662308,0.0595917993662308
2012-06-05,0.0069875894245516,0.0069875894245516
2012-06-06,0.0069337562220272,0.0069337562220272
2012-06-07,-0.0075814579967186,-0.0075814579967186
2012-06-08,0.0353846183189979,0.0353846183189979
2012-06-11,0.0051851625795717,0.0051851625795717
2012-06-12,0.0272314409535301,0.0272314409535301
2012-06-13,-0.0439882966545119,-0.0439882966545119
2012-06-14,0.0163424149348512,0.0163424149348512
2012-06-15,-0.0360153456060861,-0.0360153456060861
2012-06-18,0.003167059500442,0.003167059500442
2012-06-19,0.022081997336932,0.022081997336932
2012-06-20,0.0061255682339714,0.0061255682339714
2012-06-21,-0.0253920943891118,-0.0253920943891118
2012-06-22,0.0007616320483377,0.0007616320483377
2012-06-25,0.0,0.0
2012-06-26,-0.0142857542355507,-0.0142857542355507
2012-06-27,-0.010566063647,-0.010566063647
2012-06-28,-0.0053640342893046,-0.0053640342893046
2012-06-29,0.0061022063921495,0.0061022063921495
2012-07-02,-0.0007502047216106,-0.0007502047216106
2012-07-03,0.0105105365262999,0.0105105365262999
2012-07-05,-0.0067064196778116,-0.0067064196778116
2012-07-06,-0.014970045988375,-0.014970045988375
2012-07-09,0.0038167355423339,0.0038167355423339
2012-07-10,-0.0296296013726127,-0.0296296013726127
2012-07-11,0.0197718810968984,0.0197718810968984
2012-07-12,0.0134932760957175,0.0134932760957175
2012-07-13,0.0067014259525523,0.0067014259525523
2012-07-16,0.0125368080648212,0.0125368080648212
2012-07-17,0.0109489470286814,0.0109489470286814
2012-07-18,0.0050432056373969,0.0050432056373969
2012-07-19,-0.0028449474153084,-0.0028449474153084
2012-07-20,-0.0028490001397226,-0.0028490001397226
2012-07-23,-0.0108617355283726,-0.0108617355283726
2012-07-24,-0.0086083134269207,-0.0086083134269207
2012-07-25,-0.0332541625089713,-0.0332541625089713
2012-07-26,-0.029508169041433,-0.029508169041433
2012-07-27,-0.0118243531687922,-0.0118243531687922
2012-07-30,0.0262697188030335,0.0262697188030335
2012-07-31,-0.017964075764328,-0.017964075764328
2012-08-01,-0.008710751897463,-0.008710751897463
2012-08-02,-0.0035026236064622,-0.0035026236064622
2012-08-03,0.0157479743390692,0.0157479743390692
2012-08-06,0.0034752355393231,0.0034752355393231
2012-08-07,0.0121527243129654,0.0121527243129654
2012-08-08,-0.0206008393971466,-0.0206008393971466
2012-08-09,0.0,0.0
2012-08-10,-0.0095902883862839,-0.0095902883862839
2012-08-13,-0.0176212120015413,-0.0176212120015413
2012-08-14,-0.04525290223307,-0.04525290223307
2012-08-15,0.0236578921107094,0.0236578921107094
2012-08-16,0.0153429672801913,0.0153429672801913
2012-08-17,0.006222195095486,0.006222195095486
2012-08-20,0.0080645299120466,0.0080645299120466
2012-08-21,0.007894750491184,0.007894750491184
2012-08-22,0.0095902052411843,0.0095902052411843
2012-08-23,-0.0138648048475746,-0.0138648048475746
2012-08-24,0.0123023147552604,0.0123023147552604
2012-08-27,0.0104530351932418,0.0104530351932418
2012-08-28,0.0017255827287359,0.0017255827287359
2012-08-29,0.0008547204311845,0.0008547204311845
2012-08-30,-0.002546666693652,-0.002546666693652
2012-08-31,-0.0076271314519604,-0.0076271314519604
2012-09-04,0.0111779976923211,0.0111779976923211
2012-09-05,-0.029436532494827,-0.029436532494827
2012-09-06,-0.0244313365331905,-0.0244313365331905
2012-09-07,0.0243478028670599,0.0243478028670599
2012-09-10,0.0110356636152598,0.0110356636152598
2012-09-11,-0.0091742834676455,-0.0091742834676455
2012-09-12,-0.0168633908140578,-0.0168633908140578
2012-09-13,0.0,0.0
2012-09-14,0.0217391304347826,0.0217391304347826
2012-09-17,0.0211864403355091,0.0211864403355091
2012-09-18,-0.0083333651224772,-0.0083333651224772
2012-09-19,-0.0042194252426397,-0.0042194252426397
2012-09-20,0.0050847004214028,0.0050847004214028
2012-09-21,0.0067510481966865,0.0067510481966865
2012-09-24,-0.0299999713897701,-0.0299999713897701
2012-09-25,-0.0128204804252636,-0.0128204804252636
2012-09-26,0.0129310011721973,0.0129310011721973
2012-09-27,-0.0144804156395444,-0.0144804156395444
2012-09-28,0.0026041433836031,0.0026041433836031
2012-10-01,-0.0292096342405119,-0.0292096342405119
2012-10-02,-0.0070985691331769,-0.0070985691331769
2012-10-03,-0.0098213980848686,-0.0098213980848686
2012-10-04,0.0,0.0
2012-10-05,-0.040069608259152,-0.040069608259152
2012-10-08,0.0581818493929778,0.0581818493929778
2012-10-09,-0.008658041542713,-0.008658041542713
2012-10-10,0.0060976177081709,0.0060976177081709
2012-10-11,0.0095073995897134,0.0095073995897134
2012-10-12,0.0025906505327149,0.0025906505327149
2012-10-15,0.0017300608445841,0.0017300608445841
2012-10-16,0.0153978025352399,0.0153978025352399
2012-10-17,0.0016877218097501,0.0016877218097501
2012-10-18,0.003367000123544,0.003367000123544
2012-10-19,0.0153060670066481,0.0153060670066481
2012-10-22,0.0160202815815975,0.0160202815815975
2012-10-23,0.0,0.0
2012-10-24,0.0167785073812951,0.0167785073812951
2012-10-25,0.042402871806623,0.042402871806623
2012-10-26,0.0084745276422902,0.0084745276422902
2012-10-31,0.0033613414399393,0.0033613414399393
2012-11-01,0.0142857211549171,0.0142857211549171
2012-11-02,-0.0082713300419872,-0.0082713300419872
2012-11-05,0.0033222559783854,0.0033222559783854
2012-11-06,-0.0139573129749188,-0.0139573129749188
2012-11-07,0.0058284507485587,0.0058284507485587
2012-11-08,-0.0148760578100013,-0.0148760578100013
2012-11-09,-0.0050041256953908,-0.0050041256953908
2012-11-12,-0.0075062680822301,-0.0075062680822301
2012-11-13,0.0218855409408446,0.0218855409408446
2012-11-14,0.0,0.0
2012-11-15,0.0008298944998792,0.0008298944998792
2012-11-16,0.0066334926138083,0.0066334926138083
2012-11-19,0.0098766125926769,0.0098766125926769
2012-11-20,0.0163934272452407,0.0163934272452407
2012-11-21,-0.0008063931867042,-0.0008063931867042
2012-11-23,0.0248596198319285,0.0248596198319285
2012-11-26,0.0101246193844256,0.0101246193844256
2012-11-27,0.006928418335156,0.006928418335156
2012-11-28,0.0175572164533421,0.0175572164533421
2012-11-29,0.0083082033423837,0.0083082033423837
2012-11-30,-0.0029962517385804,-0.0029962517385804
2012-12-03,-0.0052278302243237,-0.0052278302243237
2012-12-04,-0.0082211999802993,-0.0082211999802993
2012-12-05,-0.0015140391904552,-0.0015140391904552
2012-12-06,-0.0083018608813014,-0.0083018608813014
2012-12-07,-0.0144597054104468,-0.0144597054104468
2012-12-10,-0.0115829822964906,-0.0115829822964906
2012-12-11,0.0222222003566741,0.0222222003566741
2012-12-12,0.0015661318224305,0.0015661318224305
2012-12-13,-0.0054516895632675,-0.0054516895632675
2012-12-14,0.0127185889016264,0.0127185889016264
2012-12-17,0.0181102755405436,0.0181102755405436
2012-12-18,0.0070533033678305,0.0070533033678305
2012-12-19,0.0031298875343344,0.0031298875343344
2012-12-20,0.0101880965602701,0.0101880965602701
2012-12-21,0.0070038285013093,0.0070038285013093
2012-12-24,0.0,0.0
2012-12-26,0.0062893020461186,0.0062893020461186
2012-12-27,-0.0070477799030284,-0.0070477799030284
2012-12-28,0.0252365683850654,0.0252365683850654
2012-12-31,0.0030769201425405,0.0030769201425405
2013-01-02,-0.0181131902730689,-0.0181131902730689
2013-01-03,0.0030534321136056,0.0030534321136056
2013-01-04,-0.0067924643462556,-0.0067924643462556
2013-01-07,-0.0030188650455111,-0.0030188650455111
2013-01-08,0.006092911120242,0.006092911120242
2013-01-09,-0.0015105365887529,-0.0015105365887529
2013-01-10,-0.00226755359102,-0.00226755359102
2013-01-11,0.0105105365262999,0.0105105365262999
2013-01-14,0.0118518405490452,0.0118518405490452
2013-01-15,-0.0036469869143502,-0.0036469869143502
2013-01-16,0.0043924172977256,0.0043924172977256
2013-01-17,0.0036363775079901,0.0036363775079901
2013-01-18,0.0014492394067343,0.0014492394067343
2013-01-22,0.0086331541386105,0.0086331541386105
2013-01-23,0.0,0.0
2013-01-24,-0.0283285851113471,-0.0283285851113471
2013-01-25,0.0253622770259378,0.0253622770259378
2013-01-28,0.0021186252326603,0.0021186252326603
2013-01-29,-0.0126138962439802,-0.0126138962439802
2013-01-30,-0.0119718365195347,-0.0119718365195347
2013-01-31,0.0021291506491348,0.0021291506491348
2013-02-01,0.0302817120388423,0.0302817120388423
2013-02-04,0.0061266273082862,0.0061266273082862
2013-02-05,-0.0020134049489423,-0.0020134049489423
2013-02-06,-0.0040187822096625,-0.0040187822096625
2013-02-07,0.0033422587304389,0.0033422587304389
2013-02-08,-0.00862641785491,-0.00862641785491
2013-02-11,0.015936239338051,0.015936239338051
2013-02-12,0.0097847109769593,0.0097847109769593
2013-02-13,0.0218649613130212,0.0218649613130212
2013-02-14,-0.0313676294330227,-0.0313676294330227
2013-02-15,0.0176932830956541,0.0176932830956541
2013-02-19,0.0101394074854008,0.0101394074854008
2013-02-20,-0.0250156112730389,-0.0250156112730389
2013-02-21,-0.0051612854003907,-0.0051612854003907
2013-02-22,0.0093525264754404,0.0093525264754404
2013-02-25,-0.0178571428571428,-0.0178571428571428
2013-02-26,0.0021738936635182,0.0021738936635182
2013-02-27,0.0036363775079901,0.0036363775079901
2013-02-28,0.0036310265358309,0.0036310265358309
2013-03-01,-0.0029027549077029,-0.0029027549077029
2013-03-04,0.012463348388196,0.012463348388196
2013-03-05,0.0007153239777743,0.0007153239777743
2013-03-06,-0.0071428843906948,-0.0071428843906948
2013-03-07,-0.0021567026096534,-0.0021567026096534
2013-03-08,0.0101375369583313,0.0101375369583313
2013-03-11,0.0217706964113401,0.0217706964113401
2013-03-12,-0.0114285605294365,-0.0114285605294365
2013-03-13,0.0071942722456204,0.0071942722456204
2013-03-14,0.0157143047877721,0.0157143047877721
2013-03-15,-0.0056337975197617,-0.0056337975197617
2013-03-18,-0.0164992502983996,-0.0164992502983996
2013-03-19,-0.0021994637749547,-0.0021994637749547
2013-03-20,0.0036363775079901,0.0036363775079901
2013-03-21,-0.0209386248278393,-0.0209386248278393
2013-03-22,0.0,0.0
2013-03-25,0.0161408851930763,0.0161408851930763
2013-03-26,0.0171428407941548,0.0171428407941548
2013-03-27,0.005710201456038,0.005710201456038
2013-03-28,-0.0395201423148592,-0.0395201423148592
2013-04-01,0.0014695413863481,0.0014695413863481
2013-04-02,0.0169616176341409,0.0169616176341409
2013-04-03,0.0195651811853328,0.0195651811853328
2013-04-04,0.0021521296663254,0.0021521296663254
2013-04-05,0.0071428843906949,0.0071428843906949
2013-04-08,0.0028530642330243,0.0028530642330243
2013-04-09,-0.0014265661277203,-0.0014265661277203
2013-04-10,0.0042735341723452,0.0042735341723452
2013-04-11,-0.0078069985209587,-0.0078069985209587
2013-04-12,-0.0043103749488393,-0.0043103749488393
2013-04-15,-0.0231047393274207,-0.0231047393274207
2013-04-16,-0.0007353109265688,-0.0007353109265688
2013-04-17,-0.0132061851551319,-0.0132061851551319
2013-04-18,0.0081481227168328,0.0081481227168328
2013-04-19,0.0,0.0
2013-04-22,0.0112023610667845,0.0112023610667845
2013-04-23,0.0125553971028727,0.0125553971028727
2013-04-24,0.0256597814505735,0.0256597814505735
2013-04-25,0.0035739951074257,0.0035739951074257
2013-04-26,0.0064102672957567,0.0064102672957567
2013-04-29,0.0168539167820027,0.0168539167820027
2013-04-30,-0.0053763389173913,-0.0053763389173913
2013-05-01,0.0109215566725374,0.0109215566725374
2013-05-02,-0.0154052572812682,-0.0154052572812682
2013-05-03,0.0047425266760665,0.0047425266760665
2013-05-06,-0.0047201412801303,-0.0047201412801303
2013-05-07,-0.0088135670807401,-0.0088135670807401
2013-05-08,-0.003408329275721,-0.003408329275721
2013-05-09,0.0054982764712948,0.0054982764712948
2013-05-10,0.013661188837086,0.013661188837086
2013-05-13,-0.0080482821453488,-0.0080482821453488
2013-05-14,0.0088555934426707,0.0088555934426707
2013-05-15,0.0222072632119996,0.0222072632119996
2013-05-16,0.0065963312979054,0.0065963312979054
2013-05-17,0.0248366084773668,0.0248366084773668
2013-05-20,0.0312499847947335,0.0312499847947335
2013-05-21,0.0156249999999996,0.0156249999999996
2013-05-22,-0.0251225401396386,-0.0251225401396386
2013-05-23,-0.0025396801176524,-0.0025396801176524
2013-05-24,-0.0159235670724318,-0.0159235670724318
2013-05-28,-0.0044671151552905,-0.0044671151552905
2013-05-29,-0.0012953047042025,-0.0012953047042025
2013-05-30,-0.0051679538806047,-0.0051679538806047
2013-05-31,-0.0475570343823501,-0.0475570343823501
2013-06-03,-0.0060893203121728,-0.0060893203121728
2013-06-04,0.0,0.0
2013-06-05,-0.0435078410375977,-0.0435078410375977
2013-06-06,0.0107066107123287,0.0107066107123287
2013-06-07,0.0014113975992714,0.0014113975992714
2013-06-10,-0.0319375304749366,-0.0319375304749366
2013-06-11,-0.0119492753535451,-0.0119492753535451
2013-06-12,-0.0014958492341467,-0.0014958492341467
2013-06-13,0.0329341725572357,0.0329341725572357
2013-06-14,0.0094202980176912,0.0094202980176912
2013-06-17,0.012160234753967,0.012160234753967
2013-06-18,0.024673451319043,0.024673451319043
2013-06-19,0.0134085800536562,0.0134085800536562
2013-06-20,-0.0028050463682329,-0.0028050463682329
2013-06-21,0.0193771444060268,0.0193771444060268
2013-06-24,-0.0040815963755703,-0.0040815963755703
