Date,Weighted Industry Change,RM Change,BCOR Change
2011-08-02,-0.0085930047018907,0.0,-0.0085930047018907
2011-08-03,0.0248111683795767,0.0,0.0248111683795767
2011-08-04,-0.0118534116209536,0.0,-0.0118534116209536
2011-08-05,-0.0075513101447486,0.0,-0.0075513101447486
2011-08-08,-0.0380312320886033,0.0,-0.0380312320886033
2011-08-09,0.0499999512325644,0.0,0.0499999512325644
2011-08-10,-0.0189520703715938,0.0,-0.0189520703715938
2011-08-11,0.0225478931054723,0.0,0.0225478931054723
2011-08-12,-0.0021786990303686,0.0,-0.0021786990303686
2011-08-15,0.0195440069956825,0.0,0.0195440069956825
2011-08-16,0.0010729859666615,0.0,0.0010729859666615
2011-08-17,0.0032119627924073,0.0,0.0032119627924073
2011-08-18,-0.0120481550162589,0.0,-0.0120481550162589
2011-08-19,-0.0033859745071866,0.0,-0.0033859745071866
2011-08-22,-0.0199334835907285,0.0,-0.0199334835907285
2011-08-23,0.0404495085148118,0.0,0.0404495085148118
2011-08-24,0.0054348034534206,0.0,0.0054348034534206
2011-08-25,-0.0257788092347217,0.0,-0.0257788092347217
2011-08-26,0.0300000508626302,0.0,0.0300000508626302
2011-08-29,0.0342245648950352,0.0,0.0342245648950352
2011-08-30,-0.0010438652360622,0.0,-0.0010438652360622
2011-08-31,-0.0041666625274555,0.0,-0.0041666625274555
2011-09-01,-0.0240586282233515,0.0,-0.0240586282233515
2011-09-02,-0.0054585361973547,0.0,-0.0054585361973547
2011-09-06,0.0144444571601019,0.0,0.0144444571601019
2011-09-07,0.0430107107878098,0.0,0.0430107107878098
2011-09-08,-0.0279214535298277,0.0,-0.0279214535298277
2011-09-09,-0.0204740933028527,0.0,-0.0204740933028527
2011-09-12,0.0347143846974684,0.0,0.0347143846974684
2011-09-13,0.0032328327056861,0.0,0.0032328327056861
2011-09-14,0.0095643096755885,0.0,0.0095643096755885
2011-09-15,0.0125260841873428,0.0,0.0125260841873428
2011-09-16,0.0113402693313966,0.0,0.0113402693313966
2011-09-19,-0.0239583840386716,0.0,-0.0239583840386716
2011-09-20,-0.0297872068440539,0.0,-0.0297872068440539
2011-09-21,-0.0384192580664781,0.0,-0.0384192580664781
2011-09-22,-0.0137142726353236,0.0,-0.0137142726353236
2011-09-23,-0.0243337236804402,0.0,-0.0243337236804402
2011-09-26,-0.0035212071635712,0.0,-0.0035212071635712
2011-09-27,-0.0011494516208133,0.0,-0.0011494516208133
2011-09-28,-0.0368239022181982,0.0,-0.0368239022181982
2011-09-29,0.0011627063679049,0.0,0.0011627063679049
2011-09-30,-0.0106509058721171,0.0,-0.0106509058721171
2011-10-03,-0.0278114248101069,0.0,-0.0278114248101069
2011-10-04,0.0740276844362202,0.0,0.0740276844362202
2011-10-05,-0.0104895283669205,0.0,-0.0104895283669205
2011-10-06,0.0141342625199243,0.0,0.0141342625199243
2011-10-07,-0.0289017353786285,0.0,-0.0289017353786285
2011-10-10,0.0104773167624189,0.0,0.0104773167624189
2011-10-11,0.0162789980742433,0.0,0.0162789980742433
2011-10-12,0.009060014088027,0.0,0.009060014088027
2011-10-13,0.0101810125604515,0.0,0.0101810125604515
2011-10-14,0.0033148875512628,0.0,0.0033148875512628
2011-10-17,-0.0166851637763297,0.0,-0.0166851637763297
2011-10-18,0.0191441524890845,0.0,0.0191441524890845
2011-10-19,-0.0287610873870557,0.0,-0.0287610873870557
2011-10-20,-0.0125284350823119,0.0,-0.0125284350823119
2011-10-21,0.0181611622918708,0.0,0.0181611622918708
2011-10-24,0.0,0.0,0.0
2011-10-25,-0.0279329614891385,0.0,-0.0279329614891385
2011-10-26,0.0079007507010206,0.0,0.0079007507010206
2011-10-27,-0.0032432143752639,0.0,-0.0032432143752639
2011-10-28,0.0312499413611735,0.0,0.0312499413611735
2011-10-31,-0.0068026607730601,0.0,-0.0068026607730601
2011-11-01,-0.0082741955683904,0.0,-0.0082741955683904
2011-11-02,0.0187573097797012,0.0,0.0187573097797012
2011-11-03,-0.0295119428488231,0.0,-0.0295119428488231
2011-11-04,0.0177725805287039,0.0,0.0177725805287039
2011-11-07,0.0058275281094951,0.0,0.0058275281094951
2011-11-08,0.0275545086184894,0.0,0.0275545086184894
2011-11-09,-0.0160735181067276,0.0,-0.0160735181067276
2011-11-10,-0.0045924181030815,0.0,-0.0045924181030815
2011-11-11,0.0068414438780636,0.0,0.0068414438780636
2011-11-14,-0.0114155683626609,0.0,-0.0114155683626609
2011-11-15,0.0255813143716273,0.0,0.0255813143716273
2011-11-16,-0.0068964904894004,0.0,-0.0068964904894004
2011-11-17,-0.0070011047933431,0.0,-0.0070011047933431
2011-11-18,0.0164900291044784,0.0,0.0164900291044784
2011-11-21,0.0011820601461872,0.0,0.0011820601461872
2011-11-22,-0.0023641202923744,0.0,-0.0023641202923744
2011-11-23,-0.0047619004368509,0.0,-0.0047619004368509
2011-11-25,-0.0048076878990645,0.0,-0.0048076878990645
2011-11-28,0.0376712231830817,0.0,0.0376712231830817
2011-11-29,0.035203486188404,0.0,0.035203486188404
2011-11-30,0.0147368782445004,0.0,0.0147368782445004
2011-12-01,-0.0124352217930301,0.0,-0.0124352217930301
2011-12-02,-0.0134158066456241,0.0,-0.0134158066456241
2011-12-05,0.0051282246907552,0.0,0.0051282246907552
2011-12-06,-0.0030581738391689,0.0,-0.0030581738391689
2011-12-07,0.0041110912034174,0.0,0.0041110912034174
2011-12-08,0.0030927560372255,0.0,0.0030927560372255
2011-12-09,0.0195072421480974,0.0,0.0195072421480974
2011-12-12,0.0234693405877455,0.0,0.0234693405877455
2011-12-13,0.0049850640145584,0.0,0.0049850640145584
2011-12-14,0.006999969482422,0.0,0.006999969482422
2011-12-15,-0.0029527296674943,0.0,-0.0029527296674943
2011-12-16,0.0068829591247878,0.0,0.0068829591247878
2011-12-19,0.0204478164666396,0.0,0.0204478164666396
2011-12-20,0.0507042235863995,0.0,0.0507042235863995
2011-12-21,0.0035746169216261,0.0,0.0035746169216261
2011-12-22,0.0186999151119425,0.0,0.0186999151119425
2011-12-23,-0.0017498212799358,0.0,-0.0017498212799358
2011-12-27,0.0264316499539796,0.0,0.0264316499539796
2011-12-28,-0.0034453025870694,0.0,-0.0034453025870694
2011-12-29,0.0120482224355906,0.0,0.0120482224355906
2011-12-30,-0.0622867303138475,0.0,-0.0622867303138475
2012-01-03,0.0178731698337206,0.0,0.0178731698337206
2012-01-04,-0.0247787370128338,0.0,-0.0247787370128338
2012-01-05,0.0118289460553547,0.0,0.0118289460553547
2012-01-06,-0.0063063645128693,0.0,-0.0063063645128693
2012-01-09,-0.0646808705431349,0.0,-0.0646808705431349
2012-01-10,0.0311388246082596,0.0,0.0311388246082596
2012-01-11,0.0130321125584239,0.0,0.0130321125584239
2012-01-12,0.0110921596825079,0.0,0.0110921596825079
2012-01-13,0.0025618900831309,0.0,0.0025618900831309
2012-01-17,0.0109983179185563,0.0,0.0109983179185563
2012-01-18,0.0133556600334024,0.0,0.0133556600334024
2012-01-19,0.0008223872538914,0.0,0.0008223872538914
2012-01-20,-0.0057803217843711,0.0,-0.0057803217843711
2012-01-23,0.0024793166963144,0.0,0.0024793166963144
2012-01-24,0.01160857253543,0.0,0.01160857253543
2012-01-25,0.0008217114888368,0.0,0.0008217114888368
2012-01-26,-0.0073710198449392,0.0,-0.0073710198449392
2012-01-27,0.0090908804305246,0.0,0.0090908804305246
2012-01-30,0.0099173456013151,0.0,0.0099173456013151
2012-01-31,0.0,0.0,0.0
2012-02-01,0.0064309389130948,0.0,0.0064309389130948
2012-02-02,0.0231629354033448,0.0,0.0231629354033448
2012-02-03,-0.0115384321946362,0.0,-0.0115384321946362
2012-02-06,0.0,0.0,0.0
2012-02-07,0.0078308084738254,0.0,0.0078308084738254
2012-02-08,-0.0140078054344148,0.0,-0.0140078054344148
2012-02-09,-0.0165615168054256,0.0,-0.0165615168054256
2012-02-10,-0.0137540518621378,0.0,-0.0137540518621378
2012-02-13,-0.0008196909047688,0.0,-0.0008196909047688
2012-02-14,0.0090535484613348,0.0,0.0090535484613348
2012-02-15,-0.0170040511465946,0.0,-0.0170040511465946
2012-02-16,0.0190082260318401,0.0,0.0190082260318401
2012-02-17,-0.0008077729232143,0.0,-0.0008077729232143
2012-02-21,-0.0212071960871039,0.0,-0.0212071960871039
2012-02-22,0.0041771252814912,0.0,0.0041771252814912
2012-02-23,0.0183639628910821,0.0,0.0183639628910821
2012-02-24,-0.0155993866417947,0.0,-0.0155993866417947
2012-02-27,-0.0033500806749396,0.0,-0.0033500806749396
2012-02-28,-0.0075566879715321,0.0,-0.0075566879715321
2012-02-29,-0.0144312461924875,0.0,-0.0144312461924875
2012-03-01,0.008517920223111,0.0,0.008517920223111
2012-03-02,-0.0143459975376696,0.0,-0.0143459975376696
2012-03-05,0.0075377014866696,0.0,0.0075377014866696
2012-03-06,0.0041981688812303,0.0,0.0041981688812303
2012-03-07,-0.0058091823560598,0.0,-0.0058091823560598
2012-03-08,0.0346820882081829,0.0,0.0346820882081829
2012-03-09,0.0350040210612565,0.0,0.0350040210612565
2012-03-12,0.0107858511756644,0.0,0.0107858511756644
2012-03-13,0.0265957739762856,0.0,0.0265957739762856
2012-03-14,-0.0051851625795718,0.0,-0.0051851625795718
2012-03-15,0.0163447449038116,0.0,0.0163447449038116
2012-03-16,-0.0198529742787031,0.0,-0.0198529742787031
2012-03-19,0.0052829958357902,0.0,0.0052829958357902
2012-03-20,-0.0015071934494147,0.0,-0.0015071934494147
2012-03-21,-0.0143395909723245,0.0,-0.0143395909723245
2012-03-22,0.0092521112635699,0.0,0.0092521112635699
2012-03-23,0.0038167355423339,0.0,0.0038167355423339
2012-03-26,0.0067771200600585,0.0,0.0067771200600585
2012-03-27,-0.0194610240934827,0.0,-0.0194610240934827
2012-03-28,-0.0265014813603402,-0.0323528962976792,0.0167938402250496
2012-03-29,-0.0076507239699967,0.0256880774614508,-0.0250569416700349
2012-03-30,-0.0065600948736035,-0.0029674269007238,-0.0077458891539379
2012-04-02,0.0024994911564608,0.0244047539304439,0.0
2012-04-03,-0.0171030750645132,-0.0321653917777387,-0.01640625273576
2012-04-04,-0.0037785527079316,-0.0144144009980072,-0.0008032312477943
2012-04-05,-0.0130376304776524,-0.0086473929820176,-0.0161681334773997
2012-04-09,0.0029298216491514,-0.0307692307692307,0.0099999904632568
2012-04-10,-0.0398204497402597,-0.0233881095256994,-0.0408496739664827
2012-04-11,0.0049631777171817,0.003198988507279,0.0050632459080933
2012-04-12,0.0225288350802766,0.0205391332728647,0.0226700639145967
2012-04-13,-0.0138972467325665,0.0069182775465835,-0.018166748108303
2012-04-16,-0.0240233895804095,-0.0162095491094679,-0.0275229299420811
2012-04-17,-0.0010877289415439,-0.0138976796013338,0.0
2012-04-18,-0.0128815774084004,-0.0127632296293158,-0.0129198641658877
2012-04-19,-0.0025614745448728,-0.0089743807627757,-0.0008756767788988
2012-04-20,-0.002696388292679,0.0273615678082303,-0.0164217446322231
2012-04-23,0.0037664016487586,0.0262988995124574,0.0
2012-04-24,-0.0190629550035537,-0.0149626378487392,-0.0192307099146869
2012-04-25,-0.0038442211417409,-0.0062500238418577,-0.0035118490471754
2012-04-26,-0.0083744127417398,-0.0294478260554132,-0.0017651813083874
2012-04-27,0.0054216523619982,0.0225141097876569,0.0017683026832314
2012-04-30,-0.0100010535663016,0.032987109376593,-0.0141718200135271
2012-05-01,-0.0044348564177814,0.0160904969825131,-0.0080862669957314
2012-05-02,0.0242210034319168,0.0570365855028488,0.0163487146012298
2012-05-03,-0.0011763898997717,-0.0215367190140229,0.0008912009776776
2012-05-04,-0.0107018253301074,0.0066829050103247,-0.0116174410760923
2012-05-07,0.0090826351662622,-0.0077938288810998,0.0108695548889241
2012-05-08,-0.0100096587044727,-0.0114389239660357,-0.0099189007067681
2012-05-09,0.0132358194419382,0.0569579369129307,0.0110497135683885
2012-05-10,0.0839788353957591,0.0024525393523692,0.0844155834102773
2012-05-11,-0.0191403266229933,0.0024705995589418,-0.0196522512625552
2012-05-14,-0.0120772203427001,-0.0154798765266318,-0.0117924975672681
2012-05-15,0.0769423854675067,0.0031249523162841,0.0794542349989747
2012-05-16,-0.0143725645401662,-0.0212632994030439,-0.0132645066727688
2012-05-17,-0.0528278384070242,-0.0545571492703535,-0.0527097271025951
2012-05-18,-0.0131215995870665,-0.0359999974568682,-0.0117831597740906
2012-05-21,0.0365617189251586,0.0381414832056102,0.0365369366617854
2012-05-22,-0.0248502974474744,-0.0314591249367648,-0.0245211221319158
2012-05-23,0.0405940660852955,0.0165860239591719,0.0414012330188462
2012-05-24,-0.0190009925729046,0.0,-0.0205792306741204
2012-05-25,-0.0113986113956134,0.0122282165921318,-0.0148205604450997
2012-05-29,0.0064031058571945,-0.0168123740365853,0.0109631467995228
2012-05-30,-0.0165116715764849,-0.017229496626911,-0.0164705912272135
2012-05-31,0.0141454043711444,0.0343618347302499,0.0135027858803481
2012-06-01,-0.0168122714069886,-0.0034364391807157,-0.0191387377869417
2012-06-04,-0.0092051801317892,-0.0200138003059919,-0.0080710555850483
2012-06-05,0.003072201587607,-0.0091807991413697,0.0032840690353703
2012-06-06,0.009848409775236,-0.0092526770587979,0.011345169199133
2012-06-07,-0.008672997475833,-0.031205710791034,-0.0071428690367542
2012-06-08,-0.0178248732937581,0.0133432400466865,-0.0228887103478102
2012-06-11,-0.0051323581935492,-0.0624551232232083,0.0008000183105468
2012-06-12,0.0100303839053309,0.0256797702768522,0.0079871744520105
2012-06-13,0.0071000518894682,-0.0029542069398612,0.0079745121031842
2012-06-14,0.0066672429376954,0.0155555583812573,0.0047618622322122
2012-06-15,-0.0022792614655425,-0.0014608842003191,-0.0023621837339955
2012-06-18,-0.0060618772917891,0.0029175756193821,-0.0071145613934831
2012-06-19,0.0187299658067597,0.0280575794263215,0.0175299014888641
2012-06-20,0.0027828189365973,0.0479451911627052,-0.0117646759631585
2012-06-21,-0.0116403466757557,0.0158730008554685,-0.0222575305778464
2012-06-22,0.0056335560901109,0.0013046613087546,0.0129032908071485
2012-06-25,0.0191809353076256,0.0797626287664635,0.0
2012-06-26,-0.0019192988351388,0.0030768761268028,-0.003215431125585
2012-06-27,-0.0032874018936051,-0.0364077332804336,0.0048544030164501
2012-06-28,0.0005867108466831,0.0343730083094717,-0.0016220198064158
2012-06-29,-0.0171321143991389,0.0104422646881947,-0.0198886241900975
2012-07-02,-0.0072637810788438,-0.0249847563208094,-0.0048115812615772
2012-07-03,-0.0049858630460669,0.0006273669476217,-0.0056135242180885
2012-07-05,0.0110093099791571,0.0101073814392447,0.0113636645122294
2012-07-06,-0.0089157708411102,-0.0088105941030759,-0.0089213022999099
2012-07-09,0.0157098648475047,0.0261479489433921,0.0123865050749098
2012-07-10,-0.0264629102789558,-0.0473652614547074,-0.017100980676989
2012-07-11,0.0359131401103844,-0.0154035740635363,0.0411184215685997
2012-07-12,0.0085122969749065,-0.0214105887995996,0.0159744250760882
2012-07-13,0.0223472664167577,0.0535032558259328,0.0204401941626885
2012-07-16,0.0013356838139369,-0.0253929899060441,0.0023256346924548
2012-07-17,0.0074631972230803,0.0062150640473203,0.0084810836092948
2012-07-18,0.024122901512206,0.0074212021439212,0.0245398539693512
2012-07-19,-0.0310694034020094,-0.0349478671666703,-0.0283581471331622
2012-07-20,-0.0048411730880187,-0.0371318775899782,0.0123648227414925
2012-07-23,0.0020650511480519,0.0128119039133571,0.0015431716072907
2012-07-24,-0.0217693745228799,-0.0133244374560569,-0.0222222189742893
2012-07-25,-0.0087261365679463,0.0060080210506105,-0.0101010190828972
2012-07-26,-0.0120645254813761,0.0110893722857139,-0.014683121062178
2012-07-27,0.0303253066164438,0.014724743764133,0.0303797778554532
2012-07-30,-0.0530581380131055,-0.0359848288720562,-0.053841518835615
2012-07-31,-0.018750376605781,0.0026578047406041,-0.0192926165308738
2012-08-01,0.0038386833086122,0.0026631132246305,0.0039215336728372
2012-08-02,-0.0010143264627213,0.0763611309969159,-0.0118032987000511
2012-08-03,0.0005552851295443,0.0243160851050804,-0.0032509876698839
2012-08-06,-8.103270404057263e-05,-0.0250596700810406,0.0006540372077688
2012-08-07,-0.0176499762020403,-0.0606242639935392,-0.0116504436067061
2012-08-08,0.0319558379887827,0.0559845487577042,0.0310026564485117
2012-08-09,0.0165979974560039,0.0448954201697775,0.0127877113091319
2012-08-10,-0.0122665935936468,-0.0143283445443679,-0.0120634654211619
2012-08-13,0.0040265008901637,-0.0312876312578847,0.0051646174879369
2012-08-14,-0.0122144843063969,-0.0148240096896604,-0.0121795211161218
2012-08-15,0.0173536731805704,0.0393749475479127,0.016297261897864
2012-08-16,0.0055579757227207,-0.0017921557380942,0.005795244953985
2012-08-17,0.0011373933158924,0.0265700814159161,-0.0006385842260075
2012-08-20,-0.0020252346642192,-0.0070011047933431,-0.001920597515428
2012-08-21,0.0241838458523914,-0.0384387714012751,0.0248882825621961
2012-08-22,-0.0155198446212506,0.0110024632310764,-0.0161993325586685
2012-08-23,-0.012761138446145,-0.0162847080220807,-0.0120865477627328
2012-08-24,0.0129560719126499,0.0153374240307684,0.0129365982387868
2012-08-27,-0.0045097264335364,-0.0243162010533201,-0.0025396801176525
2012-08-28,-0.0156253317910829,-0.0074488413834254,-0.0165922289480502
2012-08-29,0.0064295168176277,0.0236466132751466,0.0058064614572832
2012-08-30,-0.0080928763808043,0.0214461022067742,-0.0084196349934987
2012-08-31,-0.0021869662189418,-0.0041518204205306,-0.0019429879395402
2012-09-04,0.0076684495434102,0.0089659069118075,0.0076335803766346
2012-09-05,-0.0138161941190482,0.0059844636115301,-0.0142591168135807
2012-09-06,0.0049433822107167,0.0410714622257533,-0.0074906888766813
2012-09-07,-0.002700018170031,0.0148317295320991,-0.0031018078043448
2012-09-10,0.000566269510918,-0.0028026477933236,0.0006230672496696
2012-09-11,-0.0053449519110404,-0.0139899265953658,-0.0043777170623014
2012-09-12,0.0022906804423348,-0.0057012757269128,0.0025000572204589
2012-09-13,0.0628333217385542,0.0148656507881254,0.0655021330058516
2012-09-14,0.019878104353085,-0.0005643470242292,0.0207612806910981
2012-09-17,0.0054742841296811,-0.006775772901647,0.0062112149089836
2012-09-18,-0.0123864954986182,-0.0017045844315488,-0.0129577206893705
2012-09-19,0.0004748049687905,0.0056883038625546,0.0
2012-09-20,0.0017849564300441,-0.010734492986884,0.0028769359507249
2012-09-21,0.0070745947769058,-0.0062041007243622,0.0078652417414479
2012-09-24,0.0153819407445207,-0.0017113910707581,0.0161470451175058
2012-09-25,-0.039249320216412,-0.0148486707871642,-0.0404150624086365
2012-09-26,-0.0019431113744835,-0.0079501017685812,-0.0017073864438206
2012-09-27,0.0072902256322703,-0.0142694060198619,0.0102389252535238
2012-09-28,0.0069884198267016,0.0,0.0090651473580843
2012-10-01,0.0138556365417721,0.0110852124167733,0.0139275760096993
2012-10-02,-0.0072609623419192,-0.0109007762897855,-0.0070806679626107
2012-10-03,-0.0084632654960108,-0.0017311417644306,-0.0087431614252791
2012-10-04,-0.0008968267632274,0.0063255097304397,-0.0010953153073919
2012-10-05,-0.0334730085474956,-0.0301649851168182,-0.0338427370203465
2012-10-08,0.0118239860063603,0.0052600905539091,0.0118510722324364
2012-10-09,-0.0407321223976601,-0.0011613560518281,-0.0422222349378797
2012-10-10,-0.0138146674835691,-0.0122377089941715,-0.0138567999622935
2012-10-11,0.0367766281355256,0.0258215142645941,0.0371661627477961
2012-10-12,-0.0088758362240452,0.0210706634673317,-0.0101010273994596
2012-10-15,0.010174227714393,0.0050251341906569,0.0107649030121304
2012-10-16,0.0143835017403675,0.0116861992123298,0.0145170424956427
2012-10-17,-0.006569217535175,-0.0060638757830225,-0.0065824978002192
2012-10-18,-0.0194821737328134,0.0094707559369544,-0.0199556869224825
2012-10-19,-0.0115377725856506,-0.0038975333180688,-0.0125713893345424
2012-10-22,0.0158021967594538,-0.0028184463193708,0.0162884683303021
2012-10-23,0.012815618622674,-0.0090548866282554,0.0132564574743164
2012-10-24,0.001882247163497,0.0131578688935653,0.0011455016501953
2012-10-25,-0.0040061505489512,-0.0167597342711662,-0.0034168261826403
2012-10-26,-0.0029169593406223,-0.0034265828188521,-0.0028636448844382
2012-10-31,0.0079600595780586,0.0063326826533293,0.0080413205557407
2012-11-01,0.0139578555968462,-0.0200000217982699,0.0187499952587215
2012-11-02,-0.1666795652069223,-0.005837622826633,-0.1675977689348311
2012-11-05,0.0100191498176818,0.0259128707844279,0.0093834009790119
2012-11-06,0.053016962454375,-0.0086206679206205,0.0537848235971695
2012-11-07,-0.0067149351357893,-0.0029360623836257,-0.0070242437898506
2012-11-08,0.0058975632836953,-0.0005875574978187,0.0064935314251177
2012-11-09,-0.0130956071724538,0.0094674468061333,-0.0136540986075674
2012-11-12,0.0006764296279904,0.0040792363313904,0.0006548313626562
2012-11-13,0.0175142421117092,-0.0069525398402136,0.0179045397300848
2012-11-14,-0.0249172997649364,-0.0359836882389316,-0.0247395913368868
2012-11-15,0.0061752425890773,0.0235934285207572,0.0046854518383285
2012-11-16,0.0014032405613138,0.0029708400051814,0.0013333638509114
2012-11-19,0.0,0.0,0.0
2012-11-20,-0.0173531280099378,0.0023640075649143,-0.0224274509241455
2012-11-21,-0.0072038798909741,0.0088287004444379,-0.0087424421951184
2012-11-23,0.0112207066378401,0.0268222158631575,0.0074324091391639
2012-11-26,0.0043943974955611,0.021288887059824,0.0026899772804889
2012-11-27,0.0363522600073057,0.1428571057852543,-0.0215924224975509
2012-11-28,0.0118676401415308,0.0422870188062974,0.0097087616215004
2012-11-29,0.001052190874327,0.0,0.0013615015884942
2012-11-30,-0.0042822928267545,-0.0056818397330839,-0.0020297519291741
2012-12-03,-0.0034258991643256,-0.0039885867730638,-0.0033646862863876
2012-12-04,-0.0107553352984736,0.0159909013698162,-0.0128464895789961
2012-12-05,-0.022735444634465,-0.0280898888444317,-0.0225409778666136
2012-12-06,-0.0099693968828128,-0.0195514758206535,-0.009817695727606
2012-12-07,-0.0035780738930748,-0.0052234564700521,-0.0035211402398922
2012-12-10,-0.0112550714279253,-0.0116279508179087,-0.0112280594675164
2012-12-11,0.0018432534375901,-0.0356308750262232,0.0084626151605429
2012-12-12,0.0123302045304932,0.0114527144249591,0.0125435084819856
2012-12-13,-0.0144884887818344,-0.0035713969444728,-0.0164721877930732
2012-12-14,0.026872943482123,0.0060096385299109,0.0273300194210054
2012-12-17,0.0176755265589009,-0.0136498241560435,0.0196476935878067
2012-12-18,0.0064673224680215,0.0006044934086924,0.0066224784946445
2012-12-19,0.0034259204438336,-0.0324159433810278,0.005932772059015
2012-12-20,0.0127186834840242,0.0168961492802324,0.0124672268314394
2012-12-21,0.0099138415767828,0.0,0.0117955012320897
2012-12-24,0.0023820794258553,0.0,0.0025873196477573
2012-12-26,-0.0149091333378064,0.0018750429153443,-0.0154838562011718
2012-12-27,0.0068295035444382,0.0006215182589807,0.0072178879267459
2012-12-28,0.0049703575421718,0.0031249523162841,0.0052424588798264
2012-12-31,0.0261948987342892,0.0311526494559243,0.0254569419772581
2013-01-02,-0.0024176101775402,-0.0011940571799207,-0.0024722444235398
2013-01-03,-0.0188049594340794,0.0118693680156091,-0.0204715173821333
2013-01-04,-0.0008187677396027,0.0104469129401043,-0.0012570398668236
2013-01-07,0.01523501031756,0.0075230992824594,0.0152671607532692
2013-01-08,0.013694740178952,2.077740769058852e-16,0.0137672857950743
2013-01-09,0.0088839342406002,-0.0223496435498936,0.0099071115288775
