Date,Weighted Industry Change,CMCO Change,HY Change
2011-11-04,-0.0109589586921858,-0.0109589586921858,0.0
2011-11-07,-0.0090592411836299,-0.0090592411836299,0.0
2011-11-08,0.0173611115710234,0.0173611115710234,0.0
2011-11-09,-0.0177304959742093,-0.0177304959742093,0.0
2011-11-10,-0.0077738275365884,-0.0077738275365884,0.0
2011-11-11,0.0007031838973102,0.0007031838973102,0.0
2011-11-14,-0.0360169657046319,-0.0360169657046319,0.0
2011-11-15,0.0241404478320619,0.0241404478320619,0.0
2011-11-16,-0.0174418435411368,-0.0174418435411368,0.0
2011-11-17,-0.0073909408550633,-0.0073909408550633,0.0
2011-11-18,0.0178305921573535,0.0178305921573535,0.0
2011-11-21,-0.0173062109026719,-0.0173062109026719,0.0
2011-11-22,-0.0069018522125132,-0.0069018522125132,0.0
2011-11-23,-0.067135096188958,-0.067135096188958,0.0
2011-11-25,-0.0404040817581452,-0.0404040817581452,0.0
2011-11-28,0.0177364894797804,0.0177364894797804,0.0
2011-11-29,-0.0248139112447112,-0.0248139112447112,0.0
2011-11-30,0.0096463700386798,0.0096463700386798,0.0
2011-12-01,-0.0472000122070312,-0.0472000122070312,0.0
2011-12-02,0.0065681380707402,0.0065681380707402,0.0
2011-12-05,-0.0079491559679016,-0.0079491559679016,0.0
2011-12-06,-0.0072057769605412,-0.0072057769605412,0.0
2011-12-07,0.0089577046208085,0.0089577046208085,0.0
2011-12-08,-0.0246305569144675,-0.0246305569144675,0.0
2011-12-09,0.0534224013169939,0.0534224013169939,0.0
2011-12-12,0.0267639842455787,0.0267639842455787,0.0
2011-12-13,-0.0374707634806624,-0.0374707634806624,0.0
2011-12-14,0.018930082562296,0.018930082562296,0.0
2011-12-15,0.0055423352486101,0.0055423352486101,0.0
2011-12-16,-0.0155400008580845,-0.0155400008580845,0.0
2011-12-19,-0.0234192178694589,-0.0234192178694589,0.0
2011-12-20,0.0116189445373742,0.0116189445373742,0.0
2011-12-21,0.0007656412623464,0.0007656412623464,0.0
2011-12-22,-0.0106545159562263,-0.0106545159562263,0.0
2011-12-23,-0.0160550488816417,-0.0160550488816417,0.0
2011-12-27,0.0116822131423449,0.0116822131423449,0.0
2011-12-28,-0.0635042037556236,-0.0635042037556236,0.0
2011-12-29,0.024311198300265,0.024311198300265,0.0
2011-12-30,0.0063441654150794,0.0063441654150794,0.0
2012-01-03,0.0144817481490032,0.0144817481490032,0.0
2012-01-04,-0.0007593188173046,-0.0007593188173046,0.0
2012-01-05,0.0122793438749846,0.0122793438749846,0.0
2012-01-06,-0.0060744057131825,-0.0060744057131825,0.0
2012-01-09,-0.0091743032308123,-0.0091743032308123,0.0
2012-01-10,-0.0151515009208375,-0.0151515009208375,0.0
2012-01-11,-0.0038729815124578,-0.0038729815124578,0.0
2012-01-12,-0.0077518938567847,-0.0077518938567847,0.0
2012-01-13,0.0119426443884503,0.0119426443884503,0.0
2012-01-17,-0.0007770185680463,-0.0007770185680463,0.0
2012-01-18,0.0093312510701956,0.0093312510701956,0.0
2012-01-19,0.0053888106029201,0.0053888106029201,0.0
2012-01-20,0.0336391847571927,0.0336391847571927,0.0
2012-01-23,0.0133432400466868,0.0133432400466868,0.0
2012-01-24,0.0353200542197876,0.0353200542197876,0.0
2012-01-25,-0.0071225343120673,-0.0071225343120673,0.0
2012-01-26,-0.0057183649045664,-0.0057183649045664,0.0
2012-01-27,0.0093208645393929,0.0093208645393929,0.0
2012-01-30,0.0278699459057185,0.0278699459057185,0.0
2012-01-31,0.0185421966423956,0.0185421966423956,0.0
2012-02-01,-0.0006180611058849,-0.0006180611058849,0.0
2012-02-02,-0.0184956380863437,-0.0184956380863437,0.0
2012-02-03,0.0074073411255194,0.0074073411255194,0.0
2012-02-06,0.0135134707663099,0.0135134707663099,0.0
2012-02-07,0.0169184712721011,0.0169184712721011,0.0
2012-02-08,0.0100651321750868,0.0100651321750868,0.0
2012-02-09,-0.0005820854891849,-0.0005820854891849,0.0
2012-02-10,0.0064973779308162,0.0064973779308162,0.0
2012-02-13,0.0126947094242943,0.0126947094242943,0.0
2012-02-14,0.0074670344201385,0.0074670344201385,0.0
2012-02-15,-0.0323863455948755,-0.0323863455948755,0.0
2012-02-16,0.0493827243553838,0.0493827243553838,0.0
2012-02-17,-0.0166944489996502,-0.0166944489996502,0.0
2012-02-21,-0.0044943779289322,-0.0044943779289322,0.0
2012-02-22,0.0051107410260388,0.0051107410260388,0.0
2012-02-23,-0.0118778839477627,-0.0118778839477627,0.0
2012-02-24,-0.0171428135463169,-0.0171428135463169,0.0
2012-02-27,0.0117855492652885,0.0117855492652885,0.0
2012-02-28,-0.0011662074757168,-0.0011662074757168,0.0
2012-02-29,-0.033101028893896,-0.033101028893896,0.0
2012-03-01,-0.0064706241383271,-0.0064706241383271,0.0
2012-03-02,-0.0556212782012504,-0.0556212782012504,0.0
2012-03-05,0.0012570998086417,0.0012570998086417,0.0
2012-03-06,-0.0038289993187345,-0.0038289993187345,0.0
2012-03-07,0.0178343781129191,0.0178343781129191,0.0
2012-03-08,0.0105328427957053,0.0105328427957053,0.0
2012-03-09,0.0012262696761846,0.0012262696761846,0.0
2012-03-12,-0.0085627702587542,-0.0085627702587542,0.0
2012-03-13,0.0231566771266704,0.0231566771266704,0.0
2012-03-14,0.0,0.0,0.0
2012-03-15,0.0315851464606126,0.0315851464606126,0.0
2012-03-16,-0.0241935519313003,-0.0241935519313003,0.0
2012-03-19,0.0277285718111665,0.0277285718111665,0.0
2012-03-20,-0.02264804908244,-0.02264804908244,0.0
2012-03-21,0.0065203732976179,0.0065203732976179,0.0
2012-03-22,-0.0227408247508346,-0.0227408247508346,0.0
2012-03-23,0.0423148922270853,0.0423148922270853,0.0
2012-03-26,0.019941358815363,0.019941358815363,0.0
2012-03-27,-0.0074499176178452,-0.0074499176178452,0.0
2012-03-28,-0.0345223534576182,-0.0345223534576182,0.0
2012-03-29,-0.0072333235762312,-0.0072333235762312,0.0
2012-03-30,-0.0222088196442715,-0.0222088196442715,0.0
2012-04-02,0.0,0.0,0.0
2012-04-03,-0.0141538179837741,-0.0141538179837741,0.0
2012-04-04,0.0088272601736037,0.0088272601736037,0.0
2012-04-05,0.0119647090059224,0.0119647090059224,0.0
2012-04-09,0.0070018877409385,0.0070018877409385,0.0
2012-04-10,-0.0235069816352861,-0.0235069816352861,0.0
2012-04-11,-0.0032112548516726,-0.0032112548516726,0.0
2012-04-12,-0.0051414444230677,-0.0051414444230677,0.0
2012-04-13,-0.0266407272215763,-0.0266407272215763,0.0
2012-04-16,-0.0052840106929943,-0.0052840106929943,0.0
2012-04-17,0.0262122943991319,0.0262122943991319,0.0
2012-04-18,-0.0230621181675204,-0.0230621181675204,0.0
2012-04-19,-0.018360638227619,-0.018360638227619,0.0
2012-04-20,-0.0253671009598625,-0.0253671009598625,0.0
2012-04-23,0.0021008884598394,0.0021008884598394,0.0
2012-04-24,0.0455500769221516,0.0455500769221517,0.0
2012-04-25,-0.0072368196090498,-0.0072368196090498,0.0
2012-04-26,0.0291971163216898,0.0291971163216898,0.0
2012-04-27,0.0064516375141758,0.0064516375141758,0.0
2012-04-30,-0.0456885482554602,-0.0456885482554602,0.0
2012-05-01,0.0047297090487903,0.0047297090487903,0.0
2012-05-02,0.0224489746930514,0.0224489746930514,0.0
2012-05-03,-0.0106880323686102,-0.0106880323686102,0.0
2012-05-04,-0.023160772855571,-0.023160772855571,0.0
2012-05-07,0.0105337482173859,0.0105337482173859,0.0
2012-05-08,0.0273491853708769,0.0273491853708769,0.0
2012-05-09,0.0041666959170949,0.0041666959170949,0.0
2012-05-10,-0.037645396987342,-0.037645396987342,0.0
2012-05-11,-0.0158615911206939,-0.0158615911206939,0.0
2012-05-14,-0.0230654371741833,-0.0230654371741833,0.0
2012-05-15,0.0182232171395475,0.0182232171395475,0.0
2012-05-16,-0.0029586474980016,-0.0029586474980016,0.0
2012-05-17,-0.0126112113050876,-0.0126112113050876,0.0
2012-05-18,0.0030097789291076,0.0030097789291076,0.0
2012-05-21,0.0007451735339033,0.0007451735339033,0.0
2012-05-22,0.0007429590530085,0.0007429590530085,0.0
2012-05-23,0.0467571549666076,0.0467571549666076,0.0
2012-05-24,-0.0590476384238589,-0.0590476384238589,0.0
2012-05-25,0.0277965998245495,0.0277965998245495,0.0
2012-05-29,0.0216819919787344,0.0216819919787344,0.0
2012-05-30,0.0097656624711824,0.0097656624711824,0.0
2012-05-31,-0.0032279013217348,-0.0032279013217348,0.0
2012-06-01,0.0595409542585904,0.0595409542585904,0.0
2012-06-04,0.0074374345477323,0.0074374345477323,0.0
2012-06-05,-0.0013449565731857,-0.0013449565731857,0.0
2012-06-06,0.0328638347506898,0.0328638347506898,0.0
2012-06-07,-0.0300511673089231,-0.0300511673089231,0.0
2012-06-08,0.0350761547774951,0.0350761547774951,0.0
2012-06-11,-0.0598236651397268,-0.0598236651397268,0.0
2012-06-12,0.0119363598200564,0.0119363598200564,0.0
2012-06-13,-0.008558207001828,-0.008558207001828,0.0
2012-06-14,0.0053015190786686,0.0053015190786686,0.0
2012-06-15,-0.0125744265188871,-0.0125744265188871,0.0
2012-06-18,0.0094530307685203,0.0094530307685203,0.0
2012-06-19,0.0079893396738917,0.0079893396738917,0.0
2012-06-20,-0.0118733711733188,-0.0118733711733188,0.0
2012-06-21,-0.0341594252148162,-0.0341594252148162,0.0
2012-06-22,0.0082474147069424,0.0082474147069424,0.0
2012-06-25,-0.0020876641064789,-0.0020876641064789,0.0
2012-06-26,0.0006978526821408,0.0006978526821408,0.0
2012-06-27,-0.009749261350667,-0.009749261350667,0.0
2012-06-28,0.0277185751088693,0.0277185751088693,0.0
2012-06-29,0.014794907109748,0.014794907109748,0.0
2012-07-02,-0.011206333252404,-0.011206333252404,0.0
2012-07-03,-0.0126920862169982,-0.0126920862169982,0.0
2012-07-05,0.0081577080386057,0.0081577080386057,0.0
2012-07-06,0.0006830105855892,0.0006830105855892,0.0
2012-07-09,0.0006830105855892,0.0006830105855892,0.0
2012-07-10,-0.0364372451398645,-0.0364372451398645,0.0
2012-07-11,-0.0062981212615915,-0.0062981212615915,0.0
2012-07-12,0.0178062678546478,0.0178062678546478,0.0
2012-07-13,-0.006973527224941,-0.006973527224941,0.0
2012-07-16,-0.0049787088484628,-0.0049787088484628,0.0
2012-07-17,-0.02478749508726,-0.02478749508726,0.0
2012-07-18,0.0087591158561861,0.0087591158561861,0.0
2012-07-19,0.0053297749824229,0.0053297749824229,0.0
2012-07-20,-0.0505654882707894,-0.0505654882707894,0.0
2012-07-23,0.0049821846173622,0.0049821846173622,0.0
2012-07-24,0.0154603144136317,0.0154603144136317,0.0
2012-07-25,0.0075445581106204,0.0075445581106204,0.0
2012-07-26,-0.0186542759744091,-0.0186542759744091,0.0
2012-07-27,0.0262449766038528,0.0262449766038528,0.0
2012-07-30,-0.0275229403666083,-0.0275229403666083,0.0
2012-07-31,-0.0067522200294654,-0.0067522200294654,0.0
2012-08-01,-0.0492577299101615,-0.0492577299101615,0.0
2012-08-02,0.0234708331335207,0.0234708331335207,0.0
2012-08-03,0.0136147562050668,0.0136147562050668,0.0
2012-08-06,0.006056537999141,0.006056537999141,0.0
2012-08-07,0.0,0.0,0.0
2012-08-08,0.0074073840977477,0.0074073840977477,0.0
2012-08-09,0.0235056695584538,0.0235056695584538,0.0
2012-08-10,0.0039344537453573,0.0039344537453573,0.0
2012-08-13,-0.0039395579609827,-0.0039395579609827,0.0
2012-08-14,-0.0380078581262611,-0.0380078581262611,0.0
2012-08-15,0.0143934226148532,0.0143934226148532,0.0
2012-08-16,0.030885433930332,0.030885433930332,0.0
2012-08-17,0.0093270744512751,0.0093270744512751,0.0
2012-08-20,0.0178807614085023,0.0178807614085023,0.0
2012-08-21,-0.0038885559578747,-0.0038885559578747,0.0
2012-08-22,-0.0104235046977312,-0.0104235046977312,0.0
2012-08-23,-0.0237623541743804,-0.0237623541743804,0.0
2012-08-24,0.0067981224480216,0.0067981224480216,0.0
2012-08-27,0.002699052812194,0.002699052812194,0.0
2012-08-28,-0.0087306992238732,-0.0087306992238732,0.0
2012-08-29,-0.0054237236410886,-0.0054237236410886,0.0
2012-08-30,0.0006863575217086,0.0006863575217086,0.0
2012-08-31,0.0088495655653059,0.0088495655653059,0.0
2012-09-04,0.0127774401829106,0.0127774401829106,0.0
2012-09-05,-0.0013192285152145,-0.0013192285152145,0.0
2012-09-06,0.0091924062725346,0.0091924062725346,0.0
2012-09-07,0.014877072552963,0.014877072552963,0.0
2012-09-10,0.0,0.0,0.0
2012-09-11,0.0044756837140419,0.0044756837140419,0.0
2012-09-12,0.0082697272412633,0.0082697272412633,0.0
2012-09-13,0.0220541543994521,0.0220541543994521,0.0
2012-09-14,-0.0171463985274753,-0.0171463985274753,0.0
2012-09-17,0.0012562502508486,0.0012562502508486,0.0
2012-09-18,-0.0182734696877291,-0.0182734696877291,0.0
2012-09-19,0.0038289384588548,0.0038289384588548,0.0
2012-09-20,0.0134014063257515,0.0134014063257515,0.0
2012-09-21,-0.0259259882832284,-0.0259259882832284,0.0
2012-09-24,0.0089229029360709,0.0089229029360709,0.0
2012-09-25,-0.028391214644105,-0.028391214644105,0.0
2012-09-26,-0.0181700023195142,-0.0181700023195142,0.0
2012-09-27,0.0119521478410452,0.0119521478410452,0.0
2012-09-28,-0.0032981656489527,-0.0032981656489527,0.0
2012-10-01,-0.0430428727169376,0.0157894588243265,-0.0576744079589843
2012-10-02,0.0667845473548131,0.0044986949187975,0.0812499999999999
2012-10-03,-0.009845611206375,0.0152866098110735,-0.0209594257094789
2012-10-04,-0.0316471766124554,0.0093926468188155,-0.0476189705388813
2012-10-05,0.0017052996588957,-0.0142326450747561,0.0051992841704889
2012-10-08,-0.0153027815317722,0.00062973733059,-0.0170000076293943
2012-10-09,-0.0279444964002749,-0.0289672566015073,-0.0275720721685829
2012-10-10,0.0176254404325138,-0.0109890157310639,0.0278581181220781
2012-10-11,-0.0087359258871351,-0.0193673463633116,-0.0030682416264909
2012-10-12,0.0088316674382735,0.0197627951929788,-0.002525851824594
2012-10-15,0.0134985675075002,-0.0205391332728647,0.0225563327509625
2012-10-16,-0.006437320491141,0.005211721284556,-0.0111786848630036
2012-10-17,0.0197239855288196,0.0135396540972268,0.0227550851353274
2012-10-18,-0.0116124603668053,-0.0336507766965834,0.0054800937704731
2012-10-19,-0.0362410560236761,-0.0324073925150063,-0.0408115661475874
2012-10-22,0.0119563561891731,0.0479499349493397,-0.0183088015481551
2012-10-23,0.0002092381086068,0.0020080781451226,-0.0007536446360001
2012-10-24,-0.0131617559693337,-0.0173218004608388,-0.0062845653009448
2012-10-25,-0.020293937957222,-0.0242424647207943,-0.0027507028190698
2012-10-26,-0.0002343243157411,0.0048176634401232,-0.0193597065343708
2012-10-31,-0.0283463340824382,0.0225409778666136,-0.0446511202080306
2012-11-01,0.0129696617336043,-0.0026613414879362,0.0204762050083705
2012-11-02,-0.0007260818624764,0.0158940241758326,-0.0134197550826736
2012-11-05,0.014164694048057,0.0045307863665188,0.0167442144349564
2012-11-06,-0.0012707062337956,-0.0051282001121667,0.004576676417568
2012-11-07,-0.0288873515702923,-0.0418574457108887,-0.0200461455298166
2012-11-08,-0.004239772926739,0.0041608505981228,-0.0095437582902625
2012-11-09,0.0107688409561248,0.0175315565208515,-0.0051642585419224
2012-11-12,0.0024345020207054,-3.8456872285253567e-16,0.0135608606534896
2012-11-13,-0.0011084446153886,0.0,-0.0036908847299644
2012-11-14,-0.0066152215573994,-0.0138216866326434,0.0016207385285936
2012-11-15,-0.021624337236951,0.0035137169601768,-0.0369344064033373
2012-11-16,0.0017169892755215,0.0112675950395232,-0.0119760479041916
2012-11-19,0.0026545329093298,0.0034340134354105,0.0024154219911943
2012-11-20,-0.0019399087690281,-0.010316342429423,0.0104343682292825
2012-11-21,0.0002824391983442,0.0090340591618703,-0.0058082736094404
2012-11-23,-0.0023172817476038,-0.001369894331582,-0.002919682149388
2012-11-26,-0.0234645371699847,0.0165517083529769,-0.0353773572174158
2012-11-27,-0.0057032286521858,-0.0006770635458294,-0.0095355303128518
2012-11-28,0.0080351356851014,0.0192176178799081,0.0034860405921405
2012-11-29,0.0099465791343118,0.0026755827667796,0.0181416486187879
2012-11-30,-0.006559870337745,-0.006640131386681,-0.0064670768326628
2012-12-03,-0.0067640238023736,-0.0112806954038847,-0.0018855015432306
2012-12-04,0.0056374276679656,0.0113636414345224,0.0016462769066465
2012-12-05,-0.0058028781052375,-0.0276315843134375,0.0274004250126568
2012-12-06,-3.788074545625628e-05,0.012153905901518,-0.0059442644319438
2012-12-07,0.0417307354909963,-0.0092592820358727,0.0488980070309177
2012-12-10,0.0189202999403712,0.0053191438769259,0.0211361280905178
2012-12-11,0.0097739718105311,0.0256748093545971,-0.005763002174174
2012-12-12,-0.0188036103892026,-0.0134788215131788,-0.0220982356963994
2012-12-13,-0.0177587673716762,-0.0136897024809707,-0.0200445767325904
2012-12-14,0.0086453594741265,0.0125827533498915,0.0045829689673849
2012-12-17,0.0318741440937547,0.0331815375848512,0.0304545489224521
2012-12-18,0.0119129840089892,0.0249999761581421,0.0010967150009476
2012-12-19,0.0185654603727076,-0.0079028001268009,0.03382387342008
2012-12-20,-0.0004777571035973,0.0098219667538262,-0.0072049197389773
2012-12-21,-0.0029860283511739,-0.0110091927202512,0.0021390047940338
2012-12-24,0.012727629665181,-0.0055762178433297,0.0202472463770942
2012-12-26,-0.0077891746242123,-0.0192188147595447,0.0037453245949304
2012-12-27,0.0059688861390553,0.0018903423558616,0.0104624396405388
2012-12-28,0.008748762787087,0.0107799060041207,0.0064610541110597
2012-12-31,0.0181180040532446,0.0222772657024011,0.0126582408743517
2013-01-02,0.0006562463506685,-0.0064706241383271,0.0114572802979741
2013-01-03,-0.0137241240520442,-0.0378026803373877,0.010480497973013
2013-01-04,-0.0052795579664096,-0.0061087584815548,-0.0036907270473672
2013-01-07,-0.0024110719803087,0.0067817888414456,-0.0123481167733479
2013-01-08,0.0112976918743028,-0.0024600808711116,0.0243313713173272
2013-01-09,-0.0157637586691695,-0.0214460437708469,0.0
2013-01-10,-0.0060914699845127,0.0018645547769423,-0.0175575056701391
2013-01-11,-0.0085782435686121,0.0006192092333153,-0.0213649462444626
2013-01-14,-0.0008636721000611,-0.0112149133992376,0.0030543211019635
2013-01-15,0.0188690607557761,0.0228136668421515,0.0148736657498335
2013-01-16,-0.0006330957312673,-0.0030978462795119,0.0068451815003381
2013-01-17,0.0144336203311207,0.0185184705513625,0.0059915965426211
2013-01-18,-0.0125865659733288,-0.0163240896504545,-0.0003983361507341
2013-01-22,-0.0055765837793964,-0.0091911532680876,0.0005967531136603
2013-01-23,-0.0030397783982336,0.0037015038050489,-0.0099167000824676
2013-01-24,-0.0002363046166054,-0.001846196101262,0.0040079547520347
2013-01-25,-0.0654706903270291,-0.0800000240928247,-0.0049563839573069
2013-01-28,0.0002415727144671,0.002842480763321,-0.0049475560269047
2013-01-29,0.0242719200720889,0.0289115786013639,0.0047733031880186
2013-01-30,0.0106230236922526,0.0160309013671968,-0.0089003313037323
2013-01-31,0.0252347698257553,0.0288200491699766,0.0005981810246087
2013-02-01,0.0091260950727801,0.0094290363403364,0.0080883775600671
2013-02-04,-0.0091621566252717,-0.0062500434617186,-0.0160784253887102
2013-02-05,0.0088225427568861,0.0163071784434489,-0.0156125913963043
2013-02-06,0.0012389298877596,0.0129870129870129,-0.0118975630323145
