Date,Weighted Industry Change,AEE Change,ED Change,EVRG Change,DUK Change,CMS Change,AVA Change
2011-05-06,-5.091698951123878e-05,-0.001030243330388,0.0013200018185092,-0.0047741154224025,-0.0063694374988652,0.0074999809265137,-0.0236189016573163
2011-05-09,0.0082705948727717,0.0048142843884365,-0.0005647360673958,0.0029487624836253,0.0058635721075403,0.0141556506358421,0.02418033450049
2011-05-10,0.0106205276532332,0.0149863289360371,0.0056337884893999,0.0102564356948913,0.0052881938917907,0.0144278110783549,0.0131578917348454
2011-05-11,-0.0037016673418337,-0.0050521931907077,0.0014922218885777,-0.0010877696420775,-0.0010532099702538,-0.0083538119463008,-0.0141900117636117
2011-05-12,0.0115422161615697,0.0129119659132239,0.0100558828278456,0.0134447284058959,0.0142404631396499,0.0069409712007378,0.0160577928936369
2011-05-13,-0.0033075506226954,-0.0036912317388964,-0.0027639860809591,-0.0035778310819339,0.0005205410158055,-0.0068796704851441,-0.0051383069046173
2011-05-16,0.0017311285006526,0.0087689791644835,-0.002990092551502,-0.0021559276358916,0.0036401959467668,-0.002973214322846,-0.0059713981237064
2011-05-17,0.0058422610300578,0.0020161110712679,0.0069418187088358,0.0101375369583313,0.0082815657318551,0.0019959584007663,0.0036115630943962
2011-05-18,-0.0057001728694285,-0.0103713440037656,-0.0018611292568965,-0.0111031327039857,-0.0072614450645671,0.0024862871975649,-0.0023942325307677
2011-05-19,-0.000518598136393,-0.0003364814640942,0.0059634680531901,-0.0014445978604493,-0.0062532675396892,0.0049456174513163,0.0031834431507244
2011-05-20,0.0016519257122472,0.0104342437847138,0.0003711348671404,-0.003616650374299,-0.0020997855359232,-0.0004928648807593,0.0015923171513688
2011-05-23,-0.0045831238953354,-0.006743114091988,0.0064381773101003,-0.0062248289863918,-0.005290991764089,-0.0089463368622125,-0.0084270060665472
2011-05-24,-0.0061261304265995,0.0003394510927565,-0.0058424682485412,-0.0098900570681521,-0.0058355087676314,-0.0114999771118164,-0.0069133824822711
2011-05-25,0.0015907840720973,0.0085382511658896,0.0003803091406283,-0.0055555414270471,0.0010723424088581,0.003542494636306,-0.0020517498025146
2011-05-26,0.0017443082999639,0.0067981224480216,0.0038073627943483,0.0022337849806027,-0.0010741384288473,-0.0010111454534568,0.0
2011-05-27,-0.0031466413418666,-0.0030221675793395,-0.0009473141003588,-0.0007429590530084,-0.0021436036596289,-0.0070564207949453,0.0
2011-05-31,0.0003912230143959,-0.0043566041370801,0.0009432758600465,0.0018423413977028,-0.0026596014507211,0.0040281934162861,0.0101296595181797
2011-06-01,-0.0116684168881163,-0.0154934652592418,-0.0043396140044588,-0.0121323497959486,-0.009066636827257,-0.0175087736606887,-0.0132317528724755
2011-06-02,0.0004106669649168,-0.0027238652168914,-0.0018946282007175,-0.0044509991083002,-0.0010734936347997,0.0050760644796125,-0.0044606898228794
2011-06-03,0.0032082193636032,-0.0003438868262747,0.0017231505528753,-0.0052572059354283,-0.0005417586387772,0.0076569483084183,-0.0004127209686654
2011-06-06,-0.0040764350390527,-0.0034782741380771,-0.000574909527049,-0.0041494005809823,-0.003255567050013,-0.0091139395025711,-0.0024772695145909
2011-06-07,-0.0024816483534864,0.0006961523871332,0.0021076952145246,-0.000380381458105,-0.0021715333972061,-0.0086514035416893,-0.0049341666690196
2011-06-08,0.0027294762121863,-0.0020876641064792,0.0036280780080474,0.0030441370477859,0.0043525876155857,0.0051334899291402,0.001239618940129
2011-06-09,-0.0042723192325085,-0.0059274781898544,-0.0049457546707727,-0.0068000907629921,-0.0021680024425091,-0.0030658899784372,-0.0073982863025164
2011-06-10,-0.0049880259055966,-0.0042134457097445,-0.007848388863684,-0.0038080876084586,-0.0059814759345629,-0.0005136224568316,-0.0054008792029422
2011-06-13,0.0023198609934467,0.0010551804071351,0.0025019451579259,0.0022918053950716,0.0092743827235217,-0.0051414075859715,0.0020781855992956
2011-06-14,-0.0035634554157541,-0.0076735023637617,-0.0047655357293742,-0.0056711350303277,-0.0048309261175923,0.0020480802238815,0.004517400463231
2011-06-15,-0.0016888884281947,-0.0084805575119547,-0.0001921270834924,-0.0034377445201976,-0.0010863909793287,0.0015431470407793,-0.0082270201556776
2011-06-16,0.0045195321891625,0.0035701671064826,0.0084340129739198,0.006120881834277,0.0080949948138919,-0.0056295089661,0.00911355535483
2011-06-17,0.0022859386582512,0.0042447446035258,-0.0005681233329663,0.0015094685104657,-0.0021299064884588,0.0071647586022981,0.0044788523104041
2011-06-20,0.0082425576919849,0.0158786436314948,0.0072201642733422,0.0052750333390731,0.006951928965303,0.0005094360320616,0.0150101762660983
2011-06-21,-0.003182492280573,0.0003465082699355,-0.003200266799013,-0.0026109547265433,-0.0063424384478483,-0.0020222909069133,-0.0051710089070298
2011-06-22,-0.0052652620676271,-0.0073171075344521,-0.002460277587809,-0.0071320807455729,-0.0026681167310907,-0.0086119593852617,-0.0071855650023672
2011-06-23,-0.0011412485869637,-0.0049733354012653,-0.0015290140830283,0.000381396992514,0.0016198731166905,-0.0025772803115311,0.0060827096292953
2011-06-24,0.0023484060862167,0.0071276110743409,0.0007639594167505,0.0007609798284824,-0.0026939929069103,0.0051546589400039,0.0004019384734387
2011-06-27,0.0035925677528755,0.0077738949340683,0.0030458757115978,0.0037950808357502,0.0032327640838582,0.0,0.0044087655166054
2011-06-28,0.0015865462256105,0.0007005414465198,0.0032221756832996,0.0026335475931207,-0.0005364588748061,0.0045848271235675,0.0059808460520964
2011-06-29,0.0013920750094028,-0.0003484400214632,0.0032117545430786,0.0041090288054527,0.0048154175001466,-0.0040383607199783,0.003555912860014
2011-06-30,-0.0013439466118523,-0.0017306762934188,0.0024477700361745,-0.0025945031879868,0.0,-0.0065589890397702,0.0074510013355929
2011-07-01,0.0136943363433204,0.0103770058334124,0.0148301278156308,0.0059149667994405,0.014361658451766,0.0192600647203138,0.0069930189112803
2011-07-05,-0.0033996387908156,-0.002404661400087,-0.0038961575737448,-0.0007385693434277,-0.0010476929074807,-0.0089507856644781,-0.0061491100921316
2011-07-06,0.0023112250970238,0.000344835478684,0.0031663622274337,0.0018423413977027,0.0,0.0055193481518911,0.0080986919398817
2011-07-07,-0.0026719739539978,-0.0020540728457015,-0.0012936554062949,-0.0029315437292338,-0.0010465963958594,-0.0074220497439566,-0.0003789400952301
2011-07-08,0.0022292233347084,0.0013793419147362,-0.0024212564116791,0.0007393884779214,0.0042083409364185,0.0060180004348447,0.0
2011-07-11,5.427032364727113e-05,-0.0069565482761548,0.0026345387891688,-0.0051948531737927,0.0031579000908032,-0.0060361638305089,-0.0023103376021858
2011-07-12,0.0077284389638428,0.0158339465774601,0.0099755085383376,0.008982027593025,0.0047293826772119,0.0045755034183427,0.0081426551771164
2011-07-13,-0.0050961206350314,-0.0013826794021908,-0.0025998030383552,-0.0103435087718308,-0.0098906764577447,-0.0025189492921044,-0.0042129685093899
2011-07-14,-0.007172129418483,-0.0031141921721751,-0.0100483978165509,-0.0089586289759212,-0.0073568397708883,-0.0050428836033518,-0.0157148273290232
2011-07-15,-0.0020807657559365,-0.0006937376974192,-0.0016872919447024,-0.0018797422440643,-0.0021175037191113,-0.0035407027417003,-0.000777548637206
2011-07-18,-0.0106791013188869,-0.0142509503263311,-0.010361775297378,-0.013559273572423,-0.0069296268320443,-0.0131979806503844,-0.0070093575948868
2011-07-19,0.0074360708159367,0.0091452770345029,0.0100760952351529,0.0041889036326278,0.0048205760731093,0.0092497591800712,0.0097541946229435
2011-07-20,0.0015076347777108,0.0031369867867745,0.0030092847022669,0.0011350275804196,-0.0015906707259682,0.0050760644796125,0.0065485393794034
2011-07-21,0.0099240222859909,0.0176165218684926,0.0085981137284608,0.0071401210954902,0.0100475885673125,0.0070423190597193,0.00494669548592
2011-07-22,-0.005170066086225,-0.0050847328315346,-0.0057524134738309,-0.0063361936927826,-0.0052493970909514,-0.0034999847412109,-0.0083207721731979
2011-07-25,0.009756805739009,0.0187265652483686,0.0007509088639686,0.005662499804693,0.0021186252326598,0.0121150821599351,0.0026872016976207
2011-07-26,-0.0047969312990317,-0.0066733019744082,-0.0011255181344089,-0.0037509520645942,-0.0042328337784374,-0.0054945358559622,-0.0122277299920258
2011-07-27,-0.0069150591280947,0.0023568920210792,-0.0044926595281886,-0.0086628831956906,-0.0031881032251958,-0.0145728147606932,-0.0089147112030121
2011-07-28,-0.0083584101810365,-0.011451672161402,-0.0024481592684288,-0.0098934635497917,-0.0069333224826388,-0.0116929100835906,-0.0050920902710057
2011-07-29,-0.0024297973627887,-0.0092815557355591,-0.0015186376346095,-0.0050116062235445,0.0021551532188768,-0.0072614778014006,0.0023856646859818
2011-08-01,-0.0066642281560119,-0.0044673905983183,-0.0075258986715953,-0.0065309286135039,-0.0069039333113414,-0.0066360932671081,-0.0098039215686274
2011-08-02,-0.0143680371122286,-0.0180242790602413,-0.0064614245436987,-0.0011663600349047,-0.0143463969487827,-0.0186625501952041,-0.0162827578412632
2011-08-03,-0.0004532796378691,0.0066995283011254,0.0036224713812252,-0.0085436626545433,-0.003779749711649,-0.0016008904488751,0.0060605906476878
2011-08-04,-0.0228108525967931,-0.0374465445836605,-0.0108965719720905,-0.0221081511105053,-0.015300548802206,-0.0312499967885428,-0.0389768216477185
2011-08-05,0.0036580235697944,0.0098720458500101,0.0090926223510472,0.0066778698194705,-0.0027517467583993,0.0049505033595774,-0.0381232393282968
2011-08-08,-0.0383860076570007,-0.0466226309998069,-0.0292701800275586,-0.0436974387192105,-0.0314077444841825,-0.0461367389808738,-0.0412371178089171
2011-08-09,0.0270336590693557,0.0311077267009701,0.0138699534717211,0.0462402646087742,0.0188249035100655,0.0332759560270247,0.0464581526915942
2011-08-10,-0.0070465584190102,-0.0126960471945558,0.0,-0.0012610628621677,-0.0170940455801608,-0.0016882772016137,-0.0085125688465701
2011-08-11,0.0376998279932177,0.0435926276138775,0.027571796134861,0.0436241191913674,0.0410167736491028,0.037037029108581,0.0445344035764459
2011-08-12,-0.0154078399530899,-0.0168640547739593,-0.0124977082720598,-0.0191693862633731,-0.0154696162871138,-0.0182992547892363,-0.0080988335091084
2011-08-15,0.0250699289149613,0.0279187984007873,0.0229648900429212,0.022993129236522,0.0244988802645988,0.0277324766616855,0.0251384818853478
2011-08-16,0.005123518651173,0.0138494102188101,0.0018386153693796,0.0043529363280692,-0.0005464953216804,0.0080085222742276,0.0117499239421718
2011-08-17,0.0035601051767388,0.0080111966882418,-0.001831473936185,-0.0007827221531196,0.0065395207146376,0.005282640246043,-0.0049545390291815
2011-08-18,0.0117275615457684,0.0045822755347551,0.015502390776327,0.0,0.012679207361679,0.0154997824541861,-0.0021168985026504
2011-08-19,0.002602094563648,0.0067352194336721,0.0059215338527552,-0.0040016159418017,0.0016474492188948,0.0010603684924625,-0.0021458900728639
2011-08-22,-0.0155252785785,-0.0215202687739615,-0.0079999750310725,-0.0221168828077377,-0.0081081218547649,-0.0276474013842556,-0.0084352114429982
2011-08-23,0.0153502230690559,0.0223008552483751,0.012801769550707,0.0241253901839268,0.0070805987052192,0.0240256686565686,0.0251813975630873
2011-08-24,0.0223056904379534,0.022892814747093,0.0274467394085839,0.0137039334994034,0.0227642668647875,0.0198433982080882,0.0112266306165868
2011-08-25,-0.0150250101253471,-0.0118243370594289,-0.0124802090365613,-0.025268060243298,-0.015384596704196,-0.0209504268679445,-0.0085783941339679
2011-08-26,0.0044750002243489,0.0044720010141032,-0.0030487477414372,0.0098892402377214,0.0032432487419058,0.0115728201318088,0.02190077531355
2011-08-29,0.0085702404390289,0.0131980137755111,0.0040998816967828,0.0147001607411581,0.004817995241839,0.0092544159777166,0.0091889546914412
2011-08-30,0.0016594777720205,-0.0030100385864928,0.0008885593860636,0.0061138649960128,0.0026709673484055,0.0030895708396842,0.0087301312180131
2011-08-31,0.0028671113812709,0.0100133896387421,-0.0053087815602753,0.0052810029588728,0.0037154827100468,0.0030550598348105,-0.0039246618236379
2011-09-01,-0.0128337026486952,-0.0216393392594135,-0.0086817483290594,-0.0138420852308703,-0.006339154860854,-0.0121642056100605,-0.0276134419094975
2011-09-02,0.0044598564557371,-0.0023633220860727,0.0115460830980491,-0.0007683617839447,0.0064308791228184,0.0036401298227008,-0.0074348783409327
2011-09-06,0.0111358280065111,0.0175561800574642,0.013444728405896,0.0074684993207695,0.0075675345755912,0.0095440243558096,0.016149560122294
2011-09-07,-0.0009013877451897,0.0034140823146263,-0.0010689715330344,0.0,-0.0010638541075833,-0.006195190192782,0.0037174785622197
2011-09-08,0.002235245175502,0.0088858587439515,-0.0005349963091035,0.0011787339252482,0.0026652723726439,0.005205642177805,-0.0053630017324296
2011-09-09,-0.011870624748495,-0.0092465907777082,-0.0130707173174695,-0.0153846663166977,-0.0080213361939711,-0.0187793744871577,-0.008371655952301
2011-09-12,0.019025457248009,0.0160056017913945,0.0152894097849416,0.0185858215948549,0.022222283484049,0.0203425671605216,0.0191734459354415
2011-09-13,0.0083337035237271,0.0092496932331335,0.0071581550382231,0.0090873747308628,0.0052965967565914,0.0114762291329641,0.0054121214941351
2011-09-14,0.0048281393764783,-0.0003383526832943,0.0008849422488592,0.0058388328303618,0.0042105557625753,0.0118312518476211,0.0024701302462294
2011-09-15,0.0081509141608892,0.009421288462806,-0.000525280668469,0.0011520268142152,0.0083160002093721,0.0156328526038868,-0.0012209515534992
2011-09-16,0.0036792757057792,0.0102955649172523,-0.0001741622179578,0.0072936867417372,0.0051360937826443,0.0009856357571544,-0.0016332792385683
2011-09-19,0.0097583796273396,0.0139906752128419,0.0070360868357981,0.0022918053950716,0.0082517340904758,0.0130000114440917,0.0166389186063597
2011-09-20,0.0076481349613788,0.0147686502487785,0.0106104849164194,0.0071860296093507,0.0071391833396748,0.0024485424521908,0.0024399945331464
2011-09-21,-0.010524998375316,-0.0171188241269261,-0.0057301932658503,-0.0074877896834927,-0.0050607159790516,-0.0185910498134314,-0.0388349154991292
2011-09-22,0.0025318605168332,-0.0003361421472884,0.0126357522071984,0.011891042177646,0.0103681060980247,-0.0141557470639801,-0.0090322186869958
2011-09-23,0.0091946940664772,0.0175025403496372,-0.0015836732304787,0.0019011842532192,0.0138319251980616,0.0092402622898168,0.0130207997022417
2011-09-26,-0.0012840517246968,-0.0045871983911275,-0.0078616483183776,-0.0011278453464386,0.0030181137997635,-0.0040383607199784,0.011450401129655
2011-09-27,-0.0089718872032091,-0.0181112375343015,-0.0132496884264905,-0.0118562318465319,-0.0064902544293243,-0.004477619446757,-0.0032962473093182
2011-09-28,-0.0101604793860474,-0.0131233472617345,-0.0088323616783102,-0.0093353246299455,0.0010070083375269,-0.0277777514970702,-0.0251857440254585
2011-09-29,0.0006589946483722,-0.0081913498116084,0.0098678656086522,0.0007457292315899,0.0034895161749374,-0.0070245553188518,0.0058212599350661
2011-09-30,-0.0037927225543994,-0.0181398167083239,-0.0007010325020087,-0.0104869168031694,-0.0034895161749377,0.0071247480770964,-0.0016742992549444
2011-10-03,-0.0198122485063467,-0.0202634369841914,-0.0047577173174214,-0.0295454087336193,-0.0189148727557639,-0.0283687676005814,-0.0162297663692455
2011-10-04,0.0066663067052687,-0.0038261081861414,0.0103830649842481,0.0078400177889604,0.0082135447213539,0.0078328784082651,0.0204777957039251
2011-10-05,-0.0063704529452024,0.006282733248602,-0.0228560795928087,0.004652924684951,-0.0091509424875384,0.0072351104335121,0.0037453245949304
2011-10-06,0.0140606919610366,0.0184412209765614,0.0184983762976818,0.021646673667405,0.0092688110381865,0.0123076805701623,0.0253111491015556
2011-10-07,0.0003873468358359,0.0,-0.0047889402740074,-0.002644491750663,0.0050787072729041,-0.0015113695752627,-0.0197740015149489
2011-10-10,0.0121600546187618,0.0135043756649879,0.0131020128269197,0.0048634893506008,0.0155388526129688,0.0094809689635181,0.0056679913086682
2011-10-11,-0.0090891118289232,-0.0053493764034889,-0.0064765051577871,-0.0056074623749633,-0.0118988171538196,-0.0104063919051294,-0.0093268265879759
2011-10-12,-0.0050869596795214,-0.0030140706881529,-0.0038718976044481,-0.0063503949714966,-0.0114827529531845,0.0009984298417109,0.0036600305827333
2011-10-13,0.0046699402181926,0.010465883091123,0.0028318557064093,0.0067720205301896,0.0025316713228506,0.0075263229419678,-0.0032507079123112
2011-10-14,0.0074459278513976,0.0199335672380621,0.0110681849680547,-0.0063173570144147,0.002012054545822,0.0113580020857444,0.0084917507362921
2011-10-17,0.0037840503548804,-0.0029459952482979,0.0072980363025289,-0.0026168110214661,0.0130982805035656,-0.0039119765633963,-0.0088673646952912
2011-10-18,0.0059161613027628,0.0105090209131844,0.0036325735942582,0.00785344029988,0.0029910319751244,0.0073709884873936,0.0121604878853983
2011-10-19,-0.0003218580982598,-0.0058422690131739,-0.0012071651577047,0.0070605921640648,0.0019841093385088,-0.0019484127710411,-0.0096038324656385
2011-10-20,0.0064424070878999,0.0048844523070904,0.006366186396797,0.0107327536367743,0.0014844161471607,0.0087633101170446,0.0077079325354143
2011-10-21,0.0075880853803852,0.0169708835867484,0.0130530025624236,0.0014539806559769,0.0093320182995545,0.0023900208832792,0.0095238001528604
2011-10-24,-0.0014781925131413,0.0059899286939021,-0.0042016806722689,-0.0061460620835778,-0.007797263345166,0.0004748446882919,0.0118110688549113
2011-10-25,-0.013185001427105,-0.0081889835868291,-0.0187215482073107,-0.0124132953692722,-0.0117762713099572,-0.013789867144964,-0.020768051612016
2011-10-26,-0.0049104474405447,-0.0135219625202385,-0.0013582653477443,-0.0084094895439985,0.0004928962464367,-0.0052480299526549,-0.003561541391276
2011-10-27,0.0056082017236026,0.0084375143051143,-0.0013420874053941,0.0,0.0048709082045345,0.0118315196369808,0.0096824168456559
2011-10-28,-0.0030296465280577,-0.0080074569281103,-0.0149354596192398,-0.0057970958406049,-0.0087208836692263,0.014903912724125,-0.0081018900927146
2011-10-31,-0.0010258711907728,-0.0043723077762517,-0.0018972164749919,0.0014695413863481,0.0019626910873845,-0.0043041680174392,-0.0019607543945312
2011-11-01,-0.0031274013413364,-0.008985901412601,-0.0017498212799362,-0.0096725569066494,0.0009910399353555,-0.0029512772340161,0.0
2011-11-02,0.0064148442603193,0.0127877113091321,0.0038062495433747,0.0137189784446963,0.0019617909134245,0.0074221441204396,-0.0094030887508222
2011-11-03,0.0077604402610752,-0.0018743380737197,0.0063377685014609,0.0014514120574193,0.01019419216655,0.0063199353448675,0.0280991064623649
2011-11-04,-0.0016205490480448,-0.0067670691283963,0.0212766169769196,-0.0014646286693848,-0.0038610308728431,0.0029225262511271,0.006890963752258
2011-11-07,0.0124016171994805,0.0211377166266736,0.0049336665796169,-0.0029250428735004,0.0150925076484309,0.0112140194865745,-0.0148534297130156
2011-11-08,0.0037853413741352,0.0106092287454942,0.0032116062744935,-0.0032751147775515,-0.0019166096584405,0.0125301315123776,0.0134037332435902
2011-11-09,-0.0065628201927093,0.002744743826624,-0.0100323097910322,-0.0033271776386812,-0.006763255704754,-0.0115830009204431,-0.0146819169506815
2011-11-10,-0.0031664116137557,-0.0165712341011651,0.0040927981064946,-0.0088008715471011,0.0033848981523805,-0.0009624859048501,0.0041033430725249
2011-11-11,0.007409072524079,0.0009102729013204,0.0053944655507497,0.0106422354321962,0.0086455479257536,0.0119274814370198,0.0
2011-11-14,-0.0075569539224648,-0.0106706854348225,-0.0074817621345283,-0.0094476825783804,-0.0057278727827261,-0.0146850480496433,-0.0081103310696266
2011-11-15,-0.0042746786320601,-0.0009182363323604,0.0085836909871244,0.0044069350440959,-0.0105263132277698,0.0023968952827228,0.0139458639988402
2011-11-16,-0.0080061920393379,-0.0052517199429951,-0.005489787095525,-0.0106422354321961,-0.0088192212896368,-0.0091610673169922,-0.0114192773824705
2011-11-17,-0.0035977011180022,-0.0074488413834255,-0.0024162822396738,-0.0074074356644241,-0.0049504825843957,0.0009746811558236,0.0012386741327843
2011-11-18,0.0045361291169892,0.0027950357284298,0.002068233901034,0.0074156754924504,-0.0014851510701988,0.0096711244022934,0.0148453859938789
2011-11-21,-0.0038419406178974,-0.0031211104435788,-0.0053632796312389,0.0026129037861902,-0.0004989817004299,-0.0111379925658661,-0.0016468058468359
2011-11-22,-0.0108033559186341,-0.0046962935511013,-0.0111226864696786,-0.0171130617125931,-0.0044977588414809,-0.0195886198352487,-0.0053719447940812
2011-11-23,-0.0083399631710466,-0.0050729787608209,-0.0028263530416365,-0.0129228490873978,-0.0095862715035437,-0.0115811401065654,-0.0062761347667125
2011-11-25,0.0062463578618992,0.0038229003366266,0.0113234144455942,0.001927495606444,0.006100671421646,0.0056121786154109,-0.0016870101106375
2011-11-28,-0.0058813570537751,-0.0081022196212382,-0.0112301574617104,-0.0049001532133647,-0.0019969867129315,-0.0069444142216303,-0.0016555880973234
2011-11-29,0.0118421911562071,0.0159424892944915,0.0090513568469632,0.0162264266104068,0.0074775799378111,0.0124069481257011,0.0134171777654495
2011-11-30,0.0134998459702607,0.0229955265892484,0.0114042241522605,0.0047290312549154,0.0185637419391147,0.003357299450528,0.0096930439781746
2011-12-01,0.0018591438144247,-0.0061928364912301,0.0033720610961282,-0.0010861942698748,-0.0028901783671135,0.0124640566286855,0.0092332213426417
2011-12-02,-0.0225980878934433,-0.0404846018235019,-0.0185867479514846,-0.0176449320504484,-0.0086538606141442,-0.0211863870263651,-0.0003929362900609
2011-12-05,-0.0104218195270831,-0.0188155070158901,-0.0042265425790498,-0.0007264968131068,-0.0024096630663277,-0.0109368255860788,-0.0034856759741142
2011-12-06,0.0023503729117337,0.0134881500578457,-0.0005081740096356,-0.0036284609364127,-0.0038535303223113,0.0014395722853093,-0.0078216213522794
2011-12-07,0.0010213585977508,0.0021840778936204,-0.0044090576708211,0.001841662803378,-0.001446482655451,0.0057747318536849,0.0051484816145189
2011-12-08,-0.0105222878373073,-0.0053241489091493,-0.0062989910794922,-0.0158495544094588,-0.0101448835571309,-0.0148752141877448,-0.0182106487590341
2011-12-09,0.010772984950046,0.0125274513641041,0.0097154172031863,0.0115499055208643,0.0101695086417516,0.0077707550377069,0.0204572893156344
2011-12-12,-0.0051314591740135,-0.0065420278646416,-0.0060831464767683,0.0,-0.0081809162702102,-0.0019369980105383,0.0
2011-12-13,0.0035600983451047,0.003430015946315,0.0042452029646979,-0.0029411735831661,0.0086998697951076,-0.0014465133547052,-0.0039276699810284
2011-12-14,-0.0075749839240696,-0.0155423724311563,-0.0075949495854758,-0.0092216892058842,0.0004798269206209,-0.0086956665962083,-0.0118952912461695
2011-12-15,0.007125541833588,-0.0034267510352564,0.0082658854344971,0.0051679360967099,0.0100815688349557,0.0072568755673254,0.0107184813295257
2011-12-16,-0.0084007962408857,-0.0112254634791798,-0.0018367108277275,-0.0021937647204946,-0.0094295501924644,0.0019203512085384,-0.0141066067356611
2011-12-19,-0.0062427304783584,-0.0088133674098543,-0.0035111669344269,-0.0036522453318543,-0.0089792013064678,-0.0028832036272069,-0.0067061173071308
2011-12-20,0.0127087936501333,0.0088022851727895,0.0146862666055839,0.0090744104146361,0.013737487636719,0.0152163425761287,0.0043171354916715
2011-12-21,0.0151620424548253,0.0174780756114884,0.0154605666645022,0.0172848229860986,0.0131024228652871,0.0158804369458688,0.0149195554911536
2011-12-22,-0.0023411713609928,-0.0003054788167747,-0.0004866600689628,-0.0031779715239311,-0.0027662564318422,-0.0036680387741861,-0.0034682138705918
2011-12-23,0.0056065780088127,-0.0006087258446044,0.0029126263333,0.0066995283011254,0.0078268029185592,0.008703643367918,0.0034788651843712
2011-12-27,0.010490393214119,0.0131097657066382,0.0083898106099422,0.0108848798551165,0.0105698905378208,0.0086245402082153,0.0119690915254139
2011-12-28,-0.0050769754938669,-0.0036166043032269,-0.0049600219726561,-0.0072740209808342,-0.0036379848314178,-0.0062779997505905,-0.0129720815381744
2011-12-29,0.0080815898339294,0.01419085857067,0.0064319269128769,0.0062542874750754,0.0073059875073014,0.0058506333092953,0.0034695509149943
2011-12-30,-0.0089294949314353,-0.0166220712799254,-0.0102122133133487,-0.0034625511435938,-0.0040741912893193,-0.0103092580789808,-0.0118956052300585
2012-01-03,-0.0233770289141955,-0.026448831024903,-0.023349387824002,-0.0261078740277172,-0.0221619354760049,-0.0224014339980455,-0.0229182725162574
2012-01-04,-0.0065276698571433,-0.0012199119978797,-0.0112248313737619,-0.0084477216616399,-0.0027803569835536,-0.0073360775483721,-0.005086039259892
2012-01-05,0.0058330158947486,0.0015299644000499,0.0067408413355296,0.0035511499293887,0.002797207605967,0.013463277430488,0.0075157682574492
2012-01-06,-0.0084248839413466,-0.0201526670965529,-0.0117056985262572,-0.0049469750326036,-0.0018561909319367,-0.0109740132262021,-0.0062967276022397
2012-01-09,-0.0029328246422914,-0.0074256765481334,-0.0008428731847229,0.0024831391804923,-0.0027866958660229,0.001382432177058,-0.0059218167778158
2012-01-10,-0.0030689974662033,0.0006197848614799,0.0079837137630482,-0.0038381232008796,-0.006018508816071,-0.0176151490695514,0.003581383031974
2012-01-11,0.0013730433691569,0.0077881623639811,0.0013536689191238,0.0,-0.0009337875193509,-0.000922956054142,-0.0035573183913797
2012-01-12,-0.0060603453529227,-0.0058407203762304,-0.0065689640671189,-0.0062783503556604,-0.0083876533685532,-0.0027561493812287,-0.0051342481174348
2012-01-13,0.0083565461927764,0.0059117126637982,0.0083489809155287,0.000352741754754,0.0061378562170138,0.0157626405840642,0.0040000152587889
2012-01-17,-0.0064058684540558,-0.006748387003162,-0.0035264330338054,0.0010574119989234,-0.0037382846600915,-0.0113636363636364,-0.007501008078559
2012-01-18,-0.0008105271126275,-0.0058823105633694,-0.0010111454859577,0.0021126572798699,0.0014091146718803,-0.0013760908415938,0.0015878923116588
2012-01-19,-0.0096109095555736,-0.0168223998083383,-0.0084402428398604,-0.012982485587137,-0.003752311869995,-0.0142462988364734,-0.0098658247235434
