Date,Weighted Industry Change,JOUT Change
2011-10-12,0.0837349010666328,0.0837349010666328
2011-10-13,-0.0147643509296076,-0.0147643509296076
2011-10-14,0.0,0.0
2011-10-17,0.0040556021955947,0.0040556021955947
2011-10-18,0.0794203385062839,0.0794203385062839
2011-10-19,-0.0624660308561559,-0.0624660308561559
2011-10-20,-0.0467644769736651,-0.0467644769736651
2011-10-21,0.0284439609705203,0.0284439609705203
2011-10-24,0.0184682322328038,0.0184682322328038
2011-10-25,-0.0198073251171671,-0.0198073251171671
2011-10-26,-0.0467145723201407,-0.0467145723201407
2011-10-27,-0.0115972230531191,-0.0115972230531191
2011-10-28,-0.0037796810525927,-0.0037796810525927
2011-10-31,0.0125272077663577,0.0125272077663577
2011-11-01,-0.0193477268389994,-0.0193477268389994
2011-11-02,-0.014325081782172,-0.014325081782172
2011-11-03,0.0226644468741729,0.0226644468741729
2011-11-04,-0.0037858137204286,-0.0037858137204286
2011-11-07,-0.0119176231996426,-0.0119176231996426
2011-11-08,0.011857764126335,0.011857764126335
2011-11-09,-0.079022136304185,-0.079022136304185
2011-11-10,-0.01891394005409,-0.01891394005409
2011-11-11,0.0408785906799425,0.0408785906799425
2011-11-14,-0.0758823506972368,-0.0758823506972368
2011-11-15,-0.0140934861110251,-0.0140934861110251
2011-11-16,-0.01373446950104,-0.01373446950104
2011-11-17,0.0387139213549084,0.0387139213549084
2011-11-18,-0.014492724883106,-0.014492724883106
2011-11-21,-0.0064724549533938,-0.0064724549533938
2011-11-22,-0.0110966109451934,-0.0110966109451934
2011-11-23,-0.0846666971842447,-0.0846666971842447
2011-11-25,0.0014566976278584,0.0014566976278584
2011-11-28,0.0417551413877845,0.0417551413877845
2011-11-29,-0.0129076447425887,-0.0129076447425887
2011-11-30,0.0556978163849674,0.0556978163849674
2011-12-01,0.0055521380426296,0.0055521380426296
2011-12-02,-0.0478182462014345,-0.0478182462014345
2011-12-05,0.0055866014387399,0.0055866014387399
2011-12-06,0.0107391078403837,0.0107391078403837
2011-12-07,0.008810594103076,0.008810594103076
2011-12-08,-0.0445448412252297,-0.0445448412252297
2011-12-09,0.0548941752637695,0.0548941752637695
2011-12-12,-0.0155087432170509,-0.0155087432170509
2011-12-13,-0.0231974852654328,-0.0231974852654328
2011-12-14,0.0302640228660769,0.0302640228660769
2011-12-15,0.0125000476837158,0.0125000476837158
2011-12-16,-0.0112500190734862,-0.0112500190734862
2011-12-19,-0.0271979945454173,-0.0271979945454173
2011-12-20,0.023672417328854,0.023672417328854
2011-12-21,-0.0031269663196103,-0.0031269663196103
2011-12-22,-0.009287902295562,-0.009287902295562
2011-12-23,0.0,0.0
2011-12-27,-0.0012650510583704,-0.0012650510583704
2011-12-28,-0.0012673957178572,-0.0012673957178572
2011-12-29,0.0063694511264078,0.0063694511264078
2011-12-30,-0.0253968011765255,-0.0253968011765255
2012-01-03,0.0057508086122458,0.0057508086122458
2012-01-04,0.0089686320564951,0.0089686320564951
2012-01-05,0.0082961144740252,0.0082961144740252
2012-01-06,-0.008888910687159,-0.008888910687159
2012-01-09,0.0130208832949102,0.0130208832949102
2012-01-10,0.0133248753234234,0.0133248753234234
2012-01-11,0.0416141749920252,0.0416141749920252
2012-01-12,-0.0151148721984233,-0.0151148721984233
2012-01-13,0.005660387091016,0.005660387091016
2012-01-17,0.0319213334063956,0.0319213334063956
2012-01-18,0.0465950237341852,0.0465950237341852
2012-01-19,0.0322580326182974,0.0322580326182974
2012-01-20,0.0093099712027965,0.0093099712027965
2012-01-23,-0.0086720780919153,-0.0086720780919153
2012-01-24,0.0371990356829649,0.0371990356829649
2012-01-25,0.0021097530305317,0.0021097530305317
2012-01-26,0.0,0.0
2012-01-27,0.0387597333133655,0.0387597333133655
2012-01-30,-0.0596133491042991,-0.0596133491042991
2012-01-31,-0.0362605894323373,-0.0362605894323373
2012-02-01,-0.0308139920428079,-0.0308139920428079
2012-02-02,0.0336134136297351,0.0336134136297351
2012-02-03,0.0606408124170581,0.0606408124170581
2012-02-06,-0.005933150211413,-0.005933150211413
2012-02-07,0.0190050399210533,0.0190050399210533
2012-02-08,-0.0065788888920261,-0.0065788888920261
2012-02-09,0.0011036727090949,0.0011036727090949
2012-02-10,-0.0111111534966364,-0.0111111534966364
2012-02-13,0.012721213672947,0.012721213672947
2012-02-14,-0.0257533870331228,-0.0257533870331228
2012-02-15,-0.0331308868717966,-0.0331308868717966
2012-02-16,0.0123043194087987,0.0123043194087987
2012-02-17,-0.018712171225111,-0.018712171225111
2012-02-21,-0.0173669164883714,-0.0173669164883714
2012-02-22,-0.0279173648386294,-0.0279173648386294
2012-02-23,0.0269187425743396,0.0269187425743396
2012-02-24,-0.0106502540601186,-0.0106502540601186
2012-02-27,0.0085911531354148,0.0085911531354148
2012-02-28,-0.0016949539747096,-0.0016949539747096
2012-02-29,-0.0659090808107837,-0.0659090808107837
2012-03-01,-0.0036585041059752,-0.0036585041059752
2012-03-02,-0.05728211999536,-0.05728211999536
2012-03-05,0.0292208294861242,0.0292208294861242
2012-03-06,-0.0172854997482411,-0.0172854997482411
2012-03-07,0.0245003293896351,0.0245003293896351
2012-03-08,-0.0006288852482653,-0.0006288852482653
2012-03-09,0.0117938311303911,0.0117938311303911
2012-03-12,-0.0097979086441904,-0.0097979086441904
2012-03-13,0.0319409415530057,0.0319409415530057
2012-03-14,0.0232415383425478,0.0232415383425478
2012-03-15,0.0192770896066622,0.0192770896066622
2012-03-16,-0.0188901820977435,-0.0188901820977435
2012-03-19,0.0223295622237682,0.0223295622237682
2012-03-20,0.0326022056727733,0.0326022056727733
2012-03-21,-0.0074073599098557,-0.0074073599098557
2012-03-22,0.0087259810279288,0.0087259810279288
2012-03-23,0.0160919938381675,0.0160919938381675
2012-03-26,0.0373883969554373,0.0373883969554373
2012-03-27,-0.0021378412686243,-0.0021378412686243
2012-03-28,-0.0150133396795714,-0.0150133396795714
2012-03-29,0.0087240919346193,0.0087240919346193
2012-03-30,0.0230316177513984,0.0230316177513984
2012-04-02,0.0547079955632322,0.0547079955632322
2012-04-03,-0.0240722887025563,-0.0240722887025563
2012-04-04,-0.013903216102108,-0.013903216102108
2012-04-05,-0.0124095020281606,-0.0124095020281606
2012-04-09,0.0016111051527808,0.0016111051527808
2012-04-10,-0.0331196022770402,-0.0331196022770402
2012-04-11,0.0407387292893121,0.0407387292893121
2012-04-12,0.0375586494777776,0.0375586494777776
2012-04-13,-0.0086646314486391,-0.0086646314486391
2012-04-16,-0.0297435858310797,-0.0297435858310797
2012-04-17,0.0257218739155396,0.0257218739155396
2012-04-18,0.0005173424170359,0.0005173424170359
2012-04-19,-0.0324407393558995,-0.0324407393558995
2012-04-20,-0.0020736606339476,-0.0020736606339476
2012-04-23,-0.0058170603510932,-0.0058170603510932
2012-04-24,0.0036958655148054,0.0036958655148054
2012-04-25,0.0042328002815206,0.0042328002815206
2012-04-26,-0.0031611942776323,-0.0031611942776323
2012-04-27,0.0058109143464453,0.0058109143464453
2012-04-30,-0.0243001048286046,-0.0243001048286046
2012-05-01,-0.0541125554529632,-0.0541125554529632
2012-05-02,-0.0216895581156701,-0.0216895581156701
2012-05-03,-0.0528431984122444,-0.0528431984122444
2012-05-04,-0.0452876232685324,-0.0452876232685324
2012-05-07,0.0006402195233742,0.0006402195233742
2012-05-08,0.005780356734227,0.005780356734227
2012-05-09,0.016763392975177,0.016763392975177
2012-05-10,-0.0169384887827495,-0.0169384887827495
2012-05-11,0.0193548510151524,0.0193548510151524
2012-05-14,0.0684755429351829,0.0684755429351829
2012-05-15,0.0791541651770905,0.0791541651770905
2012-05-16,0.0122495117994369,0.0122495117994369
2012-05-17,-0.0120746060178631,-0.0120746060178631
2012-05-18,0.0116861992123298,0.0116861992123298
2012-05-21,-0.0065573189556067,-0.0065573189556067
2012-05-22,-0.0236523816258332,-0.0236523816258332
2012-05-23,0.0175239941539603,0.0175239941539603
2012-05-24,0.0149419182248801,0.0149419182248801
2012-05-25,-0.0119891670915324,-0.0119891670915324
2012-05-29,0.0005473578889587,0.0005473578889587
2012-05-30,-0.0027700409514637,-0.0027700409514637
2012-05-31,0.0105555852254232,0.0105555852254232
2012-06-01,-0.0643507514312991,-0.0643507514312991
2012-06-04,0.0174384203344708,0.0174384203344708
2012-06-05,0.0329800582089569,0.0329800582089569
2012-06-06,0.0169013654681997,0.0169013654681997
2012-06-07,-0.0148351893651274,-0.0148351893651274
2012-06-08,0.0022496629152975,0.0022496629152975
2012-06-11,0.0095078346908969,0.0095078346908969
2012-06-12,0.0292655307252684,0.0292655307252684
2012-06-13,-0.0577131364258305,-0.0577131364258305
2012-06-14,-0.0766590496384219,-0.0766590496384219
2012-06-15,0.0255292566031258,0.0255292566031258
2012-06-18,0.0152811730240287,0.0152811730240287
2012-06-19,0.0095579360573326,0.0095579360573326
2012-06-20,0.0365781064293736,0.0365781064293736
2012-06-21,0.0,0.0
2012-06-22,0.0459965609238108,0.0459965609238108
2012-06-25,0.0283446721825519,0.0283446721825519
2012-06-26,0.0323110703829392,0.0323110703829392
2012-06-27,0.0179324983652733,0.0179324983652733
2012-06-28,-0.0010454025767054,-0.0010454025767054
2012-06-29,0.0580380640969085,0.0580380640969085
2012-07-02,0.0272638481490546,0.0272638481490546
2012-07-03,-0.0014265661277207,-0.0014265661277207
2012-07-05,-0.006685830631636,-0.006685830631636
2012-07-06,-0.0193423410361439,-0.0193423410361439
2012-07-09,0.0343810822498169,0.0343810822498169
2012-07-10,-0.0099762038994722,-0.0099762038994722
2012-07-11,-0.0214489449670815,-0.0214489449670815
2012-07-12,0.0053114734531321,0.0053114734531321
2012-07-13,0.0162679501815128,0.0162679501815128
2012-07-16,0.0095238458542593,0.0095238458542593
2012-07-17,0.0009452012243808,0.0009452012243808
2012-07-18,0.0037664747913433,0.0037664747913433
2012-07-19,-0.0004703776469508,-0.0004703776469508
2012-07-20,-0.000474844688292,-0.000474844688292
2012-07-23,0.0115774132377175,0.0115774132377175
2012-07-24,0.0100430891130434,0.0100430891130434
2012-07-25,-0.013176502900965,-0.013176502900965
2012-07-26,0.0,0.0
2012-07-27,0.0203117762695377,0.0203117762695377
2012-07-30,0.0060662230011823,0.0060662230011823
2012-07-31,-0.0219625851276893,-0.0219625851276893
2012-08-01,-0.0340586250776833,-0.0340586250776833
2012-08-02,-0.0185005380320099,-0.0185005380320099
2012-08-03,0.0335603381313602,0.0335603381313602
2012-08-06,-0.0400943561735926,-0.0400943561735926
2012-08-07,0.0171820549681559,0.0171820549681559
2012-08-08,0.0019502197821717,0.0019502197821717
2012-08-09,0.061346708049316,0.061346708049316
2012-08-10,0.0061552630492848,0.0061552630492848
2012-08-13,-0.0009469913337558,-0.0009469913337558
2012-08-14,-0.0070921806730838,-0.0070921806730838
2012-08-15,-0.0100094894687624,-0.0100094894687624
2012-08-16,0.0227713776454299,0.0227713776454299
2012-08-17,0.0200190698502363,0.0200190698502363
2012-08-20,-0.015925065410443,-0.015925065410443
2012-08-21,0.011057762404873,0.011057762404873
2012-08-22,-0.0095784896374236,-0.0095784896374236
2012-08-23,0.005352827953063,0.005352827953063
2012-08-24,0.0097370421945614,0.0097370421945614
2012-08-27,-0.0101743745485756,-0.0101743745485756
2012-08-28,0.014763836068639,0.014763836068639
2012-08-29,0.0043774394419115,0.0043774394419115
2012-08-30,-0.008288643315301,-0.008288643315301
2012-08-31,-0.0078239531267924,-0.0078239531267924
2012-09-04,-0.0063787618312009,-0.0063787618312009
2012-09-05,0.0034397883789703,0.0034397883789703
2012-09-06,0.0160349817749964,0.0160349817749964
2012-09-07,0.0186960392251811,0.0186960392251811
2012-09-10,-0.0084151617724165,-0.0084151617724165
2012-09-11,-0.003301962247814,-0.003301962247814
2012-09-12,-0.0046992658948775,-0.0046992658948775
2012-09-13,0.0023574326528747,0.0023574326528747
2012-09-14,0.0004688339858229,0.0004688339858229
2012-09-17,0.0126879013958151,0.0126879013958151
2012-09-18,-0.0013882779175462,-0.0013882779175462
2012-09-19,0.0051450240724712,0.0051450240724712
2012-09-20,-0.0112201859731847,-0.0112201859731847
2012-09-21,-0.0139276291391852,-0.0139276291391852
2012-09-24,0.0182840783424003,0.0182840783424003
2012-09-25,-0.0178898808851987,-0.0178898808851987
2012-09-26,0.0041880015610258,0.0041880015610258
2012-09-27,-0.0193548415450401,-0.0193548415450401
2012-09-28,0.0137440285751553,0.0137440285751553
2012-10-01,0.0102182678280613,0.0102182678280613
2012-10-02,-0.0041284475109011,-0.0041284475109011
2012-10-03,-0.0106040315316642,-0.0106040315316642
2012-10-04,-0.0046403005875339,-0.0046403005875339
2012-10-05,0.0027906728345293,0.0027906728345293
2012-10-08,-0.0055917491614242,-0.0055917491614242
2012-10-09,-0.0037418113585737,-0.0037418113585737
2012-10-10,0.0023452694711493,0.0023452694711493
2012-10-11,-0.0088208229332365,-0.0088208229332365
2012-10-12,0.0042313187894192,0.0042313187894192
2012-10-15,0.0070455430756169,0.0070455430756169
2012-10-16,0.000931120027463,0.000931120027463
2012-10-17,0.000931120027463,0.000931120027463
2012-10-18,-0.005106806205949,-0.005106806205949
2012-10-19,-0.0516431227005478,-0.0516431227005478
2012-10-22,0.0431077027626246,0.0431077027626246
2012-10-23,-0.0169082303656894,-0.0169082303656894
2012-10-24,-0.0661764905251987,-0.0661764905251987
2012-10-25,0.0109775745443824,0.0109775745443824
2012-10-26,0.045430854128663,0.045430854128663
2012-10-31,-0.0312809920486098,-0.0312809920486098
2012-11-01,-0.0051046646600722,-0.0051046646600722
2012-11-02,-0.0076608589946248,-0.0076608589946248
2012-11-05,0.0351784949746346,0.0351784949746346
2012-11-06,0.0208970351618054,0.0208970351618054
2012-11-07,-0.0337022185401396,-0.0337022185401396
2012-11-08,-0.0352149313300145,-0.0352149313300145
2012-11-09,0.0821621869061446,0.0821621869061446
2012-11-12,0.0317072984648911,0.0317072984648911
2012-11-13,0.0109056207004392,0.0109056207004392
2012-11-14,0.0104612128469494,0.0104612128469494
2012-11-15,-0.0033159494457757,-0.0033159494457757
2012-11-16,0.01907494224972,0.01907494224972
2012-11-19,-0.0027893754209178,-0.0027893754209178
2012-11-20,0.0,0.0
2012-11-21,0.0218630734057231,0.0218630734057231
2012-11-23,-0.0172172608573982,-0.0172172608573982
2012-11-26,0.0023629129216018,0.0023629129216018
2012-11-27,-0.0421601739111576,-0.0421601739111576
2012-11-28,0.0099305247765922,0.0099305247765922
2012-11-29,0.0385366300257241,0.0385366300257241
2012-11-30,-0.0238429286318095,-0.0238429286318095
2012-12-03,-0.0033508710803938,-0.0033508710803938
2012-12-04,-0.0192215102736986,-0.0192215102736986
2012-12-05,0.0204379606757602,0.0204379606757602
2012-12-06,-0.0043206986518256,-0.0043206986518256
2012-12-07,0.0071805423772889,0.0071805423772889
2012-12-10,-0.0204762050083706,-0.0204762050083706
2012-12-11,-0.0053191783717735,-0.0053191783717735
2012-12-12,0.0099206728399417,0.0099206728399417
2012-12-13,0.0063850273511535,0.0063850273511535
2012-12-14,-0.0240550642257721,-0.0240550642257721
2012-12-17,0.0090497893765378,0.0090497893765378
2012-12-18,0.0186397443211219,0.0186397443211219
2012-12-19,0.0074037323216038,0.0074037323216038
2012-12-20,0.0098570156020923,0.0098570156020923
2012-12-21,-0.0083007851608273,-0.0083007851608273
2012-12-24,-0.0004985159096745,-0.0004985159096745
2012-12-26,-0.0203372941723876,-0.0203372941723876
2012-12-27,-0.0224887934928623,-0.0224887934928623
2012-12-28,0.0214723971248181,0.0214723971248181
2012-12-31,-0.0015037937593086,-0.0015037937593086
2013-01-02,0.0639040806498964,0.0639040806498964
2013-01-03,-0.0419384742276836,-0.0419384742276836
2013-01-04,0.0014548388979595,0.0014548388979595
2013-01-07,-0.0217917125377093,-0.0217917125377093
2013-01-08,0.0034791099356079,0.0034791099356079
2013-01-09,0.0,0.0
2013-01-10,0.0435633566497286,0.0435633566497286
2013-01-11,0.0150375791587749,0.0150375791587749
2013-01-14,-0.001397241744587,-0.001397241744587
2013-01-15,0.0089202131860655,0.0089202131860655
2013-01-16,0.0051764993106616,0.0051764993106616
2013-01-17,0.0127357802216228,0.0127357802216228
2013-01-18,-0.0148975652534349,-0.0148975652534349
2013-01-22,-0.0091698181952412,-0.0091698181952412
2013-01-23,0.0126581455669091,0.0126581455669091
2013-01-24,0.003827747615609,0.003827747615609
2013-01-25,-0.0264900417270869,-0.0264900417270869
2013-01-28,0.008212563769481,0.008212563769481
2013-01-29,0.035197663948526,0.035197663948526
2013-01-30,-0.011748119921673,-0.011748119921673
2013-01-31,0.0204275686822223,0.0204275686822223
2013-02-01,0.0045662275439088,0.0045662275439088
2013-02-04,-0.0109190071026608,-0.0109190071026608
2013-02-05,-0.0090580055992086,-0.0090580055992086
2013-02-06,0.0046040692739911,0.0046040692739911
2013-02-07,-0.0219378226986873,-0.0219378226986873
2013-02-08,0.0,0.0
2013-02-11,0.0056179273621655,0.0056179273621655
2013-02-12,0.0,0.0
2013-02-13,-0.004176341335229,-0.004176341335229
2013-02-14,0.0181902695864638,0.0181902695864638
2013-02-15,-0.0190909125588157,-0.0190909125588157
2013-02-19,0.0032332423121294,0.0032332423121294
2013-02-20,-0.0110192728903501,-0.0110192728903501
2013-02-21,0.0138696789666702,0.0138696789666702
2013-02-22,0.0177596226437383,0.0177596226437383
2013-02-25,-0.0183527235725918,-0.0183527235725918
2013-02-26,0.0122559483431477,0.0122559483431477
2013-02-27,0.0206741161560742,0.0206741161560742
2013-02-28,0.0035087687010101,0.0035087687010101
2013-03-01,-0.0030742070011838,-0.0030742070011838
2013-03-04,0.0109841826663408,0.0109841826663408
2013-03-05,-0.0030368632165364,-0.0030368632165364
2013-03-06,-0.0104257066179693,-0.0104257066179693
2013-03-07,0.0122968280047357,0.0122968280047357
2013-03-08,-0.0013014655223343,-0.0013014655223343
2013-03-11,-0.0021720739971711,-0.0021720739971711
2013-03-12,0.0030796170802442,0.0030796170802442
2013-03-13,0.0123239742565015,0.0123239742565015
2013-03-14,0.0065416317720858,0.0065416317720858
2013-03-15,0.0030395003359601,0.0030395003359601
2013-03-18,0.0078023540336742,0.0078023540336742
2013-03-19,0.0060632043622025,0.0060632043622025
2013-03-20,0.0043102789151987,0.0043102789151987
2013-03-21,0.006468288705297,0.006468288705297
2013-03-22,0.0059931244002794,0.0059931244002794
2013-03-25,0.0042607747931558,0.0042607747931558
2013-03-26,0.0025423502107013,0.0025423502107013
2013-03-27,0.0148999738135399,0.0148999738135399
2013-03-28,-0.0033444784051377,-0.0033444784051377
2013-04-01,-0.0033472771959389,-0.0033472771959389
2013-04-02,-0.0070833365122479,-0.0070833365122479
2013-04-03,-0.010075557270906,-0.010075557270906
2013-04-04,-0.0118392720428414,-0.0118392720428414
2013-04-05,-0.0008695851201598,-0.0008695851201598
2013-04-08,0.031291276675245,0.031291276675245
2013-04-09,0.003421724832236,0.003421724832236
2013-04-10,0.0118795371349535,0.0118795371349535
2013-04-11,0.0008392974329713,0.0008392974329713
2013-04-12,0.0084281823344949,0.0084281823344949
2013-04-15,-0.0570230854758482,-0.0570230854758482
2013-04-16,0.034025651185114,0.034025651185114
2013-04-17,0.0021988190374869,0.0021988190374869
2013-04-18,-0.0052310739511641,-0.0052310739511641
2013-04-19,0.0219202109472447,0.0219202109472447
2013-04-22,-0.003000415561643,-0.003000415561643
2013-04-23,-0.0145422693517372,-0.0145422693517372
2013-04-24,0.0056620676523961,0.0056620676523961
2013-04-25,-0.0121264913293699,-0.0121264913293699
2013-04-26,-0.0104895008706864,-0.0104895008706864
2013-04-29,0.0238305789569108,0.0238305789569108
2013-04-30,0.0177874126239836,0.0177874126239836
2013-05-01,-0.0430887459842132,-0.0430887459842132
2013-05-02,0.0442869797776273,0.0442869797776273
2013-05-03,0.0,0.0
2013-05-06,-0.0395997859380782,-0.0395997859380782
2013-05-07,0.0030120350909474,0.0030120350909474
2013-05-08,0.0336642504996602,0.0336642504996602
2013-05-09,0.0092437490653589,0.0092437490653589
2013-05-10,0.0041666825612385,0.0041666825612385
2013-05-13,0.0045642614631454,0.0045642614631454
2013-05-14,0.0024742047811291,0.0024742047811291
2013-05-15,0.0086848255509618,0.0086848255509618
2013-05-16,0.0103305781867105,0.0103305781867105
2013-05-17,0.0012269439002367,0.0012269439002367
2013-05-20,-0.0012245178222655,-0.0012245178222655
2013-05-21,0.0012260191045093,0.0012260191045093
2013-05-22,0.0387096610120546,0.0387096610120546
2013-05-23,0.0124947619408879,0.0124947619408879
2013-05-24,0.0041288350249699,0.0041288350249699
2013-05-28,0.003259980469497,0.003259980469497
2013-05-29,-0.0008156793389185,-0.0008156793389185
2013-05-30,0.0053017601280445,0.0053017601280445
2013-05-31,0.0089685816223505,0.0089685816223505
2013-06-03,0.015102075070751,0.015102075070751
2013-06-04,0.0171428602568957,0.0171428602568957
2013-06-05,-0.0036043314001917,-0.0036043314001917
2013-06-06,0.0084745390901391,0.0084745390901391
2013-06-07,-0.0044000244140624,-0.0044000244140624
2013-06-10,-0.0004012932925851,-0.0004012932925851
2013-06-11,0.0056565409958964,0.0056565409958964
2013-06-12,-0.0068300554625424,-0.0068300554625424
2013-06-13,0.0245599825613844,0.0245599825613844
2013-06-14,-0.0040144673658084,-0.0040144673658084
2013-06-17,0.0020047809137879,0.0020047809137879
2013-06-18,-0.0011990681893131,-0.0011990681893131
2013-06-19,-0.0136108950687936,-0.0136108950687936
2013-06-20,0.0008217114888371,0.0008217114888371
