Date,Weighted Industry Change,BBY Change
2011-11-08,0.0128301944372787,0.0128301944372787
2011-11-09,0.0221554701908186,0.0221554701908186
2011-11-10,-0.0137283621360429,-0.0137283621360429
2011-11-11,0.0170166292206216,0.0170166292206216
2011-11-14,-0.0103831332745672,-0.0103831332745672
2011-11-15,0.0229675229222555,0.0229675229222555
2011-11-16,0.0108068888540002,0.0108068888540002
2011-11-17,-0.0202919078578825,-0.0202919078578825
2011-11-18,-0.0177858361048159,-0.0177858361048159
2011-11-21,-0.0078888424192599,-0.0078888424192599
2011-11-22,-0.0038051894542201,-0.0038051894542201
2011-11-23,-0.0100115608685493,-0.0100115608685493
2011-11-25,0.0035238152706776,0.0035238152706776
2011-11-28,-0.0170686819591434,-0.0170686819591434
2011-11-29,0.046581507589234,0.046581507589234
2011-11-30,-0.0407223664253145,-0.0407223664253145
2011-12-01,0.0078182829374816,0.0078182829374816
2011-12-02,0.0069317962464547,0.0069317962464547
2011-12-05,0.014663868676177,0.014663868676177
2011-12-06,-0.006709058478286,-0.006709058478286
2011-12-07,0.0042857442583358,0.0042857442583358
2011-12-08,-0.0224598637398259,-0.0224598637398259
2011-12-09,0.025912445317741,0.025912445317741
2011-12-12,0.0017844124283976,0.0017844124283976
2011-12-13,-0.0686813199152204,-0.0686813199152204
2011-12-14,-0.0201426581524588,-0.0201426581524588
2011-12-15,-0.0046867791317038,-0.0046867791317038
2011-12-16,-0.0144496448221891,-0.0144496448221891
2011-12-19,-0.0296774423250587,-0.0296774423250588
2011-12-20,0.0100744434080135,0.0100744434080135
2011-12-21,-0.0069445203299845,-0.0069445203299845
2011-12-22,0.0161925131600792,0.0161925131600792
2011-12-23,0.006920408373887,0.006920408373887
2011-12-27,0.0099137730462378,0.0099137730462378
2011-12-28,-0.0183525522652594,-0.0183525522652594
2011-12-29,0.009611237508491,0.009611237508491
2011-12-30,0.0116883313119015,0.0116883313119015
2012-01-03,-0.0008439011442963,-0.0008439011442963
2012-01-04,-0.017343479610733,-0.017343479610733
2012-01-05,0.010344817380418,0.010344817380418
2012-01-06,0.0271416196657836,0.0271416196657836
2012-01-09,0.0140033007814078,0.0140033007814078
2012-01-10,-0.0036275757567602,-0.0036275757567602
2012-01-11,0.0089466983322217,0.0089466983322217
2012-01-12,-0.0040225413923796,-0.0040225413923796
2012-01-13,-0.0130028316492452,-0.0130028316492452
2012-01-17,-0.0012250178409919,-0.0012250178409919
2012-01-18,0.0290270244642813,0.0290270244642813
2012-01-19,-0.0023847164668625,-0.0023847164668625
2012-01-20,-0.0063592944508133,-0.0063592944508133
2012-01-23,0.0292468540208834,0.0292468540208834
2012-01-24,-0.0089878679509531,-0.0089878679509531
2012-01-25,0.0174118962698235,0.0174118962698235
2012-01-26,-0.0298565502299027,-0.0298565502299027
2012-01-27,0.0147587093632787,0.0147587093632787
2012-01-30,0.0079427662099636,0.0079427662099636
2012-01-31,-0.0244398571391947,-0.0244398571391947
2012-02-01,0.0020721569062662,0.0020721569062662
2012-02-02,0.0049627349201926,0.0049627349201926
2012-02-03,-0.0281058512485557,-0.0281058512485557
2012-02-06,0.0374263819995702,0.0374263819995702
2012-02-07,0.0342297560676847,0.0342297560676847
2012-02-08,0.004349493832378,0.004349493832378
2012-02-09,-0.0058823379815792,-0.0058823379815792
2012-02-10,-0.0027832881067973,-0.0027832881067973
2012-02-13,-0.0003965197919947,-0.0003965197919947
2012-02-14,0.0095049414304224,0.0095049414304224
2012-02-15,-0.0089913816623267,-0.0089913816623267
2012-02-16,0.0225297082751644,0.0225297082751644
2012-02-17,-0.0081018900927149,-0.0081018900927149
2012-02-21,-0.000771325010732,-0.000771325010732
2012-02-22,-0.031660220343692,-0.031660220343692
2012-02-23,0.0063923229333938,0.0063923229333938
2012-02-24,-0.0075456922857371,-0.0075456922857371
2012-02-27,0.0040144673658084,0.0040144673658084
2012-02-28,0.0224179897339133,0.0224179897339133
2012-02-29,-0.0340242057985189,-0.0340242057985189
2012-03-01,-0.0056360462475221,-0.0056360462475221
2012-03-02,-0.0125914444648195,-0.0125914444648195
2012-03-05,0.0173410441040915,0.0173410441040915
2012-03-06,-0.0098765341009616,-0.0098765341009616
2012-03-07,0.0132945450303861,0.0132945450303861
2012-03-08,0.0,0.0
2012-03-09,0.0126738096849647,0.0126738096849647
2012-03-12,-0.0064724859165211,-0.0064724859165211
2012-03-13,-0.0072668672526959,-0.0072668672526959
2012-03-14,-0.0256618810731184,-0.0256618810731184
2012-03-15,0.0530714768728601,0.0530714768728601
2012-03-16,0.0135027858803486,0.0135027858803486
2012-03-19,0.0303747710523319,0.0303747710523319
2012-03-20,0.015450039988755,0.015450039988755
2012-03-21,0.0323316258851506,0.0323316258851506
2012-03-22,-0.0007413068236848,-0.0007413068236848
2012-03-23,0.0095412928030034,0.0095412928030034
2012-03-26,-0.0115565073547263,-0.0115565073547263
2012-03-27,-0.0193007573549616,-0.0193007573549616
2012-03-28,-0.014803834631888,-0.014803834631888
2012-03-29,-0.0232649896840719,-0.0232649896840719
2012-03-30,-0.0346514617886854,-0.0346514617886854
2012-04-02,0.0172116877138431,0.0172116877138431
2012-04-03,0.0077021134515738,0.0077021134515738
2012-04-04,-0.0175513628724145,-0.0175513628724145
2012-04-05,-0.0039577903911062,-0.0039577903911062
2012-04-09,0.0152398099832733,0.0152398099832733
2012-04-10,-0.0516014177505944,-0.0516014177505944
2012-04-11,0.0314700864318265,0.0314700864318265
2012-04-12,0.0141358623633588,0.0141358623633588
2012-04-13,-0.0072072000861916,-0.0072072000861916
2012-04-16,-0.0090702431977717,-0.0090702431977717
2012-04-17,0.0013705202138878,0.0013705202138878
2012-04-18,-0.0080935389850828,-0.0080935389850828
2012-04-19,-0.0027198307975941,-0.0027198307975941
2012-04-20,-0.0214221152808788,-0.0214221152808788
2012-04-23,0.023047966408415,0.023047966408415
2012-04-24,0.0102421427091063,0.0102421427091063
2012-04-25,0.0077590176849786,0.0077590176849786
2012-04-26,0.000905407769376,0.000905407769376
2012-04-27,0.0044984428038214,0.0044984428038214
2012-04-30,-0.0116435391746604,-0.0116435391746604
2012-05-01,0.017679116339018,0.017679116339018
2012-05-02,-0.0076335910552117,-0.0076335910552117
2012-05-03,-0.026600547541481,-0.026600547541481
2012-05-04,-0.0352178049846497,-0.0352178049846497
2012-05-07,-0.0019360604295319,-0.0019360604295319
2012-05-08,-0.0170981185081309,-0.0170981185081309
2012-05-09,0.0100502897876047,0.0100502897876047
2012-05-10,-0.0118929518081626,-0.0118929518081626
2012-05-11,-0.009758532789401,-0.009758532789401
2012-05-14,0.0219435783535654,0.0219435783535654
2012-05-15,-0.0264765054264266,-0.0264765054264266
2012-05-16,-0.0166320009683462,-0.0166320009683462
2012-05-17,-0.0279387874792259,-0.0279387874792259
2012-05-18,-0.0285713639404364,-0.0285713639404364
2012-05-21,0.0288788354070439,0.0288788354070439
2012-05-22,-0.018085115233284,-0.018085115233284
2012-05-23,0.0164203190773903,0.0164203190773903
2012-05-24,0.0037333170572917,0.0037333170572917
2012-05-25,0.0262312507019818,0.0262312507019818
2012-05-29,0.001558477228338,0.001558477228338
2012-05-30,0.0026110258697237,0.0026110258697237
2012-05-31,-0.0219435783535654,-0.0219435783535654
2012-06-01,0.0005466550591976,0.0005466550591976
2012-06-04,-0.0054585361973546,-0.0054585361973546
2012-06-05,0.0538757291623737,0.0538757291623737
2012-06-06,0.0321743081036085,0.0321743081036085
2012-06-07,0.0330362390244937,0.0330362390244937
2012-06-08,0.0225178406393697,0.0225178406393697
2012-06-11,-0.031296531894272,-0.031296531894272
2012-06-12,0.0214067308016668,0.0214067308016668
2012-06-13,-0.0241448472082238,-0.0241448472082238
2012-06-14,0.0045639024199632,0.0045639024199632
2012-06-15,0.0100857672067035,0.0100857672067035
2012-06-18,-0.0025189492921046,-0.0025189492921046
2012-06-19,-0.0054080928970675,-0.0054080928970675
2012-06-20,0.0009856357571543,0.0009856357571543
2012-06-21,-0.0469667791946345,-0.0469667791946345
2012-06-22,-0.0204185612769089,-0.0204185612769089
2012-06-25,-0.025789461637798,-0.025789461637798
2012-06-26,0.0397209721847539,0.0397209721847539
2012-06-27,0.0275038280595028,0.0275038280595028
2012-06-28,0.0653060588971731,0.0653060588971731
2012-06-29,-0.007575840359983,-0.007575840359983
2012-07-02,0.0146253023056167,0.0146253023056167
2012-07-03,-0.0144993067172205,-0.0144993067172205
2012-07-05,-0.0077590176849783,-0.0077590176849783
2012-07-06,0.0004634026374973,0.0004634026374973
2012-07-09,-0.0153416978240175,-0.0153416978240175
2012-07-10,-0.0065790081052454,-0.0065790081052454
2012-07-11,-0.028098316977795,-0.028098316977795
2012-07-12,-0.0145077093453564,-0.0145077093453564
2012-07-13,0.0068891974024883,0.0068891974024883
2012-07-16,-0.0120229771210879,-0.0120229771210879
2012-07-17,-0.0052854324030911,-0.0052854324030911
2012-07-18,0.0069445017566051,0.0069445017566051
2012-07-19,-0.0015966303982836,-0.0015966303982836
2012-07-20,-0.0209452889054289,-0.0209452889054289
2012-07-23,0.0377777947319878,0.0377777947319878
2012-07-24,-0.0232056281296136,-0.0232056281296136
2012-07-25,-0.0366666581895616,-0.0366666581895616
2012-07-26,-0.0204662084837218,-0.0204662084837218
2012-07-27,0.020689690703681,0.020689690703681
2012-07-30,-0.0388505276219395,-0.0388505276219395
2012-07-31,0.0094866113599428,0.0094866113599428
2012-08-01,-0.0055035982966339,-0.0055035982966339
2012-08-02,-0.0257703631367325,-0.0257703631367325
2012-08-03,-0.0089887558578644,-0.0089887558578644
2012-08-06,-0.0745370639776818,-0.0745370639776818
2012-08-07,0.0055582970143586,0.0055582970143586
2012-08-08,0.0045523596613044,0.0045523596613044
2012-08-09,-0.0303183604705628,-0.0303183604705628
2012-08-10,0.0094586648099001,0.0094586648099001
2012-08-13,0.0198952436218409,0.0198952436218409
2012-08-14,-0.0036045156822458,-0.0036045156822458
2012-08-15,-0.0005162740551656,-0.0005162740551656
2012-08-16,0.0355150073797267,0.0355150073797267
2012-08-17,-0.0019694243835794,-0.0019694243835794
2012-08-20,-0.0442105343467309,-0.0442105343467309
2012-08-21,0.0934066401120561,0.0934066401120561
2012-08-22,0.0062463770125179,0.0062463770125179
2012-08-23,-0.015846940998304,-0.015846940998304
2012-08-24,-0.0286195419537501,-0.0286195419537501
2012-08-27,-0.0340540086900865,-0.0340540086900865
2012-08-28,-0.0116214215837982,-0.0116214215837982
2012-08-29,0.0282326383877894,0.0282326383877894
2012-08-30,-0.0154867637072486,-0.0154867637072486
2012-08-31,-0.0083845513497932,-0.0083845513497932
2012-09-04,0.0169300878123108,0.0169300878123108
2012-09-05,-0.0088544466028927,-0.0088544466028927
2012-09-06,0.0127706573744229,0.0127706573744229
2012-09-07,0.0066261141822477,0.0066261141822477
2012-09-10,-0.0010989262046843,-0.0010989262046843
2012-09-11,0.0114316317299316,0.0114316317299316
2012-09-12,-0.0048205759089509,-0.0048205759089509
2012-09-13,-0.012398897665549,-0.012398897665549
2012-09-14,0.0225646585410324,0.0225646585410324
2012-09-17,-0.0291892386771538,-0.0291892386771538
2012-09-18,-0.0028232207591913,-0.0028232207591913
2012-09-19,0.0135593085182618,0.0135593085182618
2012-09-20,0.0134453650414098,0.0134453650414098
2012-09-21,-0.0181918376410952,-0.0181918376410952
2012-09-24,-0.0078872895576586,-0.0078872895576586
2012-09-25,-0.0391600738475127,-0.0391600738475127
2012-09-26,0.040212910189934,0.040212910189934
2012-09-27,-0.0067797081390334,-0.0067797081390334
2012-09-28,-0.0097869929810232,-0.0097869929810232
2012-10-01,-0.0122093594480399,-0.0122093594480399
2012-10-02,-0.0064403167940818,-0.0064403167940818
2012-10-03,0.0148571559361049,0.0148571559361049
2012-10-04,0.0313901043246991,0.0313901043246991
2012-10-05,-0.0179738514561921,-0.0179738514561921
2012-10-08,0.0061798098351902,0.0061798098351902
2012-10-09,-0.0055741571066222,-0.0055741571066222
2012-10-10,-0.0094602160706601,-0.0094602160706601
2012-10-11,-0.0044642814378046,-0.0044642814378046
2012-10-12,-0.0167037445631001,-0.0167037445631001
2012-10-15,-0.020728337889421,-0.020728337889421
2012-10-16,0.0057110439841559,0.0057110439841559
2012-10-17,-0.0017026495582625,-0.0017026495582625
2012-10-18,0.0011448459387393,0.0011448459387393
2012-10-19,-0.0125929777905783,-0.0125929777905783
2012-10-22,-0.0063915577486678,-0.0063915577486678
2012-10-23,-0.0041322132595856,-0.0041322132595856
2012-10-24,0.0005913795962195,0.0005913795962195
2012-10-25,-0.0687538843638637,-0.0687538843638637
2012-10-26,-0.0131925996885334,-0.0131925996885334
2012-10-31,0.0180723203043588,0.0180723203043588
2012-11-01,-0.0131147415911565,-0.0131147415911565
2012-11-02,-0.0284391738379886,-0.0284391738379886
2012-11-05,-0.0176510036176175,-0.0176510036176175
2012-11-06,0.0260809967330271,0.0260809967330271
2012-11-07,0.0285904458953735,0.0285904458953735
2012-11-08,-0.0224214885005264,-0.0224214885005264
2012-11-09,-0.0013054506845788,-0.0013054506845788
2012-11-12,0.0173299396075636,0.0173299396075636
2012-11-13,-0.0082122624805726,-0.0082122624805726
2012-11-14,-0.0235668719779686,-0.0235668719779686
2012-11-15,-0.0090968382195974,-0.0090968382195974
2012-11-16,-0.0965834586884519,-0.0965834586884519
2012-11-19,-0.0364401150022921,-0.0364401150022921
2012-11-20,-0.0670826581239663,-0.0670826581239663
2012-11-21,-0.0219780414673395,-0.0219780414673395
2012-11-23,-0.0051020763987179,-0.0051020763987179
2012-11-26,0.0621276206158579,0.0621276206158579
2012-11-27,0.0328526294972088,0.0328526294972088
2012-11-28,0.043784239350034,0.043784239350034
2012-11-29,-0.0241145921220613,-0.0241145921220613
2012-11-30,0.0170674404573199,0.0170674404573199
2012-12-03,-0.0144927219953456,-0.0144927219953456
2012-12-04,-0.0603248776671163,-0.0603248776671163
2012-12-05,-0.0098360563471443,-0.0098360563471443
2012-12-06,0.0206440963738719,0.0206440963738719
2012-12-07,-0.0338436810199905,-0.0338436810199905
2012-12-10,0.0544681143253407,0.0544681143253407
2012-12-11,-0.0257442188770732,-0.0257442188770732
2012-12-12,0.0082781773262665,0.0082781773262665
2012-12-13,0.0180245134868596,0.0180245134868596
2012-12-14,-0.03290528460328,-0.03290528460328
2012-12-17,0.0148883625230765,0.0148883625230765
2012-12-18,-0.0162337511541629,-0.0162337511541629
2012-12-19,-0.0221857400222707,-0.0221857400222707
2012-12-20,0.0050378186721587,0.0050378186721587
2012-12-21,-0.0143581143668135,-0.0143581143668135
2012-12-24,-0.0094178602292345,-0.0094178602292345
2012-12-26,-0.0129087452674323,-0.0129087452674323
2012-12-27,0.0008695851201596,0.0008695851201596
2012-12-28,-0.0070360531672178,-0.0070360531672178
2012-12-31,0.043133867922651,0.043133867922651
2013-01-02,-0.0271828595035883,-0.0271828595035883
2013-01-03,0.0101095102540877,0.0101095102540877
2013-01-04,0.0125417740846022,0.0125417740846022
2013-01-07,0.0124377788815235,0.0124377788815235
2013-01-08,-0.0271604884005729,-0.0271604884005729
2013-01-09,-0.0244107709645988,-0.0244107709645988
2013-01-10,0.0365025734230066,0.0365025734230066
2013-01-11,0.0847327957522326,0.0847327957522326
2013-01-14,0.0342856815883094,0.0342856815883094
2013-01-15,0.0027816384933721,0.0027816384933721
2013-01-16,0.024441367941944,0.024441367941944
2013-01-17,-0.0094851179642128,-0.0094851179642128
2013-01-18,0.0115567692626165,0.0115567692626165
2013-01-22,0.0342742086666306,0.0342742086666306
2013-01-23,0.0071942221681939,0.0071942221681939
2013-01-24,0.0045841318091532,0.0045841318091532
2013-01-25,0.0220207358696995,0.0220207358696995
2013-01-28,-0.0074166153875171,-0.0074166153875171
2013-01-29,-0.0043586361863004,-0.0043586361863004
2013-01-30,-0.0068707438337897,-0.0068707438337897
2013-01-31,0.0323809669131324,0.0323809669131324
2013-02-01,-0.0164834288307989,-0.0164834288307989
2013-02-04,-0.0174564009141955,-0.0174564009141955
2013-02-05,-0.001879682512499,-0.001879682512499
2013-02-06,0.0075997394457878,0.0075997394457878
2013-02-07,-0.0213567934019157,-0.0213567934019157
2013-02-08,-0.0204996605933516,-0.0204996605933516
2013-02-11,0.0308399129978676,0.0308399129978676
2013-02-12,-0.0121638656706366,-0.0121638656706366
2013-02-13,-0.0219922478492209,-0.0219922478492209
2013-02-14,0.0438538099034987,0.0438538099034987
2013-02-15,0.0590081930979124,0.0590081930979124
2013-02-19,-0.0114090561954065,-0.0114090561954065
2013-02-20,-0.0232162996010553,-0.0232162996010553
2013-02-21,0.0139778549826289,0.0139778549826289
2013-02-22,-0.0195852615572578,-0.0195852615572578
2013-02-25,-0.0035169676330977,-0.0035169676330977
2013-02-26,-0.0317647597369026,-0.0317647597369026
2013-02-27,0.0184049790460775,0.0184049790460775
2013-02-28,-0.0318584596590717,-0.0318584596590717
2013-03-01,-0.0126581889515342,-0.0126581889515342
2013-03-04,0.0403981579121637,0.0403981579121637
2013-03-05,0.0216546021483671,0.0216546021483671
2013-03-06,-0.0279938252928061,-0.0279938252928061
2013-03-07,0.0222929974995916,0.0222929974995916
2013-03-08,0.0380854225164906,0.0380854225164906
2013-03-11,-0.0098619702252354,-0.0098619702252354
2013-03-12,0.0014807841217464,0.0014807841217464
2013-03-13,0.0304817565011613,0.0304817565011613
2013-03-14,0.0242972955904263,0.0242972955904263
2013-03-15,-0.0074039723689533,-0.0074039723689533
2013-03-18,0.042884065827439,0.042884065827439
2013-03-19,0.0159817528569078,0.0159817528569078
2013-03-20,0.0221533011413668,0.0221533011413668
2013-03-21,-0.0209242126595564,-0.0209242126595564
2013-03-22,0.0088574297438097,0.0088574297438097
2013-03-25,0.0131004868736514,0.0131004868736514
2013-03-26,-0.0173160005162227,-0.0173160005162227
2013-03-27,-0.0067264405229659,-0.0067264405229659
2013-03-28,-0.0013526008220346,-0.0013526008220346
2013-04-01,-0.0203343367671067,-0.0203343367671067
2013-04-02,-0.0050574993265085,-0.0050574993265085
2013-04-03,-0.0036815428159839,-0.0036815428159839
2013-04-04,0.1569981563174118,0.1569981563174118
2013-04-05,0.0241448841955406,0.0241448841955406
2013-04-08,0.0180391797832411,0.0180391797832411
2013-04-09,0.0031176899525244,0.0031176899525244
2013-04-10,-0.036490703637638,-0.036490703637638
2013-04-11,-0.0199186895739749,-0.0199186895739749
2013-04-12,0.0008309288748337,0.0008309288748337
2013-04-15,-0.0405687712063907,-0.0405687712063907
2013-04-16,0.0273555858438132,0.0273555858438132
2013-04-17,-0.0008547204311848,-0.0008547204311848
2013-04-18,-0.0225532207083194,-0.0225532207083194
2013-04-19,0.0030198314884658,0.0030198314884658
2013-04-22,0.0233362545276864,0.0233362545276864
2013-04-23,0.0168562842918862,0.0168562842918862
2013-04-24,-0.0157349551457146,-0.0157349551457146
2013-04-25,0.0151387170987383,0.0151387170987383
2013-04-26,-0.0224625996240523,-0.0224625996240523
2013-04-29,0.0262935047175331,0.0262935047175331
2013-04-30,0.0108907311013718,0.0108907311013718
2013-05-01,0.0081743511135492,0.0081743511135492
2013-05-02,0.0138996376700328,0.0138996376700328
2013-05-03,0.0026464912213651,0.0026464912213651
2013-05-06,-0.0049111886716602,-0.0049111886716602
2013-05-07,-0.0094804699296046,-0.0094804699296046
2013-05-08,-0.0192233754555987,-0.0192233754555987
2013-05-09,0.0043154417944014,0.0043154417944014
2013-05-10,-0.0109161319088127,-0.0109161319088127
2013-05-13,-0.0062818944532997,-0.0062818944532997
2013-05-14,0.055665213251442,0.055665213251442
2013-05-15,-0.0033975142833341,-0.0033975142833341
2013-05-16,-0.0095602295849689,-0.0095602295849689
2013-05-17,0.0390112109962297,0.0390112109962297
2013-05-20,-0.0029750809044963,-0.0029750809044963
2013-05-21,-0.0172480168764896,-0.0172480168764896
2013-05-22,0.0003900245366572,0.0003900245366572
2013-05-23,0.0350394216678563,0.0350394216678563
2013-05-24,-0.0034456412594254,-0.0034456412594254
2013-05-28,0.0175104330588888,0.0175104330588888
2013-05-29,0.0207625952873294,0.0207625952873294
2013-05-30,0.0217311293140942,0.0217311293140942
2013-05-31,-0.0014498338276954,-0.0014498338276954
2013-06-03,-0.0308182410907629,-0.0308182410907629
2013-06-04,0.0066127960953864,0.0066127960953864
2013-06-05,-0.0036778366864859,-0.0036778366864859
2013-06-06,0.0244263447901781,0.0244263447901781
2013-06-07,-0.010488210205412,-0.010488210205412
2013-06-10,0.0241052510953497,0.0241052510953497
2013-06-11,0.0108734771801879,0.0108734771801879
