Date,Weighted Industry Change,FIX Change
2011-10-11,0.0229645374510297,0.0229645374510297
2011-10-12,0.0222222500511034,0.0222222500511034
2011-10-13,-0.0029999732971192,-0.0029999732971192
2011-10-14,0.0069306625921169,0.0069306625921169
2011-10-17,-0.0319042575616724,-0.0319042575616724
2011-10-18,0.0163431918320278,0.0163431918320278
2011-10-19,-0.0322905852423179,-0.0322905852423179
2011-10-20,0.0062564614168635,0.0062564614168635
2011-10-21,-0.0040485790880266,-0.0040485790880266
2011-10-24,0.0406090967552418,0.0406090967552418
2011-10-25,-0.0099010274943348,-0.0099010274943348
2011-10-26,-0.0107421542124931,-0.0107421542124931
2011-10-27,0.0692600093503514,0.0692600093503514
2011-10-28,-0.0026666429307724,-0.0026666429307724
2011-10-31,-0.0018149234966304,-0.0018149234966304
2011-11-01,0.0038058954312016,0.0038058954312016
2011-11-02,0.033457216451626,0.033457216451626
2011-11-03,0.0398229912981862,0.0398229912981862
2011-11-04,-0.1108333269755043,-0.1108333269755043
2011-11-07,-0.0451128271073667,-0.0451128271073667
2011-11-08,-0.0165369728316922,-0.0165369728316922
2011-11-09,-0.0368097818513821,-0.0368097818513821
2011-11-10,-0.0248963398594398,-0.0248963398594398
2011-11-11,0.0031413332326731,0.0031413332326731
2011-11-14,-0.0136842225727283,-0.0136842225727283
2011-11-15,0.0397421985910409,0.0397421985910409
2011-11-16,0.0135415787084271,0.0135415787084271
2011-11-17,-0.0061792398950546,-0.0061792398950546
2011-11-18,0.0207254684814085,0.0207254684814085
2011-11-21,-0.009355525328331,-0.009355525328331
2011-11-22,0.0041840962444885,0.0041840962444885
2011-11-23,-0.0476190283965867,-0.0476190283965867
2011-11-25,-0.0369540775395929,-0.0369540775395929
2011-11-28,0.0650953909807882,0.0650953909807882
2011-11-29,0.0063291584930336,0.0063291584930336
2011-11-30,0.0378109559431887,0.0378109559431887
2011-12-01,0.0028929347446732,0.0028929347446732
2011-12-02,-0.0075542891929521,-0.0075542891929521
2011-12-05,0.0140055665729225,0.0140055665729225
2011-12-06,0.0101475696613329,0.0101475696613329
2011-12-07,0.0230202585546388,0.0230202585546388
2011-12-08,-0.0300820342455136,-0.0300820342455136
2011-12-09,0.0392523442785735,0.0392523442785735
2011-12-12,0.0036563037831146,0.0036563037831146
2011-12-13,-0.0403950403115723,-0.0403950403115723
2011-12-14,-0.036190487089611,-0.036190487089611
2011-12-15,-0.0029069509552637,-0.0029069509552637
2011-12-16,-0.0048030923600149,-0.0048030923600149
2011-12-19,-0.0343511137788105,-0.0343511137788105
2011-12-20,0.0307396445259091,0.0307396445259091
2011-12-21,0.0337394240021682,0.0337394240021682
2011-12-22,-0.0072136990626989,-0.0072136990626989
2011-12-23,-0.0108303146557192,-0.0108303146557192
2011-12-27,0.0156393816084387,0.0156393816084387
2011-12-28,-0.0426884883976559,-0.0426884883976559
2011-12-29,0.0160528870485806,0.0160528870485806
2011-12-30,0.001869201693476,0.001869201693476
2012-01-03,-0.0054151142920146,-0.0054151142920146
2012-01-04,0.0018332225520987,0.0018332225520987
2012-01-05,0.0194264597590477,0.0194264597590477
2012-01-06,-0.014505879536319,-0.014505879536319
2012-01-09,-0.0264357296986256,-0.0264357296986256
2012-01-10,0.0101009782561383,0.0101009782561383
2012-01-11,0.0146654307653417,0.0146654307653417
2012-01-12,0.0233392519923361,0.0233392519923361
2012-01-13,-0.0151245622558433,-0.0151245622558433
2012-01-17,-0.0152329819550461,-0.0152329819550461
2012-01-18,0.0346083907361913,0.0346083907361913
2012-01-19,0.0167253996302664,0.0167253996302664
2012-01-20,0.0103986036356809,0.0103986036356809
2012-01-23,-0.0094745615788184,-0.0094745615788184
2012-01-24,0.0262697188030333,0.0262697188030333
2012-01-25,0.0274442280456153,0.0274442280456153
2012-01-26,0.0058333079020181,0.0058333079020181
2012-01-27,0.0199833277722185,0.0199833277722185
2012-01-30,0.0164880302867461,0.0164880302867461
2012-01-31,-0.0370370398809395,-0.0370370398809395
2012-02-01,0.040562895216297,0.040562895216297
2012-02-02,0.0135135196601702,0.0135135196601702
2012-02-03,0.0,0.0
2012-02-06,0.0031055870727967,0.0031055870727967
2012-02-07,-0.0178156115379375,-0.0178156115379375
2012-02-08,0.0,0.0
2012-02-09,-0.0117004385414165,-0.0117004385414165
2012-02-10,-0.0200481150478407,-0.0200481150478407
2012-02-13,-0.0072346625361221,-0.0072346625361221
2012-02-14,-0.013821144199819,-0.013821144199819
2012-02-15,-0.026165143646907,-0.026165143646907
2012-02-16,0.020134208857554,0.020134208857554
2012-02-17,0.0,0.0
2012-02-21,-0.0049423737990006,-0.0049423737990006
2012-02-22,-0.0108243223949564,-0.0108243223949564
2012-02-23,0.0318258063480364,0.0318258063480364
2012-02-24,-0.0162866297731379,-0.0162866297731379
2012-02-27,0.0025146464546339,0.0025146464546339
2012-02-28,-0.014237782964325,-0.014237782964325
2012-02-29,-0.0354131609150156,-0.0354131609150156
2012-03-01,-0.0536796428848922,-0.0536796428848922
2012-03-02,-0.0703195906394295,-0.0703195906394295
2012-03-05,0.0098328791267983,0.0098328791267983
2012-03-06,-0.0128712979733572,-0.0128712979733572
2012-03-07,0.0110110723595393,0.0110110723595393
2012-03-08,0.0009842745110261,0.0009842745110261
2012-03-09,0.0187192651427043,0.0187192651427043
2012-03-12,0.011616639539725,0.011616639539725
2012-03-13,0.0160832621761747,0.0160832621761747
2012-03-14,-0.0027958745807122,-0.0027958745807122
2012-03-15,0.0121381992509693,0.0121381992509693
2012-03-16,-0.0018365892684231,-0.0018365892684231
2012-03-19,0.0203514620550119,0.0203514620550119
2012-03-20,-0.0165289531222236,-0.0165289531222236
2012-03-21,-0.008348808424607,-0.008348808424607
2012-03-22,-0.0057034616925726,-0.0057034616925726
2012-03-23,0.0325670657331011,0.0325670657331011
2012-03-26,0.0237443135534889,0.0237443135534889
2012-03-27,-0.0116174410760923,-0.0116174410760923
2012-03-28,0.0099368214439059,0.0099368214439059
2012-03-29,0.0135746258770244,0.0135746258770244
2012-03-30,-0.0370697333735341,-0.0370697333735341
2012-04-02,0.0378228636199999,0.0378228636199999
2012-04-03,-0.0240856785767059,-0.0240856785767059
2012-04-04,-0.0270018592209743,-0.0270018592209743
2012-04-05,0.0038572769811432,0.0038572769811432
2012-04-09,-0.013806739505186,-0.013806739505186
2012-04-10,-0.0230924191796926,-0.0230924191796926
2012-04-11,0.0414893999095429,0.0414893999095429
2012-04-12,0.032753293739094,0.032753293739094
2012-04-13,-0.0179283173167022,-0.0179283173167022
2012-04-16,-0.0080482824027415,-0.0080482824027415
2012-04-17,0.0070140933576484,0.0070140933576484
2012-04-18,-0.0120724236041118,-0.0120724236041118
2012-04-19,-0.0030518548529023,-0.0030518548529023
2012-04-20,0.0171026240915986,0.0171026240915986
2012-04-23,0.011144848830058,0.011144848830058
2012-04-24,0.0269729768147585,0.0269729768147585
2012-04-25,0.0066921314119441,0.0066921314119441
2012-04-26,0.0,0.0
2012-04-27,0.0285170365025174,0.0285170365025174
2012-04-30,-0.0176416458664728,-0.0176416458664728
2012-05-01,-0.02171864897041,-0.02171864897041
2012-05-02,0.0370731818966748,0.0370731818966748
2012-05-03,-0.035984857892147,-0.035984857892147
2012-05-04,-0.0297029880598091,-0.0297029880598091
2012-05-07,0.0061474861204236,0.0061474861204236
2012-05-08,0.0205128009502705,0.0205128009502705
2012-05-09,-0.00306745744277,-0.00306745744277
2012-05-10,-0.003061197182379,-0.003061197182379
2012-05-11,0.0020660644069052,0.0020660644069052
2012-05-14,0.004188477597292,0.004188477597292
2012-05-15,0.0020877304721244,0.0020877304721244
2012-05-16,-0.0010384453544129,-0.0010384453544129
2012-05-17,-0.0301142220567734,-0.0301142220567734
2012-05-18,0.0042964511332076,0.0042964511332076
2012-05-21,0.0127523791184846,0.0127523791184846
2012-05-22,-0.034700306599767,-0.034700306599767
2012-05-23,0.0275633967377818,0.0275633967377818
2012-05-24,-0.0021482767843414,-0.0021482767843414
2012-05-25,-0.0010741383921708,-0.0010741383921708
2012-05-29,0.0,0.0
2012-05-30,-0.015418540143072,-0.015418540143072
2012-05-31,0.0111359005086121,0.0111359005086121
2012-06-01,0.0215663531593301,0.0215663531593301
2012-06-04,-0.0011049976432127,-0.0011049976432127
2012-06-05,0.0011099032883241,0.0011099032883241
2012-06-06,0.017524627098201,0.017524627098201
2012-06-07,-0.0158561963980346,-0.0158561963980346
2012-06-08,0.0323974280042852,0.0323974280042852
2012-06-11,-0.0576132103119662,-0.0576132103119662
2012-06-12,0.0118918547759185,0.0118918547759185
2012-06-13,-0.0042780706118796,-0.0042780706118796
2012-06-14,0.0106951255310741,0.0106951255310741
2012-06-15,0.0434322901812861,0.0434322901812861
2012-06-18,-0.003083220388754,-0.003083220388754
2012-06-19,0.0329217783984726,0.0329217783984726
2012-06-20,-0.0208747544122838,-0.0208747544122838
2012-06-21,-0.051987788691834,-0.051987788691834
2012-06-22,-0.0095846804363421,-0.0095846804363421
2012-06-25,0.0054645019474761,0.0054645019474761
2012-06-26,0.0097932705873024,0.0097932705873024
2012-06-27,0.008602142157562,0.008602142157562
2012-06-28,0.0323623756468422,0.0323623756468422
2012-06-29,0.0182927136569648,0.0182927136569648
2012-07-02,0.0399999618530276,0.0399999618530276
2012-07-03,0.02777777524033,0.02777777524033
2012-07-05,0.0084269803385935,0.0084269803385935
2012-07-06,-0.0414702728200744,-0.0414702728200744
2012-07-09,0.0,0.0
2012-07-10,-0.0302144651755511,-0.0302144651755511
2012-07-11,-0.0010000228881837,-0.0010000228881837
2012-07-12,0.0473790588119023,0.0473790588119023
2012-07-13,0.0172910958515075,0.0172910958515075
2012-07-16,-0.0056926394529275,-0.0056926394529275
2012-07-17,-0.0150944146536191,-0.0150944146536191
2012-07-18,0.0009569597190777,0.0009569597190777
2012-07-19,-0.0057034616925721,-0.0057034616925721
2012-07-20,-0.0193798270522667,-0.0193798270522667
2012-07-23,0.0171717255398424,0.0171717255398424
2012-07-24,-0.0444663848175799,-0.0444663848175799
2012-07-25,-0.0327869509215366,-0.0327869509215366
2012-07-26,-0.0155440025346984,-0.0155440025346984
2012-07-27,0.0659685970532363,0.0659685970532363
2012-07-30,-0.0234834362545718,-0.0234834362545718
2012-07-31,-0.0121089694658688,-0.0121089694658688
2012-08-01,-0.0789473404793912,-0.0789473404793912
2012-08-02,0.050261731167504,0.050261731167504
2012-08-03,0.0477582612268191,0.0477582612268191
2012-08-06,-0.0111213981448871,-0.0111213981448871
2012-08-07,-0.006481541413174,-0.006481541413174
2012-08-08,0.0065604212112183,0.0065604212112183
2012-08-09,0.0018709502851968,0.0018709502851968
2012-08-10,-0.0065481475745492,-0.0065481475745492
2012-08-13,0.0169332364287795,0.0169332364287795
2012-08-14,-0.0457456528855936,-0.0457456528855936
2012-08-15,0.0239923222811448,0.0239923222811448
2012-08-16,0.0272556346330398,0.0272556346330398
2012-08-17,0.0166821414098383,0.0166821414098383
2012-08-20,0.0100825492108193,0.0100825492108193
2012-08-21,-0.0054054430229447,-0.0054054430229447
2012-08-22,-0.0262681125774526,-0.0262681125774526
2012-08-23,-0.0083565597736828,-0.0083565597736828
2012-08-24,0.0197740151045131,0.0197740151045131
2012-08-27,0.0036798493352486,0.0036798493352486
2012-08-28,0.0110294011302269,0.0110294011302269
2012-08-29,-0.0099548061948268,-0.0099548061948268
2012-08-30,-0.0156682092458065,-0.0156682092458065
2012-08-31,-0.0470914342081834,-0.0470914342081834
2012-09-04,0.0029125953801612,0.0029125953801612
2012-09-05,-0.0173744553539104,-0.0173744553539104
2012-09-06,0.0699029372520275,0.0699029372520275
2012-09-07,-0.008093538985083,-0.008093538985083
2012-09-10,0.0144796239502571,0.0144796239502571
2012-09-11,0.0044444613986546,0.0044444613986546
2012-09-12,-0.0131810694812069,-0.0131810694812069
2012-09-13,0.0212766605030109,0.0212766605030109
2012-09-14,-0.0060292589917482,-0.0060292589917482
2012-09-17,0.0147826153299085,0.0147826153299085
2012-09-18,-0.0137338929314311,-0.0137338929314311
2012-09-19,-0.0086805883243112,-0.0086805883243112
2012-09-20,0.0088028507475305,0.0088028507475305
2012-09-21,0.0145922817047603,0.0145922817047603
2012-09-24,-0.0051150441844723,-0.0051150441844723
2012-09-25,-0.0390161187137676,-0.0390161187137676
2012-09-26,-0.0210341607649186,-0.0210341607649186
2012-09-27,0.0017809847354355,0.0017809847354355
2012-09-28,-0.0214861029076907,-0.0214861029076907
2012-10-01,-0.0090744444025201,-0.0090744444025201
2012-10-02,-0.0045454718849876,-0.0045454718849876
2012-10-03,-0.0155109558122491,-0.0155109558122491
2012-10-04,0.0036866322992342,0.0036866322992342
2012-10-05,0.0155677724456242,0.0155677724456242
2012-10-08,-0.0191082841237954,-0.0191082841237954
2012-10-09,-0.0473977897800506,-0.0473977897800506
2012-10-10,0.0058422067446967,0.0058422067446967
2012-10-11,-0.0133715701769014,-0.0133715701769014
2012-10-12,-0.0038610003068141,-0.0038610003068141
2012-10-15,0.0173745474074188,0.0173745474074188
2012-10-16,0.0103871251267512,0.0103871251267512
2012-10-17,0.0074418533680052,0.0074418533680052
2012-10-18,0.0027649522503636,0.0027649522503636
2012-10-19,-0.0465116279069767,-0.0465116279069767
2012-10-22,-0.0009774463005824,-0.0009774463005824
2012-10-23,0.0118343078398517,0.0118343078398517
2012-10-24,0.0203094811458403,0.0203094811458403
2012-10-25,0.0121722950118188,0.0121722950118188
2012-10-26,-0.0092336456301197,-0.0092336456301197
2012-10-31,0.0120704879518265,0.0120704879518265
2012-11-01,-0.0145985261729215,-0.0145985261729215
2012-11-02,-0.0184501666466662,-0.0184501666466662
2012-11-05,0.0094162318782794,0.0094162318782794
2012-11-06,0.0111111003185007,0.0111111003185007
2012-11-07,-0.0374882488912978,-0.0374882488912978
2012-11-08,-0.030362430799066,-0.030362430799066
2012-11-09,0.0375634387035297,0.0375634387035297
2012-11-12,-0.0087378787302206,-0.0087378787302206
2012-11-13,-0.0147637422030554,-0.0147637422030554
2012-11-14,-0.0456802435042183,-0.0456802435042183
2012-11-15,0.0062304740632775,0.0062304740632775
2012-11-16,0.040498477537702,0.040498477537702
2012-11-19,0.0186457842867222,0.0186457842867222
2012-11-20,-0.0116278962313601,-0.01162789623136
2012-11-21,0.015670895868199,0.015670895868199
2012-11-23,0.0115495554950776,0.0115495554950776
2012-11-26,0.0219884838812175,0.0219884838812175
2012-11-27,0.0074837119289674,0.0074837119289674
2012-11-28,0.001874367755047,0.001874367755047
2012-11-29,0.0225352801304233,0.0225352801304233
2012-11-30,-0.0127853326106891,-0.0127853326106891
2012-12-03,0.0064161041066214,0.0064161041066214
2012-12-04,0.0145454406738278,0.0145454406738278
2012-12-05,-0.0044682072328403,-0.0044682072328403
2012-12-06,0.0008968815447504,0.0008968815447504
2012-12-07,-0.0298102920328304,-0.0298102920328304
2012-12-10,0.0120258238409219,0.0120258238409219
2012-12-11,0.0334236581534934,0.0334236581534934
2012-12-12,-0.0008733824496436,-0.0008733824496436
2012-12-13,-0.006102933467208,-0.006102933467208
2012-12-14,0.0017652654808783,0.0017652654808783
2012-12-17,0.0359333788689841,0.0359333788689841
2012-12-18,0.0025359030570301,0.0025359030570301
2012-12-19,-0.0075884655580832,-0.0075884655580832
2012-12-20,-0.002548911255625,-0.002548911255625
2012-12-21,0.0146804902775455,0.0146804902775455
2012-12-24,0.0059625766493411,0.0059625766493411
2012-12-26,0.0050590574497124,0.0050590574497124
2012-12-27,-0.012541774084602,-0.012541774084602
2012-12-28,-0.0008524531626377,-0.0008524531626377
2012-12-31,0.0331350360646069,0.0331350360646069
2013-01-02,-0.0047961965242956,-0.0047961965242956
2013-01-03,0.0040000152587888,0.0040000152587888
2013-01-04,0.0094786640604592,0.0094786640604592
2013-01-07,-0.0023640452295654,-0.0023640452295654
2013-01-08,-0.0079114223697431,-0.0079114223697431
2013-01-09,-0.0015847467726397,-0.0015847467726397
2013-01-10,-0.0015747641251746,-0.0015747641251746
2013-01-11,-0.0070978036610261,-0.0070978036610261
2013-01-14,0.0087719024730356,0.0087719024730356
2013-01-15,0.0087859147488315,0.0087859147488315
2013-01-16,-0.0127084865347852,-0.0127084865347852
2013-01-17,-0.0047809098569574,-0.0047809098569574
2013-01-18,0.0015986813527931,0.0015986813527931
2013-01-22,0.0263999938964843,0.0263999938964843
2013-01-23,3.0007098026330524e-16,3.0007098026330524e-16
2013-01-24,-0.0139534385135098,-0.0139534385135098
2013-01-25,-0.0015588078104662,-0.0015588078104662
2013-01-28,0.0077942620471068,0.0077942620471068
2013-01-29,0.0046439214851454,0.0046439214851454
2013-01-30,-0.0276922812828651,-0.0276922812828651
2013-01-31,0.0213607196800422,0.0213607196800422
2013-02-01,0.0,0.0
2013-02-04,-0.027353189399868,-0.027353189399868
2013-02-05,0.0082304843299923,0.0082304843299923
2013-02-06,-0.0205761323332651,-0.0205761323332651
2013-02-07,0.0025167561056357,0.0025167561056357
2013-02-08,0.0016652376110085,0.0016652376110085
2013-02-11,-0.0058043653451847,-0.0058043653451847
2013-02-12,0.008305679550379,0.008305679550379
2013-02-13,-0.0024589945442791,-0.0024589945442791
2013-02-14,0.0066006538334521,0.0066006538334521
2013-02-15,0.0163265150420519,0.0163265150420519
2013-02-19,0.0263999938964843,0.0263999938964843
2013-02-20,-0.0372671189165965,-0.0372671189165965
2013-02-21,0.0129136273590448,0.0129136273590448
2013-02-22,0.0070978036610261,0.0070978036610261
2013-02-25,-0.0459144073986723,-0.0459144073986723
2013-02-26,0.0064777264157894,0.0064777264157894
2013-02-27,0.0136546248111131,0.0136546248111131
2013-02-28,-0.0118765297581496,-0.0118765297581496
2013-03-01,0.0407166132632337,0.0407166132632337
2013-03-04,-0.0425531898903904,-0.0425531898903904
2013-03-05,-0.0040683637827548,-0.0040683637827548
2013-03-06,0.0431244698629991,0.0431244698629991
2013-03-07,-0.0227629487490624,-0.0227629487490624
2013-03-08,0.020602237023738,0.020602237023738
2013-03-11,-0.0062451892864784,-0.0062451892864784
2013-03-12,0.0023510762094884,0.0023510762094884
2013-03-13,0.0062548806837108,0.0062548806837108
2013-03-14,0.0286156130569443,0.0286156130569443
2013-03-15,0.0279456111748733,0.0279456111748733
2013-03-18,0.0156716450839724,0.0156716450839724
2013-03-19,-0.0007315456346763,-0.0007315456346763
2013-03-20,-0.0021598765949584,-0.0021598765949584
2013-03-21,-0.00505419830834,-0.00505419830834
2013-03-22,0.0050360180158001,0.0050360180158001
2013-03-25,0.0071428843906948,0.0071428843906948
2013-03-26,-0.0035112494057951,-0.0035112494057951
2013-03-27,0.0014194112045969,0.0014194112045969
2013-03-28,-0.0070471762334404,-0.0070471762334404
2013-04-01,-0.0298507523385693,-0.0298507523385693
2013-04-02,-0.0361794508712803,-0.0361794508712803
2013-04-03,-0.0067516994075771,-0.0067516994075771
2013-04-04,0.0090497649689106,0.0090497649689106
2013-04-05,-0.0038109901807162,-0.0038109901807162
2013-04-08,0.0106464142497367,0.0106464142497367
2013-04-09,-0.0180316091078975,-0.0180316091078975
2013-04-10,0.0344300515261416,0.0344300515261416
2013-04-11,0.0029674270686742,0.0029674270686742
2013-04-12,0.0044708990761014,0.0044708990761014
2013-04-15,-0.0683697049134,-0.0683697049134
2013-04-16,-0.0023847164668623,-0.0023847164668623
2013-04-17,-0.0192925867535092,-0.0192925867535092
2013-04-18,-0.017128877179974,-0.017128877179974
2013-04-19,0.0132559943212527,0.0132559943212527
2013-04-22,0.0146222051475015,0.0146222051475015
2013-04-23,0.0094936615743427,0.0094936615743427
2013-04-24,-0.009382321025566,-0.009382321025566
2013-04-25,0.0031520853566345,0.0031520853566345
2013-04-26,-0.0086545756370651,-0.0086545756370651
2013-04-29,-0.0062893020461185,-0.0062893020461185
2013-04-30,0.0126282436028926,0.0126282436028926
2013-05-01,-0.080188713549605,-0.080188713549605
2013-05-02,0.0463414378849829,0.0463414378849829
2013-05-03,0.0205479069280662,0.0205479069280662
2013-05-06,0.0022304634495627,0.0022304634495627
2013-05-07,-0.0044280751861336,-0.0044280751861336
2013-05-08,0.0014837135343369,0.0014837135343369
2013-05-09,-0.027488847289039,-0.027488847289039
2013-05-10,0.0144377307188937,0.0144377307188937
2013-05-13,-0.0029940091976748,-0.0029940091976748
2013-05-14,0.014274949240668,0.014274949240668
2013-05-15,0.0029828458097069,0.0029828458097069
2013-05-16,-0.0037397300794944,-0.0037397300794944
2013-05-17,0.0044609978042799,0.0044609978042799
2013-05-20,0.001483713534337,0.001483713534337
2013-05-21,0.0036981682964245,0.0036981682964245
2013-05-22,-0.0058997695357469,-0.0058997695357469
2013-05-23,0.0225733778477027,0.0225733778477027
2013-05-24,0.0044378301709249,0.0044378301709249
2013-05-28,0.0108302970685082,0.0108302970685082
2013-05-29,-0.0100718988122705,-0.0100718988122705
2013-05-30,0.0036100531179363,0.0036100531179363
2013-05-31,0.0050908868963068,0.0050908868963068
2013-06-03,0.0325548502775204,0.0325548502775204
2013-06-04,-0.0034129172943665,-0.0034129172943665
2013-06-05,-0.0054756964809026,-0.0054756964809026
2013-06-06,0.0255172334868332,0.0255172334868332
2013-06-07,-0.0087365667635144,-0.0087365667635144
2013-06-10,-0.0006720583874276,-0.0006720583874276
2013-06-11,0.0068539703049746,0.0068539703049746
2013-06-12,-0.033602150279203,-0.033602150279203
2013-06-13,0.0312066440280347,0.0312066440280347
2013-06-14,-0.0336247480731704,-0.0336247480731704
2013-06-17,-0.0027548839026349,-0.0027548839026349
