Date,Weighted Industry Change,NX Change,HLIO Change,DRQ Change,FTI Change,NOV Change,TKR Change
2011-05-31,-0.0113321401427176,0.0253229850882797,0.0089583396911621,-0.0109333292643229,-0.0022356633289321,-0.019056628996032,-0.0124354236507238
2011-06-01,-0.0208511989822004,-0.0384810242471816,-0.033968542023257,-0.0468326910273752,-0.0278651632058965,-0.0103748764178082,-0.0252574150986002
2011-06-02,0.0066686669804197,-0.0026343118159345,-0.0173522140412848,-0.0033951829802665,0.0062226489628643,0.0087829007859775,0.0073822085891527
2011-06-03,0.0182305105841309,-0.0096930699048934,-0.0189057236304013,-0.0044830828799369,0.0130353621934099,0.0299116092365925,-0.0020230863640638
2011-06-06,-0.0228685653447787,-0.0163043067000079,-0.0115856482196111,-0.0248727139559659,-0.031300314496392,-0.0253285500427393,0.0053029377507778
2011-06-07,-0.0101873751945057,-0.0016429729610877,-0.0113636577917518,-0.0112326647220694,-0.0101558840809675,-0.0078016113853122,-0.0189554406528214
2011-06-08,-0.0032297036557573,-0.0082782295216081,-0.0076459448213661,-0.0026913922333718,-0.0054878951728284,0.0018253755355244,-0.0156507039261085
2011-06-09,0.0082941404936224,-0.0022185753745961,-0.0018527078077965,-0.0013403419991058,0.0076208941105911,0.0116407912065646,0.0041787920374797
2011-06-10,-0.0211048097697709,0.0151430431250137,-0.0233754532795226,-0.0057237122595488,-0.0271235091291907,-0.0208996038378854,-0.0236897234113458
2011-06-13,-0.0228811026231306,-0.0278725695816082,0.0066666603088378,-0.0256837062234832,-0.020253779173073,-0.0260820740694617,-0.0111972587790387
2011-06-14,0.0125648021957117,-0.0313954006729391,0.0106778320060147,0.0120610826798067,0.0189096058478488,0.0181947548664721,0.0094117606826306
2011-06-15,-0.01116070861921,-0.0212635779822892,-0.0144927730079943,-0.0168273834679185,-0.017578151769703,-0.0101637090993001,0.0004296505348709
2011-06-16,-0.0016674748521981,-0.0049658547905112,0.0167650538784322,-0.0209659650088166,0.0012397870121552,-0.0002856795783522,-0.002579011282802
2011-06-17,-0.0199550696490105,-0.0326756939215665,-0.036960527079752,-0.0231023290276155,-0.018150633704353,-0.0202894098501484,-0.0053078609112341
2011-06-20,0.0113283521445789,0.0121794599831542,0.034557201610659,0.0205335568164171,0.0075339303362673,0.0134841109388188,0.0070618701662329
2011-06-21,0.0184512731644473,0.0012547338952433,0.0245863892491281,0.013168150585277,0.0133333696228782,0.018316085874511,0.0321285506990726
2011-06-22,0.0022302990184303,0.001873871718714,0.0040686798118939,0.0115085198856658,-0.0004902020534703,0.0033398927857442,0.003089579247757
2011-06-23,0.015042192563227,-0.0006309292518076,0.0282758515456628,0.0307595581752097,0.0094976777502913,0.0198835263845316,0.0190615257994618
2011-06-24,-0.0214879921499701,0.0018903423558614,-0.0148988233605549,-0.0003039927552066,-0.0172967211189557,-0.0239487957626679,-0.0347236707526996
2011-06-27,0.0106602769046855,-0.0213567934019155,0.0357544222007654,-0.0010719707741626,0.0161087368287118,0.0126038220398229,0.0061545142963133
2011-06-28,0.0373413279505543,0.007687372722507,0.0256132041022858,0.0256016876130943,0.0457452592705046,0.0410500191264403,0.0134200491589827
2011-06-29,0.0168322452347183,0.0208333283161076,-0.0042105223848548,0.0043290181336785,0.0282314966456498,0.0102624702461098,0.0129657273947562
2011-06-30,0.0206576274879952,0.0104808929402345,0.0073761935274316,0.0080249800591507,0.0122034231363119,0.0265127214265827,0.021897849654071
2011-07-01,0.0085001254051668,0.0140330358846886,-0.0106560255261119,0.0166642814259958,-0.002242567786107,0.0092796188395768,0.0303993460616253
2011-07-05,0.019683099734279,0.0012032821543444,0.0127064683718816,0.008413028446773,0.0132584160664194,0.0266769424161583,0.0109762881840321
2011-07-06,0.0021132374703693,-0.0102471413339574,0.0187092979337122,0.0092458737122503,-0.0019995231853675,0.0075415193533651,-0.0049656802276587
2011-07-07,0.000656707221187,0.0132370217957606,0.0209230863131008,-0.0004234125609449,0.0087970038838334,-0.0033242910450093,-0.0051175222081678
2011-07-08,0.0080024961460712,0.0072464277236358,0.0230169482397064,0.0132354789335531,0.0017781947107255,0.0128805058863186,0.0093312643924894
2011-07-11,-0.0151045365224539,0.0054811298519923,-0.0151857316392259,-0.0138848581565996,-0.0063263308995172,-0.0220169037969573,-0.005506350889986
2011-07-12,-0.0061942813991431,0.0188449514629073,0.0008352466561459,-0.0063226039063261,-0.0127070951001476,-0.0052063275446951,-0.0093271978334895
2011-07-13,0.0006409656781141,-0.005347602673552,0.0033112551411966,0.0135592953520288,0.0034302401379129,0.0029843490739889,-0.0083417054153292
2011-07-14,-0.0239083128711173,-0.0345855639757925,-0.0265540985421622,-0.0272805921326492,-0.0262621422725484,-0.0181187357950468,-0.0316062637932204
2011-07-15,0.0151712236916951,-0.0043103260967224,0.0277894477400415,0.0452002322966477,0.0158620866040253,0.0202596955073528,-0.0034964893164714
2011-07-18,-0.0061772546210516,-0.0049720275293589,-0.0298368949888064,-0.0085069968028585,-0.007271163271958,-0.0052349725725161,-0.0054098563884274
2011-07-19,0.0182434906442291,0.0067985542816322,0.0516917172489506,0.0246599426497874,0.0233560035342261,0.0175371366214133,0.0074473356818702
2011-07-20,-0.011074008360256,-0.0128597112953933,-0.0225719739490265,-0.0136382134414404,-0.0137199034013515,-0.0122623070364126,-0.0042839612040924
2011-07-21,0.0176161254374135,0.0160000140850362,-0.0120409846833365,0.0137537901861485,0.0095897122491763,0.0256829595833136,-0.0069035253966957
2011-07-22,0.0179348406892406,-0.0048573119029328,-0.0055180965993176,0.0161688168114296,0.0189845531577335,0.0218324469158764,-0.0026590068433946
2011-07-25,0.0096804366262212,-0.0148148588573851,0.0132575178314215,0.0133150479206626,0.0113759806236846,0.0091956822764277,0.0079051190595893
2011-07-26,-0.0108746768402637,-0.0168750286102293,-0.0392522860257769,-0.0232558307462746,0.0013390031491687,-0.0156137231991315,-0.0202688880531772
2011-07-27,-0.0216199047117808,-0.0070197610811538,-0.0412168871920258,-0.0172220072679011,-0.0304282047719108,-0.0127113370069014,-0.0365414058379071
2011-07-28,-0.0037112872212528,0.013504825438658,0.0051246879461693,0.0041357801507142,0.0284242950554509,0.0141037403694368,-0.0631780444749562
2011-07-29,0.0073319199729179,0.0135834435723678,-0.0055807410877687,0.0180479347595358,0.0106381999577526,0.0059932688104295,0.0013757861034789
2011-08-01,-0.027606698740168,-0.0087994588932198,-0.0174538070111708,-0.0178721915610718,-0.0265257080712636,-0.0246551417529686,-0.0376091535567869
2011-08-02,-0.0175402467683598,-0.0695596775546207,-0.0432960823164804,-0.0185025945631263,-0.021262396256085,-0.0113894765177304,-0.0173668296985863
2011-08-03,-0.0038954281306898,-0.0068728783614316,0.0131530395310361,-0.0059697679133306,-0.0015953376042361,-0.0075475745822373,0.0011919089674998
2011-08-04,-0.0867891292095818,-0.0604356770444485,-0.0412522632641344,-0.0658288143664567,-0.0724097695019692,-0.1047669568994363,-0.0563755236697334
2011-08-05,-0.0383884150335324,-0.0597786279125337,-0.0428354509748123,-0.0962962912910274,-0.0162481621949821,-0.0428368947535808,-0.0330975055474203
2011-08-08,-0.0446071580589866,-0.053702184659128,-0.0437040329816967,-0.0459531062044736,-0.0332113000513097,-0.0318123474566571,-0.0918994663722842
2011-08-09,0.0445750663881146,0.0091972956794646,0.0738487759246539,0.0225004440901674,0.0303589922803357,0.0463356676087778,0.0712369121564485
2011-08-10,-0.014099656636327,-0.046808526871052,-0.0116715585375952,0.0470843830452182,0.0005288271816899,-0.0342778720072873,0.008559224674383
2011-08-11,0.0486799898327079,0.018600534885432,0.065553221077707,0.0558669252278715,0.0618610920894203,0.0303833301715547,0.0692567368623281
2011-08-12,-0.0017695488394374,0.0635888959076073,-0.0223938197779388,0.0167978837942453,-0.0090068013253199,-0.0031347627819623,-0.0046728823271761
2011-08-15,0.0190720384050087,0.0355699707460206,-0.0085139052653008,0.0408967019252016,0.0322815115352714,0.011803622505744,0.0139067981021262
2011-08-16,-0.0158812415166471,-0.0221869837963778,-0.0186729961036892,-0.0003338974499863,-0.021017446089238,-0.013846845434597,-0.0144218011602355
2011-08-17,-0.0154726610095019,-0.0201288243530027,-0.0144462523775841,-0.0077776140713153,-0.0062741458733192,-0.0157060639330852,-0.0275969547221473
2011-08-18,-0.0378109145375221,-0.0625528128394391,-0.0480850706709189,-0.0272049856130848,-0.0316027090938865,-0.0349404777004467,-0.057777783041118
2011-08-19,-0.0024060412609792,-0.0183486069967498,0.0156178293724673,0.008722506866871,0.0150039292245641,-0.0146080285550802,-0.0051004896390108
2011-08-22,-0.0299940389605731,-0.0426109995224712,-0.0134315193659936,-0.0263709110338089,-0.0186210702417723,-0.0379283296135277,-0.0402665183607668
2011-08-23,0.0546720774556191,0.02259884874806,0.0836252116747776,0.0441149728873074,0.0664961222664227,0.0496372053981278,0.0430334227829936
2011-08-24,0.0179389837657618,0.0129509143583736,0.0468119376621832,0.0190459957721527,0.0132562449139023,0.0154549654658234,0.0342446200493609
2011-08-25,-0.0382855657122072,-0.0344203003400314,-0.045368647573759,-0.0356843240479632,-0.0333412579450192,-0.0380952876073344,-0.057408433402674
2011-08-26,0.0449705306683639,0.1446241171253591,0.0830645740590426,0.0477611478413871,0.0335071012882475,0.0274061058319098,0.0568581845636815
2011-08-29,0.0297675873976273,0.1085714223433514,0.0422433282387351,0.0192846879669341,0.0196951933221944,0.0244615274171819,0.0375612418646971
2011-08-30,0.013294255150322,-0.0372023821138943,0.0479210941003718,0.0297367239053077,0.0224380979443682,0.0159187610717095,0.0047518327507933
2011-08-31,-0.0088015773658561,-0.0160061006081344,-0.0206253806686594,0.0099906246337747,-0.0051465707463327,-0.0237708707176814,0.0165331813844647
2011-09-01,-0.0220389428466973,-0.0449961139067389,-0.047086764073254,-0.0084524827775826,-0.0177927218971942,-0.01748566004845,-0.0436991542439848
2011-09-02,-0.0042071979358145,-0.0266888824798013,-0.0351461612581019,-0.0033827785595339,-0.0011789816197944,0.0003143948557341,-0.0137400519938192
2011-09-06,0.0311330848299567,0.0221827852569236,0.0379032485070765,0.0414507682824286,0.0415437598942447,0.040013074958049,0.0017291268101579
2011-09-07,0.0180120015000465,0.0518707180956616,0.0098261616733921,0.0106816916762238,0.0103902782262992,0.015547996172232,0.0286589129326722
2011-09-08,-0.0033712261119128,-0.0313014912433612,-0.0204236348192113,0.0025066558486963,0.0069124083719598,-0.0083790181928871,-0.0112205652584623
2011-09-09,-0.0189433666769033,-0.0371330145085325,-0.037298738955706,-0.0314735264193102,-0.0200606539956655,-0.0157084036284474,-0.0185446004468744
2011-09-12,0.0305228565117988,0.0299999930641869,0.0109014769275993,0.0165947565193121,0.027683305692026,0.0392576168446144,0.0061349626392515
2011-09-13,0.0152453118513037,-0.0017637087737699,0.0209876643989364,0.0029168742156256,0.0101271812794487,0.0162420179642621,0.0231213481102259
2011-09-14,0.0090594905352198,0.0026177777374634,0.0166336663878789,-0.00192096597146,0.0027809115758041,0.0109170900629911,0.0186681475586072
2011-09-15,0.0021140728825912,-0.0042955489055072,-0.0235158287506847,0.0102458657826639,0.0009095154527864,-0.0022768793710502,0.0153888043622917
2011-09-16,-0.0129444808733705,-0.0223175350833457,-0.019163073013933,0.0176306731376892,-0.0235027645574477,-0.014248901365559,0.0021333581931429
2011-09-19,0.0092666901789926,-0.0062949366496958,0.0176882071008762,0.0147150690512146,0.0293416561526619,-0.0009444541370726,0.0101397360027772
2011-09-20,-0.0291539553784787,-0.0411449038989751,-0.0254237712129988,-0.0241960452865883,-0.0055337286024769,-0.0356417406695404,-0.0423773951622502
2011-09-21,-0.0519355874923668,-0.0158582156771777,-0.0699503536726486,-0.0368156089054333,-0.0476962721389936,-0.0550309294128595,-0.0550279764541682
2011-09-22,-0.0044898018366387,-0.0019646814503043,0.0252219018858432,-0.018682103751082,0.0220644275850364,-0.0185786376876443,-0.0269030752888581
2011-09-23,-0.0053327189105474,0.0285433037606682,0.0268060039278728,-0.0158450303392683,-0.0273800038906117,0.0020707305686533,0.0082096733252211
2011-09-26,0.0215349103929533,0.0122873454989002,0.0214348100627906,0.0372340144912499,0.0238584176996419,0.0211463750366174,0.0157116640683178
2011-09-27,-0.0129182946963504,0.020928162029183,0.0087029009169105,-0.0421260713182035,-0.0181950861600501,-0.0111518140320032,-0.0140762539420536
2011-09-28,-0.0357291331288351,-0.0151650379763999,-0.0740893633892321,-0.0387997919447462,-0.0350357609091644,-0.0335005221809428,-0.0504750925972295
2011-09-29,-0.0376301652465303,-0.0334212944824698,-0.0038759756782649,0.0034166269488156,-0.0606354524386819,-0.0450515635625042,0.0127543141412558
2011-09-30,-0.005047222220941,0.0157699518093671,-0.0998233343555284,-0.0117323446122732,-0.008700208538452,-0.0062087543756815,0.0126504820102323
2011-10-03,-0.0268819696276355,-0.050925942687177,-0.0318883607065269,-0.0758000975842821,-0.0281081044379737,-0.0077044895190678,-0.0463106332716512
2011-10-04,0.0829961353883196,0.1285855820851849,0.1201045007950604,0.0778613933315927,0.0631191334535139,0.0846691951131387,0.0979940838045902
2011-10-05,0.0400360659886834,0.0445804412227739,0.010722589000263,0.00282694510553,0.0259259033203127,0.0491147843266806,0.032325628635416
2011-10-06,0.0628472516610141,0.0370682846082346,0.0488371738167698,0.0364867878167303,0.0402062145147613,0.0730782469061898,0.0440963665428821
2011-10-07,-0.0208376967165298,-0.0283171065952521,-0.0255281664275905,-0.0201656955008963,-0.014734765161749,-0.0217898149818074,-0.0221238566351454
2011-10-10,0.0241627956341318,0.0145277922932801,0.0450371115653796,0.0335425817378433,0.0336338988184641,0.017726954783562,0.0296540153920027
2011-10-11,0.0235701094089315,0.02661289789178,0.0190114390151667,0.0435543424561339,0.0018953086131839,0.0285245918920609,0.0273341922442162
2011-10-12,0.0004189477038892,0.0085736287865438,0.0147722072468446,0.0068333307902018,-0.0042243519084815,-0.0041197595285274,0.0153885981735143
2011-10-13,0.0049155491083394,0.0164062527357602,0.0147238728740083,0.0046557828755992,-0.0030755047234799,0.0070377046280657,0.0086387743330859
2011-10-14,0.0234560970923833,0.0174242802450046,0.0291999816894529,0.0287011595640839,0.0155705436226505,0.0302513517777678,0.0129672162167672
2011-10-17,-0.0429765801250324,-0.0558490393296728,-0.0188827514081704,-0.0241423202011854,-0.0337572799766709,-0.0494014475115508,-0.0440627805439057
2011-10-18,0.044088538323406,0.110935070118867,0.0656846959954411,0.0199675874578201,0.0347701805709476,0.0456570215857764,0.0434333222998624
2011-10-19,-0.0231497965048911,0.0042918756495967,-0.0270371511845652,0.0081094704067071,-0.0259949615036231,-0.0224017243829156,-0.0328074602508881
2011-10-20,0.0105289750686821,-0.0035461127221363,-0.0181466919025833,0.0052039848057603,0.0082859645471924,0.0107076140122483,0.0180133856390994
2011-10-21,0.0066163426247476,0.0083798804550568,0.0423402771690364,-0.0169570254700862,0.0196394998567222,-0.003185226503677,0.009151660934851
2011-10-24,0.0287225890544881,0.0221146986122294,0.0347730883437542,0.0227201841882525,0.0285201606821509,0.0324479165270013,0.0204478844818543
2011-10-25,-0.0341254795612987,-0.0368852424309756,-0.0273184844435216,-0.0320376646036641,-0.0251464093491257,-0.0430682688856512,-0.0256779248791881
2011-10-26,0.0069032837387532,0.0159500375186851,0.0319071487745079,0.0047876070825289,0.009777232830127,0.0005762767669283,0.0110923564157445
2011-10-27,0.0249057846555463,0.0335526470579932,0.0376398989137554,-0.0163082297371531,0.0254348158030536,0.0340437520044522,0.0017981178904854
2011-10-28,0.0191121978287414,-0.0146964567311554,-0.0118851303885904,0.0109321589168221,0.0299453270710173,0.0239318361087643,-0.0128003882260051
2011-10-31,-0.0313952317196777,-0.0231788326243513,-0.0190995727070639,-0.0270513389466943,-0.017105247920239,-0.042421760748757,-0.0261271638124698
2011-11-01,0.0191785660870014,-0.0136200417907613,-0.0146735001897206,0.0038923399134077,0.0159464010019299,0.0247265168935946,0.0176529160833924
2011-11-02,0.0042442170903296,0.030780196369525,0.0206897139004664,-0.0070643760996822,0.0108526753270348,-0.0048233933105176,0.0237809482181295
2011-11-03,0.0264376410461729,0.0497953958737256,0.0336105091074242,0.0274888071010836,0.0261564376786494,0.0250774786892628,0.0272517413677444
2011-11-04,-0.0069704508406263,-0.0032915891008396,-0.0058179356703904,0.0538461538461538,-0.0105887537758619,-0.0127777528387236,0.0077554429260484
2011-11-07,-0.000322854562531,-0.0059800765081248,-0.0090309211744973,-0.0050289005208661,-0.0034070875106285,0.002537643420512,-0.0034215725667859
2011-11-08,0.0073239264707945,0.0065919829246406,-0.0064885523413578,0.0063226039063261,0.009517828904414,0.0121203984331239,-0.0052367945027426
2011-11-09,-0.0145629196629719,-0.0463215457111422,0.0023961447183963,0.0021308888303104,-0.021944860323062,-0.0171503897243639,0.0076082041267959
2011-11-10,-0.0035050139195439,0.0,-0.015222532561351,-0.008605368218456,-0.004294662508444,-1.3019233128238134e-16,-0.0148148024788606
2011-11-11,0.0127992225053778,0.0343878955510173,0.0046820461631965,-0.015749185404387,0.0146652660621837,0.0160160058424809,0.011049729856917
2011-11-14,-0.0043464875401724,-0.0280561168204512,-0.0039062648429534,0.0064419521374648,0.0031786240709095,-0.009208092976772,-0.0018391018636037
2011-11-15,0.0244809322346129,0.0408022234461555,-0.0015803638491785,0.0068894224501201,0.0354714803978988,0.0136298551123822,0.0180681284561591
2011-11-16,0.017072491300674,-0.0060769851477304,-0.0036217364670547,0.0185934595647824,0.0269486009124998,0.0122997894431133,-0.0138440619003151
2011-11-17,-0.027347884040289,-0.0156889184604546,-0.0327009026371308,-0.0302805836746276,-0.0192698553471309,-0.0359374900472096,-0.0305522715535371
2011-11-18,-0.0115555129957491,0.0034459124704449,0.0054143756571157,-0.0095831651032829,0.0016407091009304,-0.0213135709659058,-0.0172661961524433
2011-11-21,-0.004279421376708,0.0021037680567794,-0.0166240155527781,-0.0035943639771928,0.0048117206870202,-0.0102409938309254,-0.0059955066483021
2011-11-22,-0.0151986304254262,-0.0175192706363216,-0.0095238622108251,-0.0083045876187908,-0.0178571485601789,-0.0150914677794601,-0.0103223085015956
2011-11-23,-0.0088704746802667,-0.0253073306869504,-0.0265369467170659,-0.0255503802713149,-0.0157361764290786,0.0052025870940624,-0.0312661694232991
2011-11-25,0.0150960432774507,-0.0269663370834995,-0.0242452274404115,-0.0023278914377996,0.0211407510710036,0.0175050996495711,0.0026888544265002
2011-11-28,-0.0038112931030239,0.0096153222163503,0.0160142623524158,0.028676721692342,0.0078805375241516,-0.013343324161332,0.006158586736615
2011-11-29,0.0167029794114658,0.0021914307936499,-0.022251318812574,0.0238319896762733,0.0097959336563871,0.0237590418277805,-0.0101188802270455
2011-11-30,0.0254255387615782,0.0364260980084855,0.0620514681391066,0.0402164391701923,0.0333530202124585,0.0145747794477351,0.0299093126484447
2011-12-01,8.542378605386261e-05,-0.0125994417337242,-0.0602934790010061,0.0012743022906007,0.0088038371785646,0.0011212156895251,-0.0165150793515141
2011-12-02,-0.0090818305943581,-0.0006587765929375,-0.0189768600996748,-0.0112704209967044,-0.0050514637715289,-0.0185108736509621,0.010874816714492
2011-12-05,-0.0006613054597601,0.0109465601556336,-0.0045063748889464,-0.0011045399795334,-0.0042592639536918,0.003292245453925,-0.0104870635352747
2011-12-06,-0.0010365116350761,-0.0229299147166101,0.0106732439395486,0.0185236941542846,-0.008888807870367,-0.0047651148345905,0.0153410330089232
2011-12-07,-0.0118742200994868,0.009222621003552,0.0094340220468546,-0.0200082096758746,-0.0249905736118548,-0.0028787111539268,-0.0070472358022036
2011-12-08,-0.0235085807526228,-0.0429326656185488,-0.0501850818657431,-0.0199972645489519,-0.0236893118055717,-0.0183803384913933,-0.0366467493284176
2011-12-09,0.0263356622724301,0.0247252504328377,0.0273082391178606,0.0376111825933281,0.0275411967001804,0.0304647027995536,0.0103934557046735
2011-12-12,-0.0180096954137213,-0.0048610900471234,-0.0090399952049436,-0.0203131958499709,-0.0243137196556015,-0.0192680661210529,0.0063195209438868
2011-12-13,-0.0316547500733461,-0.0235783738411237,-0.0356223154885716,-0.0526315846903188,-0.0163836120651091,-0.0339078323804782,-0.0479383631463377
2011-12-14,-0.025607791251587,-0.0280575108166565,-0.0401262117855227,-0.0298255893264089,-0.0207264428959658,-0.0244010718516078,-0.0327003817665539
2011-12-15,-0.0307137616182609,-0.0232727050781252,0.019788325551503,-0.025279230737466,-0.0191397101556928,-0.0444808475196448,-0.010994889949634
2011-12-16,0.0092000884358436,-0.0480769637719454,0.0210102501440317,0.0121470938614124,0.0270214192825653,0.0093961789701951,0.0184231891021777
2011-12-19,-0.0200283155281557,-0.0076981854932553,-0.0021636150189793,-0.035201406249319,-0.0098631925024298,-0.0308182917363134,-0.027608213597039
2011-12-20,0.0176165144816635,0.049773743289578,0.0151260765500775,0.0294943716548475,0.0131161157093841,0.02339719382018,0.0135493604475339
2011-12-21,0.0048345117523372,0.051042418830728,-0.0004165026566641,0.0186231290019818,0.0107632909742646,-0.0004452793668053,-0.0049921057156413
2011-12-22,0.0085646844680301,0.0108622407371869,-0.0024844499747466,-0.0053555579264209,0.0109911153248043,0.0108052438654941,-0.0026198192618601
2011-12-23,-0.0031359394746806,-0.0060120341337676,-0.01287373201514,-0.0098462784534421,-0.0119977152788287,-0.0007297178988027,0.0149254074992986
2011-12-27,0.0070963678725349,0.0169262012357347,0.0152220133682158,-0.0060321808356413,0.0146944898042329,0.0035087786573039,0.0049248195961767
2011-12-28,-0.0253491448378961,-0.0361203992469865,-0.0431322787058174,-0.0237698655909817,-0.021668856901872,-0.0283512345332746,-0.0233933146105898
2011-12-29,0.0139200930585483,0.0567474504721284,0.0205420121478438,0.0166744154242642,0.0100715876742212,0.0116262117678631,0.0149332280816924
2011-12-30,0.0004781234725269,-0.0111915159523221,0.0064432823928702,0.0030478046307702,-0.0009564493399587,0.0023588010878924,0.00103440563226
2012-01-03,-0.010686852782596,0.0103026304032974,0.0053652938741751,-0.0004429825569421,-0.0319956192855736,0.0131522869099881,-0.0042393843457078
2012-01-04,0.0036171645144282,-0.0147719683201268,0.0074626198824322,0.0077391966687287,0.0003837345347901,0.0066695050093628,0.0047630870837483
2012-01-05,0.007032359691875,0.068601644194929,0.0116182064259289,-0.0149365204717347,-0.0007728069423855,0.0051143424804032,0.0198792456716558
2012-01-06,-0.0025764939841559,-0.0061956925590238,-0.0156443414488434,0.0,-0.0030929215437392,-0.0028164605452453,0.0012336684388364
2012-01-09,0.0082627040322688,-0.004355923842784,-0.0112594021233449,0.0012070282517819,0.0063940384693329,0.0073209140213389,0.0165530647859899
2012-01-10,0.0125412416750625,0.0141018673890967,0.0149501915071499,0.0133589707554232,-0.0015177570966135,0.0127466979377243,0.0341738909709582
2012-01-11,0.0002558143473636,0.0133900979469357,0.0180623405453452,-0.0156480305878587,-0.0087719392583145,0.00095144545991,0.0141520020250945
2012-01-12,0.0029254450186604,0.0204081726111602,0.0387252540951443,-0.0112410069885801,0.0163336413051938,-0.009860840970481,0.0150224770487361
2012-01-13,-0.002421173281478,0.0041941098013375,0.0225029489356912,-0.0271596853275629,-0.0136328912550403,0.0089704566825715,0.0049283130855562
2012-01-17,-0.0110337970884908,0.0070922481496633,0.0076716825961131,-0.0231474540141434,-0.021618538011105,-0.0037634386591229,-0.0098771410541411
2012-01-18,0.0239132151940285,0.026486213596331,0.0269962362136038,0.0428707650454768,0.0271855855711319,0.0213831150123232,0.0168291308593462
2012-01-19,0.0109710198443694,-0.025714329310826,0.0047671125260133,0.0143634254159196,0.0170454688899776,0.0109362188746847,0.0045229330588463
