Date,Weighted Industry Change,BRO Change,AJG Change
2011-08-25,-0.0193934215304946,-0.0201375164597812,-0.0173035164454502
2011-08-26,0.0271506960241164,0.0281831626718737,0.0247506495695325
2011-08-29,0.0135062638072646,0.0149758190587797,0.0081850369791452
2011-08-30,0.0020777749562058,0.0023900208832791,0.0007111859821544
2011-08-31,-0.0035515728882965,-0.0042654099981404,-0.0017693256901704
2011-09-01,-0.0208727693201967,-0.0226842885490395,-0.0140994541433263
2011-09-02,-0.0223822131055726,-0.0253782559088479,-0.0134300886435973
2011-09-06,0.0153207373329287,0.0149330075715455,0.016275560330585
2011-09-07,0.0135092485310615,0.0114770225413573,0.0187362322463993
2011-09-08,-0.0053492641896945,-0.0094433661099618,0.0058308981158188
2011-09-09,-0.0085802287998989,-0.0096056889515628,-0.0065885910390358
2011-09-12,0.0199034139371812,0.0136125771564947,0.0326996439277343
2011-09-13,-0.0064860908188019,-0.0087946237436585,-0.0018422711195644
2011-09-14,-0.0117983051933937,-0.0160621491293694,0.0025641613234123
2011-09-15,-0.0043775446412015,-0.0078206264934102,0.008683059928288
2011-09-16,-0.0007983262086135,-0.0073106732343204,0.0154398671197823
2011-09-19,-0.0033726875477825,-0.0064033582364128,0.0064655281677162
2011-09-20,-0.006898763524056,-0.0079957151759168,-0.0039257890276402
2011-09-21,-0.0335571129094804,-0.0332084004659773,-0.034779466998286
2011-09-22,-0.0114583175030946,-0.0169492164676809,0.0129228490873976
2011-09-23,0.009647245042628,0.0115273113079827,0.0007515426514971
2011-09-26,0.0225122368769421,0.025409417628598,0.0048380780314968
2011-09-27,-0.0005056566415176,0.0016259500301558,-0.0080350372570403
2011-09-28,-0.0339897951900219,-0.0360797031397199,-0.0290178126357734
2011-09-29,-0.0021735715458573,-0.0054643977207703,0.0097781206239118
2011-09-30,-0.0092868498171436,-0.0100111406984714,-0.0064223679903224
2011-10-03,-0.0398422323468898,-0.0422535211267604,-0.0263057048704071
2011-10-04,0.0523017151417439,0.0547619117901171,0.0441814167665046
2011-10-05,0.0140016620812944,0.0141482738494947,0.0132125475460113
2011-10-06,0.0165351898795668,0.0162282593485962,0.0186428040898334
2011-10-07,-0.0311308165826038,-0.0328767332312178,-0.0270660420346336
2011-10-10,0.0163573422993189,0.016685269858014,0.0149963366907044
2011-10-11,0.0002837861039163,0.0016547538904707,-0.0039926935045049
2011-10-12,-0.0071263332380322,-0.0081743659625067,0.0025389806165779
2011-10-13,0.0183065266027138,0.0204419295075572,0.0032930901148602
2011-10-14,-0.0134977845881012,-0.0154831294856552,-0.0003602387896031
2011-10-17,-0.0189602503898922,-0.018072284751897,-0.0234911317939301
2011-10-18,0.0738632523801132,0.0778082233585722,0.0339108037137126
2011-10-19,0.0292451903046488,0.0314595476819467,0.018969175703874
2011-10-20,0.0228925018821287,0.0228288337731909,0.0231985880391208
2011-10-21,0.0324559271639433,0.0296935279766857,0.038448488995656
2011-10-24,0.0154916780695102,0.0146051892767136,0.0188679221868763
2011-10-25,-0.0107423355863777,-0.0063810981581219,-0.0176905511212991
2011-10-26,0.001693211305877,0.0099683381851029,-0.0114685794840009
2011-10-27,-0.0065137925817938,-0.0078261002250339,-0.0024999976158142
2011-10-28,-0.0048186718929001,0.0053285492648999,-0.0221099420819067
2011-10-31,0.0018225499323428,-0.0027100030531363,0.0088149025517933
2011-11-01,-0.0039417784156129,-0.0055555943108382,0.0
2011-11-02,0.0052718727208866,0.0064131649169823,0.0023033792770678
2011-11-03,0.0016908960144744,0.003167406950948,-0.0026118160593529
2011-11-04,0.0030065691979274,0.0022872477431162,0.0052787809380166
2011-11-07,-0.0013731527550854,-0.0027484867683041,0.0032926727480332
2011-11-08,0.0110062735829466,0.0100182709414901,0.0133986876568926
2011-11-09,-0.0003989856975682,-0.002309433623165,0.0039551394621379
2011-11-10,-0.0020558953252785,-0.0032125561831878,0.0009756320860328
2011-11-11,0.0093845247830052,0.0100227474126536,0.0080463470375135
2011-11-14,-0.0068964106085115,-0.0122783292666644,0.0003221108646358
2011-11-15,0.0034816562035606,0.0027829951195403,0.005483873428837
2011-11-16,-0.0053516669778806,-0.0098130415054222,0.0012945280265749
2011-11-17,-0.0145975617790254,-0.0117647058823529,-0.0206852387184859
2011-11-18,-0.0038322385976998,-0.003311243937807,-0.0049180202796811
2011-11-21,-0.0100823888077707,-0.0130246243958453,-0.0030050133654508
2011-11-22,-0.0075067670610264,-0.014641251362209,-0.0003343439964175
2011-11-23,-0.0155523834498129,-0.0169576142406743,-0.0114478162913771
2011-11-25,0.0070351147386948,0.0061131352197527,0.0095726730477095
2011-11-28,-0.0090256942828023,-0.0083743883095122,-0.0099075672921465
2011-11-29,-0.0063517374014527,-0.0049751432622815,-0.0096345817891044
2011-11-30,0.0040677340610635,0.0048169740061277,0.0029135692575652
2011-12-01,0.0098175342045365,0.0096108009645446,0.0103694001456654
2011-12-02,0.0058869681046054,0.0052107389778564,0.0076433049055366
2011-12-05,0.0020908502161898,0.003272543095915,0.000313192257634
2011-12-06,0.0034845189641088,0.004211429186003,0.0015703277896021
2011-12-07,0.0213608580035399,0.0238549628740396,0.0138845227719307
2011-12-08,0.0005577015708054,-0.0014083934446664,0.0040765465852419
2011-12-09,0.0187551066834358,0.0215659162431615,0.0118195096542092
2011-12-12,0.0070413877866515,0.0092336456301196,-0.0018605076989462
2011-12-13,-0.0047407157347034,-0.0063810981581221,0.0
2011-12-14,0.0068471605407709,0.005552935145559,0.0093312355465694
2011-12-15,-0.0058692931527186,-0.0077519413555968,-0.0015314869654194
2011-12-16,-0.005996005861146,-0.0059090527621182,-0.0064161041066212
2011-12-19,-0.0144653008740485,-0.0150547409925852,-0.0119668422160922
2011-12-20,0.0120997477789824,0.0127620224467278,0.0101071363226694
2011-12-21,0.0035426109291935,0.002252217808209,0.0060606291799833
2011-12-22,0.0051825120768323,0.0044882617163037,0.0069172794657541
2011-12-23,0.0024356824404476,0.0008893044894271,0.0086541608490918
2011-12-27,0.0004744870842636,-0.0017833666956354,0.0065476556754183
2011-12-28,-0.0093486166778543,-0.0120321056745914,-0.003576719362551
2011-12-29,0.0133361877954121,0.0157090872232729,0.0032767533914671
2011-12-30,-0.0006293476369495,0.0022143152005974,-0.0083037539696834
2012-01-03,-0.0093299558308861,-0.0082897265892299,-0.0127520845079853
2012-01-04,-0.0194792500797335,-0.0206502332437621,-0.0153291893361383
2012-01-05,0.0075541213781306,0.0076576608311538,0.0073620150214829
2012-01-06,0.001372291665576,0.0013410271869221,0.0015215835706587
2012-01-09,0.0064454049361843,0.0080357280464805,0.0012150947069334
2012-01-10,0.0009279739895112,0.0017489727464325,-0.0024177041609482
2012-01-11,0.0087158380157144,0.0096195586043481,0.0039526017186899
2012-01-12,-0.0080464524154744,-0.009503210236703,-0.0015110074593528
2012-01-13,0.0061419160890195,0.0070671312599626,0.0033465352578659
2012-01-17,-0.0107288443500166,-0.0122377093342293,-0.004847011679723
2012-01-18,0.0150007342661753,0.0155210817432981,0.0121617979112763
2012-01-19,-0.0103285478230039,-0.0104438544777625,-0.0095665078482975
2012-01-20,0.0198910802708231,0.0243470222817832,0.0060458566255104
2012-01-23,0.0031611432120208,0.0004323488648801,0.0087165888649596
2012-01-24,0.0043784750009904,0.0052196972782993,0.0020957991504875
2012-01-25,0.0062598176754661,0.0078091241272739,0.0026897834743115
2012-01-26,-0.005720434075004,-0.0064267188324608,-0.0038644789082616
2012-01-27,0.0057630165753707,0.003469207526401,0.0105931738626739
2012-01-30,0.0008258254777971,-0.0008752935417843,0.0054216958144384
2012-01-31,-0.0109159277316752,-0.0125703949724704,-0.0077380456351346
2012-02-01,0.0105108814114853,0.0090869354792914,0.0129946432007586
2012-02-02,0.0069533570579425,0.0072711754660461,0.0063859913246368
2012-02-03,-0.019202559507444,-0.0213746947123119,-0.0040091465346335
2012-02-06,0.01812138123864,0.018703274020286,0.0133371719943943
2012-02-07,0.002032273753184,0.0,0.0109132990076308
2012-02-08,0.0007695475273473,-0.00081137760946,0.004850270680258
2012-02-09,0.0092333083715665,0.009334474646196,0.0088093601986027
2012-02-10,0.0053523568100155,0.0052781596648334,0.005711043984156
2012-02-13,-0.0046418483080756,-0.0044106097833216,-0.0053567080594107
2012-02-14,-0.007792969011554,-0.0089431389142919,-0.0036932120823163
2012-02-15,-0.0139114472093653,-0.0151453473029639,-0.0105502975507403
2012-02-16,0.0058658721852486,0.0053896830946682,0.007223345726415
2012-02-17,-0.0011123839714411,-0.0004120407372565,-0.00371750253295
2012-02-21,-0.0083800502669239,-0.009476701190698,-0.0071839082034736
2012-02-22,0.0019381937616645,-0.0041562919239163,0.0099823881056712
2012-02-23,0.002805951804843,0.0025083388691892,0.003763672552757
2012-02-24,0.0016734435570977,0.0029264086371635,-0.0057620503663144
2012-02-27,-0.001249738900296,-0.0025178122591051,0.0017508425004243
2012-02-28,-0.0040376366100357,-0.0042034626995098,-0.0032014146797896
2012-02-29,-0.0037815978363997,-0.0029536540050376,-0.0064065585243318
2012-03-01,0.0124254908018837,0.0122260085970606,0.0131579167514842
2012-03-02,-0.0042467932199886,-0.0029239637954323,-0.0109890412953643
2012-03-05,0.0074717458626505,0.0063078054751493,0.0114436434476085
2012-03-06,-0.003368269130245,-0.0046277075403099,0.0005844668921745
2012-03-07,-0.0010765331200583,-0.0042265588383198,0.0061296821207935
2012-03-08,0.0042380131420332,0.0016891472830751,0.0101272702608045
2012-03-09,0.003886277184995,0.0037862915799186,0.0040022696249436
2012-03-12,0.0048594137385084,0.0033613414399393,0.0077032942550874
2012-03-13,0.0051721191551281,0.0041562919239163,0.0087324330504512
2012-03-14,-0.0013595755455956,-0.0012448417498191,-0.0016741454530011
2012-03-15,0.0122975626477536,0.0124791691196142,0.0117186988604123
2012-03-16,-0.0100157098291998,-0.0028759118482082,-0.0170658605927196
2012-03-19,-0.006212669762681,-0.007441103811567,-0.0047766783622847
2012-03-20,0.004391073946175,0.0037735912431187,0.0062339869736037
2012-03-21,-0.0033276919037492,-0.0029264086371633,-0.0047860918201485
2012-03-22,-0.0058217427435609,-0.0075981553869958,-0.0011380060822442
2012-03-23,0.0017268313628839,0.0,0.0076791939401429
2012-03-26,0.0056614700648402,0.0016771072343372,0.0138028641821633
2012-03-27,-0.0056108499864454,-0.0096234119626514,0.0025055723044468
2012-03-28,0.0075020134349145,0.0114406971779403,0.0016718131599724
2012-03-29,0.0044507930165832,0.0059096406286344,0.0011201600826906
2012-03-30,-0.0075355208412798,-0.0083402360053658,-0.0063942044601305
2012-04-02,0.0060524478716504,0.0084423322533615,0.0016778908307409
2012-04-03,0.014375065047082,0.0171835639951423,0.0083962843801862
2012-04-04,0.0275261946435373,0.0328482719579452,0.0039073229833634
2012-04-05,-0.0033751966281952,-0.0064803500992803,0.005025134190657
2012-04-09,-0.0053595329303614,-0.0074318085437724,-0.0028082641702983
2012-04-10,-0.0208679370300934,-0.0200333706417956,-0.0220028935742528
2012-04-11,0.0001066426321288,0.0021123462990868,-0.0022890366039568
2012-04-12,0.0093554003394726,0.0127010680102196,0.0037206947116436
2012-04-13,-0.0093416930096502,-0.0117795827199513,-0.0062660557356489
2012-04-16,0.0154214519250764,0.0186440901248073,-0.0008558853052743
2012-04-17,0.017105026876135,0.0171931347957049,0.0167328468710556
2012-04-18,-0.0007441138752011,-0.0011819850389612,2.5700017712395923e-16
2012-04-19,0.0183235005986359,0.019291329861308,0.0145699209238557
2012-04-20,-0.0085107774682664,-0.0113809232724893,0.0041379731276937
2012-04-23,0.0099137822064499,0.0112577253727492,0.005264578163083
2012-04-24,0.0129740947829465,0.0145427126031367,0.0049573202524907
2012-04-25,0.001672483780363,-0.0018642519623219,0.0103768727252575
2012-04-26,0.0102421884865114,0.0100820964709565,0.0108079314785101
2012-04-27,0.0016018383918345,0.0014716338384697,0.0021333821614582
2012-04-30,-0.0072453919263406,-0.0099119111612457,0.0029372659041549
2012-05-01,0.0054923525273259,0.0062962991219979,0.0031906123354791
2012-05-02,-0.0014404222313353,-0.0014825429524596,-0.0013372355677113
2012-05-03,-0.0038248453289675,-0.0040785578718373,-0.0032205833948043
2012-05-04,-0.0101226688143563,-0.0100745730634824,-0.0102315852008643
2012-05-07,-0.0052237881646912,-0.0045232128204883,-0.0065573189556065
2012-05-08,-0.0008513253770726,0.0,-0.0027532619758073
2012-05-09,0.0195026398267218,0.0235562631619377,-0.0011095954611344
2012-05-10,-0.0090637995138189,-0.0125693220768031,-0.0019482241644772
2012-05-11,0.0006822484416299,-0.0003775095873249,0.0039204534650719
2012-05-14,-0.0010668861738478,-0.0015215258324207,-0.0002816428600902
2012-05-15,-0.0032465054511524,-0.0041873090382472,-0.0002815635597241
2012-05-16,-0.0192199739737058,-0.0198170907888506,-0.015436408099149
2012-05-17,-0.0248124273324928,-0.0284615296583909,-0.0167995492748218
2012-05-18,-0.0061360196103333,-0.0015829408311331,-0.0216825671203094
2012-05-21,0.0032529989982157,0.0027756385439625,0.0041224791938363
2012-05-22,0.0041535054444366,0.0,0.0113968257082494
2012-05-23,0.0147077684996776,0.0163152315341436,0.009598545843661
2012-05-24,0.0087213182083769,0.0085803910273082,0.0091901119364967
2012-05-25,-0.0077288529424348,-0.0084909036916287,-0.0042747656091942
2012-05-29,0.0022239883235481,0.0023156876223748,0.0019891928830907
2012-05-30,-0.0094944016032208,-0.0096711797412278,-0.0091142036246469
2012-05-31,9.38146188839276e-05,0.0007818787264785,-0.0002877214829698
2012-06-01,0.0028977311101622,0.0031633025231302,0.0014636779064371
2012-06-04,-0.0084835618931537,-0.0094711827021695,-0.0026285090004679
2012-06-05,0.0119689557724222,0.0131894451506157,0.0076492588612583
2012-06-06,0.014573389256019,0.0144927113957466,0.0147954251079891
2012-06-07,-0.0147896055111453,-0.0156608037674869,-0.0133182547041628
2012-06-08,0.0019323503234451,0.0073671430773231,-0.0043239468757473
2012-06-11,-0.0235924938829972,-0.0271096211280332,-0.016402868915805
2012-06-12,0.0108395631967406,0.0148495177217954,0.0037911125677194
2012-06-13,0.0099568368059118,0.011188233307296,0.0029145575668482
2012-06-14,0.0107714768296162,0.0129326068238533,0.0040685669941659
2012-06-15,-0.0109415885856802,-0.007876934946533,-0.0150288053756805
2012-06-18,0.0053351954797047,0.0007590306441792,0.0215912307774412
2012-06-19,0.0052031252911205,0.0026385108561062,0.0104136712042106
2012-06-20,-0.0010669591825596,-0.0022513871219969,0.0031700463381271
2012-06-21,-0.0121974167441361,-0.014221525843254,-0.008309481456965
2012-06-22,0.0030855636976375,0.0071698314738723,0.0
2012-06-25,-0.0133144872258198,-0.016660376243839,-0.003776794315325
2012-06-26,0.0112716163556895,0.0130318187274583,0.0058309261629182
2012-06-27,0.0021594353715376,0.0067924643462558,-0.0075516158561107
2012-06-28,0.0170397642067906,0.0154600241453647,0.0200117808810021
2012-06-29,0.0003199642774426,0.0007339617527951,-0.0008546661139884
2012-07-02,0.0031288393531183,0.0003648387062205,0.0105502975507402
2012-07-03,0.0032399814929768,0.0029059179698769,0.0045236033995996
2012-07-05,0.0037123141753761,0.0014492394067345,0.007323896381217
2012-07-06,-0.0047124952619327,-0.005468451216239,-0.0022515625979708
2012-07-09,-0.001167203522488,-0.0036657030407878,0.0050905062802259
2012-07-10,-0.0036119546621403,-0.0033039703870819,-0.0044956405374018
2012-07-11,0.0028919541105999,0.0029509377316468,0.0025445336529755
2012-07-12,-0.0005028349881455,0.0,-0.0025466936106195
2012-07-13,0.0042997996345528,0.0033088290464505,0.0110262765458232
2012-07-16,-0.0168084309565528,-0.0183823524255653,-0.0036476170129505
2012-07-17,0.0058680854627,0.0052591805121997,0.0123699361957827
2012-07-18,-0.0027079411218624,-0.0037327502072524,0.0022278427010477
2012-07-19,-0.0150142585568008,-0.0176162374560374,-0.0061043622395787
2012-07-20,-0.0034569366814123,-0.0042339763256769,0.0005614951814545
2012-07-23,0.0042154666424886,0.003913909372047,0.0065211097037482
2012-07-24,-0.0177228736586855,-0.017543815293694,-0.0182840429010199
2012-07-25,0.0016345341906549,0.0015848223411283,0.0019971382695553
2012-07-26,-0.0070539501540722,-0.0078277440924818,-0.0014089334852906
2012-07-27,0.0156849158176484,0.0161417265184915,0.0145699209238557
2012-07-30,-0.0014363040740044,-0.0011659067170845,-0.0033185545462149
2012-07-31,-0.0026599868065144,-0.0047318941776527,0.0033936348929144
2012-08-01,-0.0041340942230027,-0.0035601325214928,-0.0052572946850518
2012-08-02,0.0125241101892282,0.0172829710482406,-0.0039271584390835
2012-08-03,-0.0031221009317935,0.0,-0.0097493669621727
2012-08-06,-0.0024250814806645,0.0003930907496817,-0.0098507876764983
2012-08-07,-0.0095096998036417,-0.0094043795773192,-0.0098425836698993
2012-08-08,-0.004514133181453,-0.005564363692269,-0.0019959992994966
2012-08-09,-0.0010508191716257,0.0007993787928755,-0.0057061559855323
2012-08-10,0.0037040557798454,0.0040112467005854,0.002584725829313
2012-08-13,-0.0040311616197861,-0.0048076496909575,-0.0017246729437203
2012-08-14,0.0080532419517049,0.0087999725341798,0.0048851145795869
2012-08-15,0.0173719150281431,0.0154394056260742,0.0191374468941489
2012-08-16,0.004644707820953,0.0027365009786157,0.0070283947749478
2012-08-17,0.0029714447318139,0.0019523325212393,0.0044555791727088
2012-08-20,0.0012732601852885,4.860814051092437e-16,0.0044593044216571
2012-08-21,-0.0018683028659191,4.860814051092437e-16,-0.0110527141851404
2012-08-22,0.0108138454619155,0.0121520761725204,0.0028035406210204
2012-08-23,-0.0003885719502625,0.0003895687125872,-0.0053146469009504
2012-08-24,0.0095199322097142,0.0109631467995229,0.0047874399233497
2012-08-27,0.0018393323389893,0.0007725167336877,0.0047551935369318
2012-08-28,0.003552473083077,0.0042552689121732,0.0019542070190005
2012-08-29,-0.0031213182898939,-0.0038565514960585,-0.0008336369156683
2012-08-30,0.0134541200769453,0.016342414934851,-0.0013966267632983
2012-08-31,-0.0021114845027526,-0.0007616320483376,-0.0047366445203773
2012-09-04,0.00652392203297,0.0034364318729529,0.0140095270170677
2012-09-05,-0.005306263169608,-0.0075785850783031,-0.0008264126701757
2012-09-06,0.0040956766737949,0.0060767127943687,0.0019241256945857
2012-09-07,-0.0063799795935772,-0.0101771749255771,-0.0002739266173479
2012-09-10,-0.0169064610691672,-0.0187023535953449,-0.0107143732966171
2012-09-11,0.0094255707129628,0.0099884833662421,0.0055509511439221
2012-09-12,0.0072448123253264,0.006463881415418,0.0110374639253759
2012-09-13,0.0107158614406538,0.0094625283602599,0.0128170505637263
2012-09-14,0.0008090873805323,-0.0011236211905712,0.005121359817273
2012-09-17,-0.0007785962213013,-0.0003769403928764,-0.0013434457312698
2012-09-18,-0.0118278726686172,-0.0135849286925118,-0.0053952188990004
2012-09-19,0.0076623220042404,0.0087453025192812,0.0029818544909606
2012-09-20,0.0030873846243618,0.0022787491878555,0.0051505135416067
2012-09-21,-0.0045597850113166,-0.0052790835060521,-0.0034852833987746
2012-09-24,-0.0022855208141965,-0.0026666550409227,-0.0008096836684106
2012-09-25,-0.0080687463223031,-0.0064688002987888,-0.0134625742653984
2012-09-26,-0.0085491900182646,-0.0045994955358976,-0.0150727055757405
2012-09-27,0.0027185541341922,0.0053866637507253,-0.0027801580601782
2012-09-28,0.0016176088160611,0.0019215694151007,0.0008381888384881
2012-10-01,-0.0004630075694672,0.0011516578704088,-0.0036272619297362
2012-10-02,0.003707386210086,0.0022926811527501,0.0053132676265212
2012-10-03,0.0120512120447531,0.0163934545436565,0.0061026692193922
2012-10-04,0.0071017578894497,0.0078504330643984,0.0046728467277121
2012-10-05,0.0011279001061381,-0.0011111365424262,0.0049113314510691
2012-10-08,0.0058831262194938,0.0074599316271347,-0.0010854030525445
2012-10-09,-0.0136114457822634,-0.0147819521960341,-0.0092517048323234
2012-10-10,0.0012118018181466,0.002247170944866,-0.0008231164160811
2012-10-11,-0.0071746782981801,-0.0078124661841197,-0.0062961825875195
2012-10-12,-0.0027553171488755,-0.0026595629040978,-0.0030394252508513
2012-10-15,0.0055223856065925,0.0061208818342769,0.0030486915208419
2012-10-16,-0.0051659650334807,-0.0058071861778292,0.0030370128836076
2012-10-17,-0.0275830013227627,-0.0300609168525933,0.0030186776755509
2012-10-18,-0.0033335655788494,-0.0035225109696808,-0.0010968169506021
2012-10-19,-0.0087314181777271,-0.0070810505364098,-0.0167674709302355
2012-10-22,0.0027243959995048,0.0031670595004424,2.517530648605866e-16
2012-10-23,-0.0004026780640499,-0.000792097337175,0.0014124077656888
2012-10-24,-0.001184818130462,-0.0007946149266209,-0.0036723463986349
2012-10-25,-0.0084714198088432,-0.009005538032112,-0.0056354114815611
2012-10-26,0.0016093116067944,-0.0019724317024359,0.010767844816087
2012-10-31,-0.0057189547936515,-0.0058366350749379,-0.0053326532615877
2012-11-01,0.0076671594215066,0.0039046650424783,0.017568685627661
2012-11-02,-0.0064467729459654,-0.0077369733070805,-0.0038803546907029
2012-11-05,0.0042785443889952,0.005046551227156,0.0019465989045157
2012-11-06,0.0095895561642066,0.0123124162232513,0.001384253558668
2012-11-07,-0.0014388277078594,0.0003838859568031,-0.0130555894639756
2012-11-08,0.0014895800817496,0.0030698359687461,-0.0061867607482256
2012-11-09,0.0059504705066616,0.0038491294546464,0.0125107325650862
2012-11-12,-0.0058325388711476,-0.0072797138421697,-0.0019640767683219
2012-11-13,0.0035228540944922,0.0011610172781868,0.0079387234381292
2012-11-14,-0.0110536300343998,-0.0111709945456881,-0.0106502540601187
