Date,Weighted Industry Change,PVH Change,LULU Change,OXM Change
2011-08-25,-0.0466912602236843,-0.0396138647733036,-0.0508212766785552,-0.0398603134844393
2011-08-26,0.0627890864866179,0.0648535770767021,0.0725856239963149,0.0045634782705575
2011-08-29,0.0250613448685806,0.033493530236916,0.0220166967290223,0.0247465114401108
2011-08-30,0.0223199613420728,0.0107460278966599,0.027299337005917,0.028078471416491
2011-08-31,-0.0240349708579241,0.0,-0.0415061120003162,0.0090140759105413
2011-09-01,0.0194569463831675,-0.0077704222548488,-0.0018305379253729,0.0869195844096819
2011-09-02,-0.0119437343466307,-0.0401353322980914,0.0024519250658776,-0.004009663899779
2011-09-06,0.0345269272783261,0.0089745875346568,0.0519051721408143,0.0179573344727476
2011-09-07,0.0196664608012245,0.0280917293678546,0.0168731369027834,0.009431378829551
2011-09-08,0.0207897163172406,0.0025372636208012,0.0239616341935539,0.0272016776859324
2011-09-09,-0.0062381500766674,-0.0158527088290174,-0.004159875898496,-0.0405942911924822
2011-09-12,0.0339387616084109,0.0280172187542965,0.0354996117592696,0.0401798341962581
2011-09-13,0.0299968114894609,0.0127958930134842,0.0309742708178193,0.0648896038507694
2011-09-14,0.0108267266131455,0.0120822291431738,0.0107359122404288,0.0065408382775649
2011-09-15,-0.0019619364285631,0.0035152583808776,-0.0032340191780252,-0.0029665990017658
2011-09-16,-0.0036351433601852,0.0042540076055165,-0.0084120459822626,0.0093641507213331
2011-09-19,0.069655289584583,0.0249110425308956,0.079097065334185,0.0097183996827327
2011-09-20,-0.0264264785285986,-0.0076783276256456,-0.0311935894046736,-0.0413878124435713
2011-09-21,-0.0399772377632985,-0.0486215606330619,-0.0377071282592311,-0.0216718315006021
2011-09-22,-0.0022352875795849,0.0089463371449127,-0.0082297139800282,0.0179640668824174
2011-09-23,0.0387437786301642,0.041048494637822,0.039903027168141,0.0171397800490926
2011-09-26,0.0066554684680059,0.0059430884622588,0.0070537056102473,-0.0002623167047018
2011-09-27,-0.0167058766288645,-0.0075941681016201,-0.0198245801423725,-0.014171683388198
2011-09-28,-0.0441800189388938,-0.0261267433079888,-0.048240141219449,-0.0435462382109935
2011-09-29,-0.0456125180622163,-0.0467361776267018,-0.0468233433699705,-0.0226243939586239
2011-09-30,-0.0377563319384496,-0.0454023392767205,-0.0346946877011479,-0.0490712634527039
2011-10-03,-0.0577159139584865,-0.024969631913122,-0.0666666825612386,-0.0351135629430687
2011-10-04,0.0746066866021179,0.0478451940629766,0.0828590795438619,0.0784009526931444
2011-10-05,0.05282114152578,0.0325048285461635,0.0588483637314256,0.0316961906294175
2011-10-06,0.0315036424998184,0.0322036722843886,0.0314352764003739,0.0283569759007011
2011-10-07,-0.0266137165912344,-0.0064766470539586,-0.0306375001660538,-0.0322840195683613
2011-10-10,0.0237431465385112,0.0190991073256515,0.0258719522082331,0.0171289039974046
2011-10-11,0.0075298582311991,0.0018773897061896,0.011988602802318,-0.0169081396080977
2011-10-12,0.0021111375804581,0.0248810126155103,-0.0105987301554877,0.0100543190096631
2011-10-13,0.000849285610392,0.0028792612146842,-0.0005661934901642,0.0099945685388876
2011-10-14,0.0013530176753878,0.0078751672401748,-0.0018402369127768,0.0036997724387922
2011-10-17,-0.0213590991128128,-0.0216062723149271,-0.0226976971293603,-0.0018607043277955
2011-10-18,-0.0099966766541707,0.0155821003166328,-0.0160734821960715,-0.0058587858981559
2011-10-19,-0.0220816649076451,-0.0106702596138223,-0.0276863555262295,-0.031300588354757
2011-10-20,0.0093750358622235,0.0239503077431933,0.0021969365093272,0.0239354467867254
2011-10-21,-0.0032559764718395,0.0249999860573935,-0.0189935622968378,-0.0114635166547494
2011-10-24,0.0571855402929165,0.0299916218458516,0.0673400197693336,0.0147216067471946
2011-10-25,-0.0251245853534474,-0.0264171458569542,-0.025423700808184,-0.0133511345744698
2011-10-26,0.0039914713032602,-0.0244580622376667,0.0143102461778967,-0.0164675357624055
2011-10-27,0.0242576783286234,-0.0021807776491712,0.0333812018952445,0.0380902430140187
2011-10-28,0.0182525839881274,0.024246529357074,0.0164912039773504,0.0
2011-10-31,-0.0087630055165523,0.0150048580022996,-0.0213134562770642,0.0130802333823663
2011-11-01,0.0163476317757652,0.0413210786923505,0.0062373906266214,0.0233841134402324
2011-11-02,-0.0010130166341227,0.0046381987591769,-0.0046412376670096,-0.0037745727112082
2011-11-03,-0.006248750336185,-0.0188058954229149,0.0033861811556268,0.0012477972907746
2011-11-04,0.0063794132331882,0.0010816905360332,0.0082852860353017,0.0042854043733144
2011-11-07,-0.0106716481255831,-0.0066459442676532,-0.0125022457930853,-0.0050138071195697
2011-11-08,0.0277583647100705,-0.0005443782485017,0.0332673701459504,0.0187734664750184
2011-11-09,-0.0262204976317737,-0.0286075022489116,-0.0260993764804198,-0.0071356417435576
2011-11-10,-0.0207718151037409,-0.0209880240075387,-0.0238697958957581,0.0058007448520831
2011-11-11,-0.004311335989522,0.0178264165710981,-0.0109990555914336,0.0103549840908507
2011-11-14,-0.0189518958627925,-0.0024126904790547,-0.0220779667480138,-0.0029541835312696
2011-11-15,0.0398729449593122,-0.0038521423480292,0.0509517710324891,0.011149671856646
2011-11-16,-0.0309662536114123,-0.0027616632700337,-0.0404677993020245,-0.0289747883282358
2011-11-17,-0.0455509437191083,-0.0218538846743951,-0.0544908203562907,-0.0478260615054103
2011-11-18,-0.0358836892392921,-0.0222882605049276,-0.040672624974228,-0.0080471900988136
2011-11-21,-0.0038707800539811,-0.0032915217395594,-0.0039891336793072,-0.0085730468639147
2011-11-22,0.0026015220642255,0.0271969141792074,-0.0084370708113541,0.0061659534423044
2011-11-23,0.0003963224013167,0.0049520223030499,0.0006428668346103,-0.0353107329412457
2011-11-25,-0.0120659439242975,-0.0004643517086973,-0.0144865855362179,-0.0120517296265509
2011-11-28,0.0019142442725931,0.0054904696532592,-0.0014285652004942,0.0303289709715187
2011-11-29,-0.0192819546110707,-0.0047435472749342,-0.0264982269744809,0.0052837165251288
2011-11-30,-0.0065130601754452,-0.0280601163534573,0.0002012907326807,0.0023784395408288
2011-12-01,0.1172601626861681,-0.0039769722417698,0.1247019483425942,-0.0249535086912722
2011-12-02,0.0167327716312075,0.0073356232428631,0.0211672581694766,-0.0061678609973045
2011-12-05,-0.028644516725421,0.0196212352279888,-0.0404762074159831,0.0095414952218209
2011-12-06,-0.044202091024466,-0.0020002871069739,-0.0571428232946111,0.0441746092719119
2011-12-07,-0.0062677216469638,-0.0174348013619691,-0.0089695877406259,0.0342016077128143
2011-12-08,0.0062931207269626,-0.0080123657536487,0.0065847064973184,0.0456409943409456
2011-12-09,0.0316983748361758,0.0155235459306558,0.0355285830820985,0.0427098132568121
2011-12-12,0.0099743890089873,0.0028168584259462,0.0112287875154658,0.0217911849613959
2011-12-13,-0.0597598971145404,-0.0498887768699995,-0.0625522575626175,-0.0327983203619729
2011-12-14,-0.0154240129117077,-0.001325537043631,-0.0197797490428317,-0.0062969757923327
2011-12-15,0.0162204357935761,0.0030603188001637,0.0217342752765806,-0.0082026573300303
2011-12-16,-0.0047715313627242,-0.0128112764360107,-0.003522674017224,0.0137283161979742
2011-12-19,-0.0085671102030529,-0.0169393104693034,-0.0063876851493504,-0.0066162282919656
2011-12-20,0.01680541344916,-0.0056513458567724,0.0227422026227399,0.0168538713818417
2011-12-21,0.004561980894229,0.0259370829998094,-0.0211177827625975,0.0142692501955855
2011-12-22,0.0137414614963642,-0.0026174249521929,0.0211698216316814,-0.0206865154055576
2011-12-23,0.0252469456711612,0.0218181818181817,0.0250320523519436,0.040148515574615
2011-12-27,0.0178191285316675,0.0177270271231258,0.0173603428679485,0.0225950403645312
2011-12-28,-0.0227886820642868,-0.0167605977662851,-0.0246376531160667,-0.0177203582327113
2011-12-29,-0.0009407633240008,0.0077098930392451,-0.0046550447274481,0.0095280366718089
2011-12-30,-0.0019777822639903,-0.0015580823332721,-0.0014979605287808,-0.0079155807822126
2012-01-03,-0.0143517346810105,-0.01370998305389,-0.0098947625411182,-0.0581723534388664
2012-01-04,0.0584306552235736,0.036922604653534,0.0618643028899837,0.0279445520968283
2012-01-05,0.0194374167323901,-0.0028810411062024,0.0247836018440503,0.002494910636672
2012-01-06,0.0252316647683363,0.0118131947019307,0.0291411131558714,-0.0219905057193649
2012-01-09,0.0016192278242785,-0.0096617501844127,0.0048890244460546,0.0124538954780001
2012-01-10,-0.0017351775044229,0.0008114357129119,-0.0020003791169271,0.0137790965449287
2012-01-11,0.0181270612629108,-0.0006760706480931,0.0217611494954662,0.0246194822427891
2012-01-12,0.0350759521988454,0.0538184761392478,0.0182906933818109,0.0113661302243423
2012-01-13,0.0117376744673169,0.000530797707051,0.0147395625768085,0.0273437124883977
2012-01-17,-0.0230102123704665,-0.0151037764000199,-0.0274082240936257,0.010515247277024
2012-01-18,0.0014901458638737,0.0190374831486416,-0.0077074651399036,0.0160149046119436
2012-01-19,-0.0068316531234996,0.0102402362878734,-0.0129657133033074,-0.0065239490275555
2012-01-20,0.0032501128624811,-0.0046753326019682,0.0050150324070714,0.0051282051282051
2012-01-23,0.0291828140150847,-0.0028758329503678,0.039800156869501,-0.0085504515081062
2012-01-24,0.0123638273139458,0.0233718315875349,0.0041990010322847,0.0088513065926572
2012-01-25,0.011073192277503,-0.0014155271090916,0.0178284715752659,-0.0106492000463735
2012-01-26,-0.0036378151361093,-0.0115621009612802,-0.0025340489223751,0.0218017564084286
2012-01-27,0.0184456032464551,-0.0032488630268322,0.0260841898597181,-0.0032388632078947
2012-01-30,0.0012093407798837,0.0070978036610264,-0.0017394150447819,0.0225548177936501
2012-01-31,-0.0028151329017834,0.0014270966234881,-0.0075459760671377,0.0139359101994584
2012-02-01,-0.0039638509167609,-0.0164630068076768,0.0023580837878066,-0.0046692932167708
2012-02-02,-0.0124409247536004,-0.0063843369872253,-0.0136582502552703,-0.0334695707556204
2012-02-03,0.0072292791476686,0.0129684864749663,0.001706229382174,0.0172858911232536
2012-02-06,0.0082850535650127,0.0056503762230961,0.012314900962374,-0.0245098039215685
2012-02-07,0.0071629814782698,0.0142289524414208,0.0026203114293579,0.0116583282624057
2012-02-08,-0.0058983402218989,-0.0051552493267742,-0.0075085117548904,0.018368561832037
2012-02-09,0.0102350020473858,0.0028380518872254,0.013428040350182,-0.0013568461837018
2012-02-10,0.0060701550502531,0.005939165537566,0.0067807434973784,-0.0019662266539182
2012-02-13,6.295042917301826e-05,0.0007318560153324,-0.0009154109106738,0.008989699347871
2012-02-14,0.001111787863034,0.0085711349740534,-0.0015282105712812,0.0093676722582551
2012-02-15,-0.0130575239786652,-0.0098170545026879,-0.0138339320401636,-0.0169884378586175
2012-02-16,0.0125191948494646,0.0072366487933147,0.013442445932915,0.0186092218831963
2012-02-17,-0.0105980089157823,-0.0032726865826229,-0.0132057552133908,-0.0045793108026244
2012-02-21,-0.0141225603585288,-0.004839118172726,-0.0187814287320281,-0.0193116316685813
2012-02-22,0.0135628433917609,-0.0004862741853701,0.0192880591721335,0.0019511897389481
2012-02-23,0.0240252331557238,0.0012186949365215,0.0294797963532224,0.0091439181333336
2012-02-24,-0.0011102543933639,0.003408799383704,0.0006009509286079,-0.0193050195893544
2012-02-27,0.0204318157626071,0.0155484407238172,0.0229344201126795,0.0143311580802445
2012-02-28,0.0050032369881201,0.0054288448733946,0.0065378126606225,-0.0072548810173483
2012-02-29,-0.0003611084507712,0.0151660413763922,-0.0106288934663255,-0.007092135688696
2012-03-01,0.0333475949124851,0.0008189014047171,0.0449786633471317,0.0110584790687317
2012-03-02,-0.0082224689205493,-0.0117811979083375,-0.0045197695060872,-0.0329282691121602
2012-03-05,-0.0148324186453903,0.0055483558704143,-0.0204953372847066,-0.0232934522191965
2012-03-06,-0.0174832575455596,-0.0108436135911593,-0.0200296504978972,-0.0016796520944913
2012-03-07,0.0054001463606255,0.0019198904384475,0.0067438658649296,-0.0079581375521515
2012-03-08,0.0160414751603026,0.0094159821353957,0.0192529309865344,-0.0077764340551272
2012-03-09,0.0170314475934975,0.0254807567258061,0.0133539071744836,0.0331783538662184
2012-03-12,-0.0005078989842412,0.0034490159897121,-0.0009676485812531,-0.0083810274480422
2012-03-13,0.0073122158163279,0.0140139387487461,0.0001372411718909,0.035517407719019
2012-03-14,-0.0116616728807279,-0.0060348781321933,-0.0124079094376051,-0.029231671163609
2012-03-15,0.0163166023008749,0.0006767248136619,0.0228712591738263,-0.0232510589033464
2012-03-16,-0.0266741101158741,-0.015114770033179,-0.0311995653009886,-0.0366032200320669
2012-03-19,0.0080915839392497,0.0002247318758371,0.0100940730090439,0.0173686325056089
2012-03-20,0.0055056538745535,0.0108634044883493,0.0038562013075779,0.0131239375292431
2012-03-21,0.0072409781199829,0.001454107955248,0.0078922553805193,0.0265731287345147
2012-03-22,0.0530692650645598,0.0081802260691217,0.0583890006588539,0.0126792891833868
2012-03-23,-0.0064508550731215,-0.0085252064400806,-0.0060256629098676,-0.0067706569489201
2012-03-26,-0.0034275546347654,-0.0005501257028415,-0.0072577913858919,0.0289973071992689
2012-03-27,-0.0080694345124627,-0.011012003379416,-0.0049300830318002,-0.0144985017747622
2012-03-28,-0.019896839468655,-0.024218373370019,-0.0158389302708158,-0.0138917322691976
2012-03-29,0.0154726111750586,0.0126739287357418,0.0132982276216412,0.0501143655596853
2012-03-30,0.0028933121684332,-0.0040138320944605,0.0074144385210987,0.0001967786117491
2012-04-02,0.0049156195744784,0.0127423991787135,0.0021452940303927,-0.0185734524811284
2012-04-03,0.0185805882356797,0.0035007076031533,0.0246088544856954,0.000403316348097
2012-04-04,-0.0033426534202104,0.0025269541355351,-0.0065963058030299,-0.0108075567720132
2012-04-05,0.0208255665980432,0.012228717102595,0.0274666341145833,-0.0037205519057835
2012-04-09,0.000504699755944,-0.0003308567321352,0.0029043065439356,-0.0078406217980974
2012-04-10,-0.0554708536252923,-0.0383808955312296,-0.060864956908012,-0.0615647141635358
2012-04-11,0.003482714716777,-0.0026050895293756,0.0060588652626073,0.0214350354124754
2012-04-12,-0.0008128178061509,0.0005653256470666,-0.0024553309394385,0.0068583529504699
2012-04-13,0.0061973266851955,0.0062175339978537,0.0072622465732802,-0.0116792106989731
2012-04-16,-0.0160840375674767,-0.006615135678158,-0.0189788582563111,-0.006902724879632
2012-04-17,0.0124752021499015,0.0057072754336059,0.0162800785855593,0.0080124773627053
2012-04-18,0.0050050561555098,0.0088534490240096,0.0006690140521536,0.0182262650418323
2012-04-19,-0.0179454542296362,-0.0123621850878008,-0.0257711352771429,0.0100568226408528
2012-04-20,0.002853192304279,-0.0084014789761757,0.0071057207009826,0.0184154303276595
2012-04-23,0.0079370154131722,0.0003446154881698,0.0122034743716472,0.0119301531673328
2012-04-24,-0.0358995138190726,-0.0085724084845426,-0.0475027142440733,-0.0158294635519691
2012-04-25,0.0105816432419178,0.0136782959344017,0.0098272766426038,0.0101651742869052
2012-04-26,0.0184861643755307,0.0184476868560123,0.0184491871080264,0.0191096150319903
2012-04-27,0.0113172199757092,-0.0078219578134895,0.0196533711939581,0.0088096761540162
2012-04-30,-0.0074121800495325,-0.0111358570825841,-0.0041638357461486,-0.0249898316077034
2012-05-01,0.0173124685623444,0.0095753760916923,0.0286758114139167,-0.0273087625589977
2012-05-02,0.0462458191145037,0.0333444739393052,0.0520529841745136,0.0113978232106855
2012-05-03,0.0049196868119643,-0.0133390710308138,0.0124827326142918,-0.0209044266191978
2012-05-04,-0.0343409632588748,-0.0448260105863804,-0.0254610099488333,-0.029198639706569
2012-05-07,-0.0018355848237051,-0.0121019712361699,0.0040275114158419,0.0054595469396079
2012-05-08,-0.0120626183294103,-0.000737251912247,-0.0200104472615352,-0.0086897112301182
2012-05-09,0.0135489431227169,0.0144583819541196,0.0120251058998113,0.0238317868211655
2012-05-10,-0.0181164089981708,-0.0175159274358971,-0.0193461908910217,-0.0061002406982707
2012-05-11,0.0112782389611542,0.0190691793993136,0.0075353208364843,0.0075757117987549
2012-05-14,-0.0011316130369375,0.0090101403169528,-0.0038615193910878,-0.0168163912647385
2012-05-15,-0.0147325651312601,-0.0015088032067056,-0.0195669730847318,-0.0100584866707784
2012-05-16,-0.0251888274432069,-0.0452726711859729,-0.0016889900271307,-0.0075258629204879
2012-05-17,-0.0523930788835022,-0.0489273335127233,-0.05529691356603,-0.0400474504941345
2012-05-18,-0.009144584499557,-0.0042453789762422,-0.0115145970459803,-0.0155671126541241
2012-05-21,0.0327199721963051,0.0381199729807487,0.0294950608959362,0.0226017461772078
2012-05-22,0.0046626315882404,0.0083214063083413,0.0025944121115818,-0.013922806886768
2012-05-23,0.0154915204842651,-0.0045033256384954,0.0395926290701277,0.0085063833426101
2012-05-24,0.0073694277996409,0.0091877989125939,0.003036593926433,0.0440528441060407
2012-05-25,0.0048563029912735,-0.002781513485824,0.0079731390663964,0.0249999933153668
2012-05-29,0.0185655962240976,0.0152332565818282,0.0215068451345783,0.0151378673531625
2012-05-30,-0.0095774623650401,-0.0094238446650575,-0.0108429850311649,0.0063048588214123
2012-05-31,-0.0175276257312954,-0.0246839611851695,-0.006020832380703,0.0281312412542596
2012-06-01,-0.025998774431027,-0.0394422731512972,-0.0189693707455918,-0.0339881012767995
2012-06-04,0.0045012152037054,0.0088888928781148,0.0028926374024835,-0.002282636057604
2012-06-05,0.0231207105194601,0.0321327202270985,0.02050846103626,0.0029741722909671
2012-06-06,-0.0168005318019142,-0.0056994063894266,-0.0201511679240861,-0.011306472357781
2012-06-07,-0.0171086676364037,-0.0345545849005485,-0.0155743769513926,-0.037653450900394
2012-06-08,0.0248735254309652,0.0174322790484914,0.0259780698115571,0.0197912104495826
2012-06-11,-0.0336903099508243,-0.0422848452656294,-0.0312643818471623,-0.0456169472959113
2012-06-12,0.0071515095565565,0.0003843041280438,0.0080062529894021,0.0150852339612793
2012-06-13,-0.0263688807582016,-0.0221449885573813,-0.0271799421124947,-0.0307924278092754
2012-06-14,-0.0133721832319177,0.0128389323205853,-0.0204871821806197,0.0028767663656974
2012-06-15,0.0135274108471756,0.0222765341998449,0.0107404367651392,0.020193111088988
2012-06-18,0.0208126214911287,0.0195829212548297,0.0215524526136209,0.0095651875371519
2012-06-19,0.0124067299066962,0.0049744295270173,0.014485939347453,0.0070663385645874
2012-06-20,-0.0031286127446961,-0.0145071065940388,0.0018648445909488,0.0106089537167073
2012-06-21,-0.017217393459268,-0.0099676430409248,-0.0201550269311712,-0.0377001038918509
2012-06-22,0.00794040132364,0.0052910785194283,0.0129972098828972,-0.0052151602798671
2012-06-25,0.0042866742189607,-0.0105437222838406,0.009869923787335,-0.0146797122075575
2012-06-26,-0.0059598713185467,0.0,-0.0071517270935197,-0.0211188196395468
2012-06-27,-0.0204057623374358,-0.0104179863341654,-0.0244479970733933,0.0075445359783759
2012-06-28,-0.0462989384157704,-0.0246050439762166,-0.0502439049201283,-0.0186036140619864
2012-06-29,0.0183682560193689,0.0165970246755888,0.018967884512453,0.0196168021751429
2012-07-02,-0.0211644535533309,0.0089616815103368,-0.0258216118592825,-0.0138269163642941
2012-07-03,0.0052821577865923,0.0176597561404704,0.0013829184643882,0.0198197572787257
2012-07-05,0.0331455864980786,0.02496878948938,0.0375991776886395,0.0084163286949206
2012-07-06,-0.0007148344285949,-0.0165390816268972,0.006253215447558,-0.0155555725097656
2012-07-09,-0.0180368683924264,-0.0257408722685684,-0.0139589308633905,-0.0058519499087236
2012-07-10,-0.0070708730406447,0.0042151210524414,-0.0149583722713859,-0.0130718510326723
2012-07-11,-0.0291166119996395,-0.0382068279197373,-0.0268105351261966,-0.015592760735123
2012-07-12,-0.0038793204968855,-0.0030789255279143,-0.005784520907258,0.0398209824715374
2012-07-13,0.0136421927907606,0.0147449605253823,0.0113472813926668,0.0338676895234411
