Date,Weighted Industry Change,CFX Change
2011-10-12,-0.0230873800524664,-0.0230873800524664
2011-10-13,-0.0102372878407455,-0.0102372878407455
2011-10-14,0.0079328079268802,0.0079328079268802
2011-10-17,-0.0257491165118521,-0.0257491165118521
2011-10-18,0.0125120413999277,0.0125120413999277
2011-10-19,-0.0185979686418049,-0.0185979686418049
2011-10-20,-0.0029718361418466,-0.0029718361418466
2011-10-21,-0.0213385313360625,-0.0213385313360625
2011-10-24,0.0231185103353811,0.0231185103353811
2011-10-25,-0.0149541472642473,-0.0149541472642473
2011-10-26,0.0144092770800452,0.0144092770800452
2011-10-27,0.0669963932757383,0.0669963932757383
2011-10-28,0.079679652264281,0.079679652264281
2011-10-31,-0.0074656396212881,-0.0074656396212881
2011-11-01,0.0284757256730972,0.0284757256730972
2011-11-02,0.0012126389217081,0.0012126389217081
2011-11-03,0.0874852711753673,0.0874852711753673
2011-11-04,0.0051095364578905,0.0051095364578905
2011-11-07,0.0325925615098741,0.0325925615098741
2011-11-08,0.0092526770587977,0.0092526770587977
2011-11-09,0.0033161442377266,0.0033161442377266
2011-11-10,-0.0408525624907386,-0.0408525624907386
2011-11-11,0.0259313737612769,0.0259313737612769
2011-11-14,-0.0239285741533553,-0.0239285741533553
2011-11-15,0.0822214469629824,0.0822214469629824
2011-11-16,0.0454237339860301,0.0454237339860301
2011-11-17,-0.0308196896412333,-0.0308196896412333
2011-11-18,-0.0370245206333913,-0.0370245206333913
2011-11-21,0.0190100682424459,0.0190100682424459
2011-11-22,0.0460056692603159,0.0460056692603159
2011-11-23,-0.0363636185184907,-0.0363636185184907
2011-11-25,-0.0007186653905317,-0.0007186653905317
2011-11-28,-0.0024187869223374,-0.0024187869223374
2011-11-29,-0.0348636607808356,-0.0348636607808356
2011-11-30,-0.0077861016403714,-0.0077861016403714
2011-12-01,-0.0040581309815085,-0.0040581309815085
2011-12-02,-0.0129912800904524,-0.0129912800904524
2011-12-05,-0.0089228421537674,-0.0089228421537674
2011-12-06,0.018995497834275,0.018995497834275
2011-12-07,0.0079239304610294,0.0079239304610294
2011-12-08,-0.0044599997569483,-0.0044599997569483
2011-12-09,-0.0051118163358502,-0.0051118163358502
2011-12-12,0.0013089305047901,0.0013089305047901
2011-12-13,-0.0230594664082403,-0.0230594664082403
2011-12-14,-0.0442062849244085,-0.0442062849244085
2011-12-15,-0.0388219504682995,-0.0388219504682995
2011-12-16,-0.0344142631306785,-0.0344142631306785
2011-12-19,0.0149304562032423,0.0149304562032423
2011-12-20,0.037241376679519,0.037241376679519
2011-12-21,-0.0127602773456495,-0.0127602773456495
2011-12-22,-0.0098472294741767,-0.0098472294741767
2011-12-23,0.0088797890295276,0.0088797890295276
2011-12-27,-0.0109177652901717,-0.0109177652901717
2011-12-28,-0.0344946536010762,-0.0344946536010762
2011-12-29,-0.0003570235201757,-0.0003570235201757
2011-12-30,0.020788528015636,0.020788528015636
2012-01-03,-0.0221529734568896,-0.0221529734568896
2012-01-04,0.0114122569320963,0.0114122569320963
2012-01-05,0.0173758779383482,0.0173758779383482
2012-01-06,0.0260326280424478,0.0260326280424478
2012-01-09,0.0242180030874284,0.0242180030874284
2012-01-10,0.048780487804878,0.048780487804878
2012-01-11,-0.0080769907618907,-0.0080769907618907
2012-01-12,0.0297339824805704,0.0297339824805704
2012-01-13,0.0039889864224167,0.0039889864224167
2012-01-17,-0.0166062576931746,-0.0166062576931746
2012-01-18,0.0158585069608043,0.0158585069608043
2012-01-19,-0.0339834964743923,-0.0339834964743923
2012-01-20,-0.0100702418811381,-0.0100702418811381
2012-01-23,-0.0039514000634004,-0.0039514000634004
2012-01-24,-0.0175384521484375,-0.0175384521484375
2012-01-25,-0.014451746326586,-0.014451746326586
2012-01-26,-0.02327043361233,-0.02327043361233
2012-01-27,0.0290456992332191,0.0290456992332191
2012-01-30,-0.0353899485535571,-0.0353899485535571
2012-01-31,-0.0177935697112789,-0.0177935697112789
2012-02-01,0.0151018058321538,0.0151018058321538
2012-02-02,0.0183338595055224,0.0183338595055224
2012-02-03,0.0361370686153551,0.0361370686153551
2012-02-06,-0.0138439237154948,-0.0138439237154948
2012-02-07,0.0834163612098662,0.0834163612098662
2012-02-08,-0.0135215434118983,-0.0135215434118983
2012-02-09,0.0424168254571728,0.0424168254571728
2012-02-10,-0.0029699578128675,-0.0029699578128675
2012-02-13,0.0289426912159217,0.0289426912159217
2012-02-14,0.0014414255905825,0.0014414255905825
2012-02-15,0.0048640390624991,0.0048640390624991
2012-02-16,0.0266970311232068,0.0266970311232068
2012-02-17,-0.0138197898226239,-0.0138197898226239
2012-02-21,0.0098093741907936,0.0098093741907936
2012-02-22,-0.006967669803727,-0.006967669803727
2012-02-23,-0.0014026100874501,-0.0014026100874501
2012-02-24,-0.0152155787542547,-0.0152155787542547
2012-02-27,0.0144341803928962,0.0144341803928962
2012-02-28,0.0203960564399257,0.0203960564399257
2012-02-29,-0.0235361564647785,-0.0235361564647785
2012-03-01,-0.0032324600146175,-0.0032324600146175
2012-03-02,-0.0073855247051526,-0.0073855247051526
2012-03-05,-0.0032836003090018,-0.0032836003090018
2012-03-06,-0.0139182782175933,-0.0139182782175933
2012-03-07,0.0292307927058293,0.0292307927058293
2012-03-08,0.0199405361330185,0.0199405361330185
2012-03-09,0.0178414926836245,0.0178414926836245
2012-03-12,-0.0068946184716598,-0.0068946184716598
2012-03-13,0.0157638075861854,0.0157638075861854
2012-03-14,-0.0002843131365464,-0.0002843131365464
2012-03-15,0.0056850699603327,0.0056850699603327
2012-03-16,0.000847183830165,0.000847183830165
2012-03-19,-0.0092984450675558,-0.0092984450675558
2012-03-20,-0.0020091760768554,-0.0020091760768554
2012-03-21,-0.0297313015762508,-0.0297313015762508
2012-03-22,-0.0065612112739382,-0.0065612112739382
2012-03-23,0.0072072577767416,0.0072072577767416
2012-03-26,0.040141693254888,0.040141693254888
2012-03-27,0.0096018117495908,0.0096018117495908
2012-03-28,-0.0191720591616167,-0.0191720591616167
2012-03-29,0.0005719318577498,0.0005719318577498
2012-03-30,0.0,0.0
2012-04-02,0.0122787064407491,0.0122787064407491
2012-04-03,-0.0118811368337903,-0.0118811368337903
2012-04-04,-0.0200290980007332,-0.0200290980007332
2012-04-05,-0.0113365472233226,-0.0113365472233226
2012-04-09,-0.0103943797647272,-0.0103943797647272
2012-04-10,-0.0353159675575819,-0.0353159675575819
2012-04-11,0.0022215072775547,0.0022215072775547
2012-04-12,0.0218701254545746,0.0218701254545746
2012-04-13,-0.0028028698498023,-0.0028028698498023
2012-04-16,-0.0080620226009871,-0.0080620226009871
2012-04-17,-0.0024760701842872,-0.0024760701842872
2012-04-18,0.0099969861387408,0.0099969861387408
2012-04-19,-0.0167338366243322,-0.0167338366243322
2012-04-20,-0.0037382846600914,-0.0037382846600914
2012-04-23,0.0242038292393267,0.0242038292393267
2012-04-24,0.0470405672276846,0.0470405672276846
2012-04-25,0.002646285122893,0.002646285122893
2012-04-26,0.006185539904373,0.006185539904373
2012-04-27,0.0209972991187593,0.0209972991187593
2012-04-30,-0.0283830747749541,-0.0283830747749541
2012-05-01,-0.0194747671672636,-0.0194747671672636
2012-05-02,0.0315917671134142,0.0315917671134142
2012-05-03,-0.0079787368955736,-0.0079787368955736
2012-05-04,-0.0204020482393793,-0.0204020482393793
2012-05-07,0.0144793972261062,0.0144793972261062
2012-05-08,-0.0216919973042963,-0.0216919973042963
2012-05-09,0.0022595124550852,0.0022595124550852
2012-05-10,0.0047846767689015,0.0047846767689015
2012-05-11,0.0064000244140625,0.0064000244140625
2012-05-14,-0.0611916156269168,-0.0611916156269168
2012-05-15,-0.0309384535513729,-0.0309384535513729
2012-05-16,0.0190275169660278,0.0190275169660278
2012-05-17,-0.0447196164674197,-0.0447196164674197
2012-05-18,-0.0309798488206353,-0.0309798488206353
2012-05-21,0.0406203982484793,0.0406203982484793
2012-05-22,0.0103019864816069,0.0103019864816069
2012-05-23,0.0252399933524185,0.0252399933524185
2012-05-24,0.0097053301765887,0.0097053301765887
2012-05-25,-0.0116239368406116,-0.0116239368406116
2012-05-29,0.0158293530720948,0.0158293530720948
2012-05-30,0.0195540206615258,0.0195540206615258
2012-05-31,-0.0467698324953813,-0.0467698324953813
2012-06-01,-0.0241528508227142,-0.0241528508227142
2012-06-04,-0.002953116399241,-0.002953116399241
2012-06-05,0.0376584727954618,0.0376584727954618
2012-06-06,0.0263908611610773,0.0263908611610773
2012-06-07,-0.0051299459543236,-0.0051299459543236
2012-06-08,0.0237766580229115,0.0237766580229115
2012-06-11,-0.0355599763841208,-0.0355599763841208
2012-06-12,0.006533718519811,0.006533718519811
2012-06-13,0.0219554478686931,0.0219554478686931
2012-06-14,0.0090817511577856,0.0090817511577856
2012-06-15,-0.0013262270683381,-0.0013262270683381
2012-06-18,-0.0043347503087279,-0.0043347503087279
2012-06-19,-0.0006657941795645,-0.0006657941795645
2012-06-20,-0.0023325456278022,-0.0023325456278022
2012-06-21,-0.0430718157818416,-0.0430718157818416
2012-06-22,-0.002077543894942,-0.002077543894942
2012-06-25,-0.0091710837877723,-0.0091710837877723
2012-06-26,-0.0228001210048622,-0.0228001210048622
2012-06-27,-0.0051244286680925,-0.0051244286680925
2012-06-28,-0.0152416302314622,-0.0152416302314622
2012-06-29,0.01434876325495,0.01434876325495
2012-07-02,0.0116153034858303,0.0116153034858303
2012-07-03,0.0100973924005672,0.0100973924005672
2012-07-05,0.0064493122952299,0.0064493122952299
2012-07-06,-0.0079681715262488,-0.0079681715262488
2012-07-09,-0.0410959126599575,-0.0410959126599575
2012-07-10,-0.0330007183663551,-0.0330007183663551
2012-07-11,-0.0150913845714737,-0.0150913845714737
2012-07-12,0.0437806739542888,0.0437806739542888
2012-07-13,0.049474111959061,0.049474111959061
2012-07-16,0.015344306060936,0.015344306060936
2012-07-17,0.00552695391497,0.00552695391497
2012-07-18,0.0278899166562142,0.0278899166562142
2012-07-19,-0.0092625661456553,-0.0092625661456553
2012-07-20,0.0124042376680272,0.0124042376680272
2012-07-23,0.0088397706994574,0.0088397706994574
2012-07-24,-0.0101966055583447,-0.0101966055583447
2012-07-25,-0.0120437930036642,-0.0120437930036642
2012-07-26,0.0192657463553589,0.0192657463553589
2012-07-27,0.0757413667941842,0.0757413667941842
2012-07-30,-0.0211622794231746,-0.0211622794231746
2012-07-31,0.0031195893032187,0.0031195893032187
2012-08-01,-0.0195138552786608,-0.0195138552786608
2012-08-02,-0.0105633535595123,-0.0105633535595123
2012-08-03,0.0640803055193196,0.0640803055193196
2012-08-06,0.0100518633076716,0.0100518633076716
2012-08-07,0.0108176948548072,0.0108176948548072
2012-08-08,0.0167934314199672,0.0167934314199672
2012-08-09,0.0049736919868348,0.0049736919868348
2012-08-10,-0.000933787519351,-0.000933787519351
2012-08-13,0.0518749952316284,0.0518749952316284
2012-08-14,-0.0298418397519706,-0.0298418397519706
2012-08-15,0.0138419189840865,0.0138419189840865
2012-08-16,0.0057716419190292,0.0057716419190292
2012-08-17,0.0087295933225116,0.0087295933225116
2012-08-20,-0.0003008823855232,-0.0003008823855232
2012-08-21,-0.0066808751492342,-0.0066808751492342
2012-08-22,-0.0058246055466074,-0.0058246055466074
2012-08-23,-0.0027915678629757,-0.0027915678629757
2012-08-24,-0.0006215182589807,-0.0006215182589807
2012-08-27,-0.0027786401446075,-0.0027786401446075
2012-08-28,0.0111350688297363,0.0111350688297363
2012-08-29,-0.018281489326635,-0.018281489326635
2012-08-30,0.0006250143051147,0.0006250143051147
2012-08-31,0.0214285282720594,0.0214285282720594
2012-09-04,0.0078979997172581,0.0078979997172581
2012-09-05,0.0117363645808281,0.0117363645808281
2012-09-06,0.0200057798440564,0.0200057798440564
2012-09-07,0.0011428833007812,0.0011428833007812
2012-09-10,-0.0214990674937681,-0.0214990674937681
2012-09-11,0.0032688496483336,0.0032688496483336
2012-09-12,-0.0082160381147337,-0.0082160381147337
2012-09-13,0.0215148698989245,0.0215148698989245
2012-09-14,0.0277778141914611,0.0277778141914611
2012-09-17,0.0011185938871606,0.0011185938871606
2012-09-18,0.0036577729338541,0.0036577729338541
2012-09-19,0.0131726798397741,0.0131726798397741
2012-09-20,0.0136871980142262,0.0136871980142262
2012-09-21,0.0035606977291631,0.0035606977291631
2012-09-24,-0.001378528713248,-0.001378528713248
2012-09-25,-0.0286658526963225,-0.0286658526963225
2012-09-26,-0.0051092905908211,-0.0051092905908211
2012-09-27,0.022933221412505,0.022933221412505
2012-09-28,0.0225877731401915,0.0225877731401915
2012-10-01,-0.0168477974113754,-0.0168477974113754
2012-10-02,-0.0087815506828714,-0.0087815506828714
2012-10-03,0.0052226119057348,0.0052226119057348
2012-10-04,0.0056849731179494,0.0056849731179494
2012-10-05,-0.0032146461477588,-0.0032146461477588
2012-10-08,-0.0016233106082233,-0.0016233106082233
2012-10-09,-0.002444991829128,-0.002444991829128
2012-10-10,-0.0054748687359809,-0.0054748687359809
2012-10-11,-0.0076545265166288,-0.0076545265166288
2012-10-12,-0.0054659951381636,-0.0054659951381636
2012-10-15,0.0030137153520976,0.0030137153520976
2012-10-16,0.0048740943322048,0.0048740943322048
2012-10-17,0.0029570055939662,0.0029570055939662
2012-10-18,-0.0155329895202073,-0.0155329895202073
2012-10-19,-0.022988509347052,-0.022988509347052
2012-10-22,0.000562917490876,0.000562917490876
2012-10-23,-0.0054085521101421,-0.0054085521101421
2012-10-24,-0.0159862283216725,-0.0159862283216725
2012-10-25,-0.0112027498210735,-0.0112027498210735
2012-10-26,-0.0038598891608458,-0.0038598891608458
2012-10-31,0.0120659168021026,0.0120659168021026
2012-11-01,0.0468888280667224,0.0468888280667224
2012-11-02,-0.0111888538707386,-0.0111888538707386
2012-11-05,0.0167138857036706,0.0167138857036706
2012-11-06,0.0094392045604376,0.0094392045604376
2012-11-07,-0.0016667048136393,-0.0016667048136393
2012-11-08,-0.0103064827536375,-0.0103064827536375
2012-11-09,0.0076228252885793,0.0076228252885793
2012-11-12,0.0097820654208875,0.0097820654208875
2012-11-13,0.0137331238671108,0.0137331238671108
2012-11-14,-0.0299615206318178,-0.0299615206318178
2012-11-15,-0.0022617477741936,-0.0022617477741936
2012-11-16,0.0163749819604227,0.0163749819604227
2012-11-19,-0.0002737311434004,-0.0002737311434004
2012-11-20,0.0041106523508371,0.0041106523508371
2012-11-21,0.0030005622152049,0.0030005622152049
2012-11-23,0.0059556369486181,0.0059556369486181
2012-11-26,0.0178185699540691,0.0178185699540691
2012-11-27,0.0087603357338821,0.0087603357338821
2012-11-28,0.0179466961237681,0.0179466961237681
2012-11-29,0.0123647487380151,0.0123647487380151
2012-11-30,-0.0053571193975892,-0.0053571193975892
2012-12-03,-0.0285060504068201,-0.0285060504068201
2012-12-04,0.0104877171546958,0.0104877171546958
2012-12-05,0.0023322143620633,0.0023322143620633
2012-12-06,0.006215950789319,0.006215950789319
2012-12-07,-0.0015443387631973,-0.0015443387631973
2012-12-10,0.0087946237436586,0.0087946237436586
2012-12-11,0.0130567922069233,0.0130567922069233
2012-12-12,-0.0183832676672554,-0.0183832676672554
2012-12-13,-0.0051374457069516,-0.0051374457069516
2012-12-14,-0.0064168379331311,-0.0064168379331311
2012-12-17,-0.0018106491231376,-0.0018106491231376
2012-12-18,0.0103627342407044,0.0103627342407044
2012-12-19,0.0038304782038659,0.0038304782038659
2012-12-20,0.0142456763935459,0.0142456763935459
2012-12-21,0.0027947309107163,0.0027947309107163
2012-12-24,0.0017820696792154,0.0017820696792154
2012-12-26,-0.0063500128723024,-0.0063500128723024
2012-12-27,0.0005111284747694,0.0005111284747694
2012-12-28,0.0074587729645897,0.0074587729645897
2012-12-31,0.0346153454902842,0.0346153454902842
2013-01-02,0.0186802628568805,0.0186802628568805
2013-01-03,-0.0064423874671129,-0.0064423874671129
2013-01-04,-0.0193733878661974,-0.0193733878661974
2013-01-07,0.0049152314988818,0.0049152314988818
2013-01-08,-0.0078508269872811,-0.0078508269872811
2013-01-09,0.0031908995596993,0.0031908995596993
2013-01-10,-0.0099345733672019,-0.0099345733672019
2013-01-11,0.0019641991641008,0.0019641991641008
2013-01-14,-0.0004904477283563,-0.0004904477283563
2013-01-15,0.0039408830892962,0.0039408830892962
2013-01-16,-0.0039244504688653,-0.0039244504688653
2013-01-17,0.0092908860450173,0.0092908860450173
2013-01-18,-0.0075260395467148,-0.0075260395467148
2013-01-22,0.0034197168793838,0.0034197168793838
2013-01-23,0.0009741134800859,0.0009741134800859
2013-01-24,0.0389863167258297,0.0389863167258297
2013-01-25,0.0231579339992233,0.0231579339992233
2013-01-28,-0.0075531706736121,-0.0075531706736121
2013-01-29,0.0275335167306509,0.0275335167306509
2013-01-30,-0.0015772801518589,-0.0015772801518589
2013-01-31,0.0083634475101039,0.0083634475101039
2013-02-01,0.0065684505279141,0.0065684505279141
2013-02-04,-0.0167080980620924,-0.0167080980620924
2013-02-05,0.018053038067385,0.018053038067385
2013-02-06,-0.0105516171068586,-0.0105516171068586
2013-02-07,0.0204180886011206,0.0204180886011206
2013-02-08,0.0178571428571428,0.0178571428571428
2013-02-11,-0.0060804100032499,-0.0060804100032499
2013-02-12,-0.0035285278076724,-0.0035285278076724
2013-02-13,0.0,0.0
2013-02-14,0.0009476644490631,0.0009476644490631
2013-02-15,0.0,0.0
2013-02-19,0.0044864804782073,0.0044864804782073
2013-02-20,-0.0037593947896937,-0.0037593947896937
2013-02-21,-0.0082879109143973,-0.0082879109143973
2013-02-22,0.0078853486998036,0.0078853486998036
2013-02-25,-0.0177012041280841,-0.0177012041280841
2013-02-26,0.0004792824822207,0.0004792824822207
2013-02-27,0.0234393568535582,0.0234393568535582
2013-02-28,0.0140187453157433,0.0140187453157433
2013-03-01,0.0127020611258993,0.0127020611258993
2013-03-04,0.0036588120074772,0.0036588120074772
2013-03-05,0.0110683952722571,0.0110683952722571
2013-03-06,-0.006233276729972,-0.006233276729972
2013-03-07,-0.0020138768259908,-0.0020138768259908
2013-03-08,0.0320355640104068,0.0320355640104068
2013-03-11,0.0082002819780744,0.0082002819780744
2013-03-12,0.0107227104556489,0.0107227104556489
2013-03-13,0.0074389435599112,0.0074389435599112
2013-03-14,0.01802180612641,0.01802180612641
2013-03-15,0.0066252525854841,0.0066252525854841
2013-03-18,-0.0108559591064466,-0.0108559591064466
2013-03-19,-0.0025225758388605,-0.0025225758388605
2013-03-20,-0.0016789470827453,-0.0016789470827453
2013-03-21,-0.0112193601854957,-0.0112193601854957
2013-03-22,-0.0057581672270884,-0.0057581672270884
2013-03-25,-0.0102192788963513,-0.0102192788963513
2013-03-26,-0.0079296813779412,-0.0079296813779412
2013-03-27,0.0073704778824056,0.0073704778824056
2013-03-28,-0.0029991300071374,-0.0029991300071374
2013-04-01,-0.0182795370778729,-0.0182795370778729
2013-04-02,-0.0059029393934364,-0.0059029393934364
2013-04-03,-0.0004392808763433,-0.0004392808763433
2013-04-04,0.0035041578612965,0.0035041578612965
2013-04-05,-0.0013317993254124,-0.0013317993254124
2013-04-08,0.0190602976664485,0.0190602976664485
2013-04-09,-0.000653283547323,-0.000653283547323
2013-04-10,0.0130152344615626,0.0130152344615626
2013-04-11,0.0040658812020157,0.0040658812020157
2013-04-12,-0.0008563672941847,-0.0008563672941847
2013-04-15,-0.0487118438383965,-0.0487118438383965
2013-04-16,-0.0020320648166059,-0.0020320648166059
2013-04-17,-0.0154968160579625,-0.0154968160579625
2013-04-18,-0.0202858701347991,-0.0202858701347991
2013-04-19,-0.0007034605608615,-0.0007034605608615
2013-04-22,-0.0021106977925928,-0.0021106977925928
2013-04-23,0.0201075660777893,0.0201075660777893
2013-04-24,0.0200692682169622,0.0200692682169622
2013-04-25,0.0348258041229785,0.0348258041229785
2013-04-26,0.0017341863105378,0.0017341863105378
2013-04-29,0.0028028730147515,0.0028028730147515
2013-04-30,-0.0002142702691747,-0.0002142702691747
2013-05-01,-0.01928428854708,-0.01928428854708
2013-05-02,0.0002179589532251,0.0002179589532251
2013-05-03,-0.0099394791833581,-0.0099394791833581
2013-05-06,0.0041250243387782,0.0041250243387782
2013-05-07,-0.0105540797508267,-0.0105540797508267
2013-05-08,0.0186087763390736,0.0186087763390736
2013-05-09,-0.0004347925600798,-0.0004347925600798
2013-05-10,0.0091245273686923,0.0091245273686923
2013-05-13,0.0053590566307122,0.0053590566307122
2013-05-14,0.0106700809536384,0.0106700809536384
2013-05-15,0.0199363435055893,0.0199363435055893
2013-05-16,0.0087738039067059,0.0087738039067059
2013-05-17,0.0184992595792431,0.0184992595792431
2013-05-20,0.008574969121435,0.008574969121435
2013-05-21,0.0070849891358351,0.0070849891358351
2013-05-22,-0.0175650909211898,-0.0175650909211898
2013-05-23,0.026183493004857,0.026183493004857
2013-05-24,0.0084102532802483,0.0084102532802483
2013-05-28,0.0010096776372849,0.0010096776372849
2013-05-29,-0.0004068441380339,-0.0004068441380339
2013-05-30,0.0087558603101532,0.0087558603101532
2013-05-31,0.009712735222949,0.009712735222949
2013-06-03,0.00501001988688,0.00501001988688
2013-06-04,0.0123628895916349,0.0123628895916349
2013-06-05,-0.03174607619797,-0.03174607619797
2013-06-06,0.0116971003525287,0.0116971003525287
2013-06-07,0.0191608897369414,0.0191608897369414
2013-06-10,0.0189723898837845,0.0189723898837845
2013-06-11,0.0,0.0
2013-06-12,-0.0058490784111046,-0.0058490784111046
2013-06-13,0.0152880982418373,0.0152880982418373
