Date,Weighted Industry Change,GL Change
2011-07-11,-0.0092460960569775,-0.0092460960569775
2011-07-12,0.0019235374267403,0.0019235374267403
2011-07-13,-0.0014350278171358,-0.0014350278171358
2011-07-14,-0.0111878189749501,-0.0111878189749501
2011-07-15,-0.0112332759396449,-0.0112332759396449
2011-07-18,-0.0041392531733706,-0.0041392531733706
2011-07-19,0.0041232595067258,0.0041232595067258
2011-07-20,-0.0009638545246319,-0.0009638545246319
2011-07-21,0.0090887604154306,0.0090887604154306
2011-07-22,-0.0054515404835083,-0.0054515404835083
2011-07-25,0.0026499095686569,0.0026499095686569
2011-07-26,-0.0093885496541771,-0.0093885496541771
2011-07-27,-0.0230918770870028,-0.0230918770870028
2011-07-28,-0.0094431077609511,-0.0094431077609511
2011-07-29,-0.0093206049509098,-0.0093206049509098
2011-08-01,-0.0220209869024368,-0.0220209869024368
2011-08-02,-0.0216678704732908,-0.0216678704732908
2011-08-03,0.0017999652763476,0.0017999652763476
2011-08-04,-0.0337925695212936,-0.0337925695212936
2011-08-05,-0.0273645738178099,-0.0273645738178099
2011-08-08,-0.0679775027159624,-0.0679775027159624
2011-08-09,0.0557037353515625,0.0557037353515625
2011-08-10,-0.0375680959584006,-0.0375680959584006
2011-08-11,0.0787447850701016,0.0787447850701016
2011-08-12,-0.0085024797362522,-0.0085024797362522
2011-08-15,0.012084659565368,0.012084659565368
2011-08-16,-0.0057739645488016,-0.0057739645488016
2011-08-17,-0.0011007143818201,-0.0011007143818201
2011-08-18,0.0039795707668509,0.0039795707668509
2011-08-19,0.0097421521483822,0.0097421521483822
2011-08-22,-0.0207583730257709,-0.0207583730257709
2011-08-23,0.0335968269299969,0.0335968269299969
2011-08-24,0.0173912881227427,0.0173912881227427
2011-08-25,-0.035572078147017,-0.035572078147017
2011-08-26,0.0135959716415784,0.0135959716415784
2011-08-29,0.02180353651705,0.02180353651705
2011-08-30,0.0015911263523663,0.0015911263523663
2011-08-31,0.0044689568487952,0.0044689568487952
2011-09-01,-0.029110927179275,-0.029110927179275
2011-09-02,-0.0085682810622032,-0.0085682810622032
2011-09-06,0.0143637158186458,0.0143637158186458
2011-09-07,0.0338606784284909,0.0338606784284909
2011-09-08,-0.0032715345605417,-0.0032715345605417
2011-09-09,-0.0135247494275385,-0.0135247494275385
2011-09-12,0.0295706285448579,0.0295706285448579
2011-09-13,0.0035773020585901,0.0035773020585901
2011-09-14,0.0027315306934395,0.0027315306934395
2011-09-15,-0.0053908303829837,-0.0053908303829837
2011-09-16,0.0018868099131745,0.0018868099131745
2011-09-19,-0.0008264651707905,-0.0008264651707905
2011-09-20,-0.0088154971283371,-0.0088154971283371
2011-09-21,-0.0461367402037591,-0.0461367402037591
2011-09-22,0.0302123336019485,0.0302123336019485
2011-09-23,0.0038033692102372,0.0038033692102372
2011-09-26,0.0126400337569471,0.0126400337569471
2011-09-27,-0.0166066825832354,-0.0166066825832354
2011-09-28,-0.0319417303649773,-0.0319417303649773
2011-09-29,0.0084554193684639,0.0084554193684639
2011-09-30,-0.0071204515967214,-0.0071204515967214
2011-10-03,-0.0282420893745645,-0.0282420893745645
2011-10-04,0.0315382463707741,0.0315382463707741
2011-10-05,0.030969601112942,0.0309696011129419
2011-10-06,0.0298506765219275,0.0298506765219275
2011-10-07,-0.0285714597118147,-0.0285714597118147
2011-10-10,0.0229382626887768,0.0229382626887768
2011-10-11,0.0075696062369219,0.0075696062369219
2011-10-12,0.0087486468545133,0.0087486468545133
2011-10-13,-0.000532944606236,-0.000532944606236
2011-10-14,0.0097036173819637,0.0097036173819637
2011-10-17,-0.0118078948020366,-0.0118078948020366
2011-10-18,0.029862531026863,0.029862531026863
2011-10-19,-0.028791747309149,-0.028791747309149
2011-10-20,0.0288436394514406,0.0288436394514406
2011-10-21,0.010665265554941,0.010665265554941
2011-10-24,0.0335467219343534,0.0335467219343534
2011-10-25,-0.0267166672976871,-0.0267166672976871
2011-10-26,0.0035299655357115,0.0035299655357115
2011-10-27,-0.0159074669734238,-0.0159074669734238
2011-10-28,0.0216269144560479,0.0216269144560479
2011-10-31,0.0007335131277582,0.0007335131277582
2011-11-01,0.0017766662227483,0.0017766662227483
2011-11-02,0.0183350036811922,0.0183350036811922
2011-11-03,0.0012060323007152,0.0012060323007152
2011-11-04,0.014634132044859,0.014634132044859
2011-11-07,0.0178441727028477,0.0178441727028477
2011-11-08,0.0037700247171081,0.0037700247171081
2011-11-09,-0.0108617355283726,-0.0108617355283726
2011-11-10,0.0009608446030923,0.0009608446030923
2011-11-11,0.0014191431804628,0.0014191431804628
2011-11-14,0.0052343172992161,0.0052343172992161
2011-11-15,0.016186607075301,0.016186607075301
2011-11-16,-0.0087615862790137,-0.0087615862790137
2011-11-17,-0.007166705510784,-0.007166705510784
2011-11-18,-0.0007127067282846,-0.0007127067282846
2011-11-21,-0.0036153428062684,-0.0036153428062684
2011-11-22,-0.0026576614376559,-0.0026576614376559
2011-11-23,-0.0245098499828268,-0.0245098499828268
2011-11-25,-0.0027645290388796,-0.0027645290388796
2011-11-28,0.0009777551438447,0.0009777551438447
2011-11-29,-0.0012156391179535,-0.0012156391179535
2011-11-30,0.0014108011994634,0.0014108011994634
2011-12-01,0.0040094133054032,0.0040094133054032
2011-12-02,-0.0104480812347183,-0.0104480812347183
2011-12-05,-0.0013888544874418,-0.0013888544874418
2011-12-06,0.0125000215239,0.0125000215239
2011-12-07,0.0064695610418566,0.0064695610418566
2011-12-08,-0.0185528584619,-0.0185528584619
2011-12-09,0.011720536410272,0.011720536410272
2011-12-12,0.0103383361349758,0.0103383361349758
2011-12-13,-0.0280417381811901,-0.0280417381811901
2011-12-14,0.0114778196486877,0.0114778196486877
2011-12-15,-0.0100514328722298,-0.0100514328722298
2011-12-16,-0.011957734673486,-0.011957734673486
2011-12-19,-0.0291647441874374,-0.0291647441874374
2011-12-20,0.0044949262361015,0.0044949262361015
2011-12-21,0.0035326827055546,0.0035326827055546
2011-12-22,0.0027985048485933,0.0027985048485933
2011-12-23,0.0050819670831022,0.0050819670831022
2011-12-27,-0.001149737807546,-0.001149737807546
2011-12-28,-0.0140520975067711,-0.0140520975067711
2011-12-29,0.0127551067801202,0.0127551067801202
2011-12-30,-0.0077750080586896,-0.0077750080586896
2012-01-03,-0.0110784271553325,-0.0110784271553325
2012-01-04,-0.0032117099919013,-0.0032117099919013
2012-01-05,0.0182912704220501,0.0182912704220501
2012-01-06,-0.0122727478141622,-0.0122727478141622
2012-01-09,-0.0011518566496373,-0.0011518566496373
2012-01-10,-0.0009105386199669,-0.0009105386199669
2012-01-11,0.0064161256794111,0.0064161256794111
2012-01-12,0.0020445070406058,0.0020445070406058
2012-01-13,0.0068713042935789,0.0068713042935789
2012-01-17,-0.0038566692436209,-0.0038566692436209
2012-01-18,0.0134212952519646,0.0134212952519646
2012-01-19,0.0085393500282921,0.0085393500282921
2012-01-20,0.010930154089983,0.010930154089983
2012-01-23,0.0033082864473271,0.0033082864473271
2012-01-24,0.004652172761161,0.004652172761161
2012-01-25,0.0070812058208109,0.0070812058208109
2012-01-26,-0.0146704636561129,-0.0146704636561129
2012-01-27,0.0216614838576455,0.0216614838576455
2012-01-30,-0.0022114403459649,-0.0022114403459649
2012-01-31,0.008390396918459,0.008390396918459
2012-02-01,0.0032538084807668,0.0032538084807668
2012-02-02,0.0081985128976582,0.0081985128976582
2012-02-03,0.010814254033475,0.010814254033475
2012-02-06,-0.0010546137359517,-0.0010546137359517
2012-02-07,0.0051063780052837,0.0051063780052837
2012-02-08,-0.0004238777170393,-0.0004238777170393
2012-02-09,-0.012693088024177,-0.012693088024177
2012-02-10,0.0183387561086851,0.0183387561086851
2012-02-13,0.0115862084594183,0.0115862084594183
2012-02-14,0.0066973566973567,0.0066973566973567
2012-02-15,-0.0109799385807666,-0.0109799385807666
2012-02-16,0.0192710336281675,0.0192710336281675
2012-02-17,-0.0018439266011939,-0.0018439266011939
2012-02-21,0.0034749847649948,0.0034749847649948
2012-02-22,-0.0055113382123927,-0.0055113382123927
2012-02-23,0.0024661477941253,0.0024661477941253
2012-02-24,-0.0014324433310242,-0.0014324433310242
2012-02-27,-0.0008222573817329,-0.0008222573817329
2012-02-28,-0.0008200660580746,-0.0008200660580746
2012-02-29,-0.0094068566729237,-0.0094068566729237
2012-03-01,0.0037120724189847,0.0037120724189847
2012-03-02,-0.0004116622320219,-0.0004116622320219
2012-03-05,0.0156927964369481,0.0156927964369481
2012-03-06,-0.007825392757299,-0.007825392757299
2012-03-07,0.0020746570245054,0.0020746570245054
2012-03-08,-0.0028783161750381,-0.0028783161750381
2012-03-09,0.0066047410192516,0.0066047410192516
2012-03-12,-0.006748387003162,-0.006748387003162
2012-03-13,0.0139372094924265,0.0139372094924265
2012-03-14,0.0040494568285012,0.0040494568285012
2012-03-15,0.0177598218832748,0.0177598218832748
2012-03-16,-0.0023682066088897,-0.0023682066088897
2012-03-19,-0.002379477064217,-0.002379477064217
2012-03-20,0.0075985016271961,0.0075985016271961
2012-03-21,-0.0091017214255751,-0.0091017214255751
2012-03-22,-0.0070309434156587,-0.0070309434156587
2012-03-23,0.0022244814692499,0.0022244814692499
2012-03-26,0.0120240940562163,0.0120240940562163
2012-03-27,-0.0043530119711225,-0.0043530119711225
2012-03-28,-0.0007956455536788,-0.0007956455536788
2012-03-29,-0.0050109480440726,-0.0050109480440726
2012-03-30,-0.0022017735822217,-0.0022017735822217
2012-04-02,0.0086378979655129,0.0086378979655129
2012-04-03,-0.0029969574262614,-0.0029969574262614
2012-04-04,-0.0028369055826525,-0.0028369055826525
2012-04-05,0.0008157182643764,0.0008157182643764
2012-04-09,0.0006206182816413,0.0006206182816413
2012-04-10,-0.0055959234842125,-0.0055959234842125
2012-04-11,0.0012351044821123,0.0012351044821123
2012-04-12,0.0131578823536054,0.0131578823536054
2012-04-13,-0.0114076081882256,-0.0114076081882256
2012-04-16,-0.0022508820169702,-0.0022508820169702
2012-04-17,0.011229135939485,0.011229135939485
2012-04-18,-0.0004057324009652,-0.0004057324009652
2012-04-19,-0.01598548809503,-0.01598548809503
2012-04-20,-0.0026662197932082,-0.0026662197932082
2012-04-23,0.0043658854705711,0.0043658854705711
2012-04-24,0.0105415505916131,0.0105415505916131
2012-04-25,0.0027134631520731,0.0027134631520731
2012-04-26,-0.0004109009735707,-0.0004109009735707
2012-04-27,0.0045016469468606,0.0045016469468606
2012-04-30,-0.0055124636749951,-0.0055124636749951
2012-05-01,0.0043094413754515,0.0043094413754515
2012-05-02,-0.0008209585671959,-0.0008209585671959
2012-05-03,-0.0063811768475034,-0.0063811768475034
2012-05-04,-0.0091666579246521,-0.0091666579246521
2012-05-07,0.010130847419554,0.010130847419554
2012-05-08,0.0143157761085062,0.0143157761085062
2012-05-09,-0.0016774989391897,-0.0016774989391897
2012-05-10,-0.0033228866873239,-0.0033228866873239
2012-05-11,0.0138800825274234,0.0138800825274234
2012-05-14,-0.0002099805844562,-0.0002099805844562
2012-05-15,-0.012400171613276,-0.012400171613276
2012-05-16,-0.0200845628877051,-0.0200845628877051
2012-05-17,-0.0135834435723675,-0.0135834435723675
2012-05-18,-0.0104393113758017,-0.0104393113758017
2012-05-21,0.0147252760934247,0.0147252760934247
2012-05-22,0.0019484563700193,0.0019484563700193
2012-05-23,0.0106614814670949,0.0106614814670949
2012-05-24,0.0179498257987182,0.0179498257987182
2012-05-25,-0.0108556882471514,-0.0108556882471514
2012-05-29,-0.0055496516635886,-0.0055496516635886
2012-05-30,-0.001730102200519,-0.001730102200519
2012-05-31,0.0095196793128791,0.0095196793128791
2012-06-01,-0.0071911488718195,-0.0071911488718195
2012-06-04,-0.007233709447258,-0.007233709447258
2012-06-05,0.020403681525564,0.020403681525564
2012-06-06,0.0183466103609785,0.0183466103609785
2012-06-07,-0.0014786182648943,-0.0014786182648943
2012-06-08,0.0104232889823046,0.0104232889823046
2012-06-11,-0.012515632978369,-0.012515632978369
2012-06-12,0.0088570442374369,0.0088570442374369
2012-06-13,-0.0079664196270258,-0.0079664196270258
2012-06-14,0.0115959796566372,0.0115959796566372
2012-06-15,0.0012432941437595,0.0012432941437595
2012-06-18,0.02220377013833,0.02220377013833
2012-06-19,0.0062613117596068,0.0062613117596068
2012-06-20,-0.0036187856585327,-0.0036187856585327
2012-06-21,-0.0209213242271725,-0.0209213242271725
2012-06-22,-0.0040832371968049,-0.0040832371968049
2012-06-25,0.0002069978537591,0.0002069978537591
2012-06-26,0.0049586729960691,0.0049586729960691
2012-06-27,0.0125025346937863,0.0125025346937863
2012-06-28,0.0128649629919064,0.0128649629919064
2012-06-29,-0.0029585348040911,-0.0029585348040911
2012-07-02,-0.0021632370776853,-0.0021632370776853
2012-07-03,0.0152204842690105,0.0152204842690105
2012-07-05,0.0029376754239592,0.0029376754239592
2012-07-06,0.0029562023299123,0.0029562023299123
2012-07-09,-0.0015723256294137,-0.0015723256294137
2012-07-10,-0.0064706241383272,-0.0064706241383272
2012-07-11,0.0055128345520985,0.0055128345520985
2012-07-12,-0.0005909136349798,-0.0005909136349798
2012-07-13,0.0188456833598991,0.0188456833598991
2012-07-16,-0.0077086068323806,-0.0077086068323806
2012-07-17,-0.0017418629727818,-0.0017418629727818
2012-07-18,0.0093385125641766,0.0093385125641766
2012-07-19,-0.0067398496489145,-0.0067398496489145
2012-07-20,-0.0009757852709579,-0.0009757852709579
2012-07-23,0.004347850178746,0.004347850178746
2012-07-24,-0.0092355553476673,-0.0092355553476673
2012-07-25,-0.0070963295663855,-0.0070963295663855
2012-07-26,-0.0277228014455814,-0.0277228014455814
2012-07-27,0.0088763861417283,0.0088763861417283
2012-07-30,0.0020023722313273,0.0020023722313273
2012-07-31,-0.0063910462269754,-0.0063910462269754
2012-08-01,-0.0038122098865796,-0.0038122098865796
2012-08-02,0.0202470524338216,0.0202470524338216
2012-08-03,0.0056785733853257,0.0056785733853257
2012-08-06,-0.0017489712048554,-0.0017489712048554
2012-08-07,-0.0036850375489845,-0.0036850375489845
2012-08-08,-0.0078262495353846,-0.0078262495353846
2012-08-09,-0.0154211280824155,-0.0154211280824155
2012-08-10,0.0114596221309962,0.0114596221309962
2012-08-13,0.0059783859931439,0.0059783859931439
2012-08-14,-0.0069074480781061,-0.0069074480781061
2012-08-15,0.0043729122380808,0.0043729122380808
2012-08-16,0.0081187330144471,0.0081187330144471
2012-08-17,0.0064986577193307,0.0064986577193307
2012-08-20,0.0015689336547882,0.0015689336547882
2012-08-21,-0.0132476561127457,-0.0132476561127457
2012-08-22,0.0017829252011358,0.0017829252011358
2012-08-23,0.0003964033569182,0.0003964033569182
2012-08-24,0.0119188824437887,0.0119188824437887
2012-08-27,0.0007831406212946,0.0007831406212946
2012-08-28,0.0011783458994718,0.0011783458994718
2012-08-29,0.0009794169991731,0.0009794169991731
2012-08-30,-0.0025510040810003,-0.0025510040810003
2012-08-31,0.0011736237875912,0.0011736237875912
2012-09-04,0.0064478671626669,0.0064478671626669
2012-09-05,-0.0021284946912193,-0.0021284946912193
2012-09-06,0.0079256914986637,0.0079256914986637
2012-09-07,-0.0013373669711792,-0.0013373669711792
2012-09-10,-0.0053670094264046,-0.0053670094264046
2012-09-11,0.0102296615566217,0.0102296615566217
2012-09-12,-0.0057152873799286,-0.0057152873799286
2012-09-13,0.0103785348175971,0.0103785348175971
2012-09-14,0.0022795786774226,0.0022795786774226
2012-09-17,-0.0079756583775599,-0.0079756583775599
2012-09-18,0.0079333594265111,0.0079333594265111
2012-09-19,-0.0007666686262964,-0.0007666686262964
2012-09-20,0.0081065075817933,0.0081065075817933
2012-09-21,-0.0155479292953018,-0.0155479292953018
2012-09-24,0.0032811475987397,0.0032811475987397
2012-09-25,-0.0142171675224816,-0.0142171675224815
2012-09-26,-0.0081966856132195,-0.0081966856132195
2012-09-27,0.0,0.0
2012-09-28,0.0068627525778375,0.0068627525778375
2012-10-01,-0.0025273109767165,-0.0025273109767165
2012-10-02,-0.0077775542709849,-0.0077775542709849
2012-10-03,0.0023571548111888,0.0023571548111888
2012-10-04,0.0077987839006684,0.0077987839006684
2012-10-05,-0.0011540945096203,-0.0011540945096203
2012-10-08,-0.0009652362509068,-0.0009652362509068
2012-10-09,-0.009883724927515,-0.009883724927515
2012-10-10,-0.0033307596833905,-0.0033307596833905
2012-10-11,0.0009771200922864,0.0009771200922864
2012-10-12,-0.0083984430224514,-0.0083984430224514
2012-10-15,-0.0054870192088282,-0.0054870192088282
2012-10-16,0.0084379970367975,0.0084379970367975
2012-10-17,0.0083236609044133,0.0083236609044133
2012-10-18,-0.0044086188031458,-0.0044086188031458
2012-10-19,-0.0154142441684189,-0.0154142441684189
2012-10-22,0.003528688302079,0.003528688302079
2012-10-23,0.0055380262562247,0.0055380262562247
2012-10-24,0.0021619617981438,0.0021619617981438
2012-10-25,-0.016081541906834,-0.016081541906834
2012-10-26,0.0045788896725104,0.0045788896725104
2012-10-31,0.0059653093164435,0.0059653093164435
2012-11-01,0.0059171824690505,0.0059171824690505
2012-11-02,-0.0092103296438866,-0.0092103296438866
2012-11-05,0.008162373499558,0.008162373499558
2012-11-06,0.0029614553269762,0.0029614553269762
2012-11-07,-0.0107228139194333,-0.0107228139194333
2012-11-08,0.0018116357254244,0.0018116357254244
2012-11-09,0.0122958817879082,0.0122958817879082
2012-11-12,-0.0039793605608289,-0.0039793605608289
2012-11-13,0.0024053468157541,0.0024053468157541
2012-11-14,-0.0107806131739341,-0.0107806131739341
2012-11-15,0.004029874545035,0.004029874545035
2012-11-16,0.014472347452275,0.014472347452275
2012-11-19,-1.1285757152770262e-16,-1.1285757152770262e-16
2012-11-20,0.0072848774407415,0.0072848774407415
2012-11-21,-0.0013645907984374,-0.0013645907984374
2012-11-23,0.0066020190267475,0.0066020190267475
2012-11-26,0.0048591236717095,0.0048591236717095
2012-11-27,-0.000774948125254,-0.000774948125254
2012-11-28,0.0070024661226734,0.0070024661226734
2012-11-29,-0.0007701737093697,-0.0007701737093697
2012-11-30,0.0005773804306027,0.0005773804306027
2012-12-03,-0.0028867920289565,-0.0028867920289565
2012-12-04,-0.004815136706416,-0.004815136706416
2012-12-05,0.0007724430339838,0.0007724430339838
2012-12-06,-0.0042430323467209,-0.0042430323467209
2012-12-07,-0.0003862574120598,-0.0003862574120598
2012-12-10,0.0087108903519279,0.0087108903519279
2012-12-11,-0.0047846161613141,-0.0047846161613141
2012-12-12,-0.0011505536669207,-0.0011505536669207
2012-12-13,-0.017105540123494,-0.017105540123494
2012-12-14,-0.0105633976235155,-0.0105633976235155
2012-12-17,0.0204845176232129,0.0204845176232129
2012-12-18,0.0,0.0
2012-12-19,-0.0024999837691972,-0.0024999837691972
2012-12-20,0.0206165653566815,0.0206165653566815
2012-12-21,-0.0062928321443683,-0.0062928321443683
2012-12-24,-0.0001919427316679,-0.0001919427316679
2012-12-26,-0.0114941873549141,-0.0114941873549141
2012-12-27,-0.0100657503639412,-0.0100657503639412
2012-12-28,0.0019661517237748,0.0019661517237748
2012-12-31,0.0135346921751528,0.0135346921751528
2013-01-02,0.0028625516567506,0.0028625516567506
2013-01-03,0.0116145986260335,0.0116145986260335
2013-01-04,0.0071590256653386,0.0071590256653386
2013-01-07,0.0077184064059336,0.0077184064059336
2013-01-08,-0.0045037620651248,-0.0045037620651248
2013-01-09,0.0003772599571531,0.0003772599571531
2013-01-10,0.0203142497584195,0.0203142497584195
2013-01-11,0.000187165721005,0.000187165721005
2013-01-14,0.000935089506622,0.000935089506622
2013-01-15,0.0035680851466217,0.0035680851466217
2013-01-16,0.0054429242575328,0.0054429242575328
2013-01-17,-0.0007455191260851,-0.0007455191260851
2013-01-18,0.0009309111178041,0.0009309111178041
2013-01-22,0.0124627989851457,0.0124627989851457
2013-01-23,0.0035023138687092,0.0035023138687092
2013-01-24,0.0122173605238319,0.0122173605238319
2013-01-25,0.0026866864815003,0.0026866864815003
2013-01-28,-0.0058949952438944,-0.0058949952438944
2013-01-29,0.0001797329136001,0.0001797329136001
2013-01-30,-0.0003596861684149,-0.0003596861684149
2013-01-31,0.0023389557564781,0.0023389557564781
2013-02-01,-0.0042659040527055,-0.0042659040527055
2013-02-04,-0.0050305891980192,-0.0050305891980192
2013-02-05,0.0009095118453536,0.0009095118453536
2013-02-06,0.0176975222842416,0.0176975222842416
2013-02-07,-0.0073357676003598,-0.0073357676003598
2013-02-08,0.0019841380425029,0.0019841380425029
2013-02-11,0.0043180959238503,0.0043180959238503
2013-02-12,0.0030448908475966,0.0030448908475966
2013-02-13,0.0028586716960421,0.0028586716960421
2013-02-14,0.001251972550146,0.001251972550146
2013-02-15,-0.0010663119750617,-0.0010663119750617
2013-02-19,0.0030056929098425,0.0030056929098425
2013-02-20,-0.0134086473560068,-0.0134086473560068
2013-02-21,-0.0021497138156964,-0.0021497138156964
2013-02-22,0.0023214136641847,0.0023214136641847
2013-02-25,-0.0234374277695816,-0.0234374277695816
2013-02-26,0.0009046360579152,0.0009046360579152
2013-02-27,0.0150171863251081,0.0150171863251081
2013-02-28,0.003213683218918,0.003213683218918
2013-03-01,0.0087798190270901,0.0087798190270901
2013-03-04,0.0117709634600384,0.0117709634600384
2013-03-05,0.0070163059733699,0.0070163059733699
2013-03-06,0.0039930143359098,0.0039930143359098
2013-03-07,0.0015555143274647,0.0015555143274647
2013-03-08,0.001716810290842,0.001716810290842
2013-03-11,0.0103128615618961,0.0103128615618961
2013-03-12,-0.0003401692592691,-0.0003401692592691
2013-03-13,0.0102058564201522,0.0102058564201522
2013-03-14,0.0015116234705371,0.0015116234705371
2013-03-15,-0.0013458937245504,-0.0013458937245504
2013-03-18,-0.0008516306905167,-0.0008516306905167
2013-03-19,-0.0011905358530445,-0.0011905358530445
2013-03-20,0.0016928808432164,0.0016928808432164
2013-03-21,0.0010192940652198,0.0010192940652198
2013-03-22,0.003724415350194,0.003724415350194
2013-03-25,-0.0048763914953098,-0.0048763914953098
2013-03-26,-0.0025223378198842,-0.0025223378198842
2013-03-27,0.0064450654973351,0.0064450654973351
2013-03-28,0.0094530635742119,0.0094530635742119
2013-04-01,-0.0061841708867112,-0.0061841708867112
2013-04-02,-0.0006705132701874,-0.0006705132701874
2013-04-03,-0.019334224348653,-0.019334224348653
2013-04-04,0.0078618228162831,0.0078618228162831
2013-04-05,-0.0012026027886738,-0.0012026027886738
2013-04-08,0.0032657362162424,0.0032657362162424
2013-04-09,-0.0023931845640525,-0.0023931845640525
2013-04-10,0.0228512981403448,0.0228512981403448
2013-04-11,-0.0021680981802345,-0.0021680981802345
2013-04-12,0.001175445610922,0.001175445610922
2013-04-15,-0.0215053556695647,-0.0215053556695647
2013-04-16,0.0146782826440556,0.0146782826440556
2013-04-17,-0.0089723847117244,-0.0089723847117244
2013-04-18,0.000682292741746,0.000682292741746
2013-04-19,0.0086749487580512,0.0086749487580512
2013-04-22,-0.0013483890748174,-0.0013483890748174
2013-04-23,0.0126347707595746,0.0126347707595746
2013-04-24,0.0039715335082932,0.0039715335082932
2013-04-25,0.0080420431864687,0.0080420431864687
2013-04-26,-0.0022782960985983,-0.0022782960985983
2013-04-29,0.0081432912088872,0.0081432912088872
2013-04-30,0.0055079212751015,0.0055079212751015
2013-05-01,0.0011430076021731,0.0011430076021731
2013-05-02,0.0108836917047998,0.0108836917047998
2013-05-03,-0.0042925349954495,-0.0042925349954495
2013-05-06,0.006389770225124,0.006389770225124
2013-05-07,0.0085728041568635,0.0085728041568635
2013-05-08,0.0121393433187829,0.0121393433187829
2013-05-09,-0.0021803659061603,-0.0021803659061603
2013-05-10,0.00187261268894,0.00187261268894
2013-05-13,0.0018732867804478,0.0018732867804478
2013-05-14,0.0115354305248627,0.0115354305248627
2013-05-15,0.0092635832110208,0.0092635832110208
2013-05-16,-0.0099677324332263,-0.0099677324332263
2013-05-17,0.0027829951195407,0.0027829951195407
2013-05-20,0.0066419571624344,0.0066419571624344
2013-05-21,0.0001535011747494,0.0001535011747494
2013-05-22,-0.0063223092112409,-0.0063223092112409
2013-05-23,0.0100470860593895,0.0100470860593895
2013-05-24,0.003278674172061,0.003278674172061
2013-05-28,-0.0029289430736251,-0.0029289430736251
2013-05-29,0.0043539511167689,0.0043539511167689
2013-05-30,0.0116027225394693,0.0116027225394693
2013-05-31,-0.0107344743320907,-0.0107344743320907
2013-06-03,-0.0026392837608047,-0.0026392837608047
2013-06-04,-0.0150996450086997,-0.0150996450086997
2013-06-05,-0.0044423701561766,-0.0044423701561766
2013-06-06,0.0189580480248916,0.0189580480248916
2013-06-07,0.0090090674611286,0.0090090674611286
2013-06-10,0.0010762267295548,0.0010762267295548
2013-06-11,0.014499637513571,0.014499637513571
2013-06-12,-0.0027829066525332,-0.0027829066525332
2013-06-13,0.0116206998326031,0.0116206998326031
2013-06-14,-0.0088902212653122,-0.0088902212653122
2013-06-17,0.0047634187167879,0.0047634187167879
