Date,Weighted Industry Change,MEI Change,TER Change,MRCY Change,VSH Change
2011-08-03,0.0121782693976336,0.0140000343322753,0.0197472356250542,0.0589695108379072,-0.0053353426398474
2011-08-04,-0.0585284732105623,-0.0361083852266382,-0.0496063089687059,-0.0136904495643637,-0.0577674239307031
2011-08-05,-0.0318527604168213,-0.0183861395175849,-0.0333333204109171,-0.0257176085817003,-0.0586318671832972
2011-08-08,-0.0405003123551465,-0.0358306104602851,-0.026909757577985,-0.0417457801119037,-0.0681198895920613
2011-08-09,0.0216678557002589,0.0372398848111854,0.0269565582275391,0.0012690040481537,0.0323501565350643
2011-08-10,-0.0194361988508483,-0.0065934524287359,-0.0165793699608066,-0.0494791205856007,-0.0189394654348614
2011-08-11,0.055311856770662,0.0208333921537071,0.0377523563248659,0.00941495254877,0.0784689630110337
2011-08-12,-0.0071509269962932,0.0074230851069856,-0.0008374602645671,-0.0072368196090499,-0.0148471684826041
2011-08-15,0.0337973106729178,0.01562495964269,0.034854777563977,0.0111842156859976,0.0315236124581593
2011-08-16,-0.0235310448644449,-0.0094142414892801,-0.036525959449024,-0.0065659508076862,-0.0111779976923213
2011-08-17,-0.0197091952636971,-0.0073607409898837,-0.0033472771959388,-0.0270626968802446,-0.0509059659033871
2011-08-18,-0.0424840222891537,-0.0385038917045653,-0.0424978128765224,-0.0216935213746845,-0.0284630163017687
2011-08-19,-0.0066037848374005,-0.0233645739644026,-0.0009166112760497,-0.0376539060074917,-0.0089463368622125
2011-08-22,-0.0320081279233016,-0.0057536524136796,-0.0232766541724234,-0.0264316930765135,-0.03515621725819
2011-08-23,0.0549351307687906,0.0563218140069766,0.048138031058426,0.0693816033494536,0.0651303208435757
2011-08-24,0.014644653477982,0.0043668081353002,-0.0034752355393233,-0.0084566518046254,0.0246679534936283
2011-08-25,-0.0377679954426653,-0.0375535879029887,-0.0147697717561608,-0.0570824164830949,-0.0514706262616133
2011-08-26,0.0551321812200693,0.050391914209042,0.0515097612714391,0.0384905833118367,0.0649606158783775
2011-08-29,0.0397905158138747,0.0273108469228578,0.0258333683013914,0.0129683215916192,0.0508166463412311
2011-08-30,0.0047283565147229,-0.0010319169907666,0.0016340243576528,0.0164403502268436,0.0017375763415861
2011-08-31,-0.01983139492498,0.0010246135909139,-0.0210355406496358,-0.0293091471409668,-0.0231362858610551
2011-09-01,-0.0260943330139282,-0.0441176851347204,-0.0157546042658972,-0.0114285605294363,-0.0236427719754702
2011-09-02,-0.0198519619304752,-0.0431654828450689,-0.0094828109253584,-0.031875415774438,-0.0202577643010535
2011-09-06,0.018122746687855,0.0195312628541921,0.0099547198894598,0.0198098258531737,0.0245098043798895
2011-09-07,0.0414261035511483,0.0050062531913476,0.0499561527122628,0.0259344135386547,0.025069590771904
2011-09-08,-0.011004077427109,-0.0062814309667394,-0.0201004840496368,-0.0291044328918581,-0.013723748217423
2011-09-09,-0.0097092815684615,-0.0166240551901803,-0.0008672398472764,0.0085537024329893,0.0
2011-09-12,0.0414336803903518,0.0226063931815329,0.0395778200346931,0.0188382869254243,0.0474777954709053
2011-09-13,0.0459609465414695,0.0180879001889853,0.0261383160700317,0.0168711861711957,0.0160680602570735
2011-09-14,0.0167445723011157,0.0137672857950744,0.0210697103457742,-0.0052238579714151,0.0203514620550119
2011-09-15,-0.0140123115393648,0.0109756286196738,-0.0132916400938998,-0.0022238497761446,-0.0250447834528126
2011-09-16,-0.0093861822411878,-0.0215569217907147,0.0086888318860482,-0.0022222024423106,-0.0220588022604534
2011-09-19,-0.0008347686636996,-0.014925358971199,-0.0047809098569571,-0.0113636076286144,0.0
2011-09-20,-0.0412271680282244,-0.0378309861780358,-0.0255795877413136,-0.0319148997844813,-0.0572518562980181
2011-09-21,-0.044349387321265,-0.0237466794393602,-0.0329217803365378,-0.0172413999281006,-0.0726539130287503
2011-09-22,-0.0073588306962317,0.0084269583910013,-0.013181069481207,-0.0197694166396367,0.0067796003792282
2011-09-23,0.0210841407470746,0.0221299926680516,0.0307136551003571,-0.0050419720895581,0.0090497649689106
2011-09-26,-0.001272830088486,0.0174029609226511,-0.0121421849861884,-0.0025231863565383,0.0177186990192152
2011-09-27,0.0061385772203869,0.0167525301249239,0.0085837240123741,-0.0057612919359649,-0.0159235262542892
2011-09-28,-0.0570424668947866,-0.0663328846249792,-0.0490278890487394,-0.0519802079529359,-0.0610278035880208
2011-09-29,-0.0212932647402182,0.0169491672943675,-0.0278502786073664,-0.008510670763381,-0.0178173558539251
2011-09-30,-0.0208809184838789,-0.0325520840609291,-0.0090008488645909,0.0026154954030322,-0.0401837405208769
2011-10-03,-0.0384109166530246,-0.0377358769446536,-0.0321100403710474,-0.0026361803751759,-0.0253012088338734
2011-10-04,0.0749216189883549,0.1426554010968331,0.0622605937097869,0.1227758133934227,0.0780856873964914
2011-10-05,0.0516842558911552,0.004950490375089,0.0477048337555049,-0.0142857380735081,0.0350877408236733
2011-10-06,0.0449705495264535,0.027093629326284,0.0492653987496234,0.0732689083592701,0.0395926947685571
2011-10-07,-0.0203749356018983,-0.0526946723300832,-0.0131040005661122,-0.03750937755902,-0.0237581276016203
2011-10-10,0.0262765351141632,0.0320986744398576,0.0220227976385595,0.0144377307188937,0.0150375277484897
2011-10-11,-0.0015347759539774,0.0084336979777853,-0.0016076772318297,0.0128107849853288,-0.0085930047018906
2011-10-12,0.0357608450433363,0.025000005676633,0.0287310948143327,0.0036710859878845,0.0502137055842219
2011-10-13,0.0316486313571867,-0.0058616872567529,0.0109546436813739,0.0044247392393574,0.0512295069953376
2011-10-14,-0.0070669018802033,0.0115874190578605,-0.0159453331002612,0.0231883833624193,-0.0268198988721521
2011-10-17,-0.0345234059015036,-0.043023351490848,-0.0241245455575033,-0.0265804514031001,-0.0475247997803339
2011-10-18,0.0386811531457509,0.0387878417968748,0.0278884001973005,0.0442477440433863,0.0394190976045068
2011-10-19,-0.0191505215802606,-0.0081872101680641,-0.002336427773729,-0.0276988881701712,-0.03514060041458
2011-10-20,0.0256480739118055,0.0071941804370069,0.0478807395063259,0.0007320811854717,-0.0083682922457004
2011-10-21,0.0099369659044902,0.0303737456147417,-0.0044052471693483,-0.0035919677055184,0.032091141253977
2011-10-24,0.0420446392856789,0.0516853997599311,0.041819493032895,0.0215672317775532,0.0574257328514729
2011-10-25,-0.0257227491176132,-0.0569281055593473,-0.0348506906236523,-0.0170213275389617,-0.0114176862936046
2011-10-26,-0.0018814068956411,0.0077865016997468,-0.0087146576066917,-0.013342215631683,0.017077827877348
2011-10-27,0.0241797438247102,0.0448718046687454,0.0333097291612186,0.020156011939903,0.0097952462008432
2011-10-28,0.0279461367607954,-0.0082051203801082,0.0416089027943979,0.0019659064561749,0.0097431051416222
2011-10-31,-0.0268942924307255,-0.0210747960051395,-0.0350404617531616,-0.0273151126688992,-0.0367383380840443
2011-11-01,-0.0196081651384573,-0.0123456406914749,-0.0079999750310723,-0.0113475742381324,-0.0206084442389224
2011-11-02,0.0431991094380189,0.0244716654760764,0.0100791494735809,0.007047243440935,0.0462598694968019
2011-11-03,0.0207880439470726,0.0202128235923614,0.0224403709458642,0.0186335722586997,0.008356471224539
2011-11-04,0.0102412495541102,-0.0052798510374859,0.0089965478309254,-1.2628598432650047e-16,0.0316279211709666
2011-11-07,-0.0003417127131057,-0.0095440243558096,1.323475234987157e-16,-0.0177595780590553,0.0045371356609447
2011-11-08,0.0262609264806548,-0.0127523791184847,0.0,0.0089717126635182,0.0249776745779097
2011-11-09,-0.0379582513290999,-0.0145412938331512,-0.0177935940644938,-0.0443974051724097,-0.0512589658894193
2011-11-10,-0.0139425984502056,-0.0199778358050186,-0.0135521061236773,-0.0152505469256228,-0.0288909113856097
2011-11-11,0.0197680167801247,0.0233592929358721,0.0236220413313021,0.0254545731977984,0.0197740151045135
2011-11-14,-0.0105244753079203,-0.0186199424055926,-0.0084033534876062,-0.0049787088484628,-0.0074349369892504
2011-11-15,0.0281413961598911,0.024663706855058,0.0348506227947554,0.0128571646554129,0.0122526030770513
2011-11-16,-0.0090853225430318,-0.0222716948174064,0.0,-0.0114449107761927,-0.0237416910104192
2011-11-17,-0.0376767628800531,0.0136363503361539,-0.0464788631181162,0.0050651700466208,-0.0468292236328125
2011-11-18,-0.0281839761221152,0.0122767473447461,-0.0323291397121695,-0.0204513367850335,-0.0253292809421182
2011-11-21,-0.0031176114150147,-0.028184893261049,0.003900170976997,-0.0029411735831662,-0.0063761388857922
2011-11-22,-0.0352899045892112,-0.0150637442314031,-0.0450310495770698,-0.0214180179224564,-0.021551704204748
2011-11-23,-0.0288429189741027,-0.0581257687089851,-0.0263591960007265,-0.0292307780339166,-0.0278086770150056
2011-11-25,-0.0111852754902988,-0.0229008017962078,-0.0093299115380112,-0.0191234874478604,-0.0126436389757273
2011-11-28,0.00280282643974,0.0024753042020449,-0.0049301905703003,-0.0210937854484651,-0.0078299438601558
2011-11-29,-0.0032995611988117,-0.013513587925312,-0.0138775572484852,0.0015923171513689,0.0101123771287029
2011-11-30,0.0607352082288085,0.047169881344015,0.0742218934553202,0.058326956596839,0.0543710258698896
2011-12-01,-0.0041012561805108,-0.0496053648320387,-0.00223878610636,-0.0320465837620583,-0.0152284838980086
2011-12-02,-0.0174945993740682,0.010452979811456,-0.0251851964879919,-0.0214497711322793,-0.0172940058609739
2011-12-05,0.0013435258447407,-0.0269662675735931,0.0044675699612054,-0.0229120082823762,0.0010069763242914
2011-12-06,-0.0044179115198729,0.0057537621575646,0.0044280048042663,-0.0022778840392865,-0.0240240016633454
2011-12-07,0.0101112902728627,0.0242494274650277,0.0148920182219249,-0.0015337043058175,-0.00414507393101
2011-12-08,-0.0207470268681459,-0.0629290852560855,-0.0059435307191178,-0.0350195135860367,-0.037974649162517
2011-12-09,0.0392914606546729,0.0024272400872843,0.0428360358449129,0.0553771732159572,0.0294760329979647
2011-12-12,-0.0070302201548566,-0.0024660302017262,-0.0101009663143096,0.011574044605614,0.0
2011-12-13,-0.0329024230158528,-0.028117418988984,-0.037735813800138,-0.0339879015894525,-0.0267379668235588
2011-12-14,-0.0133190955364125,0.0468948502734319,-0.0190403654090635,0.0276024778684387,-0.0166112539275698
2011-12-15,-0.0229736868883225,-0.0214031282332509,-0.0279456111748734,-0.0242607812740295,-0.0188261441108603
2011-12-16,-0.0028906960066244,-0.0239807920390836,0.0208816316872999,-0.0146604614061764,-0.0388457683217129
2011-12-19,-0.0354080331996321,-0.0207317171034397,-0.0353915152714643,-0.038789758470333,-0.0367815749241088
2011-12-20,0.0353790133104853,0.0157385122080701,0.0359052911802975,0.0291109271792752,0.0396270577635425
2011-12-21,-0.0161165605222383,0.0096153757981291,-0.0059259202745223,0.0184048904770134,-0.0436730492715338
2011-12-22,0.0171168615843969,-0.0047337234030665,0.0118255617568274,-0.0112444205763739,0.0301974726189681
2011-12-23,0.0048161440613068,-0.0058893041322518,0.0021865694159851,0.0030097789291075,0.0167972691382032
2011-12-27,0.0070716458133515,0.0189798151387816,-0.0021961737413103,0.04298640158261,0.0143329789211682
2011-12-28,-0.0275941372148696,-0.0093023162973841,-0.0286133778465306,-0.0181422354749271,-0.0315904087377342
2011-12-29,0.0100857581245315,0.0070174812402227,0.010486845366893,0.0014684624032104,0.0191011329865672
2011-12-30,-0.0026083200882348,-0.0326720820235611,0.007391011340971,-0.0235121016088506,-0.0066298804809004
2012-01-03,-0.0072506627915737,-0.0023365019606585,-0.0143369040859987,-0.0007294112949681,0.0064724339783751
2012-01-04,0.0269973491555054,0.0011820601461872,0.0380673838632714,0.0014684624032104,0.0043103408409495
2012-01-05,0.0355757247894625,0.0320284097645386,0.0383522702257865,-0.0014738028400239,0.0313174897068059
2012-01-06,-0.0062450174815132,0.00344428620434,0.0020547761772163,0.0123726404021702,0.0208987219767227
2012-01-09,0.0134689549918713,0.0102389252535238,0.0143051794129003,-0.0100000245230538,0.0283113976998225
2012-01-10,-0.0018681843682587,0.0365853555386482,-0.003313465223941,-0.0320057432083436,0.0
2012-01-11,0.0149385411927811,0.0238871081560898,0.0100267124430337,-0.0058910106152797,0.0204478164666396
2012-01-12,0.003610357623078,0.0306553869644415,-0.0098554907735144,-0.0007417860198134,0.005758106094345
2012-01-13,0.0020802380894062,-0.0020855534353953,-0.0053619251539527,0.0007496423363905,0.0077519308209065
2012-01-17,0.0094677809088268,0.0082815657318553,0.0174379766292862,0.0066666779694735,-0.0096153299484007
2012-01-18,0.0576033034916974,0.0420512664012419,0.0375000431349406,0.0359764886369566,0.1043478148696155
2012-01-19,0.0287265226863408,0.0009775395238826,0.0234921167767237,0.0063514574525977,0.0440528619555212
2012-01-20,0.0151994047041979,0.0185365444276392,0.0062343184796386,0.03246295241145,-0.0084746084621463
2012-01-23,0.0046212504532762,0.0028873659268424,-0.0018598128244074,0.0156462924418324,0.0102564006423364
2012-01-24,0.0209704983844739,-0.0019417919799323,0.0200250127653906,0.0060442711107077,0.0281330682232453
2012-01-25,-0.0095969527322695,-0.0087975760450425,-0.0098220838409055,-0.0303907442524214,-0.0115606435687423
2012-01-26,-0.038359980436825,-0.01173019461669,-0.0486956610195877,0.0097670290509535,-0.0008271487804484
2012-01-27,0.0268453653347629,-0.0009940584954982,0.031021910724717,0.0089686012356284,0.029069799217496
2012-01-30,-0.0046224953394514,0.0412698784332652,-0.0113772769687092,0.0097597685750273,0.003276000141528
2012-01-31,-0.0079901207106621,0.0,-0.0120845235535092,-0.0066764986624504,-0.0080775751652119
2012-02-01,0.0184252903428899,0.0169322785796672,-0.0006049744988768,0.0266666412353514,0.0144345908297525
2012-02-02,0.0035304910025052,0.0058707890777603,0.0096269458082344,0.008620681386593,-0.0109975958116839
2012-02-03,-0.0001049225743295,0.01231052609857,-0.0005868678605951,0.0125610820749556,-0.0070148209760779
2012-02-06,-0.0038337654387918,-0.021698159210703,-0.0089126333458261,-0.0076071684914977,0.0078740459032742
2012-02-07,0.0135282675950985,-0.0126336360469244,0.0012063002325515,0.0146341486107658,0.0222404857045871
2012-02-08,0.0218508724990269,-0.0186274101898231,0.011452714424959,0.001369829011425,0.0347551768847421
2012-02-09,-0.0023685364999125,-0.0178748120115614,-0.0029708400051814,-0.0157534582124091,0.0015231914634455
2012-02-10,-0.0049243228439652,-0.0010224208057807,-0.0101979649379665,-0.0197182913191659,0.0007709541250312
2012-02-13,-0.0054844043092867,-0.0040241412013706,-0.0125824436849333,-0.0163351948496169,-0.005380526307996
2012-02-14,0.0102406308827756,-0.0101626402356737,0.0231424579172334,0.0173285028525532,-0.0100774546209957
2012-02-15,-0.0080386487916369,-0.0234933139052633,-0.0059171824690505,-0.0007066625778862,-0.0085403459394317
2012-02-16,0.0273656649456191,0.0292886737114197,0.0285374287125601,0.0460013880584455,0.0227094715315157
2012-02-17,-0.0163438796252656,-0.0080808006857207,-0.0224137585171614,0.0074123757106606,-0.0037936410908298
2012-02-21,-0.0228606780790961,-0.0050915721603227,-0.0293427214281654,-0.010033419427692,-0.0212765757004363
2012-02-22,-0.0146371139480684,-0.0092783664286183,-0.0127737825425397,-0.0169491525423724,-0.0172009591622338
2012-02-23,0.0104326099677821,0.014492789392772,0.0221948597775315,0.0186078221799011,-0.0087580100857128
2012-02-24,-0.0041683520096504,-0.0091556615754232,-0.0126582875159607,0.0020298164538246,0.0080000305175783
2012-02-27,0.0166673950971769,0.010416606648103,0.0210006263973035,0.0116279122862279,-0.00080258658517
2012-02-28,7.37021917774909e-05,-0.0102987004198622,0.0132770805525026,-0.0020270089584169,-0.0032076953485549
2012-02-29,-0.0239415717795312,-0.0537746074106509,-0.0226189986918766,-0.0310182090703621,-0.0184146954724674
2012-03-01,0.0049387785110834,-0.0400000352125902,-0.0115082090504904,-0.0055210438212366,0.019433179247368
2012-03-02,-0.0163585888687574,-0.0501066376646652,-0.0128675912009517,-0.029840410113051,-0.0302788931207711
2012-03-05,-0.0428388990626415,0.0135440056669354,-0.049658607102772,-0.0057512526659688,-0.0369761550077305
2012-03-06,-0.0087644551091249,0.0011325287619752,0.0046450331729321,-0.0183150188268587,-0.0216262967928412
2012-03-07,0.0217092161180974,-0.0044893336181868,0.03077925993876,0.0074238623469208,0.0078947504911839
2012-03-08,0.0014672520742772,-0.0011135050910069,-0.0006285499043208,-0.0080175370415927,0.0060448786947673
2012-03-09,0.0108935699364145,0.0011160969686673,0.0207807914139524,0.0147166892582448,-0.0008583069128701
2012-03-12,-0.0068480078182226,0.002234688065911,-0.0092250686604441,-0.007241157018915,-0.0034217248322363
2012-03-13,0.0257144809049439,0.0022247450804089,0.029066129322011,0.0129776717131187,0.0229008022593104
2012-03-14,-0.0090484965052519,-0.0044642814378045,-0.0096153757981291,-0.0236220413313019,-0.0091514647389645
2012-03-15,0.0122579675986587,0.0022472425416771,0.0144578172049965,0.0029239737544374,0.0083752416234603
2012-03-16,0.006608036436509,0.0044642814378044,0.0112691945332629,-0.0079999750310722,0.0033112551411967
2012-03-19,-0.0035234251986759,0.0300000508626302,0.0053097432765119,-0.0051244286680924,-0.0244672784333065
2012-03-20,-0.0056673138449913,-0.0043668081353003,-0.0017794000924939,-0.0059435307191176,-0.0163131978410556
2012-03-21,-0.0006498944240844,0.0109408560217905,0.0011869707602893,-0.0201341914363601,-0.0041322470378954
2012-03-22,-0.0020333879949326,0.0010965163385222,-0.0005970285899605,-0.000768066707392,0.0
2012-03-23,0.0024989837166403,0.0263447567329566,0.0071855644552464,0.0061491100921317,-0.0033500806749393
2012-03-26,0.0086620057960567,0.0147368782445003,0.0094006958348302,0.0309200482907295,0.0132450205647867
2012-03-27,-0.0013218747877607,-0.0279502596639987,0.0040768604841688,-0.0117130197071283,-0.0073649877758776
2012-03-28,-0.0123822006577565,-0.0201485183360315,-0.0244470354384925,0.0,-0.0008257040042116
2012-03-29,0.0120719940729391,0.0131004244059003,0.0072201519750523,-0.00598801839535,0.0158996265347472
2012-03-30,-0.003876118758028,-0.0106610213485789,0.0017792869638721,-0.0104555892257738,-0.0081566378142595
2012-04-02,0.0044635271942256,0.017297280801309,0.0136986021259608,0.0553449976599187,-0.0164338379631334
2012-04-03,-0.0116601298245324,-0.0106610213485789,-0.0147841515231154,-0.0179985596703155,-0.0033472771959389
2012-04-04,-0.0110122193910695,-0.0109648496765611,-0.017618409739298,-0.0074460446163347,-0.0042625097196732
2012-04-05,0.0140982412430838,-0.0133630168904436,0.021144288196584,-0.0030052562428227,0.0060188902953921
2012-04-09,-0.0057188847472367,-0.0023014390166948,0.001869201749009,-0.005392888851532,-0.0087489395275382
2012-04-10,-0.0269914020944823,-0.0092272114189243,-0.0212367362727786,-0.0240123524094793,-0.0220653134760324
2012-04-11,0.0110019639963019,-0.009259250061012,0.0144836583282822,0.0086206625943676,0.0088968312727802
2012-04-12,0.0357137202857129,-0.0011709869937359,0.0358024627401817,0.0225330197693649,0.0430579759394173
2012-04-13,-0.0243668883931188,-0.0035128493097418,-0.0227953904635543,-0.0336906983093749,-0.03816792287711
2012-04-16,-0.009238178711701,0.0140023208672404,-0.0121284935334632,-0.0078801758157655,-0.0070052472129245
2012-04-17,0.0229070494873999,0.0,0.0255941547958136,0.0173638725891119,0.0104166563186382
2012-04-18,-0.003857182152273,-0.0218390327067546,0.0035970902185034,-0.0226917032795277,-0.014756950480794
2012-04-19,-0.0152456188172441,-0.0105882532456341,-0.0089712694192796,-0.020733670627812,-0.020246439189031
2012-04-20,-0.0213350182177357,-0.0011722480094425,-0.0210210444137309,-0.0095770062343512,-0.0196078664699593
2012-04-23,7.575488695550109e-05,-0.00599522659713,0.0056074864091005,-0.0049301905703003,-0.0074006359181258
2012-04-24,-0.0423795944016469,0.0036144255761198,-0.011104158420315,0.0057850985634197,0.0055814343829488
2012-04-25,0.0166706571626661,0.0071006415350342,0.0268456711679629,0.0549999872843421,0.0045454718849877
