Date,Weighted Industry Change,WCN Change,WM Change,RSG Change
2011-09-06,0.0209172757456422,0.0246725096137949,0.0192435280508088,0.0219624813775071
2011-09-07,0.0038441484794389,0.0049766390265821,0.0031898047927563,0.0044535511609505
2011-09-08,-0.0022882847127873,-0.0023419182171203,-0.0015999755859374,-0.0034328347752158
2011-09-09,-0.0151692230252389,-0.0126881171059112,-0.0164569290948218,-0.0139713458000522
2011-09-12,0.0161158154226625,0.0072661146269732,0.0218760306842259,0.0121732956989937
2011-09-13,0.0095796311020084,0.0122608181789947,0.0103794906135618,0.0070646685521864
2011-09-14,0.0112572283430558,0.0026478140488263,0.0166400146484376,0.0055768506250872
2011-09-15,-0.0021423234127154,-0.017533589220147,0.0087499618530275,-0.0068445879634028
2011-09-16,-0.0101801806509993,-0.0008925268307099,-0.0132552504124258,-0.0096154079181295
2011-09-19,-0.0074676263105818,0.0120663532918808,-0.0098225434470276,-0.0119340173857273
2011-09-20,-0.0043596405027258,-0.0035640001570291,-0.0051118163358503,-0.0028070148668791
2011-09-21,-0.0438832071898895,-0.0290245718374845,-0.0466687759843259,-0.0408883228919949
2011-09-22,0.0141656186855414,0.0006328654927241,0.0155709608608755,0.0150659712758316
2011-09-23,0.0427260100639531,0.0386442902112142,0.0465352889616927,0.0338542330049237
2011-09-26,0.0218113029043566,0.0185353597129898,0.0252396464787113,0.0136054119804711
2011-09-27,-0.0057826914603334,-0.0081991137949902,-0.0058156913791805,-0.0048510496894046
2011-09-28,-0.0234582977360032,-0.0317554188033554,-0.0277350232578971,-0.0133333038865475
2011-09-29,0.002074329298039,-0.00059714992897,0.0084112296136507,-0.0088183420330181
2011-09-30,0.015297688394231,0.0229884828686523,0.0175000429153442,0.0060953775551907
2011-10-03,-0.0319711006903314,-0.0266193592324303,-0.033590142587385,-0.031968368705835
2011-10-04,0.0341754444048247,0.0376722681962374,0.0372892222062383,0.0281954883174538
2011-10-05,0.0113227881768501,0.0026540607289456,0.0190446654261455,0.0025325505198975
2011-10-06,0.0118030823974924,-0.0014709984524046,0.0162776031002145,0.0144352774844747
2011-10-07,-0.0115521864403743,-0.0137668500967293,-0.0125936488204407,-0.0084745682805224
2011-10-10,0.011049506868326,0.0111306697215531,0.0116906289722134,0.0101540938708056
2011-10-11,-0.0090749277336808,-0.0023323592787521,-0.0110481555102441,-0.0077003610677092
2011-10-12,-0.0015240310215273,-0.0026170165894409,-0.0054102886293702,0.0080673286702863
2011-10-13,-0.0072926410731012,0.0020546125367053,-0.0106350190137911,-0.0038650283394752
2011-10-14,0.0021443951169438,-0.0040709054509685,0.0003038080091025,0.0093945880276242
2011-10-17,-0.0078149608889972,-0.0035118490471753,-0.0061068935248686,-0.0124395509228794
2011-10-18,0.007871589950662,0.0094062225314046,0.0175276656457777,0.0003497806515726
2011-10-19,0.0052641938504534,0.0284245695683196,0.0027339051516956,-0.005610092736466
2011-10-20,0.0021776003870614,-0.0090909212946857,0.0057453470959276,0.0010581579856512
2011-10-21,0.0100418106395577,0.0005873289204961,0.0092262317669383,0.0143507123483232
2011-10-24,0.0153850371351324,0.0261303119497772,0.0126843742130078,0.0137504165153701
2011-10-25,-0.0015087206997231,0.0028777363421143,-0.005868566672353,0.0040927981064946
2011-10-26,-0.0013686974261478,-0.0059709719652289,0.0101951195879194,-0.0181146936549144
2011-10-27,-0.0230422663783053,-0.0072727601572112,-0.0293446958425448,-0.0146862029424102
2011-10-28,-0.017821911022187,-0.0172707121411623,-0.0061891860472699,-0.0297958243050358
2011-10-31,-0.011623400887052,-0.0046769904347667,-0.0122975358588979,-0.0124913467787514
2011-11-01,-0.022975269019198,-0.0128704076448316,-0.0323873346395708,-0.0096878525164444
2011-11-02,-0.0139041861145202,-0.005392488109356,-0.0184663580124938,-0.0074999673025946
2011-11-03,0.0058760210952975,0.0077518877291633,0.0037854551733971,0.0096188265300715
2011-11-04,-0.0015822261840818,-0.0122205332759137,-0.001584761910289,0.0046346193102023
2011-11-07,-0.0025491782577836,-0.00572635704789,0.0079617835362157,-0.0110714094979423
2011-11-08,-0.0006164769694676,-0.0045166430387457,-0.0003156637874211,0.000716348771813
2011-11-09,-0.0045605884074185,0.0042971547398094,-0.0041774121018449,-0.0101928935673747
2011-11-10,-0.0102981992041976,-0.0108925768528781,-0.0076433049055368,-0.0134447977136215
2011-11-11,0.0081041744757613,-0.0012169139285596,0.0146590504819518,0.0072674001549443
2011-11-14,-0.0136591594440198,-0.0094916585760567,-0.0154818254983891,-0.013391203153207
2011-11-15,0.0040806761418121,0.0055883656826113,0.0028948263797417,0.0044263714195174
2011-11-16,-0.000394192337279,0.0040486461239684,0.0048402587814817,-0.0077319250976602
2011-11-17,-0.008043331917494,-0.0086821622626725,-0.0083520182634915,-0.0070842854667998
2011-11-18,-0.0042788344856157,-0.0074789582417252,-0.0045002023224159,-0.001492500347664
2011-11-21,-0.0255585104800033,0.0003174273710103,-0.0296031182234134,-0.0124622329837922
2011-11-22,0.016761376091752,0.0117722494604516,0.0203809089252188,0.0038255693880898
2011-11-23,-0.0044386706085798,0.0,-0.0046067585541355,-0.0065259148281314
2011-11-25,0.0017450458947206,0.0041296705088412,0.0016523211064892,0.0011631941927856
2011-11-28,0.0028750401146018,0.0108864819908164,-0.0019691325006392,0.0110182719942955
2011-11-29,6.273180593717883e-05,-0.0040073723374365,-0.0039293004464973,0.0044960258330321
2011-11-30,0.0005362676889875,-0.0099698434363598,0.0113085126169104,0.0040234312266876
2011-12-01,6.98259215514671e-05,0.0128440686442546,-0.0015979911456114,-0.0036430010451854
2011-12-02,-0.0179217804236538,-0.0227476593945644,-0.0088860896417534,-0.0272430069485548
2011-12-05,-0.001937515766303,-0.0093939521095968,-0.0015832564021956,-0.0011086023610101
2011-12-06,0.0009402618387899,-0.0003044846273158,0.0006331262319427,0.0014754336878709
2011-12-07,0.0044540093537673,-0.0024517291169883,-0.0012686620569689,0.0073665107090074
2011-12-08,-0.0147969549926493,-0.0105230916685529,-0.0192492903433147,-0.0128960383932281
2011-12-09,0.021092280669036,0.0155859750304407,0.0242639923553021,0.0178305921573538
2011-12-12,0.0024375973878178,-0.0027803274399675,0.0082670370501098,-0.0054764374542832
2011-12-13,-0.0183565816938651,-0.0176361878321723,-0.0200689683881331,-0.0157163850724874
2011-12-14,0.0061780064474156,-0.0003153350834506,0.0115163342199514,0.0
2011-12-15,-0.0269583050284715,-0.0150234603890238,-0.035290476326063,-0.0139962860444112
2011-12-16,-0.0068222494182488,0.0152187553207633,0.0006455925777663,-0.0225341934698355
2011-12-19,-0.0069650600655328,-0.015902631365074,-0.0067178819668484,-0.004521508481305
2011-12-20,0.007928242715097,0.0081529733061805,0.0104728632595687,0.0048561508608005
2011-12-21,0.0028665215056145,0.0074837119289673,0.0047007686178686,0.0
2011-12-22,0.009248411403825,-0.0027777530038311,0.0062131336275828,0.0162963160762079
2011-12-23,0.0091591576367569,0.0027761277721233,0.007076908991887,0.0153005488022058
2011-12-27,0.0087131728434391,0.0209294969618912,0.0033597064757219,0.0104204425556004
2011-12-28,-0.0124044208045672,-0.0024161861139032,-0.0154920519410692,-0.0128068517443925
2011-12-29,0.0123113427281507,0.0090825999742568,0.0086153470552883,0.0176990976173543
2011-12-30,-0.0028691912678784,-0.0077843809731349,-0.0039586195953468,0.0007264275305574
2012-01-03,-0.0129895228634692,-0.0190363543930826,-0.0081546497368307,-0.0164227414517108
2012-01-04,-0.0085747228740802,-0.0054695002877105,-0.0152207008592069,-0.0025482233918437
2012-01-05,0.0098937265593749,0.0104007681439749,0.0095975659632624,0.0102489271512893
2012-01-06,0.0077488664019212,-0.00484261039942,0.0110328102533632,0.0068716288129814
2012-01-09,-0.0042265066649278,0.0042411784329307,-0.0051344602992677,-0.0060910095744665
2012-01-10,0.0094123704430742,0.0020969977602081,0.0069297846264818,0.0138686523140768
2012-01-11,0.0072851085726208,0.0,0.0205144515239692,-0.0047393753798357
2012-01-12,0.0206613036253239,0.0128550170369862,0.0143929049144055,0.0266034813421474
2012-01-13,-0.0074555144383775,-0.0020759386098447,-0.006543647025438,-0.0096428734915599
2012-01-17,-0.0140754946738445,-0.0254588689422835,-0.0085824476966521,-0.0164461600202119
2012-01-18,-8.616970125597901e-05,-0.0203461916030495,0.0068759203883533,0.0058181762695315
2012-01-19,0.0036721812325519,0.0024706586096208,0.001182996131484,0.0068418661713011
2012-01-20,0.0013809654000193,-0.003705987914431,0.0017704743101689,0.0035714421953476
2012-01-23,0.0093310916658198,0.0046584027531213,0.0094145242430789,0.0117647034824174
2012-01-24,0.0057321055042324,0.014869873978501,0.0052708725368394,0.0028298522253503
2012-01-25,0.0098719155499593,0.0113114925302899,0.0084499102012252,0.010973432422739
2012-01-26,-0.0046833894805404,-0.014143853747057,-0.0028711537054583,-0.0034734414133274
2012-01-27,0.0017416618232958,-0.0131740288190208,0.0031700463381269,0.0104712442723784
2012-01-30,0.0080692768804547,0.0080945926133234,0.0040438877518131,0.0114822521341032
2012-01-31,-0.0007996967956039,-0.0067629376417484,-0.0037260266663634,0.0044597279525383
2012-02-01,0.0129996543498989,0.0213358535814409,0.0025788008210014,0.0172881433519265
2012-02-02,-0.0063471580613975,-0.0045427185279474,0.0,-0.0116666793823241
2012-02-03,0.0014453003846958,-0.0042334833459831,0.0022668748733928,0.0023357225150706
2012-02-06,-0.002439315196782,-0.0170575525731471,0.0019829942305133,0.0043550807070442
2012-02-07,4.798026224116259e-05,0.0080544707559677,0.0022695554909131,-0.0050218119070783
2012-02-08,-0.0039207627447011,-0.0227132562051402,-0.00028307818855,0.0080753626064292
2012-02-09,-0.0029652119042727,-0.0081633023372716,-0.0067757729016471,0.003000005086263
2012-02-10,0.0062711550118813,0.0035064630661736,0.0071510299355538,0.0083612041200517
2012-02-13,0.0047558115725703,-0.0012618284572146,0.0062199951186541,0.0059464916568779
2012-02-14,-0.0009189879781455,0.0231452584168635,-0.0016901795293243,-0.0095238393517645
2012-02-15,-0.0150666641154744,-0.0204208164555556,-0.0126867986313119,-0.0158520950693591
2012-02-16,0.0013202815631739,0.0101297785039266,0.0037911125677195,-0.0033568438535227
2012-02-17,-0.002494446797323,0.0015709110807881,0.0002890790945539,-0.0070445853148227
2012-02-21,0.005416037887124,0.0012550976841422,0.0100718985358588,0.0013472215378651
2012-02-22,-0.0028396153427833,-0.004071379878613,-0.0039806481926989,-0.0003358035141455
2012-02-23,0.0062482858059833,0.0031396694795418,0.009965896909541,0.0023513501426892
2012-02-24,0.0009812785702726,-0.0018750428594633,0.0022496629152975,0.0
2012-02-27,0.0009354184496498,0.0037854853716437,-0.0022560072877285,0.0067567180072073
2012-02-28,-0.002242076115344,-0.0012899052024392,-0.0045248824844552,-0.0043697196896338
2012-02-29,0.0287114496374286,0.0486939444574073,-0.0048364715864212,0.0040390724648697
2012-03-01,-0.0051130716068952,-0.0175547145286036,0.0017099279860389,0.0016733984542689
2012-03-02,-0.0049288041551169,-0.0044136598868001,-0.0079612963853977,-0.0020080143114982
2012-03-05,0.0114537705904052,0.0219604909304114,0.0060188904599109,0.0050504920766684
2012-03-06,-0.0007953869044866,0.0050298599591794,-0.004016046678062,-0.0023600706400652
2012-03-07,-0.0028292387725919,-0.006255858855009,0.0002904220856358,-0.0043844574178462
2012-03-08,0.008043165535577,0.0100313385157011,0.0046162679779716,0.0104342437847141
2012-03-09,0.0114533189279794,0.0161490525393976,0.0022975827615123,0.0173159686488546
2012-03-12,0.0005945363032518,0.0033649621218587,-0.0014305933038364,0.000982600020379
2012-03-13,-0.0002973973357851,-0.0003046701886368,-0.0014256982462399,0.0016313587285969
2012-03-14,-0.0048516122405639,-0.0076382233370663,-0.0051428658621651,-0.0026050122465325
2012-03-15,-0.0033944674608659,-0.0006153400308267,-0.0048821990360495,-0.0013080120431164
2012-03-16,0.0043482534398637,0.0046040692739912,0.0066454648419607,-0.0019633333439436
2012-03-19,-0.0042601146266569,-0.013472124779149,-0.0031518798149619,0.0016371720878083
2012-03-20,0.0019186648594646,0.0040536958806529,0.0031700463381269,-0.0019736666676078
2012-03-21,0.0057264093256553,0.0037233245993569,0.0086306981082899,0.0
2012-03-22,0.003111851406766,0.0015522892580358,0.0022948369178648,0.0056310060711052
2012-03-23,-0.0014816011275568,0.0015461378887473,-0.0014285496303014,-0.003952596733232
2012-03-26,0.007520921613018,0.0119742200484185,0.0073968224821207,0.0036172512628579
2012-03-27,-0.0044228738219382,-0.0151883642926956,-0.0028232207591916,-0.0006529073118828
2012-03-28,-0.0043153119892047,-0.0030902760586493,-0.0073758389087433,-0.002290565970141
2012-03-29,0.0030518097081757,0.0071673572707073,0.0020091760768553,0.001653477010173
2012-03-30,0.0011299663852494,0.0,-0.0011428833007812,0.0052631529414422
2012-04-02,0.005453769235906,-0.0111042463423778,0.0097561023665571,0.0117955012320897
2012-04-03,-0.0094467107514174,-0.0137671954545905,-0.0065396518115093,-0.0055069670123845
2012-04-04,0.0132539919945673,0.0303417382775269,0.0095019244285726,-0.000656335768484
2012-04-05,0.0098315278640118,0.0145826958613519,0.0051531721615562,0.0125123197321649
2012-04-09,0.0033501768922902,-0.0030816170942637,0.0020068719231835,0.008887441251557
2012-04-10,-0.0097190583144141,-0.0021644338036327,-0.0103298941582916,-0.0150523263256368
2012-04-11,0.0008418721000835,-0.0033898493373844,0.0017225826999599,0.0029605313722778
2012-04-12,0.0105737416856362,0.0043276176258463,0.0143307540483461,0.0111293015083102
2012-04-13,-0.0029104076493931,-0.0049306578845164,-0.0039682368053422,-0.0006493036009877
2012-04-16,0.0023852720537833,0.0021698899588113,0.0045467420760472,-0.0045351892838027
2012-04-17,0.0032158137711419,-0.001845628148522,0.0056370001555767,0.004216644861768
2012-04-18,0.0044086993271879,0.0015442278993039,0.0056038321836688,0.0045395392009
2012-04-19,-0.0030613231979568,0.0015398594142544,-0.0030682510553995,-0.0054856430316072
2012-04-20,0.005215447649164,0.0150306383960156,0.0041887100091964,0.0029107423145479
2012-04-23,-0.0002635280647397,-0.0015243669746889,0.0005578928483946,-0.0009739863649339
2012-04-24,0.0006188987556391,0.003374251811791,0.0016704169362371,-0.00226976960045
2012-04-25,0.0006411593303638,0.0024330876954868,-0.0019363676865713,0.0035564374156555
2012-04-26,-0.0045450327916788,-0.0106382229377002,-0.0073135956993821,0.0038684374633764
2012-04-27,-0.0381512883681329,-0.0030712940373239,-0.0278171886168047,-0.0469301311413225
2012-04-30,0.0003731793318062,-0.0030931436863602,0.0,0.0014636266241862
2012-05-01,0.0064644948384693,0.000310440086795,0.0099415247076933,0.006215724823504
2012-05-02,-0.0008081112437341,-0.0077833717564309,0.0020354665910603,0.0
2012-05-03,-0.0079128703836475,-0.0050140975543409,-0.0037791006496739,-0.0134399139122754
2012-05-04,-0.0077797884673702,-0.0056854472431339,-0.0046879531908828,-0.0117647644557738
2012-05-07,0.0005441789571587,0.009238670749936,0.0023577369772443,-0.0055452725604799
2012-05-08,0.0021728124212285,0.0044318233791496,0.0029515487298847,0.0007462857586956
2012-05-09,-0.001405382768412,0.0054003173845232,0.0011852123119213,-0.007121459216054
2012-05-10,0.0072745147355169,0.0047184830728054,-0.0008859651138842,0.012738858965328
2012-05-11,-0.0054583560279184,0.0040816062546183,-0.0074117996855277,-0.0063220557884945
2012-05-14,-0.0156245055786237,-0.0034667698907139,-0.0195371661237001,-0.014553851368528
2012-05-15,-0.0020023219547419,-0.0019035967831283,-0.0003060398559403,-0.0034937947122761
2012-05-16,-0.0009476855146299,-0.0003170347247815,-0.0066849353303908,0.0023156876223747
2012-05-17,-0.0049118032210795,-0.0069775203270548,-0.0088765569967413,-0.0015420553085504
2012-05-18,-0.0065566645175382,-0.0146170365692742,-0.0049291389995338,-0.006118541099279
2012-05-21,0.0128311805224377,0.0061093418561765,0.0095856948617299,0.017334390555068
2012-05-22,0.0036208990032055,-0.0028680432946254,0.0036663285537145,0.006044573160657
2012-05-23,0.0154117160221929,0.0051496571929082,0.0143819221638345,0.0228050320657138
2012-05-24,-0.0035791369205354,-0.0015933472555194,-0.0033132713199919,-0.0055949131487607
2012-05-25,-0.0040609550111055,-0.0025493920782125,-0.0051313606447839,0.0007464930844196
2012-05-29,-0.0027217122299869,-0.0060317629859559,-0.0015151283957741,-0.0063103219348134
2012-05-30,-0.0087708184272962,-0.0003206951606684,-0.0054861413484216,-0.0131529640526792
2012-05-31,-0.0030933511320993,-0.0064205397019064,-0.0061274744693432,0.0019004616276752
2012-06-01,-0.0018692740636228,-0.0013088992981692,-0.0012422644279371,-0.002679999997079
2012-06-04,-0.0072457550057597,-0.0013097564064801,-0.0037185909570045,-0.0126146760562272
2012-06-05,0.00144782949349,0.0079077353575486,0.0024907171144164,-0.0023255607642111
2012-06-06,0.0059450193887997,-0.0003258024749804,0.004665558446736,0.0119922422192536
2012-06-07,-0.008333902564608,-0.0126254557121261,-0.005524870934912,-0.010254480005546
2012-06-08,0.00805739654083,0.0088524737482394,0.0052614720433233,0.0111538813664362
2012-06-11,-0.0191916293291726,-0.0184287610402135,-0.0140758592465434,-0.023719848397378
2012-06-12,-0.0062262552327006,0.0045932184743989,0.0049643142936578,-0.0149770078066516
2012-06-13,0.0021277389701694,-0.0107914264743786,0.0018553300249821,0.0062499939464033
2012-06-14,-0.0029629211931756,-0.005604982802261,-0.0040012638165357,0.0003870057593958
2012-06-15,-0.0042928674778768,-0.0145502507841794,0.0006157776491857,-0.0057847904652872
2012-06-18,0.0038548985564958,0.0073949026093396,0.0003077353344622,0.0070066290943493
2012-06-19,-0.0077483627556887,-0.0219707324209235,0.001225026001863,0.0042145096320006
2012-06-20,-0.0038527885941315,-0.0071403973329545,-0.0021360907490507,-0.0022891822982903
2012-06-21,-0.0138229134492778,-0.0112859720545383,-0.0112840114745716,-0.0160427834758621
2012-06-22,-0.0059486806994863,0.0024088317200615,-0.0082720730028354,-0.0119737146871595
2012-06-25,-0.0005668540767616,0.0044951298802476,-0.0015522893039957,-0.0011802001005296
2012-06-26,7.43579398840027e-05,0.0048258681444181,-0.0027898374851375,0.0039385736066813
2012-06-27,0.0043784294109195,0.0062005258842266,0.0077736318776791,-0.0038925799685039
2012-06-28,0.0107606537142766,0.0120316390386333,0.0124416078443935,0.0059358771592022
2012-06-29,0.0167492538442031,0.0043638521910496,0.0133495890057087,0.0267752663737773
2012-07-02,-0.008808334342014,-0.0020046279174093,-0.0083457164132385,-0.0120937152644122
2012-07-03,0.0035601356772649,0.0060260593495109,0.0057126413407917,0.0007668887201754
2012-07-05,-0.0008859148756463,0.0006661741996926,-0.0003004303455511,-0.002683008601565
2012-07-06,0.0001111662673071,0.0020052978648085,-0.0012106814291445,0.001938028910379
2012-07-09,0.0038492801368136,0.0053315511921488,0.0024272400872842,0.0077609178128892
2012-07-10,0.007212524468146,0.0129139187346322,-0.0006044260402371,0.0149999765249398
2012-07-11,-0.023182790362656,-0.0032733661053912,-0.0336493888140563,0.0030303001841676
2012-07-12,0.0133926621235505,0.0111878328857593,0.0149586031894729,0.0098896277093563
2012-07-13,0.0140826635031621,0.0019512641720654,0.0166456902247782,0.0124340584899145
2012-07-16,0.0018809297514227,-0.0022742250466845,0.0046411363643336,-0.0014908314682241
