Date,Weighted Industry Change,PAG Change,ABG Change,GT Change,RUSHA Change,LAD Change,GPI Change,CTB Change
2011-06-06,-0.0220298744931331,-0.0085384268004423,-0.0255754835948813,-0.0266666990337949,0.0097985751109231,-0.0107270737669895,-0.0182016288684173,-0.0111358570825842
2011-06-07,-0.0065587153318638,0.0085771987341825,0.0077871438512203,-0.0098948575545573,-0.0229089134583237,0.0555555868687388,0.0,-0.0236606601929777
2011-06-08,-0.0043412190543322,-0.0035211115583124,-0.012273875064718,-0.0006250143051149,-0.0395169770387201,-0.0186335370279822,-0.0178768293445475,-0.019239582123766
2011-06-09,-0.0005732323970324,0.022346298363371,0.0175552342054822,-0.001864554776942,0.0176236739813056,0.0,0.0114589117216332,-0.0111731739400761
2011-06-10,-0.0398576904101235,-0.0075074885869334,-0.0038684989510812,-0.0415601379754506,0.0,0.0023015487605801,-0.0077820673390555,-0.0555289555435276
2011-06-13,-0.0168005019112393,-0.031690099967907,-0.0284237463433242,-0.0140093423184427,-0.0061590486858475,-0.0017171597295908,-0.0025160791567269,-0.0197269240246232
2011-06-14,0.0063247583215451,0.0056237532390067,0.0373037080143783,0.0053548112200361,0.0044419722693655,0.0005637107672412,0.0324100286176275,0.0
2011-06-15,0.002751446216903,-0.0180134007191185,-0.0121638656706367,0.007412375710661,-0.0016862988759106,-0.0188787146652198,-0.0035344550770116,-0.010813645262424
2011-06-16,-0.0111389821952311,-0.0136125771564948,0.010989015731064,-0.0120562827526115,0.0,-0.0017523764704936,-0.012558091339242,-0.0161459042173264
2011-06-17,-0.0036359859219151,0.0157645415783443,0.0226557362428581,-0.0087073082239558,-0.0100953356097962,-0.0121458057085871,-0.0147783498083568,-0.0183342262269326
2011-06-20,0.0173659532591016,0.0337311677783794,0.049230722280649,0.0135869433177329,0.0068220516072272,0.0346651079153621,0.0158421262389152,0.0037453019167476
2011-06-21,0.0359381868908052,0.0373134321276643,0.0285547654705871,0.0365691617107622,0.0262569980181422,0.0243350482919732,0.0377512058981311,0.0392156724010101
2011-06-22,0.0020582399962252,0.018741052715323,-0.0313033151174479,0.0006468453335808,-0.0011001089722421,-0.0072261902401636,0.0036754893433341,0.0
2011-06-23,0.0393411388123191,0.0359195416736052,0.0425149132955899,0.0375000431349407,0.0279799087978861,0.0669692588890073,0.0550971443076531,0.035956154638162
2011-06-24,0.0041158343771684,-0.0055426759352945,-0.0091585491528784,0.0069752475259499,-0.0027173498965834,0.020755687634169,-0.0088294268292165,-0.0025063229321808
2011-06-27,0.010300486765087,0.01020887371192,0.0393289972134399,0.0100756171242671,0.008681489135254,0.0067532031567063,0.0313855469593726,-0.0105847273289409
2011-06-28,0.0117672518972753,0.0215102656818753,0.0277008321957926,0.008684825208427,0.0149973075429559,0.0280898487846592,0.0326248078273139,0.0005068539844833
2011-06-29,0.0053634589891558,0.0057931888445946,-0.0134048260114496,0.0134310886431589,-0.0110294385580684,-0.0428359898947144,-0.0119560020002075,-0.0100958536588887
2011-06-30,0.0057924453665482,0.0061946631542195,0.0027056896995533,0.0066026777526441,0.0095490625596442,0.002553587193839,-0.0055542029240241,0.00456853548743
2011-07-01,0.0199788008879514,0.0109986803798852,0.0107990740090384,0.025504169015971,0.0178196891306695,0.0005089175102274,0.0376122123633963,-0.0025150522721962
2011-07-05,0.0027159419096324,-0.0104620647572282,0.0048077006351004,0.0075494235365281,-0.0164863320556996,-0.0218607170059959,0.0021052667272021,-0.0055471815821875
2011-07-06,0.0281661957221441,-0.0079681409455483,0.0058792418885178,0.0347826308098391,-0.0084166149131539,0.0250652507466297,0.0098223105736434,0.0203045483776209
2011-07-07,-0.0201172360176574,0.0465012949782246,0.006802676955237,-0.0338137793455721,0.0110120880096881,0.0129353345247461,0.0197247853314037,0.012315271398808
2011-07-08,-0.0010943738751577,0.0047475446693721,0.0408054327593937,0.0040792363313906,0.0100422356232277,0.0130653383852194,0.0180694665775988,-0.0302279782520673
2011-07-11,-0.0023073900307322,-0.0008733824496438,-0.0041473212678953,-0.0029708400051817,0.027703756239625,0.0020202483368014,-0.0029748527653456,-0.0051948250114145
2011-07-12,0.0232754447276421,0.0140289216272019,-0.0052492639436201,0.0287942135596581,-0.0072840720364484,0.0126582278481014,0.0069235916081945,0.0073491497429935
2011-07-13,0.0034451619770377,-0.0025728759317135,0.017286533319452,0.0005777139913557,0.0495565899381684,0.0403386189750985,-0.007272720336914,0.0036421230319301
2011-07-14,-0.003299871461664,-0.0170940010705606,-0.0329387225731516,0.0051694516586264,-0.013406109008671,-0.0506868623347897,-0.029391682238929,-0.016004200302517
2011-07-15,0.0129091945782565,0.0055674157877002,0.0311674666178729,0.0159453698838982,0.0125438556195485,0.0009944579715597,0.0013973305824396,0.0026110258697236
2011-07-18,-0.0210206611257735,-0.0107296140852379,0.0020555456017087,-0.0237153128547333,-0.0044798720130152,0.0054944405838047,-0.0007012337576643,-0.037231205864432
2011-07-19,0.0058593213983968,0.0029927189675429,0.0126903548384785,0.0045924181030816,0.0034534113746621,0.0245218251577702,0.0023206886462516,0.0161376672726269
2011-07-20,-0.014057517873155,-0.0067911651544557,-0.0234999656677246,-0.0147727399571866,-0.0083415381844423,-0.0338578496767283,-0.0073868812806674,-0.0174050601076404
2011-07-21,0.0283056762737168,0.0884831149645426,0.0137334923631351,0.0194285801478795,0.0108427693743352,0.0372002064380435,0.0099791205303571,0.0096154012702006
2011-07-22,0.0010043007279664,-0.00042901025787,0.0195195848815028,0.0005592969435804,-0.0048590817631825,0.0250117397800455,-0.0128499621331351,-0.0100476221888293
2011-07-25,0.005533051307112,0.0056447745067581,0.0009960387370352,0.0051252935834333,0.0123579078893451,0.0335664003610891,0.0025912981949247,-0.0070422084081221
2011-07-26,0.0215774039910389,0.0327585472646729,0.0403500211968841,0.0005669064188121,-0.0078201291976962,-0.0189616290531483,0.1051573786157221,-0.0076128001247917
2011-07-27,-0.0243198811935094,-0.0303285307622637,-0.0255318684594965,-0.0177345236876776,-0.0739550120239844,-0.0540421586057583,-0.0211597331279787,-0.0308709749054317
2011-07-28,-0.1066866205306043,-0.0191470250423759,0.035316862096849,-0.1223140143258174,0.0059289189849166,-0.038924937699612,-0.0112149719296917,-0.040181153862802
2011-07-29,0.0224533608486865,-0.0027039825077482,0.0213472848466852,0.0286259415789558,-0.0054725961677378,0.013254714741838,0.0091101758098575,0.0065672006180036
2011-08-01,-0.0203374681493641,-0.0436526243332138,-0.0154545523903586,-0.0171990586508508,-0.0306626819869592,-0.0152235817248055,-0.0257635913348913,-0.0233235934360067
2011-08-02,-0.0448966750020661,-0.0384615246980181,-0.0324977127756224,-0.046717156817531,-0.0425640986515927,-0.0530671910420364,-0.0346161439207986,-0.0487364848805905
2011-08-03,0.0228899273946626,-0.0102040371842158,0.0312800576059654,0.0285335311137042,-0.0122666931152344,0.021025633200621,0.0102312965711674,0.0384857216606808
2011-08-04,-0.0954095144270871,-0.0502737790547867,-0.0705826493622894,-0.0756081272614103,-0.0330215101839109,-0.0704935288445654,-0.0327460927781265,-0.1548205350710206
2011-08-05,-0.0497426341776584,-0.0128667007757794,-0.016491750121509,-0.0596807540446776,-0.0521008323894094,-0.0274551448311003,-0.0209919234012282,-0.0470119636351449
2011-08-08,-0.0883369808328956,-0.0474649959363394,-0.042485355300155,-0.1033410983319739,-0.0793358485466672,-0.0646258179757883,-0.0524766908706939,-0.054148462522889
2011-08-09,0.0400665189593356,0.0170798607414782,0.0263440731757364,0.0384937276559889,0.0458064554831736,0.0771113963963016,0.0363499820788599,0.0651203871322195
2011-08-10,-0.0263897478024031,-0.0492997786727652,-0.0555253353927575,-0.0222588998529547,-0.0359896841364363,-0.0129411360796761,-0.0217228201862163,-0.0217202428348072
2011-08-11,0.0519274679125917,0.0478971760880437,0.0401605762096836,0.052763830534464,0.0582781852209219,0.053097320237182,0.0333839065316221,0.053415030875832
2011-08-12,0.0394073123723947,0.0084506827340999,-0.0282302093164971,0.0523028181633482,-0.0185873424731257,-0.0099612788165866,-0.0253164768542231,-0.0040683637827549
2011-08-15,0.0136892485988287,0.0099777377323867,0.003869524280474,0.0159651865959341,0.0217661033731333,-0.0182724215650377,-0.0049554202159293,0.0177276607360057
2011-08-16,-0.0077493344866325,-0.0161469389176878,0.0005586720164777,-0.0086643202836262,-0.0049504902290137,0.015437419170784,-0.009369529776034,-0.0016090472463899
2011-08-17,-0.0274331949334521,-0.0196519029738897,-0.0292818052748831,-0.0312273268613685,-0.0024706586096205,-0.0329241155176328,0.0002531861511327,-0.0103916956085088
2011-08-18,-0.0621245352446486,-0.0310077783881596,-0.0248373790705989,-0.0733438708827291,-0.0083226098391535,-0.0145897670112881,-0.0244727578870925,-0.0677257873773547
2011-08-19,-0.0365227281870139,0.0196078691580588,0.0218203525027409,-0.0547350218864522,0.0268324824224029,0.0164037995346548,0.0125924696014668,-0.0228519204377558
2011-08-22,-0.0422585427196941,-0.0381125857196249,-0.0414691285777901,-0.0434783234152338,-0.0123152590031714,-0.0592458929793587,-0.0461457354404386,-0.0315315648145398
2011-08-23,0.076272932235194,0.051939921619666,0.0565110588139361,0.0824073494380077,0.0439356450433708,0.1062618157439743,0.0524876455122352,0.056169487075122
2011-08-24,0.0400999521389569,0.0191503063857259,0.0320325704494266,0.0423875219145028,0.0267857317717711,0.029833645935695,0.0138020509957451,0.0479930356809837
2011-08-25,-0.0603153020021638,-0.0524169839563875,-0.0441586939704325,-0.0686835020731305,-0.0429553251935102,-0.069459772396732,-0.0427589785194391,-0.023236491994953
2011-08-26,0.0391436814311397,0.0471462954073485,0.040212910189934,0.048845486638989,0.0412620965239347,0.0285884166803366,0.028861621697004,-0.0111587266114433
2011-08-29,0.0403228203065809,0.0319582320550734,0.0402909501701724,0.0390365671526523,0.0667433172769809,0.0506834467007375,0.054559354597013,0.03921569105699
2011-08-30,0.0082049225279845,0.0210346178894337,-0.0042895402328358,0.0072933672183962,0.0076335806412637,0.0158729611884314,0.0182087029916462,0.0049546177801593
2011-08-31,-0.0100413561805462,0.0088495491198714,0.0021310073097076,-0.0142405300859717,-0.012345705555437,0.0053276706995692,0.0,-0.0008237420592279
2011-09-01,-0.0257435533600471,-0.0198129118789189,-0.0445387129058119,-0.0289622366462581,-0.0353069029831175,-0.0626659750375365,-0.0189903156203605,0.0107260821508594
2011-09-02,-0.025376142011583,-0.0266512737961353,-0.0464325992021104,-0.0295358962196353,-0.0174215868676052,-0.0233645739644027,-0.0324543312339279,0.0078193006775146
2011-09-06,0.0221059896182971,0.0510455050444444,0.0707634603636157,0.0184162770959649,0.0395549677118181,0.0410192567528318,0.0572901626595949,-0.006244397376094
2011-09-07,0.0286208271983634,0.0497455700508537,0.0791572516669478,0.0246913341449376,0.0302326136501902,-0.0227670407913194,0.0085620790840268,0.0238305789569106
2011-09-08,-0.0260475859399133,-0.0397387815043467,-0.018686619862455,-0.0234579020325439,-0.0068414984354493,-0.0460327206750928,-0.0400100675750459,-0.0252833439495767
2011-09-09,-0.0212397386563193,-0.0011435367653175,-0.0126027146430864,-0.0235507454511072,-0.0262390835918332,-0.0466155523211555,-0.0063728539415616,-0.0072661146269731
2011-09-12,-0.0257536379927465,0.03816791499251,0.0396601007404295,-0.0363806281350818,0.0435315794846929,-0.0233677077753162,0.0287964552851897,0.0018500928134158
2011-09-13,0.0367360142755172,0.0344438532967731,0.0511703094047442,0.0365736382949332,0.0315973949791977,0.0946040213377102,0.0221577461347638,0.0119595322731904
2011-09-14,0.011502842748249,0.0048648731128589,0.0071464721060731,0.0091911237815779,0.0005586187237007,0.0666666182260663,0.0089330901325915,0.007174881295341
2011-09-15,-0.0054503286286556,-0.0158897908048617,-0.0392947441640177,-0.0009032769180829,-0.0269527091629296,0.0064782457783904,-0.0238454005848628,-0.0114235600293138
2011-09-16,-0.0014226007497412,0.0245727034558774,-0.0119729075063952,0.0018067261350534,-0.0240895735825474,-0.0052356108081311,-0.001021115718657,-0.0177462959020269
2011-09-19,0.0101162115231818,-0.0155246740251384,-0.0021726783547113,0.0148148004246675,0.01297168607796,0.0360793993835697,0.0055002378940312,-0.008234231479872
2011-09-20,-0.0297378130790661,-0.0362162203402129,-0.0362554162819457,-0.0281818563287907,-0.0306713072192147,-0.0528735687622764,-0.0428975589661259,-0.0174151771806274
2011-09-21,-0.0677505800440356,-0.0655462213607866,-0.0478603812227114,-0.0765682575666665,-0.0627239981035893,-0.065256738357624,-0.0515160171736091,-0.0420167887639891
2011-09-22,-0.0174033946077931,-0.0250156112730389,0.006203378964951,-0.0239084766083612,-0.0019987132068607,-0.0307167113298724,0.0149956530843921,0.0020000457763673
2011-09-23,0.0427153976341228,0.0178230256073391,0.0249687644881697,0.0579399119672623,-0.0053404488387312,0.0317572199606386,0.0236447430106233,0.0279999732971192
2011-09-26,0.01518745677167,0.0086741822981023,0.0270270734684362,0.0159999847412111,0.023255743218164,0.0410774169028591,0.0342522848082097,0.0
2011-09-27,-0.0011280444912267,0.0233114947799298,0.0182856968470982,-0.0065975209320734,-0.0081352057098712,-0.029355458577366,-0.003132413006534,0.0066225781002446
2011-09-28,-0.0508198454575603,-0.0485380061514782,-0.042624802699599,-0.0586565660794367,-0.0516373185117455,-0.0399476484652903,-0.0369206571907547,-0.0413145160698156
2011-09-29,0.0113414411090651,-0.0190816747817126,-0.0085519679617642,0.0195121765136719,-0.024547780932871,-0.0225464293307721,-0.0079534210511412,-0.0009495988092202
2011-09-30,-0.0017241976286807,-0.003735956907696,-0.0322770607311413,-0.0136851804411551,-0.0432432981021557,-0.0048442696019509,-0.0305426503356974,0.0593385823148517
2011-10-03,-0.0589833580255218,-0.0516372600072294,-0.0536584866607127,-0.0630000114440918,-0.0687678448882832,-0.0218003103934871,-0.0355315517099665,-0.0594243561857422
2011-10-04,0.1028262701333939,0.1418964137804977,0.1462140871892402,0.0869086852136208,0.1399688669103799,0.1880465684998462,0.1009830032906166,0.083916097240861
2011-10-05,0.0391729363668743,0.0205761538365795,0.0108323042640657,0.0385005186268443,0.0197413510533687,1.2047231747204402e-16,0.0108166990489559,0.0720221365157936
2011-10-06,0.0448476480326497,0.0393517575698172,0.0407700633961217,0.0447905612433463,0.0447263067717531,0.0423053682802649,0.0347521808363867,0.0516796209485372
2011-10-07,-0.0506599251166391,-0.0227146739469268,-0.031978326731185,-0.0576395331061965,-0.0241422906379562,-0.0361304742073333,-0.0328675071900726,-0.0359183330925142
2011-10-10,0.0257520168565012,0.0266518343218329,0.0327511130712103,0.0243674064688611,-0.0031706193806275,0.0194346250060375,0.0190749812778806,0.0431894069278419
2011-10-11,0.0474868915971991,0.0153593359120381,0.0208779113103321,0.0543778044396396,0.0379177488970534,0.0423031312567365,0.0221886301437455,0.0516963115837303
2011-10-12,0.0196943163125593,0.0165952602183033,0.0182386853428461,0.0224331514632274,0.0170836591769191,0.0123317999704489,0.0053605604556071,0.0030511031960748
2011-10-13,0.0035951164902344,-0.0100796037248039,-0.0108807820090173,0.0085323741908721,-0.004229646264347,0.0244309010808343,-0.0041392298565499,-0.0289634236094145
2011-10-14,0.015890074110742,0.0058077455069302,-0.0077121604110537,0.0191030312823394,0.0442318752149402,-0.0169043681809517,0.0141963458395612,0.0169230974637546
2011-10-17,-0.02501187054296,-0.0312499084462513,-0.0130344106372374,-0.0263374242692303,-0.0274600091035521,-0.0413268218654554,-0.0057664072544142,-0.0198928294780664
2011-10-18,0.0383599748388878,0.0295404260336386,0.0392156724010099,0.042122999563656,0.0298420259993154,0.0341297146799556,0.0043530909750439,0.034267879684925
2011-10-19,-0.0237574298713575,-0.0079999796549479,-0.0066734683686587,-0.030894317768154,-0.035815811600578,-0.000551888985578,0.0138315871751371,-0.0219530629080684
2011-10-20,0.0132956542983307,0.019839187496056,0.0020660644069055,0.0159129431101298,0.0082449864699559,0.0077347727457377,0.0009574178242238,0.0062111741455935
2011-10-21,0.0463815140626204,0.0345360870860009,-0.0085771987341823,0.0544715500735221,0.0011448186128621,0.0396145481278781,0.0110562512176116,0.0196969873211166
2011-10-24,0.0447462302425625,0.0518445136199054,0.040383703481898,0.0460122993270671,-0.0282516092681584,0.0637859947043605,0.0276808229878492,0.0460282014304548
2011-10-25,-0.0102412106399535,-0.010988988957609,-0.0308370562263588,-0.0125832770846677,0.0016216587793933,-0.0048899940214648,0.0260674123013957,-0.0156918872928412
2011-10-26,-0.0110384332866739,-0.0142856779552642,-0.0700729284754447,-0.0022238497761445,0.0,-0.0311918105480646,-0.0199399724988458,0.0035486295382103
2011-10-27,0.0073301690997448,-0.0051043483478996,-0.016616309847143,0.0099928185125812,0.0091602963408172,0.0150753738194304,0.0148809683102789,-0.0020519653355691
2011-10-28,-0.0228680211898537,-0.0204936488486657,-0.0117646829264485,-0.0217534556391825,-0.0197468523497076,-0.0441641021180166,-0.0301369922483264,-0.0278154581939324
2011-10-31,-0.0114834145631004,-0.0116335327620654,-0.0189374332465611,-0.0277590242640048,0.0211640003396898,-0.0105820688318879,-0.038615700357176,0.059911201073758
2011-11-01,0.008753671935492,0.0264384809397642,0.0408858198977719,0.0044346209017641,0.0194595187279861,0.0501791862663091,0.0400819477943342,-0.0212454190445062
2011-11-02,0.009530078404286,0.0565026696841111,0.0053475117669126,-0.0071735603160368,-0.010931758941609,0.0261159144518795,0.0040763489427369,-0.0007310108668674
2011-11-03,0.0089495403460875,-0.0275643346649723,-0.0168866274031333,0.0155367421892325,0.0211886478745998,-0.0441309978869909,0.0064836661787889,0.0403167352124356
2011-11-04,0.00508628374919,-0.0009314648837739,0.0059750467823618,0.0056258735726991,0.0097686653253934,0.0024213629701141,0.0186631241640862,0.0035161877493627
2011-11-07,-0.0033080450866637,0.0041958111602209,-0.0054054260253904,-0.0056022356584042,0.0010198868079562,0.0192400000440368,-0.0106496270899889,0.0042283595060599
2011-11-08,-0.0031103534110308,-0.0082493266587201,-0.0166577841549654,-0.0013986333913917,-0.0070564449986717,-0.0061757323267606,0.002560796635121,-0.0048510496894049
2011-11-09,-0.0232104269929753,-0.0316850624017997,0.0011247778201752,-0.0233576422831631,-0.0161964688639541,0.0146061912118489,-0.008762355148053,-0.0483057016454285
2011-11-10,-0.008508417815298,-0.0276431415603201,0.0154014727500945,-0.00953079993906,-0.0203018699488553,-0.0165082504994746,-0.0045573544015875,0.00883651592292
2011-11-11,0.0176256334884101,0.0190150846073245,0.0112120126510272,0.0123546565019032,0.0173318782788029,0.0549725321782864,0.0212719777459058,0.0293066371779748
2011-11-14,-0.0039037335361081,-0.0086747135024474,-0.0005318256350507,-0.0057970958406048,-0.0093409358054434,0.0263410520361814,0.0031826375510761,-0.0132496884264905
2011-11-15,0.0219085363309508,0.0186366395041752,0.0295065001297486,0.0212922147055599,0.0370566843772924,0.0283152603278785,0.0017010808660683,0.0192581665673085
2011-11-16,-0.0089393007198512,-0.0214634406857373,-0.0010582252998601,-0.0087463471737284,-0.0315898576066913,-0.008857833440542,-0.0152655151600799,-0.0035410900240871
2011-11-17,-0.0397042346208011,-0.0119224928526536,-0.0074152222389586,-0.0448529847971697,-0.0353129678199211,-0.01171508895091,-0.0102329897143536,-0.0532670457431784
2011-11-18,-0.0199559159736804,0.0,0.0127591588480749,-0.0259542093654307,0.0016638521903247,0.0350047205526656,0.0125137146953112,-0.0298730815495504
2011-11-21,-0.0040000536159607,-0.0020513290014022,0.012312609126275,-0.0049179890885586,0.0253378536206599,-0.0258337773958502,0.007330031386095,-0.0071034058441942
2011-11-22,0.0188256441028139,0.0185949737424307,-0.0005291126499299,0.02235103141299,0.0236263906418766,0.0077108360198611,0.009281727490504,0.0023809311161061
2011-11-23,-0.0141976099618397,-0.043343564582798,-0.0209565440196781,-0.0155737363404719,0.0195545709036767,-0.0463640247048657,-0.0048813228798045,0.0096618264751967
2011-11-25,-0.0061551677142871,-0.0185387213609109,0.006629775102525,-0.0050041256953907,0.0075309233639842,-0.0112878048198083,-0.0225073147227394,0.0032025590541261
2011-11-28,0.0209735461890376,0.0037135115866114,-0.006834966613377,0.0287081066804123,-0.0082135445203002,0.0478088145153789,0.0008857598685228,0.0
2011-11-29,-0.0093300755054313,0.0031562054297731,0.0037077121443054,-0.0100463033216537,-0.0108526661851469,-0.0213371626213212,0.0295030603889906,-0.0236280082809752
2011-11-30,0.0253813671636125,0.0054509716892,0.0244155487456877,0.0347632616450541,-0.0318342648042214,0.0202112364472671,0.0203615109180945,0.0151515009208373
2011-12-01,0.0023113719928418,-0.0004962892839283,0.0096988531177993,0.0007189237233311,-0.0141139065534251,0.0432043664035721,0.0137266574491828,-0.0156716450839724
2011-12-02,0.0008011324662921,-0.0136652362017195,0.0119999885559082,-0.0035285949517045,0.0140405857613593,0.0206896347608361,0.0162324155075161,0.0059701437301107
2011-12-05,-0.0093533728526591,0.008212563769481,0.0034146192597179,-0.0172413793103447,0.0148185487260554,0.0012432941437599,-0.0244327773703606,0.0
2011-12-06,-0.0017041492831083,-0.0100815691426701,0.0014605052560731,0.0028110271830029,-0.013085040125954,-0.0269039578905419,0.0019955791838572,-0.0057761676175178
2011-12-07,0.0098873598498356,-0.0062409582929789,0.0078624002168474,0.0113234144455942,0.0092450572777698,-0.0063291781033808,0.0147645988475076,0.0272058731750635
2011-12-08,-0.0169475087167156,-0.0136519104593287,-0.0122309194455961,-0.0176304650648525,-0.0288213836661352,0.0038659858218785,-0.0043642376784181,-0.0297316786473011
2011-12-09,0.0368290851344586,0.0255905740931739,0.0360315663370855,0.0385438938637423,0.0469656926355457,0.0439045493112244,0.0109213508815464,0.0373692074531714
2011-12-12,0.0059710440812539,0.0053632671440277,0.0217286713101229,0.002807014866879,-0.008179951323117,0.0145590041926756,0.0374669136575018,0.0036603361122537
2011-12-13,-0.0663209410993885,-0.0523283800566602,-0.0624120111233066,-0.0706370868233972,-0.0174180161927743,-0.0863191766280204,-0.0429519857576695,-0.0460763374732685
2011-12-14,-4.933147604578147e-05,-0.0025666960079819,-0.0025189492921046,0.0007547342552328,-0.0237592541400996,0.0058823148652792,0.0103241791626948,-0.0038373132585983
2011-12-15,-0.0020293255583898,-0.0121274212917539,-0.0148588972993397,0.0022222024423104,-0.0031847102322189,-0.0140782974601298,-0.0128824353002623,-0.0052989927798695
2011-12-16,-0.0046949395462883,0.0,-0.0089374533580324,-0.0073099692426096,0.0099999525672523,-0.0017675214167951,0.0032460913864927,-0.0075358235131951
