Date,Weighted Industry Change,AWK Change
2012-07-19,-0.0094183292651258,-0.0019444359673394
2012-07-20,-0.0003876639538553,0.0075419123887625
2012-07-23,0.0087011129862242,0.0128241681869978
2012-07-24,-0.0062044104590584,-0.0016520202036115
2012-07-25,-0.0170105139216612,-0.0187224755200832
2012-07-26,-0.0010765357051008,0.0005570095324925
2012-07-27,0.0162511794884388,0.0129978214238503
2012-07-30,0.0254502569059797,0.0030054812824468
2012-07-31,-0.0112421310439384,-0.0103740392310828
2012-08-01,-0.0124349148956356,-0.0030253192658154
2012-08-02,0.007933052278457,-0.0016524751038745
2012-08-03,0.0101951509543559,0.0026652045016275
2012-08-06,0.0059406554342989,0.0065945661040952
2012-08-07,-0.0033341115221964,-0.0117371090544734
2012-08-08,0.0053090863850531,-0.0143046600139693
2012-08-09,0.0130333618981213,0.0152814934713961
2012-08-10,-0.001095076175605,-0.0050025968667453
2012-08-13,0.0031863376818141,0.0007917334330986
2012-08-14,0.0009273930073255,0.0068692773239669
2012-08-15,0.0054597045661201,0.0039266415755456
2012-08-16,0.0028600694469071,-0.0083441905490598
2012-08-17,0.0151424248498955,-0.0068349666133772
2012-08-20,-0.0052923312063787,-0.0068855490754864
2012-08-21,-0.0109765369987312,-0.0082555942714317
2012-08-22,0.005851214467781,0.0056588272977306
2012-08-23,-0.001788970407503,-0.0021447189810646
2012-08-24,0.0022545756050129,0.0051074898605451
2012-08-27,0.0027868358350263,0.0002675083282626
2012-08-28,-0.0006516674161975,0.0005340576063076
2012-08-29,-0.0054449564141769,-0.0029356980722697
2012-08-30,-0.0091618140742628,-0.0083109266738467
2012-08-31,-0.004408027410848,-0.0061994488327743
2012-09-04,0.0113228209312573,0.0102702991382494
2012-09-05,-0.0039002802394098,-0.0085905958342071
2012-09-06,0.0065077386361786,0.0150862443266397
2012-09-07,-0.0052622098735108,-0.0108782133815618
2012-09-10,-4.8634752236108326e-05,-0.0024064210940101
2012-09-11,0.0033444880187631,0.0032197190880303
2012-09-12,-0.0063682124590917,-0.0153196466377262
2012-09-13,0.004132646627726,-0.0056150505508565
2012-09-14,-0.0271361111832655,-0.0347241147386958
2012-09-17,-0.0088750114149821,-0.0058577152973728
2012-09-18,0.0121943400410448,0.0171831157845509
2012-09-19,-0.0029888614024522,0.0033103153623383
2012-09-20,-0.0037722599857247,-0.0021745536576196
2012-09-21,-0.0012518262679009,0.0008157312395298
2012-09-24,0.0072698802269343,0.0160762981014343
2012-09-25,-0.0165041161554282,-0.0072444447128369
2012-09-26,-0.0053725552289161,-0.0064795267962908
2012-09-27,0.0032436643017381,0.0035355198938483
2012-09-28,0.0025273968648983,0.0062448963019709
2012-10-01,-0.0044594832129601,-0.007571627440857
2012-10-02,0.0060276816652995,-0.0029786246802751
2012-10-03,0.0006816771076835,0.0035278445996826
2012-10-04,0.0045273622218594,0.0032379635034566
2012-10-05,0.0029047431405655,-0.0010728836410874
2012-10-08,0.0003748369298446,0.0013473251478901
2012-10-09,-0.0215705143741091,-0.0128928162271874
2012-10-10,-0.0014691696698855,0.0038199013320528
2012-10-11,-0.0091445489661205,-0.0097244896245283
2012-10-12,-0.005698280536233,-0.0071077671737497
2012-10-15,-0.0023755808187438,-0.0049477817452164
2012-10-16,0.0008224128512774,-0.0016496442220445
2012-10-17,0.0181570921565388,0.0227583764347738
2012-10-18,-0.0003364309428299,-0.00053634908213
2012-10-19,0.0022151863438753,0.0034992529765419
2012-10-22,-0.0079492676982156,-0.009370776129043
2012-10-23,-0.0065172904894791,-0.0094979237072939
2012-10-24,-0.0046846826378244,0.0071291009824699
2012-10-25,-0.008003346194947,-0.0029834720243626
2012-10-26,-0.0039833893565558,-0.0010899431797214
2012-10-31,0.0126042433949294,0.0065753884511451
2012-11-01,-0.0113172002812355,-0.0057064969789772
2012-11-02,-0.0032441054749112,-0.0086909206267376
2012-11-05,0.0135665415138259,0.0027472107123401
2012-11-06,0.0074434096910219,0.0197098616140983
2012-11-07,-0.021417267447256,-0.0174731589394609
2012-11-08,-0.0197384357645989,0.0016465800096663
2012-11-09,0.0192092906760048,0.0049491424377792
2012-11-12,-0.0008832162873316,-0.0027307066367505
2012-11-13,0.0111792134847679,0.0126931308821097
2012-11-14,0.0024987490824557,0.0008223349691149
2012-11-15,0.0014526640122746,0.0010932198786698
2012-11-16,0.0083783614376285,0.0103682738771419
2012-11-19,0.0059475219974917,-0.0122830193618546
2012-11-20,0.0094268286721166,0.0113944156807028
2012-11-21,-0.0027128493860885,-0.0032093857674143
2012-11-23,-0.0017395036350773,-0.0018812065720642
2012-11-26,0.0089592732501201,0.0116310600751342
2012-11-27,0.0035309065733609,0.0069723334714357
2012-11-28,0.0161807910002737,0.0125938163061748
2012-11-29,0.0071433746410641,0.0058247608693873
2012-11-30,0.0039081978591004,0.000786543780203
2012-12-03,0.0029291050330924,0.0047644338536722
2012-12-04,-0.0012976282474234,-0.0031504051300615
2012-12-05,-0.0035351180752313,0.0010558896436713
2012-12-06,-0.0069940382871275,-0.0100000281082957
2012-12-07,0.0025163626356768,0.0010603684924626
2012-12-10,0.0056070099338436,0.0052812455394884
2012-12-11,-0.0057826281613455,-0.0065496466332921
2012-12-12,-0.0008990768044816,0.0015743258366008
2012-12-13,-0.0088459702747206,-0.009179183818881
2012-12-14,-0.0036463232769393,-0.0063676803532557
2012-12-17,0.0106135913555795,0.0125166772370864
2012-12-18,0.0027650552573166,-0.001850864499975
2012-12-19,-0.0092252227267985,-0.0106157516624
2012-12-20,0.0018240184230604,-0.00402354388662
2012-12-21,0.0016937448332015,0.0032493617896868
2012-12-24,0.0056975650376899,0.0083829469207253
2012-12-26,-0.0107169040151368,-0.0115281585515032
2012-12-27,-0.003448722295443,-0.0002717233321738
2012-12-28,-0.0017520231455052,-0.0027143993948673
2012-12-31,0.0145506700529512,0.0095161038726127
2013-01-02,0.0051600378256309,0.0087603357338821
2013-01-03,-0.0039193046140681,-0.0002622854620501
2013-01-04,0.0032484714536502,0.0021018921038076
2013-01-07,-0.0097659953605295,-0.0134210084614
2013-01-08,-0.0016437724443686,-0.0029379487096409
2013-01-09,-0.0027595634380922,0.0002672633406571
2013-01-10,-0.0010077482789174,0.0013311830466572
2013-01-11,0.0118885567988391,0.0180515088460069
2013-01-14,-0.0041299241298617,-0.010177437180437
2013-01-15,0.0203115444064227,0.0005289726801703
2013-01-16,0.0063379900301376,-0.000530516110316
2013-01-17,0.0304649395180419,-0.0015869180405109
2013-01-18,-0.0010196585777884,0.0010562692541738
2013-01-22,0.0110860977456453,0.0047256577698792
2013-01-23,-0.0001727609825257,0.005243858577348
2013-01-24,0.0039510880810759,0.0078349237369404
2013-01-25,-0.0257877282282367,-0.0295796409591974
2013-01-28,0.0071273285617349,0.0090787755850823
2013-01-29,0.0108830114830477,0.0177015062259692
2013-01-30,0.0010335813172921,-0.001038984818892
2013-01-31,-8.997917001121946e-05,-0.0013045408131783
2013-02-01,0.004287465182405,-0.0028556752088353
2013-02-04,-0.0157277086071015,-0.0026198186774463
2013-02-05,-0.0014638629569149,-0.0060083476899356
2013-02-06,0.0110139699687013,0.012345711176011
2013-02-07,0.0002582498823066,0.0023136285104774
2013-02-08,0.0085000582385175,0.0048730089389536
2013-02-11,0.0001553608964732,-0.0030643241152285
2013-02-12,0.0041921131353541,0.0053833096181909
2013-02-13,0.0054391281710206,-0.0012670866249517
2013-02-14,0.0062486166843779,-0.0038167357275719
2013-02-15,-0.002786302545536,0.0017902735947814
2013-02-19,0.0088445456170567,0.0129968985657068
2013-02-20,-0.0159962205024892,-0.0007584073041613
2013-02-21,-0.0085781999062682,-0.0005067255420599
2013-02-22,0.0059366495639538,0.0078461499990005
2013-02-25,-0.0280732781675037,-0.0167877266726864
2013-02-26,0.0095095110609389,0.0017784475035248
2013-02-27,0.0155369982018408,-0.0053057829574215
2013-02-28,0.0042006352553662,0.0025413543251883
2013-03-01,0.0056632770182711,0.0015186377079219
2013-03-04,0.0096801156465805,0.0156367946538438
2013-03-05,0.0031101882333924,-0.0054374051157675
2013-03-06,0.0006720473820131,0.0002497412339826
2013-03-07,-0.0026682153768991,-0.000252674288863
2013-03-08,0.0102519238718759,0.0154430534266218
2013-03-11,-0.0010862599815209,0.0039800956312321
2013-03-12,-0.0015485153173443,-0.0079109935423636
2013-03-13,0.0032506111200286,0.0002491482997031
2013-03-14,0.024549891533859,-0.0014977875994535
2013-03-15,0.0022207627205606,0.0047416677852762
2013-03-18,0.011264611746814,0.0100452418117646
2013-03-19,-0.0085012518213789,0.0039751514884996
2013-03-20,0.0012788983496293,0.0046913241162712
2013-03-21,0.0069973218969775,0.002716064453125
2013-03-22,7.973895109986533e-05,0.0039399124601669
2013-03-25,-0.0053768415496241,-0.0012218777932031
2013-03-26,-0.0009287610970557,-0.0004881732284051
2013-03-27,0.0035203652710203,0.0031784168354055
2013-03-28,-0.0204177602171836,0.0077820939478695
2013-04-01,0.0048865654378735,-0.0036213838197149
2013-04-02,-0.0121359660542048,0.0019374670521581
2013-04-03,-0.0151867045985586,-0.0098747553682996
2013-04-04,0.0060935221488454,0.0041232594113523
2013-04-05,0.0074418277626637,0.008511729034773
2013-04-08,0.009372546954358,0.0103839726336692
2013-04-09,-0.003632600127951,-0.0073897823040062
2013-04-10,0.0118145206743714,0.0081261986459827
2013-04-11,5.0928968462260376e-05,-0.0021231458807209
2013-04-12,0.002207449610915,0.0059382424955115
2013-04-15,-0.0394608636227115,-0.0246037592681486
2013-04-16,0.0273112857424577,0.0215027640196347
2013-04-17,-0.0049253679713814,-0.0033286542980146
2013-04-18,-0.0118923879439349,-0.0042846107514899
2013-04-19,0.0044892875841412,0.0021469502986419
2013-04-22,-0.0047311992732658,-0.0088158860095415
2013-04-23,-0.0018588714248085,-0.008909196791723
2013-04-24,-0.0081822598731335,-0.0103415172255868
2013-04-25,-0.0030798013306396,0.0055879383646496
2013-04-26,-0.0037291196780163,-0.0002428545537499
2013-04-29,0.0023749552368333,0.002181293171331
2013-04-30,0.0086486241264742,0.0123278257045688
2013-05-01,-0.013390593869134,0.0004790762401124
2013-05-02,0.0225010337314354,0.0062097478591638
2013-05-03,-0.0053636011580704,-0.0099290349059235
2013-05-06,-0.0054741780704938,-0.0019162115222679
2013-05-07,0.0066749530545594,0.0103489846707926
2013-05-08,0.0051724890467179,0.018301610746164
2013-05-09,-0.0227090403087335,-0.0075829310198791
2013-05-10,-0.0034616992393729,-0.0110588522518382
2013-05-13,-0.0037071789389152,0.005027509747935
2013-05-14,0.0064723937343937,0.0116805209739691
2013-05-15,0.0088910303762351,0.0082567184208036
2013-05-16,-0.0022471613497353,-0.0070093280936505
2013-05-17,0.0067933486301428,0.0
2013-05-20,0.0040464250848925,0.0049400825090963
2013-05-21,0.0006684166051347,0.0002342624522426
2013-05-22,-0.0137030483279632,-0.0122209275461222
2013-05-23,0.0052016504664454,0.0016774429808793
2013-05-24,-0.0034309199553003,-0.0098227079761624
2013-05-28,-0.0029556214693113,0.0007216449246357
2013-05-29,-0.0128776320272827,-0.013972489516015
2013-05-30,0.0029489034704784,-0.000488650320414
2013-05-31,-0.0174172385830219,-0.0225159561894254
2013-06-03,0.0040188502459397,0.0062406388275034
2013-06-04,-0.0202415895660213,-0.011668257702317
2013-06-05,-0.0035507210788472,-0.0007567805186373
2013-06-06,0.0079589544918878,0.0090771712490324
2013-06-07,-0.0024763669333033,-0.0052395930532918
2013-06-10,0.0008980392318717,-0.0020050583457447
2013-06-11,0.0012300956945838,0.0078382143937066
2013-06-12,0.0019721166177002,0.0047147008685679
