Date,Weighted Industry Change,K Change,GIS Change,SENEA Change,MDLZ Change,MED Change,MKC Change
2011-08-31,0.0045417452976899,0.0022140024021332,0.0045044557865588,0.0285588581719536,0.0054550277553988,-0.0054545547022964,0.0027276766372522
2011-09-01,-0.0051966234378641,-0.0057110826375328,-0.0060621916331438,-0.0055745781504214,-0.0028644650403371,-0.0506405735778092,-0.0052410900629216
2011-09-02,-0.0038723427049561,0.001681617186437,0.0029490780858318,-0.0521929239705714,-0.0052249724583293,-0.0288335863340846,-0.0046968663532545
2011-09-06,0.0106784138634863,0.0173003778290948,0.0051770741896238,-0.0019156613882374,0.0118765297581497,0.0006920573711997,0.0163934426229511
2011-09-07,0.0091543138680591,0.0077791842172296,0.0064309131947844,-0.0436005770512064,0.0069484035149993,0.0730223074030854,0.0168442873161565
2011-09-08,0.009790377023746,0.004616805040726,0.0117459277138272,0.0034465631051148,0.0141741881050742,0.0012562502508487,-0.0154009142074611
2011-09-09,-0.0082313512755606,-0.0161230345931399,-0.0050384150443326,0.0108214124043336,-0.0071921752609845,-0.0356687562258383,-0.0147218083003486
2011-09-12,0.0026673593598811,-0.0039734927253684,-0.0016102405071518,0.0167818434722027,0.0043988719234913,0.0476510104915699,0.0086628028805626
2011-09-13,-0.0024271976940449,-0.0054986899184296,-0.0075167457529362,0.0116166395397253,0.0,0.0069886030464502,0.005266659646128
2011-09-14,0.0039002801418609,-0.0003796594086521,0.0035077509066598,0.0298861083039247,0.0040709331821209,0.0350657739670085,0.0069640846465953
2011-09-15,0.0077728031678437,0.0137813767304768,0.0136765435508702,0.0104497746408251,0.0031573079755968,0.0167764392053498,0.006002117259129
2011-09-16,-0.0013218225649599,0.0016697615962899,-0.0058016196368392,0.0057957716896064,0.0005707893048259,0.0029256428680005,-0.0046639265326641
2011-09-19,0.0031664831150329,0.0007485201451214,0.0040118087276684,-0.0131281536226413,0.0034532066729428,-0.0077197783216918,0.0034534824323027
2011-09-20,-0.009259823630792,-0.0033569621178927,-0.0116002800729992,-0.0154968160579625,-0.010037237879037,-0.0005951382135272,-0.001284275935858
2011-09-21,-0.0020761704156546,-0.0157126855026802,0.0123781245956241,-0.0639777088683842,-0.0135837406570231,-0.0148632582958327,-0.0256849471657909
2011-09-22,0.0339169373822515,0.0102158590667918,0.0430420151594683,-0.035148562624013,0.0305716914701688,-0.0087445559850897,0.0207960706571994
2011-09-23,0.0047511233658561,0.0047755493273523,-0.0020539622461524,-0.0133128632739691,0.0077705362625406,0.0292471206987329,0.0196721645000853
2011-09-26,0.0124086108671134,0.0109785727097303,0.0115296125291748,0.0051652102772987,0.0124112933525857,0.035287091914929,0.013412757867681
2011-09-27,-0.0039750457150893,0.0044494194396948,-0.0105341906244554,-0.0160803869828345,0.0008595638391201,-0.04542879708584,-0.0072856428423844
2011-09-28,-0.0185232566445138,-0.009043958577091,-0.0200355290239153,-0.0061538891914563,-0.0138288549379724,-0.0305124157189678,-0.0334447840513759
2011-09-29,-0.0055225540014264,-0.0062742233106518,-0.0007703847035141,0.0171457465403938,-0.0066263194555717,-0.0255516053573681,-0.0113102597608544
2011-09-30,-0.0135932703773561,-0.0056085818348101,-0.0077339321985027,0.0,-0.0209911784845729,-0.0253470177446734,0.0052265175966209
2011-10-03,-0.0070604626174966,0.0028447094098446,-0.0078410677005102,-0.0647628974112969,-0.0075007496629377,-0.0012523767958202,-0.0198516545458767
2011-10-04,0.0061686548507285,0.0121765481911435,0.0111643273675536,0.0943188676766041,-0.0006082864085751,0.0460567523449256,0.0363881157957681
2011-10-05,0.0003482278902372,-0.0045120862937759,0.0029076603312243,-0.0265664494424519,0.0021328365470782,-0.0484449461248139,-0.0026030137929856
2011-10-06,0.0167171977987627,0.0090634356218684,0.0081879966612835,0.0087358727796441,0.0222357447920029,0.0175990376700758,0.0158833672057872
2011-10-07,0.0024160144947297,-0.001304018152501,0.0138670529139016,-0.0410750250581318,-0.0008879133821022,-0.0201834811013252,-0.0042662277811995
2011-10-10,0.0047544981596742,0.0003701732040633,0.0064004094011873,0.0196891752920664,0.0046865802657459,0.0152160678853574,-0.0010581849113346
2011-10-11,0.0092965727208498,0.0063103219348132,0.0124270317011692,-0.0785846035769625,0.0052600905539089,0.0259505318705643,0.0059537019192396
2011-10-12,-0.0013444189590854,0.0018402369127769,-0.005002520390931,-0.0196548339125478,0.0008677691513361,-0.0040556021955948,-0.0025317034328895
2011-10-13,0.0034438297310021,-0.0044280751861335,-0.00631791766308,-0.0098960348664476,0.0119047579489198,0.0116958392473221,-0.0074342029567954
2011-10-14,0.001125642562267,0.0080882098229296,0.003034874281898,0.0158180772152822,-0.0005673888727283,-0.0285714285714286,0.0048667660834173
2011-10-17,-0.0051086197149706,0.0051338242500313,-0.0020283473413523,-0.0156862598435323,-0.0136170082903925,-0.0438128950775269,0.0093180562332572
2011-10-18,0.0124760278087318,0.0027437631407149,0.010167806922405,0.0168818352975045,0.0123527804714687,0.022881931817418,0.0209248792810775
2011-10-19,-0.0072989589888425,-0.0069267419593055,-0.0085448641559396,-0.0415241085800406,-0.0059898143452418,-0.0090634214770464,-0.0104593588820525
2011-10-20,0.0003184765704535,-0.0009184283306726,-0.0045512088153748,-0.0020336001714383,0.0025736388174503,0.0073393840418969,0.0035109869903221
2011-10-21,-0.0005751299727389,0.0032846771474776,-0.0005023978164715,-0.0300449922259063,-0.0042432169068252,0.0132609590916835,0.0175689601010725
2011-10-24,-0.0066345536696804,-0.0041818098588423,-0.0180813969417661,0.0061856103913926,0.0011349914564422,0.0166765195967281,-0.0042261841472418
2011-10-25,-0.0122357813595846,-0.0167914212131699,-0.0086823328374034,-0.0484536367289286,-0.0118811368337905,-0.0335688875259621,-0.0142304730185965
2011-10-26,-0.004400868088014,0.0053456389958959,-0.0012807181323773,0.0159999593098958,-0.0096153887646812,0.0023951500809193,0.0010250728374156
2011-10-27,-0.0052498065422582,0.0,-0.0090794601890897,0.0850738740545482,-0.0053280602221531,-0.0076560167415341,-0.0048290075408965
2011-10-28,-0.0007911419624702,-0.0056271804761731,-0.0040722790451469,-0.0160300924052449,0.0,0.0225518784666908,0.0083316369648437
2011-10-31,-0.0038302905073774,-0.0036758089229984,-0.0130635790028278,0.0233349319084873,0.0028505834920616,-0.0329411450554341,-0.0146103373344308
2011-11-01,0.0014321258665764,-0.0007462145889684,0.0052479863483692,-0.0459486321982504,0.0,-0.0168223998083382,0.0050219263270941
2011-11-02,-0.0060857762737146,-0.0014781599766493,-0.0005180123659026,0.0162601468425821,-0.0100029228930772,-0.0296342574734306,0.0057934775230436
2011-11-03,0.0026667647898845,-0.0006006964381617,0.0225721954014172,0.0444005721857575,-0.0038975333180688,-0.0019505677989574,0.0179482172144537
2011-11-04,-0.0040160497133555,-0.001000785387846,-0.0038640269721306,0.0282567134244188,-0.0156687562112905,0.0736767325015766,-0.0010044041439659
2011-11-07,0.0049641448846461,0.0110242381998238,0.0202176967930835,-0.0111835872020991,0.0005664247234724,-0.0153743646607058,0.0082661262101859
2011-11-08,-0.0025838053748908,-0.0138367416649166,0.0022836882247234,0.0505617927362167,-0.0011261518865942,0.0367097185895761,-0.0003996095518192
2011-11-09,-0.0100927659897781,-0.0150511734385005,-0.0063987714858652,-0.0422405898663745,-0.0102505871668669,0.0277965998245498,-0.0180748004469487
2011-11-10,0.0007780270386075,-0.0004048675535606,-0.0012751654738075,0.0240907051036306,0.00171090315977,0.00712894714852,-0.0004095097809414
2011-11-11,0.0037547447573268,0.0006037954281208,0.0073847953182289,-0.003202181741526,0.0033850191622623,0.0076824511164065,0.004052700488822
2011-11-14,-0.0058884028579979,0.0032329731660066,-0.0070779217460589,-0.0216489789578408,-0.0058922303049661,-0.0353242933744808,-0.0068700776127842
2011-11-15,0.0065522690603716,0.0095276178504008,0.0071210269956776,0.0465225441341009,0.0022598308731411,0.0233957473647892,0.0075417635859708
2011-11-16,-0.004473507003184,-0.0070678975279265,-0.0096716991412708,-0.0305936113225792,0.0002843939934948,-0.0323218849637262,-0.0052952816621826
2011-11-17,-0.0017923527224867,0.0034546227759679,-0.0023249846219704,-0.0046970585800582,-0.0011428833007813,-0.0279291443384747,-0.0086366846476987
2011-11-18,-0.0055282771674764,-0.0030291099453209,-0.0079773898204324,0.0093940275711757,-0.0045805853425201,-0.0222067798898472,-0.0059843359679359
2011-11-21,-0.0005165141651725,0.0022435368772231,0.0070866264718374,-0.0076009431454235,-0.0026170443205937,-0.0107142584664482,-0.0041936874397429
2011-11-22,0.0022158646285842,-0.007317085462786,0.0057516659007352,0.0138359221466845,0.0058224387721625,-0.0223343239957304,-0.003790277928278
2011-11-23,-0.0067699856737857,-0.0080180796575304,-0.0070625284069223,-0.0099573727027934,-0.0049419179099362,-0.020710109257779,-0.0110333215781628
2011-11-25,0.0069386753432517,0.0112010148471723,0.0039390153353227,-0.0448625338018436,0.0038023127621209,-0.0151400309377433,0.0169345568057876
2011-11-28,-0.0001468804864441,-0.0038926948588496,-0.006195190192782,0.0223214665845949,0.0092565721043998,-0.0066568157944263,-0.0126529894614338
2011-11-29,0.0085269651237896,0.0022807508064609,0.0145454902153509,0.0150704652669676,0.0091403463257143,-0.0193308723099559,0.0004182446234066
2011-11-30,0.0064548989039566,0.0077900999923047,0.0119047929623276,0.0455591252633903,0.0050041784561347,0.0138483656476228,-0.001435302320426
2011-12-01,0.0047502365740825,-0.0010197682705564,-0.0002505217131403,-0.035382623742297,0.0091236341653459,-0.0057929670492068,0.0
2011-12-02,-0.0023708736722767,0.0006110975596583,-0.000250241078934,-0.0175517282493363,-0.0035490326050902,-0.0236898719652893,-0.0004099294402209
2011-12-05,-0.0020072339827988,0.0105199363656331,0.0017438887864622,0.0234233573218212,-0.0094954498920997,0.0223665531959339,-0.0018274142657442
2011-12-06,0.0013282501930845,-0.0057907528938532,0.0084766927802076,-0.0114336073658215,-0.0010944163163423,0.0063559430478624,0.0042692194558406
2011-12-07,0.0012233185708682,0.0004015349771584,0.0034637112985638,0.0236923897815571,-0.0002750862503459,0.0049434813261676,0.0042631527877685
2011-12-08,-0.0042272038421297,-0.0082461753287606,-0.0051915718297107,-0.0386667039659288,-0.0024834478040702,-0.0014194788890756,-0.0062905350298828
2011-12-09,0.0093003913700745,0.0072800931202687,0.0004949663938402,0.0370878873756054,0.0121346514554292,0.0333097291612186,0.0121976480091336
2011-12-12,-0.0075003486019775,-0.0132609974149426,-0.0057043537692746,0.0256410124409241,-0.0060044002283821,-0.0013898858433974,-0.0120724804750058
2011-12-13,-0.0086726498990392,-0.007941343612328,-0.0109370775967084,0.0161009941951196,-0.0079300223666226,0.0,-0.0087540780644572
2011-12-14,0.002920689117138,-0.0010259140343834,0.0020176043702092,0.0593587887245285,0.0041655521485879,-0.0103805965751014,0.004733474820211
2011-12-15,0.0030123455228009,-0.0026590523570913,0.0005007626051919,0.0080906459747112,0.006348317558442,0.0034626171875233,0.0012178074433437
2011-12-16,-0.0064455004576098,-0.0046938682089047,-0.013167671535326,-0.0027999877929687,-0.0043656163915609,-0.0095694013826125,-0.0063175336298954
2011-12-19,-0.0096460448862109,-0.0040874874656049,-0.0050264075983322,-0.0095884844000908,-0.0133478037589161,-0.0389078300113569,-0.0032666363598907
2011-12-20,0.0093654239265264,0.0102396064151283,0.0074397362476394,0.023640677750582,0.0109559447895943,0.0251045783017149,0.00813672756551
2011-12-21,0.0138351695422731,0.0144045256905034,0.0198069770985458,0.0088974676534704,0.0113728179115788,0.0143835638808272,0.0145513586775306
2011-12-22,-0.0041323892068351,-0.0002002868970341,-0.0004959200807243,-0.0034220591330309,-0.0061267857386015,0.0195681489760291,-0.0087423490045404
2011-12-23,0.0093162136505411,0.0096269461765044,0.0071996257278041,-0.0011420131755894,0.0115250680608017,-0.0144737019598321,0.004790452809909
2011-12-27,0.0021924362492415,0.0089463373710728,0.0,0.0285605481135951,0.0,-0.006056473821864,0.0081462315218739
2011-12-28,-0.0054561952951135,-0.0037349838942083,-0.0056552631569073,-0.0107407746491608,-0.0048077006351002,-0.0340367606727292,-0.0035650683143578
2011-12-29,0.0060249975199595,0.0047412422665151,0.0017245551751928,0.0097928525933404,0.0096463186842279,-0.0141844508885471,0.0073384125350866
2011-12-30,-0.0018048053292846,0.0003956569350253,-0.0012357696043482,-0.0383612913226009,-0.001069543152282,-0.0093862895928038,-0.0072849525479907
2012-01-03,-0.0123595552007688,-0.0100059274870745,-0.007144639429346,-0.0348221072534908,-0.0179183212517836,0.0641939792542511,-0.0119772355526489
2012-01-04,0.0013364065838969,-0.0019797758353608,0.002720766992858,0.0114624871253963,0.0010709750244048,-0.003371557045994,0.0027899439776206
2012-01-05,0.0070160989216447,0.0031802791302854,0.0064261527956939,0.0105633984117813,0.0082821632584426,0.0074073840977475,0.0047866310607962
2012-01-06,-0.0075096410359645,-0.004336708509527,-0.0106172914858217,-0.0245232018302231,-0.0097573562698052,0.0288010276431408,0.0009934280795059
2012-01-09,9.221205977569792e-05,0.0,-0.0019960535778393,-0.0256916853016391,0.001327397244182,-0.0039318754073894,0.0029703272451265
2012-01-10,0.0031628351424274,0.008634270983343,0.0059865721514923,0.0036086668268105,-0.001050996166159,0.0155339659599371,0.0054998778262833
2012-01-11,0.0023709314667127,0.005068267838153,0.0059730677438202,0.0793905172348523,-0.0007902734462692,0.0070197610811538,0.0019604448560853
2012-01-12,0.0026231257732813,-0.002907569789402,0.0051941400664736,0.012345676369527,0.0028863974964534,0.002526845359811,-0.0007799746837401
2012-01-13,-0.0077236808195936,-0.0107087077594329,0.0029614740999287,-0.0221139484947244,-0.0107386025179398,-0.015296352934147,0.0037240028421064
2012-01-17,-0.0005201354228027,-0.004109571247424,-0.0007352642122018,-0.0181268712437368,-0.0002621479206397,0.0165499827021328,-0.0019417179440989
2012-01-18,0.0122628193802156,0.0047133088589381,0.0068677649289442,0.0458221242018165,0.0152071798724805,-0.0050188159229631,0.0101147725988538
2012-01-19,-0.0019161713676399,-0.0035039966696213,-0.0021929861252474,0.0179618679906425,-0.0023201894937792,0.0118600887190927,0.0013461479773888
2012-01-20,-0.0045753265637739,-0.0029285732585706,-0.0046500841548717,-0.0039840857631244,-0.0036074001389253,-0.0123762259377227,-0.0094231092012844
