Date,Weighted Industry Change,MG Change
2012-01-09,-0.0041241095412836,-0.0062473809704443
2012-01-10,0.0036734543368126,-0.0670833587646482
2012-01-11,0.0061295901204363,-0.002236187077116
2012-01-12,0.0260973624212239,-0.0567978722315294
2012-01-13,-0.0023209101045245,0.031160095853867
2012-01-17,-0.0055801962610996,-0.027829331926354
2012-01-18,0.013929990236469,0.0297648027606469
2012-01-19,0.0151873454672883,0.0144521890403842
2012-01-20,-0.003433593817379,0.0037002738483192
2012-01-23,-0.0067876807229847,0.00554276403454
2012-01-24,0.0050684702029393,0.0023062378393329
2012-01-25,0.0314846300581522,0.0050878214030092
2012-01-26,-0.0078534764714343,0.0247479799761606
2012-01-27,0.011289235284727,0.0107624074743435
2012-01-30,4.872460108169415e-05,0.0062416133635153
2012-01-31,-0.0070101612528456,-0.0053003063215467
2012-02-01,0.0225962128806554,0.0394217968260149
2012-02-02,-0.0091460687309718,-0.0474590166363902
2012-02-03,0.0077855113593245,-0.0051150441844726
2012-02-06,-0.0025184909722747,0.0021598766839353
2012-02-07,-0.005782069003271,0.0064627975784476
2012-02-08,0.0044538566138934,-0.0076759189475274
2012-02-09,0.0105258233009345,0.0042918620061871
2012-02-10,-0.0037031060466208,-0.0219072256803839
2012-02-13,-0.0046050239019175,-0.003060848255535
2012-02-14,0.0006780896874367,-0.0022094228420137
2012-02-15,-0.0268142107208547,-0.0171579145403742
2012-02-16,0.0132628732854619,0.0300718157830012
2012-02-17,0.0012268271244552,-0.0255854365243708
2012-02-21,-0.0004745225189328,-0.0125055286703729
2012-02-22,-0.0132443598872686,-0.0313351734656456
2012-02-23,0.0667784170725827,0.0742643701036774
2012-02-24,0.0060514720285174,-0.0056473095364942
2012-02-27,0.0070879227837044,0.0070175374020204
2012-02-28,0.0046482026534786,-0.0165866068658889
2012-02-29,-0.0206065126780131,-0.0044444613986543
2012-03-01,0.0171864729999181,-0.0084482230320703
2012-03-02,-0.0030021391768909,0.0045004673519332
2012-03-05,0.006852774842516,0.0233813157875554
2012-03-06,-0.0268622747402946,-0.0199379203223478
2012-03-07,0.0061619071505346,0.0099413117508452
2012-03-08,0.0084251350956468,0.0178332417783324
2012-03-09,0.0100158581286006,0.0375546124313323
2012-03-12,-0.0058498360679216,-0.0029485971145366
2012-03-13,0.0304749211325254,0.016476526759247
2012-03-14,-0.0024154650633737,0.0058066937413652
2012-03-15,0.0029048261412673,0.0115273268317534
2012-03-16,0.0023985729129649,0.0105734130650045
2012-03-19,-0.0040401700346412,0.0152855652227287
2012-03-20,-0.0077078999543235,0.0095961522959526
2012-03-21,-0.0018404694624644,0.0079176109967782
2012-03-22,-0.0071772435663567,-0.0174603381244616
2012-03-23,0.0121795162397007,-0.0316045655186611
2012-03-26,0.0198974252417718,0.009921445465876
2012-03-27,-0.011794037365497,0.0020449585071724
2012-03-28,-0.0207050027168508,0.0142392344408501
2012-03-29,0.0087388523693159,-0.0229283861958905
2012-03-30,-0.010708298299131,-0.0265631236930821
2012-04-02,0.0136065293147576,0.0303285307622637
2012-04-03,-0.0011381691347564,0.018032809054778
2012-04-04,-1.0505389366841973e-05,-0.035351516361501
2012-04-05,-0.0032587166609766,-0.014799170702544
2012-04-09,0.0013115967861245,0.0175361520340021
2012-04-10,-0.0231505124105414,0.0090948065433044
2012-04-11,0.0020905129910312,0.0072711754660461
2012-04-12,0.0219874758894363,0.0046788859753571
2012-04-13,-0.0192294627230988,-0.0029686045398939
2012-04-16,-0.0104706401677162,-0.0076530740507007
2012-04-17,0.0184549878813732,0.0242553061627327
2012-04-18,-0.0059073495662348,-0.0228881035660909
2012-04-19,-0.0147984958190624,-0.0245866858819169
2012-04-20,0.0018573179701162,0.0176192453522414
2012-04-23,0.0013961966357402,-0.0072805170670941
2012-04-24,-0.0008316206500317,0.0060422697102912
2012-04-25,0.0090064552894115,0.0055084389264957
2012-04-26,-0.0020456066089686,-0.0084531176766397
2012-04-27,0.0048997251052149,0.0370370731251812
2012-04-30,-0.0144709891732633,-0.0381147672014515
2012-05-01,0.004580960868793,-0.0170430179051036
2012-05-02,0.0046885392391493,0.02140671840034
2012-05-03,-0.0406004140692118,-0.0123773329812239
2012-05-04,-0.0412621366413585,0.0073688807344061
2012-05-07,-0.0065172951275208,0.0391304181969685
2012-05-08,0.0037521299112266,0.0134850274335092
2012-05-09,0.0027144918553385,0.0096639267629391
2012-05-10,-0.0111366945400662,-0.0029045516064821
2012-05-11,0.003536346138789,0.0071398605672844
2012-05-14,-0.0119990890628634,-0.0097128183814278
2012-05-15,-0.0179995028075222,0.0080816900130949
2012-05-16,-0.0220202984178453,-0.0033557014762588
2012-05-17,-0.02387365457706,-0.0164210269325659
2012-05-18,-0.0234767118895734,-0.0042955489055071
2012-05-21,0.0197101321063634,0.0223559953846426
2012-05-22,-0.0178985247602204,0.0012594746863924
2012-05-23,0.0106351225631636,0.0156712800643701
2012-05-24,-0.0028418418358862,-0.0050208758912167
2012-05-25,-0.0085805826103758,-0.031184146034266
2012-05-29,0.0080949212413722,-0.0004347925600798
2012-05-30,-0.0292675041678788,-0.0135905073739805
2012-05-31,-0.0209943529583878,-0.0017714352663355
2012-06-01,-0.0007525804492254,-0.0180342476567474
2012-06-04,-0.0129774288535258,-0.0178327060828197
2012-06-05,0.0311818897641831,0.016877665805871
2012-06-06,0.0287019610590242,0.0146856209903225
2012-06-07,-0.0184122174117931,-0.017009895502226
2012-06-08,0.0016633572010369,0.0082042069641869
2012-06-11,-0.0441191025234687,-0.0205724946003948
2012-06-12,0.0082791058887231,-0.000454762573257
2012-06-13,-0.015886763781404,-0.0305517586397758
2012-06-14,0.0165255632010418,0.0346604102059141
2012-06-15,0.0023186608691017,0.0482199039689957
2012-06-18,0.0186355696816472,0.0364807042619012
2012-06-19,0.0185191259959714,0.0098643556050455
2012-06-20,-0.0156728169758048,-0.0141987986566386
2012-06-21,-0.0525965124654455,-0.0226337141699053
2012-06-22,-0.0193149033402006,0.002939928449992
2012-06-25,-0.0102926412405325,0.0195246605368668
2012-06-26,0.0034213075539281,0.0178053959407036
2012-06-27,0.0210299001065864,0.0222942535613954
2012-06-28,0.0342233237067849,0.0276000213623046
2012-06-29,-0.0006554696630385,0.0072825041374624
2012-07-02,-0.0035988726779237,0.0052969878180826
2012-07-03,0.0178244646269422,0.0104947067501553
2012-07-05,-0.0005942323720834,-0.0163629095089667
2012-07-06,-0.0008815407275766,0.0045714605422247
2012-07-09,-0.0045418208925404,0.0041635355803902
2012-07-10,-0.0367573382378629,-0.0362346359400905
2012-07-11,-0.0118188116333264,-0.0318199332657434
2012-07-12,-0.0002709884697134,0.0060556970431245
2012-07-13,0.0106216040270849,0.0075818251439245
2012-07-16,-0.0023444283071436,-0.0102807520549437
2012-07-17,0.0071885283869153,-0.005964199634411
2012-07-18,0.0304157520518348,-0.002793283971109
2012-07-19,0.00475227854067,-0.0409868210781688
2012-07-20,-0.012817764676191,-0.0079298261255825
2012-07-23,0.0151341410594249,0.0038379594737637
2012-07-24,-0.0170178088614834,-0.0380710508361676
2012-07-25,-0.0040560136185771,0.0166812620418124
2012-07-26,-0.0533821727315449,-0.0123614245309434
2012-07-27,0.0230054621841247,0.002154293252111
2012-07-30,-0.0278889125880106,-0.0150085928837902
2012-07-31,-0.012852682071629,-0.0191972309159242
2012-08-01,-0.0119130795189893,-0.0363153099023405
2012-08-02,-0.0129164507584881,-0.0951500924821831
2012-08-03,0.0294720756352498,0.0149104982379303
2012-08-06,0.0125917183020366,0.0424390653284584
2012-08-07,0.0016669310551715,-0.0009275765728394
2012-08-08,0.0136613134211117,0.0135577804489178
2012-08-09,-0.0006412336284292,-0.0752788478054587
2012-08-10,0.0005180492444598,0.0486459020749637
2012-08-13,-0.0044663151336438,0.0009574178242235
2012-08-14,-0.0161903337696564,-0.0014298751168455
2012-08-15,0.0151702088276944,0.0224557719303171
2012-08-16,0.0167242158285636,0.01074764235216
2012-08-17,0.0025953671515833,0.014780586626446
2012-08-20,0.0042405878930304,-0.0150753738194306
2012-08-21,-0.0098851898539334,0.0009254303493847
2012-08-22,-0.0092857318030802,-0.0032452339274263
2012-08-23,0.0059987367127354,-0.0111627800520074
2012-08-24,-0.0008816467850104,0.0033034305361019
2012-08-27,-0.0019862957528413,0.0112306860876459
2012-08-28,-0.0030526831840105,-0.0041724688855459
2012-08-29,-0.0069692884815212,0.0129750086948759
2012-08-30,-0.0002863094827638,0.0027598650678043
2012-08-31,-0.0017474575401021,-0.0063781909854622
2012-09-04,0.0086473165055132,0.0174551746796628
2012-09-05,0.0049408866273838,-0.0031731503408369
2012-09-06,0.0169744863215564,-0.0040705630982999
2012-09-07,0.0228328040229646,-0.0013686444589911
2012-09-10,0.0178736458719107,0.0224461645822571
2012-09-11,0.0130093879534453,0.0116801539177204
2012-09-12,-0.0019268153301732,0.007073379375592
2012-09-13,0.0233828636186414,0.0153913977569277
2012-09-14,0.0322791355305749,-0.0047332448982321
2012-09-17,-0.0126864647626897,-0.0142857107470341
2012-09-18,0.002791188372513,0.0052700452117845
2012-09-19,8.78854950759103e-05,-0.0078329116084161
2012-09-20,-0.0008715954588925,0.00618653566898
2012-09-21,-0.0140732684651467,-0.0017384143906762
2012-09-24,-0.0049922272281702,0.0135667160073125
2012-09-25,-0.0387102084700733,-0.0142057653985766
2012-09-26,-0.0066438394345863,0.0
2012-09-27,0.0139061978074133,0.0069384150528022
2012-09-28,0.0013306524200065,0.0051993431382183
2012-10-01,0.0027678686790473,-0.0017116351771881
2012-10-02,-0.0026155798673495,0.0200084852249498
2012-10-03,-0.0046769270932414,-0.0125103937776209
2012-10-04,0.0047419652656557,-0.0075566879715321
2012-10-05,-0.0069337433134494,-0.0177215216360125
2012-10-08,-0.0040342558172395,-0.0030211348551456
2012-10-09,-0.0131623248916657,-0.0021691643694354
2012-10-10,-0.0030643555151623,-0.0189247541530157
2012-10-11,-0.0004773371265506,-0.0182608728823456
2012-10-12,-0.0055047419250487,-0.0141405084706763
2012-10-15,0.0131859399549465,-0.0040286549674649
2012-10-16,0.0073132931302164,-0.0044883473244085
2012-10-17,-0.0015944684454703,0.0180586738338197
2012-10-18,0.0180345526032784,-0.016459027554231
2012-10-19,-0.0236122213384746,-0.015945347120929
2012-10-22,-0.0112915601413905,-0.0041724688855459
2012-10-23,-0.0056527289285338,0.0117426016556752
2012-10-24,-0.0144636458702543,-0.0037054156155928
2012-10-25,-0.0126718466302511,0.0032229099625161
2012-10-26,-0.0059180900032235,-0.0018331351392364
2012-10-31,-0.0027124621361409,0.0109839710264581
2012-11-01,0.0179893034277118,0.0036101048852397
2012-11-02,-0.0470093360382031,-0.0249110087787249
2012-11-05,0.0205533770971916,0.0209472227230894
2012-11-06,0.0161936252108509,-0.006244397376094
2012-11-07,-0.0162646173841342,-0.0299727444909936
2012-11-08,-0.0272355827458956,0.0004677375712993
2012-11-09,0.0098493718966933,-0.0112834868807237
2012-11-12,0.0012504075593134,-0.0028517761730102
2012-11-13,0.0030800646059214,-0.0190566756975702
2012-11-14,-0.0251691994131293,-0.0573093878791191
2012-11-15,0.0089529696547811,0.0020565041958726
2012-11-16,0.0023223800529727,-0.0082431658253434
2012-11-19,0.0153214718536841,0.0025839398488297
2012-11-20,0.0074090568252116,0.0005154757256943
2012-11-21,0.0093865134755796,0.036998387947545
2012-11-23,0.0051989679626158,-0.0105104649291273
2012-11-26,0.0101106134938794,0.0499747500155254
2012-11-27,-0.0089071936937952,0.0244839285045518
2012-11-28,0.0010709708496657,-0.0122410655218264
2012-11-29,-0.0018915652691483,0.0202926047351751
2012-11-30,0.0085679567553794,-0.0018407275205397
2012-12-03,-0.0075730902358126,0.0050504453413713
2012-12-04,0.0120456290695717,0.0068275617008204
2012-12-05,-0.0042236127105173,-0.0045146899860924
2012-12-06,0.0248882574615649,0.0004549694763468
2012-12-07,0.0159367822974623,-0.0090333722269357
2012-12-10,0.0247730577746176,0.0013642877197711
2012-12-11,0.0055596942722667,0.0013593424132463
2012-12-12,-0.0108485022031107,0.0288159083016128
2012-12-13,-0.0019686033943733,-0.0127136788675382
2012-12-14,0.0069492647175732,-0.0156250172959911
2012-12-17,0.0066063808909415,0.0194834758097719
2012-12-18,0.0165846395136703,0.0022242502414306
2012-12-19,0.0016523059308185,0.0102312965711674
2012-12-20,0.0084147072448459,0.0295936437436602
2012-12-21,-0.026356204757796,0.0121739428976307
2012-12-24,-0.0014636707136186,0.0060684608366009
2012-12-26,-0.0045741308741559,0.0055986680430464
2012-12-27,-0.0006698641037894,0.0199220043929319
2012-12-28,-0.0054314149685343,0.0072711754660461
2012-12-31,0.0267373651963866,0.0484076999545314
2013-01-02,0.0075657107505972,0.0092705140885106
2013-01-03,-0.0041548486260957,-0.0290489282377698
2013-01-04,0.0071134978719996,-0.0057026229734905
2013-01-07,0.0040450253607314,-0.0078479402682357
2013-01-08,-0.0028583050097032,-0.015359104893723
2013-01-09,-0.0309691598139818,-0.091261255861423
2013-01-10,0.0149768888666126,-0.0051642585419223
2013-01-11,0.0072984076009788,0.0037950628081403
2013-01-14,-0.0072249490626269,0.0279091849395601
2013-01-15,0.0295430768196245,0.0184843593882098
2013-01-16,0.0008105599733426,-0.0199637257613557
2013-01-17,0.0165506375628523,0.0064754571791869
2013-01-18,0.0027783832177884,0.0202299096118444
2013-01-22,0.0014455299565587,0.0063263128019124
2013-01-23,-0.0049493629966111,-0.005376296304905
2013-01-24,0.013434192448452,0.0089686443848424
2013-01-25,0.0190521499929869,-0.0071174310796357
2013-01-28,0.0018404629591545,0.0188087809103871
2013-01-29,0.0039759407803281,0.0092430016799277
2013-01-30,-0.0191700534447166,-0.0341506427948569
2013-01-31,0.0028965652182932,0.0
2013-02-01,0.0004763657543796,0.0004510703133704
2013-02-04,-0.0066024348276657,-0.0127099717620636
2013-02-05,0.0023019394691139,-0.0096241561599321
2013-02-06,0.0091979840791939,0.003257314824093
2013-02-07,-0.010969340556001,-0.0004627593058485
2013-02-08,-0.0114759020576848,0.0060102206731029
2013-02-11,-0.0099701334401113,-0.0147329514245178
2013-02-12,0.0032378745953171,-0.0079365114700484
2013-02-13,0.0023815296734688,0.0098545751799249
2013-02-14,0.0102545342201981,-0.0213755103176745
2013-02-15,-0.0002393081109308,0.0122873454989005
2013-02-19,0.0220019951485808,0.0046750997813547
2013-02-20,-0.0312159290620103,-0.0153274460372286
2013-02-21,-0.0004266508497348,-0.0165328474354449
2013-02-22,0.0045685112161243,-0.0171755113896746
2013-02-25,-0.0462006515862938,-0.0212457096166109
2013-02-26,-0.003516010832617,0.0088452236757541
2013-02-27,0.0185405379087177,-0.0024295061829883
2013-02-28,-0.0389223271835419,-0.0038967326366478
2013-03-01,-0.0133282822728694,0.0127077341405723
2013-03-04,-0.0046878917782003,-0.0038572769811434
2013-03-05,0.0173336091767596,-0.0028986169603643
2013-03-06,0.010132467330088,0.0314161238159619
2013-03-07,0.0129282024899317,0.01074764235216
2013-03-08,0.011890254038143,0.0196436873990558
2013-03-11,-0.0021601674518082,0.016584529273442
2013-03-12,-0.0061417989209421,-0.0162494875623614
2013-03-13,0.005244367989556,0.0249110936251961
2013-03-14,0.0105856312996223,0.0012992934797423
2013-03-15,0.0012899120657378,-0.0129533350188718
2013-03-18,0.003248888533791,-0.0026583724746854
2013-03-19,-0.0110539139574452,0.0013267925027453
2013-03-20,0.0068703805720678,0.0119734131662377
2013-03-21,0.0019032971292325,0.0216622348779173
2013-03-22,0.0094781621593749,0.0012909073554635
2013-03-25,-0.0086142410787281,0.0055841562256127
2013-03-26,0.0073220653628472,0.0059548867837291
2013-03-27,0.0116931572164449,0.0234541244847108
2013-03-28,0.002913186242131,0.0045642614631453
2013-04-01,-0.0213515936299516,-0.0265560699944702
2013-04-02,-0.0282523830286393,-0.0050804756549404
2013-04-03,-0.036864436222965,-0.0046968663532544
2013-04-04,-0.0032672180534371,0.0089782384481046
2013-04-05,0.016786346136611,0.0196497648363778
2013-04-08,-0.0046447563927988,0.0
2013-04-09,-0.0171557221681608,-0.0747825788414996
2013-04-10,0.001371129780255,-0.0057088885166542
2013-04-11,0.0078954844732544,-0.0124283091746477
2013-04-12,-0.0247644079294378,0.0
2013-04-15,-0.0680198389619083,-0.0215264443523119
2013-04-16,0.0026675716417304,-0.0054536742655171
2013-04-17,-0.0143588163561116,-0.0327620772949182
2013-04-18,-0.014815029803708,-0.0141583881533544
2013-04-19,-0.0046809111702441,-0.004792340218171
2013-04-22,0.0155995266446676,-0.0080299580342465
2013-04-23,-0.0113039786186773,0.0042735003547242
2013-04-24,0.0244576569452534,0.0
2013-04-25,0.0017960301010374,-0.0052882275133075
2013-04-26,0.0020945578205407,-0.0010631871867539
2013-04-29,0.0025965254784705,0.0069112744181952
2013-04-30,0.0035029055255781,0.0026455632496496
2013-05-01,-0.0083922078515395,-0.000527716542439
2013-05-02,0.0119250700430338,-0.0021096524319702
2013-05-03,0.006457172495627,0.0078740961620139
2013-05-06,0.0041602577949334,0.0046729050632577
2013-05-07,0.0039937599799055,0.0154799358823766
2013-05-08,0.0212127023706229,0.0214285749040608
2013-05-09,0.0227090511306829,0.0134932760957172
2013-05-10,0.0124966524613169,0.0024666618614404
2013-05-13,-0.0133463616598985,0.0064165429071061
2013-05-14,0.0208461142879339,0.0122549021899448
2013-05-15,0.0221688912851723,0.0038703397876522
2013-05-16,-0.0005633859210924,0.0101155627243439
2013-05-17,0.0335506070720017,-0.0071089865316782
2013-05-20,0.0365080960751495,0.0043000550060018
2013-05-21,0.0024929473567116,0.0090605884730106
2013-05-22,-0.0003948641042262,-0.0014211599136949
2013-05-23,0.0175571580182843,0.0028666729607044
2013-05-24,-0.0060151434977587,0.0162213820343038
2013-05-28,-0.0042164995246924,0.009790166760063
2013-05-29,0.0064027084402424,0.0051067176568056
2013-05-30,-0.0005487593524385,-0.0060268503757927
2013-05-31,0.0015736653537184,0.0023440805081757
2013-06-03,-0.0061225516536443,0.0041899513270902
2013-06-04,-0.0105980032260683,-0.0051091782091671
2013-06-05,-0.0105701477476655,-0.0004668640917935
2013-06-06,-0.00424024642784,0.0074487826267176
2013-06-07,0.0097150832775411,-0.002288381855205
2013-06-10,-0.0063848603558977,-0.0178244700460387
2013-06-11,-0.006626383798952,0.0074941379181885
2013-06-12,-0.0285347817167257,-0.0069540853339124
2013-06-13,0.0164344542296091,0.006086102858237
