Date,Weighted Industry Change,HTBI Change,NFBK Change,AX Change
2011-10-11,0.0178891360623858,0.0,0.0089685946198631,0.0313639900787264
2011-10-12,0.0165174001918243,0.0,0.0110293925959096,0.023157889382881
2011-10-13,0.0148605195951935,0.0,0.0156950405847605,0.0138889422387267
2011-10-14,-0.0020663229323414,0.0,-0.0051206609567512,0.0020311260691547
2011-10-17,-0.0099127041968039,0.0,-0.0059568360259718,-0.014492756484755
2011-10-18,0.0194335067308302,0.0,0.0096225519890837,0.03166782604202
2011-10-19,-0.015312066315407,0.0,-0.012527645531441,-0.0190476011295396
2011-10-20,0.0110817967257806,0.0,0.0149365282231509,0.001385966990048
2011-10-21,-0.0099815891252528,0.0,-0.0230713699095526,0.0013532109692163
2011-10-24,0.014265768895239,0.0,0.0243004003285859,0.0073874851672902
2011-10-25,-0.0403315141752764,0.0,-0.0116447808715129,-0.0533689261474343
2011-10-26,-0.0151013932165218,0.0,0.0043258758292484,-0.0248791018457585
2011-10-27,0.0351054467674141,0.0,0.022857136850201,0.0434487687177204
2011-10-28,-0.0069913293973727,0.0,-0.021830918170708,0.0078482593759626
2011-10-31,0.0135689833696373,0.0,0.0169366754934552,0.0119047821784507
2011-11-01,-0.0031331980835528,0.0,0.0067719974397503,-0.0108695546541864
2011-11-02,0.0080412052958919,0.0,0.0397058133452747,-0.0053944655507498
2011-11-03,0.0029307115579331,0.0,-0.005641770633789,0.004745742021981
2011-11-04,0.0055266874969112,0.0,-0.0007169085789547,0.0081688796910276
2011-11-07,0.0086379248793578,0.0,0.0101449431325333,0.0081355854616326
2011-11-08,0.033945672595182,0.0,0.0056697598836065,0.0393442873094903
2011-11-09,-0.0072695838661046,0.0,-0.015941970393996,-0.0032787010317943
2011-11-10,0.0122980639892981,0.0,0.0122832482397642,0.0123136472213529
2011-11-11,0.0073954322250238,0.0,-0.0014064987411228,0.0122580374440839
2011-11-14,0.0048822552641375,0.0,-0.0049715508891731,0.008376234338419
2011-11-15,0.0379803401269058,0.0,0.0287976141478214,0.0426208086029672
2011-11-16,0.0126020958619829,0.0,-0.0099290926846895,0.0166872962095867
2011-11-17,0.0031853226137502,0.0,-0.0028612892013272,0.0042630751826414
2011-11-18,-0.0026478338380566,0.0,0.01363966759139,-0.0060643046002265
2011-11-21,0.0122247790438947,0.0,0.0028819038262677,0.0154798765266318
2011-11-22,0.0068655484258602,0.0,-0.0064377571504476,0.009287902295562
2011-11-23,-0.0267138754806493,0.0,-0.0101891467475696,-0.031855104409168
2011-11-25,0.0098446338344801,0.0,-0.0022205736850085,0.018661516252568
2011-11-28,-0.0026123203745943,0.0,0.0014336253429054,-0.0049140000203856
2011-11-29,-0.0140589710200709,0.0,-0.0093256339859017,-0.0192069069185469
2011-11-30,-0.0019544065583661,0.0,0.0191761991942325,-0.0122850586304651
2011-12-01,0.0020898112437993,0.0,-0.002108218564245,0.0043424126042134
2011-12-02,0.0068693656202336,0.0,-0.0097222369330352,0.0091520153425779
2011-12-05,-0.0105035769398377,0.0,-0.011748455601972,-0.0101796448220055
2011-12-06,-0.001312165637539,0.0,0.0013985366262127,-0.0030339343719279
2011-12-07,-0.0064955219531161,0.0,0.0120482041951767,-0.0085523084801275
2011-12-08,-0.0104499879987893,0.0,-0.0190813335602579,-0.0092478190431718
2011-12-09,0.0060260665996468,0.0,0.0179340370188299,0.0012338346016829
2011-12-12,-0.0037768204313924,0.0,0.0042795933556082,-0.00559007145686
2011-12-13,-0.0136739116751917,0.0,-0.0246652467915387,-0.0117356718832669
2011-12-14,0.0017877296215385,0.0,0.001454478085818,0.0018750429153442
2011-12-15,-0.0002923360893485,0.0,0.0042826478846177,-0.0006195928909544
2011-12-16,-0.0031046923112865,0.0,0.0,-0.0037313100887474
2011-12-19,-0.0085000531652854,0.0,-0.0223776151806902,-0.0061956925590238
2011-12-20,0.0031317830231442,0.0,0.0062981937750214,0.0018517764125976
2011-12-21,0.0045812327565204,0.0,0.0090402870830313,0.0030960461665775
2011-12-22,-0.0011445867574553,0.0,-0.0006897154976627,-0.001233716936739
2011-12-23,-0.0013365592825931,0.0,-0.0103448097686228,0.0006180611058849
2011-12-27,0.0025090381494639,0.0,0.0169014745367038,0.0006180611058849
2011-12-28,-0.0036951032498559,0.0,-0.0214979448426782,0.0
2011-12-29,-0.0025095581863161,0.0,-0.0027738894584129,-0.002464510739795
2011-12-30,0.0008432831209209,0.0,-0.0118632348209806,0.0030863725127056
2012-01-03,0.0170820184014423,0.0,-0.0020689619537245,0.021498676864811
2012-01-04,-0.0072527634911643,0.0,0.0021008367931917,-0.0089821268877896
2012-01-05,0.0122079546049297,0.0,0.0126849679010101,0.0121359689620666
2012-01-06,0.0059258047554702,0.0,0.0055866141007653,0.0060132523461364
2012-01-09,-0.0003889248308717,0.0,-0.0041782658435851,0.0
2012-01-10,-0.011474129049516,0.0,-0.0034459242899857,-0.0130100127344566
2012-01-11,-0.0003061049283025,0.0,0.0020905886960899,-0.0006024234127728
2012-01-12,-0.0015940300940381,0.0,0.0139958093183681,-0.0042168489888926
2012-01-13,0.0059567273711864,0.0,0.0091164569748021,0.0055147153352235
2012-01-17,-0.0064776386549071,0.0,-0.0055058711951181,-0.0066626655861053
2012-01-18,0.0029406364843289,0.0,0.0173732081865569,0.0
2012-01-19,-0.008978954265728,0.0,-0.016393505545334,-0.0012195401359078
2012-01-20,0.00438756498675,0.0,0.0202372609618497,0.0006097700679539
2012-01-23,0.0036063970971321,0.0,0.0027472174051756,0.0036540478479659
2012-01-24,0.0097657290999098,0.0,0.0124913038194118,0.009174288381074
2012-01-25,0.0063329245903668,0.0,0.0144428917289667,0.0054545547022964
2012-01-26,-0.0036522260791306,0.0,-0.0074324500236485,-0.0030084922914772
2012-01-27,0.0111733760253767,0.0,0.0130854391744027,0.0108891948185197
2012-01-30,-0.0008582959017666,0.0,-0.0027211444060494,0.0
2012-01-31,-0.0054652629716282,0.0,-0.0080971521030866,-0.00535715218304
2012-02-01,0.002825019049049,0.0,0.0107961727116801,0.001791085769881
2012-02-02,0.0062439178098276,0.0,0.0019999966106288,0.0071685090127921
2012-02-03,0.0083687013954299,0.0,0.0230263059450897,0.0065242407485675
2012-02-06,-0.0390997647937686,0.0,-0.0855063817641211,-0.0314644880700141
2012-02-07,-0.0030127729422707,0.0,-0.0033670276349973,-0.002958534804091
2012-02-08,-0.0026447778367443,0.0,0.0081027102745144,-0.005331649864559
2012-02-09,-0.0113586169407659,0.0,0.0,-0.0141425916811497
2012-02-10,0.0007459918962319,0.0,0.0013577103560928,0.0006006143610181
2012-02-13,-0.0035748679855969,0.0,-0.0074324500236483,-0.0023753512568226
2012-02-14,-0.0014725496362089,0.0,-0.0259385527762446,0.0060060290547053
2012-02-15,-0.0172131527241311,0.0,-0.0223619781579459,-0.0160617822125494
2012-02-16,0.0246504935766551,0.0,0.052244341104564,0.0181817719430634
2012-02-17,-0.008504573817516,0.0,-0.005567175497538,-0.0089285491275128
2012-02-21,0.0027582348190943,0.0,-0.0209059801950216,0.0060132523461364
2012-02-22,-0.0022181543047638,0.0,-0.0057264835546758,-0.0011990681893132
2012-02-23,0.0003090178840231,0.0,0.0329512974992684,-0.0042193908487275
2012-02-24,-4.340060163364058e-06,0.0,-0.0062587747985458,0.0006049744988767
2012-02-27,0.0103839046488769,0.0,-0.0063514361238271,0.0127350512271747
2012-02-28,-0.0169028566409613,0.0,-0.0084925545278678,-0.0202501568819725
2012-02-29,-0.0118791310780349,0.0,-0.0171183734224329,-0.0078693138325029
2012-03-01,-0.0044941838399403,0.0,-0.0057970272614626,-0.0042348214921373
2012-03-02,-0.0230591648223658,0.0,-0.0313411188883882,-0.0187538633039177
2012-03-05,0.007086021643289,0.0,0.0260337145044162,-0.0037128382740666
2012-03-06,-0.0287435568107158,0.0,-0.0369003387626795,-0.0262500047683715
2012-03-07,0.0479020579241952,0.0,0.0311786882685668,0.049264203355823
2012-03-08,0.0035621824200093,0.0,0.0264317721537762,0.001212148955374
2012-03-09,0.0136241496372743,0.0,0.0107449674804564,0.0139733573741161
2012-03-12,-0.0136200053168083,0.0,-0.0098940072994079,-0.0144144009980073
2012-03-13,0.007117436294515,0.0,0.0141043794085327,0.0006027865455007
2012-03-14,-0.0472862878124499,0.0,-0.0725244098549274,-0.0174594163077038
2012-03-15,0.0257034378213061,0.0,0.0349544170287037,0.0195361183497078
2012-03-16,0.0020111865925181,0.0,0.0197369070910683,-0.0077657803192382
2012-03-19,0.0217413055565707,0.0,0.0064286563448841,0.0240095811640963
2012-03-20,-0.0008216559401314,0.0,-0.0021489934960912,-0.0005885949980314
2012-03-21,0.0003956936677704,0.0,0.0071276355415583,-0.0023502299912746
2012-03-22,0.0031172665370278,0.0,-0.0113878494563038,0.0088863467616484
2012-03-23,0.0041895229969023,0.0,0.0359711939380947,-0.0017554526844732
2012-03-26,0.0068690031558211,0.0,0.0090152103259907,0.006387956721128
2012-03-27,-0.0019242266633314,0.0,-0.032854243856696,0.0052083419566901
2012-03-28,0.0028602253084405,0.0,-0.0049330116441513,0.0040206602778703
2012-03-29,-0.0041503269166733,0.0,0.010729595250746,-0.0074626383580509
2012-03-30,-0.0155505546765424,0.0,-0.0048984911299111,-0.0234419584206716
2012-04-02,0.0099187100900253,0.0,0.0467753531048133,0.0011696173869882
2012-04-03,0.0131075143989988,0.0,-0.0442177319628162,0.0234741547558123
2012-04-04,0.0048014948657318,0.0,-0.01920338226632,0.0178880246570762
2012-04-05,-0.0035572811132053,0.0,0.0266469832511722,-0.0101925428500022
2012-04-09,-0.0038186773338248,0.0,0.0088365092103949,-0.0139049691735555
2012-04-10,-0.0144822525617246,0.0,-0.0320700456166735,-0.0005864118463694
2012-04-11,0.0138238816850473,0.0,0.0259836566433027,0.0058309261629182
2012-04-12,0.0221824562417297,0.0,0.019508637202686,0.0226613200316169
2012-04-13,-0.0223426606376347,0.0,-0.0228571368502012,-0.0221591641218193
2012-04-16,0.0087705292264016,0.0,0.0166787570110496,0.0052234564700521
2012-04-17,-0.0065765529981069,0.0,0.0042613564827188,-0.0097254050769955
2012-04-18,-0.0010388576432716,0.0,-0.0099572458851662,0.0011594468268795
2012-04-19,0.0168592843183834,0.0,-0.014306158901559,0.0219906913001615
2012-04-20,-0.0119466921530117,0.0,-0.0104821626529842,-0.0122631668982099
2012-04-23,-0.0077564155682307,0.0,-0.0121951336556473,-0.005737256438259
2012-04-24,0.0140241459460862,0.0,0.0247452932403133,0.0127314412391496
2012-04-25,0.0075822242602533,0.0,0.0049260684870396,0.0079999651227678
2012-04-26,0.0115244094516557,0.0,-0.002109701068446,0.0130980328348556
2012-04-27,0.0069604300964815,0.0,0.0084745618581976,0.0061831757921339
2012-04-30,-0.0119759279330825,0.0,-0.0182841072886912,-0.0089235830835944
2012-05-01,-0.004407725967034,0.0,-0.0165229919581248,0.0005637107672412
2012-05-02,0.0164131880816891,0.0,0.0243542018608495,0.0151941728085723
2012-05-03,-0.0096243429321018,0.0,-0.0021739094605441,-0.0104972668537694
2012-05-04,0.02248200853001,0.0,-0.0189781026174787,0.0251397079625413
2012-05-07,0.014170363990069,0.0,0.0179641420163141,0.0131651002273542
2012-05-08,0.0288320607145888,0.0,0.0436714145132609,0.0282455438388701
2012-05-09,0.0011976567641331,0.0,0.0071942002866207,0.0
2012-05-10,-0.0055739939877361,0.0,0.0049644988987389,-0.0058200373133914
2012-05-11,0.0099123634708547,0.0,0.0071582480986502,0.0101986335274638
2012-05-14,0.0054711870011757,0.0,0.0086330788449429,0.0047948934679255
2012-05-15,-0.003201424210154,0.0,0.0035764679491203,-0.0047493482303126
2012-05-16,-0.0105864806833169,0.0,-0.0257142431196078,-0.0010559903484536
2012-05-17,-0.0072522496841247,0.0,0.0080586273026505,-0.0100000281082956
2012-05-18,-0.0049582649520189,0.0,0.0116788774527449,-0.0074666341145833
2012-05-21,-0.0036958212960841,0.0,0.0101228390655295,-0.0053333536783854
2012-05-22,-0.0137050217142089,0.0,-0.0236389284570038,-0.0118153174429278
2012-05-23,0.0056195736463302,0.0,0.0066864669344472,0.0054645019474759
2012-05-24,-0.0049382757762169,0.0,0.0110864558643064,-0.0091693672006008
2012-05-25,0.0040295131694428,0.0,-0.0087848558030165,0.007633554442947
2012-05-29,0.0011435466972782,0.0,-0.0029389776541558,0.001623413819732
2012-05-30,0.0167431762139113,0.0,-0.0074627402146886,0.0228260915761634
2012-05-31,0.0216442407443733,0.0,0.0390977458736046,-0.0010637527248201
2012-06-01,-0.0145183394408251,0.0,-0.0170876708543437,-0.0135869568034246
2012-06-04,0.0350482570749427,0.0,0.0374252207601129,0.0341033510163503
2012-06-05,-0.0073166584654228,0.0,0.0123816575989908,-0.0127999877929687
2012-06-06,0.0118828649687415,0.0,-0.0007169085789548,0.0156250497775873
2012-06-07,-0.0291465982435608,0.0,-0.0254417465630377,-0.0299999839381167
2012-06-08,0.0067450755105624,0.0,0.0051282619268526,0.0070423117314552
2012-06-11,-0.015550316344225,0.0,-0.038405766119607,-0.0048000081380208
2012-06-12,-0.0076223574626804,0.0,0.0053231509757329,-0.0128136560055413
2012-06-13,-0.0197847114425544,0.0,-0.0121212588067649,-0.0219839064771208
2012-06-14,0.020250720955115,0.0,0.0130668839681599,0.0207309963092335
2012-06-15,0.0002843369347991,0.0,0.0275650371623365,-0.0096514910915567
2012-06-18,-0.0124235419400114,0.0,-0.0120210828825469,-0.0124729632821952
2012-06-19,0.0240636141278759,0.0,0.0250569043350912,0.0239390943497336
2012-06-20,-0.0062206272173311,0.0,-0.0118958579010533,-0.0042621162362819
2012-06-21,-0.0004091811441294,0.0,-0.0075528236867417,0.0016251727049511
2012-06-22,0.0334821633100598,0.0,0.0445619932186974,0.0311827909575679
2012-06-25,0.0206371490000398,0.0,0.0036873423380445,0.0216358749818072
2012-06-26,-0.0255195430030586,0.0,0.0066079184806296,-0.029305993820779
2012-06-27,0.0217584092765531,0.0,0.0087146797168412,0.0231945466517685
2012-06-28,0.0030148190221056,0.0,-0.0014461613263628,0.003613819916953
2012-06-29,0.002962139031858,0.0,0.0150000707180867,0.0005063407028777
2012-07-02,0.0095746841733269,0.0,0.0014084797661409,0.0116162352751234
2012-07-03,0.006499998605458,0.0,0.0168303604559665,-0.0004972764086684
2012-07-05,0.0049799054182832,0.0,0.0048275471354799,0.0049924348823295
2012-07-06,0.0107566764766897,0.0,0.0013849773871033,0.0119999885559082
2012-07-09,-0.0002781608281164,0.0,0.0062543326331698,-0.0009901216340727
2012-07-10,-0.0202551527998976,0.0,0.0006891479755794,-0.0235872006505417
2012-07-11,0.0392850744295274,0.0399999830457897,0.0296551828498065,-0.0035317707316866
2012-07-12,0.0234409908854315,0.02756250283905,0.0040485760515432,0.0015221049233402
2012-07-13,0.0023522795424182,-0.0074441812615384,-0.0060403477631229,0.0248478594411681
2012-07-16,-0.0009891170849009,-0.005833307902018,0.002709992218188,0.0034601926054458
2012-07-17,0.0008524749916831,0.0016694873562521,0.0101009928100643,-0.0053842686592468
2012-07-18,0.0029724566017047,0.0008333524068195,-0.0019999966106287,0.0054000342892017
2012-07-19,-0.0014826396226708,-0.0008326585088475,-0.0019999966106287,-0.0024413690516658
2012-07-20,0.0025265335851688,0.0033333301544192,-0.0147059165477066,0.0068966158748162
2012-07-23,0.0100855418285211,0.0234113488359634,0.016506161975962,-0.0004914117294534
2012-07-24,-8.270065646888779e-05,-0.0008163452148435,-0.0013513792041101,0.0004914117294534
2012-07-25,0.0057496686923351,0.0130612120336416,-0.0026846189597421,0.0029426863701367
2012-07-26,-0.0072211348530356,0.0008006588522893,0.0059999898318863,-0.0155717618834321
2012-07-27,-0.0009502738526532,-0.0095389416762198,0.0119205986889192,-0.0024739851224912
2012-07-30,0.0019129343467392,-0.0048386667571118,-0.0110966161189476,0.008933017795705
2012-07-31,-0.0059238263311842,-0.0056044592559628,-0.0086092277496303,-0.0029658659070711
2012-08-01,0.0006846093554342,-0.0032025590541261,-0.0019999966106287,0.0029688953987689
2012-08-02,0.0064564941767735,0.0040224646687843,0.0040133712219824,0.0074073885693962
2012-08-03,0.0109082007326449,-0.0008012240043501,-0.0039525625510254,0.0141393956578478
2012-08-06,0.0019398789837916,-1.4829843881428112e-16,0.0013192000888881,0.0028776721748027
2012-08-07,0.0057844781110803,0.0105691148313024,-0.0105056218121974,0.0076554952312176
2012-08-08,-0.0008290978266117,0.0024212858869983,0.0040133712219824,-0.0019011841153401
2012-08-09,0.0358257975670434,-0.0024115541787072,0.0053404748061236,0.0400763449083435
2012-08-10,-0.0276184751163384,0.0008038769468775,-0.00990751279586,-0.0356676686815093
2012-08-13,0.0016130043023353,0.0032599804694968,-0.0072463940556618,0.0022492643022407
2012-08-14,-0.0013043095316415,-0.0032284068397613,-0.0079417468283527,-0.0008916833478177
2012-08-15,0.0021909949816423,0.0008096578865312,0.0066890116981636,0.0017794001931445
2012-08-16,0.0180011456525376,0.0032362429582607,0.0106879948120921,0.0218554758898627
2012-08-17,0.0067449634607757,0.0016077538937551,0.0112807010114402,0.0074496090520326
2012-08-20,-0.0047992016396116,-0.0016063858952409,0.0072415350571082,-0.007356125997582
2012-08-21,-0.0011061758854175,-0.0016025244249146,-0.0104574698167999,0.0
2012-08-22,0.0002238167356024,0.0024057523920438,-0.0052979454136364,0.0
2012-08-23,-0.0165246535695129,0.003210269801811,-0.000664862860693,-0.0268049699256546
2012-08-24,0.0044839219277886,0.0,0.0019973334444993,0.0066548186529549
2012-08-27,0.0012791347878854,-1.4617141940347222e-16,0.0013280486196032,0.0017636246755068
2012-08-28,0.0005670550970701,0.0063291077162285,0.0093271294491402,-0.0057217942207502
2012-08-29,0.0182964778957564,-0.0109804190841376,0.0053261631351908,0.0237153709847464
2012-08-30,0.0090082543436618,0.0079680817749498,0.0026649450623598,0.0094421127857032
2012-08-31,-0.0071004616999924,-0.0086682159428348,-0.008592157266738,-0.0063291781033808
2012-09-04,0.0052643612865514,-0.0015736001340394,0.0099999830531437,0.0055202153854277
2012-09-05,0.0161606608878263,0.0047355537159501,-0.0059405840916441,0.018541952909627
2012-09-06,0.0085965030533878,0.0031422558496272,0.0059445076775161,0.0094146352584203
2012-09-07,0.008318345649048,-0.0054772845294844,-0.0019672097205408,0.0112495256533416
