Date,Weighted Industry Change,OSK Change
2011-12-30,0.0046991762638355,0.0046991762638355
2012-01-03,0.0040304591533984,0.0040304591533984
2012-01-04,0.0245974607355746,0.0245974607355746
2012-01-05,0.0127979222188946,0.0127979222188946
2012-01-06,-0.002158861718047,-0.002158861718047
2012-01-09,0.017086698895237,0.017086698895237
2012-01-10,0.0016522477092121,0.0016522477092121
2012-01-11,0.0082816052214755,0.0082816052214755
2012-01-12,-0.0004085060894131,-0.0004085060894131
2012-01-13,0.005773170707152,0.005773170707152
2012-01-17,-0.0162271653030602,-0.0162271653030602
2012-01-18,0.0190476604176974,0.0190476604176974
2012-01-19,0.0040322735704074,0.0040322735704074
2012-01-20,-0.0060410639948117,-0.0060410639948117
2012-01-23,0.0020284440236498,0.0020284440236498
2012-01-24,0.0089943266123332,0.0089943266123332
2012-01-25,0.0064594204463152,0.0064594204463152
2012-01-26,-0.0150913845714739,-0.0150913845714739
2012-01-27,0.0329268070480404,0.0329268070480404
2012-01-30,-0.0118624410260494,-0.0118624410260494
2012-01-31,-0.0563544065832809,-0.0563544065832809
2012-02-01,0.0387755413444676,0.0387755413444676
2012-02-02,-0.0031274403418554,-0.0031274403418554
2012-02-03,0.0092131165257524,0.0092131165257524
2012-02-06,0.0015349545797046,0.0015349545797046
2012-02-07,-0.0096190843478888,-0.0096190843478888
2012-02-08,-0.0023237593590835,-0.0023237593590835
2012-02-09,-0.0077131029921173,-0.0077131029921173
2012-02-10,-0.0177375147045148,-0.0177375147045148
2012-02-13,-0.0640315802662837,-0.0640315802662837
2012-02-14,-0.0097005293596551,-0.0097005293596551
2012-02-15,-0.0012652374717516,-0.0012652374717516
2012-02-16,0.0371464390429828,0.0371464390429828
2012-02-17,-0.0085055077877223,-0.0085055077877223
2012-02-21,0.024469835655315,0.024469835655315
2012-02-22,-0.0240096193263344,-0.0240096193263344
2012-02-23,0.003690043248877,0.003690043248877
2012-02-24,-0.0040716768584788,-0.0040716768584788
2012-02-27,-0.0173769166308726,-0.0173769166308726
2012-02-28,-0.0058922301472985,-0.0058922301472985
2012-02-29,-0.0181129026672912,-0.0181129026672912
2012-03-01,-0.0046988727496178,-0.0046988727496178
2012-03-02,-0.0120482224355907,-0.0120482224355907
2012-03-05,-0.0065674088234751,-0.0065674088234751
2012-03-06,-0.0125559995011814,-0.0125559995011814
2012-03-07,0.011748768131125,0.011748768131125
2012-03-08,-0.0084256600060864,-0.0084256600060864
2012-03-09,0.0191964425222607,0.0191964425222607
2012-03-12,-0.021015741638773,-0.021015741638773
2012-03-13,0.0362351583112066,0.0362351583112066
2012-03-14,-0.0051216746764997,-0.0051216746764997
2012-03-15,0.0163020624977038,0.0163020624977038
2012-03-16,0.0067681832294027,0.0067681832294027
2012-03-19,-0.0126209986803425,-0.0126209986803425
2012-03-20,-0.0038610104954908,-0.0038610104954908
2012-03-21,-0.0189737181511238,-0.0189737181511238
2012-03-22,-0.0151044046704027,-0.0151044046704027
2012-03-23,-0.0054078790601746,-0.0054078790601746
2012-03-26,0.0209540484600902,0.0209540484600902
2012-03-27,0.0095860264070124,0.0095860264070124
2012-03-28,-0.0030133317349811,-0.0030133317349811
2012-03-29,0.0213880303091102,0.0213880303091102
2012-03-30,-0.0202959640582928,-0.0202959640582928
2012-04-02,0.0104076225792036,0.0104076225792036
2012-04-03,0.029805639111342,0.029805639111342
2012-04-04,-0.0263381824604958,-0.0263381824604958
2012-04-05,-0.0057068070323386,-0.0057068070323386
2012-04-09,-0.0125729986928624,-0.0125729986928624
2012-04-10,-0.0228310506259978,-0.0228310506259978
2012-04-11,-0.0129032569954426,-0.0129032569954426
2012-04-12,0.0285047019264131,0.0285047019264131
2012-04-13,-0.0192219711195123,-0.0192219711195123
2012-04-16,-0.0083294909806508,-0.0083294909806508
2012-04-17,0.021769305698599,0.021769305698599
2012-04-18,0.0213928646059371,0.0213928646059371
2012-04-19,0.0263745294190823,0.0263745294190823
2012-04-20,-0.015577698002756,-0.015577698002756
2012-04-23,-0.011659117956431,-0.011659117956431
2012-04-24,0.0022594282108164,0.0022594282108164
2012-04-25,0.0200089269683919,0.0200089269683919
2012-04-26,0.0099351855734903,0.0099351855734903
2012-04-27,0.0029573170510602,0.0029573170510602
2012-04-30,-0.0367088949884698,-0.0367088949884698
2012-05-01,0.0223194844799837,0.0223194844799837
2012-05-02,0.0255521935335183,0.0255521935335183
2012-05-03,-0.0164834907930523,-0.0164834907930523
2012-05-04,-0.0150085928837901,-0.0150085928837901
2012-05-07,0.0008768285064422,0.0008768285064422
2012-05-08,0.0013309129582249,0.0013309129582249
2012-05-09,0.0036003567136912,0.0036003567136912
2012-05-10,-0.0261177577956015,-0.0261177577956015
2012-05-11,0.0069061478186456,0.0069061478186456
2012-05-14,0.0032422276206343,0.0032422276206343
2012-05-15,0.0386562434552837,0.0386562434552837
2012-05-16,-0.0159080298874716,-0.0159080298874716
2012-05-17,-0.076957547711237,-0.076957547711237
2012-05-18,-0.0201632298527254,-0.0201632298527254
2012-05-21,0.0355059080032664,0.0355059080032664
2012-05-22,-0.0107778603838688,-0.0107778603838688
2012-05-23,0.0163226190030343,0.0163226190030343
2012-05-24,-0.0061090725526535,-0.0061090725526535
2012-05-25,-0.012316448193485,-0.012316448193485
2012-05-29,0.0245167600287335,0.0245167600287335
2012-05-30,-0.014967245434295,-0.014967245434295
2012-05-31,-0.0257020899402476,-0.0257020899402476
2012-06-01,-0.0231738530469101,-0.0231738530469101
2012-06-04,-0.0303185135147319,-0.0303185135147319
2012-06-05,0.0191387889725029,0.0191387889725029
2012-06-06,0.0256673517325246,0.0256673517325246
2012-06-07,-0.0064007466363846,-0.0064007466363846
2012-06-08,0.0363545590144401,0.0363545590144401
2012-06-11,-0.0434782647886673,-0.0434782647886673
2012-06-12,0.0039273402263182,0.0039273402263182
2012-06-13,-0.0117531719011493,-0.0117531719011493
2012-06-14,0.0094058722541025,0.0094058722541025
2012-06-15,-0.0029310927188567,-0.0029310927188567
2012-06-18,0.0124131086184883,0.0124131086184883
2012-06-19,0.0313264503224843,0.0313264503224843
2012-06-20,-0.0071123573942633,-0.0071123573942633
2012-06-21,-0.041547316955336,-0.041547316955336
2012-06-22,-0.0078973270288525,-0.0078973270288525
2012-06-25,-0.0300559485717379,-0.0300559485717379
2012-06-26,-0.0188876554611764,-0.0188876554611764
2012-06-27,0.0164718103596801,0.0164718103596801
2012-06-28,0.0487546388647283,0.0487546388647283
2012-06-29,0.0284732400496002,0.0284732400496002
2012-07-02,-0.0223915825859703,-0.0223915825859703
2012-07-03,0.0481986235146547,0.0481986235146547
2012-07-05,0.0145472257653719,0.0145472257653719
2012-07-06,-0.0230696693219584,-0.0230696693219584
2012-07-09,0.0077820939478692,0.0077820939478692
2012-07-10,-0.0373383821008335,-0.0373383821008335
2012-07-11,-0.0054644166710805,-0.0054644166710805
2012-07-12,-0.0015266554645927,-0.0015266554645927
2012-07-13,0.0386965505346403,0.0386965505346403
2012-07-16,-0.0088757543925684,-0.0088757543925684
2012-07-17,-0.0019743788289958,-0.0019743788289958
2012-07-18,0.035173485337315,0.035173485337315
2012-07-19,-0.0244361109485303,-0.0244361109485303
2012-07-20,-0.0014815153899018,-0.0014815153899018
2012-07-23,0.0056439513413729,0.0056439513413729
2012-07-24,-0.0316741669230254,-0.0316741669230254
2012-07-25,0.0087269035055856,0.0087269035055856
2012-07-26,0.0996112363780505,0.0996112363780505
2012-07-27,-0.0008787547259466,-0.0008787547259466
2012-07-30,-0.0118317467736385,-0.0118317467736385
2012-07-31,0.0040124900295753,0.0040124900295753
2012-08-01,-0.021098880977421,-0.021098880977421
2012-08-02,-0.0308389306737135,-0.0308389306737135
2012-08-03,-0.020956764274831,-0.020956764274831
2012-08-06,0.0157553361348436,0.0157553361348436
2012-08-07,0.0421195791842958,0.0421195791842958
2012-08-08,0.0117801246450665,0.0117801246450665
2012-08-09,0.0185825547328294,0.0185825547328294
2012-08-10,0.0209850005615852,0.0209850005615852
2012-08-13,0.0176991186007565,0.0176991186007565
2012-08-14,-0.0213903151723035,-0.0213903151723035
2012-08-15,0.0227847675441058,0.0227847675441058
2012-08-16,0.0437836188920327,0.0437836188920327
2012-08-17,-0.0015835675045484,-0.0015835675045484
2012-08-20,-0.0007971485708265,-0.0007971485708265
2012-08-21,-0.0047638283719427,-0.0047638283719427
2012-08-22,-0.006420539603622,-0.006420539603622
2012-08-23,0.0156563385000966,0.0156563385000966
2012-08-24,-0.014354091365498,-0.014354091365498
2012-08-27,-0.0096502481048647,-0.0096502481048647
2012-08-28,0.0203500206027811,0.0203500206027811
2012-08-29,0.0095504053514449,0.0095504053514449
2012-08-30,0.0007968309744903,0.0007968309744903
2012-08-31,-0.0031471252346951,-0.0031471252346951
2012-09-04,0.0130952346712376,0.0130952346712376
2012-09-05,-0.0015674339659023,-0.0015674339659023
2012-09-06,0.0155039355700571,0.0155039355700571
2012-09-07,0.0148289470840554,0.0148289470840554
2012-09-10,0.0141491718788098,0.0141491718788098
2012-09-11,0.012107441964787,0.012107441964787
2012-09-12,0.0003703788474754,0.0003703788474754
2012-09-13,0.0192735532463454,0.0192735532463454
2012-09-14,0.0628571510314941,0.0628571510314941
2012-09-17,-0.0222823003396588,-0.0222823003396588
2012-09-18,-0.0249480667178112,-0.0249480667178112
2012-09-19,0.0219081574539926,0.0219081574539926
2012-09-20,-0.0073709752951822,-0.0073709752951822
2012-09-21,-0.0101009758769219,-0.0101009758769219
2012-09-24,0.013898834797571,0.013898834797571
2012-09-25,-0.0339993409518973,-0.0339993409518973
2012-09-26,0.0014534523078987,0.0014534523078987
2012-09-27,-0.011514990702791,-0.011514990702791
2012-09-28,0.0084558652862138,0.0084558652862138
2012-10-01,0.0122176942210161,0.0122176942210161
2012-10-02,-0.0025353021831503,-0.0025353021831503
2012-10-03,-0.0072648295659677,-0.0072648295659677
2012-10-04,0.0199709229766382,0.0199709229766382
2012-10-05,-0.0116115384525041,-0.0116115384525041
2012-10-08,0.0025180433127325,0.0025180433127325
2012-10-09,-0.0137581845245802,-0.0137581845245802
2012-10-10,-0.0121412774098906,-0.0121412774098906
2012-10-11,0.0968451712209221,0.0968451712209221
2012-10-12,-0.006682284026067,-0.006682284026067
2012-10-15,-0.0235140823308073,-0.0235140823308073
2012-10-16,0.0093708398430331,0.0093708398430331
2012-10-17,-0.0016622086830903,-0.0016622086830903
2012-10-18,-0.0023333231608073,-0.0023333231608073
2012-10-19,-0.0023560988549743,-0.0023560988549743
2012-10-22,0.0050641328251277,0.0050641328251277
2012-10-23,-0.003702413544012,-0.003702413544012
2012-10-24,0.011182647277077,0.011182647277077
2012-10-25,-0.0046853880047047,-0.0046853880047047
2012-10-26,-0.0020013164395769,-0.0020013164395769
2012-10-31,-0.0006666819254556,-0.0006666819254556
2012-11-01,-0.0245740494348261,-0.0245740494348261
2012-11-02,-0.0176666895548502,-0.0176666895548502
2012-11-05,0.0123754076474123,0.0123754076474123
2012-11-06,0.0046759982348424,0.0046759982348424
2012-11-07,0.0305072254952222,0.0305072254952222
2012-11-08,-0.0289455595912361,-0.0289455595912361
2012-11-09,0.0117605106909068,0.0117605106909068
2012-11-12,-0.0094109603603233,-0.0094109603603233
2012-11-13,-0.0014219342115907,-0.0014219342115907
2012-11-14,-0.0333570093640122,-0.0333570093640122
2012-11-15,-0.0011066280328321,-0.0011066280328321
2012-11-16,0.0,0.0
2012-11-19,0.0229637377243094,0.0229637377243094
2012-11-20,0.0447498412727003,0.0447498412727003
2012-11-21,0.0338698940046313,0.0338698940046313
2012-11-23,0.0074772282355309,0.0074772282355309
2012-11-26,0.0084635493064224,0.0084635493064224
2012-11-27,-0.0048201003159934,-0.0048201003159934
2012-11-28,0.0174870767552811,0.0174870767552811
2012-11-29,-0.0447903388791454,-0.0447903388791454
2012-11-30,-0.0300726979685728,-0.0300726979685728
2012-12-03,0.0189573273048892,0.0189573273048892
2012-12-04,0.0020761061153754,0.0020761061153754
2012-12-05,-0.0125217603600544,-0.0125217603600544
2012-12-06,0.0007132150414434,0.0007132150414434
2012-12-07,-0.0017856870378767,-0.0017856870378767
2012-12-10,0.0152644765357186,0.0152644765357186
2012-12-11,-0.0157177390423218,-0.0157177390423218
2012-12-12,0.0119465974534548,0.0119465974534548
2012-12-13,-0.0175922812317485,-0.0175922812317485
2012-12-14,-0.0028099728006852,-0.0028099728006852
2012-12-17,0.0223697789582316,0.0223697789582316
2012-12-18,0.0228279409739616,0.0228279409739616
2012-12-19,-0.0083752092732032,-0.0083752092732032
2012-12-20,-0.0033772502333138,-0.0033772502333138
2012-12-21,0.0093522183084984,0.0093522183084984
2012-12-24,0.0116358713407805,0.0116358713407805
2012-12-26,-0.0219966035638695,-0.0219966035638695
2012-12-27,-0.000344835478684,-0.000344835478684
2012-12-28,-0.0062608801800273,-0.0062608801800273
2012-12-31,0.0399859481058008,0.0399859481058008
2013-01-02,0.0226684191050372,0.0226684191050372
2013-01-03,0.0193897211730255,0.0193897211730255
2013-01-04,0.0158927491152435,0.0158927491152435
2013-01-07,0.0105590106997515,0.0105590106997515
2013-01-08,-0.0236631971757642,-0.0236631971757642
2013-01-09,0.0251493605105434,0.0251493605105434
2013-01-10,0.0003049431848514,0.0003049431848514
2013-01-11,0.0045760076712889,0.0045760076712889
2013-01-14,-0.0164433895559769,-0.0164433895559769
2013-01-15,0.0201989285181691,0.0201989285181691
2013-01-16,0.0171620453650844,0.0171620453650844
2013-01-17,0.0032963923845518,0.0032963923845518
2013-01-18,0.0056632621677191,0.0056632621677191
2013-01-22,0.0050474515262755,0.0050474515262755
2013-01-23,0.0026627264680292,0.0026627264680292
2013-01-24,0.024289204688688,0.024289204688688
2013-01-25,0.0762379827536098,0.0762379827536098
2013-01-28,-0.0059642561743536,-0.0059642561743536
2013-01-29,0.0095166808217123,0.0095166808217123
2013-01-30,-0.0141614831012227,-0.0141614831012227
2013-01-31,-0.0070957624377405,-0.0070957624377405
2013-02-01,0.0030264546599434,0.0030264546599434
2013-02-04,0.0007643001094744,0.0007643001094744
2013-02-05,0.0073195588931215,0.0073195588931215
2013-02-06,0.0065590852733051,0.0065590852733051
2013-02-07,-0.0005000114440918,-0.0005000114440918
2013-02-08,-0.009526223964141,-0.009526223964141
2013-02-11,0.0104485175809026,0.0104485175809026
2013-02-12,0.0040363231552897,0.0040363231552897
2013-02-13,0.0,0.0
2013-02-14,0.0095863035813886,0.0095863035813886
2013-02-15,-0.0074888427726772,-0.0074888427726772
2013-02-19,0.0183278812120756,0.0183278812120756
2013-02-20,-0.0320513562066562,-0.0320513562066562
2013-02-21,-0.0061427659494279,-0.0061427659494279
2013-02-22,0.0020465084687937,0.0020465084687937
2013-02-25,-0.0271435754572701,-0.0271435754572701
2013-02-26,0.0075580120823604,0.0075580120823604
2013-02-27,0.0031039558292391,0.0031039558292391
2013-02-28,-0.0061855120744512,-0.0061855120744512
2013-03-01,-0.001308880525182,-0.001308880525182
2013-03-04,-0.0123879131001069,-0.0123879131001069
2013-03-05,0.038085124951257,0.038085124951257
2013-03-06,-0.0197768460054828,-0.0197768460054828
2013-03-07,0.0214028328308712,0.0214028328308712
2013-03-08,-0.0025012124878952,-0.0025012124878952
2013-03-11,0.0047810422416749,0.0047810422416749
2013-03-12,0.0015087093940251,0.0015087093940251
2013-03-13,0.0213836094118511,0.0213836094118511
2013-03-14,0.0061530886888456,0.0061530886888456
2013-03-15,-0.0053947379252388,-0.0053947379252388
2013-03-18,0.0194029543406364,0.0194029543406364
2013-03-19,0.0136352904176326,0.0136352904176326
2013-03-20,0.0057075311015763,0.0057075311015763
2013-03-21,-0.0121428171793618,-0.0121428171793618
2013-03-22,-0.0064670768326628,-0.0064670768326628
2013-03-25,-0.0088792644142834,-0.0088792644142834
2013-03-26,0.0021644139953694,0.0021644139953694
2013-03-27,0.0191329837251291,0.0191329837251291
2013-03-28,0.0080664327468442,0.0080664327468442
2013-04-01,-0.0220656962530179,-0.0220656962530179
2013-04-02,-0.0148290534852289,-0.0148290534852289
2013-04-03,-0.0390587230148584,-0.0390587230148584
2013-04-04,0.0035398076447307,0.0035398076447307
2013-04-05,0.007481964088895,0.007481964088895
2013-04-08,0.0061271812531528,0.0061271812531528
2013-04-09,-0.0083544767355617,-0.0083544767355617
2013-04-10,0.0193927574090933,0.0193927574090933
2013-04-11,0.0112895322641461,0.0112895322641461
2013-04-12,-0.0146022611588534,-0.0146022611588534
2013-04-15,-0.052956331426377,-0.052956331426377
2013-04-16,0.0297667091203895,0.0297667091203895
2013-04-17,-0.0202952157521062,-0.0202952157521062
2013-04-18,-0.0270705467449672,-0.0270705467449672
2013-04-19,0.0214051213882987,0.0214051213882987
2013-04-22,0.009732273028359,0.009732273028359
2013-04-23,0.0082469106685988,0.0082469106685988
2013-04-24,0.0215449202637091,0.0215449202637091
2013-04-25,0.0196729808321692,0.0196729808321692
2013-04-26,-0.0007516607219133,-0.0007516607219133
2013-04-29,0.0,0.0
2013-04-30,-0.0313348259564321,-0.0313348259564321
2013-05-01,-0.0505517361815359,-0.0505517361815359
2013-05-02,0.0320739406309108,0.0320739406309108
2013-05-03,0.0023243840328125,0.0023243840328125
2013-05-06,0.0365079655018148,0.0365079655018148
2013-05-07,-0.0068824996409439,-0.0068824996409439
2013-05-08,0.00897662116066,0.00897662116066
2013-05-09,-0.0078680548549572,-0.0078680548549572
2013-05-10,-0.0186463174580221,-0.0186463174580221
2013-05-13,-0.0062598246612315,-0.0062598246612315
2013-05-14,0.0204994115541118,0.0204994115541118
2013-05-15,0.0280811715227187,0.0280811715227187
2013-05-16,-0.0261554739984021,-0.0261554739984021
2013-05-17,0.0095904332380548,0.0095904332380548
2013-05-20,0.0082156531079891,0.0082156531079891
2013-05-21,-0.0010214738427785,-0.0010214738427785
2013-05-22,-0.0352760043736402,-0.0352760043736402
2013-05-23,0.026536678422366,0.026536678422366
2013-05-24,0.0133262258502062,0.0133262258502062
2013-05-28,0.0038610432888131,0.0038610432888131
2013-05-29,0.0075129773831925,0.0075129773831925
2013-05-30,0.0151398546088433,0.0151398546088433
2013-05-31,0.015816298974946,0.015816298974946
2013-06-03,-0.0285499469305205,-0.0285499469305205
2013-06-04,-0.0100827142340082,-0.0100827142340082
2013-06-05,-0.0252432057661613,-0.0252432057661613
2013-06-06,0.0167116650156875,0.0167116650156875
2013-06-07,0.0236842506810238,0.0236842506810238
2013-06-10,-0.0038383193155255,-0.0038383193155255
2013-06-11,-0.009979019166048,-0.009979019166048
2013-06-12,-0.0298039056117238,-0.0298039056117238
2013-06-13,0.0255995889871922,0.0255995889871922
