Date,Weighted Industry Change,DEO Change,KDP Change
2011-09-07,-0.0015988560129671,0.0127413839388375,-0.0063442153542212
2011-09-08,-0.0020746402367509,-0.0055099987202874,-0.0013369799389772
2011-09-09,-0.0051209289532826,-0.0084834443040775,-0.0045921658979052
2011-09-12,0.0117285350203898,0.0139597438325818,0.0112576519144082
2011-09-13,0.0135446952138109,0.0032942416920625,0.0176104450979693
2011-09-14,0.0098769492998975,0.0085702637892063,0.0103668102265121
2011-09-15,0.0031126958663473,0.002952925391397,0.0031728961621643
2011-09-16,0.0087494166335088,0.0075698783603987,0.0091911359582883
2011-09-19,0.0018601965544961,0.0028943719842135,0.0007919424089489
2011-09-20,0.0060768715448733,0.0089274477064682,0.0049987490080632
2011-09-21,-0.0226474396984887,-0.0214055911900026,-0.0230065638722937
2011-09-22,0.0201450394431981,0.0046089736038655,0.026790582098997
2011-09-23,-0.0053914775910256,0.0132111533149347,-0.009378308600834
2011-09-26,0.0046459947190505,0.0115092501171201,0.001344788505921
2011-09-27,-0.0097979623736801,-0.0006317504838135,-0.0130007397618287
2011-09-28,-0.022518353325533,-0.0237103951533667,-0.0219663399223122
2011-09-29,0.0191729887753952,-0.0125079227393061,0.0327469298914406
2011-09-30,0.0178549523523311,-0.0043273252269935,0.0251122628141756
2011-10-03,-0.0258140359166357,-0.0050310771820392,-0.0329783614235134
2011-10-04,0.0166551401328802,0.0183239098354015,0.0160021743878507
2011-10-05,-0.0080311155518274,0.0084321393515416,-0.0133262258502063
2011-10-06,0.0245310954098948,0.0256209030650021,0.0241062635017766
2011-10-07,0.0044548781938699,-0.0138069348487805,0.0102415801180553
2011-10-10,0.0039270461155172,0.005178025146939,0.0035806447521568
2011-10-11,-0.0005880582531233,0.0028912095375963,-0.0015384967510517
2011-10-12,0.0156477700215624,0.0150422556905569,0.015856848357485
2011-10-13,0.0066001992818364,0.0090246428784993,0.0055724727267983
2011-10-14,0.0014389364047804,0.0045210503804813,-0.0025063229321809
2011-10-17,-0.0140961076879253,-0.0166522570519669,-0.0123394075816318
2011-10-18,0.0113605771583781,0.017040479287737,0.0092024698410239
2011-10-19,-0.0037871477041741,-0.0033504700289501,-0.004062972145058
2011-10-20,0.0023073563706964,0.0003590947925318,0.003306976567706
2011-10-21,0.0025599071804928,-0.0025896833338633,0.0040081079521151
2011-10-24,0.0028762602355495,0.0048122497276431,0.0022483176450767
2011-10-25,-0.0148369119590989,-0.0115133676047848,-0.0160079889188674
2011-10-26,-0.0426534860267559,-0.0011843451045022,-0.0462893120147897
2011-10-27,-0.041294687810067,0.0053060321965675,-0.046818452675503
2011-10-28,0.0032816209664526,-0.0116618075801749,0.0070023785093954
2011-10-31,0.0054111764735559,-0.019867553851473,0.0124357681427313
2011-11-01,-0.0030376731438,0.0090841869885385,-0.0078612339475592
2011-11-02,0.0011869588670522,-0.0004867475709271,0.0016203449978119
2011-11-03,0.0116422602697857,0.0131831069263635,0.0109890064948003
2011-11-04,-0.006726883853132,-0.0001189963935008,-0.0082798496251172
2011-11-07,0.0056556179001581,0.0117225284069468,0.0045662633825637
2011-11-08,-0.0053709851488657,0.0083529304055606,-0.0082909217345312
2011-11-09,-0.0022882044486079,-0.0070322283260408,-0.0010949110913394
2011-11-10,0.0103196498434513,-0.0073959529170899,0.0138249429294806
2011-11-11,-0.0076299411123179,0.0128113186543666,-0.0119553870944857
2011-11-14,-0.014073825034914,-0.0062952697936521,-0.0172181711373647
2011-11-15,0.0043520526810666,0.0027129436216713,0.0049261166027855
2011-11-16,-0.0085107936835399,0.000603081078927,-0.0115100565723028
2011-11-17,-0.0052852801909076,-0.0038140606555949,-0.0058333079020182
2011-11-18,0.0122831726952131,-0.0064802700547414,0.0149253983132248
2011-11-21,-0.0090891370425308,-0.0001234042116256,-0.0129475872144375
2011-11-22,-0.0004490243298932,0.002079836099619,-0.0016788296159248
2011-11-23,-0.0120927364739362,-0.0079800425685982,-0.0144517461887076
2011-11-25,0.0030884146846834,-0.003859531371658,0.0080737824922997
2011-11-28,0.0059233911564535,-0.0023102482605416,0.0076206733118269
2011-11-29,-0.0046112455248444,0.0087805026915014,-0.0083635139669291
2011-11-30,0.0077343300928483,0.0045763832910353,0.0085587395954188
2011-12-01,-0.0019092189033068,-0.008526084250362,0.000819414881091
2011-12-02,-0.0033296159643875,-0.0028349336496836,-0.0035307188808453
2011-12-05,0.0130681209773181,-0.0068027423941175,0.0164464979197094
2011-12-06,-0.0047611437641543,0.0018832822955927,-0.0066120071652946
2011-12-07,0.0058276902656365,0.0091495457982037,0.0045260426711857
2011-12-08,0.0043970013730996,-0.0070757524281359,0.0085106305268726
2011-12-09,0.0013647165520658,0.0037647022920496,0.0
2011-12-12,-0.00025634230377,-0.0002326543778522,-0.0002646767924888
2011-12-13,-0.0077268865385181,-0.0101970434726953,-0.007118387967079
2011-12-14,-0.0020462871704504,-0.0095349922035579,0.0018562634983738
2011-12-15,0.0113705536476927,-0.0011818753504282,0.0135314978724636
2011-12-16,0.0086848834252671,-0.0063950840823582,0.0117309894624458
2011-12-19,-0.0089043221073269,-0.0047528696349022,-0.0105290154563819
2011-12-20,0.0100222955328255,0.0034291228162921,0.0116009474688957
2011-12-21,0.0024366143547272,0.0036733921179738,0.0020386853449428
2011-12-22,0.001623584128759,0.0090737289362271,-0.0020325668143829
2011-12-23,0.010481150922842,0.0040774244926327,0.0121983068753934
2011-12-27,0.0013266646735227,0.0047542169789596,0.000752888209359
2011-12-28,-0.0110713736208912,-0.0059860050192228,-0.0122807433515755
2011-12-29,0.0096010221194922,0.0100834812110682,0.0093575853140525
2011-12-30,-0.005963630369236,0.0045966621616823,-0.0095333934344333
2012-01-03,-0.0292424086634521,0.005561205996768,-0.0383746882439294
2012-01-04,0.0048332849213422,0.000453422296235,0.0060020757846559
2012-01-05,0.0059738178485061,0.0017072789077723,0.006748044237421
2012-01-06,-0.006736271521284,-0.0068524268027713,-0.0067044437781675
2012-01-09,-0.0025510968358638,-0.0030717209075524,-0.0023310062461838
2012-01-10,-0.0025749009058721,-0.0036367735264597,-0.002067230735853
2012-01-11,-0.0021068150489744,0.0084210669088084,-0.0070275027572655
2012-01-12,-0.0030448258629428,0.0010461928229948,-0.00524111016088
2012-01-13,0.014379428943765,0.0050653823567846,0.0172135391176783
2012-01-17,-0.0114603202129608,-0.0049849326979691,-0.0144054277806276
2012-01-18,0.0043959045567505,0.005227659603509,0.0039925878918644
2012-01-19,-0.0034956042654386,0.0048104659928009,-0.0069166884936897
2012-01-20,0.0052354744739712,-0.0054141370109578,0.0091078575197866
2012-01-23,0.0070856628412242,-0.002078045479892,0.0124933874015816
2012-01-24,9.455643142333842e-06,0.0047967771819407,-0.0018484208291138
2012-01-25,0.0213838046403003,0.0078169532983715,0.029208669107222
2012-01-26,-0.0016507318234312,-0.0076992012972524,0.0012811440769077
2012-01-27,-0.0020161010400732,0.0023611319845758,-0.0048843813355598
2012-01-30,-0.0011437991385431,0.0056497175141242,-0.0041526045284506
2012-01-31,0.0042603753534181,-0.0051657124997493,0.0067426948203713
2012-02-01,0.0039443913831474,0.0045359405341065,0.0035980311024788
2012-02-02,0.00456254138776,0.0043237184350706,0.0046272570209549
2012-02-03,0.0025018353982854,0.0128708584342049,-0.0018078433010686
2012-02-06,-0.0015885647714144,0.0024786693099446,-0.0028615192399582
2012-02-07,0.0038339717455352,0.006556326358008,0.0028683341519763
2012-02-08,-0.0054834922561178,-0.0035487064118832,-0.0059880120580584
2012-02-09,0.0018717189679548,0.0,0.0023659345536754
2012-02-10,0.0145966752987434,0.0002142243847646,0.019052590329788
2012-02-13,0.0021552781190732,0.0037155638519599,0.0012956526784878
2012-02-14,0.0076283326527806,0.0011630430135543,0.0100722979688315
2012-02-15,-0.0153691605534213,-0.0075044824002989,-0.01724130479188
2012-02-16,0.006212734920967,0.0128654869240861,0.0047726355226015
2012-02-17,-0.0119573243501206,0.0027452448394446,-0.0144530729034921
2012-02-21,-0.0057413995068263,-0.0045739846335994,-0.006083692619146
2012-02-22,0.0006425998882996,0.0034158805911803,0.0
2012-02-23,0.0010172882048488,0.0028744452484742,0.0005148123178691
2012-02-24,-0.0057587227764033,-0.0013723728302074,-0.0069480301987372
2012-02-27,0.003944465632051,0.0077602143010718,0.0031339495694841
2012-02-28,-0.0038102021073962,0.0075765677149518,-0.0067744171181503
2012-02-29,-0.0016660439141812,-0.0024011207300899,-0.001312315985905
2012-03-01,0.0003480720701665,0.0050967117420461,-0.0007859256152988
2012-03-02,-0.0082450027233567,-0.0001044685588714,-0.0099528827940768
2012-03-05,0.0012551724607995,0.0004122105848098,0.0015873379497899
2012-03-06,0.0002485184657782,-0.0096193870223391,0.003977765301529
2012-03-07,-0.0032433441414546,0.0008427455050826,-0.0047543661456404
2012-03-08,-0.004225145777915,0.0055260010328439,-0.0052770647727517
2012-03-09,0.0075275745954321,0.0021725540711412,0.0079385877161299
2012-03-12,0.0079861028038025,0.0016542186796478,0.0086386913551472
2012-03-13,0.0063266678590239,0.0128471356847393,0.0043860162797822
2012-03-14,-0.006112981999117,-0.0022703943987489,-0.0074472807153919
2012-03-15,0.0032110357961302,-0.0007281774349758,0.0047034309647954
2012-03-16,0.0005015677792904,-0.0058859945929302,0.0018191189100036
2012-03-19,0.0041299682257404,-0.0003118052134117,0.0059848956651022
2012-03-20,-0.0013310242043682,0.007536123234285,-0.0036344597088452
2012-03-21,0.0052372918285182,0.0042535912927228,0.0054701507635158
2012-03-22,0.0140117566364037,0.0032251097558855,0.0161752909540026
2012-03-23,-0.0039761100144909,0.0041753015004422,-0.0064069707090496
2012-03-26,-0.0032207498295119,0.0018376754546596,-0.0046225041480181
2012-03-27,-0.0035634084742051,-0.0011239461251103,-0.0041311605810277
2012-03-28,0.0003393786269986,-0.0075804699072288,0.0018125245147645
2012-03-29,0.0270357476575034,0.0069647174594019,0.0300595968599475
2012-03-30,0.0069689040079404,0.0005184349750124,0.0080220531391449
2012-04-02,0.0119785351520678,0.0194065037631505,0.0096942429551605
2012-04-03,-0.0047460522991281,-0.0061866188619838,-0.0044291414340331
2012-04-04,-0.0014908650684555,-0.0019583056955846,-0.0012391385118048
2012-04-05,0.0079819570964967,0.0017632835026239,0.0097135585261947
2012-04-09,-0.0110829806150151,0.0028124650319417,-0.0129064394625831
2012-04-10,-0.0133641069716364,-0.0171558869931836,-0.0123208869204612
2012-04-11,0.0003261997278802,0.0059648358035453,-0.0017703513708501
2012-04-12,-0.0028332126222586,0.0078326511985139,-0.0065990387350541
2012-04-13,0.0037519587121458,-0.0020610529240496,0.0046058465211094
2012-04-16,0.0012842973232198,-0.0021394326205415,0.0025471801603085
2012-04-17,0.0069217763637801,-0.0024006988180353,0.0113550530106218
2012-04-18,0.0073983627065821,0.0006932035303742,0.0097499847412109
2012-04-19,0.0007650831505771,-0.0010802377332178,0.0014837135343369
2012-04-20,-0.0014008082626423,-0.004986333030087,0.0007396148491412
2012-04-23,-0.0059812338108009,-0.0004966039382799,-0.0072049916901203
2012-04-24,0.0071349052898544,0.0032862162624171,0.0079999923706054
2012-04-25,-0.0036061836432155,0.0029644571225752,-0.0045581235129175
2012-04-26,-0.0010366278045738,0.0038469066898232,-0.001759670612676
2012-04-27,-0.0024501673980422,0.0044225744298986,-0.0037632093221783
2012-04-30,0.0214679596766291,0.0001978661994346,0.0237134827416702
2012-05-01,0.0020282857038833,0.0031403306185717,0.0014829800951241
2012-05-02,0.0207845439777784,0.0225127889111866,0.0202469060450425
2012-05-03,-0.02285118431313,-0.0056551706789056,-0.0257468449292599
2012-05-04,-0.0055441337282556,-0.011051258153613,-0.004488785836038
2012-05-07,-0.0021858895060613,0.0061427934653818,-0.003503488309709
2012-05-08,0.0132910548441698,-0.0075098273691117,0.0216461268628335
2012-05-09,0.0130930624238893,0.0079556219723481,0.0153731441541209
2012-05-10,0.0017044578878706,-0.0010090663537921,0.0029225262511272
2012-05-11,0.0003855859215391,0.006658555432068,-0.0012194935868425
2012-05-14,0.0039132029982302,0.0056846771540957,0.0034424197356518
2012-05-15,-0.0065822836053506,-0.0014145638872553,-0.0073655595490358
2012-05-16,0.0104876245946701,-0.0096241207279235,0.0150691852087374
2012-05-17,-0.0089192254401845,-0.0120481738398897,-0.0077764199989877
2012-05-18,-0.0131390650103895,-0.0011616919158877,-0.0168538996056252
2012-05-21,0.0061973504055762,0.010327783362179,0.0052031486941751
2012-05-22,0.0048868803356067,0.0038955054128295,0.0051596825684552
2012-05-23,0.0056302916375842,-0.0023494363748089,0.0090797283898101
2012-05-24,-0.0065725140384244,0.0046993747123087,-0.0092367786522341
2012-05-25,0.0089405422421193,0.0075612254838672,0.009334342339992
2012-05-29,-0.0020634979182113,-0.0001041455241058,-0.0026692699052498
2012-05-30,0.0009745431191697,-0.0105748310505726,0.0029289462609077
2012-05-31,-0.0061838708962849,0.0014705818711795,-0.0074573340285497
2012-06-01,-0.0047711429101322,-0.0061715451195702,-0.0044106909855089
2012-06-04,0.0025248169829619,0.0038502739075032,0.0022091347295024
2012-06-05,0.0049637103708423,0.0034192471069601,0.0054160814004953
2012-06-06,0.0139209914449215,0.016090474337182,0.0117330614526192
2012-06-07,0.000868677881977,-0.0177133869305462,0.006008171024583
2012-06-08,0.0151714420783826,0.003561962818155,0.0181470463741658
2012-06-11,-0.0100029766718823,-0.0169934124069533,-0.0079457851206662
2012-06-12,0.0136535363314878,0.0007079257359284,0.0153524033878485
2012-06-13,-0.0046716360009418,-0.0029154610633199,-0.0048353461431504
2012-06-14,-0.0003263431703777,-0.0009051082569931,-0.0002332587682212
2012-06-15,-0.006189932752295,-0.0010029937530791,-0.0072093342625816
2012-06-18,0.0024114908833418,0.0040064256866072,0.0018683286227195
2012-06-19,-0.0016709752379036,0.002105676099509,-0.0027945723270268
2012-06-20,-0.0015464109808285,-9.951383959691464e-05,-0.0023385986446762
2012-06-21,-0.0113722683545819,-0.0109681769277039,-0.0114726732445112
2012-06-22,0.0094160903630426,-0.0061980918199892,0.0110770968023252
2012-06-25,-0.001932576599604,-0.00764589662539,0.0014084829915538
2012-06-26,-0.0007618791762916,0.0093561397474793,-0.0042154637461273
2012-06-27,0.0021212047941124,-0.0006923122777338,0.0035178594752823
2012-06-28,0.0189414309888956,0.0125786379081826,0.02018306965578
2012-06-29,0.0016568675022403,-0.0040583455175849,0.0041312900260857
2012-07-02,0.0030844790200599,0.0109783080741052,-0.0016051294162927
2012-07-03,0.0057154593702765,0.0003862219696199,0.0087316420983043
2012-07-05,0.0022334333975329,-0.0005847145330558,0.0027397016889267
2012-07-06,-0.0032999883700358,0.0017489342049958,-0.0061955127677684
2012-07-09,-0.0039528825648957,-0.0061070653397416,-0.0032280238205289
2012-07-10,0.0041141813132229,-0.0064596814602772,0.0089758200874666
2012-07-11,-0.0058632601906318,-0.0071085290549115,-0.005243947538433
2012-07-12,0.0046338779558538,0.0047837338895797,0.0045977186882632
2012-07-13,0.0064040160462542,0.0089907219956086,0.0052439475384331
2012-07-16,-0.0109216089171872,-0.0045775639341947,-0.0138636502352627
2012-07-17,0.0016978070483278,0.0029562994162634,0.0013767222595892
2012-07-18,0.0078703719889242,0.0015157603809204,0.010774902159834
2012-07-19,-0.0020914951477703,-0.0007529584099265,-0.0027229165581061
2012-07-20,-0.0053648703956374,-0.0106901668808439,-0.0006848343541124
2012-07-23,-0.00077634851563,-0.0044401456684149,0.0025351604493869
2012-07-24,-0.0042136466506196,-0.0080403158390379,-0.0025316595723834
2012-07-25,0.0075442679176664,0.0006820588200093,0.009688627414677
2012-07-26,0.0033131073376795,-0.0023441162346286,0.0051766720831991
2012-07-27,0.0100592431977201,0.0002798915768936,0.0142380284490696
2012-07-30,0.0042338629435366,0.0056491291164408,0.0026397437087282
2012-07-31,-0.004443929254924,-0.0124711175438437,0.0004389915970326
2012-08-01,-0.0074585025595921,-0.0097435200815634,-0.005252743947977
2012-08-02,-0.0068047484056622,-0.0081156263242016,-0.0050739763433237
2012-08-03,0.0021348857515482,0.0030094958084611,0.0008778994649794
2012-08-06,-0.0051316618191033,-0.0033003874912178,-0.0072210465108416
2012-08-07,-0.0021322500952562,0.0008402234840611,-0.0028659847082446
2012-08-08,0.0032800500414694,-0.0035417769612766,0.0057496310153607
2012-08-09,-0.0043451458845771,0.0010299682322878,-0.0061824373666139
2012-08-10,0.0051459530293766,0.0120822989409012,0.0028952616703819
2012-08-13,-0.0036531434083588,0.0008446394679774,-0.0048987134591541
2012-08-14,0.0019243110950037,-0.0004670127197192,0.0026756466145984
2012-08-15,-0.0003944931108189,-0.001577855692556,0.0006665762077976
2012-08-16,0.0005934857127157,0.0020574321525787,0.0002226797593189
2012-08-17,0.0029501412976069,-0.0006596898918251,0.0042250082622082
2012-08-20,0.0061098827144128,0.0013166499316992,0.0084350959944662
2012-08-21,-0.0035129131516179,-0.0044185504236834,-0.0028603094814739
2012-08-22,-0.0013442494176332,-0.0049542567962264,0.0030981015401703
2012-08-23,-0.0075874521918034,0.0023320896186285,-0.0119442806118703
2012-08-24,0.0092994626060891,-0.0004627920293271,0.0139106783964542
2012-08-27,0.0009405336562056,-0.0001851198267714,0.0015462711313538
2012-08-28,-0.0010930324424161,0.0053693931594091,-0.0057458192604021
2012-08-29,0.0004771847780025,-0.0014655034041228,0.0013333638509114
2012-08-30,-0.0068718861915461,-0.0083017340866161,-0.0046865184720814
2012-08-31,-0.0066917621731344,-0.0119413758267737,-0.0004461400166577
2012-09-04,0.0013618977997768,-0.001436298562996,0.0035738183108364
2012-09-05,-0.0003804999202327,0.0009029207595583,-0.0020053509457652
2012-09-06,0.0068267023077572,0.0016969048792966,0.0097777472601996
2012-09-07,-0.0082405119204085,-0.0054629742704004,-0.0110035214593097
2012-09-10,-0.0038439094942393,0.0,-0.0055778670616294
2012-09-11,0.0006617384262318,-0.0054899667773344,0.0031327636752719
2012-09-12,-0.0003028746213189,0.0010255510736598,-0.0008912859753865
2012-09-13,0.0145296885055371,0.0114751575160056,0.0163421398445701
2012-09-14,-0.0244911045321768,0.0037854646048493,-0.0305695920899944
2012-09-17,0.0005123959308226,-0.0015586152876222,0.0009092316277327
2012-09-18,0.0047735175506631,0.0025294165890747,0.006578881324496
2012-09-19,0.0027546198851053,-0.0025263807152479,0.0044953234591354
2012-09-20,-0.0023993544819265,0.0027937775878833,-0.0040322649560232
2012-09-21,-0.0161422055847411,-0.0012572913477045,-0.0188298619389163
2012-09-24,0.0081672283724018,0.0043092141086607,0.0094339589518903
2012-09-25,-0.008072281279596,-0.0096728672380705,-0.0070454857566139
2012-09-26,0.0016658566253209,-0.0054905696709266,0.0057195151049273
2012-09-27,0.0074866021802195,0.0023037580615308,0.0095498405642144
2012-09-28,0.0036068677985135,-0.0017709815611594,0.0047382465234352
2012-10-01,0.0015156140238944,-0.0061231363725578,0.0038237064134791
2012-10-02,-0.0032516416014604,-0.002895956213233,-0.0033481632530377
2012-10-03,-0.0055915169858751,0.0018414510942367,-0.0089485798445566
2012-10-04,-0.0103894778407,-0.0030933203200517,-0.0137511407114186
2012-10-05,0.003735407083309,-0.0050643462479882,0.0057116746032763
2012-10-08,0.0004723058006816,0.0005215818415232,0.0004542461575783
2012-10-09,-0.003551516260455,-0.0043020005022405,-0.0034044830050741
2012-10-10,-0.011287167684551,-0.001858398977634,-0.013013691889335
2012-10-11,0.0002712104464857,-0.0055282314713865,0.0020775658638484
2012-10-12,-0.0015020848365574,-0.0019348601338023,-0.0013787080114864
2012-10-15,0.0007872614224922,-0.0042820751766386,0.0036781574117726
2012-10-16,0.015176277350226,-0.0014744648208164,0.0199039754016166
2012-10-17,0.0059746124045447,0.0031512659058418,0.0069850732567121
2012-10-18,0.0106442822068011,0.0009735614948561,0.0143401159384168
2012-10-19,-0.0133596609786042,-0.0066009503773098,-0.0150642515367803
2012-10-22,-0.0001239924414763,-0.0056967706798554,0.0011292469091303
2012-10-23,0.001163142308315,-0.0009834851981281,0.0015916256378537
2012-10-24,-0.0207718143306286,-0.0010652707053399,-0.0222579435508858
2012-10-25,-0.0003267511288322,-0.002361968758927,0.0002330067948907
2012-10-26,-0.0008350733770455,-0.0021906764281731,-0.0004675188951466
2012-10-31,0.0017215096145651,-0.0011367043778127,0.0030430067814457
2012-11-01,0.0076202887260046,0.0025010860125921,0.0093283045992988
2012-11-02,-0.011286410383718,-0.0054375733652611,-0.0128735947882993
2012-11-05,0.0011602867852923,-0.0053941424518245,0.0090908945402526
2012-11-06,0.0057207482804746,0.0030227003312351,0.0069093289822469
2012-11-07,-0.0001670917849115,-0.0012137974171449,0.0002297757066611
2012-11-08,-0.0041955542578291,-0.0064522231878243,-0.0036866322992339
2012-11-09,0.0064617046486569,0.0027981784987438,0.0097469985485736
2012-11-12,0.0099413074512485,-0.0055812278701315,0.0131366605863609
2012-11-13,-0.0069641873121345,0.0037407596049731,-0.0086698848332237
