Date,Weighted Industry Change,TRN Change
2011-11-15,0.0071477194450234,0.0071477194450234
2011-11-16,-0.0027388267441981,-0.0027388267441981
2011-11-17,-0.0404942148913611,-0.0404942148913611
2011-11-18,-0.0067161672268233,-0.0067161672268233
2011-11-21,-0.0218578950177484,-0.0218578950177484
2011-11-22,-0.0141897210639609,-0.0141897210639609
2011-11-23,-0.0370227670824639,-0.0370227670824639
2011-11-25,-0.0084677411601272,-0.0084677411601272
2011-11-28,0.0046529808045923,0.0046529808045923
2011-11-29,-0.0026902382391168,-0.0026902382391168
2011-11-30,0.0546125857346631,0.0546125857346631
2011-12-01,0.0074021848146233,0.0074021848146233
2011-12-02,-0.0106859048448443,-0.0106859048448443
2011-12-05,0.0173469243391218,0.0173469243391218
2011-12-06,-0.0050335061813763,-0.0050335061813763
2011-12-07,0.0174239699946715,0.0174239699946715
2011-12-08,-0.0333901166670037,-0.0333901166670037
2011-12-09,0.045294967990638,0.045294967990638
2011-12-12,-0.0160628959643519,-0.0160628959643519
2011-12-13,-0.0439561179389299,-0.0439561179389299
2011-12-14,-0.0130861905033846,-0.0130861905033846
2011-12-15,-0.0014358179669239,-0.0014358179669239
2011-12-16,0.0123893797010549,0.0123893797010549
2011-12-19,-0.0194376939679567,-0.0194376939679567
2011-12-20,0.0271851201191003,0.0271851201191003
2011-12-21,0.0030262144232063,0.0030262144232063
2011-12-22,-0.0023317786965336,-0.0023317786965336
2011-12-23,0.0152519635266989,0.0152519635266989
2011-12-27,0.0026350834789246,0.0026350834789246
2011-12-28,-0.0253289454763862,-0.0253289454763862
2011-12-29,0.0181329873991541,0.0181329873991541
2011-12-30,-0.0029850620364096,-0.0029850620364096
2012-01-03,-0.019626780131117,-0.019626780131117
2012-01-04,-0.0062830807482365,-0.0062830807482365
2012-01-05,0.028727769805996,0.028727769805996
2012-01-06,-0.0136213115549136,-0.0136213115549136
2012-01-09,0.0107346268636023,0.0107346268636023
2012-01-10,0.0117148862698899,0.0117148862698899
2012-01-11,0.0213592472743426,0.0213592472743426
2012-01-12,0.0123145526694345,0.0123145526694345
2012-01-13,0.0056907756699277,0.0056907756699277
2012-01-17,-0.0089894132827364,-0.0089894132827364
2012-01-18,0.0110028290371414,0.0110028290371414
2012-01-19,0.0058532874751274,0.0058532874751274
2012-01-20,-0.0181315528425258,-0.0181315528425258
2012-01-23,-0.0040688219562652,-0.0040688219562652
2012-01-24,0.0073201658321321,0.0073201658321321
2012-01-25,-0.0050536831980867,-0.0050536831980867
2012-01-26,-0.0169598100752889,-0.0169598100752889
2012-01-27,0.0106280308650689,0.0106280308650689
2012-01-30,0.0200128736833742,0.0200128736833742
2012-01-31,-0.0150282241629093,-0.0150282241629093
2012-02-01,0.0228267893179401,0.0228267893179401
2012-02-02,-0.0310975361038787,-0.0310975361038787
2012-02-03,0.017310663998305,0.017310663998305
2012-02-06,0.0006114221992992,0.0006114221992992
2012-02-07,0.0085995082996305,0.0085995082996305
2012-02-08,0.0170109344280368,0.0170109344280368
2012-02-09,0.0014907685384567,0.0014907685384567
2012-02-10,0.0042424241451127,0.0042424241451127
2012-02-13,0.0184304051636603,0.0184304051636603
2012-02-14,0.0106100340107637,0.0106100340107637
2012-02-15,-0.0235808390382773,-0.0235808390382773
2012-02-16,-0.0017035452199974,-0.0017035452199974
2012-02-17,0.0042735365294193,0.0042735365294193
2012-02-21,-0.0045109178792458,-0.0045109178792458
2012-02-22,0.0211126727284023,0.0211126727284023
2012-02-23,0.0047539359549227,0.0047539359549226
2012-02-24,-0.019417474301169,-0.019417474301169
2012-02-27,0.0085616325720833,0.0085616325720833
2012-02-28,0.0016948830353335,0.0016948830353335
2012-02-29,-0.0202931113530432,-0.0202931113530432
2012-03-01,-0.0020017156480418,-0.0020017156480418
2012-03-02,-0.0172761077869115,-0.0172761077869115
2012-03-05,-0.0061565519208294,-0.0061565519208294
2012-03-06,-0.0381266415007663,-0.0381266415007663
2012-03-07,0.021981458785718,0.021981458785718
2012-03-08,0.0056920422365296,0.0056920422365296
2012-03-09,0.0098302162606538,0.0098302162606538
2012-03-12,-0.0176211227523293,-0.0176211227523293
2012-03-13,0.008303676597221,0.008303676597221
2012-03-14,-0.0047100268128294,-0.0047100268128294
2012-03-15,0.0333826018388618,0.0333826018388618
2012-03-16,0.0,0.0
2012-03-19,0.0083261877594396,0.0083261877594396
2012-03-20,-0.0074970508503529,-0.0074970508503529
2012-03-21,-0.0031746575455059,-0.0031746575455059
2012-03-22,-0.0266783916569268,-0.0266783916569268
2012-03-23,0.015379963056706,0.015379963056706
2012-03-26,-0.0099647965134742,-0.0099647965134742
2012-03-27,-0.0124333918434434,-0.0124333918434434
2012-03-28,-0.0062987398229335,-0.0062987398229335
2012-03-29,0.0103784748805486,0.0103784748805486
2012-03-30,-0.0140633668019118,-0.0140633668019118
2012-04-02,0.02479336296254,0.02479336296254
2012-04-03,-0.0038782475749194,-0.0038782475749194
2012-04-04,0.0085261872813403,0.0085261872813403
2012-04-05,0.004564854898421,0.004564854898421
2012-04-09,-0.00124577666118,-0.00124577666118
2012-04-10,-0.0493904895752373,-0.0493904895752373
2012-04-11,-0.0097055840556788,-0.0097055840556788
2012-04-12,0.0246636750371026,0.0246636750371026
2012-04-13,-0.0138321160344975,-0.0138321160344975
2012-04-16,-0.0053780685469063,-0.0053780685469063
2012-04-17,0.0018886216880948,0.0018886216880948
2012-04-18,0.0107902729812273,0.0107902729812273
2012-04-19,-0.0188917454396214,-0.0188917454396214
2012-04-20,-0.0194082191235809,-0.0194082191235809
2012-04-23,-0.0202320968990977,-0.0202320968990977
2012-04-24,0.0091247553374947,0.0091247553374947
2012-04-25,0.0108982945128454,0.0108982945128454
2012-04-26,-0.0486927962823808,-0.0486927962823808
2012-04-27,0.0316003940743377,0.0316003940743377
2012-04-30,-0.0179164016114188,-0.0179164016114188
2012-05-01,0.0023632679715296,0.0023632679715296
2012-05-02,0.0078285319221246,0.0078285319221246
2012-05-03,-0.0240352427806603,-0.0240352427806603
2012-05-04,-0.0279525057521995,-0.0279525057521995
2012-05-07,0.0014445373897233,0.0014445373897233
2012-05-08,0.0032691468980684,0.0032691468980684
2012-05-09,0.0059106859474651,0.0059106859474651
2012-05-10,-0.0169920592617283,-0.0169920592617283
2012-05-11,0.002236260138068,0.002236260138068
2012-05-14,-0.0022649627356772,-0.0022649627356772
2012-05-15,-0.0147838976752781,-0.0147838976752781
2012-05-16,-0.0290186648199406,-0.0290186648199406
2012-05-17,-0.0474695789576196,-0.0474695789576196
2012-05-18,-0.0180253836421714,-0.0180253836421714
2012-05-21,0.0447020159846655,0.0447020159846655
2012-05-22,-0.0043460780257081,-0.0043460780257081
2012-05-23,0.0321671907756812,0.0321671907756812
2012-05-24,-0.0127907114057297,-0.0127907114057297
2012-05-25,-0.0121473641832975,-0.0121473641832975
2012-05-29,0.0046856841616117,0.0046856841616117
2012-05-30,-0.0118670731033794,-0.0118670731033794
2012-05-31,-0.0068355746450546,-0.0068355746450546
2012-06-01,-0.0199335076653881,-0.0199335076653881
2012-06-04,0.0139240654904264,0.0139240654904264
2012-06-05,0.0029374736792483,0.0029374736792483
2012-06-06,0.0135970487567523,0.0135970487567523
2012-06-07,-0.0079712578138198,-0.0079712578138198
2012-06-08,0.0080482431895483,0.0080482431895483
2012-06-11,-0.0689115517264271,-0.0689115517264271
2012-06-12,-0.0012521182847085,-0.0012521182847085
2012-06-13,-0.0197478037464322,-0.0197478037464322
2012-06-14,0.0256082749752624,0.0256082749752624
2012-06-15,-0.01637963983441,-0.01637963983441
2012-06-18,0.0207432508785131,0.0207432508785131
2012-06-19,0.0328283295693693,0.0328283295693693
2012-06-20,0.0102082167252311,0.0102082167252311
2012-06-21,-0.0310358716851088,-0.0310358716851088
2012-06-22,0.0053675274108151,0.0053675274108151
2012-06-25,-0.044025156534075,-0.044025156534075
2012-06-26,0.0061215565230939,0.0061215565230939
2012-06-27,0.0203375316045391,0.0203375316045391
2012-06-28,0.0128644771406929,0.0128644771406929
2012-06-29,0.0262942122212743,0.0262942122212743
2012-07-02,-0.0549581982346601,-0.0549581982346601
2012-07-03,0.0184796136306357,0.0184796136306357
2012-07-05,0.018196840684595,0.018196840684595
2012-07-06,-0.040445726540537,-0.040445726540537
2012-07-09,-0.0112069124995462,-0.0112069124995462
2012-07-10,-0.036206895370404,-0.036206895370404
2012-07-11,-0.0184186372229355,-0.0184186372229355
2012-07-12,0.0384087778201494,0.0384087778201494
2012-07-13,0.0236117345665102,0.0236117345665102
2012-07-16,-0.0218883943515405,-0.0218883943515405
2012-07-17,0.0130832794055477,0.0130832794055477
2012-07-18,0.0216450707972924,0.0216450707972924
2012-07-19,0.0016813468057862,0.0016813468057862
2012-07-20,0.0059422745651554,0.0059422745651554
2012-07-23,-0.0065217879598203,-0.0065217879598203
2012-07-24,-0.0200086658507861,-0.0200086658507861
2012-07-25,-0.0101054310216884,-0.0101054310216884
2012-07-26,0.0625494516374521,0.0625494516374521
2012-07-27,0.032163713244251,0.032163713244251
2012-07-30,-0.0102690679297783,-0.0102690679297783
2012-07-31,0.0035842562782171,0.0035842562782171
2012-08-01,0.0,0.0
2012-08-02,0.0,0.0
2012-08-03,-0.0173490103936133,-0.0173490103936133
2012-08-06,0.0098939921389532,0.0098939921389532
2012-08-07,-0.0003471410885297,-0.0003471410885297
2012-08-08,0.0154170380168178,0.0154170380168178
2012-08-09,-0.0024213072841652,-0.0024213072841652
2012-08-10,-0.0062827880661518,-0.0062827880661518
2012-08-13,-0.0109501271405486,-0.0109501271405486
2012-08-14,-0.016288924600751,-0.016288924600751
2012-08-15,0.0061063489451825,0.0061063489451825
2012-08-16,0.028825689343166,0.028825689343166
2012-08-17,-0.0013591315673204,-0.0013591315673204
2012-08-20,-0.0034153261335154,-0.0034153261335154
2012-08-21,-0.0017070801358934,-0.0017070801358934
2012-08-22,0.0037658074119653,0.0037658074119653
2012-08-23,-0.0027407032599003,-0.0027407032599003
2012-08-24,-0.0096352370633166,-0.0096352370633166
2012-08-27,-0.0231273458074828,-0.0231273458074828
2012-08-28,0.0038965368121374,0.0038965368121374
2012-08-29,-0.0024700069252179,-0.0024700069252179
2012-08-30,-0.0053571829008795,-0.0053571829008795
2012-08-31,0.0063920180589422,0.0063920180589422
2012-09-04,0.0038786755518727,0.0038786755518727
2012-09-05,-0.0105633668144214,-0.0105633668144214
2012-09-06,0.0408162960914888,0.0408162960914888
2012-09-07,0.0466373896864319,0.0466373896864319
2012-09-10,0.0006476561137358,0.0006476561137358
2012-09-11,0.0209745809259961,0.0209745809259961
2012-09-12,0.0210492987534524,0.0210492987534524
2012-09-13,0.014180082664269,0.014180082664269
2012-09-14,0.012066375735702,0.012066375735702
2012-09-17,-0.0054005171594116,-0.0054005171594116
2012-09-18,-0.006959141108199,-0.006959141108199
2012-09-19,-0.0054777613788395,-0.0054777613788395
2012-09-20,-0.02239500997425,-0.02239500997425
2012-09-21,0.0059918121286134,0.0059918121286134
2012-09-24,0.0044289779063197,0.0044289779063197
2012-09-25,-0.0307017518377698,-0.0307017518377698
2012-09-26,-0.0206385385598068,-0.0206385385598068
2012-09-27,0.0032668441757304,0.0032668441757304
2012-09-28,-0.0154402219151671,-0.0154402219151671
2012-10-01,-0.0069490402835865,-0.0069490402835865
2012-10-02,0.0009934025229476,0.0009934025229476
2012-10-03,-0.008264437476742,-0.008264437476742
2012-10-04,0.0099337620532518,0.0099337620532518
2012-10-05,0.0156301370229362,0.0156301370229362
2012-10-08,0.0198116384696279,0.0198116384696279
2012-10-09,-0.018815556974367,-0.018815556974367
2012-10-10,-0.0250862561766281,-0.0250862561766281
2012-10-11,-0.0169005691195034,-0.0169005691195034
2012-10-12,0.0022683083786787,0.0022683083786787
2012-10-15,-0.0044150106686622,-0.0044150106686622
2012-10-16,0.0003148137643851,0.0003148137643851
2012-10-17,0.0116425295998386,0.0116425295998386
2012-10-18,0.0112570706183702,0.0112570706183702
2012-10-19,0.0127526854004135,0.0127526854004135
2012-10-22,0.0086794788239375,0.0086794788239375
2012-10-23,0.0009372307034266,0.0009372307034266
2012-10-24,-0.0209295276918665,-0.0209295276918665
2012-10-25,0.0205434556184405,0.0205434556184405
2012-10-26,0.0100193303520778,0.0100193303520778
2012-10-31,-0.0022328547566092,-0.0022328547566092
2012-11-01,0.0259366590750399,0.0259366590750399
2012-11-02,-0.0108392683612826,-0.0108392683612826
2012-11-05,-0.0128566585215769,-0.0128566585215769
2012-11-06,0.0110375266716556,0.0110375266716556
2012-11-07,0.0072036172151875,0.0072036172151875
2012-11-08,-0.0217886778173637,-0.0217886778173637
2012-11-09,0.0003352946083755,0.0003352946083755
2012-11-12,0.0077001094047751,0.0077001094047751
2012-11-13,0.0066644955470713,0.0066644955470713
2012-11-14,-0.034811200104824,-0.034811200104824
2012-11-15,-0.0159430244359056,-0.0159430244359056
2012-11-16,0.002758568270545,0.002758568270545
2012-11-19,0.0087897350182259,0.0087897350182259
2012-11-20,0.0083864216826204,0.0083864216826204
2012-11-21,0.0072968866552498,0.0072968866552498
2012-11-23,0.0101339679891984,0.0101339679891984
2012-11-26,0.0146294130647369,0.0146294130647369
2012-11-27,0.0061152355717634,0.0061152355717634
2012-11-28,0.0164515998910194,0.0164515998910194
2012-11-29,-0.0015752277244085,-0.0015752277244085
2012-11-30,0.0006299093019054,0.0006299093019054
2012-12-03,-0.0062734899571474,-0.0062734899571474
2012-12-04,0.0250952841659632,0.0250952841659632
2012-12-05,0.0108560787672569,0.0108560787672569
2012-12-06,0.016322735397111,0.016322735397111
2012-12-07,0.0042270529951851,0.0042270529951851
2012-12-10,0.0105517028648141,0.0105517028648141
2012-12-11,0.0082449938350559,0.0082449938350559
2012-12-12,-0.0023282445455575,-0.0023282445455575
2012-12-13,-0.004080442884494,-0.004080442884494
2012-12-14,0.0205700845325997,0.0205700845325997
2012-12-17,0.0083166368217551,0.0083166368217551
2012-12-18,0.0183615696591164,0.0183615696591164
2012-12-19,0.001676414103819,0.001676414103819
2012-12-20,-0.0124138134662572,-0.0124138134662572
2012-12-21,0.0144886249884469,0.0144886249884469
2012-12-24,-0.0014037163488885,-0.0014037163488885
2012-12-26,-0.0005622609190079,-0.0005622609190079
2012-12-27,-0.0033755379286157,-0.0033755379286157
2012-12-28,-0.0011369880870787,-0.0011369880870787
2012-12-31,0.0199316611518027,0.0199316611518027
2013-01-02,0.0164338321543755,0.0164338321543755
2013-01-03,-0.00916686035872,-0.00916686035872
2013-01-04,0.011868647887322,0.011868647887322
2013-01-07,-0.0033039750404909,-0.0033039750404909
2013-01-08,0.0,0.0
2013-01-09,0.0049328372664667,0.0049328372664667
2013-01-10,-0.007285452214459,-0.007285452214459
2013-01-11,-0.0040816632545271,-0.0040816632545271
2013-01-14,0.0024596778923246,0.0024596778923246
2013-01-15,0.0219418739365712,0.0219418739365712
2013-01-16,0.003228419960167,0.003228419960167
2013-01-17,0.005336219579795,0.005336219579795
2013-01-18,-0.0052980530293756,-0.0052980530293756
2013-01-22,0.0180851159026153,0.0180851159026153
2013-01-23,0.0203548647384199,0.0203548647384199
2013-01-24,0.0078980403496574,0.0078980403496574
2013-01-25,-0.0020263710752021,-0.0020263710752021
2013-01-28,-0.0093718236245863,-0.0093718236245863
2013-01-29,0.0053708437298314,0.0053708437298314
2013-01-30,-0.0017793593107759,-0.0017793593107759
2013-01-31,0.0132720282657681,0.0132720282657681
2013-02-01,-0.0044899445938601,-0.0044899445938601
2013-02-04,-0.0037707673920226,-0.0037707673920226
2013-02-05,0.0047547640459032,0.0047547640459032
2013-02-06,0.0154574625687104,0.0154574625687104
2013-02-07,-0.0039302287912086,-0.0039302287912086
2013-02-08,0.015936216082139,0.015936216082139
2013-02-11,0.0068711654527202,0.0068711654527202
2013-02-12,0.0029268382831868,0.0029268382831868
2013-02-13,0.0179393746016405,0.0179393746016405
2013-02-14,0.0031033386013797,0.0031033386013797
2013-02-15,-0.007847808673271,-0.007847808673271
2013-02-19,0.0276044341239176,0.0276044341239176
2013-02-20,-0.0479435584848126,-0.0479435584848126
2013-02-21,0.0110159298922607,0.0110159298922607
2013-02-22,0.0314224111060182,0.0314224111060182
2013-02-25,-0.0400462426781456,-0.0400462426781456
2013-02-26,0.018750026270174,0.018750026270174
2013-02-27,0.026446279337324,0.026446279337324
2013-02-28,-0.004374864461676,-0.004374864461676
2013-03-01,-0.0018630910356613,-0.0018630910356613
2013-03-04,0.0028030921085732,0.0028030921085732
2013-03-05,0.0094841891265883,0.0094841891265883
2013-03-06,-0.002732871151596,-0.002732871151596
2013-03-07,0.0011431270402816,0.0011431270402816
2013-03-08,0.0052095040940947,0.0052095040940947
2013-03-11,0.0121951299773009,0.0121951299773009
2013-03-12,-0.010937440863674,-0.010937440863674
2013-03-13,0.0112765245152629,0.0112765245152629
2013-03-14,0.008890813564029,0.008890813564029
2013-03-15,-0.0017718380090821,-0.0017718380090821
2013-03-18,0.013288304656969,0.013288304656969
2013-03-19,-0.0110570209223807,-0.0110570209223807
2013-03-20,0.0026612933930543,0.0026612933930543
2013-03-21,-0.0144605609812162,-0.0144605609812162
2013-03-22,-0.008516317821407,-0.008516317821407
2013-03-25,-0.0153256785050956,-0.0153256785050956
2013-03-26,-0.0043231028880042,-0.0043231028880042
2013-03-27,0.0211737266283241,0.0211737266283241
2013-03-28,0.0168237550989361,0.0168237550989361
2013-04-01,-0.0150111031118539,-0.0150111031118539
2013-04-02,-0.0262864514344029,-0.0262864514344029
2013-04-03,-0.0467503332175935,-0.0467503332175935
2013-04-04,-0.0175060120849066,-0.0175060120849066
2013-04-05,0.0358565521536176,0.0358565521536176
2013-04-08,0.0021598180135091,0.0021598180135091
2013-04-09,0.0026277887265458,0.0026277887265458
2013-04-10,0.0203839668122624,0.0203839668122624
2013-04-11,-0.0025670767827379,-0.0025670767827379
2013-04-12,-0.0157535672053507,-0.0157535672053507
2013-04-15,-0.0454983111463953,-0.0454983111463953
2013-04-16,0.0099626490565267,0.0099626490565267
2013-04-17,-0.0074534062554321,-0.0074534062554321
2013-04-18,-0.0191780812878735,-0.0191780812878735
2013-04-19,0.0098385272632029,0.0098385272632029
2013-04-22,0.0052303858057838,0.0052303858057838
2013-04-23,0.0002459698732189,0.0002459698732189
2013-04-24,0.0024509988537852,0.0024509988537852
2013-04-25,0.0116816459876923,0.0116816459876923
2013-04-26,-0.0074698336464836,-0.0074698336464836
2013-04-29,0.0043447232871106,0.0043447232871106
2013-04-30,0.0136887875767084,0.0136887875767084
2013-05-01,-0.0460042736962371,-0.0460042736962371
2013-05-02,0.0019787566577523,0.0019787566577523
2013-05-03,0.0029182324714212,0.0029182324714212
2013-05-06,0.0155377138427939,0.0155377138427939
2013-05-07,0.0123809696224755,0.0123809696224755
2013-05-08,0.0046981796700856,0.0046981796700856
2013-05-09,-0.0112412525552319,-0.0112412525552319
2013-05-10,-0.0075632679413855,-0.0075632679413855
2013-05-13,-0.0221798130876788,-0.0221798130876788
2013-05-14,0.0053515233097793,0.0053515233097793
2013-05-15,0.0220713058822781,0.0220713058822781
2013-05-16,-0.0138490828576535,-0.0138490828576535
2013-05-17,0.0098866368677638,0.0098866368677638
2013-05-20,0.007872146148734,0.007872146148734
2013-05-21,0.0144071883954084,0.0144071883954084
2013-05-22,-0.0146750516346467,-0.0146750516346467
2013-05-23,0.0144335306834651,0.0144335306834651
2013-05-24,-0.0181513934552933,-0.0181513934552933
2013-05-28,-0.0069245730585696,-0.0069245730585696
2013-05-29,-0.0002432182536231,-0.0002432182536231
2013-05-30,0.0087442585739389,0.0087442585739389
2013-05-31,-0.0101571939358222,-0.0101571939358222
2013-06-03,-0.0063352915225651,-0.0063352915225651
2013-06-04,-0.02038808219113,-0.02038808219113
2013-06-05,-0.0345784742919237,-0.0345784742919237
2013-06-06,0.0222396239453284,0.0222396239453284
2013-06-07,0.0096348396252253,0.0096348396252253
2013-06-10,-0.0010009820205118,-0.0010009820205118
2013-06-11,-0.0091649306441963,-0.0091649306441963
2013-06-12,-0.0254907515678557,-0.0254907515678557
2013-06-13,0.0225544073757601,0.0225544073757601
2013-06-14,-0.0179948572111962,-0.0179948572111962
2013-06-17,-0.000520146172857,-0.000520146172857
2013-06-18,-0.002597422079574,-0.002597422079574
