Date,Weighted Industry Change,PHM Change,TPH Change,MDC Change,TMHC Change,THO Change
2011-06-16,0.0093064689054463,0.0142653211651206,0.0,0.0177246719690348,0.0,-0.0294943878542608
2011-06-17,-0.0003899104497255,0.0,0.0,0.0028011675789936,0.0,-0.0075241521182641
2011-06-20,0.0215897568999126,0.0210084171109744,0.0,0.0196707879720173,0.0,0.0257900133223414
2011-06-21,0.0119940078688307,0.0122116898216293,0.0,0.0027354024929509,0.0,0.0077601167687561
2011-06-22,0.0122440426867837,0.0135317870689116,0.0,0.0050880610546427,0.0,-0.0087997184562734
2011-06-23,0.0265769217625701,0.0271002447376368,0.0,0.0180746973032148,0.0,0.0251346084740656
2011-06-24,-0.0110272318598806,-0.0105263058828844,0.0,-0.0146774698041482,0.0,-0.002801117829202
2011-06-27,0.0261830366059758,0.0308724865720731,0.0,-0.0027440678990452,0.0,-0.0140400007632072
2011-06-28,0.0187589763962839,0.020698557182059,0.0,0.0078616797701952,0.0,0.0017768708419935
2011-06-29,-0.0414546938579969,-0.0429293117818994,0.0,-0.0388651846479524,0.0,0.0021148912290268
2011-06-30,0.0045535134948382,0.0052493389046938,0.0,-0.0044444292633359,0.0,0.0122850257733078
2011-07-01,0.0237838929691899,0.0235602497802897,0.0,0.0400809225771864,0.0,0.0034662176827543
2011-07-05,-0.011195233457,-0.0128040851940108,0.0,-0.0174825513295837,0.0,-0.0003460286855996
2011-07-06,-0.0123027242738501,-0.0155844011079961,0.0,-0.0023706443036766,0.0,0.0027691216821113
2011-07-07,0.0150047942132045,0.0155440888157408,0.0,0.0195236034359374,0.0,0.003083252858556
2011-07-08,0.0090764133152985,0.0104031109376832,0.0,0.0023309549854034,0.0,-0.008647526852975
2011-07-11,-0.0299461017740642,-0.0313725810409671,0.0,-0.0196463455005308,0.0,-0.0183551168077676
2011-07-12,-0.0148799727348853,-0.0161943168731631,0.0,0.0048212049714214,0.0,0.0043368572064521
2011-07-13,-0.0139241927773506,-0.0163043967689359,0.0,-0.0087509645812832,0.0,0.0125538160690568
2011-07-14,-0.0247198317013849,-0.0247592611844386,0.0,-0.0187475551914422,0.0,-0.0318358544024398
2011-07-15,-0.0119284945618203,-0.0097764938988817,0.0,-0.0372168248382997,0.0,-0.0021849769826215
2011-07-18,-0.015033472680229,-0.0142045319850038,0.0,-0.0160405113370216,0.0,-0.0278694615373747
2011-07-19,0.0165773934365122,0.0155586497887449,0.0,0.0216193159125259,0.0,0.0222991125952398
2011-07-20,6.325757132012056e-05,-0.0013888544874417,0.0,0.0075313207736851,0.0,0.0033745838894049
2011-07-21,0.0215759276171557,0.0234806742635698,0.0,0.0223140572603608,0.0,-0.0044527211813074
2011-07-22,-0.0059982668280883,-0.0054200489475273,0.0,-0.0194174425252934,0.0,0.0041014396570926
2011-07-25,-0.0005359030195217,0.0,0.0,0.0029263773895865,0.0,-0.0097707712483363
2011-07-26,-0.0011055203290103,0.0013773762712701,0.0,-0.0188047920326907,0.0,-0.013651899844309
2011-07-27,-0.024951971416203,-0.0250696145741097,0.0,-0.017994874539064,0.0,-0.0397990267657476
2011-07-28,-0.0266476795266042,-0.0285714013235909,0.0,-0.0065274276558117,0.0,0.0016083235556474
2011-07-29,0.0191621396861244,0.0208023575169127,0.0,0.0004424853244008,0.0,0.0085643996962555
2011-08-01,-0.0442809540002629,-0.0470085362681867,0.0,-0.0209698196558185,0.0,-0.0243318954039516
2011-08-02,-0.0548077325199873,-0.0544629540458117,0.0,-0.0405222680001167,0.0,-0.0643829754607747
2011-08-03,-0.028455258162297,-0.0320512526604303,0.0,-0.0196629386098073,0.0,-0.0191678288504544
2011-08-04,-0.0695774210578603,-0.0720267744473101,0.0,-0.0585975237521068,0.0,-0.0595353122614082
2011-08-05,-0.0607755278018774,-0.0654867043033244,0.0,-0.048829139524464,0.0,0.0030411239068995
2011-08-08,-0.0717426713118844,-0.074446660196904,0.0,-0.0834706177539314,0.0,-0.026077788961781
2011-08-09,-0.0190074597445561,-0.025052168374686,0.0,0.0069645844187454,0.0,-0.0090570097042075
2011-08-10,-0.0679057511379068,-0.0722101505793257,0.0,-0.054641600923041,0.0,-0.0027700409514638
2011-08-11,0.0391561555238521,0.0349650575061173,0.0,0.0653514187635252,0.0,0.0947659094685097
2011-08-12,-0.0122982283529517,-0.0173912881227427,0.0,0.0022896778698303,0.0,0.0233251230571193
2011-08-15,0.0506251484132743,0.0544662291261682,0.0,0.0553672180041355,0.0,0.0014374115040991
2011-08-16,-0.0014559506836717,-0.0020661629269761,0.0,0.0075963171098141,0.0,-0.0033848981523805
2011-08-17,-0.0307263126933424,-0.0309278553230806,0.0,-0.0267237090493654,0.0,-0.0346654407720051
2011-08-18,-0.0712812786796801,-0.0776054021523856,0.0,-0.0244317865086973,0.0,-0.0030753185668116
2011-08-19,-0.0370832293537078,-0.0393120587425864,0.0,-0.0207100776714302,0.0,-0.0115485208485728
2011-08-22,-0.0602005649851671,-0.0646766148499664,0.0,-0.0128805179820957,0.0,-0.0139318143502107
2011-08-23,-0.0373237821451037,-0.0398936424861402,0.0,-0.023640663803574,0.0,0.0462577650850311
2011-08-24,0.0450983960776368,0.0473537828296247,0.0,0.0235934579976972,0.0,0.0388253200956315
2011-08-25,0.0885035980044723,0.092783413932739,0.0,0.0378346784994404,0.0,-0.0573460175329628
2011-08-26,0.0953972184462884,0.0980392408939295,0.0,0.0487252100007788,0.0,0.0558092558378804
2011-08-29,0.015822397135056,0.0131578823536055,0.0,0.0334749974229998,0.0,0.045325735157712
2011-08-30,0.0327402165495551,0.0334028911662481,0.0,0.0279647946317032,0.0,0.0027334607679688
2011-08-31,-0.058385328104731,-0.0643274690729747,0.0,-0.0165913065459563,0.0,0.0054273599535127
2011-09-01,-0.0367058338220538,-0.0356394291349503,0.0,-0.041067766028145,0.0,-0.0508779472015648
2011-09-02,-0.0161755163614163,-0.0179372024712565,0.0,0.0071077068030194,0.0,-0.0259422750234239
2011-09-06,0.0295318960105444,0.029339824225472,0.0,0.0300283278263352,0.0,0.0335605348657735
2011-09-07,0.0449858910041356,0.0456620557167875,0.0,0.026443689260358,0.0,0.0487561952058364
2011-09-08,-0.0114839672288136,-0.0110375691874368,0.0,-0.0281615301613061,0.0,0.0004814746587112
2011-09-09,-0.0207908845040591,-0.0205010657147881,0.0,-0.0200334155402753,0.0,-0.0365675276270286
2011-09-12,0.0148021226611854,0.0142858148432147,0.0,0.0167243612845911,0.0,0.0386597945746154
2011-09-13,0.0041888389236775,0.0046728925107713,0.0,-0.0326209688317383,0.0,0.0513834450241145
2011-09-14,0.0100688719942161,0.0091743028963591,0.0,0.0229885086863938,0.0,0.0176991653594917
2011-09-15,-0.0046029276078744,-0.0066225625648744,0.0,-0.0088789872014976,0.0,0.0310810181529751
2011-09-16,-0.0174051077853875,-0.0176211287176756,0.0,-0.0016797593852118,0.0,-0.0320457167506984
2011-09-19,0.0132522269267959,0.0138888750915179,0.0,0.0148401774299476,0.0,-0.0046597613414367
2011-09-20,-0.0249591549911772,-0.0280171640828567,0.0,0.0195094938308034,0.0,-0.034547141385734
2011-09-21,-0.0326201614493036,-0.0331858619469915,0.0,-0.0153677415770499,0.0,-0.0605326887695587
2011-09-22,-0.0203370628558253,-0.0193236536922805,0.0,-0.0420506923515499,0.0,0.0117083183946357
2011-09-23,0.0111737786666193,0.0049627741650826,0.0,0.0276608500574477,0.0,0.0607647898449521
2011-09-26,0.0046355751585342,-0.0024271243501069,0.0,0.0387283306496171,0.0,0.045499035267939
2011-09-27,-0.0200974369686235,-0.0188679075529659,0.0,-0.0315046024509991,0.0,-0.0240799945994563
2011-09-28,-0.0480640061360173,-0.0501193401620815,0.0,-0.0359146814236359,0.0,-0.0469263268447378
2011-09-29,0.0227947839753645,0.0097560884837658,0.0,0.0113507390161459,0.0,0.1096075911959127
2011-09-30,-0.0381524354269429,-0.0318627153071742,0.0,-0.0297824127339239,0.0,-0.076313592937433
2011-10-03,-0.0846530529980891,-0.0923077242849368,0.0,-0.0811939994409614,0.0,-0.0040982809194601
2011-10-04,0.0505052421468712,0.0429799699018746,0.0,0.0793963445209782,0.0,0.1010663113592384
2011-10-05,0.0715013451173744,0.0769230668462142,0.0,0.0473875895670642,0.0,0.0399662952164787
2011-10-06,0.0303924880078497,0.0306905681185343,0.0,0.0296167053819898,0.0,0.0287449013174915
2011-10-07,-0.0093306874123633,-0.0074256765481332,0.0,-0.0274202202820318,0.0,-0.0062548806837105
2011-10-10,0.0245043291589545,0.0242130512982092,0.0,0.0428169311715711,0.0,0.008064480686997
2011-10-11,0.0140321925526366,0.0143540538860234,0.0,0.0201635232181039,0.0,0.0042586376568513
2011-10-12,0.0181417090697817,0.0208332574477932,0.0,0.0200739414720508,0.0,-0.0102896516813562
2011-10-13,-0.0154452616619392,-0.0180180006024902,0.0,0.0130753001758374,0.0,-0.0053784592125998
2011-10-14,-0.0045092660550903,-0.0044943779289321,0.0,0.0025471644761052,0.0,-0.0148458808603411
2011-10-17,-0.0772293778217635,-0.0865602845468802,0.0,-0.0210148743420166,0.0,-0.0162853843111373
2011-10-18,0.1112935523080948,0.1150000095367431,0.0,0.0942707950112714,0.0,0.022816676709885
2011-10-19,-0.0316214989233942,-0.0327511130712103,0.0,-0.0185097234596507,0.0,-0.0166087414180356
2011-10-20,0.051909540821439,0.0541761303059302,0.0,0.0149903652346339,0.0,0.0101841058319217
2011-10-21,0.0266980416969094,0.0272536928638868,0.0,0.0257008449508838,0.0,0.0103052878836918
2011-10-24,0.0337411397755499,0.0357852526502144,0.0,0.0072300253697798,0.0,0.0217554361224928
2011-10-25,-0.0582852798440638,-0.0605468651774568,0.0,-0.0303992787186677,0.0,-0.0159082609786328
2011-10-26,0.0043531355833759,0.0040733159975666,0.0,0.0119595176651248,0.0,-0.0044444755271631
2011-10-27,0.0001751144262057,-0.0018450606533337,0.0,0.00697777849359,0.0,0.0380710384323834
2011-10-28,0.0289806965831629,0.0318949491045659,0.0,-0.0043402541408104,0.0,0.018688249925616
2011-10-31,-0.0451214433629563,-0.0460405171092775,0.0,-0.0066518976071065,0.0,-0.0686861182639487
2011-11-01,0.024145090296757,0.0288065560986637,0.0,-0.0074592290729778,0.0,-0.0218167099180618
2011-11-02,0.0132483426368781,0.0195312318101054,0.0,-0.0184077331788341,0.0,-0.0127591585246281
2011-11-03,-0.0002178290017767,0.0453686672374291,0.0,-0.131346041278457,0.0,0.0099923222255079
2011-11-04,-0.0035512033568542,0.0036630001440991,0.0,-0.0392157533144311,0.0,0.0100463770213714
2011-11-07,0.0508053141899882,0.0551470056511338,0.0,0.0149916760949079,0.0,0.0298165401833011
2011-11-08,0.0280473810758553,0.0292599101494339,0.0,0.0162161876148482,0.0,-0.0201687251623272
2011-11-09,-0.045753681286697,-0.0431778932032997,0.0,-0.0722100613845765,0.0,-0.0213095408152293
2011-11-10,-0.006780116307403,-0.0088338719515278,0.0,0.0086207067396642,0.0,0.0093276243835215
2011-11-11,0.0036968054282023,0.0034844004461999,0.0,0.0113058236716082,0.0,-0.0079878655195197
2011-11-14,-0.0229194285909161,-0.0263620551597509,0.0,-0.0077390893002161,0.0,-0.0019304725018133
2011-11-15,0.0106049771136391,0.0091241223651158,0.0,0.0156075950646425,0.0,0.0334500443786849
2011-11-16,0.0266447344161662,0.0256881372885095,0.0,0.0467445537256237,0.0,-0.0061444604122625
2011-11-17,-0.0309660315507058,-0.0336283281439667,0.0,-0.0217969277889541,0.0,-0.0097049688578693
2011-11-18,-0.0106976862952433,-0.0108499850524921,0.0,-0.0097402427377055,0.0,-0.0155159625766074
2011-11-21,0.0033789634718844,0.0056075159519859,0.0,-0.0177678963959474,0.0,0.0020136623928385
2011-11-22,0.0108124336837739,0.0130841444690053,0.0,-0.0073779772039519,0.0,-0.013720748311808
2011-11-23,-0.0317047654025458,-0.0319549005279178,0.0,-0.0282746925765925,0.0,-0.0318445181160253
2011-11-25,0.0196508106833087,0.0215263510378019,0.0,-0.0089551751139278,0.0,0.0188921687167319
2011-11-28,0.0075624130056139,0.0091408030443656,0.0,-0.0034883660769836,0.0,-0.0105691148313021
2011-11-29,0.0146073414742273,0.0161579305165241,0.0,-0.0099010266610803,0.0,0.0162494037965031
2011-11-30,0.0219786133497796,0.0234506445967998,0.0,0.0101868025326685,0.0,0.0041493933563008
2011-12-01,0.003693040625993,0.0049586333926291,0.0,-0.0044868328776876,0.0,-0.0070803862837725
2011-12-02,-0.007573639570108,-0.0080515604553494,0.0,0.0027746796423737,0.0,-0.0127782136445871
2011-12-05,0.010124487070653,0.011075900778942,0.0,0.0151926342196287,0.0,-0.0204834085672068
2011-12-06,0.0138350677835191,0.0140845312157087,0.0,0.0160428119225139,0.0,-0.0004184196251653
2011-12-07,0.0091645621446944,0.009389662603004,0.0,0.0010582188705028,0.0,0.0114068634090998
2011-12-08,-0.049343602945218,-0.0500782005493552,0.0,-0.0470588396252979,0.0,-0.0177290023987183
2011-12-09,0.0247061675753766,0.0259740792552917,0.0,0.0122835979782395,0.0,0.0157715623901406
2011-12-12,-0.0035170030390082,-0.003205125266043,0.0,-0.0162647457863768,0.0,0.0165675180323036
2011-12-13,-0.0459860370377887,-0.0463999938964843,0.0,-0.04707881278336,0.0,-0.0307692222284084
2011-12-14,-0.0508240200330026,-0.0540540823542866,0.0,-0.017448815280291,0.0,-0.0255632649279985
2011-12-15,0.0086972736796963,0.0087872958514749,0.0,-0.0006019901100572,0.0,0.0236220032266396
2011-12-16,-0.0053707899389109,-0.0068965449202784,0.0,-0.0035864318779405,0.0,0.0263158256913227
2011-12-19,-0.0373646063634566,-0.0395189024552607,0.0,-0.0346268497729147,0.0,-0.005758921954917
2011-12-20,0.0642715061976602,0.0674740228942875,0.0,0.0401438064289005,0.0,0.026069300076838
2011-12-21,0.0299439148639896,0.0293637561139001,0.0,0.0394431719198633,0.0,0.0206677448695277
2011-12-22,-0.0151850612152194,-0.0174326679099698,0.0,-0.0088988018806773,0.0,0.0323082875224431
2011-12-23,-0.0250847507169038,-0.0272000122070313,0.0,-0.0257126850730343,0.0,0.0180383138379034
2011-12-27,-0.0041014774322798,-0.0065681380707405,0.0,0.0040369125807538,0.0,0.0018614756487114
2011-12-28,-0.0139720483485586,-0.0116279355287643,0.0,-0.0264519794480363,0.0,-0.0104283308256019
2011-12-29,0.0523381051253383,0.053422401316994,0.0,0.0549320737472828,0.0,0.02363094792652
2011-12-30,0.0022086189552501,0.0031796472254066,0.0,-0.0128779684390837,0.0,0.0095693863876242
2012-01-03,0.0038857851217234,0.007728005000968,0.0,-0.0209366229777621,0.0,-0.0134990822705538
2012-01-04,0.0107810654339373,0.0092592504016872,0.0,0.033371035065757,0.0,-0.0025261529100318
2012-01-05,0.0773833300074734,0.0830769172081579,0.0,0.0390754422709745,0.0,0.0083213261455824
2012-01-06,0.0039155962944,0.0042432435986973,0.0,-0.0037076891569563,0.0,0.0143833019134044
2012-01-09,0.0117282058980038,0.0139860004613649,0.0,0.0047467977537254,0.0,-0.0148567410503386
2012-01-10,-0.0059051773819433,-0.0081081002711205,0.0,0.0154480227898662,0.0,-0.0014114649016222
2012-01-11,0.0435991333396589,0.0461956072802926,0.0,0.0263959315193755,0.0,-0.0017680743704082
2012-01-12,-0.0047190913311853,-0.0064599115473205,0.0,0.0058969051742883,0.0,0.0014119631357242
2012-01-13,0.0199971285280794,0.0214477006158102,0.0,0.0109018452482141,0.0,-0.0035498892864355
2012-01-17,-0.0276724289804565,-0.028497382923658,0.0,-0.0300825557748022,0.0,0.0028268525039849
2012-01-18,0.0620249619193433,0.0614973311462571,0.0,0.0750000361518861,0.0,0.0323715719149963
2012-01-19,0.0113597469621367,0.0138017737026515,0.0,-0.010237284324505,0.0,0.0027063574137823
2012-01-20,-0.039971448146637,-0.0419753255031573,0.0,-0.035294185389744,0.0,-0.0006740969906385
2012-01-23,-0.0247092979922486,-0.0262466945234689,0.0,-0.0146340669340324,0.0,0.0026854622775241
2012-01-24,0.0468671805347496,0.0586630708937815,0.0,0.0019881049843274,0.0,0.0221848688205751
2012-01-25,0.0327848852475752,0.0309677124023437,0.0,0.0559959818132067,0.0,0.0224200562771611
2012-01-26,-0.0314254247314342,-0.0334571888847187,0.0,-0.0140844305455012,0.0,-0.0269841390942772
2012-01-27,0.006394928419289,0.0064599731541903,0.0,0.0052782926531659,0.0,0.0072439679708631
2012-01-30,-0.0032111922866527,-0.0026143765591094,0.0,-0.0193330128315068,0.0,0.0148760582789899
2012-01-31,-0.0339988934620968,-0.0349740917440894,0.0,-0.0279549131269086,0.0,-0.0109677468576738
2012-02-01,0.0335431501949151,0.0357142834616537,0.0,0.0189715276585319,0.0,0.0084580426420861
2012-02-02,0.0223750285052722,0.0143979234864837,0.0,0.0722834339929393,0.0,-0.0019330338763295
2012-02-03,0.0334233685034803,0.0285006821076037,0.0,0.076455285602566,0.0,0.0170508053955742
2012-02-06,0.0096869568964903,0.0110159304464433,0.0,-0.0096346680144258,0.0,0.0326392014772139
2012-02-07,0.0151554565115634,0.0170109782636406,0.0,0.0048250821616518,0.0,0.0036144255761196
2012-02-08,0.0265577846834099,0.02853742871256,0.0,0.0117314090245441,0.0,-0.0072071432212655
2012-02-09,0.0388407894113795,0.0413317629277342,0.0,0.0055799171573518,0.0,-0.0006033320314648
2012-02-10,-0.0136856198909454,-0.0145740037364361,0.0,-0.004827023096221,0.0,0.0012240182115607
2012-02-13,0.0194700748916869,0.0202020547989191,0.0,0.0219035478396096,0.0,-0.0123493927105503
2012-02-14,0.0081400454646987,0.0077691113258613,0.0,0.0137795841118434,0.0,-0.0045884893693169
2012-02-15,-0.0113414016422395,-0.0120350772669198,0.0,-0.0015456209626776,0.0,-0.0150306100216081
2012-02-16,0.0063603515534547,0.005668956061779,0.0,-0.0034842929479542,0.0,0.045341585399993
2012-02-17,0.0033581131210252,0.0045095786210943,0.0,-0.0038639664433482,0.0,-0.0014810201287437
2012-02-21,-0.0443311336544117,-0.0455555386013455,0.0,-0.0343762674695978,0.0,-0.0335311882057261
2012-02-22,-0.027357067937051,-0.028004641734481,0.0,-0.0265914560454655,0.0,0.0042931428098164
2012-02-23,0.0444650478919764,0.0467625158888541,0.0,0.0210395902162111,0.0,0.0146521178732199
2012-02-24,-0.0347603158150774,-0.0352273196474569,0.0,-0.0318419951097158,0.0,-0.0312970487467347
2012-02-27,0.01715287268427,0.0191158721146651,0.0,0.0033472433344161,0.0,0.0075000524520873
2012-02-28,-0.0214421065670412,-0.0235293893253101,0.0,-0.0120732894320905,0.0,0.0037208971127058
2012-02-29,0.0592859907672958,0.0639324168166488,0.0,0.0297444820928693,0.0,0.0024622349099612
2012-03-01,-0.02275196112447,-0.0249716522758552,0.0,-0.0166599032779668,0.0,-0.0076335877862597
2012-03-02,-0.0147785435424356,-0.013986000772276,0.0,-0.0206526026142479,0.0,-0.0148148588573851
2012-03-05,0.0017436793729784,0.0011876756284112,0.0,0.0084709404941352,0.0,-0.0034634952631872
2012-03-06,-0.0111097931788494,-0.0096969604492187,0.0,-0.0230572237611586,0.0,-0.0077220003766828
2012-03-07,0.0323551151734823,0.0353227722905688,0.0,0.0268746978603522,0.0,0.0009692658661513
2012-03-08,0.0327434128526586,0.0336037031294772,0.0,0.028115826075104,0.0,0.0243433775015087
2012-03-09,-0.0023203785959392,-0.0055125952307451,0.0,0.023634824933854,0.0,0.0166346914253452
2012-03-12,-0.0174295891633557,-0.0194804497792409,0.0,-0.0091161961414181,0.0,0.0069160426610517
2012-03-13,0.0348301070268246,0.0349344650824012,0.0,0.0357142667965014,0.0,0.0309693394749681
2012-03-14,-0.0157270330828305,-0.0158060718807161,0.0,-0.0168647266053155,0.0,-0.0105262698983786
2012-03-15,0.0248209225772331,0.0234291059968847,0.0,0.0357976605866574,0.0,0.0310407924168555
2012-03-16,-0.0367916283906192,-0.0402892903953964,0.0,-0.0172414181278418,0.0,-0.0256637966791205
2012-03-19,-0.0181268665063705,-0.0213675017736203,0.0,0.0152149116746101,0.0,-0.0039610319720915
2012-03-20,0.0105580288489963,0.0120878738534162,0.0,-0.003796486562799,0.0,0.0101820991239848
2012-03-21,0.0069689848720568,0.0075107994410567,0.0,0.0,0.0,0.0143424233792396
2012-03-22,-0.0175121018585042,-0.01298700092333,0.0,-0.0183978215538535,0.0,-0.0412209359656023
2012-03-23,0.0202601399053476,0.0183486057927182,0.0,0.0471545412467938,0.0,0.0088640993394284
2012-03-26,-0.0227629040496948,-0.0254989450374894,0.0,-0.0237094260890633,0.0,0.0216198800013662
2012-03-27,0.0118127388631503,0.0100334615282793,0.0,0.0248350638382218,0.0,0.0252445923296659
2012-03-28,0.0403441022915693,0.0417581477843002,0.0,0.0314751834032502,0.0,0.0185013403785054
2012-03-29,-0.0059793416024344,-0.0053705895253785,0.0,-0.0104166761501914,0.0,-0.0207253970348606
2012-03-30,-0.0465723139255094,-0.0483870752726919,0.0,-0.0405506144206795,0.0,-0.0192666511296981
2012-04-02,-0.0077800720814186,-0.008009118610682,0.0,-0.0132553234616546,0.0,0.0231524776083143
2012-04-03,0.0113623709108585,0.0117096465944278,0.0,0.0015754498991596,0.0,0.0148929428809733
2012-04-04,0.0005217171029403,0.0011805519353339,0.0,-0.002393338903888,0.0,-0.0133333427961483
2012-04-05,-0.0151026944289739,-0.0154946494780992,0.0,-0.0182334226410952,0.0,0.0129052515424789
2012-04-09,0.0234853754994729,0.0236317887170125,0.0,0.0272879850489077,0.0,0.0070018877409385
2012-04-10,-0.0560116976552716,-0.0587515317736964,0.0,-0.037277141497785,0.0,-0.0244522217643804
2012-04-11,0.0590780880926628,0.0620253470936865,0.0,0.0315090965874723,0.0,0.0057691792764619
2012-04-12,0.0282985115976701,0.0272834559798432,0.0,0.0411124266807079,0.0,0.0191143801572542
2012-04-13,-0.0246490207581127,-0.0251141850776972,0.0,-0.0186624866165796,0.0,-0.0200942320041359
2012-04-16,-0.0372565343569461,-0.0409555925187233,0.0,-0.0201004955982653,0.0,0.0012722330629537
2012-04-17,0.0161660137896932,0.016451161678386,0.0,0.0124950679763596,0.0,0.0211023045337107
2012-04-18,-0.0212979022096719,-0.0221963229840734,0.0,-0.0081870987948199,0.0,-0.0244809700750183
2012-04-19,-0.0148479230460929,-0.015550253562162,0.0,-0.0121759918099125,0.0,-0.0054140152343703
2012-04-20,0.0111689749640396,0.0108695839964231,0.0,0.0157294551560011,0.0,0.0063714803067311
2012-04-23,-0.002368163551092,-0.0036363312692352,0.0,0.0106424940001529,0.0,-0.0009611912905116
2012-04-24,0.0385438570460975,0.0411622449354239,0.0,0.0101324989752015,0.0,0.0249920124808194
2012-04-25,-0.0002693623997939,-0.0022936304072483,0.0,0.0148176248438272,0.0,0.0117465559826601
2012-04-26,0.0436584230579003,0.0447109971647689,0.0,0.0327258909102221,0.0,0.0391197656339625
2012-04-27,0.0439377841692505,0.0467775275071101,0.0,0.0179597518593369,0.0,0.012334860295252
2012-04-30,-0.0164832008747402,-0.0169830242164674,0.0,-0.0102112821142719,0.0,-0.0165697578354876
2012-05-01,0.0136246931288431,0.0151821474486654,0.0,0.003544822937084,0.0,0.0047281278572888
2012-05-02,0.0325659438425394,0.0331992848401755,0.0,0.0313614199210036,0.0,0.0103703251591436
2012-05-03,-0.0414781035252598,-0.0270792774506016,0.0,-0.065442388406319,0.0,-0.0879052818333376
