Date,Weighted Industry Change,NSIT Change
2011-10-12,-0.0057034318194468,-0.0057034318194468
2011-10-13,0.016645341279561,0.016645341279561
2011-10-14,0.0080694696363369,0.0080694696363369
2011-10-17,-0.0560747452530785,-0.0560747452530785
2011-10-18,0.0329815306749724,0.0329815306749724
2011-10-19,-0.0416132921442085,-0.0416132921442085
2011-10-20,0.0266488749121139,0.0266488749121139
2011-10-21,0.0114431220860792,0.0114431220860792
2011-10-24,0.0381250381469726,0.0381250381469726
2011-10-25,-0.0473013792478846,-0.0473013792478846
2011-10-26,0.0231829501675891,0.0231829501675891
2011-10-27,0.0511765199549057,0.0511765199549057
2011-10-28,-0.0190583043542502,-0.0190583043542502
2011-10-31,-0.02255646479734,-0.02255646479734
2011-11-01,-0.0055693164256003,-0.0055693164256003
2011-11-02,0.0414381664533055,0.0414381664533055
2011-11-03,0.0863608562552171,0.0863608562552171
2011-11-04,-0.0072062672681651,-0.0072062672681651
2011-11-07,-0.0156423902382108,-0.0156423902382108
2011-11-08,-0.0044918543573814,-0.0044918543573814
2011-11-09,-0.0565927274151663,-0.0565927274151663
2011-11-10,-0.0339805510617382,-0.0339805510617382
2011-11-11,0.0142062714422088,0.0142062714422088
2011-11-14,-0.014153817983774,-0.014153817983774
2011-11-15,0.0277077819403272,0.0277077819403272
2011-11-16,-0.0310558998852864,-0.0310558998852864
2011-11-17,-0.0179372030191825,-0.0179372030191825
2011-11-18,0.0078226782506803,0.0078226782506803
2011-11-21,-0.0059642247632751,-0.0059642247632751
2011-11-22,-0.0327321787609917,-0.0327321787609917
2011-11-23,-0.0489852911920068,-0.0489852911920068
2011-11-25,-0.0391432595616239,-0.0391432595616239
2011-11-28,0.0244988802645989,0.0244988802645989
2011-11-29,0.0,0.0
2011-11-30,0.0103520065268444,0.0103520065268444
2011-12-01,0.0294520096072885,0.0294520096072885
2011-12-02,-0.0156760756508514,-0.0156760756508514
2011-12-05,-0.0149253435764929,-0.0149253435764929
2011-12-06,0.0514172530684487,0.0514172530684487
2011-12-07,0.0088272601736036,0.0088272601736036
2011-12-08,-0.0373654309064768,-0.0373654309064768
2011-12-09,0.0431654577540052,0.0431654577540052
2011-12-12,-0.0165816469273927,-0.0165816469273927
2011-12-13,-0.0308284875815309,-0.030828487581531
2011-12-14,-0.0113941069319465,-0.0113941069319465
2011-12-15,0.0006653512348305,0.0006653512348305
2011-12-16,-0.0032873235114702,-0.0032873235114702
2011-12-19,-0.0775750014485406,-0.0775750014485406
2011-12-20,0.0652472377669166,0.0652472377669166
2011-12-21,-0.0051612854003907,-0.0051612854003907
2011-12-22,-0.0064641486582813,-0.0064641486582813
2011-12-23,0.0038810103149191,0.0038810103149191
2011-12-27,0.0058252526665999,0.0058252526665999
2011-12-28,-0.0225806697722405,-0.0225806697722405
2011-12-29,0.0111475459864881,0.0111475459864881
2011-12-30,-0.0071428350261051,-0.0071428350261051
2012-01-03,0.0113996393673618,0.0113996393673618
2012-01-04,0.0196202794857232,0.0196202794857232
2012-01-05,0.0081504774918807,0.0081504774918807
2012-01-06,0.0223880977649029,0.0223880977649029
2012-01-09,0.0331925862727068,0.0331925862727068
2012-01-10,-0.0051635198515266,-0.0051635198515266
2012-01-11,0.016840936532584,0.016840936532584
2012-01-12,0.0312855085009921,0.0312855085009921
2012-01-13,-0.0050167307641397,-0.0050167307641397
2012-01-17,-0.0138966094041512,-0.0138966094041512
2012-01-18,0.0468397266291389,0.0468397266291389
2012-01-19,-0.021972124907009,-0.021972124907009
2012-01-20,0.0164925359127313,0.0164925359127313
2012-01-23,-0.0048913127420533,-0.0048913127420533
2012-01-24,0.0076965027783429,0.0076965027783429
2012-01-25,0.0021774091644723,0.0021774091644723
2012-01-26,-0.0134770895030837,-0.0134770895030837
2012-01-27,-0.0065897275078441,-0.0065897275078441
2012-01-30,0.0212528571561155,0.0212528571561155
2012-01-31,0.0005419144238349,0.0005419144238349
2012-02-01,0.0155328873590597,0.0155328873590597
2012-02-02,0.0005241210126743,0.0005241210126743
2012-02-03,0.0005115206788795,0.0005115206788795
2012-02-06,-0.0190231786488364,-0.0190231786488364
2012-02-07,0.0015731875786893,0.0015731875786893
2012-02-08,0.0057411592498744,0.0057411592498744
2012-02-09,-0.0206505683298019,-0.0206505683298019
2012-02-10,-0.0096308346726782,-0.0096308346726782
2012-02-13,0.0128136560055412,0.0128136560055412
2012-02-14,0.0050274503917169,0.0050274503917169
2012-02-15,-0.0081558816341076,-0.0081558816341076
2012-02-16,0.0100871722187187,0.0100871722187187
2012-02-17,-0.0058797405936916,-0.0058797405936916
2012-02-21,0.0355971997799802,0.0355971997799802
2012-02-22,0.0209302680436954,0.0209302680436954
2012-02-23,0.0,0.0
2012-02-24,-0.0050000277432526,-0.0050000277432526
2012-02-27,0.0041551317276968,0.0041551317276968
2012-02-28,0.003661323675486,0.003661323675486
2012-02-29,-0.0478360413627869,-0.0478360413627869
2012-03-01,-0.0033270722018455,-0.0033270722018455
2012-03-02,-0.0219465221643748,-0.0219465221643748
2012-03-05,0.0088062769311507,0.0088062769311507
2012-03-06,0.0063976904560853,0.0063976904560853
2012-03-07,-0.0111597012505393,-0.0111597012505393
2012-03-08,0.0111379925658659,0.0111379925658659
2012-03-09,0.0052530420342646,0.0052530420342646
2012-03-12,-0.000952856502228,-0.000952856502228
2012-03-13,0.0122468315821003,0.0122468315821003
2012-03-14,-0.0088372341422147,-0.0088372341422147
2012-03-15,0.0018709502851968,0.0018709502851968
2012-03-16,-0.003248245814498,-0.003248245814498
2012-03-19,0.0055892334919061,0.0055892334919061
2012-03-20,0.005594355599842,0.005594355599842
2012-03-21,0.01015225254176,0.01015225254176
2012-03-22,-0.0096952486589119,-0.0096952486589119
2012-03-23,0.010256377880163,0.010256377880163
2012-03-26,0.0104878950768662,0.0104878950768662
2012-03-27,-0.0036117347667641,-0.0036117347667641
2012-03-28,0.0299319669046887,0.0299319669046887
2012-03-29,-0.0013350591995364,-0.0013350591995364
2012-03-30,-0.0330687826238187,-0.0330687826238187
2012-04-02,0.0296262353103079,0.0296262353103079
2012-04-03,-0.0017691691484973,-0.0017691691484973
2012-04-04,-0.0120967948680699,-0.0120967948680699
2012-04-05,0.0055070641047681,0.0055070641047681
2012-04-09,0.0,0.0
2012-04-10,-0.0586319330991912,-0.0586319330991912
2012-04-11,0.0233917900354978,0.0233917900354978
2012-04-12,-0.0023831858032165,-0.0023831858032165
2012-04-13,-0.0134485486744018,-0.0134485486744018
2012-04-16,-0.0067567275235479,-0.0067567275235479
2012-04-17,0.0057553443496053,0.0057553443496053
2012-04-18,-0.0091171080933998,-0.0091171080933998
2012-04-19,-0.0199611361482851,-0.0199611361482851
2012-04-20,-0.0024378909727544,-0.0024378909727544
2012-04-23,-0.0094762410942037,-0.0094762410942037
2012-04-24,-0.0075566557001329,-0.0075566557001328
2012-04-25,0.0089596965559303,0.0089596965559303
2012-04-26,0.0084116815435462,0.0084116815435462
2012-04-27,0.0043881107549258,0.0043881107549258
2012-04-30,-0.0145560958527336,-0.0145560958527336
2012-05-01,-0.0240078282597485,-0.0240078282597485
2012-05-02,0.0272315137470976,0.0272315137470976
2012-05-03,-0.1130952730110355,-0.1130952730110355
2012-05-04,-0.0202475026124131,-0.0202475026124131
2012-05-07,-0.0271675915654173,-0.0271675915654173
2012-05-08,-0.0023881143598414,-0.0023881143598414
2012-05-09,0.019476548318956,0.019476548318956
2012-05-10,0.0023433460013167,0.0023433460013167
2012-05-11,-0.0147405668334547,-0.0147405668334547
2012-05-14,0.0114872198423289,0.0114872198423289
2012-05-15,0.0113909190996033,0.0113909190996033
2012-05-16,-0.0429411495433134,-0.0429411495433134
2012-05-17,-0.0251225401396384,-0.0251225401396384
2012-05-18,-0.0226414883845463,-0.0226414883845463
2012-05-21,0.0210593441033411,0.0210593441033411
2012-05-22,-0.0168223998083381,-0.0168223998083381
2012-05-23,0.0115830312495263,0.0115830312495263
2012-05-24,-0.0246991984968306,-0.0246991984968306
2012-05-25,0.0025889943266562,0.0025889943266562
2012-05-29,0.0057766465358543,0.0057766465358543
2012-05-30,-0.0291450661589956,-0.0291450661589956
2012-05-31,-0.0046791239736446,-0.0046791239736446
2012-06-01,-0.0089531756434214,-0.0089531756434214
2012-06-04,-0.0034435391982462,-0.0034435391982462
2012-06-05,0.0369853269918315,0.0369853269918315
2012-06-06,0.0166666666666666,0.0166666666666666
2012-06-07,-0.0501607539166422,-0.0501607539166422
2012-06-08,0.0142954420793449,0.0142954420793449
2012-06-11,-0.0504256997171328,-0.0504256997171328
2012-06-12,-0.0068166585514419,-0.0068166585514419
2012-06-13,-0.0095890643606039,-0.0095890643606039
2012-06-14,0.0234482863853717,0.0234482863853717
2012-06-15,0.0209177075573734,0.0209177075573734
2012-06-18,0.0139627685292293,0.0139627685292293
2012-06-19,0.0136452263458257,0.0136452263458257
2012-06-20,-0.013427112118743,-0.013427112118743
2012-06-21,-0.0200646905999623,-0.0200646905999623
2012-06-22,0.0026126688933187,0.0026126688933187
2012-06-25,-0.0033090164259832,-0.0033090164259832
2012-06-26,-0.0118969136691531,-0.0118969136691531
2012-06-27,0.0173218004608388,0.0173218004608388
2012-06-28,0.0448845097226314,0.0448845097226314
2012-06-29,0.0356923029972956,0.0356923029972956
2012-07-02,0.0189236959025278,0.0189236959025278
2012-07-03,0.0306534847445211,0.0306534847445212
2012-07-05,0.0028090531770964,0.0028090531770964
2012-07-06,0.0,0.0
2012-07-09,-0.0279043158326125,-0.0279043158326125
2012-07-10,-0.0162319238635076,-0.0162319238635076
2012-07-11,-0.0029290707647585,-0.0029290707647585
2012-07-12,0.0083284533875636,0.0083284533875636
2012-07-13,-0.027138700360832,-0.027138700360832
2012-07-16,-0.0030302567915482,-0.0030302567915482
2012-07-17,-0.0114527144249591,-0.0114527144249591
2012-07-18,0.0213154920732937,0.0213154920732937
2012-07-19,-0.0047449537846954,-0.0047449537846954
2012-07-20,-0.0102102150263563,-0.0102102150263563
2012-07-23,0.0205223834124246,0.0205223834124246
2012-07-24,-0.049606812730565,-0.049606812730565
2012-07-25,0.0075566678019074,0.0075566678019074
2012-07-26,-0.0024480364231213,-0.0024480364231213
2012-07-27,0.0339806667989156,0.0339806667989156
2012-07-30,-0.013473904296909,-0.013473904296909
2012-07-31,-0.0047505892506634,-0.0047505892506634
2012-08-01,-0.035440069146738,-0.035440069146738
2012-08-02,0.1049757032943198,0.1049757032943198
2012-08-03,-0.0117962100726215,-0.0117962100726215
2012-08-06,-0.0054259565824123,-0.0054259565824123
2012-08-07,-0.014107445717666,-0.014107445717666
2012-08-08,0.0049559555806227,0.0049559555806227
2012-08-09,0.0082191571797412,0.0082191571797412
2012-08-10,-0.0016303684738486,-0.0016303684738486
2012-08-13,0.0,0.0
2012-08-14,-0.0189189395389039,-0.0189189395389039
2012-08-15,0.0199555811936282,0.0199555811936282
2012-08-16,0.00162870176554,0.00162870176554
2012-08-17,-0.0016321425825148,-0.0016321425825148
2012-08-20,0.007092152826388,0.007092152826388
2012-08-21,-0.0188172244242755,-0.0188172244242755
2012-08-22,0.0049153552819758,0.0049153552819758
2012-08-23,-0.0397819905755151,-0.0397819905755151
2012-08-24,-0.0028523184512634,-0.0028523184512634
2012-08-27,-0.0034072328910508,-0.0034072328910508
2012-08-28,0.0017044760594698,0.0017044760594698
2012-08-29,0.0101580311597487,0.0101580311597487
2012-08-30,0.0067340539443585,0.0067340539443585
2012-08-31,-0.0104683492039106,-0.0104683492039106
2012-09-04,0.0188784091208753,0.0188784091208753
2012-09-05,-0.0032484823049775,-0.0032484823049775
2012-09-06,0.0254329671182583,0.0254329671182583
2012-09-07,0.0110178907505497,0.0110178907505497
2012-09-10,-0.014025997805905,-0.014025997805905
2012-09-11,0.0010503439838981,0.0010503439838981
2012-09-12,-0.0052165039682701,-0.0052165039682701
2012-09-13,0.0143312343724466,0.0143312343724466
2012-09-14,0.0093506652039366,0.0093506652039366
2012-09-17,-0.0197300656074446,-0.0197300656074446
2012-09-18,-0.0042372842829515,-0.0042372842829515
2012-09-19,-0.0058200373133916,-0.0058200373133916
2012-09-20,-0.0085515689599842,-0.0085515689599842
2012-09-21,0.0111702659757196,0.0111702659757196
2012-09-24,-0.0126448776030837,-0.0126448776030837
2012-09-25,-0.0286624687448937,-0.0286624687448937
2012-09-26,-0.0288986195330386,-0.0288986195330386
2012-09-27,0.0,0.0
2012-09-28,-0.0207399571787405,-0.0207399571787405
2012-10-01,0.013075585005182,0.013075585005182
2012-10-02,-0.0077950666361377,-0.0077950666361377
2012-10-03,-0.0312848870322134,-0.0312848870322134
2012-10-04,-0.0063073742536158,-0.0063073742536158
2012-10-05,-0.0171722523670175,-0.0171722523670175
2012-10-08,-0.0081824250147816,-0.0081824250147816
2012-10-09,-0.0123240012053009,-0.0123240012053009
2012-10-10,-0.021880481089501,-0.021880481089501
2012-10-11,-0.0131816185538275,-0.0131816185538275
2012-10-12,-0.0248635447606381,-0.0248635447606381
2012-10-15,0.0062112036708285,0.0062112036708285
2012-10-16,0.0140500629471622,0.0140500629471622
2012-10-17,0.0012012287220362,0.0012012287220362
2012-10-18,0.003601408552936,0.003601408552936
2012-10-19,-0.0211352894177046,-0.0211352894177046
2012-10-22,0.0012344783625436,0.0012344783625436
2012-10-23,0.0056039947435085,0.0056039947435085
2012-10-24,-0.0208845879558905,-0.0208845879558905
2012-10-25,-0.0061881424761115,-0.0061881424761115
2012-10-26,0.0043451081422827,0.0043451081422827
2012-10-31,-0.0043103260967225,-0.0043103260967225
2012-11-01,0.0128127516559836,0.0128127516559836
2012-11-02,-0.0355207785013683,-0.0355207785013683
2012-11-05,0.0237499475479125,0.0237499475479125
2012-11-06,0.009738274159478,0.009738274159478
2012-11-07,-0.0324555869839164,-0.0324555869839164
2012-11-08,-0.0366856965203314,-0.0366856965203314
2012-11-09,0.0258107446845909,0.0258107446845909
2012-11-12,0.0,0.0
2012-11-13,0.0130123494309878,0.0130123494309878
2012-11-14,-0.0287356202841535,-0.0287356202841535
2012-11-15,0.0026367805966947,0.0026367805966947
2012-11-16,-0.0079312547687654,-0.0079312547687654
2012-11-19,-0.0013210341684366,-0.0013210341684366
2012-11-20,-0.0026455001425779,-0.0026455001425779
2012-11-21,0.000660454093842,0.000660454093842
2012-11-23,0.0400262873696098,0.0400262873696098
2012-11-26,0.1076170451918322,0.1076170451918322
2012-11-27,-0.0025252500926581,-0.0025252500926581
2012-11-28,0.0580727404582969,0.0580727404582969
2012-11-29,0.0089552011062849,0.0089552011062849
2012-11-30,-0.0023556542554207,-0.0023556542554207
2012-12-03,-0.0158823798684512,-0.0158823798684512
2012-12-04,-0.0029833617975144,-0.0029833617975144
2012-12-05,-0.0029690758080464,-0.0029690758080464
2012-12-06,0.0255648224124581,0.0255648224124581
2012-12-07,-0.02354967553162,-0.02354967553162
2012-12-10,0.0217135511740267,0.0217135511740267
2012-12-11,0.0175936124391166,0.0175936124391166
2012-12-12,-0.013935339607454,-0.013935339607454
2012-12-13,-0.0101752571928551,-0.0101752571928551
2012-12-14,0.0051605590499916,0.0051605590499916
2012-12-17,0.0232690027175928,0.0232690027175928
2012-12-18,0.004988816001766,0.004988816001766
2012-12-19,-0.0087671149266909,-0.0087671149266909
2012-12-20,0.003854608778215,0.003854608778215
2012-12-21,-0.04908987483984,-0.04908987483984
2012-12-24,0.0040463355641595,0.0040463355641595
2012-12-26,0.0,0.0
2012-12-27,-0.0085568465489666,-0.0085568465489666
2012-12-28,-0.0225433183148915,-0.0225433183148915
2012-12-31,0.0296384099067253,0.0296384099067253
2013-01-02,0.0361714830671058,0.0361714830671058
2013-01-03,0.0026737558834563,0.0026737558834563
2013-01-04,-0.0222222267074632,-0.0222222267074632
2013-01-07,0.0168295040531158,0.0168295040531158
2013-01-08,0.0202558185570582,0.0202558185570582
2013-01-09,-0.0046753326019683,-0.0046753326019683
2013-01-10,-0.0052165039682701,-0.0052165039682701
2013-01-11,0.0220010514896204,0.0220010514896204
2013-01-14,-0.0071905184687095,-0.0071905184687095
2013-01-15,-0.0114942173652042,-0.0114942173652042
2013-01-16,-0.0063491499633215,-0.0063491499633215
2013-01-17,0.0100316061959624,0.0100316061959624
2013-01-18,-0.0245302357566549,-0.0245302357566549
2013-01-22,-0.000533630149625,-0.000533630149625
2013-01-23,-0.0042621162362819,-0.0042621162362819
2013-01-24,0.0414893999095427,0.0414893999095427
2013-01-25,-0.0202736760167678,-0.0202736760167678
2013-01-28,0.029850741873203,0.029850741873203
2013-01-29,-0.0209476355249737,-0.0209476355249737
2013-01-30,-0.0198472975684264,-0.0198472975684264
2013-01-31,0.0165974939537149,0.0165974939537149
2013-02-01,0.0085945434981062,0.0085945434981062
2013-02-04,-0.0181725750988456,-0.0181725750988456
2013-02-05,0.014773353434826,0.014773353434826
2013-02-06,-0.0080726463105794,-0.0080726463105794
2013-02-07,-0.0131911889198425,-0.0131911889198425
2013-02-08,0.0184521069260997,0.0184521069260997
2013-02-11,-0.0020100004495212,-0.0020100004495212
2013-02-12,0.0085685521666578,0.0085685521666578
2013-02-13,0.0079601912624647,0.0079601912624647
2013-02-14,0.0239879828458726,0.0239879828458726
2013-02-15,-0.0530413719248294,-0.0530413719248294
2013-02-19,0.053142612761634,0.053142612761634
2013-02-20,0.0143422811758364,0.0143422811758364
2013-02-21,-0.0279685828408433,-0.0279685828408433
2013-02-22,0.0092592747032302,0.0092592747032302
2013-02-25,-0.0248731806847749,-0.0248731806847749
2013-02-26,-0.0139823178603004,-0.0139823178603004
2013-02-27,0.0078864150851818,0.0078864150851818
2013-02-28,0.0015632505712353,0.0015632505712353
2013-03-01,0.0298429153633534,0.0298429153633534
2013-03-04,0.0005115206788795,0.0005115206788795
2013-03-05,0.0060697485637966,0.0060697485637966
2013-03-06,-0.00649995803833,-0.00649995803833
2013-03-07,0.015624972961603,0.015624972961603
2013-03-08,0.0034263188339984,0.0034263188339984
2013-03-11,0.0083088995064012,0.0083088995064012
2013-03-12,0.0024319623398824,0.0024319623398824
2013-03-13,0.0048591050456973,0.0048591050456973
2013-03-14,0.0173745474074187,0.0173745474074187
2013-03-15,-0.0042775736060672,-0.0042775736060672
2013-03-18,0.0068094017817939,0.0068094017817939
2013-03-19,0.0231660938943947,0.0231660938943947
2013-03-20,-0.0088619649871649,-0.0088619649871649
2013-03-21,0.0071531488216779,0.0071531488216779
2013-03-22,-0.0296609777568485,-0.0296609777568485
2013-03-25,-0.0033898157926071,-0.0033898157926071
2013-03-26,-0.0029041368047201,-0.0029041368047201
2013-03-27,0.0073493199241396,0.0073493199241396
2013-03-28,0.0009708959899662,0.0009708959899662
2013-04-01,-0.0043817014886233,-0.0043817014886233
2013-04-02,-0.0271713419071781,-0.0271713419071781
2013-04-03,0.0099751007755536,0.0099751007755536
2013-04-04,0.00196555319061,0.00196555319061
2013-04-05,0.0080039944594338,0.0080039944594338
2013-04-08,-0.0034722071108152,-0.0034722071108152
2013-04-09,-0.0039741642842178,-0.0039741642842178
2013-04-10,0.0194222804347729,0.0194222804347729
2013-04-11,-0.0024546461634343,-0.0024546461634343
2013-04-12,-0.0009940584954982,-0.0009940584954982
2013-04-15,-0.0530530275389455,-0.0530530275389455
2013-04-16,0.0184210727089329,0.0184210727089329
2013-04-17,-0.0276618314648417,-0.0276618314648417
2013-04-18,-0.010149499662291,-0.010149499662291
2013-04-19,-0.0195961948168594,-0.0195961948168594
2013-04-22,0.0114458150416497,0.0114458150416497
2013-04-23,0.0170487362890396,0.0170487362890396
2013-04-24,0.0040463355641595,0.0040463355641595
2013-04-25,0.0223495342462519,0.0223495342462519
2013-04-26,-0.024170898428705,-0.024170898428705
2013-04-29,0.0218265980152618,0.0218265980152618
2013-04-30,0.0191226175172908,0.0191226175172908
2013-05-01,-0.0193904980008238,-0.0193904980008238
2013-05-02,0.07164915436364,0.07164915436364
2013-05-03,-0.016949216467681,-0.016949216467681
2013-05-06,0.0040252844899975,0.0040252844899975
2013-05-07,0.0062857491629464,0.0062857491629464
2013-05-08,0.0159181742021937,0.0159181742021937
2013-05-09,0.0016704169362372,0.0016704169362372
2013-05-10,0.0038738071945995,0.0038738071945995
2013-05-13,-0.0066481405516284,-0.0066481405516284
2013-05-14,0.0339832132075652,0.0339832132075652
2013-05-15,0.0174672325412008,0.0174672325412008
2013-05-16,-0.0043057009706431,-0.0043057009706431
2013-05-17,0.0042849450122731,0.0042849450122731
2013-05-20,0.0080558330703302,0.0080558330703302
2013-05-21,0.0143312343724466,0.0143312343724466
2013-05-22,-0.0292275297704671,-0.0292275297704671
2013-05-23,0.0124999753806894,0.0124999753806894
2013-05-24,0.0151024145345308,0.0151024145345308
2013-05-28,0.0057743104859323,0.0057743104859323
2013-05-29,0.0057802784568539,0.0057802784568539
2013-05-30,0.0114166740076986,0.0114166740076986
2013-05-31,-0.0036231726671802,-0.0036231726671802
2013-06-03,0.0237848542318187,0.0237848542318187
2013-06-04,-0.014148593920772,-0.014148593920772
2013-06-05,-0.0087313858392043,-0.0087313858392043
2013-06-06,0.0216606544360266,0.0216606544360266
2013-06-07,-0.0275412747106477,-0.0275412747106477
2013-06-10,0.006166538791317,0.006166538791317
2013-06-11,-0.0010395248441582,-0.0010395248441582
2013-06-12,-0.0231720268368471,-0.0231720268368471
2013-06-13,0.0232435566277996,0.0232435566277996
2013-06-14,-0.018672230162363,-0.018672230162363
2013-06-17,-0.0240712180601452,-0.0240712180601452
